"time","step-size","csv.i.onOffController.reference","source.i.TRes"
5.394000000000136,0.001,39.14166666666727,312.9729728860503
5.395000000000136,0.001,39.14583333333387,312.9709907870793
5.396000000000137,0.001,39.15000000000057,312.9690088862984
5.397000000000137,0.001,39.154166666667265,312.9670271836878
5.398000000000137,0.001,39.15833333333388,312.96504567922756
5.399000000000138,0.001,39.16250000000058,312.96306437289803
5.400000000000138,0.001,39.166666666667275,312.9610832646793
5.401000000000138,0.001,39.170833333333874,312.9591023545516
5.402000000000139,0.001,39.17500000000057,312.95712164249505
5.403000000000139,0.001,39.179166666667285,312.95514112848997
5.404000000000139,0.001,39.183333333333884,312.9531608125165
5.40500000000014,0.001,39.18750000000058,312.95118069455475
5.40600000000014,0.001,39.19166666666728,312.94920077458505
5.40700000000014,0.001,39.19583333333388,312.94722105258757
5.408000000000141,0.001,39.200000000000585,312.94524152854245
5.409000000000141,0.001,39.20416666666729,312.94326220242993
5.410000000000141,0.001,39.20833333333389,312.9412830742302
5.411000000000142,0.001,39.21250000000059,312.93930414392355
5.412000000000142,0.001,39.21666666666729,312.9373254114901
5.413000000000142,0.001,39.22083333333389,312.93534687691016
5.414000000000143,0.001,39.2250000000006,312.9333685401639
5.415000000000143,0.001,39.2291666666673,312.9313904012315
5.416000000000143,0.001,39.233333333333896,312.92941246009326
5.417000000000144,0.001,39.237500000000594,312.92743471672935
5.418000000000144,0.001,39.2416666666673,312.92545717111994
5.419000000000144,0.001,39.245833333333906,312.9234798232453
5.420000000000145,0.001,39.250000000000604,312.92150267308574
5.421000000000145,0.001,39.2541666666673,312.91952572062144
5.422000000000145,0.001,39.2583333333339,312.91754896583257
5.423000000000146,0.001,39.26250000000061,312.9155724086994
5.424000000000146,0.001,39.266666666667305,312.91359604920217
5.425000000000146,0.001,39.27083333333391,312.9116198873212
5.426000000000147,0.001,39.27500000000061,312.9096439230366
5.427000000000147,0.001,39.27916666666731,312.9076681563287
5.428000000000147,0.001,39.283333333333914,312.9056925871777
5.429000000000148,0.001,39.28750000000061,312.90371721556386
5.430000000000148,0.001,39.29166666666732,312.90174204146746
5.431000000000148,0.001,39.29583333333392,312.89976706486874
5.432000000000149,0.001,39.300000000000615,312.89779228574787
5.433000000000149,0.001,39.30416666666732,312.8958177040852
5.434000000000149,0.001,39.30833333333393,312.8938433198609
5.43500000000015,0.001,39.312500000000625,312.8918691330553
5.43600000000015,0.001,39.316666666667324,312.8898951436487
5.43700000000015,0.001,39.32083333333392,312.8879213516213
5.438000000000151,0.001,39.325000000000635,312.88594775695327
5.439000000000151,0.001,39.329166666667334,312.88397435962503
5.440000000000151,0.001,39.33333333333393,312.8820011596168
5.441000000000152,0.001,39.33750000000063,312.8800281569088
5.442000000000152,0.001,39.34166666666733,312.87805535148135
5.443000000000152,0.001,39.34583333333394,312.8760827433147
5.444000000000153,0.001,39.35000000000064,312.8741103323892
5.445000000000153,0.001,39.35416666666734,312.87213811868503
5.446000000000153,0.001,39.35833333333394,312.8701661021825
5.447000000000154,0.001,39.36250000000064,312.8681942828619
5.448000000000154,0.001,39.36666666666734,312.8662226607035
5.449000000000154,0.001,39.37083333333395,312.8642512356877
5.450000000000155,0.001,39.37500000000065,312.8622800077946
5.451000000000155,0.001,39.379166666667345,312.8603089770046
5.452000000000155,0.001,39.383333333333944,312.85833814329794
5.453000000000156,0.001,39.38750000000065,312.856367506655
5.454000000000156,0.001,39.391666666667355,312.85439706705597
5.455000000000156,0.001,39.395833333333954,312.8524268244812
5.456000000000157,0.001,39.40000000000065,312.850456778911
5.457000000000157,0.001,39.40416666666735,312.84848693032563
5.458000000000157,0.001,39.40833333333396,312.8465172787055
5.459000000000158,0.001,39.41250000000066,312.84454782403077
5.460000000000158,0.001,39.41666666666736,312.8425785662819
5.461000000000158,0.001,39.42083333333396,312.840609505439
5.462000000000159,0.001,39.42500000000066,312.8386406414825
5.463000000000159,0.001,39.42916666666736,312.8366719743928
5.464000000000159,0.001,39.43333333333396,312.83470350415007
5.46500000000016,0.001,39.43750000000067,312.83273523073467
5.46600000000016,0.001,39.441666666667366,312.83076715412693
5.46700000000016,0.001,39.445833333333965,312.8287992743072
5.468000000000161,0.001,39.45000000000067,312.82683159125577
5.469000000000161,0.001,39.45416666666737,312.82486410495295
5.470000000000161,0.001,39.458333333333975,312.82289681537907
5.471000000000162,0.001,39.462500000000674,312.8209297225145
5.472000000000162,0.001,39.46666666666737,312.81896282633954
5.473000000000162,0.001,39.47083333333398,312.8169961268345
5.474000000000163,0.001,39.475000000000676,312.8150296239798
5.475000000000163,0.001,39.47916666666738,312.8130633177557
5.476000000000163,0.001,39.48333333333398,312.8110972081426
5.477000000000164,0.001,39.48750000000068,312.8091312951208
5.478000000000164,0.001,39.491666666667385,312.8071655786706
5.479000000000164,0.001,39.495833333333984,312.8052000587724
5.480000000000165,0.001,39.50000000000068,312.80323473540653
5.481000000000165,0.001,39.50416666666739,312.80126960855335
5.482000000000165,0.001,39.50833333333399,312.7993046781932
5.483000000000166,0.001,39.51250000000069,312.79733994430643
5.484000000000166,0.001,39.51666666666739,312.79537540687346
5.485000000000166,0.001,39.52083333333399,312.7934110658745
5.486000000000167,0.001,39.525000000000695,312.7914469212901
5.487000000000167,0.001,39.52916666666739,312.78948297310046
5.488000000000167,0.001,39.533333333334,312.787519221286
5.489000000000168,0.001,39.5375000000007,312.7855556658271
5.490000000000168,0.001,39.541666666667396,312.78359230670407
5.491000000000168,0.001,39.545833333334,312.78162914389736
5.492000000000169,0.001,39.5500000000007,312.7796661773873
5.493000000000169,0.001,39.554166666667406,312.77770340715426
5.494000000000169,0.001,39.558333333334005,312.77574083317865
5.49500000000017,0.001,39.5625000000007,312.7737784554408
5.49600000000017,0.001,39.5666666666674,312.77181627392105
5.49700000000017,0.001,39.57083333333401,312.76985428859984
5.498000000000171,0.001,39.57500000000071,312.76789249945756
5.499000000000171,0.001,39.57916666666742,312.7659309064746
5.500000000000171,0.001,39.58333333333402,312.7639695096313
5.501000000000172,0.001,39.587500000000716,312.7620083089081
5.502000000000172,0.001,39.591666666667415,312.76004730428537
5.503000000000172,0.001,39.59583333333402,312.75808649574344
5.504000000000173,0.001,39.600000000000726,312.75612588326277
5.505000000000173,0.001,39.604166666667425,312.75416546682374
5.506000000000173,0.001,39.60833333333402,312.75220524640673
5.507000000000174,0.001,39.61250000000072,312.75024522199215
5.508000000000174,0.001,39.61666666666743,312.7482853935605
5.509000000000174,0.001,39.620833333334026,312.74632576109207
5.510000000000175,0.001,39.62500000000073,312.74436632456724
5.511000000000175,0.001,39.62916666666743,312.74240708396655
5.512000000000175,0.001,39.63333333333403,312.7404480392703
5.513000000000176,0.001,39.637500000000735,312.7384891904589
5.514000000000176,0.001,39.64166666666743,312.7365305375128
5.515000000000176,0.001,39.64583333333404,312.7345720804124
5.516000000000177,0.001,39.65000000000074,312.7326138191382
5.517000000000177,0.001,39.654166666667436,312.7306557536705
5.518000000000177,0.001,39.65833333333404,312.72869788398975
5.519000000000178,0.001,39.66250000000074,312.7267402100764
5.520000000000178,0.001,39.666666666667446,312.72478273191086
5.521000000000178,0.001,39.670833333334045,312.7228254494736
5.522000000000179,0.001,39.67500000000074,312.72086836274497
5.523000000000179,0.001,39.67916666666745,312.71891147170544
5.524000000000179,0.001,39.68333333333405,312.71695477633546
5.52500000000018,0.001,39.687500000000746,312.71499827661546
5.52600000000018,0.001,39.69166666666745,312.7130419725259
5.52700000000018,0.001,39.69583333333405,312.7110858640471
5.528000000000181,0.001,39.700000000000756,312.70912995115964
5.529000000000181,0.001,39.704166666667454,312.7071742338439
5.530000000000181,0.001,39.70833333333405,312.7052187120803
5.531000000000182,0.001,39.71250000000076,312.70326338584937
5.532000000000182,0.001,39.71666666666746,312.7013082551315
5.533000000000182,0.001,39.72083333333406,312.6993533199071
5.534000000000183,0.001,39.72500000000076,312.69739858015674
5.535000000000183,0.001,39.72916666666746,312.6954440358608
5.536000000000183,0.001,39.733333333334066,312.6934896869998
5.537000000000184,0.001,39.737500000000765,312.6915355335541
5.538000000000184,0.001,39.74166666666747,312.6895815755042
5.539000000000184,0.001,39.74583333333407,312.68762781283056
5.540000000000185,0.001,39.75000000000077,312.68567424551367
5.541000000000185,0.001,39.754166666667466,312.68372087353396
5.5420000000001854,0.001,39.75833333333407,312.68176769687193
5.543000000000186,0.001,39.76250000000078,312.67981471550803
5.544000000000186,0.001,39.766666666667476,312.67786192942276
5.5450000000001864,0.001,39.770833333334075,312.6759093385965
5.546000000000187,0.001,39.77500000000077,312.67395694300984
5.547000000000187,0.001,39.77916666666748,312.6720047426432
5.5480000000001874,0.001,39.783333333334085,312.6700527374771
5.549000000000188,0.001,39.78750000000078,312.66810092749193
5.550000000000188,0.001,39.79166666666748,312.66614931266827
5.5510000000001885,0.001,39.79583333333408,312.66419789298664
5.552000000000189,0.001,39.800000000000786,312.66224666842743
5.553000000000189,0.001,39.80416666666749,312.66029563897115
5.5540000000001895,0.001,39.80833333333409,312.6583448045983
5.55500000000019,0.001,39.81250000000079,312.6563941652894
5.55600000000019,0.001,39.81666666666749,312.6544437210249
5.5570000000001905,0.001,39.820833333334086,312.65249347178536
5.558000000000191,0.001,39.8250000000008,312.65054341755126
5.559000000000191,0.001,39.8291666666675,312.64859355830305
5.5600000000001915,0.001,39.8333333333341,312.6466438940213
5.561000000000192,0.001,39.8375000000008,312.64469442468646
5.562000000000192,0.001,39.84166666666749,312.64274515027904
5.5630000000001925,0.001,39.845833333334106,312.6407960707796
5.564000000000193,0.001,39.850000000000804,312.63884718616856
5.565000000000193,0.001,39.8541666666675,312.6368984964265
5.5660000000001935,0.001,39.85833333333411,312.6349500015339
5.567000000000194,0.001,39.86250000000081,312.6330017014714
5.568000000000194,0.001,39.86666666666751,312.63105359621943
5.5690000000001945,0.001,39.87083333333411,312.6291056857585
5.570000000000195,0.001,39.87500000000081,312.6271579700691
5.571000000000195,0.001,39.879166666667516,312.6252104491318
5.5720000000001955,0.001,39.883333333334114,312.62326312292714
5.573000000000196,0.001,39.88750000000082,312.6213159914356
5.574000000000196,0.001,39.89166666666752,312.61936905463773
5.5750000000001965,0.001,39.89583333333412,312.61742231251407
5.576000000000197,0.001,39.90000000000082,312.6154757650452
5.577000000000197,0.001,39.90416666666752,312.61352941221156
5.5780000000001975,0.001,39.90833333333413,312.6115832539938
5.579000000000198,0.001,39.912500000000826,312.60963729037235
5.580000000000198,0.001,39.916666666667524,312.6076915213278
5.5810000000001985,0.001,39.92083333333412,312.6057459468407
5.582000000000199,0.001,39.92500000000083,312.60380056689166
5.583000000000199,0.001,39.929166666667534,312.6018553814611
5.5840000000001995,0.001,39.93333333333413,312.59991039052966
5.5850000000002,0.001,39.93750000000083,312.59796559407783
5.5860000000002,0.001,39.94166666666753,312.5960209920862
5.5870000000002005,0.001,39.945833333334136,312.59407658453534
5.588000000000201,0.001,39.95000000000084,312.5921323714058
5.589000000000201,0.001,39.95416666666754,312.5901883526781
5.5900000000002015,0.001,39.95833333333414,312.5882445283329
5.591000000000202,0.001,39.96250000000084,312.58630089835066
5.592000000000202,0.001,39.96666666666754,312.584357462712
5.5930000000002025,0.001,39.97083333333415,312.5824142213974
5.594000000000203,0.001,39.97500000000085,312.5804711743875
5.595000000000203,0.001,39.979166666667545,312.578528321663
5.5960000000002035,0.001,39.983333333334144,312.57658566320424
5.597000000000204,0.001,39.98750000000084,312.5746431989919
5.598000000000204,0.001,39.991666666667555,312.5727009290066
5.5990000000002045,0.001,39.995833333334154,312.5707588532289
5.600000000000205,0.001,40.00000000000085,312.5688169716393
5.601000000000205,0.001,40.00416666666755,312.5668752842185
5.6020000000002055,0.001,40.00833333333415,312.564933790947
5.603000000000206,0.001,40.01250000000086,312.56299249180546
5.604000000000206,0.001,40.01666666666756,312.56105138677435
5.6050000000002065,0.001,40.02083333333416,312.55911047583436
5.606000000000207,0.001,40.02500000000086,312.55716975896604
5.607000000000207,0.001,40.02916666666756,312.55522923615
5.6080000000002075,0.001,40.03333333333417,312.55328890736683
5.609000000000208,0.001,40.03750000000087,312.5513487725971
5.610000000000208,0.001,40.04166666666757,312.54940883182155
5.6110000000002085,0.001,40.045833333334166,312.5474690850207
5.612000000000209,0.001,40.050000000000864,312.545529532175
5.613000000000209,0.001,40.05416666666757,312.5435901732653
5.6140000000002095,0.001,40.058333333334176,312.541651008272
5.61500000000021,0.001,40.062500000000874,312.5397120371759
5.61600000000021,0.001,40.06666666666757,312.5377732599575
5.6170000000002105,0.001,40.07083333333417,312.5358346765974
5.618000000000211,0.001,40.07500000000088,312.5338962870763
5.619000000000211,0.001,40.07916666666758,312.53195809137475
5.6200000000002115,0.001,40.08333333333418,312.5300200894734
5.621000000000212,0.001,40.08750000000088,312.52808228135285
5.622000000000212,0.001,40.09166666666758,312.52614466699373
5.6230000000002125,0.001,40.095833333334184,312.52420724637665
5.624000000000213,0.001,40.10000000000089,312.5222700194823
5.625000000000213,0.001,40.10416666666759,312.52033298629124
5.6260000000002135,0.001,40.10833333333419,312.51839614678414
5.627000000000214,0.001,40.11250000000089,312.5164595009416
5.628000000000214,0.001,40.1166666666676,312.5145230487443
5.6290000000002145,0.001,40.1208333333342,312.51258679017286
5.630000000000215,0.001,40.125000000000895,312.5106507252079
5.631000000000215,0.001,40.129166666667594,312.50871485383004
5.6320000000002155,0.001,40.1333333333342,312.50677917601996
5.633000000000216,0.001,40.137500000000905,312.50484369175837
5.634000000000216,0.001,40.141666666667604,312.5029084010258
5.6350000000002165,0.001,40.1458333333342,312.500973303803
5.636000000000217,0.001,40.1500000000009,312.49903840007056
5.637000000000217,0.001,40.15416666666761,312.49710368980914
5.6380000000002175,0.001,40.15833333333421,312.4951691729994
5.639000000000218,0.001,40.16250000000091,312.493234849622
5.640000000000218,0.001,40.16666666666761,312.4913007196576
5.6410000000002185,0.001,40.17083333333421,312.48936678308684
5.642000000000219,0.001,40.17500000000091,312.4874330398904
5.643000000000219,0.001,40.17916666666762,312.48549949004894
5.6440000000002195,0.001,40.18333333333422,312.48356613354315
5.64500000000022,0.001,40.18750000000092,312.4816329703537
5.64600000000022,0.001,40.191666666667615,312.4797000004612
5.6470000000002205,0.001,40.195833333334214,312.4777672238464
5.648000000000221,0.001,40.20000000000093,312.47583464048995
5.649000000000221,0.001,40.204166666667625,312.4739022503725
5.6500000000002215,0.001,40.208333333334224,312.4719700534747
5.651000000000222,0.001,40.21250000000092,312.4700380497773
5.652000000000222,0.001,40.21666666666762,312.4681062392609
5.6530000000002225,0.001,40.220833333334234,312.46617462190625
5.654000000000223,0.001,40.22500000000093,312.46424319769403
5.655000000000223,0.001,40.22916666666763,312.46231196660494
5.6560000000002235,0.001,40.23333333333423,312.46038092861966
5.657000000000224,0.001,40.23750000000093,312.45845008371884
5.658000000000224,0.001,40.24166666666763,312.45651943188324
5.6590000000002245,0.001,40.24583333333424,312.45458897309345
5.660000000000225,0.001,40.25000000000094,312.4526587073302
5.661000000000225,0.001,40.254166666667636,312.4507286345743
5.6620000000002255,0.001,40.258333333334235,312.4487987548064
5.663000000000226,0.001,40.26250000000094,312.4468690680071
5.664000000000226,0.001,40.266666666667646,312.4449395741572
5.6650000000002265,0.001,40.270833333334245,312.4430102732374
5.666000000000227,0.001,40.275000000000944,312.44108116522847
5.667000000000227,0.001,40.27916666666764,312.43915225011096
5.6680000000002275,0.001,40.28333333333425,312.43722352786574
5.669000000000228,0.001,40.28750000000095,312.43529499847347
5.670000000000228,0.001,40.29166666666765,312.44266235445355
5.6710000000002285,0.001,40.29583333333425,312.4500287241355
5.672000000000229,0.001,40.30000000000095,312.45739410766413
5.673000000000229,0.001,40.304166666667655,312.46475850518596
5.6740000000002295,0.001,40.308333333334254,312.4721219168458
5.67500000000023,0.001,40.31250000000096,312.4794843427867
5.67600000000023,0.001,40.31666666666766,312.4868457831568
5.6770000000002305,0.001,40.32083333333426,312.4942062381027
5.678000000000231,0.001,40.32500000000096,312.50156570776556
5.679000000000231,0.001,40.32916666666766,312.50892419229007
5.6800000000002315,0.001,40.33333333333427,312.51628169182624
5.681000000000232,0.001,40.337500000000965,312.5236382065151
5.682000000000232,0.001,40.34166666666766,312.530993736505
5.6830000000002325,0.001,40.34583333333427,312.5383482819405
5.684000000000233,0.001,40.35000000000097,312.54570184296443
5.685000000000233,0.001,40.35416666666767,312.5530544197251
5.6860000000002335,0.001,40.35833333333427,312.56040601236333
5.687000000000234,0.001,40.36250000000097,312.56775662102916
5.688000000000234,0.001,40.366666666667676,312.57510624586365
5.6890000000002345,0.001,40.37083333333428,312.5824548870149
5.690000000000235,0.001,40.37500000000098,312.5898025446255
5.691000000000235,0.001,40.37916666666768,312.59714921884193
5.6920000000002355,0.001,40.38333333333428,312.60449490980864
5.693000000000236,0.001,40.38750000000099,312.61183961766835
5.694000000000236,0.001,40.39166666666769,312.61918334257086
5.6950000000002365,0.001,40.39583333333429,312.6265260846571
5.696000000000237,0.001,40.400000000000986,312.63386784407334
5.697000000000237,0.001,40.404166666667685,312.64120862096223
5.6980000000002375,0.001,40.40833333333429,312.64854841547344
5.699000000000238,0.001,40.412500000000996,312.6558872277461
5.700000000000238,0.001,40.416666666667695,312.66322505793
5.7010000000002385,0.001,40.42083333333429,312.6705619061658
5.702000000000239,0.001,40.42500000000099,312.6778977725998
5.703000000000239,0.001,40.4291666666677,312.68523265737633
5.7040000000002395,0.001,40.4333333333343,312.69256656063965
5.70500000000024,0.001,40.437500000001,312.6998994825359
5.70600000000024,0.001,40.4416666666677,312.7072314232076
5.7070000000002405,0.001,40.4458333333343,312.7145623828008
5.708000000000241,0.001,40.450000000001005,312.7218923614598
5.709000000000241,0.001,40.45416666666771,312.72922135932714
5.7100000000002415,0.001,40.45833333333431,312.7365493765488
5.711000000000242,0.001,40.46250000000101,312.743876413269
5.712000000000242,0.001,40.466666666667706,312.75120246963377
5.7130000000002426,0.001,40.47083333333431,312.7585275457855
5.714000000000243,0.001,40.47500000000101,312.7658516418702
5.715000000000243,0.001,40.479166666667716,312.7731747580302
5.7160000000002436,0.001,40.483333333334315,312.78049689441156
5.717000000000244,0.001,40.48750000000101,312.78781805115653
5.718000000000244,0.001,40.49166666666772,312.79513822841284
5.7190000000002446,0.001,40.49583333333432,312.8024574263229
5.720000000000245,0.001,40.50000000000102,312.809775645029
5.721000000000245,0.001,40.50416666666772,312.81709288467874
5.722000000000246,0.001,40.50833333333432,312.8244091454127
5.723000000000246,0.001,40.512500000001026,312.8317244273767
5.724000000000246,0.001,40.516666666667724,312.8390387307148
5.725000000000247,0.001,40.52083333333433,312.84635205557095
5.726000000000247,0.001,40.52500000000103,312.853664402091
5.727000000000247,0.001,40.52916666666773,312.8609757704172
5.728000000000248,0.001,40.53333333333433,312.86828616069533
5.729000000000248,0.001,40.53750000000103,312.8755955730675
5.730000000000248,0.001,40.54166666666773,312.8829040076781
5.731000000000249,0.001,40.545833333334336,312.89021146466894
5.732000000000249,0.001,40.550000000001035,312.8975179441857
5.733000000000249,0.001,40.55416666666774,312.90482344637417
5.73400000000025,0.001,40.55833333333434,312.9121279713763
5.73500000000025,0.001,40.56250000000104,312.9194315193361
5.73600000000025,0.001,40.56666666666774,312.9267340903975
5.737000000000251,0.001,40.57083333333434,312.9340356847042
5.738000000000251,0.001,40.57500000000105,312.9413363024002
5.739000000000251,0.001,40.579166666667746,312.9486359436275
5.740000000000252,0.001,40.583333333334345,312.95593460853166
5.741000000000252,0.001,40.58750000000105,312.9632322972565
5.742000000000252,0.001,40.59166666666775,312.9705290099441
5.743000000000253,0.001,40.595833333334355,312.9778247467399
5.744000000000253,0.001,40.60000000000105,312.98511950778595
5.745000000000253,0.001,40.60416666666775,312.99241329322774
5.746000000000254,0.001,40.60833333333435,312.99970610320725
5.747000000000254,0.001,40.612500000001056,313.00699793786816
5.748000000000254,0.001,40.61666666666776,313.0142887973542
5.749000000000255,0.001,40.62083333333436,313.0215786818091
5.750000000000255,0.001,40.62500000000106,313.0288675913747
5.751000000000255,0.001,40.62916666666776,313.03615552619823
5.752000000000256,0.001,40.63333333333436,313.043442486418
5.753000000000256,0.001,40.63750000000107,313.0507284721812
5.754000000000256,0.001,40.641666666667774,313.0580134836279
5.755000000000257,0.001,40.64583333333437,313.0652975209053
5.756000000000257,0.001,40.65000000000107,313.0725805841551
5.757000000000257,0.001,40.65416666666777,313.07986267352095
5.758000000000258,0.001,40.658333333334376,313.0871437891446
5.759000000000258,0.001,40.662500000001074,313.0944239311696
5.760000000000258,0.001,40.66666666666778,313.10170309973955
5.761000000000259,0.001,40.67083333333438,313.1089812949979
5.762000000000259,0.001,40.67500000000108,313.1162585170881
5.763000000000259,0.001,40.67916666666778,313.123534766152
5.76400000000026,0.001,40.68333333333438,313.13081004233294
5.76500000000026,0.001,40.68750000000109,313.13808434577624
5.76600000000026,0.001,40.691666666667786,313.14535767662176
5.767000000000261,0.001,40.695833333334384,313.1526300350129
5.768000000000261,0.001,40.70000000000109,313.1599014210949
5.769000000000261,0.001,40.70416666666779,313.16717183500765
5.770000000000262,0.001,40.708333333334394,313.1744412768962
5.771000000000262,0.001,40.71250000000109,313.181709746904
5.772000000000262,0.001,40.71666666666779,313.18897724517444
5.773000000000263,0.001,40.7208333333344,313.1962437718472
5.774000000000263,0.001,40.725000000001096,313.2035093270675
5.775000000000263,0.001,40.729166666667794,313.2107739109768
5.776000000000264,0.001,40.7333333333344,313.21803752371846
5.777000000000264,0.001,40.7375000000011,313.2253001654357
5.778000000000264,0.001,40.741666666667804,313.2325618362719
5.779000000000265,0.001,40.7458333333344,313.23982253636666
5.780000000000265,0.001,40.7500000000011,313.24708226586506
5.781000000000265,0.001,40.75416666666781,313.25434102491033
5.782000000000266,0.001,40.758333333334406,313.26159881364384
5.783000000000266,0.001,40.76250000000111,313.26885563220884
5.784000000000266,0.001,40.76666666666781,313.2761114807485
5.785000000000267,0.001,40.77083333333441,313.2833663594025
5.786000000000267,0.001,40.775000000001114,313.2906202683175
5.787000000000267,0.001,40.77916666666781,313.29787320763313
5.788000000000268,0.001,40.78333333333442,313.30512517749247
5.789000000000268,0.001,40.78750000000112,313.31237617803873
5.790000000000268,0.001,40.791666666667815,313.31962620941306
5.791000000000269,0.001,40.795833333334414,313.3268752717587
5.792000000000269,0.001,40.80000000000112,313.3341233652169
5.793000000000269,0.001,40.804166666667825,313.34137048993074
5.79400000000027,0.001,40.808333333334424,313.348616646045
5.79500000000027,0.001,40.81250000000112,313.35586183370094
5.79600000000027,0.001,40.81666666666782,313.3631060530381
5.797000000000271,0.001,40.82083333333443,313.37034930419946
5.798000000000271,0.001,40.82500000000113,313.3775915873297
5.799000000000271,0.001,40.82916666666783,313.38483290257005
5.800000000000272,0.001,40.83333333333443,313.39207325006
5.801000000000272,0.001,40.83750000000113,313.3993126299442
5.802000000000272,0.001,40.841666666667834,313.4065510423638
5.803000000000273,0.001,40.84583333333444,313.4137884874617
5.804000000000273,0.001,40.85000000000114,313.42102496538087
5.805000000000273,0.001,40.85416666666784,313.4282604762624
5.806000000000274,0.001,40.858333333334436,313.43549502024734
5.807000000000274,0.001,40.862500000001134,313.44272859747684
5.808000000000274,0.001,40.86666666666785,313.4499612080955
5.809000000000275,0.001,40.870833333334446,313.45719285224436
5.810000000000275,0.001,40.875000000001144,313.46442353006626
5.811000000000275,0.001,40.87916666666784,313.47165324170044
5.812000000000276,0.001,40.88333333333444,313.4788819872932
5.813000000000276,0.001,40.887500000001154,313.48610976698205
5.814000000000276,0.001,40.89166666666785,313.4933365809097
5.815000000000277,0.001,40.89583333333445,313.50056242922074
5.816000000000277,0.001,40.90000000000116,313.5077873120526
5.817000000000277,0.001,40.90416666666785,313.51501122954966
5.818000000000278,0.001,40.90833333333446,313.5222341818529
5.819000000000278,0.001,40.91250000000116,313.529456169105
5.820000000000278,0.001,40.91666666666786,313.53667719144687
5.821000000000279,0.001,40.920833333334464,313.5438972490194
5.822000000000279,0.001,40.92500000000116,313.5511163419652
5.823000000000279,0.001,40.92916666666787,313.5583344704252
5.82400000000028,0.001,40.93333333333447,313.5655516345438
5.82500000000028,0.001,40.937500000001165,313.5727678344582
5.82600000000028,0.001,40.94166666666787,313.57998307031284
5.827000000000281,0.001,40.94583333333447,313.5871973422466
5.828000000000281,0.001,40.950000000001175,313.59441065040403
5.829000000000281,0.001,40.954166666667874,313.6016229949257
5.830000000000282,0.001,40.95833333333447,313.60883437595254
5.831000000000282,0.001,40.96250000000117,313.616044793627
5.832000000000282,0.001,40.96666666666788,313.623254248088
5.833000000000283,0.001,40.97083333333448,313.63046273947987
5.834000000000283,0.001,40.97500000000118,313.6376702679415
5.835000000000283,0.001,40.97916666666788,313.6448768336171
5.836000000000284,0.001,40.98333333333448,313.6520824366421
5.837000000000284,0.001,40.987500000001184,313.65928707716415
5.838000000000284,0.001,40.99166666666789,313.6664907553204
5.839000000000285,0.001,40.99583333333449,313.67369347125504
5.840000000000285,0.001,41.00000000000119,313.68089522510695
5.841000000000285,0.001,41.004166666667885,313.6880960170185
5.842000000000286,0.001,41.00833333333449,313.6952958471302
5.843000000000286,0.001,41.0125000000012,313.7024947155844
5.844000000000286,0.001,41.016666666667895,313.70969262252004
5.845000000000287,0.001,41.020833333334494,313.7168895680775
5.846000000000287,0.001,41.02500000000119,313.72408555240094
5.847000000000287,0.001,41.02916666666789,313.7312805756309
5.848000000000288,0.001,41.033333333334504,313.73847463790605
5.849000000000288,0.001,41.0375000000012,313.7456677393722
5.850000000000288,0.001,41.0416666666679,313.75285988015986
5.851000000000289,0.001,41.0458333333345,313.76005106041947
5.852000000000289,0.001,41.0500000000012,313.76724128028974
5.853000000000289,0.001,41.05416666666791,313.77443053991107
5.85400000000029,0.001,41.05833333333451,313.7816188394239
5.85500000000029,0.001,41.06250000000121,313.7888061789687
5.85600000000029,0.001,41.066666666667906,313.7959925586875
5.857000000000291,0.001,41.070833333334505,313.8031779787207
5.858000000000291,0.001,41.07500000000122,313.810362439207
5.859000000000291,0.001,41.079166666667916,313.81754594029195
5.860000000000292,0.001,41.083333333334515,313.8247284821124
5.861000000000292,0.001,41.087500000001214,313.8319100648105
5.862000000000292,0.001,41.09166666666791,313.8390906885264
5.863000000000293,0.001,41.09583333333452,313.84627035340054
5.864000000000293,0.001,41.100000000001224,313.85344905957317
5.865000000000293,0.001,41.10416666666792,313.86062680718453
5.866000000000294,0.001,41.10833333333452,313.86780359637487
5.867000000000294,0.001,41.11250000000122,313.87497942728623
5.868000000000294,0.001,41.116666666667925,313.882154300057
5.869000000000295,0.001,41.12083333333453,313.88932821482916
5.870000000000295,0.001,41.12500000000123,313.8965011717447
5.871000000000295,0.001,41.12916666666793,313.9036731709421
5.872000000000296,0.001,41.13333333333453,313.91084421256323
5.873000000000296,0.001,41.13750000000123,313.91801429674655
5.874000000000296,0.001,41.14166666666794,313.92518342363206
5.875000000000297,0.001,41.14583333333454,313.9323515933617
5.876000000000297,0.001,41.150000000001235,313.9395188060757
5.877000000000297,0.001,41.15416666666793,313.946685061914
5.878000000000298,0.001,41.15833333333454,313.95385036101504
5.879000000000298,0.001,41.162500000001245,313.9610147035224
5.880000000000298,0.001,41.16666666666794,313.9681780895743
5.881000000000299,0.001,41.17083333333454,313.9753405193108
5.882000000000299,0.001,41.17500000000125,313.98250199287196
5.883000000000299,0.001,41.17916666666795,313.98966251039775
5.8840000000003,0.001,41.18333333333455,313.9968220720282
5.8850000000003,0.001,41.18750000000125,314.00398067790326
5.8860000000003,0.001,41.19166666666795,314.0111383281647
5.887000000000301,0.001,41.195833333334555,314.0182950229507
5.888000000000301,0.001,41.20000000000126,314.02545076240125
5.889000000000301,0.001,41.20416666666796,314.032605546658
5.890000000000302,0.001,41.20833333333456,314.0397593758627
