time,load/LOAD1/p_mw,load/LOAD2/p_mw,load/LOAD3/p_mw,load/LOAD4/p_mw,load/LOAD5/p_mw,load/LOAD6/p_mw,load/LOAD7/p_mw,load/LOAD8/p_mw,load/LOAD9/p_mw,load/LOAD10/p_mw,load/LOAD11/p_mw,load/LOAD12/p_mw,load/LOAD13/p_mw,load/LOAD14/p_mw,load/LOAD15/p_mw,load/LOAD16/p_mw,load/LOAD17/p_mw,load/LOAD18/p_mw,load/LOAD19/p_mw,load/LOAD20/p_mw,load/LOAD21/p_mw,load/LOAD22/p_mw,load/LOAD23/p_mw,load/LOAD24/p_mw,load/LOAD25/p_mw,load/LOAD26/p_mw,load/LOAD27/p_mw,load/LOAD28/p_mw,load/LOAD29/p_mw,load/LOAD30/p_mw,load/LOAD31/p_mw,load/LOAD32/p_mw,load/LOAD33/p_mw,load/LOAD34/p_mw,load/LOAD35/p_mw,load/LOAD36/p_mw,load/LOAD37/p_mw,load/LOAD38/p_mw,load/LOAD39/p_mw,load/LOAD40/p_mw,load/LOAD41/p_mw,load/LOAD42/p_mw,load/LOAD43/p_mw,load/LOAD44/p_mw,load/LOAD45/p_mw,load/LOAD46/p_mw,load/LOAD47/p_mw,load/LOAD48/p_mw,load/LOAD49/p_mw,load/LOAD50/p_mw,load/LOAD51/p_mw,load/LOAD52/p_mw,load/LOAD53/p_mw,load/LOAD54/p_mw,load/LOAD55/p_mw
63188,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.000412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.000595,0.006045,0.0027,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63191,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.000595,0.006045,0.0027,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63193,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.000595,0.004045,0.0027,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63197,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.000595,0.002045,0.0027,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63199,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.000595,4.5e-05,0.0027,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63200,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.000595,4.5e-05,0.0007,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63204,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.000595,4.5e-05,0.0007,0.000585,0.000175,0.00047,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63208,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.000595,4.5e-05,0.0007,0.000585,0.000175,0.00247,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63210,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.002595,4.5e-05,0.0007,0.000585,0.000175,0.00247,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.000606,0.000589,4.8e-05,0.00024
63211,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.002595,4.5e-05,0.0007,0.000585,0.000175,0.00247,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.002606,0.000589,4.8e-05,0.00024
63213,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.002595,4.5e-05,0.0007,0.000585,0.000175,0.00447,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.002606,0.000589,4.8e-05,0.00024
63214,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.000525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0027,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.002606,0.000589,4.8e-05,0.00024
63216,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.002525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,5.6e-05,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0027,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.002606,0.000589,4.8e-05,0.00024
63217,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.002525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0027,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.002606,0.000589,4.8e-05,0.00024
63218,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.002525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.000675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.002056,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.002606,0.000589,4.8e-05,0.00024
63221,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.002675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.004606,0.000589,4.8e-05,0.00024
63224,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.002675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63225,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.006715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00063,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63227,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00263,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.004595,4.5e-05,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63228,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00263,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,4.5e-05,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63229,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00263,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,0.002045,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63231,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00463,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,0.002045,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63233,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00463,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,0.004045,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63235,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00463,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,0.006045,0.0047,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63236,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.004525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00663,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,0.006045,0.0067,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63237,0.001145,0.000944,5.4e-05,0.000647,3.5e-05,0.000127,0.008951,0.000497,0.000233,5.7e-05,0.006525,0.000359,0.004715,0.00654,5.3e-05,0.000701,0.000275,0.00027,0.00663,0.00039,0.004675,0.000404,0.000558,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.004056,0.000655,0.000644,4.3e-05,0.006595,0.006045,0.0067,0.000585,0.000175,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,0.000106,0.000174,0.000603,0.000457,0.006606,0.000589,4.8e-05,0.00024
63240,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.004715,0.00771,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.000644,4.3e-05,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63241,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.002715,0.00771,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.000644,4.3e-05,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63244,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.000715,0.00771,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.000644,4.3e-05,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63245,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.000715,0.00571,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.000644,4.3e-05,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63256,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.000715,0.00571,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.000644,0.002043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63257,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.000715,0.00371,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.000644,0.002043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63260,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.000715,0.00371,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.002644,0.002043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63263,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.002715,0.00171,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.002644,0.002043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63265,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.002715,0.00171,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.004644,0.002043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63267,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.002715,0.00171,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.004043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63270,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.002715,0.00171,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.006412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63277,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.004715,0.00171,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63280,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00171,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63281,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.000557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00371,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63291,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.002557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00371,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63293,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.002557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00571,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00647,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63294,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.002557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00571,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.004412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.006595,0.006045,0.0067,0.000585,4.3e-05,0.00447,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63296,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.002557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00571,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.002412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.004595,0.006045,0.0067,0.000585,4.3e-05,0.00447,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
63299,0.001245,0.000884,5.4e-05,0.000707,3.5e-05,0.000127,0.008834,0.004557,0.000233,5.7e-05,0.006348,0.000359,0.006715,0.00771,5.3e-05,0.000818,0.000275,0.00027,0.00663,0.00039,0.006675,0.000404,0.000598,0.000585,5e-05,0.006034,0.000412,2.8e-05,0.000829,0.000415,0.000189,0.006056,0.000615,0.006644,0.006043,0.004595,0.006045,0.0067,0.000585,4.3e-05,0.00247,0.000391,5e-05,0.000133,0.000485,0.001052,0.000233,4.6e-05,0.000214,0.000603,0.001202,0.006606,0.000589,4.8e-05,0.000445
