Time,_dummy,_derdummy,EventIndicator_0_,EventIndicator_1_,Step_0Time,Step_0Y0,Step_0YFinal,SineWave_0Amp,SineWave_0Bias,SineWave_0Freq,SineWave_0Phase,SineWave6_0Amp,SineWave6_0Bias,SineWave6_0Freq,SineWave6_0Phase,SineWave1_0Amp,SineWave1_0Bias,SineWave1_0Freq,SineWave1_0Phase,Step2_0Time,Step2_0Y0,Step2_0YFinal,SineWave3_0Amp,SineWave3_0Bias,SineWave3_0Freq,SineWave3_0Hsin,SineWave3_0HCos,SineWave3_0PSin,SineWave3_0PCos,SineWave4_0Amp,SineWave4_0Bias,SineWave4_0Freq,SineWave4_0Phase,Step3_0Time,Step3_0Y0,Step3_0YFinal,SineWave5_0Amp,SineWave5_0Bias,SineWave5_0Freq,SineWave5_0Hsin,SineWave5_0HCos,SineWave5_0PSin,SineWave5_0PCos,SineWave7_0Amp,SineWave7_0Bias,SineWave7_0Freq,SineWave7_0Hsin,SineWave7_0HCos,SineWave7_0PSin,SineWave7_0PCos,WeightedSampleTime_0WtEt,Constant6_0Value,Constant4_0Value,Constant5_0Value,Out1_1_,Out1_2_,Out2,Out3,Out4,Out5,Out6_1_,Out6_2_,Out6_3_,Out6_4_,Out6_5_,Out6_6_,Out7,Out8_1_,Out8_2_,Out9,Out10,Out11,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_NumberOfContinuousStates,fmi_NumberOfEventIndicators
7.62,1,0,6.62,6.62,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.972751,11,0,12,12,1,0.1,0,0,1,0,0.938,0.972751,1,0.93088,0.193584,6,0,1,0,3
7.64,1,0,6.64,6.64,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.977193,11,0,12,12,1,0.1,0,0,1,0,0.938,0.977193,1,0.93088,0.193584,6,0,1,0,3
7.66,1,0,6.66,6.66,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.981245,11,0,12,12,1,0.1,0,0,1,0,0.938,0.981245,1,0.93088,0.193584,6,0,1,0,3
7.68,1,0,6.68,6.68,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.984903,11,0,12,12,1,0.1,0,0,1,0,0.938,0.984903,1,0.93088,0.193584,6,0,1,0,3
7.7,1,0,6.7,6.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.988168,11,0,12,12,1,0.1,0,0,1,0,0.938,0.988168,1,0.988168,0.197634,6,0,1,0,3
7.7,1,0,6.7,6.7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.988168,11,0,12,12,1,0.1,0,0,1,0,0.938,0.988168,1,0.988168,0.197634,6,0,1,0,3
7.72,1,0,6.72,6.72,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.991038,11,0,12,12,1,0.1,0,0,1,0,0.938,0.991038,1,0.988168,0.197634,6,0,1,0,3
7.74,1,0,6.74,6.74,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.993511,11,0,12,12,1,0.1,0,0,1,0,0.938,0.993511,1,0.988168,0.197634,6,0,1,0,3
7.76,1,0,6.76,6.76,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.995587,11,0,12,12,1,0.1,0,0,1,0,0.938,0.995587,1,0.988168,0.197634,6,0,1,0,3
7.78,1,0,6.78,6.78,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.997265,11,0,12,12,1,0.1,0,0,1,0,0.938,0.997265,1,0.988168,0.197634,6,0,1,0,3
7.8,1,0,6.8,6.8,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.998543,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.998543,1,0.988168,0.199709,6,0,1,0,3
7.8,1,0,6.8,6.8,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.998543,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.998543,1,0.988168,0.199709,6,0,1,0,3
7.82,1,0,6.82,6.82,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999423,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.999423,1,0.988168,0.199709,6,0,1,0,3
7.84,1,0,6.84,6.84,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999902,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.999902,1,0.988168,0.199709,6,0,1,0,3
7.86,1,0,6.86,6.86,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999982,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.999982,1,0.988168,0.199709,6,0,1,0,3
7.88,1,0,6.88,6.88,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.999662,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.999662,1,0.988168,0.199709,6,0,1,0,3
7.9,1,0,6.9,6.9,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.998941,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.998941,1,0.988168,0.199788,6,0,1,0,3
7.9,1,0,6.9,6.9,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.998941,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.998941,1,0.988168,0.199788,6,0,1,0,3
7.92,1,0,6.92,6.92,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.997822,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.997822,1,0.997822,0.199788,6,0,1,0,3
7.92,1,0,6.92,6.92,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.997822,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.997822,1,0.997822,0.199788,6,0,1,0,3
7.94,1,0,6.94,6.94,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.996303,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.996303,1,0.997822,0.199788,6,0,1,0,3
7.96,1,0,6.96,6.96,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.994385,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.994385,1,0.997822,0.199788,6,0,1,0,3
7.98,1,0,6.98,6.98,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.99207,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.99207,1,0.997822,0.199788,6,0,1,0,3
8,1,0,7,7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.989358,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.989358,1,0.997822,0.197872,6,0,1,0,3
8,1,0,7,7,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.989358,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.989358,1,0.997822,0.197872,6,0,1,0,3
8.02,1,0,7.02,7.02,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.986251,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.986251,1,0.997822,0.197872,6,0,1,0,3
8.04,1,0,7.04,7.04,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.982748,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.982748,1,0.997822,0.197872,6,0,1,0,3
8.06,1,0,7.06,7.06,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.978853,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.978853,1,0.997822,0.197872,6,0,1,0,3
8.08,1,0,7.08,7.08,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.974566,11,0,12,12,1,0.1,0,0,1,0,0.998543,0.974566,1,0.997822,0.197872,6,0,1,0,3
8.1,1,0,7.1,7.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.96989,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.96989,1,0.997822,0.193978,6,0,1,0,3
8.1,1,0,7.1,7.1,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.96989,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.96989,1,0.997822,0.193978,6,0,1,0,3
8.12,1,0,7.12,7.12,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.964825,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.964825,1,0.997822,0.193978,6,0,1,0,3
8.14,1,0,7.14,7.14,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.959375,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.959375,1,0.959375,0.193978,6,0,1,0,3
8.14,1,0,7.14,7.14,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.959375,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.959375,1,0.959375,0.193978,6,0,1,0,3
8.16,1,0,7.16,7.16,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.953541,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.953541,1,0.959375,0.193978,6,0,1,0,3
8.18,1,0,7.18,7.18,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.947325,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.947325,1,0.959375,0.193978,6,0,1,0,3
8.2,1,0,7.2,7.2,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.940731,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.940731,1,0.959375,0.188146,6,0,1,0,3
8.2,1,0,7.2,7.2,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.940731,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.940731,1,0.959375,0.188146,6,0,1,0,3
8.22,1,0,7.22,7.22,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.93376,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.93376,1,0.959375,0.188146,6,0,1,0,3
8.24,1,0,7.24,7.24,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.926416,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.926416,1,0.959375,0.188146,6,0,1,0,3
8.26,1,0,7.26,7.26,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.918701,11,0,12,12,1,0.1,0,0,1,0,0.96989,0.918701,1,0.959375,0.188146,6,0,1,0,3
8.28,1,0,7.28,7.28,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.910618,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.910618,1,0.959375,0.188146,6,0,1,0,3
8.3,1,0,7.3,7.3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.902172,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.902172,1,0.959375,0.180434,6,0,1,0,3
8.3,1,0,7.3,7.3,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.902172,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.902172,1,0.959375,0.180434,6,0,1,0,3
8.32,1,0,7.32,7.32,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.893364,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.893364,1,0.959375,0.180434,6,0,1,0,3
8.34,1,0,7.34,7.34,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.8842,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.8842,1,0.959375,0.180434,6,0,1,0,3
8.36,1,0,7.36,7.36,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.874681,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.874681,1,0.874681,0.180434,6,0,1,0,3
8.36,1,0,7.36,7.36,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.874681,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.874681,1,0.874681,0.180434,6,0,1,0,3
8.38,1,0,7.38,7.38,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.864813,10,0,12,12,1,0.1,0,0,1,0,0.96989,0.864813,1,0.874681,0.180434,6,0,1,0,3
8.4,1,0,7.4,7.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.854599,10,0,12,12,1,0.1,0,0,1,0,0.854599,0.854599,1,0.874681,0.17092,6,0,1,0,3
8.4,1,0,7.4,7.4,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.854599,10,0,12,12,1,0.1,0,0,1,0,0.854599,0.854599,1,0.874681,0.17092,6,0,1,0,3
8.42,1,0,7.42,7.42,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.844043,10,0,12,12,1,0.1,0,0,1,0,0.854599,0.844043,1,0.874681,0.17092,6,0,1,0,3
8.44,1,0,7.44,7.44,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.833149,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.833149,1,0.874681,0.17092,6,0,1,0,3
8.46,1,0,7.46,7.46,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.821922,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.821922,1,0.874681,0.17092,6,0,1,0,3
8.48,1,0,7.48,7.48,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.810367,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.810367,1,0.874681,0.17092,6,0,1,0,3
8.5,1,0,7.5,7.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.798487,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.798487,1,0.874681,0.159697,6,0,1,0,3
8.5,1,0,7.5,7.5,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.798487,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.798487,1,0.874681,0.159697,6,0,1,0,3
8.52,1,0,7.52,7.52,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.786288,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.786288,1,0.874681,0.159697,6,0,1,0,3
8.54,1,0,7.54,7.54,1,0,1,1,0,1,0,12,0,1,0,1,0,1,0,1,0,2.3,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,1,0,1,0,1,0,1,1,0,1,0.21823,0.975897,-0.21823,0.975897,1,0,1,0.0998334,0.995004,-0.0998334,0.995004,0.2,1,12,12,1,0.773774,9,0,12,12,1,0.1,0,0,1,0,0.854599,0.773774,1,0.874681,0.159697,6,0,1,0,3
