Time,_dummy,_derdummy,SineVoltage1_phase,SineVoltage2_phase,SineVoltage3_phase,Capacitor1_v,IdealDiode3_off,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
0.0666,1,0,0,0,0,-2.22665,0,0,1,0,0.1,500,0.0002,0
0.0666,1,0,0,0,0,-2.22659,0,0,1,0,0.1,500,0.0002,0
0.0668,1,0,0,0,0,-2.22659,0,0,1,0,0.1,500,0.0002,0
0.0668,1,0,0,0,0,-2.22653,0,0,1,0,0.1,500,0.0002,0
0.067,1,0,0,0,0,-2.22653,0,0,1,0,0.1,500,0.0002,0
0.067,1,0,0,0,0,-2.22647,0,0,1,0,0.1,500,0.0002,0
0.0672,1,0,0,0,0,-2.22647,0,0,1,0,0.1,500,0.0002,0
0.0672,1,0,0,0,0,-2.22641,0,0,1,0,0.1,500,0.0002,0
0.0674,1,0,0,0,0,-2.22641,0,0,1,0,0.1,500,0.0002,0
0.0674,1,0,0,0,0,-2.22635,0,0,1,0,0.1,500,0.0002,0
0.0676,1,0,0,0,0,-2.22635,0,0,1,0,0.1,500,0.0002,0
0.0676,1,0,0,0,0,-2.22629,0,0,1,0,0.1,500,0.0002,0
0.0678,1,0,0,0,0,-2.22629,0,0,1,0,0.1,500,0.0002,0
0.0678,1,0,0,0,0,-2.22623,0,0,1,0,0.1,500,0.0002,0
0.068,1,0,0,0,0,-2.22623,0,0,1,0,0.1,500,0.0002,0
0.068,1,0,0,0,0,-2.22617,0,0,1,0,0.1,500,0.0002,0
0.0682,1,0,0,0,0,-2.22617,0,0,1,0,0.1,500,0.0002,0
0.0682,1,0,0,0,0,-2.22611,0,0,1,0,0.1,500,0.0002,0
0.0684,1,0,0,0,0,-2.22611,0,0,1,0,0.1,500,0.0002,0
0.0684,1,0,0,0,0,-2.22605,0,0,1,0,0.1,500,0.0002,0
0.0686,1,0,0,0,0,-2.22605,0,0,1,0,0.1,500,0.0002,0
0.0686,1,0,0,0,0,-2.22599,0,0,1,0,0.1,500,0.0002,0
0.0688,1,0,0,0,0,-2.22599,0,0,1,0,0.1,500,0.0002,0
0.0688,1,0,0,0,0,-2.22593,0,0,1,0,0.1,500,0.0002,0
0.069,1,0,0,0,0,-2.22593,0,0,1,0,0.1,500,0.0002,0
0.069,1,0,0,0,0,-2.22588,0,0,1,0,0.1,500,0.0002,0
0.0692,1,0,0,0,0,-2.22588,0,0,1,0,0.1,500,0.0002,0
0.0692,1,0,0,0,0,-2.22582,0,0,1,0,0.1,500,0.0002,0
0.0694,1,0,0,0,0,-2.22582,0,0,1,0,0.1,500,0.0002,0
0.0694,1,0,0,0,0,-2.22576,0,0,1,0,0.1,500,0.0002,0
0.0696,1,0,0,0,0,-2.22576,0,0,1,0,0.1,500,0.0002,0
0.0696,1,0,0,0,0,-2.2257,0,0,1,0,0.1,500,0.0002,0
0.0698,1,0,0,0,0,-2.2257,0,0,1,0,0.1,500,0.0002,0
0.0698,1,0,0,0,0,-2.22564,0,0,1,0,0.1,500,0.0002,0
0.07,1,0,0,0,0,-2.22564,0,0,1,0,0.1,500,0.0002,0
0.07,1,0,0,0,0,-2.22559,0,0,1,0,0.1,500,0.0002,0
0.0702,1,0,0,0,0,-2.22559,0,0,1,0,0.1,500,0.0002,0
0.0702,1,0,0,0,0,-2.22553,0,0,1,0,0.1,500,0.0002,0
0.0704,1,0,0,0,0,-2.22553,0,0,1,0,0.1,500,0.0002,0
0.0704,1,0,0,0,0,-2.22547,0,0,1,0,0.1,500,0.0002,0
0.0706,1,0,0,0,0,-2.22547,0,0,1,0,0.1,500,0.0002,0
0.0706,1,0,0,0,0,-2.22541,0,0,1,0,0.1,500,0.0002,0
0.0708,1,0,0,0,0,-2.22541,0,0,1,0,0.1,500,0.0002,0
0.0708,1,0,0,0,0,-2.22536,0,0,1,0,0.1,500,0.0002,0
0.071,1,0,0,0,0,-2.22536,0,0,1,0,0.1,500,0.0002,0
0.071,1,0,0,0,0,-2.2253,0,0,1,0,0.1,500,0.0002,0
0.0712,1,0,0,0,0,-2.2253,0,0,1,0,0.1,500,0.0002,0
0.0712,1,0,0,0,0,-2.22524,0,0,1,0,0.1,500,0.0002,0
0.0714,1,0,0,0,0,-2.22524,0,0,1,0,0.1,500,0.0002,0
0.0714,1,0,0,0,0,-2.22519,0,0,1,0,0.1,500,0.0002,0
0.0716,1,0,0,0,0,-2.22519,0,0,1,0,0.1,500,0.0002,0
0.0716,1,0,0,0,0,-2.22513,0,0,1,0,0.1,500,0.0002,0
0.0718,1,0,0,0,0,-2.22513,0,0,1,0,0.1,500,0.0002,0
0.0718,1,0,0,0,0,-2.22508,0,0,1,0,0.1,500,0.0002,0
0.072,1,0,0,0,0,-2.22508,0,0,1,0,0.1,500,0.0002,0
0.072,1,0,0,0,0,-2.22502,0,0,1,0,0.1,500,0.0002,0
0.0722,1,0,0,0,0,-2.22502,0,0,1,0,0.1,500,0.0002,0
0.0722,1,0,0,0,0,-2.22496,0,0,1,0,0.1,500,0.0002,0
0.0724,1,0,0,0,0,-2.22496,0,0,1,0,0.1,500,0.0002,0
0.0724,1,0,0,0,0,-2.22491,0,0,1,0,0.1,500,0.0002,0
0.0726,1,0,0,0,0,-2.22491,0,0,1,0,0.1,500,0.0002,0
0.0726,1,0,0,0,0,-2.22485,0,0,1,0,0.1,500,0.0002,0
0.0728,1,0,0,0,0,-2.22485,0,0,1,0,0.1,500,0.0002,0
0.0728,1,0,0,0,0,-2.2248,0,0,1,0,0.1,500,0.0002,0
0.073,1,0,0,0,0,-2.2248,0,0,1,0,0.1,500,0.0002,0
0.073,1,0,0,0,0,-2.22474,0,0,1,0,0.1,500,0.0002,0
0.0732,1,0,0,0,0,-2.22474,0,0,1,0,0.1,500,0.0002,0
0.0732,1,0,0,0,0,-2.22469,0,0,1,0,0.1,500,0.0002,0
0.0734,1,0,0,0,0,-2.22469,0,0,1,0,0.1,500,0.0002,0
0.0734,1,0,0,0,0,-2.22463,0,0,1,0,0.1,500,0.0002,0
0.0736,1,0,0,0,0,-2.22463,0,0,1,0,0.1,500,0.0002,0
0.0736,1,0,0,0,0,-2.22458,0,0,1,0,0.1,500,0.0002,0
0.0738,1,0,0,0,0,-2.22458,0,0,1,0,0.1,500,0.0002,0
0.0738,1,0,0,0,0,-2.22453,0,0,1,0,0.1,500,0.0002,0
0.074,1,0,0,0,0,-2.22453,0,0,1,0,0.1,500,0.0002,0
0.074,1,0,0,0,0,-2.22447,0,0,1,0,0.1,500,0.0002,0
0.0742,1,0,0,0,0,-2.22447,0,0,1,0,0.1,500,0.0002,0
0.0742,1,0,0,0,0,-2.22442,0,0,1,0,0.1,500,0.0002,0
0.0744,1,0,0,0,0,-2.22442,0,0,1,0,0.1,500,0.0002,0
0.0744,1,0,0,0,0,-2.22437,0,0,1,0,0.1,500,0.0002,0
0.0746,1,0,0,0,0,-2.22437,0,0,1,0,0.1,500,0.0002,0
0.0746,1,0,0,0,0,-2.22431,0,0,1,0,0.1,500,0.0002,0
0.0748,1,0,0,0,0,-2.22431,0,0,1,0,0.1,500,0.0002,0
0.0748,1,0,0,0,0,-2.22426,0,0,1,0,0.1,500,0.0002,0
0.075,1,0,0,0,0,-2.22426,0,0,1,0,0.1,500,0.0002,0
0.075,1,0,0,0,0,-2.22421,0,0,1,0,0.1,500,0.0002,0
0.0752,1,0,0,0,0,-2.22421,0,0,1,0,0.1,500,0.0002,0
0.0752,1,0,0,0,0,-2.22415,0,0,1,0,0.1,500,0.0002,0
0.0754,1,0,0,0,0,-2.22415,0,0,1,0,0.1,500,0.0002,0
0.0754,1,0,0,0,0,-2.2241,0,0,1,0,0.1,500,0.0002,0
0.0756,1,0,0,0,0,-2.2241,0,0,1,0,0.1,500,0.0002,0
0.0756,1,0,0,0,0,-2.22405,0,0,1,0,0.1,500,0.0002,0
0.0758,1,0,0,0,0,-2.22405,0,0,1,0,0.1,500,0.0002,0
0.0758,1,0,0,0,0,-2.224,0,0,1,0,0.1,500,0.0002,0
0.076,1,0,0,0,0,-2.224,0,0,1,0,0.1,500,0.0002,0
0.076,1,0,0,0,0,-2.22394,0,0,1,0,0.1,500,0.0002,0
0.0762,1,0,0,0,0,-2.22394,0,0,1,0,0.1,500,0.0002,0
0.0762,1,0,0,0,0,-2.22389,0,0,1,0,0.1,500,0.0002,0
0.0764,1,0,0,0,0,-2.22389,0,0,1,0,0.1,500,0.0002,0
0.0764,1,0,0,0,0,-2.22384,0,0,1,0,0.1,500,0.0002,0
0.0766,1,0,0,0,0,-2.22384,0,0,1,0,0.1,500,0.0002,0
0.0766,1,0,0,0,0,-2.22379,0,0,1,0,0.1,500,0.0002,0
0.0768,1,0,0,0,0,-2.22379,0,0,1,0,0.1,500,0.0002,0
0.0768,1,0,0,0,0,-2.22374,0,0,1,0,0.1,500,0.0002,0
0.077,1,0,0,0,0,-2.22374,0,0,1,0,0.1,500,0.0002,0
0.077,1,0,0,0,0,-2.22369,0,0,1,0,0.1,500,0.0002,0
0.0772,1,0,0,0,0,-2.22369,0,0,1,0,0.1,500,0.0002,0
0.0772,1,0,0,0,0,-2.22363,0,0,1,0,0.1,500,0.0002,0
0.0774,1,0,0,0,0,-2.22363,0,0,1,0,0.1,500,0.0002,0
0.0774,1,0,0,0,0,-2.22358,0,0,1,0,0.1,500,0.0002,0
0.0776,1,0,0,0,0,-2.22358,0,0,1,0,0.1,500,0.0002,0
0.0776,1,0,0,0,0,-2.22353,0,0,1,0,0.1,500,0.0002,0
0.0778,1,0,0,0,0,-2.22353,0,0,1,0,0.1,500,0.0002,0
0.0778,1,0,0,0,0,-2.22348,0,0,1,0,0.1,500,0.0002,0
0.078,1,0,0,0,0,-2.22348,0,0,1,0,0.1,500,0.0002,0
0.078,1,0,0,0,0,-2.22343,0,0,1,0,0.1,500,0.0002,0
0.0782,1,0,0,0,0,-2.22343,0,0,1,0,0.1,500,0.0002,0
0.0782,1,0,0,0,0,-2.22338,0,0,1,0,0.1,500,0.0002,0
0.0784,1,0,0,0,0,-2.22338,0,0,1,0,0.1,500,0.0002,0
0.0784,1,0,0,0,0,-2.22333,0,0,1,0,0.1,500,0.0002,0
0.0786,1,0,0,0,0,-2.22333,0,0,1,0,0.1,500,0.0002,0
0.0786,1,0,0,0,0,-2.22328,0,0,1,0,0.1,500,0.0002,0
0.0788,1,0,0,0,0,-2.22328,0,0,1,0,0.1,500,0.0002,0
0.0788,1,0,0,0,0,-2.22323,0,0,1,0,0.1,500,0.0002,0
0.079,1,0,0,0,0,-2.22323,0,0,1,0,0.1,500,0.0002,0
0.079,1,0,0,0,0,-2.22318,0,0,1,0,0.1,500,0.0002,0
0.0792,1,0,0,0,0,-2.22318,0,0,1,0,0.1,500,0.0002,0
0.0792,1,0,0,0,0,-2.22313,0,0,1,0,0.1,500,0.0002,0
0.0794,1,0,0,0,0,-2.22313,0,0,1,0,0.1,500,0.0002,0
0.0794,1,0,0,0,0,-2.22308,0,0,1,0,0.1,500,0.0002,0
0.0796,1,0,0,0,0,-2.22308,0,0,1,0,0.1,500,0.0002,0
0.0796,1,0,0,0,0,-2.22303,0,0,1,0,0.1,500,0.0002,0
0.0798,1,0,0,0,0,-2.22303,0,0,1,0,0.1,500,0.0002,0
0.0798,1,0,0,0,0,-2.22299,0,0,1,0,0.1,500,0.0002,0
0.08,1,0,0,0,0,-2.22299,0,0,1,0,0.1,500,0.0002,0
0.08,1,0,0,0,0,-2.22294,0,0,1,0,0.1,500,0.0002,0
0.0802,1,0,0,0,0,-2.22294,0,0,1,0,0.1,500,0.0002,0
0.0802,1,0,0,0,0,-2.22289,0,0,1,0,0.1,500,0.0002,0
0.0804,1,0,0,0,0,-2.22289,0,0,1,0,0.1,500,0.0002,0
0.0804,1,0,0,0,0,-2.22284,0,0,1,0,0.1,500,0.0002,0
0.0806,1,0,0,0,0,-2.22284,0,0,1,0,0.1,500,0.0002,0
0.0806,1,0,0,0,0,-2.22279,0,0,1,0,0.1,500,0.0002,0
0.0808,1,0,0,0,0,-2.22279,0,0,1,0,0.1,500,0.0002,0
0.0808,1,0,0,0,0,-2.22274,0,0,1,0,0.1,500,0.0002,0
0.081,1,0,0,0,0,-2.22274,0,0,1,0,0.1,500,0.0002,0
0.081,1,0,0,0,0,-2.2227,0,0,1,0,0.1,500,0.0002,0
0.0812,1,0,0,0,0,-2.2227,0,0,1,0,0.1,500,0.0002,0
0.0812,1,0,0,0,0,-2.22265,0,0,1,0,0.1,500,0.0002,0
0.0814,1,0,0,0,0,-2.22265,0,0,1,0,0.1,500,0.0002,0
0.0814,1,0,0,0,0,-2.2226,0,0,1,0,0.1,500,0.0002,0
0.0816,1,0,0,0,0,-2.2226,0,0,1,0,0.1,500,0.0002,0
0.0816,1,0,0,0,0,-2.22255,0,0,1,0,0.1,500,0.0002,0
0.0818,1,0,0,0,0,-2.22255,0,0,1,0,0.1,500,0.0002,0
0.0818,1,0,0,0,0,-2.2225,0,0,1,0,0.1,500,0.0002,0
0.082,1,0,0,0,0,-2.2225,0,0,1,0,0.1,500,0.0002,0
0.082,1,0,0,0,0,-2.22246,0,0,1,0,0.1,500,0.0002,0
0.0822,1,0,0,0,0,-2.22246,0,0,1,0,0.1,500,0.0002,0
0.0822,1,0,0,0,0,-2.22241,0,0,1,0,0.1,500,0.0002,0
0.0824,1,0,0,0,0,-2.22241,0,0,1,0,0.1,500,0.0002,0
0.0824,1,0,0,0,0,-2.22236,0,0,1,0,0.1,500,0.0002,0
0.0826,1,0,0,0,0,-2.22236,0,0,1,0,0.1,500,0.0002,0
0.0826,1,0,0,0,0,-2.22232,0,0,1,0,0.1,500,0.0002,0
0.0828,1,0,0,0,0,-2.22232,0,0,1,0,0.1,500,0.0002,0
0.0828,1,0,0,0,0,-2.22227,0,0,1,0,0.1,500,0.0002,0
0.083,1,0,0,0,0,-2.22227,0,0,1,0,0.1,500,0.0002,0
0.083,1,0,0,0,0,-2.22222,0,0,1,0,0.1,500,0.0002,0
0.0832,1,0,0,0,0,-2.22222,0,0,1,0,0.1,500,0.0002,0
0.0832,1,0,0,0,0,-2.22218,0,0,1,0,0.1,500,0.0002,0
0.0834,1,0,0,0,0,-2.22218,0,0,1,0,0.1,500,0.0002,0
0.0834,1,0,0,0,0,-2.22213,0,0,1,0,0.1,500,0.0002,0
0.0836,1,0,0,0,0,-2.22213,0,0,1,0,0.1,500,0.0002,0
0.0836,1,0,0,0,0,-2.22209,0,0,1,0,0.1,500,0.0002,0
0.0838,1,0,0,0,0,-2.22209,0,0,1,0,0.1,500,0.0002,0
0.0838,1,0,0,0,0,-2.22204,0,0,1,0,0.1,500,0.0002,0
0.084,1,0,0,0,0,-2.22204,0,0,1,0,0.1,500,0.0002,0
0.084,1,0,0,0,0,-2.22199,0,0,1,0,0.1,500,0.0002,0
0.0842,1,0,0,0,0,-2.22199,0,0,1,0,0.1,500,0.0002,0
0.0842,1,0,0,0,0,-2.22195,0,0,1,0,0.1,500,0.0002,0
0.0844,1,0,0,0,0,-2.22195,0,0,1,0,0.1,500,0.0002,0
0.0844,1,0,0,0,0,-2.2219,0,0,1,0,0.1,500,0.0002,0
0.0846,1,0,0,0,0,-2.2219,0,0,1,0,0.1,500,0.0002,0
0.0846,1,0,0,0,0,-2.22186,0,0,1,0,0.1,500,0.0002,0
0.0848,1,0,0,0,0,-2.22186,0,0,1,0,0.1,500,0.0002,0
0.0848,1,0,0,0,0,-2.22181,0,0,1,0,0.1,500,0.0002,0
0.085,1,0,0,0,0,-2.22181,0,0,1,0,0.1,500,0.0002,0
0.085,1,0,0,0,0,-2.22177,0,0,1,0,0.1,500,0.0002,0
0.0852,1,0,0,0,0,-2.22177,0,0,1,0,0.1,500,0.0002,0
0.0852,1,0,0,0,0,-2.22172,0,0,1,0,0.1,500,0.0002,0
0.0854,1,0,0,0,0,-2.22172,0,0,1,0,0.1,500,0.0002,0
0.0854,1,0,0,0,0,-2.22168,0,0,1,0,0.1,500,0.0002,0
0.0856,1,0,0,0,0,-2.22168,0,0,1,0,0.1,500,0.0002,0
0.0856,1,0,0,0,0,-2.22163,0,0,1,0,0.1,500,0.0002,0
0.0858,1,0,0,0,0,-2.22163,0,0,1,0,0.1,500,0.0002,0
0.0858,1,0,0,0,0,-2.22159,0,0,1,0,0.1,500,0.0002,0
0.086,1,0,0,0,0,-2.22159,0,0,1,0,0.1,500,0.0002,0
0.086,1,0,0,0,0,-2.22155,0,0,1,0,0.1,500,0.0002,0
0.0862,1,0,0,0,0,-2.22155,0,0,1,0,0.1,500,0.0002,0
0.0862,1,0,0,0,0,-2.2215,0,0,1,0,0.1,500,0.0002,0
0.0864,1,0,0,0,0,-2.2215,0,0,1,0,0.1,500,0.0002,0
0.0864,1,0,0,0,0,-2.22146,0,0,1,0,0.1,500,0.0002,0
0.0866,1,0,0,0,0,-2.22146,0,0,1,0,0.1,500,0.0002,0
0.0866,1,0,0,0,0,-2.22142,0,0,1,0,0.1,500,0.0002,0
0.0868,1,0,0,0,0,-2.22142,0,0,1,0,0.1,500,0.0002,0
0.0868,1,0,0,0,0,-2.22137,0,0,1,0,0.1,500,0.0002,0
0.087,1,0,0,0,0,-2.22137,0,0,1,0,0.1,500,0.0002,0
0.087,1,0,0,0,0,-2.22133,0,0,1,0,0.1,500,0.0002,0
0.0872,1,0,0,0,0,-2.22133,0,0,1,0,0.1,500,0.0002,0
0.0872,1,0,0,0,0,-2.22128,0,0,1,0,0.1,500,0.0002,0
0.0874,1,0,0,0,0,-2.22128,0,0,1,0,0.1,500,0.0002,0
0.0874,1,0,0,0,0,-2.22124,0,0,1,0,0.1,500,0.0002,0
0.0876,1,0,0,0,0,-2.22124,0,0,1,0,0.1,500,0.0002,0
0.0876,1,0,0,0,0,-2.2212,0,0,1,0,0.1,500,0.0002,0
0.0878,1,0,0,0,0,-2.2212,0,0,1,0,0.1,500,0.0002,0
0.0878,1,0,0,0,0,-2.22116,0,0,1,0,0.1,500,0.0002,0
0.088,1,0,0,0,0,-2.22116,0,0,1,0,0.1,500,0.0002,0
0.088,1,0,0,0,0,-2.22111,0,0,1,0,0.1,500,0.0002,0
0.0882,1,0,0,0,0,-2.22111,0,0,1,0,0.1,500,0.0002,0
0.0882,1,0,0,0,0,-2.22107,0,0,1,0,0.1,500,0.0002,0
0.0884,1,0,0,0,0,-2.22107,0,0,1,0,0.1,500,0.0002,0
0.0884,1,0,0,0,0,-2.22103,0,0,1,0,0.1,500,0.0002,0
0.0886,1,0,0,0,0,-2.22103,0,0,1,0,0.1,500,0.0002,0
0.0886,1,0,0,0,0,-2.22099,0,0,1,0,0.1,500,0.0002,0
0.0888,1,0,0,0,0,-2.22099,0,0,1,0,0.1,500,0.0002,0
0.0888,1,0,0,0,0,-2.22094,0,0,1,0,0.1,500,0.0002,0
0.089,1,0,0,0,0,-2.22094,0,0,1,0,0.1,500,0.0002,0
0.089,1,0,0,0,0,-2.2209,0,0,1,0,0.1,500,0.0002,0
0.0892,1,0,0,0,0,-2.2209,0,0,1,0,0.1,500,0.0002,0
0.0892,1,0,0,0,0,-2.22086,0,0,1,0,0.1,500,0.0002,0
0.0894,1,0,0,0,0,-2.22086,0,0,1,0,0.1,500,0.0002,0
0.0894,1,0,0,0,0,-2.22082,0,0,1,0,0.1,500,0.0002,0
0.0896,1,0,0,0,0,-2.22082,0,0,1,0,0.1,500,0.0002,0
0.0896,1,0,0,0,0,-2.22078,0,0,1,0,0.1,500,0.0002,0
0.0898,1,0,0,0,0,-2.22078,0,0,1,0,0.1,500,0.0002,0
0.0898,1,0,0,0,0,-2.22074,0,0,1,0,0.1,500,0.0002,0
0.09,1,0,0,0,0,-2.22074,0,0,1,0,0.1,500,0.0002,0
0.09,1,0,0,0,0,-2.22069,0,0,1,0,0.1,500,0.0002,0
0.0902,1,0,0,0,0,-2.22069,0,0,1,0,0.1,500,0.0002,0
0.0902,1,0,0,0,0,-2.22065,0,0,1,0,0.1,500,0.0002,0
0.0904,1,0,0,0,0,-2.22065,0,0,1,0,0.1,500,0.0002,0
0.0904,1,0,0,0,0,-2.22061,0,0,1,0,0.1,500,0.0002,0
0.0906,1,0,0,0,0,-2.22061,0,0,1,0,0.1,500,0.0002,0
0.0906,1,0,0,0,0,-2.22057,0,0,1,0,0.1,500,0.0002,0
0.0908,1,0,0,0,0,-2.22057,0,0,1,0,0.1,500,0.0002,0
0.0908,1,0,0,0,0,-2.22053,0,0,1,0,0.1,500,0.0002,0
0.091,1,0,0,0,0,-2.22053,0,0,1,0,0.1,500,0.0002,0
0.091,1,0,0,0,0,-2.22049,0,0,1,0,0.1,500,0.0002,0
0.0912,1,0,0,0,0,-2.22049,0,0,1,0,0.1,500,0.0002,0
0.0912,1,0,0,0,0,-2.22045,0,0,1,0,0.1,500,0.0002,0
0.0914,1,0,0,0,0,-2.22045,0,0,1,0,0.1,500,0.0002,0
0.0914,1,0,0,0,0,-2.22041,0,0,1,0,0.1,500,0.0002,0
0.0916,1,0,0,0,0,-2.22041,0,0,1,0,0.1,500,0.0002,0
0.0916,1,0,0,0,0,-2.22037,0,0,1,0,0.1,500,0.0002,0
0.0918,1,0,0,0,0,-2.22037,0,0,1,0,0.1,500,0.0002,0
0.0918,1,0,0,0,0,-2.22033,0,0,1,0,0.1,500,0.0002,0
0.092,1,0,0,0,0,-2.22033,0,0,1,0,0.1,500,0.0002,0
0.092,1,0,0,0,0,-2.22029,0,0,1,0,0.1,500,0.0002,0
0.0922,1,0,0,0,0,-2.22029,0,0,1,0,0.1,500,0.0002,0
0.0922,1,0,0,0,0,-2.22025,0,0,1,0,0.1,500,0.0002,0
0.0924,1,0,0,0,0,-2.22025,0,0,1,0,0.1,500,0.0002,0
0.0924,1,0,0,0,0,-2.22021,0,0,1,0,0.1,500,0.0002,0
0.0926,1,0,0,0,0,-2.22021,0,0,1,0,0.1,500,0.0002,0
0.0926,1,0,0,0,0,-2.22017,0,0,1,0,0.1,500,0.0002,0
0.0928,1,0,0,0,0,-2.22017,0,0,1,0,0.1,500,0.0002,0
0.0928,1,0,0,0,0,-2.22013,0,0,1,0,0.1,500,0.0002,0
0.093,1,0,0,0,0,-2.22013,0,0,1,0,0.1,500,0.0002,0
0.093,1,0,0,0,0,-2.22009,0,0,1,0,0.1,500,0.0002,0
0.0932,1,0,0,0,0,-2.22009,0,0,1,0,0.1,500,0.0002,0
0.0932,1,0,0,0,0,-2.22005,0,0,1,0,0.1,500,0.0002,0
0.0934,1,0,0,0,0,-2.22005,0,0,1,0,0.1,500,0.0002,0
0.0934,1,0,0,0,0,-2.22001,0,0,1,0,0.1,500,0.0002,0
0.0936,1,0,0,0,0,-2.22001,0,0,1,0,0.1,500,0.0002,0
0.0936,1,0,0,0,0,-2.21997,0,0,1,0,0.1,500,0.0002,0
0.0938,1,0,0,0,0,-2.21997,0,0,1,0,0.1,500,0.0002,0
0.0938,1,0,0,0,0,-2.21994,0,0,1,0,0.1,500,0.0002,0
0.094,1,0,0,0,0,-2.21994,0,0,1,0,0.1,500,0.0002,0
0.094,1,0,0,0,0,-2.2199,0,0,1,0,0.1,500,0.0002,0
0.0942,1,0,0,0,0,-2.2199,0,0,1,0,0.1,500,0.0002,0
0.0942,1,0,0,0,0,-2.21986,0,0,1,0,0.1,500,0.0002,0
0.0944,1,0,0,0,0,-2.21986,0,0,1,0,0.1,500,0.0002,0
0.0944,1,0,0,0,0,-2.21982,0,0,1,0,0.1,500,0.0002,0
0.0946,1,0,0,0,0,-2.21982,0,0,1,0,0.1,500,0.0002,0
0.0946,1,0,0,0,0,-2.21978,0,0,1,0,0.1,500,0.0002,0
0.0948,1,0,0,0,0,-2.21978,0,0,1,0,0.1,500,0.0002,0
0.0948,1,0,0,0,0,-2.21974,0,0,1,0,0.1,500,0.0002,0
0.095,1,0,0,0,0,-2.21974,0,0,1,0,0.1,500,0.0002,0
0.095,1,0,0,0,0,-2.21971,0,0,1,0,0.1,500,0.0002,0
0.0952,1,0,0,0,0,-2.21971,0,0,1,0,0.1,500,0.0002,0
0.0952,1,0,0,0,0,-2.21967,0,0,1,0,0.1,500,0.0002,0
0.0954,1,0,0,0,0,-2.21967,0,0,1,0,0.1,500,0.0002,0
0.0954,1,0,0,0,0,-2.21963,0,0,1,0,0.1,500,0.0002,0
0.0956,1,0,0,0,0,-2.21963,0,0,1,0,0.1,500,0.0002,0
0.0956,1,0,0,0,0,-2.21959,0,0,1,0,0.1,500,0.0002,0
0.0958,1,0,0,0,0,-2.21959,0,0,1,0,0.1,500,0.0002,0
0.0958,1,0,0,0,0,-2.21955,0,0,1,0,0.1,500,0.0002,0
0.096,1,0,0,0,0,-2.21955,0,0,1,0,0.1,500,0.0002,0
0.096,1,0,0,0,0,-2.21952,0,0,1,0,0.1,500,0.0002,0
0.0962,1,0,0,0,0,-2.21952,0,0,1,0,0.1,500,0.0002,0
0.0962,1,0,0,0,0,-2.21948,0,0,1,0,0.1,500,0.0002,0
0.0964,1,0,0,0,0,-2.21948,0,0,1,0,0.1,500,0.0002,0
0.0964,1,0,0,0,0,-2.21944,0,0,1,0,0.1,500,0.0002,0
0.0966,1,0,0,0,0,-2.21944,0,0,1,0,0.1,500,0.0002,0
0.0966,1,0,0,0,0,-2.21941,0,0,1,0,0.1,500,0.0002,0
0.0968,1,0,0,0,0,-2.21941,0,0,1,0,0.1,500,0.0002,0
0.0968,1,0,0,0,0,-2.21937,0,0,1,0,0.1,500,0.0002,0
0.097,1,0,0,0,0,-2.21937,0,0,1,0,0.1,500,0.0002,0
0.097,1,0,0,0,0,-2.21933,0,0,1,0,0.1,500,0.0002,0
0.0972,1,0,0,0,0,-2.21933,0,0,1,0,0.1,500,0.0002,0
0.0972,1,0,0,0,0,-2.2193,0,0,1,0,0.1,500,0.0002,0
0.0974,1,0,0,0,0,-2.2193,0,0,1,0,0.1,500,0.0002,0
0.0974,1,0,0,0,0,-2.21926,0,0,1,0,0.1,500,0.0002,0
0.0976,1,0,0,0,0,-2.21926,0,0,1,0,0.1,500,0.0002,0
0.0976,1,0,0,0,0,-2.21922,0,0,1,0,0.1,500,0.0002,0
0.0978,1,0,0,0,0,-2.21922,0,0,1,0,0.1,500,0.0002,0
0.0978,1,0,0,0,0,-2.21919,0,0,1,0,0.1,500,0.0002,0
0.098,1,0,0,0,0,-2.21919,0,0,1,0,0.1,500,0.0002,0
0.098,1,0,0,0,0,-2.21915,0,0,1,0,0.1,500,0.0002,0
0.0982,1,0,0,0,0,-2.21915,0,0,1,0,0.1,500,0.0002,0
0.0982,1,0,0,0,0,-2.21911,0,0,1,0,0.1,500,0.0002,0
0.0984,1,0,0,0,0,-2.21911,0,0,1,0,0.1,500,0.0002,0
0.0984,1,0,0,0,0,-2.21908,0,0,1,0,0.1,500,0.0002,0
0.0986,1,0,0,0,0,-2.21908,0,0,1,0,0.1,500,0.0002,0
0.0986,1,0,0,0,0,-2.21904,0,0,1,0,0.1,500,0.0002,0
0.0988,1,0,0,0,0,-2.21904,0,0,1,0,0.1,500,0.0002,0
0.0988,1,0,0,0,0,-2.21901,0,0,1,0,0.1,500,0.0002,0
0.099,1,0,0,0,0,-2.21901,0,0,1,0,0.1,500,0.0002,0
0.099,1,0,0,0,0,-2.21897,0,0,1,0,0.1,500,0.0002,0
0.0992,1,0,0,0,0,-2.21897,0,0,1,0,0.1,500,0.0002,0
0.0992,1,0,0,0,0,-2.21894,0,0,1,0,0.1,500,0.0002,0
0.0994,1,0,0,0,0,-2.21894,0,0,1,0,0.1,500,0.0002,0
0.0994,1,0,0,0,0,-2.2189,0,0,1,0,0.1,500,0.0002,0
0.0996,1,0,0,0,0,-2.2189,0,0,1,0,0.1,500,0.0002,0
