"Time","temperatureSensor.port.T"
6.99,293.15
6.991,293.15
6.992,293.15
6.993,293.15
6.994,293.15
6.995,293.15
6.996,293.15
6.997,293.15
6.998,293.15
6.999,293.15
7,293.15
7.001,293.15
7.002,293.15
7.003,293.15
7.004,293.15
7.005,293.15
7.006,293.15
7.007,293.15
7.008,293.15
7.009,293.15
7.01,293.15
7.011,293.15
7.012,293.15
7.013,293.15
7.014,293.15
7.015,293.15
7.016,293.15
7.017,293.15
7.018,293.15
7.019,293.15
7.02,293.15
7.021,293.15
7.022,293.15
7.023,293.15
7.024,293.15
7.025,293.15
7.026,293.15
7.027,293.15
7.028,293.15
7.029,293.15
7.03,293.15
7.031,293.15
7.032,293.15
7.033,293.15
7.034,293.15
7.035,293.15
7.036,293.15
7.037,293.15
7.038,293.15
7.039,293.15
7.04,293.15
7.041,293.15
7.042,293.15
7.043,293.15
7.044,293.15
7.045,293.15
7.046,293.15
7.047,293.15
7.048,293.15
7.049,293.15
7.05,293.15
7.051,293.15
7.052,293.15
7.053,293.15
7.054,293.15
7.055,293.15
7.056,293.15
7.057,293.15
7.058,293.15
7.059,293.15
7.06,293.15
7.061,293.15
7.062,293.15
7.063,293.15
7.064,293.15
7.065,293.15
7.066,293.15
7.067,293.15
7.068,293.15
7.069,293.15
7.07,293.15
7.071,293.15
7.072,293.15
7.073,293.15
7.074,293.15
7.075,293.15
7.076,293.15
7.077,293.15
7.078,293.15
7.079,293.15
7.08,293.15
7.081,293.15
7.082,293.15
7.083,293.15
7.084,293.15
7.085,293.15
7.086,293.15
7.087,293.15
7.088,293.15
7.089,293.15
7.09,293.15
7.091,293.15
7.092,293.15
7.093,293.15
7.094,293.15
7.095,293.15
7.096,293.15
7.097,293.15
7.098,293.15
7.099,293.15
7.1,293.15
7.101,293.15
7.102,293.15
7.103,293.15
7.104,293.15
7.105,293.15
7.106,293.15
7.107,293.15
7.108,293.15
7.109,293.15
7.11,293.15
7.111,293.15
7.112,293.15
7.113,293.15
7.114,293.15
7.115,293.15
7.116,293.15
7.117,293.15
7.118,293.15
7.119,293.15
7.12,293.15
7.121,293.15
7.122,293.15
7.123,293.15
7.124,293.15
7.125,293.15
7.126,293.15
7.127,293.15
7.128,293.15
7.129,293.15
7.13,293.15
7.131,293.15
7.132,293.15
7.133,293.15
7.134,293.15
7.135,293.15
7.136,293.15
7.137,293.15
7.138,293.15
7.139,293.15
7.14,293.15
7.141,293.15
7.142,293.15
7.143,293.15
7.144,293.15
7.145,293.15
7.146,293.15
7.147,293.15
7.148,293.15
7.149,293.15
7.15,293.15
7.151,293.15
7.152,293.15
7.153,293.15
7.154,293.15
7.155,293.15
7.156,293.15
7.157,293.15
7.158,293.15
7.159,293.15
7.16,293.15
7.161,293.15
7.162,293.15
7.163,293.15
7.164,293.15
7.165,293.15
7.166,293.15
7.167,293.15
7.168,293.15
7.169,293.15
7.17,293.15
7.171,293.15
7.172,293.15
7.173,293.15
7.174,293.15
7.175,293.15
7.176,293.15
7.177,293.15
7.178,293.15
7.179,293.15
7.18,293.15
7.181,293.15
7.182,293.15
7.183,293.15
7.184,293.15
7.185,293.15
7.186,293.15
7.187,293.15
7.188,293.15
7.189,293.15
7.19,293.15
7.191,293.15
7.192,293.15
7.193,293.15
7.194,293.15
7.195,293.15
7.196,293.15
7.197,293.15
7.198,293.15
7.199,293.15
7.2,293.15
7.201,293.15
7.202,293.15
7.203,293.15
7.204,293.15
7.205,293.15
7.206,293.15
7.207,293.15
7.208,293.15
7.209,293.15
7.21,293.15
7.211,293.15
7.212,293.15
7.213,293.15
7.214,293.15
7.215,293.15
7.216,293.15
7.217,293.15
7.218,293.15
7.219,293.15
7.22,293.15
7.221,293.15
7.222,293.15
7.223,293.15
7.224,293.15
7.225,293.15
7.226,293.15
7.227,293.15
7.228,293.15
7.229,293.15
7.23,293.15
7.231,293.15
7.232,293.15
7.233,293.15
7.234,293.15
7.235,293.15
7.236,293.15
7.237,293.15
7.238,293.15
7.239,293.15
7.24,293.15
7.241,293.15
7.242,293.15
7.243,293.15
7.244,293.15
7.245,293.15
7.246,293.15
7.247,293.15
7.248,293.15
7.249,293.15
7.25,293.15
7.251,293.15
7.252,293.15
7.253,293.15
7.254,293.15
7.255,293.15
7.256,293.15
7.257,293.15
7.258,293.15
7.259,293.15
7.26,293.15
7.261,293.15
7.262,293.15
7.263,293.15
7.264,293.15
7.265,293.15
7.266,293.15
7.267,293.15
7.268,293.15
7.269,293.15
7.27,293.15
7.271,293.15
7.272,293.15
7.273,293.15
7.274,293.15
7.275,293.15
7.276,293.15
7.277,293.15
7.278,293.15
7.279,293.15
7.28,293.15
7.281,293.15
7.282,293.15
7.283,293.15
7.284,293.15
7.285,293.15
7.286,293.15
7.287,293.15
7.288,293.15
7.289,293.15
7.29,293.15
7.291,293.15
7.292,293.15
7.293,293.15
7.294,293.15
7.295,293.15
7.296,293.15
7.297,293.15
7.298,293.15
7.299,293.15
7.3,293.15
7.301,293.15
7.302,293.15
7.303,293.15
7.304,293.15
7.305,293.15
7.306,293.15
7.307,293.15
7.308,293.15
7.309,293.15
7.31,293.15
7.311,293.15
7.312,293.15
7.313,293.15
7.314,293.15
7.315,293.15
7.316,293.15
7.317,293.15
7.318,293.15
7.319,293.15
7.32,293.15
7.321,293.15
7.322,293.15
7.323,293.15
7.324,293.15
7.325,293.15
7.326,293.15
7.327,293.15
7.328,293.15
7.329,293.15
7.33,293.15
7.331,293.15
7.332,293.15
7.333,293.15
7.334,293.15
7.335,293.15
7.336,293.15
7.337,293.15
7.338,293.15
7.339,293.15
7.34,293.15
7.341,293.15
7.342,293.15
7.343,293.15
7.344,293.15
7.345,293.15
7.346,293.15
7.347,293.15
7.348,293.15
7.349,293.15
7.35,293.15
7.351,293.15
7.352,293.15
7.353,293.15
7.354,293.15
7.355,293.15
7.356,293.15
7.357,293.15
7.358,293.15
7.359,293.15
7.36,293.15
7.361,293.15
7.362,293.15
7.363,293.15
7.364,293.15
7.365,293.15
7.366,293.15
7.367,293.15
7.368,293.15
7.369,293.15
7.37,293.15
7.371,293.15
7.372,293.15
7.373,293.15
7.374,293.15
7.375,293.15
7.376,293.15
7.377,293.15
7.378,293.15
7.379,293.15
7.38,293.15
7.381,293.15
7.382,293.15
7.383,293.15
7.384,293.15
7.385,293.15
7.386,293.15
7.387,293.15
7.388,293.15
7.389,293.15
7.39,293.15
7.391,293.15
7.392,293.15
7.393,293.15
7.394,293.15
7.395,293.15
7.396,293.15
7.397,293.15
7.398,293.15
7.399,293.15
7.4,293.15
7.401,293.15
7.402,293.15
7.403,293.15
7.404,293.15
7.405,293.15
7.406,293.15
7.407,293.15
7.408,293.15
7.409,293.15
7.41,293.15
7.411,293.15
7.412,293.15
7.413,293.15
7.414,293.15
7.415,293.15
7.416,293.15
7.417,293.15
7.418,293.15
7.419,293.15
7.42,293.15
7.421,293.15
7.422,293.15
7.423,293.15
7.424,293.15
7.425,293.15
7.426,293.15
7.427,293.15
7.428,293.15
7.429,293.15
7.43,293.15
7.431,293.15
7.432,293.15
7.433,293.15
7.434,293.15
7.435,293.15
7.436,293.15
7.437,293.15
7.438,293.15
7.439,293.15
7.44,293.15
7.441,293.15
7.442,293.15
7.443,293.15
7.444,293.15
7.445,293.15
7.446,293.15
7.447,293.15
7.448,293.15
7.449,293.15
7.45,293.15
7.451,293.15
7.452,293.15
7.453,293.15
7.454,293.15
7.455,293.15
7.456,293.15
7.457,293.15
7.458,293.15
7.459,293.15
7.46,293.15
7.461,293.15
7.462,293.15
7.463,293.15
7.464,293.15
7.465,293.15
7.466,293.15
7.467,293.15
7.468,293.15
7.469,293.15
7.47,293.15
7.471,293.15
7.472,293.15
7.473,293.15
7.474,293.15
7.475,293.15
7.476,293.15
7.477,293.15
7.478,293.15
7.479,293.15
7.48,293.15
7.481,293.15
7.482,293.15
7.483,293.15
7.484,293.15
7.485,293.15
7.486,293.15
7.487,293.15
7.488,293.15
7.489,293.15
7.49,293.15
7.491,293.15
7.492,293.15
7.493,293.15
7.494,293.15
7.495,293.15
7.496,293.15
7.497,293.15
7.498,293.15
7.499,293.15
7.5,293.15
7.501,293.15
7.502,293.15
7.503,293.15
7.504,293.15
7.505,293.15
7.506,293.15
7.507,293.15
7.508,293.15
7.509,293.15
7.51,293.15
7.511,293.15
7.512,293.15
7.513,293.15
7.514,293.15
7.515,293.15
7.516,293.15
7.517,293.15
7.518,293.15
7.519,293.15
7.52,293.15
7.521,293.15
7.522,293.15
7.523,293.15
7.524,293.15
7.525,293.15
7.526,293.15
7.527,293.15
7.528,293.15
7.529,293.15
7.53,293.15
7.531,293.15
7.532,293.15
7.533,293.15
7.534,293.15
7.535,293.15
7.536,293.15
7.537,293.15
7.538,293.15
7.539,293.15
7.54,293.15
7.541,293.15
7.542,293.15
7.543,293.15
7.544,293.15
7.545,293.15
7.546,293.15
7.547,293.15
7.548,293.15
7.549,293.15
7.55,293.15
7.551,293.15
7.552,293.15
7.553,293.15
7.554,293.15
7.555,293.15
7.556,293.15
7.557,293.15
7.558,293.15
7.559,293.15
7.56,293.15
7.561,293.15
7.562,293.15
7.563,293.15
7.564,293.15
7.565,293.15
7.566,293.15
7.567,293.15
7.568,293.15
7.569,293.15
7.57,293.15
7.571,293.15
7.572,293.15
7.573,293.15
7.574,293.15
7.575,293.15
7.576,293.15
7.577,293.15
7.578,293.15
7.579,293.15
7.58,293.15
7.581,293.15
7.582,293.15
7.583,293.15
7.584,293.15
7.585,293.15
7.586,293.15
7.587,293.15
7.588,293.15
7.589,293.15
7.59,293.15
7.591,293.15
7.592,293.15
7.593,293.15
7.594,293.15
7.595,293.15
7.596,293.15
7.597,293.15
7.598,293.15
7.599,293.15
7.6,293.15
7.601,293.15
7.602,293.15
7.603,293.15
7.604,293.15
7.605,293.15
7.606,293.15
7.607,293.15
7.608,293.15
7.609,293.15
7.61,293.15
7.611,293.15
7.612,293.15
7.613,293.15
7.614,293.15
7.615,293.15
7.616,293.15
7.617,293.15
7.618,293.15
7.619,293.15
7.62,293.15
7.621,293.15
7.622,293.15
7.623,293.15
7.624,293.15
7.625,293.15
7.626,293.15
7.627,293.15
7.628,293.15
7.629,293.15
7.63,293.15
7.631,293.15
7.632,293.15
7.633,293.15
7.634,293.15
7.635,293.15
7.636,293.15
7.637,293.15
7.638,293.15
7.639,293.15
7.64,293.15
7.641,293.15
7.642,293.15
7.643,293.15
7.644,293.15
7.645,293.15
7.646,293.15
7.647,293.15
7.648,293.15
7.649,293.15
7.65,293.15
7.651,293.15
7.652,293.15
7.653,293.15
7.654,293.15
7.655,293.15
7.656,293.15
7.657,293.15
7.658,293.15
7.659,293.15
7.66,293.15
7.661,293.15
7.662,293.15
7.663,293.15
7.664,293.15
7.665,293.15
7.666,293.15
7.667,293.15
7.668,293.15
7.669,293.15
7.67,293.15
7.671,293.15
7.672,293.15
7.673,293.15
7.674,293.15
7.675,293.15
7.676,293.15
7.677,293.15
7.678,293.15
7.679,293.15
7.68,293.15
7.681,293.15
7.682,293.15
7.683,293.15
7.684,293.15
7.685,293.15
7.686,293.15
7.687,293.15
7.688,293.15
7.689,293.15
7.69,293.15
7.691,293.15
7.692,293.15
7.693,293.15
7.694,293.15
7.695,293.15
7.696,293.15
7.697,293.15
7.698,293.15
7.699,293.15
7.7,293.15
7.701,293.15
7.702,293.15
7.703,293.15
7.704,293.15
7.705,293.15
7.706,293.15
7.707,293.15
7.708,293.15
7.709,293.15
7.71,293.15
7.711,293.15
7.712,293.15
7.713,293.15
7.714,293.15
7.715,293.15
7.716,293.15
7.717,293.15
7.718,293.15
7.719,293.15
7.72,293.15
7.721,293.15
7.722,293.15
7.723,293.15
7.724,293.15
7.725,293.15
7.726,293.15
7.727,293.15
7.728,293.15
7.729,293.15
7.73,293.15
7.731,293.15
7.732,293.15
7.733,293.15
7.734,293.15
7.735,293.15
7.736,293.15
7.737,293.15
7.738,293.15
7.739,293.15
7.74,293.15
7.741,293.15
7.742,293.15
7.743,293.15
7.744,293.15
7.745,293.15
7.746,293.15
7.747,293.15
7.748,293.15
7.749,293.15
7.75,293.15
7.751,293.15
7.752,293.15
7.753,293.15
7.754,293.15
7.755,293.15
7.756,293.15
7.757,293.15
7.758,293.15
7.759,293.15
7.76,293.15
7.761,293.15
7.762,293.15
7.763,293.15
7.764,293.15
7.765,293.15
7.766,293.15
7.767,293.15
7.768,293.15
7.769,293.15
7.77,293.15
7.771,293.15
7.772,293.15
7.773,293.15
7.774,293.15
7.775,293.15
7.776,293.15
7.777,293.15
7.778,293.15
7.779,293.15
7.78,293.15
7.781,293.15
7.782,293.15
7.783,293.15
7.784,293.15
7.785,293.15
7.786,293.15
7.787,293.15
7.788,293.15
7.789,293.15
7.79,293.15
7.791,293.15
7.792,293.15
7.793,293.15
7.794,293.15
7.795,293.15
7.796,293.15
7.797,293.15
7.798,293.15
7.799,293.15
7.8,293.15
7.801,293.15
7.802,293.15
7.803,293.15
7.804,293.15
7.805,293.15
7.806,293.15
7.807,293.15
7.808,293.15
7.809,293.15
7.81,293.15
7.811,293.15
7.812,293.15
7.813,293.15
7.814,293.15
7.815,293.15
7.816,293.15
7.817,293.15
7.818,293.15
7.819,293.15
7.82,293.15
7.821,293.15
7.822,293.15
7.823,293.15
7.824,293.15
7.825,293.15
7.826,293.15
7.827,293.15
7.828,293.15
7.829,293.15
7.83,293.15
7.831,293.15
7.832,293.15
7.833,293.15
7.834,293.15
7.835,293.15
7.836,293.15
7.837,293.15
7.838,293.15
7.839,293.15
7.84,293.15
7.841,293.15
7.842,293.15
7.843,293.15
7.844,293.15
7.845,293.15
7.846,293.15
7.847,293.15
7.848,293.15
7.849,293.15
7.85,293.15
7.851,293.15
7.852,293.15
7.853,293.15
7.854,293.15
7.855,293.15
7.856,293.15
7.857,293.15
7.858,293.15
7.859,293.15
7.86,293.15
7.861,293.15
7.862,293.15
7.863,293.15
7.864,293.15
7.865,293.15
7.866,293.15
7.867,293.15
7.868,293.15
7.869,293.15
7.87,293.15
7.871,293.15
7.872,293.15
7.873,293.15
7.874,293.15
7.875,293.15
7.876,293.15
7.877,293.15
7.878,293.15
7.879,293.15
7.88,293.15
7.881,293.15
7.882,293.15
7.883,293.15
7.884,293.15
7.885,293.15
7.886,293.15
7.887,293.15
7.888,293.15
7.889,293.15
7.89,293.15
7.891,293.15
7.892,293.15
7.893,293.15
7.894,293.15
7.895,293.15
7.896,293.15
7.897,293.15
7.898,293.15
7.899,293.15
7.9,293.15
7.901,293.15
7.902,293.15
7.903,293.15
7.904,293.15
7.905,293.15
7.906,293.15
7.907,293.15
7.908,293.15
7.909,293.15
7.91,293.15
7.911,293.15
7.912,293.15
7.913,293.15
7.914,293.15
7.915,293.15
7.916,293.15
7.917,293.15
7.918,293.15
7.919,293.15
7.92,293.15
7.921,293.15
7.922,293.15
7.923,293.15
7.924,293.15
7.925,293.15
7.926,293.15
7.927,293.15
7.928,293.15
7.929,293.15
7.93,293.15
7.931,293.15
7.932,293.15
7.933,293.15
7.934,293.15
7.935,293.15
7.936,293.15
7.937,293.15
7.938,293.15
7.939,293.15
7.94,293.15
7.941,293.15
7.942,293.15
7.943,293.15
7.944,293.15
7.945,293.15
7.946,293.15
7.947,293.15
7.948,293.15
7.949,293.15
7.95,293.15
7.951,293.15
7.952,293.15
7.953,293.15
7.954,293.15
7.955,293.15
7.956,293.15
7.957,293.15
7.958,293.15
7.959,293.15
7.96,293.15
7.961,293.15
7.962,293.15
7.963,293.15
7.964,293.15
7.965,293.15
7.966,293.15
7.967,293.15
7.968,293.15
7.969,293.15
7.97,293.15
7.971,293.15
7.972,293.15
7.973,293.15
7.974,293.15
7.975,293.15
7.976,293.15
7.977,293.15
7.978,293.15
7.979,293.15
7.98,293.15
7.981,293.15
7.982,293.15
7.983,293.15
7.984,293.15
7.985,293.15
7.986,293.15
7.987,293.15
7.988,293.15
7.989,293.15
7.99,293.15
7.991,293.15
7.992,293.15
7.993,293.15
7.994,293.15
7.995,293.15
7.996,293.15
7.997,293.15
7.998,293.15
7.999,293.15
8,293.15
8.001,293.15
8.002,293.15
8.003,293.15
8.004,293.15
8.005,293.15
8.006,293.15
8.007,293.15
8.008,293.15
8.009,293.15
8.01,293.15
8.011,293.15
8.012,293.15
8.013,293.15
8.014,293.15
8.015,293.15
8.016,293.15
8.017,293.15
8.018,293.15
8.019,293.15
8.02,293.15
8.021,293.15
8.022,293.15
8.023,293.15
8.024,293.15
8.025,293.15
8.026,293.15
8.027,293.15
8.028,293.15
8.029,293.15
8.03,293.15
8.031,293.15
8.032,293.15
8.033,293.15
8.034,293.15
8.035,293.15
8.036,293.15
8.037,293.15
8.038,293.15
8.039,293.15
8.04,293.15
8.041,293.15
8.042,293.15
8.043,293.15
8.044,293.15
8.045,293.15
8.046,293.15
8.047,293.15
8.048,293.15
8.049,293.15
8.05,293.15
8.051,293.15
8.052,293.15
8.053,293.15
8.054,293.15
8.055,293.15
8.056,293.15
8.057,293.15
8.058,293.15
8.059,293.15
8.06,293.15
8.061,293.15
8.062,293.15
8.063,293.15
8.064,293.15
8.065,293.15
8.066,293.15
8.067,293.15
8.068,293.15
8.069,293.15
8.07,293.15
8.071,293.15
8.072,293.15
8.073,293.15
8.074,293.15
8.075,293.15
8.076,293.15
8.077,293.15
8.078,293.15
8.079,293.15
8.08,293.15
8.081,293.15
8.082,293.15
8.083,293.15
8.084,293.15
8.085,293.15
8.086,293.15
8.087,293.15
8.088,293.15
8.089,293.15
8.09,293.15
8.091,293.15
8.092,293.15
8.093,293.15
8.094,293.15
8.095,293.15
8.096,293.15
8.097,293.15
8.098,293.15
8.099,293.15
8.1,293.15
8.101,293.15
8.102,293.15
8.103,293.15
8.104,293.15
8.105,293.15
8.106,293.15
8.107,293.15
8.108,293.15
8.109,293.15
8.11,293.15
8.111,293.15
8.112,293.15
8.113,293.15
8.114,293.15
8.115,293.15
8.116,293.15
8.117,293.15
8.118,293.15
8.119,293.15
8.12,293.15
8.121,293.15
8.122,293.15
8.123,293.15
8.124,293.15
8.125,293.15
8.126,293.15
8.127,293.15
8.128,293.15
8.129,293.15
8.13,293.15
8.131,293.15
8.132,293.15
8.133,293.15
8.134,293.15
8.135,293.15
8.136,293.15
8.137,293.15
8.138,293.15
8.139,293.15
8.14,293.15
8.141,293.15
8.142,293.15
8.143,293.15
8.144,293.15
8.145,293.15
8.146,293.15
8.147,293.15
8.148,293.15
8.149,293.15
8.15,293.15
8.151,293.15
8.152,293.15
8.153,293.15
8.154,293.15
8.155,293.15
8.156,293.15
8.157,293.15
8.158,293.15
8.159,293.15
8.16,293.15
8.161,293.15
8.162,293.15
8.163,293.15
8.164,293.15
8.165,293.15
8.166,293.15
8.167,293.15
8.168,293.15
8.169,293.15
8.17,293.15
8.171,293.15
8.172,293.15
8.173,293.15
8.174,293.15
8.175,293.15
8.176,293.15
8.177,293.15
8.178,293.15
8.179,293.15
8.18,293.15
8.181,293.15
8.182,293.15
8.183,293.15
8.184,293.15
8.185,293.15
8.186,293.15
8.187,293.15
8.188,293.15
8.189,293.15
8.19,293.15
8.191,293.15
8.192,293.15
8.193,293.15
8.194,293.15
8.195,293.15
8.196,293.15
8.197,293.15
8.198,293.15
8.199,293.15
8.2,293.15
8.201,293.15
8.202,293.15
8.203,293.15
8.204,293.15
8.205,293.15
8.206,293.15
8.207,293.15
8.208,293.15
8.209,293.15
8.21,293.15
8.211,293.15
8.212,293.15
8.213,293.15
8.214,293.15
8.215,293.15
8.216,293.15
8.217,293.15
8.218,293.15
8.219,293.15
8.22,293.15
8.221,293.15
8.222,293.15
8.223,293.15
8.224,293.15
8.225,293.15
8.226,293.15
8.227,293.15
8.228,293.15
8.229,293.15
8.23,293.15
8.231,293.15
8.232,293.15
8.233,293.15
8.234,293.15
8.235,293.15
8.236,293.15
8.237,293.15
8.238,293.15
8.239,293.15
8.24,293.15
8.241,293.15
8.242,293.15
8.243,293.15
8.244,293.15
8.245,293.15
8.246,293.15
8.247,293.15
8.248,293.15
8.249,293.15
8.25,293.15
8.251,293.15
8.252,293.15
8.253,293.15
8.254,293.15
8.255,293.15
8.256,293.15
8.257,293.15
8.258,293.15
8.259,293.15
8.26,293.15
8.261,293.15
8.262,293.15
8.263,293.15
8.264,293.15
8.265,293.15
8.266,293.15
8.267,293.15
8.268,293.15
8.269,293.15
8.27,293.15
8.271,293.15
8.272,293.15
8.273,293.15
8.274,293.15
8.275,293.15
8.276,293.15
8.277,293.15
8.278,293.15
8.279,293.15
8.28,293.15
8.281,293.15
8.282,293.15
8.283,293.15
8.284,293.15
8.285,293.15
8.286,293.15
8.287,293.15
8.288,293.15
8.289,293.15
8.29,293.15
8.291,293.15
8.292,293.15
8.293,293.15
8.294,293.15
8.295,293.15
8.296,293.15
8.297,293.15
8.298,293.15
8.299,293.15
8.3,293.15
8.301,293.15
8.302,293.15
8.303,293.15
8.304,293.15
8.305,293.15
8.306,293.15
8.307,293.15
8.308,293.15
8.309,293.15
8.31,293.15
8.311,293.15
8.312,293.15
8.313,293.15
8.314,293.15
8.315,293.15
8.316,293.15
8.317,293.15
8.318,293.15
8.319,293.15
8.32,293.15
8.321,293.15
8.322,293.15
8.323,293.15
8.324,293.15
8.325,293.15
8.326,293.15
8.327,293.15
8.328,293.15
8.329,293.15
8.33,293.15
8.331,293.15
8.332,293.15
8.333,293.15
8.334,293.15
8.335,293.15
8.336,293.15
8.337,293.15
8.338,293.15
8.339,293.15
8.34,293.15
8.341,293.15
8.342,293.15
8.343,293.15
8.344,293.15
8.345,293.15
8.346,293.15
8.347,293.15
8.348,293.15
8.349,293.15
8.35,293.15
8.351,293.15
8.352,293.15
8.353,293.15
8.354,293.15
8.355,293.15
8.356,293.15
8.357,293.15
8.358,293.15
8.359,293.15
8.36,293.15
8.361,293.15
8.362,293.15
8.363,293.15
8.364,293.15
8.365,293.15
8.366,293.15
8.367,293.15
8.368,293.15
8.369,293.15
8.37,293.15
8.371,293.15
8.372,293.15
8.373,293.15
8.374,293.15
8.375,293.15
8.376,293.15
8.377,293.15
8.378,293.15
8.379,293.15
8.38,293.15
8.381,293.15
8.382,293.15
8.383,293.15
8.384,293.15
8.385,293.15
8.386,293.15
8.387,293.15
8.388,293.15
8.389,293.15
8.39,293.15
8.391,293.15
8.392,293.15
8.393,293.15
8.394,293.15
8.395,293.15
8.396,293.15
8.397,293.15
8.398,293.15
8.399,293.15
8.4,293.15
8.401,293.15
8.402,293.15
8.403,293.15
8.404,293.15
8.405,293.15
8.406,293.15
8.407,293.15
8.408,293.15
8.409,293.15
8.41,293.15
8.411,293.15
8.412,293.15
8.413,293.15
8.414,293.15
8.415,293.15
8.416,293.15
8.417,293.15
8.418,293.15
8.419,293.15
8.42,293.15
8.421,293.15
8.422,293.15
8.423,293.15
8.424,293.15
8.425,293.15
8.426,293.15
8.427,293.15
8.428,293.15
8.429,293.15
8.43,293.15
8.431,293.15
8.432,293.15
8.433,293.15
8.434,293.15
8.435,293.15
8.436,293.15
8.437,293.15
8.438,293.15
8.439,293.15
8.44,293.15
8.441,293.15
8.442,293.15
8.443,293.15
8.444,293.15
8.445,293.15
8.446,293.15
8.447,293.15
8.448,293.15
8.449,293.15
8.45,293.15
8.451,293.15
8.452,293.15
8.453,293.15
8.454,293.15
8.455,293.15
8.456,293.15
8.457,293.15
8.458,293.15
8.459,293.15
8.46,293.15
8.461,293.15
8.462,293.15
8.463,293.15
8.464,293.15
8.465,293.15
8.466,293.15
8.467,293.15
8.468,293.15
8.469,293.15
8.47,293.15
8.471,293.15
8.472,293.15
8.473,293.15
8.474,293.15
8.475,293.15
8.476,293.15
8.477,293.15
8.478,293.15
8.479,293.15
8.48,293.15
8.481,293.15
8.482,293.15
8.483,293.15
8.484,293.15
8.485,293.15
8.486,293.15
8.487,293.15
8.488,293.15
8.489,293.15
8.49,293.15
8.491,293.15
8.492,293.15
8.493,293.15
8.494,293.15
8.495,293.15
8.496,293.15
8.497,293.15
8.498,293.15
8.499,293.15
8.5,293.15
8.501,293.15
8.502,293.15
8.503,293.15
8.504,293.15
8.505,293.15
8.506,293.15
8.507,293.15
8.508,293.15
8.509,293.15
8.51,293.15
8.511,293.15
8.512,293.15
8.513,293.15
8.514,293.15
8.515,293.15
8.516,293.15
8.517,293.15
8.518,293.15
8.519,293.15
8.52,293.15
8.521,293.15
8.522,293.15
8.523,293.15
8.524,293.15
8.525,293.15
8.526,293.15
8.527,293.15
8.528,293.15
8.529,293.15
8.53,293.15
8.531,293.15
8.532,293.15
8.533,293.15
8.534,293.15
8.535,293.15
8.536,293.15
8.537,293.15
8.538,293.15
8.539,293.15
8.54,293.15
8.541,293.15
8.542,293.15
8.543,293.15
8.544,293.15
8.545,293.15
8.546,293.15
8.547,293.15
8.548,293.15
8.549,293.15
8.55,293.15
8.551,293.15
8.552,293.15
8.553,293.15
8.554,293.15
8.555,293.15
8.556,293.15
8.557,293.15
8.558,293.15
8.559,293.15
8.56,293.15
8.561,293.15
8.562,293.15
8.563,293.15
8.564,293.15
8.565,293.15
8.566,293.15
8.567,293.15
8.568,293.15
8.569,293.15
8.57,293.15
8.571,293.15
8.572,293.15
8.573,293.15
8.574,293.15
8.575,293.15
8.576,293.15
8.577,293.15
8.578,293.15
8.579,293.15
8.58,293.15
8.581,293.15
8.582,293.15
8.583,293.15
8.584,293.15
8.585,293.15
8.586,293.15
8.587,293.15
8.588,293.15
8.589,293.15
8.59,293.15
8.591,293.15
8.592,293.15
8.593,293.15
8.594,293.15
8.595,293.15
8.596,293.15
8.597,293.15
8.598,293.15
8.599,293.15
8.6,293.15
8.601,293.15
8.602,293.15
8.603,293.15
8.604,293.15
8.605,293.15
8.606,293.15
8.607,293.15
8.608,293.15
8.609,293.15
8.61,293.15
8.611,293.15
8.612,293.15
8.613,293.15
8.614,293.15
8.615,293.15
8.616,293.15
8.617,293.15
8.618,293.15
8.619,293.15
8.62,293.15
8.621,293.15
8.622,293.15
8.623,293.15
8.624,293.15
8.625,293.15
8.626,293.15
8.627,293.15
8.628,293.15
8.629,293.15
8.63,293.15
8.631,293.15
8.632,293.15
8.633,293.15
8.634,293.15
8.635,293.15
8.636,293.15
8.637,293.15
8.638,293.15
8.639,293.15
8.64,293.15
8.641,293.15
8.642,293.15
8.643,293.15
8.644,293.15
8.645,293.15
8.646,293.15
8.647,293.15
8.648,293.15
8.649,293.15
8.65,293.15
8.651,293.15
8.652,293.15
8.653,293.15
8.654,293.15
8.655,293.15
8.656,293.15
8.657,293.15
8.658,293.15
8.659,293.15
8.66,293.15
8.661,293.15
8.662,293.15
8.663,293.15
8.664,293.15
8.665,293.15
8.666,293.15
8.667,293.15
8.668,293.15
8.669,293.15
8.67,293.15
8.671,293.15
8.672,293.15
8.673,293.15
8.674,293.15
8.675,293.15
8.676,293.15
8.677,293.15
8.678,293.15
8.679,293.15
8.68,293.15
8.681,293.15
8.682,293.15
8.683,293.15
8.684,293.15
8.685,293.15
8.686,293.15
8.687,293.15
8.688,293.15
8.689,293.15
8.69,293.15
8.691,293.15
8.692,293.15
8.693,293.15
8.694,293.15
8.695,293.15
8.696,293.15
8.697,293.15
8.698,293.15
8.699,293.15
8.7,293.15
8.701,293.15
8.702,293.15
8.703,293.15
8.704,293.15
8.705,293.15
8.706,293.15
8.707,293.15
8.708,293.15
8.709,293.15
8.71,293.15
8.711,293.15
8.712,293.15
8.713,293.15
8.714,293.15
8.715,293.15
8.716,293.15
8.717,293.15
8.718,293.15
8.719,293.15
8.72,293.15
8.721,293.15
8.722,293.15
8.723,293.15
8.724,293.15
8.725,293.15
8.726,293.15
8.727,293.15
8.728,293.15
8.729,293.15
8.73,293.15
8.731,293.15
8.732,293.15
8.733,293.15
8.734,293.15
8.735,293.15
8.736,293.15
8.737,293.15
