Time,tShiftStart,egsTargetGear,egsGear,egsState,egsCarSpeed,valves_eds5,valves_eds4,valves_eds3,valves_eds2,valves_eds1,valves_eds,valves_mv3,valves_mv2,valves_mv1
26.6,24.8,6.0,6.0,1.0,165.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,165.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,165.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,164.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,164.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,164.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,164.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,163.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.6,24.8,6.0,6.0,1.0,163.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,163.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,162.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,162.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,162.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,162.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,161.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,161.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,161.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.7,24.8,6.0,6.0,1.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,159.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,159.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,159.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,159.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,158.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,158.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,158.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.8,24.8,6.0,6.0,1.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,156.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,156.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,156.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
26.9,24.8,6.0,6.0,1.0,155.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,154.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,153.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,153.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,153.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,152.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,152.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.0,24.8,6.0,6.0,1.0,152.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,152.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,151.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,151.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,151.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,150.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,149.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.1,24.8,6.0,6.0,1.0,149.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,149.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,149.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,148.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,148.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,148.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,147.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.2,24.8,6.0,6.0,1.0,146.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,146.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,146.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,146.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,144.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,144.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,144.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.3,24.8,6.0,6.0,1.0,144.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,143.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,143.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,143.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,142.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.4,24.8,6.0,6.0,1.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,139.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,139.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,139.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,139.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.5,24.8,6.0,6.0,1.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,138.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,137.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,137.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,137.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,136.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,136.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,136.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,136.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.6,24.8,6.0,6.0,1.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,135.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,134.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,134.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,134.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.7,24.8,6.0,6.0,1.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.8,24.8,6.0,6.0,1.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,128.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
27.9,24.8,6.0,6.0,1.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,127.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.0,24.8,6.0,6.0,1.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,124.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,122.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,122.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.1,24.8,6.0,6.0,1.0,122.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,121.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.2,24.8,6.0,6.0,1.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,119.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.3,24.8,6.0,6.0,1.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,116.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,115.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.4,24.8,6.0,6.0,1.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,113.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,111.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,111.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.5,24.8,6.0,6.0,1.0,111.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,111.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,110.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,109.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,108.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.6,24.8,6.0,6.0,1.0,108.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,108.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,108.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,107.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.7,24.8,6.0,6.0,1.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,105.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,104.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,104.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,104.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,104.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,103.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,103.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.8,24.8,6.0,6.0,1.0,103.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.9,24.8,6.0,6.0,1.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
28.9,24.8,6.0,6.0,1.0,102.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
