"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
1.182,-6.219675539,-0.2336096029,6.506811403,2.453989472,6.765421556e-017,0,2.687599074,2.687599074,-3.233814652,-0.2336096029,-0.2336096029,3.324812828,-1.397245079,6.765421556e-017,6.765421556e-017,6.55862748,6.55862748,6.55862748,6.55862748,6.55862748,-6.219675539,6.506811403,6.506811403,1.722815179,0.08614075896,0.08614075896,-0.8614075896,0.8614075896,0.9475483486,5.559263054,0.2012330849,2.453989472,0.2871358632,0.2871358632,0.2871358632,0,0,20,1,-0.5742717264,0.5742717264,10,11,-0.5742717264,-3.885190317e-017,1.927567749,2.453989472,0.2871358632,0.2871358632,0,0,20,-0.2871358632,-0.2871358632,0.2871358632,0.2871358632,-0.2871358632,10,11,-0.2871358632,-1.075898857e-016,0.3906865041,2.453989472,2.453989472,5.35826795,-5.35826795,-6.219675539,6.506811403,0,0,0,0
1.185,-5.363747571,-0.2153808079,5.638361763,2.454832098,6.765421556e-017,0,2.670212906,2.670212906,-3.234487483,-0.2153808079,-0.2153808079,3.33217607,-1.397245079,6.765421556e-017,6.765421556e-017,6.566663553,6.566663553,6.566663553,6.566663553,6.566663553,-5.363747571,5.638361763,5.638361763,1.647685148,0.0823842574,0.0823842574,-0.823842574,0.823842574,0.9062268314,4.732134931,0.1774398792,2.454832098,0.2746141913,0.2746141913,0.2746141913,0,0,20,1,-0.5492283827,0.5492283827,10,11,-0.5492283827,-3.715761539e-017,1.934930991,2.454832098,0.2746141913,0.2746141913,0,0,20,-0.2746141913,-0.2746141913,0.2746141913,0.2746141913,-0.2746141913,10,11,-0.2746141913,-1.028980119e-016,0.3980497459,2.454832098,2.454832098,4.539904997,-4.539904997,-5.363747571,5.638361763,0,0,0,0
1.188,-4.467511377,-0.19981967,4.729599993,2.455637153,6.765421556e-017,0,2.655456823,2.655456823,-3.235109593,-0.19981967,-0.19981967,3.339541783,-1.397245079,6.765421556e-017,6.765421556e-017,6.574651376,6.574651376,6.574651376,6.574651376,6.574651376,-4.467511377,4.729599993,4.729599993,1.572531699,0.07862658497,0.07862658497,-0.7862658497,0.7862658497,0.8648924347,3.864707558,0.1571113826,2.455637153,0.2620886166,0.2620886166,0.2620886166,0,0,20,1,-0.5241772331,0.5241772331,10,11,-0.5241772331,-3.546279952e-017,1.942296704,2.455637153,0.2620886166,0.2620886166,0,0,20,-0.2620886166,-0.2620886166,0.2620886166,0.2620886166,-0.2620886166,10,11,-0.2620886166,-9.82046756e-017,0.4054154591,2.455637153,2.455637153,3.681245527,-3.681245527,-4.467511377,4.729599993,0,0,0,0
1.191,-3.538589011,-0.1870356877,3.788148328,2.456404626,6.765421556e-017,0,2.643440313,2.643440313,-3.235689156,-0.1870356877,-0.1870356877,3.346909855,-1.397245079,6.765421556e-017,6.765421556e-017,6.582599011,6.582599011,6.582599011,6.582599011,6.582599011,-3.538589011,3.788148328,3.788148328,1.497355902,0.07486779508,0.07486779508,-0.7486779508,0.7486779508,0.8235457459,2.964602582,0.1400294954,2.456404626,0.2495593169,0.2495593169,0.2495593169,0,0,20,1,-0.4991186339,0.4991186339,10,11,-0.4991186339,-3.376747965e-017,1.949664776,2.456404626,0.2495593169,0.2495593169,0,0,20,-0.2495593169,-0.2495593169,0.2495593169,0.2495593169,-0.2495593169,10,11,-0.2495593169,-9.350994364e-017,0.4127835312,2.456404626,2.456404626,2.78991106,-2.78991106,-3.538589011,3.788148328,0,0,0,0
1.194,-2.584892557,-0.1771152022,2.821919028,2.457134505,6.765421556e-017,0,2.634249707,2.634249707,-3.236234642,-0.1771152022,-0.1771152022,3.354280173,-1.397245079,6.765421556e-017,6.765421556e-017,6.590514815,6.590514815,6.590514815,6.590514815,6.590514815,-2.584892557,2.821919028,2.821919028,1.422158823,0.07110794116,0.07110794116,-0.7110794116,0.7110794116,0.7821873528,2.039731675,0.1259429738,2.457134505,0.2370264705,0.2370264705,0.2370264705,0,0,20,1,-0.4740529411,0.4740529411,10,11,-0.4740529411,-3.207167986e-017,1.957035095,2.457134505,0.2370264705,0.2370264705,0,0,20,-0.2370264705,-0.2370264705,0.2370264705,0.2370264705,-0.2370264705,10,11,-0.2370264705,-8.88138827e-017,0.4201538493,2.457134505,2.457134505,1.873813146,-1.873813146,-2.584892557,2.821919028,0,0,0,0
1.197,-1.6145539,-0.170120472,1.839044155,2.457826781,6.765421556e-017,0,2.627947253,2.627947253,-3.236754744,-0.170120472,-0.170120472,3.361652625,-1.397245079,6.765421556e-017,6.765421556e-017,6.598407369,6.598407369,6.598407369,6.598407369,6.598407369,-1.6145539,1.839044155,1.839044155,1.346941533,0.06734707664,0.06734707664,-0.6734707664,0.6734707664,0.740817843,1.098226312,0.1145711646,2.457826781,0.2244902555,0.2244902555,0.2244902555,0,0,20,1,-0.4489805109,0.4489805109,10,11,-0.4489805109,-3.037542427e-017,1.964407546,2.457826781,0.2244902555,0.2244902555,0,0,20,-0.2244902555,-0.2244902555,0.2244902555,0.2244902555,-0.2244902555,10,11,-0.2244902555,-8.411655951e-017,0.4275263006,2.457826781,2.457826781,0.9410831332,-0.9410831332,-1.6145539,1.839044155,0,0,0,0
1.2,-0.6358525496,-0.1660900415,0.8478033995,2.458481432,6.765421556e-017,0,2.624571473,2.624571473,-3.23725833,-0.1660900415,-0.1660900415,3.369027097,-1.397245079,6.765421556e-017,6.765421556e-017,6.606285427,6.606285427,6.606285427,6.606285427,6.606285427,-0.6358525496,0.8478033995,0.8478033995,1.271705099,0.06358525496,0.06358525496,-0.6358525496,0.6358525496,0.6994378046,0.1483655949,0.1056087764,2.458481432,0.2119508499,0.2119508499,0.2119508499,0,0,20,1,-0.4239016997,0.4239016997,10,11,-0.4239016997,-2.867873697e-017,1.971782018,2.458481432,0.2119508499,0.2119508499,0,0,20,-0.2119508499,-0.2119508499,0.2119508499,0.2119508499,-0.2119508499,10,11,-0.2119508499,-7.941804085e-017,0.4349007727,2.458481432,2.458481432,1.469527625e-014,-1.469527625e-014,-0.6358525496,0.8478033995,0,0,0,0
1.203,0.3428578372,-0.165035036,-0.1434494052,2.459098462,6.765421556e-017,0,2.624133497,2.624133497,-3.237754545,-0.165035036,-0.165035036,3.376403473,-1.397245079,6.765421556e-017,6.765421556e-017,6.614158018,6.614158018,6.614158018,6.614158018,6.614158018,0.3428578372,-0.1434494052,-0.1434494052,1.196450592,0.0598225296,0.0598225296,-0.598225296,0.598225296,0.6580478256,-0.8014972308,0.09872813323,2.459098462,0.199408432,0.199408432,0.199408432,0,0,20,1,-0.398816864,0.398816864,10,11,-0.398816864,-2.698164209e-017,1.979158394,2.459098462,0.199408432,0.199408432,0,0,20,-0.199408432,-0.199408432,0.199408432,0.199408432,-0.199408432,10,11,-0.199408432,-7.471839347e-017,0.4422771489,2.459098462,2.459098462,-0.9410831332,0.9410831332,0.3428578372,-0.1434494052,0,0,0,0
1.206,1.313223606,-0.166942282,-1.126360425,2.459677869,6.765421556e-017,0,2.626620151,2.626620151,-3.238251937,-0.166942282,-0.166942282,3.383781645,-1.397245079,6.765421556e-017,6.765421556e-017,6.622033582,6.622033582,6.622033582,6.622033582,6.622033582,1.313223606,-1.126360425,-1.126360425,1.121179081,0.05605895403,0.05605895403,-0.5605895403,0.5605895403,0.6166484943,-1.74300892,0.09358609709,2.459677869,0.1868631801,0.1868631801,0.1868631801,0,0,20,1,-0.3737263602,0.3737263602,10,11,-0.3737263602,-2.528416373e-017,1.986536566,2.459677869,0.1868631801,0.1868631801,0,0,20,-0.1868631801,-0.1868631801,0.1868631801,0.1868631801,-0.1868631801,10,11,-0.1868631801,-7.001768418e-017,0.4496553208,2.459677869,2.459677869,-1.873813146,1.873813146,1.313223606,-1.126360425,0,0,0,0
1.209,2.266965243,-0.1717752596,-2.092649971,2.460219637,6.765421556e-017,0,2.631994897,2.631994897,-3.238759386,-0.1717752596,-0.1717752596,3.391161499,-1.397245079,6.765421556e-017,6.765421556e-017,6.629920886,6.629920886,6.629920886,6.629920886,6.629920886,2.266965243,-2.092649971,-2.092649971,1.045891635,0.05229458173,0.05229458173,-0.5229458173,0.5229458173,0.5752403991,-2.66789037,0.08982915352,2.460219637,0.1743152724,0.1743152724,0.1743152724,0,0,20,1,-0.3486305449,0.3486305449,10,11,-0.3486305449,-2.358632604e-017,1.99391642,2.460219637,0.1743152724,0.1743152724,0,0,20,-0.1743152724,-0.1743152724,0.1743152724,0.1743152724,-0.1743152724,10,11,-0.1743152724,-6.531597979e-017,0.4570351752,2.460219637,2.460219637,-2.78991106,2.78991106,2.266965243,-2.092649971,0,0,0,0
1.212,3.195950865,-0.1794724357,-3.034185977,2.460723758,6.765421556e-017,0,2.640196194,2.640196194,-3.239285551,-0.1794724357,-0.1794724357,3.398542924,-1.397245079,6.765421556e-017,6.765421556e-017,6.637828475,6.637828475,6.637828475,6.637828475,6.637828475,3.195950865,-3.034185977,-3.034185977,0.9705893243,0.04852946622,0.04852946622,-0.4852946622,0.4852946622,0.5338241284,-3.568010106,0.08709701506,2.460723758,0.1617648874,0.1617648874,0.1617648874,0,0,20,1,-0.3235297748,0.3235297748,10,11,-0.3235297748,-2.188815312e-017,2.001297845,2.460723758,0.1617648874,0.1617648874,0,0,20,-0.1617648874,-0.1617648874,0.1617648874,0.1617648874,-0.1617648874,10,11,-0.1617648874,-6.061334711e-017,0.4644165997,2.460723758,2.460723758,-3.681245527,3.681245527,3.195950865,-3.034185977,0,0,0,0
1.215,4.092268388,-0.189946872,-3.943056184,2.461190224,6.765421556e-017,0,2.651137096,2.651137096,-3.239838989,-0.189946872,-0.189946872,3.405925804,-1.397245079,6.765421556e-017,6.765421556e-017,6.645764794,6.645764794,6.645764794,6.645764794,6.645764794,4.092268388,-3.943056184,-3.943056184,0.8952732198,0.04476366099,0.04476366099,-0.4476366099,0.4476366099,0.4924002709,-4.435456455,0.08502717385,2.461190224,0.1492122033,0.1492122033,0.1492122033,0,0,20,1,-0.2984244066,0.2984244066,10,11,-0.2984244066,-2.018966913e-017,2.008680725,2.461190224,0.1492122033,0.1492122033,0,0,20,-0.1492122033,-0.1492122033,0.1492122033,0.1492122033,-0.1492122033,10,11,-0.1492122033,-5.590985298e-017,0.4717994801,2.461190224,2.461190224,-4.539904997,4.539904997,4.092268388,-3.943056184,0,0,0,0
1.218,4.948295754,-0.2030892028,-4.811638356,2.461619029,6.765421556e-017,0,2.664708232,2.664708232,-3.24042788,-0.2030892028,-0.2030892028,3.413310028,-1.397245079,6.765421556e-017,6.765421556e-017,6.653737908,6.653737908,6.653737908,6.653737908,6.653737908,4.948295754,-4.811638356,-4.811638356,0.8199443914,0.04099721957,0.04099721957,-0.4099721957,0.4099721957,0.4509694153,-5.262607771,0.08326092638,2.461619029,0.1366573986,0.1366573986,0.1366573986,0,0,20,1,-0.2733147971,0.2733147971,10,11,-0.2733147971,-1.84908982e-017,2.016064949,2.461619029,0.1366573986,0.1366573986,0,0,20,-0.1366573986,-0.1366573986,0.1366573986,0.1366573986,-0.1366573986,10,11,-0.1366573986,-5.120556425e-017,0.4791837034,2.461619029,2.461619029,-5.35826795,5.35826795,4.948295754,-4.811638356,0,0,0,0
1.221,5.756768582,-0.2187683524,-5.63266793,2.462010167,6.765421556e-017,0,2.680778519,2.680778519,-3.241060046,-0.2187683524,-0.2187683524,3.420695481,-1.397245079,6.765421556e-017,6.765421556e-017,6.661755527,6.661755527,6.661755527,6.661755527,6.661755527,5.756768582,-5.63266793,-5.63266793,0.7446039098,0.03723019549,0.03723019549,-0.3723019549,0.3723019549,0.4095321504,-6.04220008,0.08144788526,2.462010167,0.1241006516,0.1241006516,0.1241006516,0,0,20,1,-0.2482013033,0.2482013033,10,11,-0.2482013033,-1.679186447e-017,2.023450402,2.462010167,0.1241006516,0.1241006516,0,0,20,-0.1241006516,-0.1241006516,0.1241006516,0.1241006516,-0.1241006516,10,11,-0.1241006516,-4.650054777e-017,0.4865691566,2.462010167,2.462010167,-6.129070537,6.129070537,5.756768582,-5.63266793,0,0,0,0
1.224,6.510844636,-0.2368308487,-6.399302495,2.462363631,6.765421556e-017,0,2.69919448,2.69919448,-3.241742868,-0.2368308487,-0.2368308487,3.428082051,-1.397245079,6.765421556e-017,6.765421556e-017,6.669824919,6.669824919,6.669824919,6.669824919,6.669824919,6.510844636,-6.399302495,-6.399302495,0.6692528457,0.03346264229,0.03346264229,-0.3346264229,0.3346264229,0.3680890652,-6.767391561,0.07924985972,2.462363631,0.111542141,0.111542141,0.111542141,0,0,20,1,-0.2230842819,0.2230842819,10,11,-0.2230842819,-1.50925921e-017,2.030836972,2.462363631,0.111542141,0.111542141,0,0,20,-0.111542141,-0.111542141,0.111542141,0.111542141,-0.111542141,10,11,-0.111542141,-4.179487042e-017,0.4939557267,2.462363631,2.462363631,-6.845471059,6.845471059,6.510844636,-6.399302495,0,0,0,0
1.227,7.204164561,-0.2571035776,-7.105182516,2.462679418,6.765421556e-017,0,2.719782995,2.719782995,-3.242483238,-0.2571035776,-0.2571035776,3.435469625,-1.397245079,6.765421556e-017,6.765421556e-017,6.677952863,6.677952863,6.677952863,6.677952863,6.677952863,7.204164561,-7.105182516,-7.105182516,0.5938922701,0.02969461351,0.02969461351,-0.2969461351,0.2969461351,0.3266407486,-7.431823265,0.07634591367,2.462679418,0.09898204502,0.09898204502,0.09898204502,0,0,20,1,-0.19796409,0.19796409,10,11,-0.19796409,-1.339310522e-017,2.038224546,2.462679418,0.09898204502,0.09898204502,0,0,20,-0.09898204502,-0.09898204502,0.09898204502,0.09898204502,-0.09898204502,10,11,-0.09898204502,-3.708859907e-017,0.5013433007,2.462679418,2.462679418,-7.501110696,7.501110696,7.204164561,-7.105182516,0,0,0,0
1.23,7.830908317,-0.2793954605,-7.744487774,2.462957522,6.765421556e-017,0,2.742352983,2.742352983,-3.243287505,-0.2793954605,-0.2793954605,3.44285809,-1.397245079,6.765421556e-017,6.765421556e-017,6.686145595,6.686145595,6.686145595,6.686145595,6.686145595,7.830908317,-7.744487774,-7.744487774,0.518523254,0.0259261627,0.0259261627,-0.259261627,0.259261627,0.2851877897,-8.029675564,0.07243652166,2.462957522,0.08642054233,0.08642054233,0.08642054233,0,0,20,1,-0.1728410847,0.1728410847,10,11,-0.1728410847,-1.1693428e-017,2.045613011,2.462957522,0.08642054233,0.08642054233,0,0,20,-0.08642054233,-0.08642054233,0.08642054233,0.08642054233,-0.08642054233,10,11,-0.08642054233,-3.238180061e-017,0.5087317655,2.462957522,2.462957522,-8.090169944,8.090169944,7.830908317,-7.744487774,0,0,0,0
1.233,8.385846836,-0.3034989967,-8.311989024,2.46319794,6.765421556e-017,0,2.766696937,2.766696937,-3.244161414,-0.3034989967,-0.3034989967,3.450247332,-1.397245079,6.765421556e-017,6.765421556e-017,6.694408747,6.694408747,6.694408747,6.694408747,6.694408747,8.385846836,-8.311989024,-8.311989024,0.4431468684,0.02215734342,0.02215734342,-0.2215734342,0.2215734342,0.2437307776,-8.555719802,0.06724731498,2.46319794,0.07385781141,0.07385781141,0.07385781141,0,0,20,1,-0.1477156228,0.1477156228,10,11,-0.1477156228,-9.993584588e-018,2.053002253,2.46319794,0.07385781141,0.07385781141,0,0,20,-0.07385781141,-0.07385781141,0.07385781141,0.07385781141,-0.07385781141,10,11,-0.07385781141,-2.767454194e-017,0.5161210081,2.46319794,2.46319794,-8.60742027,8.60742027,8.385846836,-8.311989024,0,0,0,0
1.236,8.864388432,-0.3291915802,-8.803094401,2.463400668,6.765421556e-017,0,2.792592248,2.792592248,-3.245110073,-0.3291915802,-0.3291915802,3.45763724,-1.397245079,6.765421556e-017,6.765421556e-017,6.702747313,6.702747313,6.702747313,6.702747313,6.702747313,8.864388432,-8.803094401,-8.803094401,0.3677641848,0.01838820924,0.01838820924,-0.1838820924,0.1838820924,0.2022703017,-9.005364703,0.06053243658,2.463400668,0.0612940308,0.0612940308,0.0612940308,0,0,20,1,-0.1225880616,0.1225880616,10,11,-0.1225880616,-8.293599146e-018,2.060392161,2.463400668,0.0612940308,0.0612940308,0,0,20,-0.0612940308,-0.0612940308,0.0612940308,0.0612940308,-0.0612940308,10,11,-0.0612940308,-2.296688994e-017,0.5235109155,2.463400668,2.463400668,-9.048270525,9.048270525,8.864388432,-8.803094401,0,0,0,0
1.239,9.262619552,-0.356237706,-9.213890173,2.463565703,6.765421556e-017,0,2.819803409,2.819803409,-3.246137907,-0.356237706,-0.356237706,3.465027699,-1.397245079,6.765421556e-017,6.765421556e-017,6.711165605,6.711165605,6.711165605,6.711165605,6.711165605,9.262619552,-9.213890173,-9.213890173,0.2923762745,0.01461881372,0.01461881372,-0.1461881372,0.1461881372,0.160806951,-9.374697124,0.05207772665,2.463565703,0.04872937908,0.04872937908,0.04872937908,0,0,20,1,-0.09745875816,0.09745875816,10,11,-0.09745875816,-6.593495833e-018,2.06778262,2.463565703,0.04872937908,0.04872937908,0,0,20,-0.04872937908,-0.04872937908,0.04872937908,0.04872937908,-0.04872937908,10,11,-0.04872937908,-1.825891154e-017,0.5309013745,2.463565703,2.463565703,-9.40880769,9.40880769,9.262619552,-9.213890173,0,0,0,0
1.242,9.577339507,-0.3843914687,-9.541175472,2.463693043,6.765421556e-017,0,2.848084512,2.848084512,-3.247248607,-0.3843914687,-0.3843914687,3.472418596,-1.397245079,6.765421556e-017,6.765421556e-017,6.719667204,6.719667204,6.719667204,6.719667204,6.719667204,9.577339507,-9.541175472,-9.541175472,0.2169842088,0.01084921044,0.01084921044,-0.1084921044,0.1084921044,0.1193413148,-9.660516787,0.04170343936,2.463693043,0.0361640348,0.0361640348,0.0361640348,0,0,20,1,-0.0723280696,0.0723280696,10,11,-0.0723280696,-4.893298812e-018,2.075173517,2.463693043,0.0361640348,0.0361640348,0,0,20,-0.0361640348,-0.0361640348,0.0361640348,0.0361640348,-0.0361640348,10,11,-0.0361640348,-1.355067363e-017,0.538292272,2.463693043,2.463693043,-9.685831611,9.685831611,9.577339507,-9.541175472,0,0,0,0
1.245,9.806088876,-0.4133986555,-9.7824907,2.463782687,6.765421556e-017,0,2.877181342,2.877181342,-3.248445114,-0.4133986555,-0.4133986555,3.479809819,-1.397245079,6.765421556e-017,6.765421556e-017,6.728254933,6.728254933,6.728254933,6.728254933,6.728254933,9.806088876,-9.7824907,-9.7824907,0.1415890593,0.007079452965,0.007079452965,-0.07079452965,0.07079452965,0.07787398262,-9.860364682,0.02926636337,2.463782687,0.02359817655,0.02359817655,0.02359817655,0,0,20,1,-0.0471963531,0.0471963531,10,11,-0.0471963531,-3.193032247e-018,2.08256474,2.463782687,0.02359817655,0.02359817655,0,0,20,-0.02359817655,-0.02359817655,0.02359817655,0.02359817655,-0.02359817655,10,11,-0.02359817655,-8.842243144e-018,0.545683495,2.463782687,2.463782687,-9.876883406,9.876883406,9.806088876,-9.7824907,0,0,0,0
1.248,9.947171336,-0.4429986931,-9.936139353,2.463834632,6.765421556e-017,0,2.906833325,2.906833325,-3.249729595,-0.4429986931,-0.4429986931,3.487201255,-1.397245079,6.765421556e-017,6.765421556e-017,6.73693085,6.73693085,6.73693085,6.73693085,6.73693085,9.947171336,-9.936139353,-9.936139353,0.06619189752,0.003309594876,0.003309594876,-0.03309594876,0.03309594876,0.03640554363,-9.972544896,0.01466146205,2.463834632,0.01103198292,0.01103198292,0.01103198292,0,0,20,1,-0.02206396584,0.02206396584,10,11,-0.02206396584,-1.492720301e-018,2.089956176,2.463834632,0.01103198292,0.01103198292,0,0,20,-0.01103198292,-0.01103198292,0.01103198292,0.01103198292,-0.01103198292,10,11,-0.01103198292,-4.133686988e-018,0.5530749304,2.463834632,2.463834632,-9.980267284,9.980267284,9.947171336,-9.936139353,0,0,0,0
1.251,9.995065604,-0.4729256598,-9.995065604,2.46384916,6.765421556e-017,0,2.936774819,2.936774819,-3.251103711,-0.4729256598,-0.4729256598,3.494592789,-1.397245079,6.765421556e-017,6.765421556e-017,6.7456965,6.7456965,6.7456965,6.7456965,6.7456965,9.995065604,-9.995065604,-9.995065604,-0.009206205006,-0.0004603102503,-0.0004603102503,0,-0.004603102503,-0.005063412753,-9.995065604,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.09734771,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5604664652,2.46384916,2.46384916,-9.995065604,9.995065604,9.995065604,-9.995065604,0,0,0,0
1.254,9.921147013,-0.5028203738,-9.921147013,2.46384916,6.765421556e-017,0,2.966669533,2.966669533,-3.252567516,-0.5028203738,-0.5028203738,3.501984337,-1.397245079,6.765421556e-017,6.765421556e-017,6.754551853,6.754551853,6.754551853,6.754551853,6.754551853,9.921147013,-9.921147013,-9.921147013,-0.08460417669,-0.004230208834,-0.004230208834,0,-0.04230208834,-0.04653229718,-9.921147013,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.104739258,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5678580126,2.46384916,2.46384916,-9.921147013,9.921147013,9.921147013,-9.921147013,0,0,0,0
1.257,9.759167619,-0.5323625611,-9.759167619,2.46384916,6.765421556e-017,0,2.996211721,2.996211721,-3.254120405,-0.5323625611,-0.5323625611,3.509375884,-1.397245079,6.765421556e-017,6.765421556e-017,6.763496289,6.763496289,6.763496289,6.763496289,6.763496289,9.759167619,-9.759167619,-9.759167619,-0.160000946,-0.008000047298,-0.008000047298,0,-0.08000047298,-0.08800052028,-9.759167619,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.112130805,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5752495601,2.46384916,2.46384916,-9.759167619,9.759167619,9.759167619,-9.759167619,0,0,0,0
1.26,9.510565163,-0.5612888341,-9.510565163,2.46384916,6.765421556e-017,0,3.025137994,3.025137994,-3.255761049,-0.5612888341,-0.5612888341,3.516767432,-1.397245079,6.765421556e-017,6.765421556e-017,6.772528481,6.772528481,6.772528481,6.772528481,6.772528481,9.510565163,-9.510565163,-9.510565163,-0.2353954413,-0.01176977206,-0.01176977206,0,-0.1176977206,-0.1294674927,-9.510565163,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.119522353,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5826411076,2.46384916,2.46384916,-9.510565163,9.510565163,9.510565163,-9.510565163,0,0,0,0
1.263,9.177546257,-0.5893419988,-9.177546257,2.46384916,6.765421556e-017,0,3.053191158,3.053191158,-3.257487223,-0.5893419988,-0.5893419988,3.524158979,-1.397245079,6.765421556e-017,6.765421556e-017,6.781646202,6.781646202,6.781646202,6.781646202,6.781646202,9.177546257,-9.177546257,-9.177546257,-0.3107865911,-0.01553932955,-0.01553932955,0,-0.1553932955,-0.1709326251,-9.177546257,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.1269139,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5900326551,2.46384916,2.46384916,-9.177546257,9.177546257,9.177546257,-9.177546257,0,0,0,0
1.266,8.7630668,-0.6162735088,-8.7630668,2.46384916,6.765421556e-017,0,3.080122668,3.080122668,-3.259295909,-0.6162735088,-0.6162735088,3.531550527,-1.397245079,6.765421556e-017,6.765421556e-017,6.790846436,6.790846436,6.790846436,6.790846436,6.790846436,8.7630668,-8.7630668,-8.7630668,-0.3861733239,-0.0193086662,-0.0193086662,0,-0.193086662,-0.2123953282,-8.7630668,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.134305448,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5974242025,2.46384916,2.46384916,-8.7630668,8.7630668,8.7630668,-8.7630668,0,0,0,0
1.269,8.270805743,-0.641843607,-8.270805743,2.46384916,6.765421556e-017,0,3.105692767,3.105692767,-3.261183433,-0.641843607,-0.641843607,3.538942074,-1.397245079,6.765421556e-017,6.765421556e-017,6.800125507,6.800125507,6.800125507,6.800125507,6.800125507,8.270805743,-8.270805743,-8.270805743,-0.4615545684,-0.02307772842,-0.02307772842,0,-0.2307772842,-0.2538550126,-8.270805743,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.141696995,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.60481575,2.46384916,2.46384916,-8.270805743,8.270805743,8.270805743,-8.270805743,0,0,0,0
1.272,7.705132428,-0.6658252726,-7.705132428,2.46384916,6.765421556e-017,0,3.129674432,3.129674432,-3.263145366,-0.6658252726,-0.6658252726,3.546333622,-1.397245079,6.765421556e-017,6.765421556e-017,6.809478988,6.809478988,6.809478988,6.809478988,6.809478988,7.705132428,-7.705132428,-7.705132428,-0.5369292531,-0.02684646266,-0.02684646266,0,-0.2684646266,-0.2953110892,-7.705132428,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.149088543,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6122072975,2.46384916,2.46384916,-7.705132428,7.705132428,7.705132428,-7.705132428,0,0,0,0
1.275,7.071067812,-0.688006101,-7.071067812,2.46384916,6.765421556e-017,0,3.151855261,3.151855261,-3.265176616,-0.688006101,-0.688006101,3.553725169,-1.397245079,6.765421556e-017,6.765421556e-017,6.818901785,6.818901785,6.818901785,6.818901785,6.818901785,7.071067812,-7.071067812,-7.071067812,-0.6122963069,-0.03061481535,-0.03061481535,0,-0.3061481535,-0.3367629688,-7.071067812,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.15648009,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.619598845,2.46384916,2.46384916,-7.071067812,7.071067812,7.071067812,-7.071067812,0,0,0,0
1.278,6.374239897,-0.7081894029,-6.374239897,2.46384916,6.765421556e-017,0,3.172038562,3.172038562,-3.267271465,-0.7081894029,-0.7081894029,3.561116717,-1.397245079,6.765421556e-017,6.765421556e-017,6.828388182,6.828388182,6.828388182,6.828388182,6.828388182,6.374239897,-6.374239897,-6.374239897,-0.6876546587,-0.03438273293,-0.03438273293,0,-0.3438273293,-0.3782100623,-6.374239897,-0,2.46384916,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.163871638,2.46384916,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6269903925,2.46384916,2.46384916,-6.374239897,6.374239897,6.374239897,-6.374239897,0,0,0,0
