"time","CC_r(0)","CC_r(1)","CC_r(2)","CC_r(3)","CC_r(4)","CC_r(5)","CC_r(6)","CC_r(7)","CC_r(8)","CC_r(9)","CC_r(10)","CC_r(11)","CC_r(12)","CC_r(13)","CC_r(14)","CC_r(15)","CC_r(16)","CC_r(17)","CC_r(18)","CC_r(19)","CC_r(20)","CC_r(21)","CC_r(22)","CC_r(23)","CC_r(24)","CC_r(25)","CC_r(26)","CC_r(27)","CC_r(28)","CC_r(29)","CC_r(30)","CC_r(31)","CC_r(32)","CC_r(33)","CC_r(34)","CC_r(35)","CC_r(36)","CC_r(37)","CC_r(38)","CC_r(39)","CC_r(40)","CC_r(41)","CC_r(42)","CC_r(43)","CC_r(44)","CC_r(45)","CC_r(46)","CC_r(47)","CC_r(48)","CC_r(49)","CC_r(50)","CC_r(51)","CC_r(52)","CC_r(53)","CC_r(54)","CC_r(55)","CC_r(56)","CC_r(57)","CC_r(58)","CC_r(59)","CC_r(60)","CC_r(61)","CC_r(62)","CC_r(63)","CC_r(64)","CC_r(65)","CC_r(66)","CC_r(67)","CC_r(68)","CC_r(69)","CC_r(70)","CC_r(71)","CC_r(72)","CC_r(73)","CC_r(74)","CC_r(75)","CC_r(76)","CC_r(77)","CC_r(78)","CC_r(79)","CC_r(80)","CC_r(81)","CC_r(82)","CC_r(83)","CC_r(84)","CC_r(85)","CC_r(86)","CC_r(87)","CC_r(88)","CC_r(89)","CC_r(90)","CC_r(91)","CC_r(92)","CC_r(93)","CC_r(94)","CC_r(95)","CC_r(96)","CC_r(97)","CC_r(98)","CC_r(99)","CC_r(100)","CC_r(101)","CC_r(102)","CC_r(103)","CC_r(104)","CC_r(105)","CC_r(106)","CC_r(107)","CC_r(108)","CC_r(109)","CC_r(110)","CC_r(111)","CC_r(112)","CC_r(113)","CC_r(114)","CC_r(115)","CC_r(116)","CC_r(117)","CC_r(118)","CC_r(119)","CC_r(120)","CC_r(121)","CC_r(122)","CC_r(123)","CC_r(124)","CC_r(125)","CC_r(126)","CC_r(127)","CC_r(128)","CC_r(129)","CC_r(130)","CC_r(131)","CC_r(132)","CC_r(133)","CC_r(134)","CC_r(135)","CC_r(136)","CC_r(137)","CC_r(138)","CC_r(139)","CC_r(140)","CC_r(141)","CC_r(142)","CC_r(143)","CC_r(144)","CC_r(145)","CC_r(146)"
0.99,0.99,5.963741629,3.061417023,3.061417023,-4.363389981,2.814737279,3.059331045,3.059331045,-4.363389981,1.399269215,2.994837143,2.994837143,-4.363389981,0.04050004105,0.8999998849,0.8999998849,10,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.061417023,-4.363389981,3.059331045,-4.363389981,2.994837143,-4.363389981,0.8999998849,10,5.963741629,3.061417023,2.814737279,3.059331045,1.399269215,2.994837143,0.04050004105,0.8999998849,-1.273220038,-5.636610019,11,-10.99856366,11,0,0,14.36338998,-10,1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-11,-6.433954154,-11,-0.00208597767,-0.0644939021,-2.094837258,-1,-1,-1,-0.59,-0.09,-4.490197115,-4.811894822,-15.63661002,-20.99856366,-1,-1,-0.9999999998
1,1,5.994154612,3.0230167,3.0230167,-3.097742481,2.845129336,3.020741722,3.020741722,-3.451128759,1.429016333,2.95624782,2.95624782,-3.451128759,0.0500000399,0.9999998849,0.9999998849,10,-3.407552068,-6.548871241,11,-10.99865489,11,-0.3533862785,0,13.45112876,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.0230167,-3.097742481,3.020741722,-3.451128759,2.95624782,-3.451128759,0.9999998849,10,5.994154612,3.0230167,2.845129336,3.020741722,1.429016333,2.95624782,0.0500000399,0.9999998849,-3.407552068,-6.548871241,11,-10.99865489,11,-0.3533862785,0,13.45112876,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-6.195484962,-11,-0.002274977852,-0.0644939021,-1.956247935,-1,-1,-1,-0.6,-0.1,-6.505294549,-6.815068797,-16.54887124,-20.99865489,-1,-1,-0.9999999998
1.01,1.01,6.024283962,3.008213482,3.008213482,0.1121512284,2.875163202,2.985931539,2.985931539,-3.510990642,1.45840526,2.921437637,2.921437637,-3.510990642,0.06050003875,1.099999885,1.099999885,10,-3.276182901,-6.489009358,11,-10.9986489,11,-3.623141871,0,13.51099064,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.008213482,0.1121512284,2.985931539,-3.510990642,2.921437637,-3.510990642,1.099999885,10,6.024283962,3.008213482,2.875163202,2.985931539,1.45840526,2.921437637,0.06050003875,1.099999885,-3.276182901,-6.489009358,11,-10.9986489,11,-3.623141871,0,13.51099064,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.956037431,-11,-0.02228194283,-0.0644939021,-1.821437753,-1,-1,-1,-0.61,-0.11,-6.254201616,-6.552003488,-16.48900936,-20.9986489,-1,-1,-0.9999999998
1.02,1.02,6.054421918,3.024247893,3.024247893,3.020027837,2.904845967,2.950521344,2.950521344,-3.571087657,1.487443086,2.886027442,2.886027442,-3.571087657,0.07200003759,1.199999885,1.199999885,10,-3.144266266,-6.428912343,11,-10.99864289,11,-6.591115494,0,13.57108766,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.024247893,3.020027837,2.950521344,-3.571087657,2.886027442,-3.571087657,1.199999885,10,6.054421918,3.024247893,2.904845967,2.950521344,1.487443086,2.886027442,0.07200003759,1.199999885,-3.144266266,-6.428912343,11,-10.99864289,11,-6.591115494,0,13.57108766,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.715649372,-11,-0.07372654987,-0.0644939021,-1.686027557,-1,-1,-1,-0.62,-0.12,-6.002090952,-6.287873421,-16.42891234,-20.99864289,-1,-1,-0.9999999998
1.03,1.03,6.084857091,3.066694844,3.066694844,5.352990571,2.934171622,2.914509042,2.914509042,-3.631410313,1.516123802,2.85001514,2.85001514,-3.631410313,0.08450003644,1.299999885,1.299999885,10,-3.01179575,-6.368589687,11,-10.99863686,11,-8.984400884,0,13.63141031,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.066694844,5.352990571,2.914509042,-3.631410313,2.85001514,-3.631410313,1.299999885,10,6.084857091,3.066694844,2.934171622,2.914509042,1.516123802,2.85001514,0.08450003644,1.299999885,-3.01179575,-6.368589687,11,-10.99863686,11,-8.984400884,0,13.63141031,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.474358746,-11,-0.1521858017,-0.0644939021,-1.550015255,-1,-1,-1,-0.63,-0.13,-5.748975123,-6.022693061,-16.36858969,-20.99863686,-1,-1,-0.9999999998
1.04,1.04,6.115820987,3.128664222,3.128664222,6.894463335,2.963134134,2.877892421,2.877892421,-3.691949086,1.544441374,2.813398519,2.813398519,-3.691949086,0.09800003529,1.399999885,1.399999885,10,-2.878770652,-6.308050914,11,-10.99863081,11,-10.58641242,0,13.69194909,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.128664222,6.894463335,2.877892421,-3.691949086,2.813398519,-3.691949086,1.399999885,10,6.115820987,3.128664222,2.963134134,2.877892421,1.544441374,2.813398519,0.09800003529,1.399999885,-2.878770652,-6.308050914,11,-10.99863081,11,-10.58641242,0,13.69194909,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-5.232203655,-11,-0.2507718005,-0.0644939021,-1.413398634,-1,-1,-1,-0.64,-0.14,-5.494872479,-5.756482662,-16.30805091,-20.99863081,-1,-1,-0.9999999999
1.05,1.05,6.147466555,3.201477214,3.201477214,7.50538883,2.991727449,2.840669372,2.840669372,-3.752694415,1.572389751,2.77617547,2.77617547,-3.752694415,0.1125000341,1.499999885,1.499999885,10,-2.745198095,-6.247305585,11,-10.99862473,11,-11.25808325,0,13.75269442,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.201477214,7.50538883,2.840669372,-3.752694415,2.77617547,-3.752694415,1.499999885,10,6.147466555,3.201477214,2.991727449,2.840669372,1.572389751,2.77617547,0.1125000341,1.499999885,-2.745198095,-6.247305585,11,-10.99862473,11,-11.25808325,0,13.75269442,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.989222339,-11,-0.3608078422,-0.0644939021,-1.276175585,-1,-1,-1,-0.65,-0.15,-5.239809264,-5.489270381,-16.24730558,-20.99862473,-1,-1,-0.9999999999
1.06,1.06,6.179854541,3.275503232,3.275503232,7.13783858,3.019945493,2.802837876,2.802837876,-3.813636708,1.599962856,2.738343974,2.738343974,-3.813636708,0.128000033,1.599999885,1.599999885,10,-2.611094389,-6.186363292,11,-10.99861864,11,-10.95147529,0,13.81363671,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.275503232,7.13783858,2.802837876,-3.813636708,2.738343974,-3.813636708,1.599999885,10,6.179854541,3.275503232,3.019945493,2.802837876,1.599962856,2.738343974,0.128000033,1.599999885,-2.611094389,-6.186363292,11,-10.99861864,11,-10.95147529,0,13.81363671,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.745453167,-11,-0.4726653559,-0.0644939021,-1.138344089,-1,-1,-1,-0.66,-0.16,-4.983820973,-5.221093631,-16.18636329,-20.99861864,-1,-1,-0.9999999999
1.07,1.07,6.212948509,3.341121869,3.341121869,5.839702628,3.047782172,2.764396013,2.764396013,-3.874766342,1.627154595,2.699902111,2.699902111,-3.874766342,0.1445000318,1.699999885,1.699999885,10,-2.476485495,-6.125233658,11,-10.99861252,11,-9.714468969,0,13.87476634,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.341121869,5.839702628,2.764396013,-3.874766342,2.699902111,-3.874766342,1.699999885,10,6.212948509,3.341121869,3.047782172,2.764396013,1.627154595,2.699902111,0.1445000318,1.699999885,-2.476485495,-6.125233658,11,-10.99861252,11,-9.714468969,0,13.87476634,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.500934632,-11,-0.5767258555,-0.0644939021,-0.9999022262,-1,-1,-1,-0.67,-0.17,-4.726952811,-4.951999543,-16.12523366,-20.99861252,-0.9999999999,-1,-0.9999999999
1.08,1.08,6.246619845,3.389649094,3.389649094,3.749999849,3.075231373,2.725341957,2.725341957,-3.936073663,1.653958857,2.660848055,2.660848055,-3.936073663,0.1620000307,1.799999885,1.799999885,10,-2.341406549,-6.063926337,11,-10.99860639,11,-7.686073512,0,13.93607366,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.389649094,3.749999849,2.725341957,-3.936073663,2.660848055,-3.936073663,1.799999885,10,6.246619845,3.389649094,3.075231373,2.725341957,1.653958857,2.660848055,0.1620000307,1.799999885,-2.341406549,-6.063926337,11,-10.99860639,11,-7.686073512,0,13.93607366,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.255705348,-11,-0.6643071364,-0.0644939021,-0.8608481703,-1,-1,-1,-0.68,-0.18,-4.469259223,-4.68204449,-16.06392634,-20.99860639,-0.9999999999,-1,-0.9999999999
1.09,1.09,6.280661407,3.414194411,3.414194411,1.085267924,3.102286965,2.68567398,2.68567398,-3.99754899,1.68036951,2.621180078,2.621180078,-3.99754899,0.1805000295,1.899999885,1.899999885,10,-2.205900503,-6.00245101,11,-10.99860025,11,-5.082816915,0,13.99754899,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.414194411,1.085267924,2.68567398,-3.99754899,2.621180078,-3.99754899,1.899999885,10,6.280661407,3.414194411,3.102286965,2.68567398,1.68036951,2.621180078,0.1805000295,1.899999885,-2.205900503,-6.00245101,11,-10.99860025,11,-5.082816915,0,13.99754899,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-4.009804039,-11,-0.7285204313,-0.0644939021,-0.721180193,-1,-1,-1,-0.69,-0.19,-4.210802523,-4.411292724,-16.00245101,-20.99860025,-0.9999999999,-1,-0.9999999999
1.1,1.1,6.314808887,3.410338112,3.410338112,-1.881634767,3.1289428,2.64539045,2.64539045,-4.059182616,1.706380407,2.580896548,2.580896548,-4.059182616,0.2000000284,1.999999885,1.999999885,10,-2.070015999,-5.940817384,11,-10.99859408,11,-2.177547849,0,14.05918262,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3.410338112,-1.881634767,2.64539045,-4.059182616,2.580896548,-4.059182616,1.999999885,10,6.314808887,3.410338112,3.1289428,2.64539045,1.706380407,2.580896548,0.2000000284,1.999999885,-2.070015999,-5.940817384,11,-10.99859408,11,-2.177547849,0,14.05918262,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,-11,-3.763269535,-11,-0.7649476619,-0.0644939021,-0.5808966628,-1,-1,-1,-0.7,-0.2,-3.951650767,-4.139814243,-15.94081738,-20.99859408,-0.9999999999,-1,-0.9999999999
1.11,1.11,6.348768143,3.376557777,3.376557777,-4.848240327,3.155192717,2.604489832,2.604489832,-4.120964808,1.731985384,2.53999593,2.53999593,-4.120964808,0.2205000272,2.099999885,2.099999885,10,-1.933804694,-5.879035192,11,-10.9985879,11,0.7272755191,0,14.12096481,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.376557777,-4.848240327,2.604489832,-4.120964808,2.53999593,-4.120964808,2.099999885,10,6.348768143,3.376557777,3.155192717,2.604489832,1.731985384,2.53999593,0.2205000272,2.099999885,-1.933804694,-5.879035192,11,-10.9985879,11,0.7272755191,0,14.12096481,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-3.516140767,-11,-0.7720679446,-0.0644939021,-0.4399960455,-1,-1,-1,-0.71,-0.21,-3.691875078,-3.867682116,-15.87903519,-20.9985879,-0.9999999999,-1,-1
1.12,1.12,6.382245069,3.314380898,3.314380898,-7.512080903,3.181030535,2.562970691,2.562970691,-4.18288581,1.757178264,2.498476789,2.498476789,-4.18288581,0.2420000261,2.199999885,2.199999885,10,-1.797318298,-5.81711419,11,-10.99858171,11,3.329195093,0,14.18288581,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.314380898,-7.512080903,2.562970691,-4.18288581,2.498476789,-4.18288581,2.199999885,10,6.382245069,3.314380898,3.181030535,2.562970691,1.757178264,2.498476789,0.2420000261,2.199999885,-1.797318298,-5.81711419,11,-10.99858171,11,3.329195093,0,14.18288581,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-3.26845676,-11,-0.751410207,-0.0644939021,-0.298476904,-1,-1,-1,-0.72,-0.22,-3.431546678,-3.594969516,-15.81711419,-20.99858171,-0.9999999999,-1,-1
1.13,1.13,6.414975555,3.228236446,3.228236446,-9.600298257,3.206450064,2.520831686,2.520831686,-4.244935844,1.781952854,2.456337784,2.456337784,-4.244935844,0.2645000249,2.299999885,2.299999885,10,-1.660605608,-5.755064156,11,-10.99857551,11,5.355362413,0,14.24493584,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.228236446,-9.600298257,2.520831686,-4.244935844,2.456337784,-4.244935844,2.299999885,10,6.414975555,3.228236446,3.206450064,2.520831686,1.781952854,2.456337784,0.2645000249,2.299999885,-1.660605608,-5.755064156,11,-10.99857551,11,5.355362413,0,14.24493584,-10,0,-1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-11,-3.020256626,-11,-0.7074047602,-0.0644939021,-0.1563378991,-1,-1,-1,-0.73,-0.23,-3.170733921,-3.321746752,-15.75506416,-20.99857551,-0.9999999999,-1,-1
1.14,1.14,6.446752607,3.125020209,3.125020209,-10.89635494,3.231445244,2.479249073,2.479249073,0.4619299263,1.806303094,2.414755171,2.414755171,0.4619299263,0.287999733,2.397644892,2.397644892,0.4619299263,-1.523232928,-0.9238598526,11,-0.4619299263,11,11.35828487,0,0,-0.4619299263,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.125020209,-10.89635494,2.479249073,0.4619299263,2.414755171,0.4619299263,2.397644892,0.4619299263,6.446752607,3.125020209,3.231445244,2.479249073,1.806303094,2.414755171,0.287999733,2.397644892,-1.523232928,-0.9238598526,11,-0.4619299263,11,11.35828487,0,0,-0.4619299263,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.771579558,-11,-0.6457711358,-0.0644939021,-0.01711027925,-1,-1,-1,-0.74,-0.24,-2.909022707,-3.047601685,-10.92385985,-10.46192993,-0.9999999999,-1,-1
1.15,1.15,6.477448015,3.013422205,3.013422205,-11.26123241,3.25626014,2.483660851,2.483660851,0.4204108042,1.830473051,2.419166949,2.419166949,0.4204108042,0.3119985864,2.402056621,2.402056621,0.4204108042,-1.38618749,-0.8408216084,11,-0.4204108042,11,11.68164322,0,0,-0.4204108042,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.013422205,-11.26123241,2.483660851,0.4204108042,2.419166949,0.4204108042,2.402056621,0.4204108042,6.477448015,3.013422205,3.25626014,2.483660851,1.830473051,2.419166949,0.3119985864,2.402056621,-1.38618749,-0.8408216084,11,-0.4204108042,11,11.68164322,0,0,-0.4204108042,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.522464825,-11,-0.5297613532,-0.0644939021,-0.01711032863,-1,-1,-1,-0.75,-0.25,-2.647419902,-2.773543143,-10.84082161,-10.4204108,-0.9999999999,-1,-1
1.16,1.16,6.507026528,2.903068985,2.903068985,-10.64704105,3.281117076,2.487657085,2.487657085,0.3788252944,1.854685048,2.423163183,2.423163183,0.3788252944,0.3360394803,2.406052855,2.406052855,0.3788252944,-1.249020885,-0.7576505888,11,-0.3788252944,11,11.02586634,0,0,-0.3788252944,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.903068985,-10.64704105,2.487657085,0.3788252944,2.423163183,0.3788252944,2.406052855,0.3788252944,6.507026528,2.903068985,3.281117076,2.487657085,1.854685048,2.423163183,0.3360394803,2.406052855,-1.249020885,-0.7576505888,11,-0.3788252944,11,11.02586634,0,0,-0.3788252944,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.272951766,-11,-0.4154118994,-0.0644939021,-0.01711032867,-1,-1,-1,-0.76,-0.26,-2.385496768,-2.499144356,-10.75765059,-10.37882529,-1,-1,-1
1.17,1.17,6.535547211,2.8035906,2.8035906,-9.101709835,3.306011894,2.491237159,2.491237159,0.3371799637,1.878934927,2.426743257,2.426743257,0.3371799637,0.3601182562,2.409632928,2.409632928,0.3371799637,-1.111749991,-0.6743599273,11,-0.3371799637,11,9.438889798,0,0,-0.3371799637,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8035906,-9.101709835,2.491237159,0.3371799637,2.426743257,0.3371799637,2.409632928,0.3371799637,6.535547211,2.8035906,3.306011894,2.491237159,1.878934927,2.426743257,0.3601182562,2.409632928,-1.111749991,-0.6743599273,11,-0.3371799637,11,9.438889798,0,0,-0.3371799637,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-2.023079782,-11,-0.3123534408,-0.0644939021,-0.01711032866,-1,-1,-1,-0.77,-0.27,-2.123289882,-2.224443871,-10.67435993,-10.33717996,-1,-1,-1
1.18,1.18,6.563164232,2.723674958,2.723674958,-6.764296688,3.33094043,2.494400507,2.494400507,0.2954813883,1.903218524,2.429906605,2.429906605,0.2954813883,0.3842307497,2.412796277,2.412796277,0.2954813883,-0.9743826037,-0.5909627766,11,-0.2954813883,11,7.059778076,0,0,-0.2954813883,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.723674958,-6.764296688,2.494400507,0.2954813883,2.429906605,0.2954813883,2.412796277,0.2954813883,6.563164232,2.723674958,3.33094043,2.494400507,1.903218524,2.429906605,0.3842307497,2.412796277,-0.9743826037,-0.5909627766,11,-0.2954813883,11,7.059778076,0,0,-0.2954813883,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-1.77288833,-11,-0.2292744503,-0.0644939021,-0.01711032866,-1,-1,-1,-0.78,-0.28,-1.860826769,-1.949471185,-10.59096278,-10.29548139,-1,-1,-1
1.19,1.19,6.590109525,2.670216525,2.670216525,-3.851378403,3.355898513,2.497146632,2.497146632,0.253736153,1.927531669,2.432652729,2.432652729,0.253736153,0.408372791,2.415542401,2.415542401,0.253736153,-0.8369187936,-0.5074723061,11,-0.253736153,11,4.105114556,0,0,-0.253736153,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.670216525,-3.851378403,2.497146632,0.253736153,2.432652729,0.253736153,2.415542401,0.253736153,6.590109525,2.670216525,3.355898513,2.497146632,1.927531669,2.432652729,0.408372791,2.415542401,-0.8369187936,-0.5074723061,11,-0.253736153,11,4.105114556,0,0,-0.253736153,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-1.522416918,-11,-0.1730698933,-0.0644939021,-0.01711032866,-1,-1,-1,-0.79,-0.29,-1.598127253,-1.674248099,-10.50747231,-10.25373615,-1,-1,-1
1.2,1.2,6.616672048,2.647645169,2.647645169,-0.6358525496,3.38088197,2.499475097,2.499475097,0.2119508499,1.951870187,2.434981195,2.434981195,0.2119508499,0.4325402055,2.417870867,2.417870867,0.2119508499,-0.6993530242,-0.4239016997,11,-0.2119508499,11,0.8478033995,0,0,-0.2119508499,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.647645169,-0.6358525496,2.499475097,0.2119508499,2.434981195,0.2119508499,2.417870867,0.2119508499,6.616672048,2.647645169,3.38088197,2.499475097,1.951870187,2.434981195,0.4325402055,2.417870867,-0.6993530242,-0.4239016997,11,-0.2119508499,11,0.8478033995,0,0,-0.2119508499,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-11,-1.271705099,-11,-0.148170072,-0.0644939021,-0.01711032866,-1,-1,-1,-0.8,-0.3,-1.335205574,-1.398790829,-10.4239017,-10.21195085,-1,-1,-1
1.21,1.21,6.643170877,2.657493153,2.657493153,2.579773712,3.405886622,2.501385537,2.501385537,0.1701320772,1.976229899,2.436891635,2.436891635,0.1701320772,0.4567288148,2.419781306,2.419781306,0.1701320772,-0.561676819,-0.3402641544,11,-0.1701320772,11,-2.409641635,0,0,-0.1701320772,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.657493153,2.579773712,2.501385537,0.1701320772,2.436891635,0.1701320772,2.419781306,0.1701320772,6.643170877,2.657493153,3.405886622,2.501385537,1.976229899,2.436891635,0.4567288148,2.419781306,-0.561676819,-0.3402641544,11,-0.1701320772,11,-2.409641635,0,0,-0.1701320772,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-11,-1.020792463,-11,-0.1561076164,-0.0644939021,-0.01711032866,-1,-1,-1,-0.81,-0.31,-1.072073051,-1.123112674,-10.34026415,-10.17013208,-1,-1,-1
