"time","step-size","csv.i.In1","source.i.Out1"
9.259999999999847,0.01,0.16403300000015078,1.9856179699999874
9.269999999999847,0.01,0.15416100000015093,1.9872582999999888
9.279999999999847,0.01,0.14427300000015109,1.9887999099999902
9.289999999999846,0.01,0.13437000000015137,1.9902426399999917
9.299999999999846,0.01,0.12445400000015346,1.9915863399999933
9.309999999999846,0.01,0.11452600000015346,1.992830879999995
9.319999999999846,0.01,0.10458600000015376,1.9939761399999965
9.329999999999846,0.01,0.09463600000015392,1.995021999999998
9.339999999999845,0.01,0.08467600000015409,1.9959683599999996
9.349999999999845,0.01,0.07470800000015408,1.996815120000001
9.359999999999845,0.01,0.06473300000015424,1.9975622000000026
9.369999999999845,0.01,0.05475100000015423,1.9982095300000042
9.379999999999844,0.01,0.04476300000015616,1.9987570400000059
9.389999999999844,0.01,0.03477100000015616,1.9992046700000075
9.399999999999844,0.01,0.024775000000156318,1.999552380000009
9.409999999999844,0.01,0.01477700000015632,1.9998001300000106
9.419999999999844,0.01,0.0047780000001563195,1.9999479000000122
9.429999999999843,0.01,-0.005221999999843681,1.9999956800000138
9.439999999999843,0.01,-0.015220999999843837,1.9999434600000154
9.449999999999843,0.01,-0.025218999999843835,1.999791250000017
9.459999999999843,0.01,-0.03521499999984191,1.9995390600000185
9.469999999999843,0.01,-0.04520699999984206,1.9991869100000201
9.479999999999842,0.01,-0.055193999999842064,1.9987348400000218
9.489999999999842,0.01,-0.06517599999984222,1.9981829000000233
9.499999999999842,0.01,-0.07515099999984237,1.9975311400000249
9.509999999999842,0.01,-0.08511899999984254,1.9967796300000265
9.519999999999841,0.01,-0.09507799999984269,1.9959284400000281
9.529999999999841,0.01,-0.10502799999984269,1.9949776600000297
9.539999999999841,0.01,-0.11496699999984301,1.9939273800000312
9.54999999999984,0.01,-0.12489499999984141,1.9927777100000328
9.55999999999984,0.01,-0.13480999999984158,1.9915287600000344
9.56999999999984,0.01,-0.14471199999984188,1.990180660000036
9.57999999999984,0.01,-0.15459899999984203,1.9887335400000377
9.58999999999984,0.01,-0.16447099999984238,1.9871875500000393
9.59999999999984,0.01,-0.17432699999984252,1.985542840000041
9.60999999999984,0.01,-0.18416499999984284,1.9837995700000426
9.61999999999984,0.01,-0.19398399999984314,1.9819579200000441
9.62999999999984,0.01,-0.20378499999984157,1.9800180800000458
9.639999999999839,0.01,-0.21356399999984207,1.9779802300000473
9.649999999999839,0.01,-0.2233229999998424,1.975844590000049
9.659999999999838,0.01,-0.2330589999998427,1.9736113600000504
9.669999999999838,0.01,-0.2427719999998432,1.971280770000052
9.679999999999838,0.01,-0.2524599999998437,1.9688530500000536
9.689999999999838,0.01,-0.26212399999984387,1.966328450000055
9.699999999999838,0.01,-0.2717609999998443,1.9637072100000565
9.709999999999837,0.01,-0.2813709999998431,1.9609896000000582
9.719999999999837,0.01,-0.2909519999998436,1.9581758900000596
9.729999999999837,0.01,-0.3005049999998441,1.9552663700000612
9.739999999999837,0.01,-0.3100279999998446,1.9522613200000627
9.749999999999837,0.01,-0.31951899999984507,1.9491610400000643
9.759999999999836,0.01,-0.3289789999998456,1.9459658500000658
9.769999999999836,0.01,-0.33840599999984605,1.9426760600000674
9.779999999999836,0.01,-0.34779899999984676,1.939292000000069
9.789999999999836,0.01,-0.3571569999998472,1.9358140100000707
9.799999999999836,0.01,-0.36647899999984634,1.9322424400000722
9.809999999999835,0.01,-0.37576499999984686,1.9285776500000738
9.819999999999835,0.01,-0.3850129999998475,1.9248200000000752
9.829999999999835,0.01,-0.39422299999984817,1.9209698700000768
9.839999999999835,0.01,-0.40339299999984884,1.9170276400000783
9.849999999999834,0.01,-0.4125229999998495,1.9129937100000798
9.859999999999834,0.01,-0.42161199999985016,1.9088684800000812
9.869999999999834,0.01,-0.430657999999851,1.9046523600000826
9.879999999999834,0.01,-0.4396619999998499,1.900345780000084
9.889999999999834,0.01,-0.4486209999998507,1.8959491600000855
9.899999999999833,0.01,-0.4575359999998514,1.891462950000087
9.909999999999833,0.01,-0.46640499999985224,1.8868875900000885
9.919999999999833,0.01,-0.4752269999998531,1.88222354000009
9.929999999999833,0.01,-0.4840019999998537,1.8774712700000915
9.939999999999833,0.01,-0.4927279999998547,1.872631250000093
9.949999999999832,0.01,-0.5014049999998555,1.8677039700000944
9.959999999999832,0.01,-0.5100319999998549,1.8626899200000957
9.969999999999832,0.01,-0.5186079999998556,1.857589600000097
9.979999999999832,0.01,-0.5271319999998566,1.8524035200000986
9.989999999999831,0.01,-0.5356029999998576,1.8471322000001
9.999999999999831,0.01,-0.5440209999998584,1.8417761700001014
