"time","part1_rot_motion_input"
1.27,-1.263443846
1.271,-1.264438683
1.272,-1.265433521
1.273,-1.266428359
1.274,-1.267423196
1.275,-1.268418034
1.276,-1.269412872
1.277,-1.270407709
1.278,-1.271402547
1.279,-1.272397385
1.28,-1.273392222
1.281,-1.27438706
1.282,-1.275381898
1.283,-1.276376735
1.284,-1.277371573
1.285,-1.278366411
1.286,-1.279361248
1.287,-1.280356086
1.288,-1.281350924
1.289,-1.282345761
1.29,-1.283340599
1.291,-1.284335437
1.292,-1.285330274
1.293,-1.286325112
1.294,-1.28731995
1.295,-1.288314787
1.296,-1.289309625
1.297,-1.290304463
1.298,-1.2912993
1.299,-1.292294138
1.3,-1.293288976
1.301,-1.294283813
1.302,-1.295278651
1.303,-1.296273489
1.304,-1.297268326
1.305,-1.298263164
1.306,-1.299258002
1.307,-1.300252839
1.308,-1.301247677
1.309,-1.302242515
1.31,-1.303237352
1.311,-1.30423219
1.312,-1.305227028
1.313,-1.306221865
1.314,-1.307216703
1.315,-1.308211541
1.316,-1.309206379
1.317,-1.310201216
1.318,-1.311196054
1.319,-1.312190892
1.32,-1.313185729
1.321,-1.314180567
1.322,-1.315175405
1.323,-1.316170242
1.324,-1.31716508
1.325,-1.318159918
1.326,-1.319154755
1.327,-1.320149593
1.328,-1.321144431
1.329,-1.322139268
1.33,-1.323134106
1.331,-1.324128944
1.332,-1.325123781
1.333,-1.326118619
1.334,-1.327113457
1.335,-1.328108294
1.336,-1.329103132
1.337,-1.33009797
1.338,-1.331092807
1.339,-1.332087645
1.34,-1.333082483
1.341,-1.33407732
1.342,-1.335072158
1.343,-1.336066996
1.344,-1.337061833
1.345,-1.338056671
1.346,-1.339051509
1.347,-1.340046346
1.348,-1.341041184
1.349,-1.342036022
1.35,-1.343030859
1.351,-1.344025697
1.352,-1.345020535
1.353,-1.346015372
1.354,-1.34701021
1.355,-1.348005048
1.356,-1.348999885
1.357,-1.349994723
1.358,-1.350989561
1.359,-1.351984398
1.36,-1.352979236
1.361,-1.353974074
1.362,-1.354968911
1.363,-1.355963749
1.364,-1.356958587
1.365,-1.357953425
1.366,-1.358948262
1.367,-1.3599431
1.368,-1.360937938
1.369,-1.361932775
1.37,-1.362927613
1.371,-1.363922451
1.372,-1.364917288
1.373,-1.365912126
1.374,-1.366906964
1.375,-1.367901801
1.376,-1.368896639
1.377,-1.369891477
1.378,-1.370886314
1.379,-1.371881152
1.38,-1.37287599
1.381,-1.373870827
1.382,-1.374865665
1.383,-1.375860503
1.384,-1.37685534
1.385,-1.377850178
1.386,-1.378845016
1.387,-1.379839853
1.388,-1.380834691
1.389,-1.381829529
1.39,-1.382824366
1.391,-1.383819204
1.392,-1.384814042
1.393,-1.385808879
1.394,-1.386803717
1.395,-1.387798555
1.396,-1.388793392
1.397,-1.38978823
1.398,-1.390783068
1.399,-1.391777905
1.4,-1.392772743
1.401,-1.393767581
1.402,-1.394762418
1.403,-1.395757256
1.404,-1.396752094
1.405,-1.397746931
1.406,-1.398741769
1.407,-1.399736607
1.408,-1.400731444
1.409,-1.401726282
1.41,-1.40272112
1.411,-1.403715958
1.412,-1.404710795
1.413,-1.405705633
1.414,-1.406700471
1.415,-1.407695308
1.416,-1.408690146
1.417,-1.409684984
1.418,-1.410679821
1.419,-1.411674659
1.42,-1.412669497
1.421,-1.413664334
1.422,-1.414659172
1.423,-1.41565401
1.424,-1.416648847
1.425,-1.417643685
1.426,-1.418638523
1.427,-1.41963336
1.428,-1.420628198
1.429,-1.421623036
1.43,-1.422617873
1.431,-1.423612711
1.432,-1.424607549
1.433,-1.425602386
1.434,-1.426597224
1.435,-1.427592062
1.436,-1.428586899
1.437,-1.429581737
1.438,-1.430576575
1.439,-1.431571412
1.44,-1.43256625
1.441,-1.433561088
1.442,-1.434555925
1.443,-1.435550763
1.444,-1.436545601
1.445,-1.437540438
1.446,-1.438535276
1.447,-1.439530114
1.448,-1.440524951
1.449,-1.441519789
1.45,-1.442514627
1.451,-1.443509464
1.452,-1.444504302
1.453,-1.44549914
1.454,-1.446493977
1.455,-1.447488815
1.456,-1.448483653
1.457,-1.44947849
1.458,-1.450473328
1.459,-1.451468166
1.46,-1.452463004
1.461,-1.453457841
1.462,-1.454452679
1.463,-1.455447517
1.464,-1.456442354
1.465,-1.457437192
1.466,-1.45843203
1.467,-1.459426867
1.468,-1.460421705
1.469,-1.461416543
1.47,-1.46241138
1.471,-1.463406218
1.472,-1.464401056
1.473,-1.465395893
1.474,-1.466390731
1.475,-1.467385569
1.476,-1.468380406
1.477,-1.469375244
1.478,-1.470370082
1.479,-1.471364919
1.48,-1.472359757
1.481,-1.473354595
1.482,-1.474349432
1.483,-1.47534427
1.484,-1.476339108
1.485,-1.477333945
1.486,-1.478328783
1.487,-1.479323621
1.488,-1.480318458
1.489,-1.481313296
1.49,-1.482308134
1.491,-1.483302971
1.492,-1.484297809
1.493,-1.485292647
1.494,-1.486287484
1.495,-1.487282322
1.496,-1.48827716
1.497,-1.489271997
1.498,-1.490266835
1.499,-1.491261673
1.5,-1.49225651
1.501,-1.493251348
1.502,-1.494246186
1.503,-1.495241023
1.504,-1.496235861
1.505,-1.497230699
1.506,-1.498225536
1.507,-1.499220374
1.508,-1.500215212
1.509,-1.50121005
1.51,-1.502204887
1.511,-1.503199725
1.512,-1.504194563
1.513,-1.5051894
1.514,-1.506184238
1.515,-1.507179076
1.516,-1.508173913
1.517,-1.509168751
1.518,-1.510163589
1.519,-1.511158426
1.52,-1.512153264
1.521,-1.513148102
1.522,-1.514142939
1.523,-1.515137777
1.524,-1.516132615
1.525,-1.517127452
1.526,-1.51812229
1.527,-1.519117128
1.528,-1.520111965
1.529,-1.521106803
1.53,-1.522101641
1.531,-1.523096478
1.532,-1.524091316
1.533,-1.525086154
1.534,-1.526080991
1.535,-1.527075829
1.536,-1.528070667
1.537,-1.529065504
1.538,-1.530060342
1.539,-1.53105518
1.54,-1.532050017
1.541,-1.533044855
1.542,-1.534039693
1.543,-1.53503453
1.544,-1.536029368
1.545,-1.537024206
1.546,-1.538019043
1.547,-1.539013881
1.548,-1.540008719
1.549,-1.541003556
1.55,-1.541998394
1.551,-1.542993232
1.552,-1.543988069
1.553,-1.544982907
1.554,-1.545977745
1.555,-1.546972583
1.556,-1.54796742
1.557,-1.548962258
1.558,-1.549957096
1.559,-1.550951933
1.56,-1.551946771
1.561,-1.552941609
1.562,-1.553936446
1.563,-1.554931284
1.564,-1.555926122
1.565,-1.556920959
1.566,-1.557915797
1.567,-1.558910635
1.568,-1.559905472
1.569,-1.56090031
1.57,-1.561895148
1.571,-1.562889985
1.572,-1.563884823
1.573,-1.564879661
1.574,-1.565874498
1.575,-1.566869336
1.576,-1.567864174
1.577,-1.568859011
1.578,-1.569853849
1.579,-1.570848687
1.58,-1.571843524
1.581,-1.572838362
1.582,-1.5738332
1.583,-1.574828037
1.584,-1.575822875
1.585,-1.576817713
1.586,-1.57781255
1.587,-1.578807388
1.588,-1.579802226
1.589,-1.580797063
1.59,-1.581791901
1.591,-1.582786739
1.592,-1.583781576
1.593,-1.584776414
1.594,-1.585771252
1.595,-1.586766089
1.596,-1.587760927
1.597,-1.588755765
1.598,-1.589750602
1.599,-1.59074544
1.6,-1.591740278
1.601,-1.592735115
1.602,-1.593729953
1.603,-1.594724791
1.604,-1.595719629
1.605,-1.596714466
1.606,-1.597709304
1.607,-1.598704142
1.608,-1.599698979
1.609,-1.600693817
1.61,-1.601688655
1.611,-1.602683492
1.612,-1.60367833
1.613,-1.604673168
1.614,-1.605668005
1.615,-1.606662843
1.616,-1.607657681
1.617,-1.608652518
1.618,-1.609647356
1.619,-1.610642194
1.62,-1.611637031
1.621,-1.612631869
1.622,-1.613626707
1.623,-1.614621544
1.624,-1.615616382
1.625,-1.61661122
1.626,-1.617606057
1.627,-1.618600895
1.628,-1.619595733
1.629,-1.62059057
1.63,-1.621585408
1.631,-1.622580246
1.632,-1.623575083
1.633,-1.624569921
1.634,-1.625564759
1.635,-1.626559596
1.636,-1.627554434
1.637,-1.628549272
1.638,-1.629544109
1.639,-1.630538947
1.64,-1.631533785
1.641,-1.632528622
1.642,-1.63352346
1.643,-1.634518298
1.644,-1.635513135
1.645,-1.636507973
1.646,-1.637502811
1.647,-1.638497648
1.648,-1.639492486
1.649,-1.640487324
1.65,-1.641482162
1.651,-1.642476999
1.652,-1.643471837
1.653,-1.644466675
1.654,-1.645461512
1.655,-1.64645635
1.656,-1.647451188
1.657,-1.648446025
1.658,-1.649440863
1.659,-1.650435701
1.66,-1.651430538
1.661,-1.652425376
1.662,-1.653420214
1.663,-1.654415051
1.664,-1.655409889
1.665,-1.656404727
1.666,-1.657399564
1.667,-1.658394402
1.668,-1.65938924
1.669,-1.660384077
1.67,-1.661378915
1.671,-1.662373753
1.672,-1.66336859
1.673,-1.664363428
1.674,-1.665358266
1.675,-1.666353103
1.676,-1.667347941
1.677,-1.668342779
1.678,-1.669337616
1.679,-1.670332454
1.68,-1.671327292
1.681,-1.672322129
1.682,-1.673316967
1.683,-1.674311805
1.684,-1.675306642
1.685,-1.67630148
1.686,-1.677296318
1.687,-1.678291155
1.688,-1.679285993
1.689,-1.680280831
1.69,-1.681275668
1.691,-1.682270506
1.692,-1.683265344
1.693,-1.684260181
1.694,-1.685255019
1.695,-1.686249857
1.696,-1.687244694
1.697,-1.688239532
1.698,-1.68923437
1.699,-1.690229208
1.7,-1.691224045
1.701,-1.692218883
1.702,-1.693213721
1.703,-1.694208558
1.704,-1.695203396
1.705,-1.696198234
1.706,-1.697193071
1.707,-1.698187909
1.708,-1.699182747
1.709,-1.700177584
1.71,-1.701172422
1.711,-1.70216726
1.712,-1.703162097
1.713,-1.704156935
1.714,-1.705151773
1.715,-1.70614661
1.716,-1.707141448
1.717,-1.708136286
1.718,-1.709131123
1.719,-1.710125961
1.72,-1.711120799
1.721,-1.712115636
1.722,-1.713110474
1.723,-1.714105312
1.724,-1.715100149
1.725,-1.716094987
1.726,-1.717089825
1.727,-1.718084662
1.728,-1.7190795
1.729,-1.720074338
1.73,-1.721069175
1.731,-1.722064013
1.732,-1.723058851
1.733,-1.724053688
1.734,-1.725048526
1.735,-1.726043364
1.736,-1.727038201
1.737,-1.728033039
1.738,-1.729027877
1.739,-1.730022714
1.74,-1.731017552
1.741,-1.73201239
1.742,-1.733007227
1.743,-1.734002065
1.744,-1.734996903
1.745,-1.73599174
1.746,-1.736986578
1.747,-1.737981416
1.748,-1.738976254
1.749,-1.739971091
1.75,-1.740965929
1.751,-1.741960767
1.752,-1.742955604
1.753,-1.743950442
1.754,-1.74494528
1.755,-1.745940117
1.756,-1.746934955
1.757,-1.747929793
1.758,-1.74892463
1.759,-1.749919468
1.76,-1.750914306
1.761,-1.751909143
1.762,-1.752903981
1.763,-1.753898819
1.764,-1.754893656
1.765,-1.755888494
1.766,-1.756883332
1.767,-1.757878169
1.768,-1.758873007
1.769,-1.759867845
1.77,-1.760862682
1.771,-1.76185752
1.772,-1.762852358
1.773,-1.763847195
1.774,-1.764842033
1.775,-1.765836871
1.776,-1.766831708
1.777,-1.767826546
1.778,-1.768821384
1.779,-1.769816221
1.78,-1.770811059
1.781,-1.771805897
1.782,-1.772800734
1.783,-1.773795572
1.784,-1.77479041
1.785,-1.775785247
1.786,-1.776780085
1.787,-1.777774923
1.788,-1.77876976
1.789,-1.779764598
1.79,-1.780759436
1.791,-1.781754273
1.792,-1.782749111
1.793,-1.783743949
1.794,-1.784738787
1.795,-1.785733624
1.796,-1.786728462
1.797,-1.7877233
1.798,-1.788718137
1.799,-1.789712975
1.8,-1.790707813
1.801,-1.79170265
1.802,-1.792697488
1.803,-1.793692326
1.804,-1.794687163
1.805,-1.795682001
1.806,-1.796676839
1.807,-1.797671676
1.808,-1.798666514
1.809,-1.799661352
1.81,-1.800656189
1.811,-1.801651027
1.812,-1.802645865
1.813,-1.803640702
1.814,-1.80463554
1.815,-1.805630378
1.816,-1.806625215
1.817,-1.807620053
1.818,-1.808614891
1.819,-1.809609728
1.82,-1.810604566
1.821,-1.811599404
1.822,-1.812594241
1.823,-1.813589079
1.824,-1.814583917
1.825,-1.815578754
1.826,-1.816573592
1.827,-1.81756843
1.828,-1.818563267
1.829,-1.819558105
1.83,-1.820552943
1.831,-1.82154778
1.832,-1.822542618
1.833,-1.823537456
1.834,-1.824532293
1.835,-1.825527131
1.836,-1.826521969
1.837,-1.827516806
1.838,-1.828511644
1.839,-1.829506482
1.84,-1.830501319
1.841,-1.831496157
1.842,-1.832490995
1.843,-1.833485833
1.844,-1.83448067
1.845,-1.835475508
1.846,-1.836470346
1.847,-1.837465183
1.848,-1.838460021
1.849,-1.839454859
1.85,-1.840449696
1.851,-1.841444534
1.852,-1.842439372
1.853,-1.843434209
1.854,-1.844429047
1.855,-1.845423885
1.856,-1.846418722
1.857,-1.84741356
1.858,-1.848408398
1.859,-1.849403235
1.86,-1.850398073
1.861,-1.851392911
1.862,-1.852387748
1.863,-1.853382586
1.864,-1.854377424
1.865,-1.855372261
1.866,-1.856367099
1.867,-1.857361937
1.868,-1.858356774
1.869,-1.859351612
1.87,-1.86034645
1.871,-1.861341287
1.872,-1.862336125
1.873,-1.863330963
1.874,-1.8643258
1.875,-1.865320638
1.876,-1.866315476
1.877,-1.867310313
1.878,-1.868305151
1.879,-1.869299989
1.88,-1.870294826
1.881,-1.871289664
1.882,-1.872284502
1.883,-1.873279339
1.884,-1.874274177
1.885,-1.875269015
1.886,-1.876263852
1.887,-1.87725869
1.888,-1.878253528
1.889,-1.879248365
1.89,-1.880243203
1.891,-1.881238041
1.892,-1.882232879
1.893,-1.883227716
1.894,-1.884222554
1.895,-1.885217392
1.896,-1.886212229
1.897,-1.887207067
1.898,-1.888201905
1.899,-1.889196742
1.9,-1.89019158
1.901,-1.891186418
1.902,-1.892181255
1.903,-1.893176093
1.904,-1.894170931
1.905,-1.895165768
1.906,-1.896160606
1.907,-1.897155444
1.908,-1.898150281
1.909,-1.899145119
1.91,-1.900139957
1.911,-1.901134794
1.912,-1.902129632
1.913,-1.90312447
1.914,-1.904119307
1.915,-1.905114145
1.916,-1.906108983
1.917,-1.90710382
1.918,-1.908098658
1.919,-1.909093496
1.92,-1.910088333
1.921,-1.911083171
1.922,-1.912078009
1.923,-1.913072846
1.924,-1.914067684
1.925,-1.915062522
1.926,-1.916057359
1.927,-1.917052197
1.928,-1.918047035
1.929,-1.919041872
1.93,-1.92003671
1.931,-1.921031548
1.932,-1.922026385
1.933,-1.923021223
1.934,-1.924016061
1.935,-1.925010898
1.936,-1.926005736
1.937,-1.927000574
1.938,-1.927995412
1.939,-1.928990249
1.94,-1.929985087
1.941,-1.930979925
1.942,-1.931974762
1.943,-1.9329696
1.944,-1.933964438
1.945,-1.934959275
1.946,-1.935954113
1.947,-1.936948951
1.948,-1.937943788
1.949,-1.938938626
1.95,-1.939933464
1.951,-1.940928301
1.952,-1.941923139
1.953,-1.942917977
1.954,-1.943912814
1.955,-1.944907652
1.956,-1.94590249
1.957,-1.946897327
1.958,-1.947892165
1.959,-1.948887003
1.96,-1.94988184
1.961,-1.950876678
1.962,-1.951871516
1.963,-1.952866353
1.964,-1.953861191
1.965,-1.954856029
1.966,-1.955850866
1.967,-1.956845704
1.968,-1.957840542
1.969,-1.958835379
1.97,-1.959830217
1.971,-1.960825055
1.972,-1.961819892
1.973,-1.96281473
1.974,-1.963809568
1.975,-1.964804405
1.976,-1.965799243
1.977,-1.966794081
1.978,-1.967788918
1.979,-1.968783756
1.98,-1.969778594
1.981,-1.970773431
1.982,-1.971768269
1.983,-1.972763107
1.984,-1.973757944
1.985,-1.974752782
1.986,-1.97574762
1.987,-1.976742458
1.988,-1.977737295
1.989,-1.978732133
1.99,-1.979726971
1.991,-1.980721808
1.992,-1.981716646
1.993,-1.982711484
1.994,-1.983706321
1.995,-1.984701159
1.996,-1.985695997
1.997,-1.986690834
1.998,-1.987685672
1.999,-1.98868051
2,-1.989675347
2.001,-1.990670185
2.002,-1.991665023
2.003,-1.99265986
2.004,-1.993654698
2.005,-1.994649536
2.006,-1.995644373
2.007,-1.996639211
2.008,-1.997634049
2.009,-1.998628886
2.01,-1.999623724
2.011,-2.000618562
2.012,-2.001613399
2.013,-2.002608237
2.014,-2.003603075
2.015,-2.004597912
2.016,-2.00559275
2.017,-2.006587588
2.018,-2.007582425
2.019,-2.008577263
2.02,-2.009572101
2.021,-2.010566938
2.022,-2.011561776
2.023,-2.012556614
2.024,-2.013551451
2.025,-2.014546289
2.026,-2.015541127
2.027,-2.016535964
2.028,-2.017530802
2.029,-2.01852564
2.03,-2.019520477
2.031,-2.020515315
2.032,-2.021510153
2.033,-2.022504991
2.034,-2.023499828
2.035,-2.024494666
2.036,-2.025489504
2.037,-2.026484341
2.038,-2.027479179
2.039,-2.028474017
2.04,-2.029468854
2.041,-2.030463692
2.042,-2.03145853
2.043,-2.032453367
2.044,-2.033448205
2.045,-2.034443043
2.046,-2.03543788
2.047,-2.036432718
2.048,-2.037427556
2.049,-2.038422393
2.05,-2.039417231
2.051,-2.040412069
2.052,-2.041406906
2.053,-2.042401744
2.054,-2.043396582
2.055,-2.044391419
2.056,-2.045386257
2.057,-2.046381095
2.058,-2.047375932
2.059,-2.04837077
2.06,-2.049365608
2.061,-2.050360445
2.062,-2.051355283
2.063,-2.052350121
2.064,-2.053344958
2.065,-2.054339796
2.066,-2.055334634
2.067,-2.056329471
2.068,-2.057324309
2.069,-2.058319147
2.07,-2.059313984
2.071,-2.060308822
2.072,-2.06130366
2.073,-2.062298497
2.074,-2.063293335
2.075,-2.064288173
2.076,-2.06528301
2.077,-2.066277848
2.078,-2.067272686
2.079,-2.068267523
2.08,-2.069262361
2.081,-2.070257199
2.082,-2.071252037
2.083,-2.072246874
2.084,-2.073241712
2.085,-2.07423655
2.086,-2.075231387
2.087,-2.076226225
2.088,-2.077221063
2.089,-2.0782159
2.09,-2.079210738
2.091,-2.080205576
2.092,-2.081200413
2.093,-2.082195251
2.094,-2.083190089
2.095,-2.084184926
2.096,-2.085179764
2.097,-2.086174602
2.098,-2.087169439
2.099,-2.088164277
2.1,-2.089159115
2.101,-2.090153952
2.102,-2.09114879
2.103,-2.092143628
2.104,-2.093138465
2.105,-2.094133303
2.106,-2.095128141
2.107,-2.096122978
2.108,-2.097117816
2.109,-2.098112654
2.11,-2.099107491
2.111,-2.100102329
2.112,-2.101097167
2.113,-2.102092004
2.114,-2.103086842
2.115,-2.10408168
2.116,-2.105076517
2.117,-2.106071355
2.118,-2.107066193
2.119,-2.10806103
2.12,-2.109055868
2.121,-2.110050706
2.122,-2.111045543
2.123,-2.112040381
2.124,-2.113035219
2.125,-2.114030056
2.126,-2.115024894
2.127,-2.116019732
2.128,-2.117014569
2.129,-2.118009407
2.13,-2.119004245
2.131,-2.119999083
2.132,-2.12099392
2.133,-2.121988758
2.134,-2.122983596
2.135,-2.123978433
2.136,-2.124973271
2.137,-2.125968109
2.138,-2.126962946
2.139,-2.127957784
2.14,-2.128952622
2.141,-2.129947459
2.142,-2.130942297
2.143,-2.131937135
2.144,-2.132931972
2.145,-2.13392681
2.146,-2.134921648
2.147,-2.135916485
2.148,-2.136911323
2.149,-2.137906161
2.15,-2.138900998
2.151,-2.139895836
2.152,-2.140890674
2.153,-2.141885511
2.154,-2.142880349
2.155,-2.143875187
2.156,-2.144870024
2.157,-2.145864862
2.158,-2.1468597
2.159,-2.147854537
2.16,-2.148849375
2.161,-2.149844213
2.162,-2.15083905
2.163,-2.151833888
2.164,-2.152828726
2.165,-2.153823563
2.166,-2.154818401
2.167,-2.155813239
2.168,-2.156808076
2.169,-2.157802914
2.17,-2.158797752
2.171,-2.159792589
2.172,-2.160787427
2.173,-2.161782265
2.174,-2.162777102
2.175,-2.16377194
2.176,-2.164766778
2.177,-2.165761616
2.178,-2.166756453
2.179,-2.167751291
2.18,-2.168746129
2.181,-2.169740966
2.182,-2.170735804
2.183,-2.171730642
2.184,-2.172725479
2.185,-2.173720317
2.186,-2.174715155
2.187,-2.175709992
2.188,-2.17670483
2.189,-2.177699668
2.19,-2.178694505
2.191,-2.179689343
2.192,-2.180684181
2.193,-2.181679018
2.194,-2.182673856
2.195,-2.183668694
2.196,-2.184663531
2.197,-2.185658369
2.198,-2.186653207
2.199,-2.187648044
2.2,-2.188642882
2.201,-2.18963772
2.202,-2.190632557
2.203,-2.191627395
2.204,-2.192622233
2.205,-2.19361707
2.206,-2.194611908
2.207,-2.195606746
2.208,-2.196601583
2.209,-2.197596421
2.21,-2.198591259
2.211,-2.199586096
2.212,-2.200580934
2.213,-2.201575772
2.214,-2.202570609
2.215,-2.203565447
2.216,-2.204560285
2.217,-2.205555122
2.218,-2.20654996
2.219,-2.207544798
2.22,-2.208539635
2.221,-2.209534473
2.222,-2.210529311
2.223,-2.211524148
2.224,-2.212518986
2.225,-2.213513824
2.226,-2.214508662
2.227,-2.215503499
2.228,-2.216498337
2.229,-2.217493175
2.23,-2.218488012
2.231,-2.21948285
2.232,-2.220477688
2.233,-2.221472525
2.234,-2.222467363
2.235,-2.223462201
2.236,-2.224457038
2.237,-2.225451876
2.238,-2.226446714
2.239,-2.227441551
2.24,-2.228436389
2.241,-2.229431227
2.242,-2.230426064
2.243,-2.231420902
2.244,-2.23241574
2.245,-2.233410577
2.246,-2.234405415
2.247,-2.235400253
2.248,-2.23639509
2.249,-2.237389928
2.25,-2.238384766
2.251,-2.239379603
2.252,-2.240374441
2.253,-2.241369279
2.254,-2.242364116
2.255,-2.243358954
2.256,-2.244353792
2.257,-2.245348629
2.258,-2.246343467
2.259,-2.247338305
2.26,-2.248333142
2.261,-2.24932798
2.262,-2.250322818
2.263,-2.251317655
2.264,-2.252312493
2.265,-2.253307331
2.266,-2.254302168
2.267,-2.255297006
2.268,-2.256291844
2.269,-2.257286681
2.27,-2.258281519
2.271,-2.259276357
2.272,-2.260271195
2.273,-2.261266032
2.274,-2.26226087
