"time","FMU_Interface_OUT0_BatteryCharge","FMU_Interface_OUT1_Current","FMU_Interface_OUT2_NetVoltage","FMU_Interface_OUT3_Power"
151.51,86.431,-116.94,19.402,-2.2688
151.52,86.431,-116.94,19.402,-2.2688
151.53,86.431,-116.94,19.402,-2.2689
151.54,86.43,-116.94,19.401,-2.2689
151.55,86.43,-116.94,19.401,-2.2689
151.56,86.43,-116.94,19.401,-2.2689
151.57,86.429,-116.94,19.401,-2.2689
151.58,86.429,-116.94,19.401,-2.2689
151.59,86.429,-116.94,19.401,-2.2689
151.6,86.428,-116.94,19.401,-2.2689
151.61,86.428,-116.94,19.401,-2.2689
151.62,86.428,-116.94,19.401,-2.2689
151.63,86.427,-116.95,19.401,-2.2689
151.64,86.427,-116.95,19.401,-2.2689
151.65,86.427,-116.95,19.401,-2.2689
151.66,86.426,-116.95,19.401,-2.2689
151.67,86.426,-116.95,19.401,-2.2689
151.68,86.426,-116.95,19.401,-2.2689
151.69,86.425,-116.95,19.401,-2.2689
151.7,86.425,-116.95,19.401,-2.2689
151.71,86.425,-116.95,19.401,-2.2689
151.72,86.424,-116.95,19.401,-2.2689
151.73,86.424,-116.95,19.401,-2.2689
151.74,86.424,-116.95,19.401,-2.2689
151.75,86.423,-116.95,19.401,-2.2689
151.76,86.423,-116.95,19.401,-2.2689
151.77,86.423,-116.95,19.401,-2.2689
151.78,86.422,-116.95,19.401,-2.2689
151.79,86.422,-116.95,19.401,-2.2689
151.8,86.422,-116.95,19.401,-2.2689
151.81,86.421,-116.95,19.401,-2.2689
151.82,86.421,-116.95,19.401,-2.2689
151.83,86.421,-116.95,19.401,-2.269
151.84,86.421,-116.95,19.401,-2.269
151.85,86.42,-116.95,19.401,-2.269
151.86,86.42,-116.95,19.401,-2.269
151.87,86.42,-116.95,19.401,-2.269
151.88,86.419,-116.95,19.401,-2.269
151.89,86.419,-116.95,19.401,-2.269
151.9,86.419,-116.95,19.401,-2.269
151.91,86.418,-116.95,19.401,-2.269
151.92,86.418,-116.95,19.401,-2.269
151.93,86.418,-116.95,19.401,-2.269
151.94,86.417,-116.95,19.401,-2.269
151.95,86.417,-116.96,19.401,-2.269
151.96,86.417,-116.96,19.401,-2.269
151.97,86.416,-116.96,19.401,-2.269
151.98,86.416,-116.96,19.401,-2.269
151.99,86.416,-116.96,19.401,-2.269
152,86.415,-116.96,19.4,-2.269
152.01,86.415,-116.96,19.4,-2.269
152.02,86.415,-116.96,19.4,-2.269
152.03,86.414,-116.96,19.4,-2.269
152.04,86.414,-116.96,19.4,-2.269
152.05,86.414,-116.96,19.4,-2.269
152.06,86.413,-116.96,19.4,-2.269
152.07,86.413,-116.96,19.4,-2.269
152.08,86.413,-116.96,19.4,-2.269
152.09,86.412,-116.96,19.4,-2.269
152.1,86.412,-116.96,19.4,-2.269
152.11,86.412,-116.96,19.4,-2.269
152.12,86.411,-116.96,19.4,-2.2691
152.13,86.411,-116.96,19.4,-2.2691
152.14,86.411,-116.96,19.4,-2.2691
152.15,86.41,-116.96,19.4,-2.2691
152.16,86.41,-116.96,19.4,-2.2691
152.17,86.41,-116.96,19.4,-2.2691
152.18,86.409,-116.96,19.4,-2.2691
152.19,86.409,-116.96,19.4,-2.2691
152.2,86.409,-116.96,19.4,-2.2691
152.21,86.408,-116.96,19.4,-2.2691
152.22,86.408,-116.96,19.4,-2.2691
152.23,86.408,-116.96,19.4,-2.2691
152.24,86.408,-116.96,19.4,-2.2691
152.25,86.407,-116.96,19.4,-2.2691
152.26,86.407,-116.96,19.4,-2.2691
152.27,86.407,-116.96,19.4,-2.2691
152.28,86.406,-116.97,19.4,-2.2691
152.29,86.406,-116.97,19.4,-2.2691
152.3,86.406,-116.97,19.4,-2.2691
152.31,86.405,-116.97,19.4,-2.2691
152.32,86.405,-116.97,19.4,-2.2691
152.33,86.405,-116.97,19.4,-2.2691
152.34,86.404,-116.97,19.4,-2.2691
152.35,86.404,-116.97,19.4,-2.2691
152.36,86.404,-116.97,19.4,-2.2691
152.37,86.403,-116.97,19.4,-2.2691
152.38,86.403,-116.97,19.4,-2.2691
152.39,86.403,-116.97,19.4,-2.2691
152.4,86.402,-116.97,19.4,-2.2691
152.41,86.402,-116.97,19.4,-2.2691
152.42,86.402,-116.97,19.4,-2.2692
152.43,86.401,-116.97,19.4,-2.2692
152.44,86.401,-116.97,19.4,-2.2692
152.45,86.401,-116.97,19.399,-2.2692
152.46,86.4,-116.97,19.399,-2.2692
152.47,86.4,-116.97,19.399,-2.2692
152.48,86.4,-116.97,19.399,-2.2692
152.49,86.399,-116.97,19.399,-2.2692
152.5,86.399,-116.97,19.399,-2.2692
152.51,86.399,-116.97,19.399,-2.2692
152.52,86.398,-116.97,19.399,-2.2692
152.53,86.398,-116.97,19.399,-2.2692
152.54,86.398,-116.97,19.399,-2.2692
152.55,86.397,-116.97,19.399,-2.2692
152.56,86.397,-116.97,19.399,-2.2692
152.57,86.397,-116.97,19.399,-2.2692
152.58,86.396,-116.97,19.399,-2.2692
152.59,86.396,-116.97,19.399,-2.2692
152.6,86.396,-116.97,19.399,-2.2692
152.61,86.396,-116.98,19.399,-2.2692
152.62,86.395,-116.98,19.399,-2.2692
152.63,86.395,-116.98,19.399,-2.2692
152.64,86.395,-116.98,19.399,-2.2692
152.65,86.394,-116.98,19.399,-2.2692
152.66,86.394,-116.98,19.399,-2.2692
152.67,86.394,-116.98,19.399,-2.2692
152.68,86.393,-116.98,19.399,-2.2692
152.69,86.393,-116.98,19.399,-2.2692
152.7,86.393,-116.98,19.399,-2.2692
152.71,86.392,-116.98,19.399,-2.2692
152.72,86.392,-116.98,19.399,-2.2693
152.73,86.392,-116.98,19.399,-2.2693
152.74,86.391,-116.98,19.399,-2.2693
152.75,86.391,-116.98,19.399,-2.2693
152.76,86.391,-116.98,19.399,-2.2693
152.77,86.39,-116.98,19.399,-2.2693
152.78,86.39,-116.98,19.399,-2.2693
152.79,86.39,-116.98,19.399,-2.2693
152.8,86.389,-116.98,19.399,-2.2693
152.81,86.389,-116.98,19.399,-2.2693
152.82,86.389,-116.98,19.399,-2.2693
152.83,86.388,-116.98,19.399,-2.2693
152.84,86.388,-116.98,19.399,-2.2693
152.85,86.388,-116.98,19.399,-2.2693
152.86,86.387,-116.98,19.399,-2.2693
152.87,86.387,-116.98,19.399,-2.2693
152.88,86.387,-116.98,19.399,-2.2693
152.89,86.386,-116.98,19.399,-2.2693
152.9,86.386,-116.98,19.399,-2.2693
152.91,86.386,-116.98,19.398,-2.2693
152.92,86.385,-116.98,19.398,-2.2693
152.93,86.385,-116.98,19.398,-2.2693
152.94,86.385,-116.99,19.398,-2.2693
152.95,86.384,-116.99,19.398,-2.2693
152.96,86.384,-116.99,19.398,-2.2693
152.97,86.384,-116.99,19.398,-2.2693
152.98,86.383,-116.99,19.398,-2.2693
152.99,86.383,-116.99,19.398,-2.2693
153,86.383,-116.99,19.398,-2.2693
153.01,86.383,-116.99,19.398,-2.2694
153.02,86.382,-116.99,19.398,-2.2694
153.03,86.382,-116.99,19.398,-2.2694
153.04,86.382,-116.99,19.398,-2.2694
153.05,86.381,-116.99,19.398,-2.2694
153.06,86.381,-116.99,19.398,-2.2694
153.07,86.381,-116.99,19.398,-2.2694
153.08,86.38,-116.99,19.398,-2.2694
153.09,86.38,-116.99,19.398,-2.2694
153.1,86.38,-116.99,19.398,-2.2694
153.11,86.379,-116.99,19.398,-2.2694
153.12,86.379,-116.99,19.398,-2.2694
153.13,86.379,-116.99,19.398,-2.2694
153.14,86.378,-116.99,19.398,-2.2694
153.15,86.378,-116.99,19.398,-2.2694
153.16,86.378,-116.99,19.398,-2.2694
153.17,86.377,-116.99,19.398,-2.2694
153.18,86.377,-116.99,19.398,-2.2694
153.19,86.377,-116.99,19.398,-2.2694
153.2,86.376,-116.99,19.398,-2.2694
153.21,86.376,-116.99,19.398,-2.2694
153.22,86.376,-116.99,19.398,-2.2694
153.23,86.375,-116.99,19.398,-2.2694
153.24,86.375,-116.99,19.398,-2.2694
153.25,86.375,-116.99,19.398,-2.2694
153.26,86.374,-117,19.398,-2.2694
153.27,86.374,-117,19.398,-2.2694
153.28,86.374,-117,19.398,-2.2694
153.29,86.373,-117,19.398,-2.2694
153.3,86.373,-117,19.398,-2.2694
153.31,86.373,-117,19.398,-2.2695
153.32,86.372,-117,19.398,-2.2695
153.33,86.372,-117,19.398,-2.2695
153.34,86.372,-117,19.398,-2.2695
153.35,86.371,-117,19.398,-2.2695
153.36,86.371,-117,19.398,-2.2695
153.37,86.371,-117,19.397,-2.2695
153.38,86.37,-117,19.397,-2.2695
153.39,86.37,-117,19.397,-2.2695
153.4,86.37,-117,19.397,-2.2695
153.41,86.37,-117,19.397,-2.2695
153.42,86.369,-117,19.397,-2.2695
153.43,86.369,-117,19.397,-2.2695
153.44,86.369,-117,19.397,-2.2695
153.45,86.368,-117,19.397,-2.2695
153.46,86.368,-117,19.397,-2.2695
153.47,86.368,-117,19.397,-2.2695
153.48,86.367,-117,19.397,-2.2695
153.49,86.367,-117,19.397,-2.2695
153.5,86.367,-117,19.397,-2.2695
153.51,86.366,-117,19.397,-2.2695
153.52,86.366,-117,19.397,-2.2695
153.53,86.366,-117,19.397,-2.2695
153.54,86.365,-117,19.397,-2.2695
153.55,86.365,-117,19.397,-2.2695
153.56,86.365,-117,19.397,-2.2695
153.57,86.364,-117,19.397,-2.2695
153.58,86.364,-117,19.397,-2.2695
153.59,86.364,-117.01,19.397,-2.2695
153.6,86.363,-117.01,19.397,-2.2696
153.61,86.363,-117.01,19.397,-2.2696
153.62,86.363,-117.01,19.397,-2.2696
153.63,86.362,-117.01,19.397,-2.2696
153.64,86.362,-117.01,19.397,-2.2696
153.65,86.362,-117.01,19.397,-2.2696
153.66,86.361,-117.01,19.397,-2.2696
153.67,86.361,-117.01,19.397,-2.2696
153.68,86.361,-117.01,19.397,-2.2696
153.69,86.36,-117.01,19.397,-2.2696
153.7,86.36,-117.01,19.397,-2.2696
153.71,86.36,-117.01,19.397,-2.2696
153.72,86.359,-117.01,19.397,-2.2696
153.73,86.359,-117.01,19.397,-2.2696
153.74,86.359,-117.01,19.397,-2.2696
153.75,86.358,-117.01,19.397,-2.2696
153.76,86.358,-117.01,19.397,-2.2696
153.77,86.358,-117.01,19.397,-2.2696
153.78,86.357,-117.01,19.397,-2.2696
153.79,86.357,-117.01,19.397,-2.2696
153.8,86.357,-117.01,19.397,-2.2696
153.81,86.357,-117.01,19.397,-2.2696
153.82,86.356,-117.01,19.397,-2.2696
153.83,86.356,-117.01,19.396,-2.2696
153.84,86.356,-117.01,19.396,-2.2696
153.85,86.355,-117.01,19.396,-2.2696
153.86,86.355,-117.01,19.396,-2.2696
153.87,86.355,-117.01,19.396,-2.2696
153.88,86.354,-117.01,19.396,-2.2696
153.89,86.354,-117.01,19.396,-2.2696
153.9,86.354,-117.01,19.396,-2.2697
153.91,86.353,-117.01,19.396,-2.2697
153.92,86.353,-117.02,19.396,-2.2697
153.93,86.353,-117.02,19.396,-2.2697
153.94,86.352,-117.02,19.396,-2.2697
153.95,86.352,-117.02,19.396,-2.2697
153.96,86.352,-117.02,19.396,-2.2697
153.97,86.351,-117.02,19.396,-2.2697
153.98,86.351,-117.02,19.396,-2.2697
153.99,86.351,-117.02,19.396,-2.2697
154,86.35,-117.02,19.396,-2.2697
154.01,86.35,-117.02,19.396,-2.2697
154.02,86.35,-117.02,19.396,-2.2697
154.03,86.349,-117.02,19.396,-2.2697
154.04,86.349,-117.02,19.396,-2.2697
154.05,86.349,-117.02,19.396,-2.2697
154.06,86.348,-117.02,19.396,-2.2697
154.07,86.348,-117.02,19.396,-2.2697
154.08,86.348,-117.02,19.396,-2.2697
154.09,86.347,-117.02,19.396,-2.2697
154.1,86.347,-117.02,19.396,-2.2697
154.11,86.347,-117.02,19.396,-2.2697
154.12,86.346,-117.02,19.396,-2.2697
154.13,86.346,-117.02,19.396,-2.2697
154.14,86.346,-117.02,19.396,-2.2697
154.15,86.345,-117.02,19.396,-2.2697
154.16,86.345,-117.02,19.396,-2.2697
154.17,86.345,-117.02,19.396,-2.2697
154.18,86.344,-117.02,19.396,-2.2697
154.19,86.344,-117.02,19.396,-2.2698
154.2,86.344,-117.02,19.396,-2.2698
154.21,86.344,-117.02,19.396,-2.2698
154.22,86.343,-117.02,19.396,-2.2698
154.23,86.343,-117.02,19.396,-2.2698
154.24,86.343,-117.03,19.396,-2.2698
154.25,86.342,-117.03,19.396,-2.2698
154.26,86.342,-117.03,19.396,-2.2698
154.27,86.342,-117.03,19.396,-2.2698
154.28,86.341,-117.03,19.396,-2.2698
154.29,86.341,-117.03,19.395,-2.2698
154.3,86.341,-117.03,19.395,-2.2698
154.31,86.34,-117.03,19.395,-2.2698
154.32,86.34,-117.03,19.395,-2.2698
154.33,86.34,-117.03,19.395,-2.2698
154.34,86.339,-117.03,19.395,-2.2698
154.35,86.339,-117.03,19.395,-2.2698
154.36,86.339,-117.03,19.395,-2.2698
154.37,86.338,-117.03,19.395,-2.2698
154.38,86.338,-117.03,19.395,-2.2698
154.39,86.338,-117.03,19.395,-2.2698
154.4,86.337,-117.03,19.395,-2.2698
154.41,86.337,-117.03,19.395,-2.2698
154.42,86.337,-117.03,19.395,-2.2698
154.43,86.336,-117.03,19.395,-2.2698
154.44,86.336,-117.03,19.395,-2.2698
154.45,86.336,-117.03,19.395,-2.2698
154.46,86.335,-117.03,19.395,-2.2698
154.47,86.335,-117.03,19.395,-2.2698
154.48,86.335,-117.03,19.395,-2.2698
154.49,86.334,-117.03,19.395,-2.2699
154.5,86.334,-117.03,19.395,-2.2699
154.51,86.334,-117.03,19.395,-2.2699
154.52,86.333,-117.03,19.395,-2.2699
154.53,86.333,-117.03,19.395,-2.2699
154.54,86.333,-117.03,19.395,-2.2699
154.55,86.332,-117.03,19.395,-2.2699
154.56,86.332,-117.03,19.395,-2.2699
154.57,86.332,-117.04,19.395,-2.2699
154.58,86.331,-117.04,19.395,-2.2699
154.59,86.331,-117.04,19.395,-2.2699
154.6,86.331,-117.04,19.395,-2.2699
154.61,86.33,-117.04,19.395,-2.2699
154.62,86.33,-117.04,19.395,-2.2699
154.63,86.33,-117.04,19.395,-2.2699
154.64,86.33,-117.04,19.395,-2.2699
154.65,86.329,-117.04,19.395,-2.2699
154.66,86.329,-117.04,19.395,-2.2699
154.67,86.329,-117.04,19.395,-2.2699
154.68,86.328,-117.04,19.395,-2.2699
154.69,86.328,-117.04,19.395,-2.2699
154.7,86.328,-117.04,19.395,-2.2699
154.71,86.327,-117.04,19.395,-2.2699
154.72,86.327,-117.04,19.395,-2.2699
154.73,86.327,-117.04,19.395,-2.2699
154.74,86.326,-117.04,19.395,-2.2699
154.75,86.326,-117.04,19.394,-2.2699
154.76,86.326,-117.04,19.394,-2.2699
154.77,86.325,-117.04,19.394,-2.2699
154.78,86.325,-117.04,19.394,-2.27
154.79,86.325,-117.04,19.394,-2.27
154.8,86.324,-117.04,19.394,-2.27
154.81,86.324,-117.04,19.394,-2.27
154.82,86.324,-117.04,19.394,-2.27
154.83,86.323,-117.04,19.394,-2.27
154.84,86.323,-117.04,19.394,-2.27
154.85,86.323,-117.04,19.394,-2.27
154.86,86.322,-117.04,19.394,-2.27
154.87,86.322,-117.04,19.394,-2.27
154.88,86.322,-117.04,19.394,-2.27
154.89,86.321,-117.04,19.394,-2.27
154.9,86.321,-117.05,19.394,-2.27
154.91,86.321,-117.05,19.394,-2.27
154.92,86.32,-117.05,19.394,-2.27
154.93,86.32,-117.05,19.394,-2.27
154.94,86.32,-117.05,19.394,-2.27
154.95,86.319,-117.05,19.394,-2.27
154.96,86.319,-117.05,19.394,-2.27
154.97,86.319,-117.05,19.394,-2.27
154.98,86.318,-117.05,19.394,-2.27
154.99,86.318,-117.05,19.394,-2.27
155,86.318,-117.05,19.394,-2.27
155.01,86.317,-117.05,19.394,-2.27
155.02,86.317,-117.05,19.394,-2.27
155.03,86.317,-117.05,19.394,-2.27
155.04,86.317,-117.05,19.394,-2.27
155.05,86.316,-117.05,19.394,-2.27
155.06,86.316,-117.05,19.394,-2.27
155.07,86.316,-117.05,19.394,-2.27
155.08,86.315,-117.05,19.394,-2.2701
155.09,86.315,-117.05,19.394,-2.2701
155.1,86.315,-117.05,19.394,-2.2701
155.11,86.314,-117.05,19.394,-2.2701
155.12,86.314,-117.05,19.394,-2.2701
155.13,86.314,-117.05,19.394,-2.2701
155.14,86.313,-117.05,19.394,-2.2701
155.15,86.313,-117.05,19.394,-2.2701
155.16,86.313,-117.05,19.394,-2.2701
155.17,86.312,-117.05,19.394,-2.2701
155.18,86.312,-117.05,19.394,-2.2701
155.19,86.312,-117.05,19.394,-2.2701
155.2,86.311,-117.05,19.394,-2.2701
155.21,86.311,-117.05,19.393,-2.2701
155.22,86.311,-117.06,19.393,-2.2701
155.23,86.31,-117.06,19.393,-2.2701
155.24,86.31,-117.06,19.393,-2.2701
155.25,86.31,-117.06,19.393,-2.2701
155.26,86.309,-117.06,19.393,-2.2701
155.27,86.309,-117.06,19.393,-2.2701
155.28,86.309,-117.06,19.393,-2.2701
155.29,86.308,-117.06,19.393,-2.2701
155.3,86.308,-117.06,19.393,-2.2701
155.31,86.308,-117.06,19.393,-2.2701
155.32,86.307,-117.06,19.393,-2.2701
155.33,86.307,-117.06,19.393,-2.2701
155.34,86.307,-117.06,19.393,-2.2701
155.35,86.306,-117.06,19.393,-2.2701
155.36,86.306,-117.06,19.393,-2.2701
155.37,86.306,-117.06,19.393,-2.2701
155.38,86.305,-117.06,19.393,-2.2702
155.39,86.305,-117.06,19.393,-2.2702
155.4,86.305,-117.06,19.393,-2.2702
155.41,86.304,-117.06,19.393,-2.2702
155.42,86.304,-117.06,19.393,-2.2702
155.43,86.304,-117.06,19.393,-2.2702
155.44,86.304,-117.06,19.393,-2.2702
155.45,86.303,-117.06,19.393,-2.2702
155.46,86.303,-117.06,19.393,-2.2702
155.47,86.303,-117.06,19.393,-2.2702
155.48,86.302,-117.06,19.393,-2.2702
155.49,86.302,-117.06,19.393,-2.2702
155.5,86.302,-117.06,19.393,-2.2702
155.51,86.301,-117.06,19.393,-2.2702
155.52,86.301,-117.06,19.393,-2.2702
155.53,86.301,-117.06,19.393,-2.2702
155.54,86.3,-117.06,19.393,-2.2702
155.55,86.3,-117.07,19.393,-2.2702
155.56,86.3,-117.07,19.393,-2.2702
155.57,86.299,-117.07,19.393,-2.2702
155.58,86.299,-117.07,19.393,-2.2702
155.59,86.299,-117.07,19.393,-2.2702
155.6,86.298,-117.07,19.393,-2.2702
155.61,86.298,-117.07,19.393,-2.2702
155.62,86.298,-117.07,19.393,-2.2702
155.63,86.297,-117.07,19.393,-2.2702
155.64,86.297,-117.07,19.393,-2.2702
155.65,86.297,-117.07,19.393,-2.2702
155.66,86.296,-117.07,19.393,-2.2702
155.67,86.296,-117.07,19.392,-2.2703
155.68,86.296,-117.07,19.392,-2.2703
155.69,86.295,-117.07,19.392,-2.2703
155.7,86.295,-117.07,19.392,-2.2703
155.71,86.295,-117.07,19.392,-2.2703
155.72,86.294,-117.07,19.392,-2.2703
155.73,86.294,-117.07,19.392,-2.2703
155.74,86.294,-117.07,19.392,-2.2703
155.75,86.293,-117.07,19.392,-2.2703
155.76,86.293,-117.07,19.392,-2.2703
155.77,86.293,-117.07,19.392,-2.2703
155.78,86.292,-117.07,19.392,-2.2703
155.79,86.292,-117.07,19.392,-2.2703
155.8,86.292,-117.07,19.392,-2.2703
155.81,86.291,-117.07,19.392,-2.2703
155.82,86.291,-117.07,19.392,-2.2703
155.83,86.291,-117.07,19.392,-2.2703
155.84,86.291,-117.07,19.392,-2.2703
155.85,86.29,-117.07,19.392,-2.2703
155.86,86.29,-117.07,19.392,-2.2703
155.87,86.29,-117.07,19.392,-2.2703
155.88,86.289,-117.08,19.392,-2.2703
155.89,86.289,-117.08,19.392,-2.2703
155.9,86.289,-117.08,19.392,-2.2703
155.91,86.288,-117.08,19.392,-2.2703
155.92,86.288,-117.08,19.392,-2.2703
155.93,86.288,-117.08,19.392,-2.2703
155.94,86.287,-117.08,19.392,-2.2703
155.95,86.287,-117.08,19.392,-2.2703
155.96,86.287,-117.08,19.392,-2.2703
155.97,86.286,-117.08,19.392,-2.2704
155.98,86.286,-117.08,19.392,-2.2704
155.99,86.286,-117.08,19.392,-2.2704
156,86.285,-117.08,19.392,-2.2704
156.01,86.285,-117.08,19.392,-2.2704
156.02,86.285,-117.08,19.392,-2.2704
156.03,86.284,-117.08,19.392,-2.2704
156.04,86.284,-117.08,19.392,-2.2704
156.05,86.284,-117.08,19.392,-2.2704
156.06,86.283,-117.08,19.392,-2.2704
156.07,86.283,-117.08,19.392,-2.2704
156.08,86.283,-117.08,19.392,-2.2704
156.09,86.282,-117.08,19.392,-2.2704
156.1,86.282,-117.08,19.392,-2.2704
156.11,86.282,-117.08,19.392,-2.2704
156.12,86.281,-117.08,19.391,-2.2704
156.13,86.281,-117.08,19.391,-2.2704
156.14,86.281,-117.08,19.391,-2.2704
156.15,86.28,-117.08,19.391,-2.2704
156.16,86.28,-117.08,19.391,-2.2704
156.17,86.28,-117.08,19.391,-2.2704
156.18,86.279,-117.08,19.391,-2.2704
156.19,86.279,-117.08,19.391,-2.2704
156.2,86.279,-117.09,19.391,-2.2704
156.21,86.278,-117.09,19.391,-2.2704
156.22,86.278,-117.09,19.391,-2.2704
156.23,86.278,-117.09,19.391,-2.2704
156.24,86.277,-117.09,19.391,-2.2704
156.25,86.277,-117.09,19.391,-2.2704
156.26,86.277,-117.09,19.391,-2.2705
156.27,86.277,-117.09,19.391,-2.2705
156.28,86.276,-117.09,19.391,-2.2705
156.29,86.276,-117.09,19.391,-2.2705
156.3,86.276,-117.09,19.391,-2.2705
156.31,86.275,-117.09,19.391,-2.2705
156.32,86.275,-117.09,19.391,-2.2705
156.33,86.275,-117.09,19.391,-2.2705
156.34,86.274,-117.09,19.391,-2.2705
156.35,86.274,-117.09,19.391,-2.2705
156.36,86.274,-117.09,19.391,-2.2705
156.37,86.273,-117.09,19.391,-2.2705
156.38,86.273,-117.09,19.391,-2.2705
156.39,86.273,-117.09,19.391,-2.2705
156.4,86.272,-117.09,19.391,-2.2705
156.41,86.272,-117.09,19.391,-2.2705
156.42,86.272,-117.09,19.391,-2.2705
156.43,86.271,-117.09,19.391,-2.2705
156.44,86.271,-117.09,19.391,-2.2705
156.45,86.271,-117.09,19.391,-2.2705
156.46,86.27,-117.09,19.391,-2.2705
156.47,86.27,-117.09,19.391,-2.2705
156.48,86.27,-117.09,19.391,-2.2705
156.49,86.269,-117.09,19.391,-2.2705
156.5,86.269,-117.09,19.391,-2.2705
156.51,86.269,-117.09,19.391,-2.2705
156.52,86.268,-117.09,19.391,-2.2705
156.53,86.268,-117.1,19.391,-2.2705
156.54,86.268,-117.1,19.391,-2.2705
156.55,86.267,-117.1,19.391,-2.2705
156.56,86.267,-117.1,19.391,-2.2706
156.57,86.267,-117.1,19.391,-2.2706
156.58,86.266,-117.1,19.39,-2.2706
156.59,86.266,-117.1,19.39,-2.2706
156.6,86.266,-117.1,19.39,-2.2706
156.61,86.265,-117.1,19.39,-2.2706
156.62,86.265,-117.1,19.39,-2.2706
156.63,86.265,-117.1,19.39,-2.2706
156.64,86.264,-117.1,19.39,-2.2706
156.65,86.264,-117.1,19.39,-2.2706
156.66,86.264,-117.1,19.39,-2.2706
156.67,86.264,-117.1,19.39,-2.2706
156.68,86.263,-117.1,19.39,-2.2706
156.69,86.263,-117.1,19.39,-2.2706
156.7,86.263,-117.1,19.39,-2.2706
156.71,86.262,-117.1,19.39,-2.2706
156.72,86.262,-117.1,19.39,-2.2706
156.73,86.262,-117.1,19.39,-2.2706
156.74,86.261,-117.1,19.39,-2.2706
156.75,86.261,-117.1,19.39,-2.2706
156.76,86.261,-117.1,19.39,-2.2706
156.77,86.26,-117.1,19.39,-2.2706
156.78,86.26,-117.1,19.39,-2.2706
156.79,86.26,-117.1,19.39,-2.2706
156.8,86.259,-117.1,19.39,-2.2706
156.81,86.259,-117.1,19.39,-2.2706
156.82,86.259,-117.1,19.39,-2.2706
156.83,86.258,-117.1,19.39,-2.2706
156.84,86.258,-117.1,19.39,-2.2706
156.85,86.258,-117.1,19.39,-2.2707
156.86,86.257,-117.11,19.39,-2.2707
156.87,86.257,-117.11,19.39,-2.2707
156.88,86.257,-117.11,19.39,-2.2707
156.89,86.256,-117.11,19.39,-2.2707
156.9,86.256,-117.11,19.39,-2.2707
156.91,86.256,-117.11,19.39,-2.2707
156.92,86.255,-117.11,19.39,-2.2707
156.93,86.255,-117.11,19.39,-2.2707
156.94,86.255,-117.11,19.39,-2.2707
156.95,86.254,-117.11,19.39,-2.2707
156.96,86.254,-117.11,19.39,-2.2707
156.97,86.254,-117.11,19.39,-2.2707
156.98,86.253,-117.11,19.39,-2.2707
156.99,86.253,-117.11,19.39,-2.2707
157,86.253,-117.11,19.39,-2.2707
157.01,86.252,-117.11,19.39,-2.2707
157.02,86.252,-117.11,19.39,-2.2707
157.03,86.252,-117.11,19.39,-2.2707
157.04,86.251,-117.11,19.389,-2.2707
157.05,86.251,-117.11,19.389,-2.2707
157.06,86.251,-117.11,19.389,-2.2707
157.07,86.25,-117.11,19.389,-2.2707
157.08,86.25,-117.11,19.389,-2.2707
157.09,86.25,-117.11,19.389,-2.2707
157.1,86.25,-117.11,19.389,-2.2707
157.11,86.249,-117.11,19.389,-2.2707
157.12,86.249,-117.11,19.389,-2.2707
157.13,86.249,-117.11,19.389,-2.2707
157.14,86.248,-117.11,19.389,-2.2707
157.15,86.248,-117.11,19.389,-2.2708
157.16,86.248,-117.11,19.389,-2.2708
157.17,86.247,-117.11,19.389,-2.2708
157.18,86.247,-117.12,19.389,-2.2708
157.19,86.247,-117.12,19.389,-2.2708
157.2,86.246,-117.12,19.389,-2.2708
157.21,86.246,-117.12,19.389,-2.2708
157.22,86.246,-117.12,19.389,-2.2708
157.23,86.245,-117.12,19.389,-2.2708
157.24,86.245,-117.12,19.389,-2.2708
157.25,86.245,-117.12,19.389,-2.2708
157.26,86.244,-117.12,19.389,-2.2708
157.27,86.244,-117.12,19.389,-2.2708
157.28,86.244,-117.12,19.389,-2.2708
157.29,86.243,-117.12,19.389,-2.2708
157.3,86.243,-117.12,19.389,-2.2708
157.31,86.243,-117.12,19.389,-2.2708
157.32,86.242,-117.12,19.389,-2.2708
157.33,86.242,-117.12,19.389,-2.2708
157.34,86.242,-117.12,19.389,-2.2708
157.35,86.241,-117.12,19.389,-2.2708
157.36,86.241,-117.12,19.389,-2.2708
157.37,86.241,-117.12,19.389,-2.2708
157.38,86.24,-117.12,19.389,-2.2708
157.39,86.24,-117.12,19.389,-2.2708
157.4,86.24,-117.12,19.389,-2.2708
157.41,86.239,-117.12,19.389,-2.2708
157.42,86.239,-117.12,19.389,-2.2708
157.43,86.239,-117.12,19.389,-2.2708
157.44,86.238,-117.12,19.389,-2.2708
157.45,86.238,-117.12,19.389,-2.2709
157.46,86.238,-117.12,19.389,-2.2709
157.47,86.237,-117.12,19.389,-2.2709
157.48,86.237,-117.12,19.389,-2.2709
157.49,86.237,-117.12,19.389,-2.2709
157.5,86.237,-117.12,19.388,-2.2709
157.51,86.236,-117.13,19.388,-2.2709
157.52,86.236,-117.13,19.388,-2.2709
157.53,86.236,-117.13,19.388,-2.2709
157.54,86.235,-117.13,19.388,-2.2709
157.55,86.235,-117.13,19.388,-2.2709
157.56,86.235,-117.13,19.388,-2.2709
157.57,86.234,-117.13,19.388,-2.2709
157.58,86.234,-117.13,19.388,-2.2709
157.59,86.234,-117.13,19.388,-2.2709
157.6,86.233,-117.13,19.388,-2.2709
157.61,86.233,-117.13,19.388,-2.2709
