"time","Losses","iAC[2]","iAC[3]","uAC[1]","iAC[1]","uAC[2]","uAC[3]","uDC"
3.720000E-003,5.818819E+003,-8.995758E+002,-1.125598E-001,4.929702E+002,8.996884E+002,-1.902051E+002,-3.027650E+002,4.871719E+002
3.740000E-003,5.818819E+003,-8.995758E+002,-1.125598E-001,4.929702E+002,8.996884E+002,-1.902051E+002,-3.027650E+002,4.871719E+002
3.760000E-003,5.818819E+003,-8.995758E+002,-1.125598E-001,4.929702E+002,8.996884E+002,-1.902051E+002,-3.027650E+002,4.871719E+002
3.780000E-003,5.818819E+003,-8.995758E+002,-1.125598E-001,4.929702E+002,8.996884E+002,-1.902051E+002,-3.027650E+002,4.871719E+002
3.800000E-003,5.818819E+003,-8.995758E+002,-1.125598E-001,4.929702E+002,8.996884E+002,-1.902051E+002,-3.027650E+002,4.871719E+002
3.820000E-003,6.256245E+003,-9.548925E+002,-1.430766E-001,4.959254E+002,9.550356E+002,-1.764243E+002,-3.195010E+002,4.900164E+002
3.840000E-003,6.256245E+003,-9.548925E+002,-1.430766E-001,4.959254E+002,9.550356E+002,-1.764243E+002,-3.195010E+002,4.900164E+002
3.860000E-003,6.256245E+003,-9.548925E+002,-1.430766E-001,4.959254E+002,9.550356E+002,-1.764243E+002,-3.195010E+002,4.900164E+002
3.880000E-003,6.256245E+003,-9.548925E+002,-1.430766E-001,4.959254E+002,9.550356E+002,-1.764243E+002,-3.195010E+002,4.900164E+002
3.900000E-003,6.256245E+003,-9.548925E+002,-1.430766E-001,4.959254E+002,9.550356E+002,-1.764243E+002,-3.195010E+002,4.900164E+002
3.920000E-003,6.669424E+003,-1.005439E+003,-1.734522E-001,4.992241E+002,1.005613E+003,-1.628859E+002,-3.363382E+002,4.932140E+002
3.940000E-003,6.669424E+003,-1.005439E+003,-1.734522E-001,4.992241E+002,1.005613E+003,-1.628859E+002,-3.363382E+002,4.932140E+002
3.960000E-003,6.669424E+003,-1.005439E+003,-1.734522E-001,4.992241E+002,1.005613E+003,-1.628859E+002,-3.363382E+002,4.932140E+002
3.980000E-003,6.669424E+003,-1.005439E+003,-1.734522E-001,4.992241E+002,1.005613E+003,-1.628859E+002,-3.363382E+002,4.932140E+002
4.000000E-003,6.669424E+003,-1.005439E+003,-1.734522E-001,4.992241E+002,1.005613E+003,-1.628859E+002,-3.363382E+002,4.932140E+002
4.020000E-003,7.049377E+003,-1.050485E+003,-2.036566E-001,5.028306E+002,1.050688E+003,-1.495869E+002,-3.532437E+002,4.967305E+002
4.040000E-003,7.049377E+003,-1.050485E+003,-2.036566E-001,5.028306E+002,1.050688E+003,-1.495869E+002,-3.532437E+002,4.967305E+002
4.060000E-003,7.049377E+003,-1.050485E+003,-2.036566E-001,5.028306E+002,1.050688E+003,-1.495869E+002,-3.532437E+002,4.967305E+002
4.080000E-003,7.049377E+003,-1.050485E+003,-2.036566E-001,5.028306E+002,1.050688E+003,-1.495869E+002,-3.532437E+002,4.967305E+002
4.100000E-003,7.049377E+003,-1.050485E+003,-2.036566E-001,5.028306E+002,1.050688E+003,-1.495869E+002,-3.532437E+002,4.967305E+002
4.120000E-003,7.387183E+003,-1.089330E+003,-2.336601E-001,5.067052E+002,1.089564E+003,-1.365224E+002,-3.701827E+002,5.005273E+002
4.140000E-003,7.387183E+003,-1.089330E+003,-2.336601E-001,5.067052E+002,1.089564E+003,-1.365224E+002,-3.701827E+002,5.005273E+002
4.160000E-003,7.387183E+003,-1.089330E+003,-2.336601E-001,5.067052E+002,1.089564E+003,-1.365224E+002,-3.701827E+002,5.005273E+002
4.180000E-003,7.387183E+003,-1.089330E+003,-2.336601E-001,5.067052E+002,1.089564E+003,-1.365224E+002,-3.701827E+002,5.005273E+002
4.200000E-003,7.387183E+003,-1.089330E+003,-2.336601E-001,5.067052E+002,1.089564E+003,-1.365224E+002,-3.701827E+002,5.005273E+002
4.220000E-003,7.674278E+003,-1.121321E+003,-2.634329E-001,5.108018E+002,1.121584E+003,-1.236843E+002,-3.871175E+002,5.045599E+002
4.240000E-003,7.674278E+003,-1.121321E+003,-2.634329E-001,5.108018E+002,1.121584E+003,-1.236843E+002,-3.871175E+002,5.045599E+002
4.260000E-003,7.674278E+003,-1.121321E+003,-2.634329E-001,5.108018E+002,1.121584E+003,-1.236843E+002,-3.871175E+002,5.045599E+002
4.280000E-003,7.674278E+003,-1.121321E+003,-2.634329E-001,5.108018E+002,1.121584E+003,-1.236843E+002,-3.871175E+002,5.045599E+002
4.300000E-003,7.674278E+003,-1.121321E+003,-2.634329E-001,5.108018E+002,1.121584E+003,-1.236843E+002,-3.871175E+002,5.045599E+002
4.320000E-003,7.902575E+003,-1.145838E+003,-2.929458E-001,5.150724E+002,1.146131E+003,-1.110632E+002,-4.040092E+002,5.087815E+002
4.340000E-003,7.902575E+003,-1.145838E+003,-2.929458E-001,5.150724E+002,1.146131E+003,-1.110632E+002,-4.040092E+002,5.087815E+002
4.360000E-003,7.902575E+003,-1.145838E+003,-2.929458E-001,5.150724E+002,1.146131E+003,-1.110632E+002,-4.040092E+002,5.087815E+002
4.380000E-003,7.902575E+003,-1.145838E+003,-2.929458E-001,5.150724E+002,1.146131E+003,-1.110632E+002,-4.040092E+002,5.087815E+002
4.400000E-003,7.902575E+003,-1.145838E+003,-2.929458E-001,5.150724E+002,1.146131E+003,-1.110632E+002,-4.040092E+002,5.087815E+002
4.420000E-003,8.064816E+003,-1.162314E+003,-3.221695E-001,5.194637E+002,1.162636E+003,-9.864691E+001,-4.208168E+002,5.131398E+002
4.440000E-003,8.064816E+003,-1.162314E+003,-3.221695E-001,5.194637E+002,1.162636E+003,-9.864691E+001,-4.208168E+002,5.131398E+002
4.460000E-003,8.064816E+003,-1.162314E+003,-3.221695E-001,5.194637E+002,1.162636E+003,-9.864691E+001,-4.208168E+002,5.131398E+002
4.480000E-003,8.064816E+003,-1.162314E+003,-3.221695E-001,5.194637E+002,1.162636E+003,-9.864691E+001,-4.208168E+002,5.131398E+002
4.500000E-003,8.064816E+003,-1.162314E+003,-3.221695E-001,5.194637E+002,1.162636E+003,-9.864691E+001,-4.208168E+002,5.131398E+002
4.520000E-003,8.154740E+003,-1.170232E+003,-3.510754E-001,5.239191E+002,1.170583E+003,-8.642169E+001,-4.374974E+002,5.175793E+002
4.540000E-003,8.154740E+003,-1.170232E+003,-3.510754E-001,5.239191E+002,1.170583E+003,-8.642169E+001,-4.374974E+002,5.175793E+002
4.560000E-003,8.154740E+003,-1.170232E+003,-3.510754E-001,5.239191E+002,1.170583E+003,-8.642169E+001,-4.374974E+002,5.175793E+002
4.580000E-003,8.154740E+003,-1.170232E+003,-3.510754E-001,5.239191E+002,1.170583E+003,-8.642169E+001,-4.374974E+002,5.175793E+002
4.600000E-003,8.154740E+003,-1.170232E+003,-3.510754E-001,5.239191E+002,1.170583E+003,-8.642169E+001,-4.374974E+002,5.175793E+002
4.620000E-003,8.167274E+003,-1.169121E+003,-3.796347E-001,5.283796E+002,1.169501E+003,-7.437223E+001,-4.540073E+002,5.220420E+002
4.640000E-003,8.167274E+003,-1.169121E+003,-3.796347E-001,5.283796E+002,1.169501E+003,-7.437223E+001,-4.540073E+002,5.220420E+002
4.660000E-003,8.167274E+003,-1.169121E+003,-3.796347E-001,5.283796E+002,1.169501E+003,-7.437223E+001,-4.540073E+002,5.220420E+002
4.680000E-003,8.167274E+003,-1.169121E+003,-3.796347E-001,5.283796E+002,1.169501E+003,-7.437223E+001,-4.540073E+002,5.220420E+002
4.700000E-003,8.167274E+003,-1.169121E+003,-3.796347E-001,5.283796E+002,1.169501E+003,-7.437223E+001,-4.540073E+002,5.220420E+002
4.720000E-003,8.098827E+003,-1.158576E+003,-4.078194E-001,5.327823E+002,1.158984E+003,-6.248125E+001,-4.703011E+002,5.264658E+002
4.740000E-003,8.098827E+003,-1.158576E+003,-4.078194E-001,5.327823E+002,1.158984E+003,-6.248125E+001,-4.703011E+002,5.264658E+002
4.760000E-003,8.098827E+003,-1.158576E+003,-4.078194E-001,5.327823E+002,1.158984E+003,-6.248125E+001,-4.703011E+002,5.264658E+002
4.780000E-003,8.098827E+003,-1.158576E+003,-4.078194E-001,5.327823E+002,1.158984E+003,-6.248125E+001,-4.703011E+002,5.264658E+002
4.800000E-003,8.098827E+003,-1.158576E+003,-4.078194E-001,5.327823E+002,1.158984E+003,-6.248125E+001,-4.703011E+002,5.264658E+002
4.820000E-003,7.947346E+003,-1.138242E+003,-4.356017E-001,5.370629E+002,1.138678E+003,-5.073039E+001,-4.863325E+002,5.307870E+002
4.840000E-003,7.947346E+003,-1.138242E+003,-4.356017E-001,5.370629E+002,1.138678E+003,-5.073039E+001,-4.863325E+002,5.307870E+002
4.860000E-003,7.947346E+003,-1.138242E+003,-4.356017E-001,5.370629E+002,1.138678E+003,-5.073039E+001,-4.863325E+002,5.307870E+002
4.880000E-003,7.947346E+003,-1.138242E+003,-4.356017E-001,5.370629E+002,1.138678E+003,-5.073039E+001,-4.863325E+002,5.307870E+002
4.900000E-003,7.947346E+003,-1.138242E+003,-4.356017E-001,5.370629E+002,1.138678E+003,-5.073039E+001,-4.863325E+002,5.307870E+002
4.920000E-003,7.712541E+003,-1.107830E+003,-4.629540E-001,5.411543E+002,1.108293E+003,-3.909994E+001,-5.020544E+002,5.349393E+002
4.940000E-003,7.712541E+003,-1.107830E+003,-4.629540E-001,5.411543E+002,1.108293E+003,-3.909994E+001,-5.020544E+002,5.349393E+002
4.960000E-003,7.712541E+003,-1.107830E+003,-4.629540E-001,5.411543E+002,1.108293E+003,-3.909994E+001,-5.020544E+002,5.349393E+002
4.980000E-003,7.712541E+003,-1.107830E+003,-4.629540E-001,5.411543E+002,1.108293E+003,-3.909994E+001,-5.020544E+002,5.349393E+002
5.000000E-003,7.712541E+003,-1.107830E+003,-4.629540E-001,5.411543E+002,1.108293E+003,-3.909994E+001,-5.020544E+002,5.349393E+002
5.020000E-003,7.395998E+003,-1.067117E+003,-4.898495E-001,5.449881E+002,1.067606E+003,-2.756906E+001,-5.174190E+002,5.388544E+002
5.040000E-003,7.395998E+003,-1.067117E+003,-4.898495E-001,5.449881E+002,1.067606E+003,-2.756906E+001,-5.174190E+002,5.388544E+002
5.060000E-003,7.395998E+003,-1.067117E+003,-4.898495E-001,5.449881E+002,1.067606E+003,-2.756906E+001,-5.174190E+002,5.388544E+002
5.080000E-003,7.395998E+003,-1.067117E+003,-4.898495E-001,5.449881E+002,1.067606E+003,-2.756906E+001,-5.174190E+002,5.388544E+002
5.100000E-003,7.395998E+003,-1.067117E+003,-4.898495E-001,5.449881E+002,1.067606E+003,-2.756906E+001,-5.174190E+002,5.388544E+002
5.120000E-003,7.001128E+003,-1.015931E+003,-5.162615E-001,5.484949E+002,1.016447E+003,-1.611642E+001,-5.323785E+002,5.424636E+002
5.140000E-003,7.001128E+003,-1.015931E+003,-5.162615E-001,5.484949E+002,1.016447E+003,-1.611642E+001,-5.323785E+002,5.424636E+002
5.160000E-003,7.001128E+003,-1.015931E+003,-5.162615E-001,5.484949E+002,1.016447E+003,-1.611642E+001,-5.323785E+002,5.424636E+002
5.180000E-003,7.001128E+003,-1.015931E+003,-5.162615E-001,5.484949E+002,1.016447E+003,-1.611642E+001,-5.323785E+002,5.424636E+002
5.200000E-003,7.001128E+003,-1.015931E+003,-5.162615E-001,5.484949E+002,1.016447E+003,-1.611642E+001,-5.323785E+002,5.424636E+002
5.220000E-003,6.533383E+003,-9.541826E+002,-5.421641E-001,5.516041E+002,9.547247E+002,-4.719721E+000,-5.468843E+002,5.456963E+002
5.240000E-003,6.533383E+003,-9.541826E+002,-5.421641E-001,5.516041E+002,9.547247E+002,-4.719721E+000,-5.468843E+002,5.456963E+002
5.260000E-003,6.533383E+003,-9.541826E+002,-5.421641E-001,5.516041E+002,9.547247E+002,-4.719721E+000,-5.468843E+002,5.456963E+002
5.280000E-003,6.533383E+003,-9.541826E+002,-5.421641E-001,5.516041E+002,9.547247E+002,-4.719721E+000,-5.468843E+002,5.456963E+002
5.300000E-003,6.533383E+003,-9.541826E+002,-5.421641E-001,5.516041E+002,9.547247E+002,-4.719721E+000,-5.468843E+002,5.456963E+002
5.320000E-003,5.997322E+003,-8.804507E+002,-3.354542E+000,5.542468E+002,8.838052E+002,-8.770953E-001,-5.533697E+002,5.484837E+002
5.340000E-003,5.997322E+003,-8.804507E+002,-3.354542E+000,5.542468E+002,8.838052E+002,-8.770953E-001,-5.533697E+002,5.484837E+002
5.360000E-003,5.997322E+003,-8.804507E+002,-3.354542E+000,5.542468E+002,8.838052E+002,-8.770953E-001,-5.533697E+002,5.484837E+002
5.380000E-003,5.997322E+003,-8.804507E+002,-3.354542E+000,5.542468E+002,8.838052E+002,-8.770953E-001,-5.533697E+002,5.484837E+002
5.400000E-003,5.997322E+003,-8.804507E+002,-3.354542E+000,5.542468E+002,8.838052E+002,-8.770953E-001,-5.533697E+002,5.484837E+002
5.420000E-003,5.424305E+003,-7.902437E+002,-1.797985E+001,5.563790E+002,8.082235E+002,-7.722631E-001,-5.556068E+002,5.507817E+002
5.440000E-003,5.424305E+003,-7.902437E+002,-1.797985E+001,5.563790E+002,8.082235E+002,-7.722631E-001,-5.556068E+002,5.507817E+002
5.460000E-003,5.424305E+003,-7.902437E+002,-1.797985E+001,5.563790E+002,8.082235E+002,-7.722631E-001,-5.556068E+002,5.507817E+002
5.480000E-003,5.424305E+003,-7.902437E+002,-1.797985E+001,5.563790E+002,8.082235E+002,-7.722631E-001,-5.556068E+002,5.507817E+002
5.500000E-003,5.424305E+003,-7.902437E+002,-1.797985E+001,5.563790E+002,8.082235E+002,-7.722631E-001,-5.556068E+002,5.507817E+002
5.520000E-003,4.832174E+003,-6.833050E+002,-4.505673E+001,5.579722E+002,7.283617E+002,-6.382476E-001,-5.573339E+002,5.525616E+002
5.540000E-003,4.832174E+003,-6.833050E+002,-4.505673E+001,5.579722E+002,7.283617E+002,-6.382476E-001,-5.573339E+002,5.525616E+002
5.560000E-003,4.832174E+003,-6.833050E+002,-4.505673E+001,5.579722E+002,7.283617E+002,-6.382476E-001,-5.573339E+002,5.525616E+002
5.580000E-003,4.832174E+003,-6.833050E+002,-4.505673E+001,5.579722E+002,7.283617E+002,-6.382476E-001,-5.573339E+002,5.525616E+002
5.600000E-003,4.832174E+003,-6.833050E+002,-4.505673E+001,5.579722E+002,7.283617E+002,-6.382476E-001,-5.573339E+002,5.525616E+002
5.620000E-003,4.236159E+003,-5.597651E+002,-8.452939E+001,5.589983E+002,6.442945E+002,-4.752353E-001,-5.585231E+002,5.537954E+002
5.640000E-003,4.236159E+003,-5.597651E+002,-8.452939E+001,5.589983E+002,6.442945E+002,-4.752353E-001,-5.585231E+002,5.537954E+002
5.660000E-003,4.236159E+003,-5.597651E+002,-8.452939E+001,5.589983E+002,6.442945E+002,-4.752353E-001,-5.585231E+002,5.537954E+002
5.680000E-003,4.236159E+003,-5.597651E+002,-8.452939E+001,5.589983E+002,6.442945E+002,-4.752353E-001,-5.585231E+002,5.537954E+002
5.700000E-003,4.236159E+003,-5.597651E+002,-8.452939E+001,5.589983E+002,6.442945E+002,-4.752353E-001,-5.585231E+002,5.537954E+002
5.720000E-003,3.654060E+003,-4.197653E+002,-1.363424E+002,5.594294E+002,5.561077E+002,-2.834227E-001,-5.591460E+002,5.544547E+002
5.740000E-003,3.654060E+003,-4.197653E+002,-1.363424E+002,5.594294E+002,5.561077E+002,-2.834227E-001,-5.591460E+002,5.544547E+002
5.760000E-003,3.654060E+003,-4.197653E+002,-1.363424E+002,5.594294E+002,5.561077E+002,-2.834227E-001,-5.591460E+002,5.544547E+002
5.780000E-003,3.654060E+003,-4.197653E+002,-1.363424E+002,5.594294E+002,5.561077E+002,-2.834227E-001,-5.591460E+002,5.544547E+002
5.800000E-003,3.654060E+003,-4.197653E+002,-1.363424E+002,5.594294E+002,5.561077E+002,-2.834227E-001,-5.591460E+002,5.544547E+002
5.820000E-003,3.106352E+003,-2.634900E+002,-2.004444E+002,5.592389E+002,4.639344E+002,-6.304563E-002,-5.591758E+002,5.545126E+002
5.840000E-003,3.106352E+003,-2.634900E+002,-2.004444E+002,5.592389E+002,4.639344E+002,-6.304563E-002,-5.591758E+002,5.545126E+002
5.860000E-003,3.106352E+003,-2.634900E+002,-2.004444E+002,5.592389E+002,4.639344E+002,-6.304563E-002,-5.591758E+002,5.545126E+002
5.880000E-003,3.106352E+003,-2.634900E+002,-2.004444E+002,5.592389E+002,4.639344E+002,-6.304563E-002,-5.591758E+002,5.545126E+002
5.900000E-003,3.106352E+003,-2.634900E+002,-2.004444E+002,5.592389E+002,4.639344E+002,-6.304563E-002,-5.591758E+002,5.545126E+002
5.920000E-003,2.615963E+003,-9.115814E+001,-2.767869E+002,5.584011E+002,3.679451E+002,1.856286E-001,-5.585867E+002,5.539431E+002
5.940000E-003,2.615963E+003,-9.115814E+001,-2.767869E+002,5.584011E+002,3.679451E+002,1.856286E-001,-5.585867E+002,5.539431E+002
5.960000E-003,2.615963E+003,-9.115814E+001,-2.767869E+002,5.584011E+002,3.679451E+002,1.856286E-001,-5.585867E+002,5.539431E+002
5.980000E-003,2.615963E+003,-9.115814E+001,-2.767869E+002,5.584011E+002,3.679451E+002,1.856286E-001,-5.585867E+002,5.539431E+002
6.000000E-003,2.615963E+003,-9.115814E+001,-2.767869E+002,5.584011E+002,3.679451E+002,1.856286E-001,-5.585867E+002,5.539431E+002
6.020000E-003,2.254979E+003,-2.037650E-001,-3.167183E+002,3.806007E+002,3.169221E+002,1.768355E+002,-5.574362E+002,5.528036E+002
6.040000E-003,2.254979E+003,-2.037650E-001,-3.167183E+002,3.806007E+002,3.169221E+002,1.768355E+002,-5.574362E+002,5.528036E+002
6.060000E-003,2.254979E+003,-2.037650E-001,-3.167183E+002,3.806007E+002,3.169221E+002,1.768355E+002,-5.574362E+002,5.528036E+002
6.080000E-003,2.254979E+003,-2.037650E-001,-3.167183E+002,3.806007E+002,3.169221E+002,1.768355E+002,-5.574362E+002,5.528036E+002
6.100000E-003,2.254979E+003,-2.037650E-001,-3.167183E+002,3.806007E+002,3.169221E+002,1.768355E+002,-5.574362E+002,5.528036E+002
6.120000E-003,2.238208E+003,-1.735613E-001,-3.152798E+002,3.648788E+002,3.154534E+002,1.913174E+002,-5.561962E+002,5.515666E+002
6.140000E-003,2.238208E+003,-1.735613E-001,-3.152798E+002,3.648788E+002,3.154534E+002,1.913174E+002,-5.561962E+002,5.515666E+002
6.160000E-003,2.238208E+003,-1.735613E-001,-3.152798E+002,3.648788E+002,3.154534E+002,1.913174E+002,-5.561962E+002,5.515666E+002
6.180000E-003,2.238208E+003,-1.735613E-001,-3.152798E+002,3.648788E+002,3.154534E+002,1.913174E+002,-5.561962E+002,5.515666E+002
6.200000E-003,2.238208E+003,-1.735613E-001,-3.152798E+002,3.648788E+002,3.154534E+002,1.913174E+002,-5.561962E+002,5.515666E+002
6.220000E-003,2.241603E+003,-1.431862E-001,-3.175002E+002,3.490762E+002,3.176434E+002,2.058898E+002,-5.549660E+002,5.503319E+002
6.240000E-003,2.241603E+003,-1.431862E-001,-3.175002E+002,3.490762E+002,3.176434E+002,2.058898E+002,-5.549660E+002,5.503319E+002
6.260000E-003,2.241603E+003,-1.431862E-001,-3.175002E+002,3.490762E+002,3.176434E+002,2.058898E+002,-5.549660E+002,5.503319E+002
6.280000E-003,2.241603E+003,-1.431862E-001,-3.175002E+002,3.490762E+002,3.176434E+002,2.058898E+002,-5.549660E+002,5.503319E+002
6.300000E-003,2.241603E+003,-1.431862E-001,-3.175002E+002,3.490762E+002,3.176434E+002,2.058898E+002,-5.549660E+002,5.503319E+002
6.320000E-003,2.262795E+003,-1.126699E-001,-3.228978E+002,3.332187E+002,3.230105E+002,2.205487E+002,-5.537674E+002,5.491226E+002
6.340000E-003,2.262795E+003,-1.126699E-001,-3.228978E+002,3.332187E+002,3.230105E+002,2.205487E+002,-5.537674E+002,5.491226E+002
6.360000E-003,2.262795E+003,-1.126699E-001,-3.228978E+002,3.332187E+002,3.230105E+002,2.205487E+002,-5.537674E+002,5.491226E+002
6.380000E-003,2.262795E+003,-1.126699E-001,-3.228978E+002,3.332187E+002,3.230105E+002,2.205487E+002,-5.537674E+002,5.491226E+002
6.400000E-003,2.262795E+003,-1.126699E-001,-3.228978E+002,3.332187E+002,3.230105E+002,2.205487E+002,-5.537674E+002,5.491226E+002
6.420000E-003,2.299408E+003,-8.204234E-002,-3.309753E+002,3.173307E+002,3.310573E+002,2.352883E+002,-5.526190E+002,5.479581E+002
6.440000E-003,2.299408E+003,-8.204234E-002,-3.309753E+002,3.173307E+002,3.310573E+002,2.352883E+002,-5.526190E+002,5.479581E+002
6.460000E-003,2.299408E+003,-8.204234E-002,-3.309753E+002,3.173307E+002,3.310573E+002,2.352883E+002,-5.526190E+002,5.479581E+002
6.480000E-003,2.299408E+003,-8.204234E-002,-3.309753E+002,3.173307E+002,3.310573E+002,2.352883E+002,-5.526190E+002,5.479581E+002
6.500000E-003,2.299408E+003,-8.204234E-002,-3.309753E+002,3.173307E+002,3.310573E+002,2.352883E+002,-5.526190E+002,5.479581E+002
6.520000E-003,2.349020E+003,-5.133384E-002,-3.412224E+002,3.014351E+002,3.412737E+002,2.501012E+002,-5.515363E+002,5.468549E+002
6.540000E-003,2.349020E+003,-5.133384E-002,-3.412224E+002,3.014351E+002,3.412737E+002,2.501012E+002,-5.515363E+002,5.468549E+002
6.560000E-003,2.349020E+003,-5.133384E-002,-3.412224E+002,3.014351E+002,3.412737E+002,2.501012E+002,-5.515363E+002,5.468549E+002
6.580000E-003,2.349020E+003,-5.133384E-002,-3.412224E+002,3.014351E+002,3.412737E+002,2.501012E+002,-5.515363E+002,5.468549E+002
6.600000E-003,2.349020E+003,-5.133384E-002,-3.412224E+002,3.014351E+002,3.412737E+002,2.501012E+002,-5.515363E+002,5.468549E+002
6.620000E-003,2.409105E+003,-2.057467E-002,-3.531157E+002,2.855528E+002,3.531363E+002,2.649781E+002,-5.505309E+002,5.458257E+002
6.640000E-003,2.409105E+003,-2.057467E-002,-3.531157E+002,2.855528E+002,3.531363E+002,2.649781E+002,-5.505309E+002,5.458257E+002
6.660000E-003,2.409105E+003,-2.057467E-002,-3.531157E+002,2.855528E+002,3.531363E+002,2.649781E+002,-5.505309E+002,5.458257E+002
6.680000E-003,2.409105E+003,-2.057467E-002,-3.531157E+002,2.855528E+002,3.531363E+002,2.649781E+002,-5.505309E+002,5.458257E+002
6.700000E-003,2.409105E+003,-2.057467E-002,-3.531157E+002,2.855528E+002,3.531363E+002,2.649781E+002,-5.505309E+002,5.458257E+002
6.720000E-003,2.477016E+003,1.020480E-002,-3.661224E+002,2.697030E+002,3.661122E+002,2.799079E+002,-5.496109E+002,5.448798E+002
6.740000E-003,2.477016E+003,1.020480E-002,-3.661224E+002,2.697030E+002,3.661122E+002,2.799079E+002,-5.496109E+002,5.448798E+002
6.760000E-003,2.477016E+003,1.020480E-002,-3.661224E+002,2.697030E+002,3.661122E+002,2.799079E+002,-5.496109E+002,5.448798E+002
6.780000E-003,2.477016E+003,1.020480E-002,-3.661224E+002,2.697030E+002,3.661122E+002,2.799079E+002,-5.496109E+002,5.448798E+002
6.800000E-003,2.477016E+003,1.020480E-002,-3.661224E+002,2.697030E+002,3.661122E+002,2.799079E+002,-5.496109E+002,5.448798E+002
6.820000E-003,2.549966E+003,4.097420E-002,-3.797040E+002,2.539034E+002,3.796630E+002,2.948776E+002,-5.487810E+002,5.440227E+002
6.840000E-003,2.549966E+003,4.097420E-002,-3.797040E+002,2.539034E+002,3.796630E+002,2.948776E+002,-5.487810E+002,5.440227E+002
6.860000E-003,2.549966E+003,4.097420E-002,-3.797040E+002,2.539034E+002,3.796630E+002,2.948776E+002,-5.487810E+002,5.440227E+002
6.880000E-003,2.549966E+003,4.097420E-002,-3.797040E+002,2.539034E+002,3.796630E+002,2.948776E+002,-5.487810E+002,5.440227E+002
6.900000E-003,2.549966E+003,4.097420E-002,-3.797040E+002,2.539034E+002,3.796630E+002,2.948776E+002,-5.487810E+002,5.440227E+002
6.920000E-003,2.625037E+003,7.170316E-002,-3.933195E+002,2.381693E+002,3.932478E+002,3.098725E+002,-5.480419E+002,5.432564E+002
6.940000E-003,2.625037E+003,7.170316E-002,-3.933195E+002,2.381693E+002,3.932478E+002,3.098725E+002,-5.480419E+002,5.432564E+002
6.960000E-003,2.625037E+003,7.170316E-002,-3.933195E+002,2.381693E+002,3.932478E+002,3.098725E+002,-5.480419E+002,5.432564E+002
