"time","g","e","h","der(h)","v","der(v)"
3.53000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.07530777278353E-05,3.29837825334821E-03,3.29837825334821E-03,-9.81000000000000E+00
3.54000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.11085979228343E-05,2.35906053441406E-02,2.35906053441406E-02,-9.81000000000000E+00
3.55000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.02476899066234E-05,2.18598966186289E-02,2.18598966186289E-02,-9.81000000000000E+00
3.56000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.85019792729891E-05,-1.33399276330402E-02,-1.33399276330402E-02,-9.81000000000000E+00
3.57000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.43957771019803E-05,-1.12453645401897E-02,-1.12453645401897E-02,-9.81000000000000E+00
3.58000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.69255218410117E-05,6.45797137530704E-03,6.45797137530704E-03,-9.81000000000000E+00
3.59000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.55680724340497E-05,2.51388059739005E-02,2.51388059739005E-02,-9.81000000000000E+00
3.60000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.36741066824317E-05,-1.56351641817303E-02,-1.56351641817303E-02,-9.81000000000000E+00
3.61000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.76044953405661E-05,-1.73731304490479E-02,-1.73731304490479E-02,-9.81000000000000E+00
3.62000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.76101144884045E-05,3.45536607996655E-03,3.45536607996655E-03,-9.81000000000000E+00
3.63000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.47622902067884E-05,1.98742937918361E-03,1.98742937918361E-03,-9.81000000000000E+00
3.64000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.68371956690484E-05,2.29482403958000E-02,2.29482403958000E-02,-9.81000000000000E+00
3.65000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.93983507534840E-06,2.15451377939420E-02,2.15451377939420E-02,-9.81000000000000E+00
3.66000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.08026058652659E-05,-1.31195964557594E-02,-1.31195964557594E-02,-9.81000000000000E+00
3.67000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.56189135412924E-05,5.53959773667789E-03,5.53959773667789E-03,-9.81000000000000E+00
3.68000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.65905153006035E-05,8.01180289097217E-03,8.01180289097217E-03,-9.81000000000000E+00
3.69000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.62138452775910E-05,2.59001834165764E-02,2.59001834165764E-02,-9.81000000000000E+00
3.70000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.54647416554534E-05,-1.61681283916035E-02,-1.61681283916035E-02,-9.81000000000000E+00
3.71000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.96829309869193E-05,-1.76342829118857E-02,-1.76342829118857E-02,-9.81000000000000E+00
3.72000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.00071561394198E-05,3.32740137317601E-03,3.32740137317601E-03,-9.81000000000000E+00
3.73000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.18603241352154E-05,2.36048266728562E-02,2.36048266728562E-02,-9.81000000000000E+00
3.74000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.09780841259311E-05,2.18668650696996E-02,2.18668650696996E-02,-9.81000000000000E+00
3.75000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.77938840971075E-05,-1.33448055487897E-02,-1.33448055487897E-02,-9.81000000000000E+00
3.76000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.36878282635712E-05,-1.12477547189070E-02,-1.12477547189070E-02,-9.81000000000000E+00
3.77000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.62204890206376E-05,6.45680018773559E-03,6.45680018773559E-03,-9.81000000000000E+00
3.78000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.81001212064959E-05,8.46123209199044E-03,8.46123209199044E-03,-9.81000000000000E+00
3.79000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.47941252119022E-05,2.61204037250753E-02,2.61204037250753E-02,-9.81000000000000E+00
3.80000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.75891667083388E-05,-1.63222826075527E-02,-1.63222826075527E-02,-9.81000000000000E+00
3.81000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.63127514895531E-05,3.97028152229917E-03,3.97028152229917E-03,-9.81000000000000E+00
3.82000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.37120866202567E-05,2.23973794592659E-03,2.23973794592659E-03,-9.81000000000000E+00
3.83000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.79378609689287E-05,2.30718715935040E-02,2.30718715935040E-02,-9.81000000000000E+00
3.84000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.85505357867264E-06,2.16057170808170E-02,2.16057170808170E-02,-9.81000000000000E+00
3.85000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.00812410799416E-05,-1.31620019565719E-02,-1.31620019565719E-02,-9.81000000000000E+00
3.86000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.49492834669593E-05,5.51881904127977E-03,5.51881904127977E-03,-9.81000000000000E+00
3.87000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.59003143178263E-05,8.00162133022709E-03,8.00162133022709E-03,-9.81000000000000E+00
3.88000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.69020099482191E-05,2.58951944518113E-02,2.58951944518113E-02,-9.81000000000000E+00
3.89000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.47606122975769E-05,-1.61646361162679E-02,-1.61646361162679E-02,-9.81000000000000E+00
3.90000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.89769158003616E-05,-1.76325716969713E-02,-1.76325716969713E-02,-9.81000000000000E+00
3.91000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.92990532706665E-05,3.32823986848408E-03,3.32823986848408E-03,-9.81000000000000E+00
3.92000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.63902084075389E-05,1.92513753555720E-03,1.92513753555720E-03,-9.81000000000000E+00
3.93000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.51968190995726E-05,2.29177173924230E-02,2.29177173924230E-02,-9.81000000000000E+00
3.94000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.69378765561811E-05,-1.40804021746961E-02,-1.40804021746961E-02,-9.81000000000000E+00
3.95000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,2.28538886214219E-05,-1.16081970656011E-02,-1.16081970656011E-02,-9.81000000000000E+00
3.96000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.58262890414553E-05,6.28018343785546E-03,6.28018343785546E-03,-9.81000000000000E+00
3.97000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.75310706449321E-05,8.37468988454917E-03,8.37468988454917E-03,-9.81000000000000E+00
3.98000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-2.53458673319777E-05,2.60779980434291E-02,2.60779980434291E-02,-9.81000000000000E+00
3.99000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.69017264069954E-05,-1.62925986304004E-02,-1.62925986304004E-02,-9.81000000000000E+00
4.00000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,1.55890967360838E-05,3.98482667110382E-03,3.98482667110382E-03,-9.81000000000000E+00
