"time","Input_motion"
4.198,26.37681192
4.199,26.3830951
4.2,26.38937829
4.201,26.39566148
4.202,26.40194466
4.203,26.40822785
4.204,26.41451103
4.205,26.42079422
4.206,26.4270774
4.207,26.43336059
4.208,26.43964377
4.209,26.44592696
4.21,26.45221014
4.211,26.45849333
4.212,26.46477651
4.213,26.4710597
4.214,26.47734288
4.215,26.48362607
4.216,26.48990926
4.217,26.49619244
4.218,26.50247563
4.219,26.50875881
4.22,26.515042
4.221,26.52132518
4.222,26.52760837
4.223,26.53389155
4.224,26.54017474
4.225,26.54645792
4.226,26.55274111
4.227,26.55902429
4.228,26.56530748
4.229,26.57159066
4.23,26.57787385
4.231,26.58415703
4.232,26.59044022
4.233,26.59672341
4.234,26.60300659
4.235,26.60928978
4.236,26.61557296
4.237,26.62185615
4.238,26.62813933
4.239,26.63442252
4.24,26.6407057
4.241,26.64698889
4.242,26.65327207
4.243,26.65955526
4.244,26.66583844
4.245,26.67212163
4.246,26.67840481
4.247,26.684688
4.248,26.69097118
4.249,26.69725437
4.25,26.70353756
4.251,26.70982074
4.252,26.71610393
4.253,26.72238711
4.254,26.7286703
4.255,26.73495348
4.256,26.74123667
4.257,26.74751985
4.258,26.75380304
4.259,26.76008622
4.26,26.76636941
4.261,26.77265259
4.262,26.77893578
4.263,26.78521896
4.264,26.79150215
4.265,26.79778534
4.266,26.80406852
4.267,26.81035171
4.268,26.81663489
4.269,26.82291808
4.27,26.82920126
4.271,26.83548445
4.272,26.84176763
4.273,26.84805082
4.274,26.854334
4.275,26.86061719
4.276,26.86690037
4.277,26.87318356
4.278,26.87946674
4.279,26.88574993
4.28,26.89203311
4.281,26.8983163
4.282,26.90459949
4.283,26.91088267
4.284,26.91716586
4.285,26.92344904
4.286,26.92973223
4.287,26.93601541
4.288,26.9422986
4.289,26.94858178
4.29,26.95486497
4.291,26.96114815
4.292,26.96743134
4.293,26.97371452
4.294,26.97999771
4.295,26.98628089
4.296,26.99256408
4.297,26.99884726
4.298,27.00513045
4.299,27.01141364
4.3,27.01769682
4.301,27.02398001
4.302,27.03026319
4.303,27.03654638
4.304,27.04282956
4.305,27.04911275
4.306,27.05539593
4.307,27.06167912
4.308,27.0679623
4.309,27.07424549
4.31,27.08052867
4.311,27.08681186
4.312,27.09309504
4.313,27.09937823
4.314,27.10566142
4.315,27.1119446
4.316,27.11822779
4.317,27.12451097
4.318,27.13079416
4.319,27.13707734
4.32,27.14336053
4.321,27.14964371
4.322,27.1559269
4.323,27.16221008
4.324,27.16849327
4.325,27.17477645
4.326,27.18105964
4.327,27.18734282
4.328,27.19362601
4.329,27.19990919
4.33,27.20619238
4.331,27.21247557
4.332,27.21875875
4.333,27.22504194
4.334,27.23132512
4.335,27.23760831
4.336,27.24389149
4.337,27.25017468
4.338,27.25645786
4.339,27.26274105
4.34,27.26902423
4.341,27.27530742
4.342,27.2815906
4.343,27.28787379
4.344,27.29415697
4.345,27.30044016
4.346,27.30672335
4.347,27.31300653
4.348,27.31928972
4.349,27.3255729
4.35,27.33185609
4.351,27.33813927
4.352,27.34442246
4.353,27.35070564
4.354,27.35698883
4.355,27.36327201
4.356,27.3695552
4.357,27.37583838
4.358,27.38212157
4.359,27.38840475
4.36,27.39468794
4.361,27.40097112
4.362,27.40725431
4.363,27.4135375
4.364,27.41982068
4.365,27.42610387
4.366,27.43238705
4.367,27.43867024
4.368,27.44495342
4.369,27.45123661
4.37,27.45751979
4.371,27.46380298
4.372,27.47008616
4.373,27.47636935
4.374,27.48265253
4.375,27.48893572
4.376,27.4952189
4.377,27.50150209
4.378,27.50778527
4.379,27.51406846
4.38,27.52035165
4.381,27.52663483
4.382,27.53291802
4.383,27.5392012
4.384,27.54548439
4.385,27.55176757
4.386,27.55805076
4.387,27.56433394
4.388,27.57061713
4.389,27.57690031
4.39,27.5831835
4.391,27.58946668
4.392,27.59574987
4.393,27.60203305
4.394,27.60831624
4.395,27.61459943
4.396,27.62088261
4.397,27.6271658
4.398,27.63344898
4.399,27.63973217
4.4,27.64601535
4.401,27.65229854
4.402,27.65858172
4.403,27.66486491
4.404,27.67114809
4.405,27.67743128
4.406,27.68371446
4.407,27.68999765
4.408,27.69628083
4.409,27.70256402
4.41,27.7088472
4.411,27.71513039
4.412,27.72141358
4.413,27.72769676
4.414,27.73397995
4.415,27.74026313
4.416,27.74654632
4.417,27.7528295
4.418,27.75911269
4.419,27.76539587
4.42,27.77167906
4.421,27.77796224
4.422,27.78424543
4.423,27.79052861
4.424,27.7968118
4.425,27.80309498
4.426,27.80937817
4.427,27.81566135
4.428,27.82194454
4.429,27.82822773
4.43,27.83451091
4.431,27.8407941
4.432,27.84707728
4.433,27.85336047
4.434,27.85964365
4.435,27.86592684
4.436,27.87221002
4.437,27.87849321
4.438,27.88477639
4.439,27.89105958
4.44,27.89734276
4.441,27.90362595
4.442,27.90990913
4.443,27.91619232
4.444,27.92247551
4.445,27.92875869
4.446,27.93504188
4.447,27.94132506
4.448,27.94760825
4.449,27.95389143
4.45,27.96017462
4.451,27.9664578
4.452,27.97274099
4.453,27.97902417
4.454,27.98530736
4.455,27.99159054
4.456,27.99787373
4.457,28.00415691
4.458,28.0104401
4.459,28.01672328
4.46,28.02300647
4.461,28.02928966
4.462,28.03557284
4.463,28.04185603
4.464,28.04813921
4.465,28.0544224
4.466,28.06070558
4.467,28.06698877
4.468,28.07327195
4.469,28.07955514
4.47,28.08583832
4.471,28.09212151
4.472,28.09840469
4.473,28.10468788
4.474,28.11097106
4.475,28.11725425
4.476,28.12353743
4.477,28.12982062
4.478,28.13610381
4.479,28.14238699
4.48,28.14867018
4.481,28.15495336
4.482,28.16123655
4.483,28.16751973
4.484,28.17380292
4.485,28.1800861
4.486,28.18636929
4.487,28.19265247
4.488,28.19893566
4.489,28.20521884
4.49,28.21150203
4.491,28.21778521
4.492,28.2240684
4.493,28.23035159
4.494,28.23663477
4.495,28.24291796
4.496,28.24920114
4.497,28.25548433
4.498,28.26176751
4.499,28.2680507
4.5,28.27433388
4.501,28.28061707
4.502,28.28690025
4.503,28.29318344
4.504,28.29946662
4.505,28.30574981
4.506,28.31203299
4.507,28.31831618
4.508,28.32459936
4.509,28.33088255
4.51,28.33716574
4.511,28.34344892
4.512,28.34973211
4.513,28.35601529
4.514,28.36229848
4.515,28.36858166
4.516,28.37486485
4.517,28.38114803
4.518,28.38743122
4.519,28.3937144
4.52,28.39999759
4.521,28.40628077
4.522,28.41256396
4.523,28.41884714
4.524,28.42513033
4.525,28.43141351
4.526,28.4376967
4.527,28.44397989
4.528,28.45026307
4.529,28.45654626
4.53,28.46282944
4.531,28.46911263
4.532,28.47539581
4.533,28.481679
4.534,28.48796218
4.535,28.49424537
4.536,28.50052855
4.537,28.50681174
4.538,28.51309492
4.539,28.51937811
4.54,28.52566129
4.541,28.53194448
4.542,28.53822767
4.543,28.54451085
4.544,28.55079404
4.545,28.55707722
4.546,28.56336041
4.547,28.56964359
4.548,28.57592678
4.549,28.58220996
4.55,28.58849315
4.551,28.59477633
4.552,28.60105952
4.553,28.6073427
4.554,28.61362589
4.555,28.61990907
4.556,28.62619226
4.557,28.63247544
4.558,28.63875863
4.559,28.64504182
4.56,28.651325
4.561,28.65760819
4.562,28.66389137
4.563,28.67017456
4.564,28.67645774
4.565,28.68274093
4.566,28.68902411
4.567,28.6953073
4.568,28.70159048
4.569,28.70787367
4.57,28.71415685
4.571,28.72044004
4.572,28.72672322
4.573,28.73300641
4.574,28.7392896
4.575,28.74557278
4.576,28.75185597
4.577,28.75813915
4.578,28.76442234
4.579,28.77070552
4.58,28.77698871
4.581,28.78327189
4.582,28.78955508
4.583,28.79583826
4.584,28.80212145
4.585,28.80840463
4.586,28.81468782
4.587,28.820971
4.588,28.82725419
4.589,28.83353737
4.59,28.83982056
4.591,28.84610375
4.592,28.85238693
4.593,28.85867012
4.594,28.8649533
4.595,28.87123649
4.596,28.87751967
4.597,28.88380286
4.598,28.89008604
4.599,28.89636923
4.6,28.90265241
4.601,28.9089356
4.602,28.91521878
4.603,28.92150197
4.604,28.92778515
4.605,28.93406834
4.606,28.94035152
4.607,28.94663471
4.608,28.9529179
4.609,28.95920108
4.61,28.96548427
4.611,28.97176745
4.612,28.97805064
4.613,28.98433382
4.614,28.99061701
4.615,28.99690019
4.616,29.00318338
4.617,29.00946656
4.618,29.01574975
4.619,29.02203293
4.62,29.02831612
4.621,29.0345993
4.622,29.04088249
4.623,29.04716568
4.624,29.05344886
4.625,29.05973205
4.626,29.06601523
4.627,29.07229842
4.628,29.0785816
4.629,29.08486479
4.63,29.09114797
4.631,29.09743116
4.632,29.10371434
4.633,29.10999753
4.634,29.11628071
4.635,29.1225639
4.636,29.12884708
4.637,29.13513027
4.638,29.14141345
4.639,29.14769664
4.64,29.15397983
4.641,29.16026301
4.642,29.1665462
4.643,29.17282938
4.644,29.17911257
4.645,29.18539575
4.646,29.19167894
4.647,29.19796212
4.648,29.20424531
4.649,29.21052849
4.65,29.21681168
4.651,29.22309486
4.652,29.22937805
4.653,29.23566123
4.654,29.24194442
4.655,29.2482276
4.656,29.25451079
4.657,29.26079398
4.658,29.26707716
4.659,29.27336035
4.66,29.27964353
4.661,29.28592672
4.662,29.2922099
4.663,29.29849309
4.664,29.30477627
4.665,29.31105946
4.666,29.31734264
4.667,29.32362583
4.668,29.32990901
4.669,29.3361922
4.67,29.34247538
4.671,29.34875857
4.672,29.35504176
4.673,29.36132494
4.674,29.36760813
4.675,29.37389131
4.676,29.3801745
4.677,29.38645768
4.678,29.39274087
4.679,29.39902405
4.68,29.40530724
4.681,29.41159042
4.682,29.41787361
4.683,29.42415679
4.684,29.43043998
4.685,29.43672316
4.686,29.44300635
4.687,29.44928953
4.688,29.45557272
4.689,29.46185591
4.69,29.46813909
4.691,29.47442228
4.692,29.48070546
4.693,29.48698865
4.694,29.49327183
4.695,29.49955502
4.696,29.5058382
4.697,29.51212139
4.698,29.51840457
4.699,29.52468776
4.7,29.53097094
4.701,29.53725413
4.702,29.54353731
4.703,29.5498205
4.704,29.55610368
4.705,29.56238687
4.706,29.56867006
4.707,29.57495324
4.708,29.58123643
4.709,29.58751961
4.71,29.5938028
4.711,29.60008598
4.712,29.60636917
4.713,29.61265235
4.714,29.61893554
4.715,29.62521872
4.716,29.63150191
4.717,29.63778509
4.718,29.64406828
4.719,29.65035146
4.72,29.65663465
4.721,29.66291784
4.722,29.66920102
4.723,29.67548421
4.724,29.68176739
4.725,29.68805058
4.726,29.69433376
4.727,29.70061695
4.728,29.70690013
4.729,29.71318332
4.73,29.7194665
4.731,29.72574969
4.732,29.73203287
4.733,29.73831606
4.734,29.74459924
4.735,29.75088243
4.736,29.75716561
4.737,29.7634488
4.738,29.76973199
4.739,29.77601517
4.74,29.78229836
4.741,29.78858154
4.742,29.79486473
4.743,29.80114791
4.744,29.8074311
4.745,29.81371428
4.746,29.81999747
4.747,29.82628065
4.748,29.83256384
4.749,29.83884702
4.75,29.84513021
4.751,29.85141339
4.752,29.85769658
4.753,29.86397977
4.754,29.87026295
4.755,29.87654614
4.756,29.88282932
4.757,29.88911251
4.758,29.89539569
4.759,29.90167888
4.76,29.90796206
4.761,29.91424525
4.762,29.92052843
4.763,29.92681162
4.764,29.9330948
4.765,29.93937799
4.766,29.94566117
4.767,29.95194436
4.768,29.95822754
4.769,29.96451073
4.77,29.97079392
4.771,29.9770771
4.772,29.98336029
4.773,29.98964347
4.774,29.99592666
4.775,30.00220984
4.776,30.00849303
4.777,30.01477621
4.778,30.0210594
4.779,30.02734258
4.78,30.03362577
4.781,30.03990895
4.782,30.04619214
4.783,30.05247532
4.784,30.05875851
4.785,30.06504169
4.786,30.07132488
4.787,30.07760807
4.788,30.08389125
4.789,30.09017444
4.79,30.09645762
4.791,30.10274081
4.792,30.10902399
4.793,30.11530718
4.794,30.12159036
4.795,30.12787355
4.796,30.13415673
4.797,30.14043992
4.798,30.1467231
4.799,30.15300629
4.8,30.15928947
4.801,30.16557266
4.802,30.17185585
4.803,30.17813903
4.804,30.18442222
4.805,30.1907054
4.806,30.19698859
4.807,30.20327177
4.808,30.20955496
4.809,30.21583814
4.81,30.22212133
4.811,30.22840451
4.812,30.2346877
4.813,30.24097088
4.814,30.24725407
4.815,30.25353725
4.816,30.25982044
4.817,30.26610362
4.818,30.27238681
4.819,30.27867
4.82,30.28495318
4.821,30.29123637
4.822,30.29751955
4.823,30.30380274
4.824,30.31008592
4.825,30.31636911
4.826,30.32265229
4.827,30.32893548
4.828,30.33521866
4.829,30.34150185
4.83,30.34778503
4.831,30.35406822
4.832,30.3603514
4.833,30.36663459
4.834,30.37291777
4.835,30.37920096
4.836,30.38548415
4.837,30.39176733
4.838,30.39805052
4.839,30.4043337
4.84,30.41061689
4.841,30.41690007
4.842,30.42318326
4.843,30.42946644
4.844,30.43574963
4.845,30.44203281
4.846,30.448316
4.847,30.45459918
4.848,30.46088237
4.849,30.46716555
4.85,30.47344874
4.851,30.47973193
4.852,30.48601511
4.853,30.4922983
4.854,30.49858148
4.855,30.50486467
4.856,30.51114785
4.857,30.51743104
4.858,30.52371422
4.859,30.52999741
4.86,30.53628059
4.861,30.54256378
4.862,30.54884696
4.863,30.55513015
4.864,30.56141333
4.865,30.56769652
4.866,30.5739797
4.867,30.58026289
4.868,30.58654608
4.869,30.59282926
4.87,30.59911245
4.871,30.60539563
4.872,30.61167882
4.873,30.617962
4.874,30.62424519
4.875,30.63052837
4.876,30.63681156
4.877,30.64309474
4.878,30.64937793
4.879,30.65566111
4.88,30.6619443
4.881,30.66822748
4.882,30.67451067
4.883,30.68079385
4.884,30.68707704
4.885,30.69336023
4.886,30.69964341
4.887,30.7059266
4.888,30.71220978
4.889,30.71849297
4.89,30.72477615
4.891,30.73105934
4.892,30.73734252
4.893,30.74362571
4.894,30.74990889
4.895,30.75619208
4.896,30.76247526
4.897,30.76875845
4.898,30.77504163
4.899,30.78132482
4.9,30.78760801
4.901,30.79389119
4.902,30.80017438
4.903,30.80645756
4.904,30.81274075
4.905,30.81902393
4.906,30.82530712
4.907,30.8315903
4.908,30.83787349
4.909,30.84415667
4.91,30.85043986
4.911,30.85672304
4.912,30.86300623
4.913,30.86928941
4.914,30.8755726
4.915,30.88185578
4.916,30.88813897
4.917,30.89442216
4.918,30.90070534
4.919,30.90698853
4.92,30.91327171
4.921,30.9195549
4.922,30.92583808
4.923,30.93212127
4.924,30.93840445
4.925,30.94468764
4.926,30.95097082
4.927,30.95725401
4.928,30.96353719
4.929,30.96982038
4.93,30.97610356
4.931,30.98238675
4.932,30.98866994
4.933,30.99495312
4.934,31.00123631
4.935,31.00751949
4.936,31.01380268
4.937,31.02008586
4.938,31.02636905
4.939,31.03265223
4.94,31.03893542
4.941,31.0452186
4.942,31.05150179
4.943,31.05778497
4.944,31.06406816
4.945,31.07035134
4.946,31.07663453
4.947,31.08291771
4.948,31.0892009
4.949,31.09548409
4.95,31.10176727
4.951,31.10805046
4.952,31.11433364
4.953,31.12061683
4.954,31.12690001
4.955,31.1331832
4.956,31.13946638
4.957,31.14574957
4.958,31.15203275
4.959,31.15831594
4.96,31.16459912
4.961,31.17088231
4.962,31.17716549
4.963,31.18344868
4.964,31.18973186
4.965,31.19601505
4.966,31.20229824
4.967,31.20858142
4.968,31.21486461
4.969,31.22114779
4.97,31.22743098
4.971,31.23371416
4.972,31.23999735
4.973,31.24628053
4.974,31.25256372
4.975,31.2588469
4.976,31.26513009
4.977,31.27141327
4.978,31.27769646
4.979,31.28397964
4.98,31.29026283
4.981,31.29654602
4.982,31.3028292
4.983,31.30911239
4.984,31.31539557
4.985,31.32167876
4.986,31.32796194
4.987,31.33424513
4.988,31.34052831
4.989,31.3468115
4.99,31.35309468
4.991,31.35937787
4.992,31.36566105
4.993,31.37194424
4.994,31.37822742
4.995,31.38451061
4.996,31.39079379
4.997,31.39707698
4.998,31.40336017
4.999,31.40964335
5,31.41592654
