"time","T2","freqHz","J1.phi","J1.w","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel"
7.43054620793287E-01,4.00000000000000E-01,2.00000000000000E-01,5.10822803839562E+00,3.98595418853004E+00,-3.12625804091840E+00,-7.86372441115206E-01,-1.39725368286325E+00,1.10578213252666E-13,-5.84716314613962E-01,-3.19958174741495E+00
7.46872988679901E-01,4.00000000000000E-01,2.00000000000000E-01,5.12333181382898E+00,3.92578687052081E+00,-3.12912306457868E+00,-7.14873574594471E-01,-1.39725368286325E+00,1.10578213252666E-13,-5.96955066387058E-01,-3.21091329592645E+00
7.52766168248535E-01,4.00000000000000E-01,2.00000000000000E-01,5.14619201090528E+00,3.83252514432006E+00,-3.13300972024858E+00,-6.04268022366274E-01,-1.39725368286325E+00,1.10578213252666E-13,-6.15928607793449E-01,-3.22825712195390E+00
7.58659347817170E-01,4.00000000000000E-01,2.00000000000000E-01,5.16850711975728E+00,3.74042952840390E+00,-3.13624953533128E+00,-4.95005388231787E-01,-1.39725368286325E+00,1.10578213252666E-13,-6.35003901562752E-01,-3.24542414017222E+00
7.64552527385804E-01,4.00000000000000E-01,2.00000000000000E-01,5.19028885097816E+00,3.65150012582678E+00,-3.13885527555161E+00,-3.89086740709254E-01,-1.39725368286325E+00,1.10578213252666E-13,-6.54179892563300E-01,-3.26241338511764E+00
7.70445706954439E-01,4.00000000000000E-01,2.00000000000000E-01,5.21156081119469E+00,3.56767401113011E+00,-3.14085162840418E+00,-2.88450116571716E-01,-1.39725368286325E+00,1.10578213252666E-13,-6.73455499927261E-01,-3.27922389455850E+00
7.80227899862607E-01,4.00000000000000E-01,2.00000000000000E-01,5.24585125138792E+00,3.44422868454786E+00,-3.14292911418906E+00,-1.37497803934164E-01,-1.39725368286325E+00,1.10578213252666E-13,-7.05668454335618E-01,-3.30673088061381E+00
7.87425790605121E-01,4.00000000000000E-01,2.00000000000000E-01,5.27037754420247E+00,3.36901682539337E+00,-3.14358205700062E+00,-4.23644450090871E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.29541804338608E-01,-3.32665238038440E+00
7.87425790605121E-01,4.00000000000000E-01,2.00000000000000E-01,5.27037754420247E+00,3.36901682539337E+00,-3.14358205700062E+00,-4.23644450090871E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.29541804338608E-01,-3.32665238038440E+00
7.87426347560990E-01,4.00000000000000E-01,2.00000000000000E-01,5.27037942059327E+00,3.36901162016364E+00,-3.14358208059200E+00,-4.23577088036529E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.29543657138028E-01,-3.32665391136010E+00
7.87992699063965E-01,4.00000000000000E-01,2.00000000000000E-01,5.27228452244180E+00,3.36381529584022E+00,-3.14360224625407E+00,-3.56062656567957E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.31428593324488E-01,-3.32820903018354E+00
7.89340541671961E-01,4.00000000000000E-01,2.00000000000000E-01,5.27680659504394E+00,3.35185694750283E+00,-3.14363475430452E+00,-1.99539609540750E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.35918157876176E-01,-3.33190298654887E+00
7.89340541671961E-01,4.00000000000000E-01,2.00000000000000E-01,5.27680659504394E+00,3.35185694750283E+00,-3.14363475430452E+00,-1.99539609540750E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.35918157876176E-01,-3.33190298654887E+00
7.89340876836828E-01,4.00000000000000E-01,2.00000000000000E-01,5.27680771846764E+00,3.35185401012762E+00,-3.14363476099109E+00,-1.99501056389187E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.35919274613304E-01,-3.33190390448882E+00
7.89894660970907E-01,4.00000000000000E-01,2.00000000000000E-01,5.27866128665785E+00,3.34709515160392E+00,-3.14364233463787E+00,-1.36761714672139E-02,-1.39725368286325E+00,1.10578213252666E-13,-7.37765269156741E-01,-3.33341898013682E+00
7.91134996951047E-01,4.00000000000000E-01,2.00000000000000E-01,5.28280301043337E+00,3.33680611828697E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286325E+00,1.10578213252666E-13,-7.41903069419624E-01,-3.33680611828717E+00
7.91134996951047E-01,4.00000000000000E-01,2.00000000000000E-01,5.28280301043337E+00,3.33680611828697E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286325E+00,1.10578213252666E-13,-7.41903069419624E-01,-3.33680611828717E+00
7.93579365702354E-01,4.00000000000000E-01,2.00000000000000E-01,5.29095540487201E+00,3.33517372707513E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286325E+00,1.10578213252666E-13,-7.50055463858268E-01,-3.33517372707534E+00
7.96023734453661E-01,4.00000000000000E-01,2.00000000000000E-01,5.29910531785018E+00,3.33415855271592E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.58205376836437E-01,-3.33415855271612E+00
8.00000000000017E-01,4.00000000000000E-01,2.00000000000000E-01,5.31236577458177E+00,3.33423774068302E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.71465833568030E-01,-3.33423774068323E+00
8.00000000000017E-01,4.00000000000000E-01,2.00000000000000E-01,5.31236577458177E+00,3.33423774068302E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.71465833568030E-01,-3.33423774068323E+00
8.00000000095502E-01,4.00000000000000E-01,2.00000000000000E-01,5.31236577490020E+00,3.33423774070724E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.71465833886458E-01,-3.33423774070744E+00
8.00000000095502E-01,4.00000000000000E-01,2.00000000000000E-01,5.31236577490020E+00,3.33423774070724E+00,-3.14364625815050E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.71465833886458E-01,-3.33423774070744E+00
8.02424021773878E-01,4.00000000000000E-01,2.00000000000000E-01,5.32044952957439E+00,3.33485246699898E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.79549588560650E-01,-3.33485246699919E+00
8.04848043452255E-01,4.00000000000000E-01,2.00000000000000E-01,5.32853625583088E+00,3.33607835632179E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-7.87636314817142E-01,-3.33607835632200E+00
8.09809936964816E-01,4.00000000000000E-01,2.00000000000000E-01,5.34510335226325E+00,3.34025948557309E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.04203411249516E-01,-3.34025948557330E+00
8.14771830477378E-01,4.00000000000000E-01,2.00000000000000E-01,5.36169599504258E+00,3.34658853737219E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.20796054028848E-01,-3.34658853737240E+00
8.19733723989940E-01,4.00000000000000E-01,2.00000000000000E-01,5.37832532361975E+00,3.35510454505604E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.37425382606013E-01,-3.35510454505624E+00
8.27505723304543E-01,4.00000000000000E-01,2.00000000000000E-01,5.40448834963503E+00,3.37200606638774E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.63588408621299E-01,-3.37200606638795E+00
8.27505723304543E-01,4.00000000000000E-01,2.00000000000000E-01,5.40448834963503E+00,3.37200606638774E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.63588408621299E-01,-3.37200606638795E+00
8.30676630731919E-01,4.00000000000000E-01,2.00000000000000E-01,5.41520819593935E+00,3.38068724799895E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.74308254925615E-01,-3.38068724799915E+00
8.31167241495220E-01,4.00000000000000E-01,2.00000000000000E-01,5.41687132965262E+00,3.38211654297335E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.75971388638886E-01,-3.38211654297356E+00
8.31167241495220E-01,4.00000000000000E-01,2.00000000000000E-01,5.41687132965262E+00,3.38211654297335E+00,-3.14364625815049E+00,9.54418835630300E-14,-1.39725368286324E+00,1.10578213252666E-13,-8.75971388638886E-01,-3.38211654297356E+00
8.31167254747123E-01,4.00000000000000E-01,2.00000000000000E-01,5.41687137447211E+00,3.38211658630488E+00,-3.14364625815049E+00,-1.00000069478162E-08,-1.39725368286324E+00,1.10578213252666E-13,-8.75971433458375E-01,-3.38211657630498E+00
8.31167254747123E-01,4.00000000000000E-01,2.00000000000000E-01,5.41687137447211E+00,3.38211658630488E+00,-3.14364625815049E+00,-1.00000069478162E-08,-1.39725368286324E+00,1.10578213252666E-13,-8.75971433458375E-01,-3.38211657630498E+00
8.31167518582000E-01,4.00000000000000E-01,2.00000000000000E-01,5.41687226679265E+00,3.38211744900182E+00,-3.14364625815055E+00,-2.09094780177210E-07,-1.39725368286324E+00,1.10578213252666E-13,-8.75972325778861E-01,-3.38211723990715E+00
8.31867261302961E-01,4.00000000000000E-01,2.00000000000000E-01,5.41924054266875E+00,3.38449519395554E+00,-3.14364669241670E+00,-6.20608310469386E-04,-1.39725368286324E+00,1.10578213252666E-13,-8.78340167388811E-01,-3.38387458564518E+00
8.33673856543924E-01,4.00000000000000E-01,2.00000000000000E-01,5.42536280182350E+00,3.39100986097726E+00,-3.14365020961069E+00,-2.60999081539336E-03,-1.39725368286324E+00,1.10578213252666E-13,-8.84458909349568E-01,-3.38839987016198E+00
8.35480451784887E-01,4.00000000000000E-01,2.00000000000000E-01,5.43149608546605E+00,3.39799183970121E+00,-3.14365750332317E+00,-5.08247310263053E-03,-1.39725368286324E+00,1.10578213252666E-13,-8.90584899279632E-01,-3.39290936659869E+00
8.37287047025850E-01,4.00000000000000E-01,2.00000000000000E-01,5.43764201067537E+00,3.40543684230696E+00,-3.14366961201247E+00,-8.03510237458991E-03,-1.39725368286324E+00,1.10578213252666E-13,-8.96718715799654E-01,-3.39740173993248E+00
8.40990376590681E-01,4.00000000000000E-01,2.00000000000000E-01,5.45028528040148E+00,3.42190914316416E+00,-3.14371406604602E+00,-1.53540070791893E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.09317531492227E-01,-3.40655513608508E+00
8.44693706155512E-01,4.00000000000000E-01,2.00000000000000E-01,5.46299191090536E+00,3.43969141005591E+00,-3.14378827950498E+00,-2.40575865894096E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.21949948537137E-01,-3.41563382346661E+00
8.48397035720342E-01,4.00000000000000E-01,2.00000000000000E-01,5.47576565769976E+00,3.45832168470218E+00,-3.14389617997419E+00,-3.36842757668465E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.34615794862331E-01,-3.42463740893545E+00
8.52100365285173E-01,4.00000000000000E-01,2.00000000000000E-01,5.48860866363493E+00,3.47731285593807E+00,-3.14404015372247E+00,-4.37472239469976E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.47314827049222E-01,-3.43356563199118E+00
8.55803694850004E-01,4.00000000000000E-01,2.00000000000000E-01,5.50152131142832E+00,3.49616972938366E+00,-3.14422085119933E+00,-5.37514519466593E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.60046777365750E-01,-3.44241827743711E+00
8.60706226578904E-01,4.00000000000000E-01,2.00000000000000E-01,5.51871995821802E+00,3.52014457973512E+00,-3.14451452844646E+00,-6.61235818972128E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.76951746908325E-01,-3.45402099783801E+00
8.65608758307805E-01,4.00000000000000E-01,2.00000000000000E-01,5.53603092601285E+00,3.54199854395984E+00,-3.14486391886671E+00,-7.65080324386303E-02,-1.39725368286324E+00,1.10578213252666E-13,-9.93913324282904E-01,-3.46549051152132E+00
8.70511290036706E-01,4.00000000000000E-01,2.00000000000000E-01,5.55344148494174E+00,3.56063196952918E+00,-3.14525696761657E+00,-8.38056041667974E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.01093083446193E+00,-3.47682636536250E+00
8.76196202777842E-01,4.00000000000000E-01,2.00000000000000E-01,5.57372750161507E+00,3.57695675343714E+00,-3.14574055263963E+00,-8.71534125662619E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.03073326611220E+00,-3.48980334087099E+00
8.76196202777842E-01,4.00000000000000E-01,2.00000000000000E-01,5.57372750161507E+00,3.57695675343714E+00,-3.14574055263963E+00,-8.71534125662619E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.03073326611220E+00,-3.48980334087099E+00
8.77033841946377E-01,4.00000000000000E-01,2.00000000000000E-01,5.57672516075059E+00,3.57869981267189E+00,-3.14581342862057E+00,-8.70016394649325E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.03365804926678E+00,-3.49169817320707E+00
8.77871481114911E-01,4.00000000000000E-01,2.00000000000000E-01,5.57972414631177E+00,3.58028334137350E+00,-3.14588604713549E+00,-8.66942684240213E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.03658441631305E+00,-3.49358907294959E+00
8.78244326048216E-01,4.00000000000000E-01,2.00000000000000E-01,5.58105960323121E+00,3.58089503904855E+00,-3.14591805933326E+00,-8.64664919854299E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.03788786103471E+00,-3.49442854706323E+00
8.78244326048216E-01,4.00000000000000E-01,2.00000000000000E-01,5.58105960323121E+00,3.58089503904855E+00,-3.14591805933326E+00,-8.64664919854299E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.03788786103471E+00,-3.49442854706323E+00
8.79058487403327E-01,4.00000000000000E-01,2.00000000000000E-01,5.58397609879635E+00,3.58220830162785E+00,-3.14598803428242E+00,-8.59472741145054E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.04073438165070E+00,-3.49626102751346E+00
8.79872648758438E-01,4.00000000000000E-01,2.00000000000000E-01,5.58689353415896E+00,3.58336261515840E+00,-3.14605746012295E+00,-8.52728271774725E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.04358239117278E+00,-3.49808978798104E+00
8.81422465548604E-01,4.00000000000000E-01,2.00000000000000E-01,5.59244895200068E+00,3.58516504965027E+00,-3.14618789217362E+00,-8.36030730714860E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.04900737696382E+00,-3.50156197657889E+00
8.82972282338770E-01,4.00000000000000E-01,2.00000000000000E-01,5.59800629497575E+00,3.58642749066400E+00,-3.14631547841702E+00,-8.14053251695305E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.05443713369550E+00,-3.50502216549458E+00
8.84522099128936E-01,4.00000000000000E-01,2.00000000000000E-01,5.60356496324709E+00,3.58708910288757E+00,-3.14643923797990E+00,-7.86197590596644E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.05987204240395E+00,-3.50846934382802E+00
8.86947844505504E-01,4.00000000000000E-01,2.00000000000000E-01,5.61226537364726E+00,3.58683353864180E+00,-3.14662241691130E+00,-7.29957046703497E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.06838927387272E+00,-3.51383783397156E+00
8.89373589882072E-01,4.00000000000000E-01,2.00000000000000E-01,5.62096296984218E+00,3.58495544351453E+00,-3.14678985707344E+00,-6.57821628984407E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.07691942990550E+00,-3.51917328061620E+00
8.90000000005000E-01,4.00000000000000E-01,2.00000000000000E-01,5.62320786580156E+00,3.58419847044261E+00,-3.14682988459558E+00,-6.36527845370624E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.07912429834275E+00,-3.52054568590566E+00
8.90000000005000E-01,4.00000000000000E-01,2.00000000000000E-01,5.62320786580156E+00,3.58419847044261E+00,-3.14682988459558E+00,-6.36527845370624E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.07912429834275E+00,-3.52054568590566E+00
8.90362942941258E-01,4.00000000000000E-01,2.00000000000000E-01,5.62450854186322E+00,3.58369300439448E+00,-3.14685253927103E+00,-6.24193865978711E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08040227191936E+00,-3.52114189021992E+00
8.90725885877515E-01,4.00000000000000E-01,2.00000000000000E-01,5.62580902064796E+00,3.58314945635732E+00,-3.14687475664678E+00,-6.12145148261767E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08168038989957E+00,-3.52153975880269E+00
8.91453961500173E-01,4.00000000000000E-01,2.00000000000000E-01,5.62841712998116E+00,3.58193922155669E+00,-3.14691801497606E+00,-5.88859574624962E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08424438788280E+00,-3.52171760964126E+00
8.91453961500173E-01,4.00000000000000E-01,2.00000000000000E-01,5.62841712998116E+00,3.58193922155669E+00,-3.14691801497606E+00,-5.88859574624962E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08424438788280E+00,-3.52171760964126E+00
8.91454266416620E-01,4.00000000000000E-01,2.00000000000000E-01,5.62841822217319E+00,3.58193870036457E+00,-3.14691803293106E+00,-5.88849929806125E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08424546171242E+00,-3.52171760950128E+00
8.91557398146720E-01,4.00000000000000E-01,2.00000000000000E-01,5.62878757883619E+00,3.58175349613741E+00,-3.14692401112541E+00,-5.85653057912100E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08460864889757E+00,-3.52167155560277E+00
8.91557398146720E-01,4.00000000000000E-01,2.00000000000000E-01,5.62878757883619E+00,3.58175349613741E+00,-3.14692401112541E+00,-5.85653057912100E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08460864889757E+00,-3.52167155560277E+00
8.91557704423810E-01,4.00000000000000E-01,2.00000000000000E-01,5.62878867584507E+00,3.58175296337728E+00,-3.14692402906233E+00,-5.85643437826837E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08460972750487E+00,-3.52167150776199E+00
8.91854013556433E-01,4.00000000000000E-01,2.00000000000000E-01,5.62984982163200E+00,3.58121188348993E+00,-3.14694111198953E+00,-5.76523816598286E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08565317804979E+00,-3.52149302884871E+00
8.92780572671703E-01,4.00000000000000E-01,2.00000000000000E-01,5.63316687716951E+00,3.57935181297943E+00,-3.14699284373747E+00,-5.49219701169091E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.08891517246300E+00,-3.52007317552452E+00
8.93707131786973E-01,4.00000000000000E-01,2.00000000000000E-01,5.63648226155405E+00,3.57726641877239E+00,-3.14704242587266E+00,-5.23521144184872E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.09217528772853E+00,-3.51750432106455E+00
8.94633690902243E-01,4.00000000000000E-01,2.00000000000000E-01,5.63979564913058E+00,3.57493560629494E+00,-3.14708981068332E+00,-4.99548788898461E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.09543242092268E+00,-3.51369071310342E+00
8.95560250017513E-01,4.00000000000000E-01,2.00000000000000E-01,5.64310677507333E+00,3.57235180283878E+00,-3.14713509083903E+00,-4.77334122670370E-02,-1.39725368286324E+00,1.10578213252666E-13,-1.09868541579570E+00,-3.50860043237469E+00
8.97521627402495E-01,4.00000000000000E-01,2.00000000000000E-01,5.65010693014896E+00,3.56603173188857E+00,-3.14722489527107E+00,-4.36108243531110E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.10555053690185E+00,-3.49356578443563E+00
8.98993591136509E-01,4.00000000000000E-01,2.00000000000000E-01,5.65535169203766E+00,3.56052854315835E+00,-3.14728735960952E+00,-4.10323135366414E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.11068056545220E+00,-3.47848471908630E+00
9.00465554870523E-01,4.00000000000000E-01,2.00000000000000E-01,5.66058788235548E+00,3.55437054016407E+00,-3.14734612406637E+00,-3.86657053682297E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.11578671727438E+00,-3.46082810355516E+00
9.01937518604537E-01,4.00000000000000E-01,2.00000000000000E-01,5.66581452955965E+00,3.54755727107575E+00,-3.14740098140342E+00,-3.59409514871841E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.12086673305715E+00,-3.44230475655269E+00
9.03409482338551E-01,4.00000000000000E-01,2.00000000000000E-01,5.67103066790262E+00,3.54008987582099E+00,-3.14745132589846E+00,-3.26693334338314E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.12591956811807E+00,-3.42348427719279E+00
9.04881446072565E-01,4.00000000000000E-01,2.00000000000000E-01,5.67623533615639E+00,3.53197099156893E+00,-3.14749635949284E+00,-2.87902093430023E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.13094476896160E+00,-3.40455652475197E+00
9.06353409806580E-01,4.00000000000000E-01,2.00000000000000E-01,5.68142757862104E+00,3.52320471642914E+00,-3.14753520334545E+00,-2.42865913794800E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.13594214125112E+00,-3.38558477858908E+00
9.08836186085451E-01,4.00000000000000E-01,2.00000000000000E-01,5.69015393199897E+00,3.50697232669629E+00,-3.14758352225851E+00,-1.52759807367139E-02,-1.39725368286323E+00,1.10578213252666E-13,-1.14430795482467E+00,-3.35354524003522E+00
9.12264984703992E-01,4.00000000000000E-01,2.00000000000000E-01,5.70213077125047E+00,3.48166281861943E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.15573047211545E+00,-3.30923342986912E+00
9.12264984703992E-01,4.00000000000000E-01,2.00000000000000E-01,5.70213077125047E+00,3.48166281861943E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.15573047211545E+00,-3.30923342986912E+00
9.12266592125918E-01,4.00000000000000E-01,2.00000000000000E-01,5.70213636773977E+00,3.48165544645390E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.15573579141213E+00,-3.30920998348433E+00
9.14110107248336E-01,4.00000000000000E-01,2.00000000000000E-01,5.70853866484693E+00,3.47287474309533E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.16178619722045E+00,-3.28199412890159E+00
9.18920623385170E-01,4.00000000000000E-01,2.00000000000000E-01,5.72516700896356E+00,3.44856055080697E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.17734203329227E+00,-3.20957477524489E+00
9.23731139522004E-01,4.00000000000000E-01,2.00000000000000E-01,5.74168582965666E+00,3.42251403238487E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.19258264758053E+00,-3.13542309545444E+00
9.28541655658838E-01,4.00000000000000E-01,2.00000000000000E-01,5.75807923208950E+00,3.39479025497454E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.20747500371852E+00,-3.05959415667578E+00
9.37299452789266E-01,4.00000000000000E-01,2.00000000000000E-01,5.78756527642824E+00,3.34098883186590E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.23363723906974E+00,-2.91821476226286E+00
9.46057249919693E-01,4.00000000000000E-01,2.00000000000000E-01,5.81656933327714E+00,3.28428058741543E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.25855365316322E+00,-2.77392854650811E+00
9.54815047050121E-01,4.00000000000000E-01,2.00000000000000E-01,5.84507640457593E+00,3.22667653782482E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.28220714371343E+00,-2.62874652561323E+00
9.63572844180549E-01,4.00000000000000E-01,2.00000000000000E-01,5.87308862437449E+00,3.17029426864100E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.30459914336186E+00,-2.48478628512513E+00
9.77464853080843E-01,4.00000000000000E-01,2.00000000000000E-01,5.91655049144154E+00,3.08762452999358E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286323E+00,1.10578213252666E-13,-1.33757301014137E+00,-2.26319645747476E+00
9.91356861981137E-01,4.00000000000000E-01,2.00000000000000E-01,5.95894787382639E+00,3.01903602189095E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286322E+00,1.10578213252666E-13,-1.36755257670371E+00,-2.05568786036919E+00
9.98935644983631E-01,4.00000000000000E-01,2.00000000000000E-01,5.98171215681210E+00,2.98932973330120E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286322E+00,1.10578213252666E-13,-1.38272869004618E+00,-1.95019374175450E+00
9.98935644983631E-01,4.00000000000000E-01,2.00000000000000E-01,5.98171215681210E+00,2.98932973330120E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286322E+00,1.10578213252666E-13,-1.38272869004618E+00,-1.95019374175450E+00
1.00033328927709E+00,4.00000000000000E-01,2.00000000000000E-01,5.98588143023051E+00,2.98479757272319E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286322E+00,1.10578213252666E-13,-1.38541864904780E+00,-1.93168513824189E+00
1.00033328927709E+00,4.00000000000000E-01,2.00000000000000E-01,5.98588143023051E+00,2.98479757272319E+00,-3.14760534718166E+00,4.85670531569227E-14,-1.39725368286322E+00,1.10578213252666E-13,-1.38541864904780E+00,-1.93168513824189E+00
1.00033331082009E+00,4.00000000000000E-01,2.00000000000000E-01,5.98588149453198E+00,2.98479750833262E+00,-3.14760534718166E+00,-1.00000000328915E-08,-1.39725368286322E+00,1.10578213252666E-13,-1.38541869066198E+00,-1.93168484842128E+00
1.00033331082009E+00,4.00000000000000E-01,2.00000000000000E-01,5.98588149453198E+00,2.98479750833262E+00,-3.14760534718166E+00,-1.00000000328915E-08,-1.39725368286322E+00,1.10578213252666E-13,-1.38541869066198E+00,-1.93168484842128E+00
1.00033369071869E+00,4.00000000000000E-01,2.00000000000000E-01,5.98588262845195E+00,2.98479637284416E+00,-3.14760534718173E+00,-1.86347912839429E-07,-1.39725368286322E+00,1.10578213252666E-13,-1.38541942450441E+00,-1.93167973759888E+00
1.00086556076446E+00,4.00000000000000E-01,2.00000000000000E-01,5.98746935576822E+00,2.98329888831286E+00,-3.14760552855186E+00,-3.41004593726313E-04,-1.39725368286322E+00,1.10578213252666E-13,-1.38644302049922E+00,-1.92452273436406E+00
1.00253254404457E+00,4.00000000000000E-01,2.00000000000000E-01,5.99243791965682E+00,2.97920873531646E+00,-3.14760796681976E+00,-2.02352202081554E-03,-1.39725368286322E+00,1.10578213252666E-13,-1.38962622686783E+00,-1.90208023113954E+00
1.00419952732467E+00,4.00000000000000E-01,2.00000000000000E-01,5.99740131411038E+00,2.97592051177013E+00,-3.14761380580050E+00,-4.52274311526961E-03,-1.39725368286322E+00,1.10578213252666E-13,-1.39277616234851E+00,-1.87962295369771E+00
1.00586651060478E+00,4.00000000000000E-01,2.00000000000000E-01,6.00236029150493E+00,2.97349644966196E+00,-3.14762453395131E+00,-7.90214035069193E-03,-1.39725368286322E+00,1.10578213252666E-13,-1.39589003246504E+00,-1.85714966155308E+00
1.00753349388488E+00,4.00000000000000E-01,2.00000000000000E-01,6.00731607985792E+00,2.97195172341980E+00,-3.14764164291528E+00,-1.21773090322959E-02,-1.39725368286322E+00,1.10578213252666E-13,-1.39896688746013E+00,-1.83465993382828E+00
1.01152007464797E+00,4.00000000000000E-01,2.00000000000000E-01,6.01916657930625E+00,2.97177640814230E+00,-3.14772081083253E+00,-2.59877640370960E-02,-1.39725368286322E+00,1.10578213252666E-13,-1.40617306810296E+00,-1.78080835591511E+00
