    "time","Piston.frame_a.r_0[1]","Piston.frame_a.r_0[2]","Piston.frame_a.r_0[3]","Piston.frame_a.R.w[1]","Piston.frame_a.R.w[2]","Piston.frame_a.R.w[3]","Piston.frame_a.f[1]","Piston.frame_a.f[2]","Piston.frame_a.f[3]","Piston.frame_a.t[1]","Piston.frame_a.t[2]","Piston.frame_a.t[3]","Piston.frame_b.r_0[1]","Piston.frame_b.r_0[2]","Piston.frame_b.r_0[3]","Piston.frame_b.R.w[1]","Piston.frame_b.R.w[2]","Piston.frame_b.R.w[3]","Piston.frame_b.f[1]","Piston.frame_b.f[2]","Piston.frame_b.f[3]","Piston.frame_b.t[1]","Piston.frame_b.t[2]","Piston.frame_b.t[3]","Piston.animation","Piston.r[1]","Piston.r[2]","Piston.r[3]"
     0.389,      0.15,         0,         0,         0,         0,         0,         0, 30869.305,         0,        -0,         0,         0,      0.15,0.13669957,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.39,      0.15,         0,         0,         0,         0,         0,         0, 37124.391,         0,        -0,         0,         0,      0.15,0.11860831,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.391,      0.15,         0,         0,         0,         0,         0,         0, 37608.896,         0,        -0,         0,         0,      0.15,0.10655639,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.392,      0.15,         0,         0,         0,         0,         0,         0, 36103.963,         0,        -0,         0,         0,      0.15,0.10068509,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.393,      0.15,         0,         0,         0,         0,         0,         0, 36136.696,         0,        -0,         0,         0,      0.15,0.10079786,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.394,      0.15,         0,         0,         0,         0,         0,         0, 37676.052,         0,        -0,         0,         0,      0.15,0.10689422,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.395,      0.15,         0,         0,         0,         0,         0,         0, 37254.063,         0,        -0,         0,         0,      0.15, 0.1191899,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.396,      0.15,         0,         0,         0,         0,         0,         0, 31247.918,         0,        -0,         0,         0,      0.15,0.13755568,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.397,      0.15,         0,         0,         0,         0,         0,         0, 20848.368,         0,        -0,         0,         0,      0.15,0.16101914,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.398,      0.15,         0,         0,         0,         0,         0,         0, 9778.4448,         0,        -0,         0,         0,      0.15,0.18790467,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.399,      0.15,         0,         0,         0,         0,         0,         0,-845.30016,         0,         0,         0,        -0,      0.15,0.21640042,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
       0.4,      0.15,         0,         0,         0,         0,         0,         0,-13211.244,         0,         0,         0,        -0,      0.15,0.24473422,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.401,      0.15,         0,         0,         0,         0,         0,         0,-33043.992,         0,         0,         0,        -0,      0.15,0.27077275,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.402,      0.15,         0,         0,         0,         0,         0,         0,-68992.672,         0,         0,         0,        -0,      0.15, 0.2910901,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.403,      0.15,         0,         0,         0,         0,         0,         0,-101424.47,         0,         0,         0,        -0,      0.15,0.29996446,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.404,      0.15,         0,         0,         0,         0,         0,         0,-75538.812,         0,         0,         0,        -0,      0.15,0.29302577,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.405,      0.15,         0,         0,         0,         0,         0,         0,-38128.096,         0,         0,         0,        -0,      0.15,0.27368049,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.406,      0.15,         0,         0,         0,         0,         0,         0,-16635.491,         0,         0,         0,        -0,      0.15,0.24778747,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.407,      0.15,         0,         0,         0,         0,         0,         0,-3255.7287,         0,         0,         0,        -0,      0.15,0.21900129,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.408,      0.15,         0,         0,         0,         0,         0,         0, 8440.5654,         0,        -0,         0,         0,      0.15, 0.1896609,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.409,      0.15,         0,         0,         0,         0,         0,         0, 21167.633,         0,        -0,         0,         0,      0.15,0.16174716,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.41,      0.15,         0,         0,         0,         0,         0,         0, 33572.679,         0,        -0,         0,         0,      0.15,0.13731607,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.411,      0.15,         0,         0,         0,         0,         0,         0, 40721.148,         0,        -0,         0,         0,      0.15, 0.1183485,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.412,      0.15,         0,         0,         0,         0,         0,         0, 41063.167,         0,        -0,         0,         0,      0.15,0.10600096,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.413,      0.15,         0,         0,         0,         0,         0,         0, 39398.365,         0,        -0,         0,         0,      0.15,0.10040823,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.414,      0.15,         0,         0,         0,         0,         0,         0, 39758.092,         0,        -0,         0,         0,      0.15,0.10134996,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.415,      0.15,         0,         0,         0,         0,         0,         0,  41483.33,         0,        -0,         0,         0,      0.15,0.10886963,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.416,      0.15,         0,         0,         0,         0,         0,         0, 39789.504,         0,        -0,         0,         0,      0.15,0.12319013,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.417,      0.15,         0,         0,         0,         0,         0,         0, 31191.918,         0,        -0,         0,         0,      0.15,0.14398767,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.418,      0.15,         0,         0,         0,         0,         0,         0, 18680.386,         0,        -0,         0,         0,      0.15, 0.1698822,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.419,      0.15,         0,         0,         0,         0,         0,         0,  6263.151,         0,        -0,         0,         0,      0.15,0.19885395,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.42,      0.15,         0,         0,         0,         0,         0,         0,-6259.0336,         0,         0,         0,        -0,      0.15,0.22885044,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.421,      0.15,         0,         0,         0,         0,         0,         0,-23331.296,         0,         0,         0,        -0,      0.15,0.25774382,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.422,      0.15,         0,         0,         0,         0,         0,         0,-54728.497,         0,         0,         0,        -0,      0.15, 0.2825708,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.423,      0.15,         0,         0,         0,         0,         0,         0, -102131.5,         0,         0,         0,        -0,      0.15,0.29804761,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.424,      0.15,         0,         0,         0,         0,         0,         0,-99532.597,         0,         0,         0,        -0,      0.15,0.29738723,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.425,      0.15,         0,         0,         0,         0,         0,         0,-52969.339,         0,         0,         0,        -0,      0.15,0.28089321,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.426,      0.15,         0,         0,         0,         0,         0,         0,-23216.843,         0,         0,         0,        -0,      0.15, 0.2553468,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.427,      0.15,         0,         0,         0,         0,         0,         0,-6398.2156,         0,         0,         0,        -0,      0.15,0.22578137,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.428,      0.15,         0,         0,         0,         0,         0,         0, 6943.4422,         0,        -0,         0,         0,      0.15,0.19509875,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.429,      0.15,         0,         0,         0,         0,         0,         0, 21120.479,         0,        -0,         0,         0,      0.15,0.16556887,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.43,      0.15,         0,         0,         0,         0,         0,         0, 35407.669,         0,        -0,         0,         0,      0.15,0.13952933,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.431,      0.15,         0,         0,         0,         0,         0,         0, 44059.999,         0,        -0,         0,         0,      0.15,0.11925147,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.432,      0.15,         0,         0,         0,         0,         0,         0, 44635.212,         0,        -0,         0,         0,      0.15,0.10612896,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.433,      0.15,         0,         0,         0,         0,         0,         0, 42728.947,         0,        -0,         0,         0,      0.15,0.10034618,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.434,      0.15,         0,         0,         0,         0,         0,         0, 43277.803,         0,        -0,         0,         0,      0.15,0.10165915,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.435,      0.15,         0,         0,         0,         0,         0,         0, 45134.553,         0,        -0,         0,         0,      0.15,0.11013211,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.436,      0.15,         0,         0,         0,         0,         0,         0,  42276.32,         0,        -0,         0,         0,      0.15,0.12599161,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.437,      0.15,         0,         0,         0,         0,         0,         0, 31388.016,         0,        -0,         0,         0,      0.15,0.14872874,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.438,      0.15,         0,         0,         0,         0,         0,         0, 17024.423,         0,        -0,         0,         0,      0.15, 0.1766045,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.439,      0.15,         0,         0,         0,         0,         0,         0, 3166.7325,         0,        -0,         0,         0,      0.15,0.20728032,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.44,      0.15,         0,         0,         0,         0,         0,         0,-11847.998,         0,         0,         0,        -0,      0.15,0.23845951,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.441,      0.15,         0,         0,         0,         0,         0,         0,-35348.496,         0,         0,         0,        -0,      0.15,0.26754664,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.442,      0.15,         0,         0,         0,         0,         0,         0,-80591.017,         0,         0,         0,        -0,      0.15,0.29047393,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.443,      0.15,         0,         0,         0,         0,         0,         0, -121811.5,         0,         0,         0,        -0,      0.15,0.29999924,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.444,      0.15,         0,         0,         0,         0,         0,         0,-82547.695,         0,         0,         0,        -0,      0.15,0.29075261,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.445,      0.15,         0,         0,         0,         0,         0,         0,-37384.735,         0,         0,         0,        -0,      0.15,0.26781313,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.446,      0.15,         0,         0,         0,         0,         0,         0,-13481.994,         0,         0,         0,        -0,      0.15,0.23837666,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.447,      0.15,         0,         0,         0,         0,         0,         0, 2308.0591,         0,        -0,         0,         0,      0.15,0.20658699,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.448,      0.15,         0,         0,         0,         0,         0,         0, 17655.165,         0,        -0,         0,         0,      0.15,0.17517765,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.449,      0.15,         0,         0,         0,         0,         0,         0, 34072.406,         0,        -0,         0,         0,      0.15,0.14669985,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.45,      0.15,         0,         0,         0,         0,         0,         0, 46113.776,         0,        -0,         0,         0,      0.15,0.12378541,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.451,      0.15,         0,         0,         0,         0,         0,         0, 48525.819,         0,        -0,         0,         0,      0.15,  0.108342,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.452,      0.15,         0,         0,         0,         0,         0,         0, 46342.951,         0,        -0,         0,         0,      0.15,0.10085154,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.453,      0.15,         0,         0,         0,         0,         0,         0, 46424.585,         0,        -0,         0,         0,      0.15,0.10105262,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.454,      0.15,         0,         0,         0,         0,         0,         0, 48615.471,         0,        -0,         0,         0,      0.15, 0.1089494,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.455,      0.15,         0,         0,         0,         0,         0,         0, 46081.207,         0,        -0,         0,         0,      0.15,0.12480977,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.456,      0.15,         0,         0,         0,         0,         0,         0, 34237.571,         0,        -0,         0,         0,      0.15,0.14815601,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.457,      0.15,         0,         0,         0,         0,         0,         0, 18168.209,         0,        -0,         0,         0,      0.15,0.17709416,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.458,      0.15,         0,         0,         0,         0,         0,         0, 2643.1512,         0,        -0,         0,         0,      0.15,0.20903624,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.459,      0.15,         0,         0,         0,         0,         0,         0,-14617.424,         0,         0,         0,        -0,      0.15,0.24139306,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.46,      0.15,         0,         0,         0,         0,         0,         0,-43220.937,         0,         0,         0,        -0,      0.15,0.27117548,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.461,      0.15,         0,         0,         0,         0,         0,         0,-98366.292,         0,         0,         0,        -0,      0.15,  0.293392,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.462,      0.15,         0,         0,         0,         0,         0,         0,-129355.16,         0,         0,         0,        -0,      0.15,0.29955734,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.463,      0.15,         0,         0,         0,         0,         0,         0,-73995.416,         0,         0,         0,        -0,      0.15, 0.2857674,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.464,      0.15,         0,         0,         0,         0,         0,         0,-30780.007,         0,         0,         0,        -0,      0.15,0.25943202,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.465,      0.15,         0,         0,         0,         0,         0,         0,-8180.9853,         0,         0,         0,        -0,      0.15,0.22771348,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.466,      0.15,         0,         0,         0,         0,         0,         0, 8684.3537,         0,        -0,         0,         0,      0.15,0.19455764,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.467,      0.15,         0,         0,         0,         0,         0,         0, 26455.173,         0,        -0,         0,         0,      0.15,0.16285167,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.468,      0.15,         0,         0,         0,         0,         0,         0, 43625.416,         0,        -0,         0,         0,      0.15,0.13551891,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.469,      0.15,         0,         0,         0,         0,         0,         0, 52050.536,         0,        -0,         0,         0,      0.15,  0.115261,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.47,      0.15,         0,         0,         0,         0,         0,         0, 50967.073,         0,        -0,         0,         0,      0.15,0.10343713,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.471,      0.15,         0,         0,         0,         0,         0,         0, 49389.739,         0,        -0,         0,         0,      0.15,0.10002921,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.472,      0.15,         0,         0,         0,         0,         0,         0,   51402.8,         0,        -0,         0,         0,      0.15,0.10482921,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.473,      0.15,         0,         0,         0,         0,         0,         0, 51673.947,         0,        -0,         0,         0,      0.15,0.11810096,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.474,      0.15,         0,         0,         0,         0,         0,         0, 41888.299,         0,        -0,         0,         0,      0.15,0.13975893,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.475,      0.15,         0,         0,         0,         0,         0,         0, 24613.092,         0,        -0,         0,         0,      0.15,0.16822289,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.476,      0.15,         0,         0,         0,         0,         0,         0, 7095.8297,         0,        -0,         0,         0,      0.15,0.20075804,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.477,      0.15,         0,         0,         0,         0,         0,         0,-11089.678,         0,         0,         0,        -0,      0.15, 0.2344503,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.478,      0.15,         0,         0,         0,         0,         0,         0,-39225.064,         0,         0,         0,        -0,      0.15,0.26617295,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.479,      0.15,         0,         0,         0,         0,         0,         0,-95983.136,         0,         0,         0,        -0,      0.15,0.29098451,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.48,      0.15,         0,         0,         0,         0,         0,         0,-141664.99,         0,         0,         0,        -0,      0.15, 0.2998954,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.481,      0.15,         0,         0,         0,         0,         0,         0,  -83850.8,         0,         0,         0,        -0,      0.15,0.28715674,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.482,      0.15,         0,         0,         0,         0,         0,         0,-33877.999,         0,         0,         0,        -0,      0.15,0.26026244,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.483,      0.15,         0,         0,         0,         0,         0,         0,-8459.6261,         0,         0,         0,        -0,      0.15,0.22741889,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.484,      0.15,         0,         0,         0,         0,         0,         0, 10259.088,         0,        -0,         0,         0,      0.15,0.19308408,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.485,      0.15,         0,         0,         0,         0,         0,         0, 30023.337,         0,        -0,         0,         0,      0.15,0.16045702,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.486,      0.15,         0,         0,         0,         0,         0,         0, 48412.366,         0,        -0,         0,         0,      0.15,0.13278534,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.487,      0.15,         0,         0,         0,         0,         0,         0, 55939.085,         0,        -0,         0,         0,      0.15,0.11293636,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.488,      0.15,         0,         0,         0,         0,         0,         0, 53927.551,         0,        -0,         0,         0,      0.15,0.10218889,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.489,      0.15,         0,         0,         0,         0,         0,         0,  52975.89,         0,        -0,         0,         0,      0.15,0.10037334,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
      0.49,      0.15,         0,         0,         0,         0,         0,         0, 55633.474,         0,        -0,         0,         0,      0.15,0.10736113,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.491,      0.15,         0,         0,         0,         0,         0,         0, 53555.405,         0,        -0,         0,         0,      0.15,0.12347765,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.492,      0.15,         0,         0,         0,         0,         0,         0, 39335.217,         0,        -0,         0,         0,      0.15,0.14826639,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.493,      0.15,         0,         0,         0,         0,         0,         0, 19551.559,         0,        -0,         0,         0,      0.15,0.17948384,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.494,      0.15,         0,         0,         0,         0,         0,         0,  453.3372,         0,        -0,         0,         0,      0.15,0.21392937,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.495,      0.15,         0,         0,         0,         0,         0,         0,-22346.989,         0,         0,         0,        -0,      0.15,0.24840144,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.496,      0.15,         0,         0,         0,         0,         0,         0,-65014.103,         0,         0,         0,        -0,      0.15,0.27888827,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.497,      0.15,         0,         0,         0,         0,         0,         0,-138977.77,         0,         0,         0,        -0,      0.15,0.29803839,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.498,      0.15,         0,         0,         0,         0,         0,         0,-125272.63,         0,         0,         0,        -0,      0.15,0.29558318,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
     0.499,      0.15,         0,         0,         0,         0,         0,         0,-54792.708,         0,         0,         0,        -0,      0.15,0.27313025,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
       0.5,      0.15,         0,         0,         0,         0,         0,         0,-18179.195,         0,         0,         0,        -0,      0.15,0.24109172,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         1,         0,      -0.1,         0
