"time","outputs_1_","outputs_2_","outputs_3_","outputs_4_"
1.0275,3.0375,2.92367,2.92744,1.21725
1.029,3.0375,2.92367,2.92744,1.21725
1.029,3.04475,2.91825,2.92201,1.23225
1.0305,3.04475,2.91825,2.92201,1.23225
1.0305,3.05248,2.91281,2.91658,1.24725
1.032,3.05248,2.91281,2.91658,1.24725
1.032,3.06066,2.90736,2.91113,1.26225
1.0335,3.06066,2.90736,2.91113,1.26225
1.0335,3.06925,2.9019,2.90566,1.27725
1.035,3.06925,2.9019,2.90566,1.27725
1.035,3.07824,2.89642,2.90018,1.29225
1.0365,3.07824,2.89642,2.90018,1.29225
1.0365,3.08759,2.89092,2.89469,1.30725
1.038,3.08759,2.89092,2.89469,1.30725
1.038,3.09727,2.88542,2.88918,1.32225
1.0395,3.09727,2.88542,2.88918,1.32225
1.0395,3.10726,2.8799,2.88366,1.33725
1.041,3.10726,2.8799,2.88366,1.33725
1.041,3.11752,2.87436,2.87813,1.35225
1.0425,3.11752,2.87436,2.87813,1.35225
1.0425,3.12801,2.86882,2.87258,1.36725
1.044,3.12801,2.86882,2.87258,1.36725
1.044,3.13872,2.86326,2.86702,1.38225
1.0455,3.13872,2.86326,2.86702,1.38225
1.0455,3.1496,2.85768,2.86145,1.39725
1.047,3.1496,2.85768,2.86145,1.39725
1.047,3.16063,2.85209,2.85586,1.41225
1.0485,3.16063,2.85209,2.85586,1.41225
1.0485,3.17177,2.84649,2.85026,1.42725
1.05,3.17177,2.84649,2.85026,1.42725
1.05,3.18298,2.84088,2.84464,1.44225
1.0515,3.18298,2.84088,2.84464,1.44225
1.0515,3.19424,2.83525,2.83901,1.45725
1.053,3.19424,2.83525,2.83901,1.45725
1.053,3.20551,2.82961,2.83337,1.47225
1.0545,3.20551,2.82961,2.83337,1.47225
1.0545,3.21675,2.82395,2.82771,1.48725
1.056,3.21675,2.82395,2.82771,1.48725
1.056,3.22795,2.81828,2.82204,1.50225
1.0575,3.22795,2.81828,2.82204,1.50225
1.0575,3.23905,2.8126,2.81636,1.51725
1.059,3.23905,2.8126,2.81636,1.51725
1.059,3.25003,2.8069,2.81066,1.53225
1.0605,3.25003,2.8069,2.81066,1.53225
1.0605,3.26085,2.80119,2.80495,1.54725
1.062,3.26085,2.80119,2.80495,1.54725
1.062,3.2715,2.79546,2.79923,1.56225
1.0635,3.2715,2.79546,2.79923,1.56225
1.0635,3.28192,2.78972,2.79349,1.57725
1.065,3.28192,2.78972,2.79349,1.57725
1.065,3.2921,2.78397,2.78773,1.59225
1.0665,3.2921,2.78397,2.78773,1.59225
1.0665,3.30199,2.7782,2.78197,1.60725
1.068,3.30199,2.7782,2.78197,1.60725
1.068,3.31158,2.77242,2.77619,1.62225
1.0695,3.31158,2.77242,2.77619,1.62225
1.0695,3.32084,2.76663,2.7704,1.63725
1.071,3.32084,2.76663,2.7704,1.63725
1.071,3.32972,2.76082,2.76459,1.65225
1.0725,3.32972,2.76082,2.76459,1.65225
1.0725,3.33822,2.755,2.75877,1.66725
1.074,3.33822,2.755,2.75877,1.66725
1.074,3.34629,2.74917,2.75293,1.68225
1.0755,3.34629,2.74917,2.75293,1.68225
1.0755,3.35393,2.74332,2.74708,1.69725
1.077,3.35393,2.74332,2.74708,1.69725
1.077,3.36109,2.73745,2.74122,1.71225
1.0785,3.36109,2.73745,2.74122,1.71225
1.0785,3.36776,2.73158,2.73534,1.72725
1.08,3.36776,2.73158,2.73534,1.72725
1.08,3.37392,2.72569,2.72945,1.74225
1.0815,3.37392,2.72569,2.72945,1.74225
1.0815,3.37955,2.71978,2.72355,1.75725
1.083,3.37955,2.71978,2.72355,1.75725
1.083,3.38462,2.71387,2.71763,1.77225
1.0845,3.38462,2.71387,2.71763,1.77225
1.0845,3.38912,2.70793,2.7117,1.78725
1.086,3.38912,2.70793,2.7117,1.78725
1.086,3.39303,2.70199,2.70575,1.80225
1.0875,3.39303,2.70199,2.70575,1.80225
1.0875,3.39633,2.69603,2.69979,1.81725
1.089,3.39633,2.69603,2.69979,1.81725
1.089,3.39902,2.69006,2.69382,1.83225
1.0905,3.39902,2.69006,2.69382,1.83225
1.0905,3.40108,2.68407,2.68783,1.84725
1.092,3.40108,2.68407,2.68783,1.84725
1.092,3.40249,2.67807,2.68183,1.86225
1.0935,3.40249,2.67807,2.68183,1.86225
1.0935,3.40325,2.67205,2.67582,1.87725
1.095,3.40325,2.67205,2.67582,1.87725
1.095,3.40335,2.66602,2.66979,1.89225
1.0965,3.40335,2.66602,2.66979,1.89225
1.0965,3.40278,2.65998,2.66375,1.90725
1.098,3.40278,2.65998,2.66375,1.90725
1.098,3.40154,2.65392,2.65769,1.92225
1.0995,3.40154,2.65392,2.65769,1.92225
1.0995,3.39962,2.64785,2.65162,1.93725
1.101,3.39962,2.64785,2.65162,1.93725
1.101,3.39702,2.64177,2.64554,1.95225
1.1025,3.39702,2.64177,2.64554,1.95225
1.1025,3.39375,2.63567,2.63944,1.96725
1.104,3.39375,2.63567,2.63944,1.96725
1.104,3.3898,2.62956,2.63333,1.98225
1.1055,3.3898,2.62956,2.63333,1.98225
1.1055,3.38517,2.62343,2.6272,1.99725
1.107,3.38517,2.62343,2.6272,1.99725
1.107,3.37987,2.6173,2.62106,2.01225
1.1085,3.37987,2.6173,2.62106,2.01225
1.1085,3.3739,2.61114,2.61491,2.02725
1.11,3.3739,2.61114,2.61491,2.02725
1.11,3.36728,2.60497,2.60874,2.04225
1.1115,3.36728,2.60497,2.60874,2.04225
1.1115,3.36001,2.59879,2.60256,2.05725
1.113,3.36001,2.59879,2.60256,2.05725
1.113,3.3521,2.5926,2.59636,2.07225
1.1145,3.3521,2.5926,2.59636,2.07225
1.1145,3.34356,2.58639,2.59015,2.08725
1.116,3.34356,2.58639,2.59015,2.08725
1.116,3.33441,2.58016,2.58393,2.10225
1.1175,3.33441,2.58016,2.58393,2.10225
1.1175,3.32465,2.57393,2.57769,2.11725
1.119,3.32465,2.57393,2.57769,2.11725
1.119,3.31432,2.56768,2.57144,2.13225
1.1205,3.31432,2.56768,2.57144,2.13225
1.1205,3.30342,2.56141,2.56518,2.14725
1.122,3.30342,2.56141,2.56518,2.14725
1.122,3.29197,2.55513,2.5589,2.16225
1.1235,3.29197,2.55513,2.5589,2.16225
1.1235,3.27999,2.54884,2.5526,2.17725
1.125,3.27999,2.54884,2.5526,2.17725
1.125,3.26751,2.54253,2.5463,2.19225
1.1265,3.26751,2.54253,2.5463,2.19225
1.1265,3.25455,2.53621,2.53998,2.20725
1.128,3.25455,2.53621,2.53998,2.20725
1.128,3.24112,2.52988,2.53364,2.22225
1.1295,3.24112,2.52988,2.53364,2.22225
1.1295,3.22726,2.52353,2.52729,2.23725
1.131,3.22726,2.52353,2.52729,2.23725
1.131,3.21299,2.51717,2.52093,2.25225
1.1325,3.21299,2.51717,2.52093,2.25225
1.1325,3.19834,2.51079,2.51455,2.26725
1.134,3.19834,2.51079,2.51455,2.26725
1.134,3.18333,2.5044,2.50816,2.28225
1.1355,3.18333,2.5044,2.50816,2.28225
1.1355,3.168,2.49799,2.50176,2.29725
1.137,3.168,2.49799,2.50176,2.29725
1.137,3.15236,2.49157,2.49534,2.31225
1.1385,3.15236,2.49157,2.49534,2.31225
1.1385,3.13646,2.48514,2.48891,2.32725
1.14,3.13646,2.48514,2.48891,2.32725
1.14,3.12032,2.4787,2.48246,2.34225
1.1415,3.12032,2.4787,2.48246,2.34225
1.1415,3.10398,2.47223,2.476,2.35725
1.143,3.10398,2.47223,2.476,2.35725
1.143,3.08746,2.46576,2.46953,2.37225
1.1445,3.08746,2.46576,2.46953,2.37225
1.1445,3.0708,2.45927,2.46304,2.38725
1.146,3.0708,2.45927,2.46304,2.38725
1.146,3.05403,2.45277,2.45653,2.40225
1.1475,3.05403,2.45277,2.45653,2.40225
1.1475,3.03718,2.44625,2.45002,2.41725
1.149,3.03718,2.44625,2.45002,2.41725
1.149,3.02029,2.43972,2.44349,2.43225
1.1505,3.02029,2.43972,2.44349,2.43225
1.1505,3.00338,2.43318,2.43694,2.44725
1.152,3.00338,2.43318,2.43694,2.44725
1.152,2.9865,2.4338,2.43757,2.44788
1.1535,2.9865,2.4338,2.43757,2.44788
1.1535,2.96968,2.43442,2.43819,2.4485
1.155,2.96968,2.43442,2.43819,2.4485
1.155,2.95294,2.43503,2.4388,2.4491
1.1565,2.95294,2.43503,2.4388,2.4491
1.1565,2.93633,2.43563,2.4394,2.4497
1.158,2.93633,2.43563,2.4394,2.4497
1.158,2.91987,2.43622,2.43999,2.45029
1.1595,2.91987,2.43622,2.43999,2.45029
1.1595,2.9036,2.4368,2.44057,2.45087
1.161,2.9036,2.4368,2.44057,2.45087
1.161,2.88755,2.43737,2.44114,2.45145
1.1625,2.88755,2.43737,2.44114,2.45145
1.1625,2.87175,2.43793,2.4417,2.45201
1.164,2.87175,2.43793,2.4417,2.45201
1.164,2.85623,2.43849,2.44225,2.45256
1.1655,2.85623,2.43849,2.44225,2.45256
1.1655,2.84103,2.43903,2.4428,2.4531
1.167,2.84103,2.43903,2.4428,2.4531
1.167,2.82617,2.43956,2.44333,2.45364
1.1685,2.82617,2.43956,2.44333,2.45364
1.1685,2.81169,2.44009,2.44385,2.45416
1.17,2.81169,2.44009,2.44385,2.45416
1.17,2.7976,2.4406,2.44437,2.45468
1.1715,2.7976,2.4406,2.44437,2.45468
1.1715,2.78395,2.44111,2.44487,2.45518
1.173,2.78395,2.44111,2.44487,2.45518
1.173,2.77076,2.44161,2.44537,2.45568
1.1745,2.77076,2.44161,2.44537,2.45568
1.1745,2.75804,2.44209,2.44586,2.45617
1.176,2.75804,2.44209,2.44586,2.45617
1.176,2.74584,2.44257,2.44634,2.45664
1.1775,2.74584,2.44257,2.44634,2.45664
1.1775,2.73417,2.44304,2.4468,2.45711
1.179,2.73417,2.44304,2.4468,2.45711
1.179,2.72305,2.4435,2.44726,2.45757
1.1805,2.72305,2.4435,2.44726,2.45757
1.1805,2.71251,2.44395,2.44771,2.45802
1.182,2.71251,2.44395,2.44771,2.45802
1.182,2.70256,2.44439,2.44815,2.45846
1.1835,2.70256,2.44439,2.44815,2.45846
1.1835,2.69323,2.44482,2.44858,2.45889
1.185,2.69323,2.44482,2.44858,2.45889
1.185,2.68454,2.44524,2.449,2.45931
1.1865,2.68454,2.44524,2.449,2.45931
1.1865,2.67649,2.44565,2.44942,2.45972
1.188,2.67649,2.44565,2.44942,2.45972
1.188,2.66911,2.44605,2.44982,2.46013
1.1895,2.66911,2.44605,2.44982,2.46013
1.1895,2.66241,2.44645,2.45021,2.46052
1.191,2.66241,2.44645,2.45021,2.46052
1.191,2.6564,2.44683,2.4506,2.4609
1.1925,2.6564,2.44683,2.4506,2.4609
1.1925,2.65109,2.44721,2.45097,2.46128
1.194,2.65109,2.44721,2.45097,2.46128
1.194,2.64649,2.44757,2.45134,2.46164
1.1955,2.64649,2.44757,2.45134,2.46164
1.1955,2.64262,2.44793,2.45169,2.462
1.197,2.64262,2.44793,2.45169,2.462
1.197,2.63946,2.44827,2.45204,2.46235
1.1985,2.63946,2.44827,2.45204,2.46235
1.1985,2.63704,2.44861,2.45237,2.46268
1.2,2.63704,2.44861,2.45237,2.46268
1.2,2.63535,2.44894,2.4527,2.46301
1.2015,2.63535,2.44894,2.4527,2.46301
1.2015,2.6344,2.44925,2.45302,2.46333
1.203,2.6344,2.44925,2.45302,2.46333
1.203,2.63418,2.44956,2.45333,2.46364
1.2045,2.63418,2.44956,2.45333,2.46364
1.2045,2.6347,2.44986,2.45363,2.46393
1.206,2.6347,2.44986,2.45363,2.46393
1.206,2.63594,2.45015,2.45392,2.46422
1.2075,2.63594,2.45015,2.45392,2.46422
1.2075,2.63791,2.45043,2.4542,2.4645
1.209,2.63791,2.45043,2.4542,2.4645
1.209,2.6406,2.4507,2.45447,2.46478
1.2105,2.6406,2.4507,2.45447,2.46478
1.2105,2.644,2.45096,2.45473,2.46504
1.212,2.644,2.45096,2.45473,2.46504
1.212,2.6481,2.45122,2.45498,2.46529
1.2135,2.6481,2.45122,2.45498,2.46529
1.2135,2.6529,2.45146,2.45522,2.46553
1.215,2.6529,2.45146,2.45522,2.46553
1.215,2.65837,2.45169,2.45546,2.46577
1.2165,2.65837,2.45169,2.45546,2.46577
1.2165,2.66451,2.45192,2.45568,2.46599
1.218,2.66451,2.45192,2.45568,2.46599
1.218,2.6713,2.45213,2.45589,2.4662
1.2195,2.6713,2.45213,2.45589,2.4662
1.2195,2.67872,2.45233,2.4561,2.46641
1.221,2.67872,2.45233,2.4561,2.46641
1.221,2.68676,2.45253,2.4563,2.4666
1.2225,2.68676,2.45253,2.4563,2.4666
1.2225,2.69539,2.45272,2.45648,2.46679
1.224,2.69539,2.45272,2.45648,2.46679
1.224,2.7046,2.45289,2.45666,2.46697
1.2255,2.7046,2.45289,2.45666,2.46697
1.2255,2.71437,2.45306,2.45683,2.46713
1.227,2.71437,2.45306,2.45683,2.46713
1.227,2.72467,2.45322,2.45698,2.46729
1.2285,2.72467,2.45322,2.45698,2.46729
1.2285,2.73547,2.45337,2.45713,2.46744
1.23,2.73547,2.45337,2.45713,2.46744
1.23,2.74676,2.45351,2.45727,2.46758
1.2315,2.74676,2.45351,2.45727,2.46758
1.2315,2.75851,2.45364,2.4574,2.46771
1.233,2.75851,2.45364,2.4574,2.46771
1.233,2.77069,2.45376,2.45752,2.46783
1.2345,2.77069,2.45376,2.45752,2.46783
1.2345,2.78326,2.45387,2.45763,2.46794
1.236,2.78326,2.45387,2.45763,2.46794
1.236,2.79622,2.45397,2.45773,2.46804
1.2375,2.79622,2.45397,2.45773,2.46804
1.2375,2.80951,2.45406,2.45783,2.46813
1.239,2.80951,2.45406,2.45783,2.46813
1.239,2.82312,2.45414,2.45791,2.46822
1.2405,2.82312,2.45414,2.45791,2.46822
1.2405,2.83702,2.45422,2.45798,2.46829
1.242,2.83702,2.45422,2.45798,2.46829
1.242,2.85116,2.45428,2.45804,2.46835
1.2435,2.85116,2.45428,2.45804,2.46835
1.2435,2.86553,2.45433,2.4581,2.46841
1.245,2.86553,2.45433,2.4581,2.46841
1.245,2.88008,2.45438,2.45814,2.46845
1.2465,2.88008,2.45438,2.45814,2.46845
1.2465,2.89479,2.45441,2.45818,2.46849
1.248,2.89479,2.45441,2.45818,2.46849
1.248,2.90962,2.45444,2.4582,2.46851
1.2495,2.90962,2.45444,2.4582,2.46851
1.2495,2.92455,2.45446,2.45822,2.46853
1.251,2.92455,2.45446,2.45822,2.46853
1.251,2.93952,2.45446,2.45823,2.46854
1.2525,2.93952,2.45446,2.45823,2.46854
1.2525,2.95451,2.45446,2.45823,2.46854
1.254,2.95451,2.45446,2.45823,2.46854
1.254,2.96947,2.45446,2.45823,2.46854
1.2555,2.96947,2.45446,2.45823,2.46854
1.2555,2.98435,2.45446,2.45823,2.46854
1.257,2.98435,2.45446,2.45823,2.46854
1.257,2.99913,2.45446,2.45823,2.46854
1.2585,2.99913,2.45446,2.45823,2.46854
1.2585,3.01377,2.45446,2.45823,2.46854
1.26,3.01377,2.45446,2.45823,2.46854
1.26,3.02823,2.45446,2.45823,2.46854
1.2615,3.02823,2.45446,2.45823,2.46854
1.2615,3.0425,2.45446,2.45823,2.46854
1.263,3.0425,2.45446,2.45823,2.46854
1.263,3.05653,2.45446,2.45823,2.46854
1.2645,3.05653,2.45446,2.45823,2.46854
1.2645,3.0703,2.45446,2.45823,2.46854
1.266,3.0703,2.45446,2.45823,2.46854
1.266,3.08377,2.45446,2.45823,2.46854
1.2675,3.08377,2.45446,2.45823,2.46854
1.2675,3.09691,2.45446,2.45823,2.46854
1.269,3.09691,2.45446,2.45823,2.46854
1.269,3.1097,2.45446,2.45823,2.46854
1.2705,3.1097,2.45446,2.45823,2.46854
1.2705,3.12211,2.45446,2.45823,2.46854
1.272,3.12211,2.45446,2.45823,2.46854
1.272,3.1341,2.45446,2.45823,2.46854
1.2735,3.1341,2.45446,2.45823,2.46854
1.2735,3.14566,2.45446,2.45823,2.46854
1.275,3.14566,2.45446,2.45823,2.46854
1.275,3.15676,2.45446,2.45823,2.46854
1.2765,3.15676,2.45446,2.45823,2.46854
1.2765,3.16736,2.45446,2.45823,2.46854
1.278,3.16736,2.45446,2.45823,2.46854
1.278,3.17746,2.45446,2.45823,2.46854
1.2795,3.17746,2.45446,2.45823,2.46854
1.2795,3.18702,2.45446,2.45823,2.46854
1.281,3.18702,2.45446,2.45823,2.46854
1.281,3.19603,2.45446,2.45823,2.46854
1.2825,3.19603,2.45446,2.45823,2.46854
1.2825,3.20446,2.45446,2.45823,2.46854
1.284,3.20446,2.45446,2.45823,2.46854
1.284,3.21229,2.45446,2.45823,2.46854
1.2855,3.21229,2.45446,2.45823,2.46854
1.2855,3.21952,2.45446,2.45823,2.46854
1.287,3.21952,2.45446,2.45823,2.46854
1.287,3.22612,2.45446,2.45823,2.46854
1.2885,3.22612,2.45446,2.45823,2.46854
1.2885,3.23208,2.45446,2.45823,2.46854
1.29,3.23208,2.45446,2.45823,2.46854
1.29,3.23738,2.45446,2.45823,2.46854
1.2915,3.23738,2.45446,2.45823,2.46854
1.2915,3.24201,2.45446,2.45823,2.46854
1.293,3.24201,2.45446,2.45823,2.46854
1.293,3.24597,2.45446,2.45823,2.46854
1.2945,3.24597,2.45446,2.45823,2.46854
1.2945,3.24924,2.45446,2.45823,2.46854
1.296,3.24924,2.45446,2.45823,2.46854
1.296,3.25182,2.45446,2.45823,2.46854
1.2975,3.25182,2.45446,2.45823,2.46854
1.2975,3.2537,2.45446,2.45823,2.46854
1.299,3.2537,2.45446,2.45823,2.46854
1.299,3.25488,2.45446,2.45823,2.46854
1.3005,3.25488,2.45446,2.45823,2.46854
1.3005,3.25535,2.45446,2.45823,2.46854
1.302,3.25535,2.45446,2.45823,2.46854
1.302,3.25512,2.45446,2.45823,2.46854
1.3035,3.25512,2.45446,2.45823,2.46854
1.3035,3.25417,2.45446,2.45823,2.46854
1.305,3.25417,2.45446,2.45823,2.46854
1.305,3.25253,2.45446,2.45823,2.46854
1.3065,3.25253,2.45446,2.45823,2.46854
1.3065,3.25018,2.45446,2.45823,2.46854
1.308,3.25018,2.45446,2.45823,2.46854
1.308,3.24714,2.45446,2.45823,2.46854
1.3095,3.24714,2.45446,2.45823,2.46854
1.3095,3.24341,2.45446,2.45823,2.46854
1.311,3.24341,2.45446,2.45823,2.46854
1.311,3.239,2.45446,2.45823,2.46854
1.3125,3.239,2.45446,2.45823,2.46854
1.3125,3.23392,2.45446,2.45823,2.46854
1.314,3.23392,2.45446,2.45823,2.46854
1.314,3.22818,2.45446,2.45823,2.46854
1.3155,3.22818,2.45446,2.45823,2.46854
1.3155,3.22179,2.45446,2.45823,2.46854
1.317,3.22179,2.45446,2.45823,2.46854
1.317,3.21477,2.45446,2.45823,2.46854
1.3185,3.21477,2.45446,2.45823,2.46854
1.3185,3.20714,2.45446,2.45823,2.46854
1.32,3.20714,2.45446,2.45823,2.46854
1.32,3.1989,2.45446,2.45823,2.46854
1.3215,3.1989,2.45446,2.45823,2.46854
1.3215,3.19008,2.45446,2.45823,2.46854
1.323,3.19008,2.45446,2.45823,2.46854
1.323,3.18071,2.45446,2.45823,2.46854
1.3245,3.18071,2.45446,2.45823,2.46854
1.3245,3.17079,2.45446,2.45823,2.46854
1.326,3.17079,2.45446,2.45823,2.46854
1.326,3.16035,2.45446,2.45823,2.46854
1.3275,3.16035,2.45446,2.45823,2.46854
1.3275,3.14941,2.45446,2.45823,2.46854
1.329,3.14941,2.45446,2.45823,2.46854
1.329,3.13801,2.45446,2.45823,2.46854
1.3305,3.13801,2.45446,2.45823,2.46854
1.3305,3.12615,2.45446,2.45823,2.46854
1.332,3.12615,2.45446,2.45823,2.46854
1.332,3.11388,2.45446,2.45823,2.46854
1.3335,3.11388,2.45446,2.45823,2.46854
1.3335,3.10122,2.45446,2.45823,2.46854
1.335,3.10122,2.45446,2.45823,2.46854
1.335,3.08819,2.45446,2.45823,2.46854
1.3365,3.08819,2.45446,2.45823,2.46854
1.3365,3.07482,2.45446,2.45823,2.46854
1.338,3.07482,2.45446,2.45823,2.46854
1.338,3.06115,2.45446,2.45823,2.46854
1.3395,3.06115,2.45446,2.45823,2.46854
1.3395,3.0472,2.45446,2.45823,2.46854
1.341,3.0472,2.45446,2.45823,2.46854
1.341,3.03301,2.45446,2.45823,2.46854
1.3425,3.03301,2.45446,2.45823,2.46854
1.3425,3.01861,2.45446,2.45823,2.46854
1.344,3.01861,2.45446,2.45823,2.46854
1.344,3.00402,2.45446,2.45823,2.46854
1.3455,3.00402,2.45446,2.45823,2.46854
1.3455,2.98929,2.45446,2.45823,2.46854
1.347,2.98929,2.45446,2.45823,2.46854
1.347,2.97444,2.45446,2.45823,2.46854
1.3485,2.97444,2.45446,2.45823,2.46854
1.3485,2.95951,2.45446,2.45823,2.46854
1.35,2.95951,2.45446,2.45823,2.46854
1.35,2.94452,2.45446,2.45823,2.46854
1.3515,2.94452,2.45446,2.45823,2.46854
1.3515,2.92952,2.45446,2.45823,2.46854
1.353,2.92952,2.45446,2.45823,2.46854
1.353,2.91454,2.45446,2.45823,2.46854
1.3545,2.91454,2.45446,2.45823,2.46854
1.3545,2.89961,2.45446,2.45823,2.46854
1.356,2.89961,2.45446,2.45823,2.46854
1.356,2.88475,2.45446,2.45823,2.46854
1.3575,2.88475,2.45446,2.45823,2.46854
1.3575,2.87002,2.45446,2.45823,2.46854
1.359,2.87002,2.45446,2.45823,2.46854
1.359,2.85544,2.45446,2.45823,2.46854
1.3605,2.85544,2.45446,2.45823,2.46854
1.3605,2.84103,2.45446,2.45823,2.46854
1.362,2.84103,2.45446,2.45823,2.46854
1.362,2.82684,2.45446,2.45823,2.46854
1.3635,2.82684,2.45446,2.45823,2.46854
1.3635,2.81289,2.45446,2.45823,2.46854
1.365,2.81289,2.45446,2.45823,2.46854
1.365,2.79922,2.45446,2.45823,2.46854
1.3665,2.79922,2.45446,2.45823,2.46854
1.3665,2.78586,2.45446,2.45823,2.46854
1.368,2.78586,2.45446,2.45823,2.46854
1.368,2.77283,2.45446,2.45823,2.46854
1.3695,2.77283,2.45446,2.45823,2.46854
1.3695,2.76016,2.45446,2.45823,2.46854
1.371,2.76016,2.45446,2.45823,2.46854
1.371,2.74789,2.45446,2.45823,2.46854
1.3725,2.74789,2.45446,2.45823,2.46854
1.3725,2.73604,2.45446,2.45823,2.46854
1.374,2.73604,2.45446,2.45823,2.46854
1.374,2.72463,2.45446,2.45823,2.46854
1.3755,2.72463,2.45446,2.45823,2.46854
1.3755,2.7137,2.45446,2.45823,2.46854
1.377,2.7137,2.45446,2.45823,2.46854
1.377,2.70326,2.45446,2.45823,2.46854
1.3785,2.70326,2.45446,2.45823,2.46854
1.3785,2.69334,2.45446,2.45823,2.46854
1.38,2.69334,2.45446,2.45823,2.46854
1.38,2.68396,2.45446,2.45823,2.46854
1.3815,2.68396,2.45446,2.45823,2.46854
1.3815,2.67514,2.45446,2.45823,2.46854
1.383,2.67514,2.45446,2.45823,2.46854
1.383,2.66691,2.45446,2.45823,2.46854
1.3845,2.66691,2.45446,2.45823,2.46854
1.3845,2.65927,2.45446,2.45823,2.46854
1.386,2.65927,2.45446,2.45823,2.46854
1.386,2.65225,2.45446,2.45823,2.46854
1.3875,2.65225,2.45446,2.45823,2.46854
1.3875,2.64587,2.45446,2.45823,2.46854
1.389,2.64587,2.45446,2.45823,2.46854
1.389,2.64013,2.45446,2.45823,2.46854
1.3905,2.64013,2.45446,2.45823,2.46854
1.3905,2.63505,2.45446,2.45823,2.46854
1.392,2.63505,2.45446,2.45823,2.46854
1.392,2.63063,2.45446,2.45823,2.46854
1.3935,2.63063,2.45446,2.45823,2.46854
1.3935,2.6269,2.45446,2.45823,2.46854
1.395,2.6269,2.45446,2.45823,2.46854
1.395,2.62386,2.45446,2.45823,2.46854
1.3965,2.62386,2.45446,2.45823,2.46854
1.3965,2.62152,2.45446,2.45823,2.46854
1.398,2.62152,2.45446,2.45823,2.46854
1.398,2.61987,2.45446,2.45823,2.46854
1.3995,2.61987,2.45446,2.45823,2.46854
1.3995,2.61893,2.45446,2.45823,2.46854
1.401,2.61893,2.45446,2.45823,2.46854
1.401,2.61869,2.45446,2.45823,2.46854
1.4025,2.61869,2.45446,2.45823,2.46854
1.4025,2.61916,2.45446,2.45823,2.46854
1.404,2.61916,2.45446,2.45823,2.46854
1.404,2.62034,2.45446,2.45823,2.46854
1.4055,2.62034,2.45446,2.45823,2.46854
1.4055,2.62222,2.45446,2.45823,2.46854
1.407,2.62222,2.45446,2.45823,2.46854
1.407,2.6248,2.45446,2.45823,2.46854
1.4085,2.6248,2.45446,2.45823,2.46854
1.4085,2.62807,2.45446,2.45823,2.46854
1.41,2.62807,2.45446,2.45823,2.46854
1.41,2.63203,2.45446,2.45823,2.46854
1.4115,2.63203,2.45446,2.45823,2.46854
1.4115,2.63667,2.45446,2.45823,2.46854
1.413,2.63667,2.45446,2.45823,2.46854
1.413,2.64197,2.45446,2.45823,2.46854
1.4145,2.64197,2.45446,2.45823,2.46854
1.4145,2.64792,2.45446,2.45823,2.46854
1.416,2.64792,2.45446,2.45823,2.46854
1.416,2.65452,2.45446,2.45823,2.46854
1.4175,2.65452,2.45446,2.45823,2.46854
1.4175,2.66175,2.45446,2.45823,2.46854
1.419,2.66175,2.45446,2.45823,2.46854
1.419,2.66959,2.45446,2.45823,2.46854
1.4205,2.66959,2.45446,2.45823,2.46854
1.4205,2.67802,2.45446,2.45823,2.46854
1.422,2.67802,2.45446,2.45823,2.46854
1.422,2.68702,2.45446,2.45823,2.46854
1.4235,2.68702,2.45446,2.45823,2.46854
1.4235,2.69659,2.45446,2.45823,2.46854
1.425,2.69659,2.45446,2.45823,2.46854
1.425,2.70668,2.45446,2.45823,2.46854
1.4265,2.70668,2.45446,2.45823,2.46854
1.4265,2.71729,2.45446,2.45823,2.46854
1.428,2.71729,2.45446,2.45823,2.46854
1.428,2.72838,2.45446,2.45823,2.46854
1.4295,2.72838,2.45446,2.45823,2.46854
1.4295,2.73994,2.45446,2.45823,2.46854
1.431,2.73994,2.45446,2.45823,2.46854
1.431,2.75194,2.45446,2.45823,2.46854
1.4325,2.75194,2.45446,2.45823,2.46854
1.4325,2.76434,2.45446,2.45823,2.46854
1.434,2.76434,2.45446,2.45823,2.46854
1.434,2.77713,2.45446,2.45823,2.46854
1.4355,2.77713,2.45446,2.45823,2.46854
1.4355,2.79028,2.45446,2.45823,2.46854
1.437,2.79028,2.45446,2.45823,2.46854
1.437,2.80375,2.45446,2.45823,2.46854
1.4385,2.80375,2.45446,2.45823,2.46854
1.4385,2.81751,2.45446,2.45823,2.46854
1.44,2.81751,2.45446,2.45823,2.46854
1.44,2.83154,2.45446,2.45823,2.46854
1.4415,2.83154,2.45446,2.45823,2.46854
1.4415,2.84581,2.45446,2.45823,2.46854
1.443,2.84581,2.45446,2.45823,2.46854
1.443,2.86028,2.45446,2.45823,2.46854
1.4445,2.86028,2.45446,2.45823,2.46854
1.4445,2.87492,2.45446,2.45823,2.46854
1.446,2.87492,2.45446,2.45823,2.46854
1.446,2.88969,2.45446,2.45823,2.46854
1.4475,2.88969,2.45446,2.45823,2.46854
1.4475,2.90458,2.45446,2.45823,2.46854
1.449,2.90458,2.45446,2.45823,2.46854
1.449,2.91953,2.45446,2.45823,2.46854
1.4505,2.91953,2.45446,2.45823,2.46854
1.4505,2.93452,2.45446,2.45823,2.46854
1.452,2.93452,2.45446,2.45823,2.46854
1.452,2.94952,2.45446,2.45823,2.46854
1.4535,2.94952,2.45446,2.45823,2.46854
1.4535,2.96449,2.45446,2.45823,2.46854
1.455,2.96449,2.45446,2.45823,2.46854
