"time",	"outputs[1]",	"outputs[2]"
7.9585,	49.82708,	49.03857
7.959,	49.82917,	49.0416
7.9595,	49.83125,	49.04464
7.96,	49.83333,	49.04768
7.9605,	49.83542,	49.05071
7.961,	49.8375,	49.05375
7.9615,	49.83958,	49.05679
7.962,	49.84167,	49.05982
7.9625,	49.84375,	49.06285
7.963,	49.84583,	49.06589
7.9635,	49.84792,	49.06892
7.964,	49.85,	49.07196
7.9645,	49.85208,	49.07499
7.965,	49.85417,	49.07803
7.9655,	49.85625,	49.08106
7.966,	49.85833,	49.0841
7.9665,	49.86042,	49.08713
7.967,	49.8625,	49.09016
7.9675,	49.86458,	49.0932
7.968,	49.86667,	49.09623
7.9685,	49.86875,	49.09926
7.969,	49.87083,	49.1023
7.9695,	49.87292,	49.10533
7.97,	49.875,	49.10836
7.9705,	49.87708,	49.11139
7.971,	49.87917,	49.11443
7.9715,	49.88125,	49.11746
7.972,	49.88333,	49.12049
7.9725,	49.88542,	49.12352
7.973,	49.8875,	49.12655
7.9735,	49.88958,	49.12958
7.974,	49.89167,	49.13261
7.9745,	49.89375,	49.13565
7.975,	49.89583,	49.13868
7.9755,	49.89792,	49.1417
7.976,	49.9,	49.14473
7.9765,	49.90208,	49.14777
7.977,	49.90417,	49.15079
7.9775,	49.90625,	49.15382
7.978,	49.90833,	49.15685
7.9785,	49.91042,	49.15988
7.979,	49.9125,	49.16291
7.9795,	49.91458,	49.16594
7.98,	49.91667,	49.16897
7.9805,	49.91875,	49.172
7.981,	49.92083,	49.17502
7.9815,	49.92292,	49.17805
7.982,	49.925,	49.18108
7.9825,	49.92708,	49.18411
7.983,	49.92917,	49.18713
7.9835,	49.93125,	49.19016
7.984,	49.93333,	49.19319
7.9845,	49.93542,	49.19622
7.985,	49.9375,	49.19924
7.9855,	49.93958,	49.20227
7.986,	49.94167,	49.2053
7.9865,	49.94375,	49.20832
7.987,	49.94583,	49.21135
7.9875,	49.94792,	49.21437
7.988,	49.95,	49.2174
7.9885,	49.95208,	49.22042
7.989,	49.95417,	49.22345
7.9895,	49.95625,	49.22647
7.99,	49.95833,	49.2295
7.9905,	49.96042,	49.23252
7.991,	49.9625,	49.23554
7.9915,	49.96458,	49.23857
7.992,	49.96667,	49.24159
7.9925,	49.96875,	49.24461
7.993,	49.97083,	49.24764
7.9935,	49.97292,	49.25066
7.994,	49.975,	49.25368
7.9945,	49.97708,	49.25671
7.995,	49.97917,	49.25973
7.9955,	49.98125,	49.26275
7.996,	49.98333,	49.26577
7.9965,	49.98542,	49.2688
7.997,	49.9875,	49.27182
7.9975,	49.98958,	49.27484
7.998,	49.99167,	49.27786
7.9985,	49.99375,	49.28088
7.999,	49.99583,	49.2839
7.9995,	49.99792,	49.28692
8,	50,	49.28994
8.0005,	50.00208,	49.29296
8.001,	50,	49.29598
8.0015,	50,	49.299
8.002,	50,	49.30202
8.0025,	50,	49.30504
8.003,	50,	49.30806
8.0035,	50,	49.31108
8.004,	50,	49.3141
8.0045,	50,	49.31712
8.005,	50,	49.32013
8.0055,	50,	49.32315
8.006,	50,	49.32617
8.0065,	50,	49.32919
8.007,	50,	49.33221
8.0075,	50,	49.33522
8.008,	50,	49.33824
8.0085,	50,	49.34126
8.009,	50,	49.34428
8.0095,	50,	49.34729
8.01,	50,	49.35031
8.0105,	50,	49.35332
8.011,	50,	49.35634
8.0115,	50,	49.35936
8.012,	50,	49.36237
8.0125,	50,	49.36539
8.013,	50,	49.3684
8.0135,	50,	49.37142
8.014,	50,	49.37443
8.0145,	50,	49.37745
8.015,	50,	49.38046
8.0155,	50,	49.38348
8.016,	50,	49.38649
8.0165,	50,	49.3895
8.017,	50,	49.39252
8.0175,	50,	49.39553
8.018,	50,	49.39854
8.0185,	50,	49.40156
8.019,	50,	49.40457
8.0195,	50,	49.40759
8.02,	50,	49.4106
8.0205,	50,	49.41361
8.021,	50,	49.41662
8.0215,	50,	49.41963
8.022,	50,	49.42265
8.0225,	50,	49.42566
8.023,	50,	49.42867
8.0235,	50,	49.43168
8.024,	50,	49.43469
8.0245,	50,	49.4377
8.025,	50,	49.44071
8.0255,	50,	49.44372
8.026,	50,	49.44673
8.0265,	50,	49.44974
8.027,	50,	49.45275
8.0275,	50,	49.45576
8.028,	50,	49.45877
8.0285,	50,	49.46178
8.029,	50,	49.46479
8.0295,	50,	49.4678
8.03,	50,	49.47081
8.0305,	50,	49.47381
8.031,	50,	49.47682
8.0315,	50,	49.47983
8.032,	50,	49.48284
8.0325,	50,	49.48584
8.033,	50,	49.48885
8.0335,	50,	49.49186
8.034,	50,	49.49487
8.0345,	50,	49.49788
8.035,	50,	49.50088
8.0355,	50,	49.50389
8.036,	50,	49.50689
8.0365,	50,	49.5099
8.037,	50,	49.51291
8.0375,	50,	49.51591
8.038,	50,	49.51891
8.0385,	50,	49.52192
8.039,	50,	49.52493
8.0395,	50,	49.52793
8.04,	50,	49.53093
8.0405,	50,	49.53394
8.041,	50,	49.53695
8.0415,	50,	49.53995
8.042,	50,	49.54295
8.0425,	50,	49.54596
8.043,	50,	49.54896
8.0435,	50,	49.55196
8.044,	50,	49.55497
8.0445,	50,	49.55797
8.045,	50,	49.56097
8.0455,	50,	49.56397
8.046,	50,	49.56697
8.0465,	50,	49.56998
8.047,	50,	49.57298
8.0475,	50,	49.57598
8.048,	50,	49.57898
8.0485,	50,	49.58198
8.049,	50,	49.58498
8.0495,	50,	49.58799
8.05,	50,	49.59098
8.0505,	50,	49.59399
8.051,	50,	49.59698
8.0515,	50,	49.59999
8.052,	50,	49.60299
8.0525,	50,	49.60599
8.053,	50,	49.60899
8.0535,	50,	49.61198
8.054,	50,	49.61498
8.0545,	50,	49.61798
8.055,	50,	49.62098
8.0555,	50,	49.62398
8.056,	50,	49.62698
8.0565,	50,	49.62997
8.057,	50,	49.63297
8.0575,	50,	49.63597
8.058,	50,	49.63897
8.0585,	50,	49.64197
8.059,	50,	49.64496
8.0595,	50,	49.64796
8.06,	50,	49.65096
8.0605,	50,	49.65395
8.061,	50,	49.65695
8.0615,	50,	49.65995
8.062,	50,	49.66294
8.0625,	50,	49.66594
8.063,	50,	49.66893
8.0635,	50,	49.67193
8.064,	50,	49.67492
8.0645,	50,	49.67792
8.065,	50,	49.68092
8.0655,	50,	49.68391
8.066,	50,	49.6869
8.0665,	50,	49.6899
8.067,	50,	49.69289
8.0675,	50,	49.69588
8.068,	50,	49.69888
8.0685,	50,	49.70187
8.069,	50,	49.70486
8.0695,	50,	49.70786
8.07,	50,	49.71085
8.0705,	50,	49.71384
8.071,	50,	49.71684
8.0715,	50,	49.71983
8.072,	50,	49.72282
8.0725,	50,	49.72581
8.073,	50,	49.7288
8.0735,	50,	49.73179
8.074,	50,	49.73478
8.0745,	50,	49.73778
8.075,	50,	49.74077
8.0755,	50,	49.74376
8.076,	50,	49.74675
8.0765,	50,	49.74974
8.077,	50,	49.75273
8.0775,	50,	49.75572
8.078,	50,	49.75871
8.0785,	50,	49.7617
8.079,	50,	49.76469
8.0795,	50,	49.76768
8.08,	50,	49.77066
8.0805,	50,	49.77365
8.081,	50,	49.77664
8.0815,	50,	49.77963
8.082,	50,	49.78262
8.0825,	50,	49.78561
8.083,	50,	49.78859
8.0835,	50,	49.79158
8.084,	50,	49.79457
8.0845,	50,	49.79755
8.085,	50,	49.80054
8.0855,	50,	49.80353
8.086,	50,	49.80651
8.0865,	50,	49.8095
8.087,	50,	49.81249
8.0875,	50,	49.81548
8.088,	50,	49.81846
8.0885,	50,	49.82145
8.089,	50,	49.82443
8.0895,	50,	49.82742
8.09,	50,	49.8304
8.0905,	50,	49.83339
8.091,	50,	49.83637
8.0915,	50,	49.83936
8.092,	50,	49.84234
8.0925,	50,	49.84532
8.093,	50,	49.8483
8.0935,	50,	49.85129
8.094,	50,	49.85427
8.0945,	50,	49.85726
8.095,	50,	49.86024
8.0955,	50,	49.86322
8.096,	50,	49.8662
8.0965,	50,	49.86919
8.097,	50,	49.87217
8.0975,	50,	49.87515
8.098,	50,	49.87813
8.0985,	50,	49.88111
8.099,	50,	49.88409
8.0995,	50,	49.88708
8.1,	50,	49.89006
8.1005,	50,	49.89304
8.101,	50,	49.89602
8.1015,	50,	49.899
8.102,	50,	49.90198
8.1025,	50,	49.90496
8.103,	50,	49.90794
8.1035,	50,	49.91092
8.104,	50,	49.9139
8.1045,	50,	49.91688
8.105,	50,	49.91986
8.1055,	50,	49.92284
8.106,	50,	49.92582
8.1065,	50,	49.92879
8.107,	50,	49.93177
8.1075,	50,	49.93475
8.108,	50,	49.93773
8.1085,	50,	49.9407
8.109,	50,	49.94368
8.1095,	50,	49.94666
8.11,	50,	49.94963
8.1105,	50,	49.95261
8.111,	50,	49.95559
8.1115,	50,	49.95856
8.112,	50,	49.96154
8.1125,	50,	49.96452
8.113,	50,	49.96749
8.1135,	50,	49.97047
8.114,	50,	49.97345
8.1145,	50,	49.97642
8.115,	50,	49.9794
8.1155,	50,	49.98237
8.116,	50,	49.98535
8.1165,	50,	49.98832
8.117,	50,	49.99129
8.1175,	50,	49.99427
8.118,	50,	49.99724
8.1185,	50,	50.00022
8.119,	50,	50.00319
8.1195,	50,	50.00616
8.12,	50,	50.00914
8.1205,	50,	50.01211
8.121,	50,	50.01508
8.1215,	50,	50.01805
8.122,	50,	50.02103
8.1225,	50,	50.024
8.123,	50,	50.02697
8.1235,	50,	50.02995
8.124,	50,	50.03291
8.1245,	50,	50.03589
8.125,	50,	50.03886
8.1255,	50,	50.04183
8.126,	50,	50.0448
8.1265,	50,	50.04777
8.127,	50,	50.05074
8.1275,	50,	50.05371
8.128,	50,	50.05668
8.1285,	50,	50.05965
8.129,	50,	50.06262
8.1295,	50,	50.06559
8.13,	50,	50.06856
8.1305,	50,	50.07153
8.131,	50,	50.0745
8.1315,	50,	50.07747
8.132,	50,	50.08043
8.1325,	50,	50.0834
8.133,	50,	50.08637
8.1335,	50,	50.08934
8.134,	50,	50.0923
8.1345,	50,	50.09528
8.135,	50,	50.09824
8.1355,	50,	50.10121
8.136,	50,	50.10418
8.1365,	50,	50.10714
8.137,	50,	50.11011
8.1375,	50,	50.11308
8.138,	50,	50.11604
8.1385,	50,	50.11901
8.139,	50,	50.12197
8.1395,	50,	50.12494
8.14,	50,	50.1279
8.1405,	50,	50.13087
8.141,	50,	50.13383
8.1415,	50,	50.1368
8.142,	50,	50.13976
8.1425,	50,	50.14273
8.143,	50,	50.14569
8.1435,	50,	50.14865
8.144,	50,	50.15162
8.1445,	50,	50.15458
8.145,	50,	50.15755
8.1455,	50,	50.16051
8.146,	50,	50.16347
8.1465,	50,	50.16644
8.147,	50,	50.1694
8.1475,	50,	50.17236
8.148,	50,	50.17532
8.1485,	50,	50.17828
8.149,	50,	50.18125
8.1495,	50,	50.18421
8.15,	50,	50.18717
8.1505,	50,	50.19013
8.151,	50,	50.19309
8.1515,	50,	50.19605
8.152,	50,	50.19901
8.1525,	50,	50.20198
8.153,	50,	50.20493
8.1535,	50,	50.20789
8.154,	50,	50.21085
8.1545,	50,	50.21381
8.155,	50,	50.21677
8.1555,	50,	50.21973
8.156,	50,	50.22269
8.1565,	50,	50.22565
8.157,	50,	50.22861
8.1575,	50,	50.23157
8.158,	50,	50.23453
8.1585,	50,	50.23749
8.159,	50,	50.24044
8.1595,	50,	50.2434
8.16,	50,	50.24636
8.1605,	50,	50.24932
8.161,	50,	50.25227
8.1615,	50,	50.25523
8.162,	50,	50.25819
8.1625,	50,	50.26114
8.163,	50,	50.2641
8.1635,	50,	50.26706
8.164,	50,	50.27001
8.1645,	50,	50.27297
8.165,	50,	50.27592
8.1655,	50,	50.27888
8.166,	50,	50.28183
8.1665,	50,	50.28479
8.167,	50,	50.28775
8.1675,	50,	50.2907
8.168,	50,	50.29366
8.1685,	50,	50.29661
8.169,	50,	50.29956
8.1695,	50,	50.30252
8.17,	50,	50.30547
8.1705,	50,	50.30843
8.171,	50,	50.31138
8.1715,	50,	50.31433
8.172,	50,	50.31728
8.1725,	50,	50.32024
8.173,	50,	50.32319
8.1735,	50,	50.32614
8.174,	50,	50.32909
8.1745,	50,	50.33205
8.175,	50,	50.335
8.1755,	50,	50.33795
8.176,	50,	50.3409
8.1765,	50,	50.34385
8.177,	50,	50.3468
8.1775,	50,	50.34975
8.178,	50,	50.3527
8.1785,	50,	50.35565
8.179,	50,	50.3586
8.1795,	50,	50.36155
8.18,	50,	50.36451
8.1805,	50,	50.36745
8.181,	50,	50.3704
8.1815,	50,	50.37335
8.182,	50,	50.3763
8.1825,	50,	50.37925
8.183,	50,	50.3822
8.1835,	50,	50.38515
8.184,	50,	50.3881
8.1845,	50,	50.39104
8.185,	50,	50.39399
8.1855,	50,	50.39694
8.186,	50,	50.39989
8.1865,	50,	50.40284
8.187,	50,	50.40578
8.1875,	50,	50.40873
8.188,	50,	50.41167
8.1885,	50,	50.41462
8.189,	50,	50.41757
8.1895,	50,	50.42051
8.19,	50,	50.42346
8.1905,	50,	50.42641
8.191,	50,	50.42935
8.1915,	50,	50.4323
8.192,	50,	50.43524
8.1925,	50,	50.43819
8.193,	50,	50.44113
8.1935,	50,	50.44408
8.194,	50,	50.44702
8.1945,	50,	50.44997
8.195,	50,	50.45291
8.1955,	50,	50.45585
8.196,	50,	50.4588
8.1965,	50,	50.46174
8.197,	50,	50.46468
8.1975,	50,	50.46762
8.198,	50,	50.47057
8.1985,	50,	50.47351
8.199,	50,	50.47646
8.1995,	50,	50.4794
8.2,	50,	50.48234
8.2005,	50,	50.48528
8.201,	50,	50.48822
8.2015,	50,	50.49116
8.202,	50,	50.49411
8.2025,	50,	50.49705
8.203,	50,	50.49999
8.2035,	50,	50.50293
8.204,	50,	50.50587
8.2045,	50,	50.50881
8.205,	50,	50.51175
8.2055,	50,	50.51469
8.206,	50,	50.51763
8.2065,	50,	50.52057
8.207,	50,	50.52351
8.2075,	50,	50.52645
8.208,	50,	50.52938
8.2085,	50,	50.53233
8.209,	50,	50.53526
8.2095,	50,	50.5382
8.21,	50,	50.54114
8.2105,	50,	50.54408
8.211,	50,	50.54702
8.2115,	50,	50.54995
8.212,	50,	50.55289
8.2125,	50,	50.55583
8.213,	50,	50.55877
8.2135,	50,	50.5617
8.214,	50,	50.56464
8.2145,	50,	50.56757
8.215,	50,	50.57051
8.2155,	50,	50.57345
8.216,	50,	50.57638
8.2165,	50,	50.57932
8.217,	50,	50.58226
8.2175,	50,	50.58519
8.218,	50,	50.58812
8.2185,	50,	50.59106
8.219,	50,	50.59399
8.2195,	50,	50.59693
8.22,	50,	50.59986
8.2205,	50,	50.6028
8.221,	50,	50.60573
8.2215,	50,	50.60867
8.222,	50,	50.6116
8.2225,	50,	50.61453
8.223,	50,	50.61747
8.2235,	50,	50.6204
8.224,	50,	50.62333
8.2245,	50,	50.62627
8.225,	50,	50.6292
8.2255,	50,	50.63213
8.226,	50,	50.63506
8.2265,	50,	50.63799
8.227,	50,	50.64093
8.2275,	50,	50.64386
8.228,	50,	50.64679
8.2285,	50,	50.64972
8.229,	50,	50.65265
8.2295,	50,	50.65558
8.23,	50,	50.65851
8.2305,	50,	50.66144
8.231,	50,	50.66437
8.2315,	50,	50.6673
8.232,	50,	50.67023
8.2325,	50,	50.67316
8.233,	50,	50.67609
8.2335,	50,	50.67902
8.234,	50,	50.68195
8.2345,	50,	50.68488
8.235,	50,	50.68781
8.2355,	50,	50.69073
8.236,	50,	50.69366
8.2365,	50,	50.69659
8.237,	50,	50.69952
8.2375,	50,	50.70245
8.238,	50,	50.70538
8.2385,	50,	50.7083
8.239,	50,	50.71123
8.2395,	50,	50.71415
8.24,	50,	50.71708
8.2405,	50,	50.72001
8.241,	50,	50.72293
8.2415,	50,	50.72586
8.242,	50,	50.72879
8.2425,	50,	50.73171
8.243,	50,	50.73464
8.2435,	50,	50.73756
8.244,	50,	50.74049
8.2445,	50,	50.74341
8.245,	50,	50.74634
8.2455,	50,	50.74926
8.246,	50,	50.75219
8.2465,	50,	50.75511
8.247,	50,	50.75803
8.2475,	50,	50.76096
8.248,	50,	50.76388
8.2485,	50,	50.76681
8.249,	50,	50.76973
8.2495,	50,	50.77265
8.25,	50,	50.77557
8.2505,	50,	50.7785
8.251,	50,	50.78142
8.2515,	50,	50.78434
8.252,	50,	50.78727
8.2525,	50,	50.79019
8.253,	50,	50.79311
8.2535,	50,	50.79603
8.254,	50,	50.79895
8.2545,	50,	50.80187
8.255,	50,	50.80479
8.2555,	50,	50.80771
8.256,	50,	50.81063
8.2565,	50,	50.81356
8.257,	50,	50.81647
8.2575,	50,	50.81939
8.258,	50,	50.82232
8.2585,	50,	50.82523
8.259,	50,	50.82816
8.2595,	50,	50.83107
8.26,	50,	50.83399
8.2605,	50,	50.83691
8.261,	50,	50.83983
8.2615,	50,	50.84275
8.262,	50,	50.84566
8.2625,	50,	50.84858
8.263,	50,	50.8515
8.2635,	50,	50.85442
8.264,	50,	50.85734
8.2645,	50,	50.86025
8.265,	50,	50.86317
8.2655,	50,	50.86609
8.266,	50,	50.869
8.2665,	50,	50.87192
8.267,	50,	50.87484
8.2675,	50,	50.87775
8.268,	50,	50.88067
8.2685,	50,	50.88359
8.269,	50,	50.8865
8.2695,	50,	50.88942
8.27,	50,	50.89233
8.2705,	50,	50.89525
8.271,	50,	50.89816
8.2715,	50,	50.90108
8.272,	50,	50.90399
8.2725,	50,	50.90691
8.273,	50,	50.90982
8.2735,	50,	50.91273
8.274,	50,	50.91565
8.2745,	50,	50.91856
8.275,	50,	50.92147
8.2755,	50,	50.92439
8.276,	50,	50.9273
8.2765,	50,	50.93021
8.277,	50,	50.93312
8.2775,	50,	50.93604
8.278,	50,	50.93895
8.2785,	50,	50.94186
8.279,	50,	50.94477
8.2795,	50,	50.94769
8.28,	50,	50.9506
8.2805,	50,	50.95351
8.281,	50,	50.95642
8.2815,	50,	50.95933
8.282,	50,	50.96224
8.2825,	50,	50.96515
8.283,	50,	50.96806
8.2835,	50,	50.97097
8.284,	50,	50.97388
8.2845,	50,	50.97679
8.285,	50,	50.9797
8.2855,	50,	50.98261
8.286,	50,	50.98552
8.2865,	50,	50.98843
8.287,	50,	50.99134
8.2875,	50,	50.99424
8.288,	50,	50.99715
8.2885,	50,	51.00006
8.289,	50,	50.99851
8.2895,	50,	50.99696
8.29,	50,	50.99541
8.2905,	50,	50.99386
8.291,	50,	50.99231
8.2915,	50,	50.99076
8.292,	50,	50.98921
8.2925,	50,	50.98766
8.293,	50,	50.98611
8.2935,	50,	50.98457
8.294,	50,	50.98301
8.2945,	50,	50.98146
8.295,	50,	50.97992
8.2955,	50,	50.97837
8.296,	50,	50.97682
8.2965,	50,	50.97527
8.297,	50,	50.97372
8.2975,	50,	50.97217
8.298,	50,	50.97062
8.2985,	50,	50.96907
8.299,	50,	50.96753
8.2995,	50,	50.96598
8.3,	50,	50.96443
8.3005,	50,	50.96288
8.301,	50,	50.96133
8.3015,	50,	50.95979
8.302,	50,	50.95824
8.3025,	50,	50.95669
8.303,	50,	50.95514
8.3035,	50,	50.95359
8.304,	50,	50.95205
8.3045,	50,	50.9505
8.305,	50,	50.94895
8.3055,	50,	50.9474
8.306,	50,	50.94586
8.3065,	50,	50.94431
8.307,	50,	50.94276
8.3075,	50,	50.94122
8.308,	50,	50.93967
8.3085,	50,	50.93812
8.309,	50,	50.93658
8.3095,	50,	50.93503
8.31,	50,	50.93348
8.3105,	50,	50.93193
8.311,	50,	50.93039
8.3115,	50,	50.92884
8.312,	50,	50.9273
8.3125,	50,	50.92575
8.313,	50,	50.9242
8.3135,	50,	50.92266
8.314,	50,	50.92111
8.3145,	50,	50.91956
8.315,	50,	50.91802
8.3155,	50,	50.91647
8.316,	50,	50.91493
8.3165,	50,	50.91338
8.317,	50,	50.91183
8.3175,	50,	50.91029
8.318,	50,	50.90874
8.3185,	50,	50.9072
8.319,	50,	50.90565
8.3195,	50,	50.90411
8.32,	50,	50.90256
8.3205,	50,	50.90102
8.321,	50,	50.89947
8.3215,	50,	50.89793
8.322,	50,	50.89638
8.3225,	50,	50.89484
8.323,	50,	50.8933
8.3235,	50,	50.89175
8.324,	50,	50.89021
8.3245,	50,	50.88866
8.325,	50,	50.88712
8.3255,	50,	50.88557
8.326,	50,	50.88403
8.3265,	50,	50.88248
8.327,	50,	50.88094
8.3275,	50,	50.87939
8.328,	50,	50.87785
8.3285,	50,	50.87631
8.329,	50,	50.87476
8.3295,	50,	50.87322
8.33,	50,	50.87168
8.3305,	50,	50.87013
8.331,	50,	50.86859
8.3315,	50,	50.86705
8.332,	50,	50.8655
8.3325,	50,	50.86396
8.333,	50,	50.86242
8.3335,	50,	50.86087
8.334,	50,	50.85933
8.3345,	50,	50.85779
8.335,	50,	50.85624
8.3355,	50,	50.8547
8.336,	50,	50.85316
8.3365,	50,	50.85162
8.337,	50,	50.85007
8.3375,	50,	50.84853
8.338,	50,	50.84699
8.3385,	50,	50.84545
8.339,	50,	50.8439
8.3395,	50,	50.84236
8.34,	50,	50.84082
8.3405,	50,	50.83928
8.341,	50,	50.83773
8.3415,	50,	50.83619
8.342,	50,	50.83465
8.3425,	50,	50.83311
8.343,	50,	50.83157
8.3435,	50,	50.83003
8.344,	50,	50.82849
8.3445,	50,	50.82695
8.345,	50,	50.8254
8.3455,	50,	50.82386
8.346,	50,	50.82232
8.3465,	50,	50.82078
8.347,	50,	50.81924
8.3475,	50,	50.8177
8.348,	50,	50.81616
8.3485,	50,	50.81462
8.349,	50,	50.81308
8.3495,	50,	50.81153
8.35,	50,	50.80999
8.3505,	50,	50.80845
8.351,	50,	50.80692
8.3515,	50,	50.80537
8.352,	50,	50.80383
8.3525,	50,	50.80229
8.353,	50,	50.80075
8.3535,	50,	50.79921
8.354,	50,	50.79767
8.3545,	50,	50.79613
8.355,	50,	50.79459
8.3555,	50,	50.79305
8.356,	50,	50.79152
8.3565,	50,	50.78997
8.357,	50,	50.78844
8.3575,	50,	50.7869
8.358,	50,	50.78535
8.3585,	50,	50.78382
8.359,	50,	50.78228
8.3595,	50,	50.78074
8.36,	50,	50.7792
8.3605,	50,	50.77766
8.361,	50,	50.77612
8.3615,	50,	50.77458
8.362,	50,	50.77304
8.3625,	50,	50.77151
8.363,	50,	50.76997
8.3635,	50,	50.76843
8.364,	50,	50.76689
8.3645,	50,	50.76535
8.365,	50,	50.76381
8.3655,	50,	50.76228
8.366,	50,	50.76074
8.3665,	50,	50.7592
8.367,	50,	50.75766
8.3675,	50,	50.75612
8.368,	50,	50.75459
8.3685,	50,	50.75305
8.369,	50,	50.75151
8.3695,	50,	50.74997
8.37,	50,	50.74844
8.3705,	50,	50.7469
8.371,	50,	50.74536
8.3715,	50,	50.74382
8.372,	50,	50.74229
8.3725,	50,	50.74075
8.373,	50,	50.73921
8.3735,	50,	50.73767
8.374,	50,	50.73614
8.3745,	50,	50.7346
8.375,	50,	50.73307
8.3755,	50,	50.73153
8.376,	50,	50.72999
8.3765,	50,	50.72845
8.377,	50,	50.72692
8.3775,	50,	50.72538
8.378,	50,	50.72385
8.3785,	50,	50.72231
8.379,	50,	50.72078
8.3795,	50,	50.71924
8.38,	50,	50.7177
8.3805,	50,	50.71617
8.381,	50,	50.71463
8.3815,	50,	50.7131
8.382,	50,	50.71156
8.3825,	50,	50.71003
8.383,	50,	50.70849
8.3835,	50,	50.70695
8.384,	50,	50.70542
8.3845,	50,	50.70388
8.385,	50,	50.70235
8.3855,	50,	50.70081
8.386,	50,	50.69928
8.3865,	50,	50.69774
8.387,	50,	50.69621
8.3875,	50,	50.69467
8.388,	50,	50.69314
8.3885,	50,	50.6916
8.389,	50,	50.69007
8.3895,	50,	50.68853
8.39,	50,	50.687
8.3905,	50,	50.68547
8.391,	50,	50.68393
8.3915,	50,	50.6824
8.392,	50,	50.68086
8.3925,	50,	50.67933
8.393,	50,	50.6778
8.3935,	50,	50.67626
8.394,	50,	50.67473
8.3945,	50,	50.67319
8.395,	50,	50.67166
8.3955,	50,	50.67013
8.396,	50,	50.66859
8.3965,	50,	50.66706
8.397,	50,	50.66553
8.3975,	50,	50.66399
8.398,	50,	50.66246
8.3985,	50,	50.66093
8.399,	50,	50.65939
8.3995,	50,	50.65786
8.4,	50,	50.65633
8.4005,	50,	50.6548
8.401,	50,	50.65326
8.4015,	50,	50.65173
8.402,	50,	50.6502
8.4025,	50,	50.64867
8.403,	50,	50.64713
8.4035,	50,	50.6456
8.404,	50,	50.64407
8.4045,	50,	50.64254
8.405,	50,	50.64101
8.4055,	50,	50.63947
8.406,	50,	50.63794
8.4065,	50,	50.63641
8.407,	50,	50.63488
8.4075,	50,	50.63335
8.408,	50,	50.63181
8.4085,	50,	50.63028
8.409,	50,	50.62875
8.4095,	50,	50.62722
8.41,	50,	50.62569
8.4105,	50,	50.62416
8.411,	50,	50.62263
8.4115,	50,	50.62109
8.412,	50,	50.61956
8.4125,	50,	50.61803
8.413,	50,	50.6165
8.4135,	50,	50.61497
8.414,	50,	50.61344
8.4145,	50,	50.61191
8.415,	50,	50.61038
8.4155,	50,	50.60885
8.416,	50,	50.60732
8.4165,	50,	50.60579
8.417,	50,	50.60426
8.4175,	50,	50.60273
8.418,	50,	50.6012
8.4185,	50,	50.59967
8.419,	50,	50.59814
8.4195,	50,	50.59661
8.42,	50,	50.59508
8.4205,	50,	50.59355
8.421,	50,	50.59202
8.4215,	50,	50.59049
8.422,	50,	50.58896
8.4225,	50,	50.58743
8.423,	50,	50.5859
8.4235,	50,	50.58437
8.424,	50,	50.58284
8.4245,	50,	50.58131
8.425,	50,	50.57978
8.4255,	50,	50.57825
8.426,	50,	50.57673
8.4265,	50,	50.5752
8.427,	50,	50.57367
8.4275,	50,	50.57214
8.428,	50,	50.57061
8.4285,	50,	50.56908
8.429,	50,	50.56755
8.4295,	50,	50.56602
8.43,	50,	50.5645
8.4305,	50,	50.56297
8.431,	50,	50.56144
8.4315,	50,	50.55991
8.432,	50,	50.55838
8.4325,	50,	50.55686
8.433,	50,	50.55533
8.4335,	50,	50.5538
8.434,	50,	50.55227
8.4345,	50,	50.55075
8.435,	50,	50.54922
8.4355,	50,	50.54769
8.436,	50,	50.54617
8.4365,	50,	50.54464
8.437,	50,	50.54311
8.4375,	50,	50.54158
8.438,	50,	50.54005
8.4385,	50,	50.53853
8.439,	50,	50.537
8.4395,	50,	50.53548
8.44,	50,	50.53395
8.4405,	50,	50.53242
8.441,	50,	50.5309
8.4415,	50,	50.52937
8.442,	50,	50.52784
8.4425,	50,	50.52632
8.443,	50,	50.52479
8.4435,	50,	50.52327
8.444,	50,	50.52174
8.4445,	50,	50.52021
8.445,	50,	50.51868
8.4455,	50,	50.51716
8.446,	50,	50.51563
8.4465,	50,	50.51411
8.447,	50,	50.51258
8.4475,	50,	50.51106
8.448,	50,	50.50953
8.4485,	50,	50.50801
8.449,	50,	50.50648
8.4495,	50,	50.50496
8.45,	50,	50.50343
8.4505,	50,	50.5019
8.451,	50,	50.50038
8.4515,	50,	50.49886
8.452,	50,	50.49733
8.4525,	50,	50.4958
8.453,	50,	50.49428
8.4535,	50,	50.49276
8.454,	50,	50.49123
8.4545,	50,	50.4897
8.455,	50,	50.48818
8.4555,	50,	50.48666
8.456,	50,	50.48513
8.4565,	50,	50.48361
8.457,	50,	50.48209
8.4575,	50,	50.48056
8.458,	50,	50.47904
8.4585,	50,	50.47751
8.459,	50,	50.47599
8.4595,	50,	50.47446
8.46,	50,	50.47294
8.4605,	50,	50.47142
8.461,	50,	50.46989
8.4615,	50,	50.46837
8.462,	50,	50.46685
8.4625,	50,	50.46532
8.463,	50,	50.4638
8.4635,	50,	50.46228
8.464,	50,	50.46075
8.4645,	50,	50.45923
8.465,	50,	50.45771
8.4655,	50,	50.45618
8.466,	50,	50.45466
8.4665,	50,	50.45314
