"time","iAC[2]","Losses","iAC[3]","uDC","uAC[3]","iAC[1]","uAC[1]","uAC[2]"
4.23999282858214E-02,-2.12088275415801E+02,1.67875945872843E+03,2.83281867203629E-01,5.28731781691503E+02,-1.24936229294432E+02,2.11804993548598E+02,5.33154609074077E+02,-4.08218379779645E+02
4.24000554160521E-02,-2.12097140696580E+02,1.67878415190467E+03,2.83239884236403E-01,5.28729329136009E+02,-1.24956003410005E+02,2.11813900812343E+02,5.33152174296015E+02,-4.08196170886009E+02
4.24001825462827E-02,-2.12106011805569E+02,1.67880681541063E+03,2.83190563489543E-01,5.28726876655921E+02,-1.24979446466265E+02,2.11822821242080E+02,5.33149739612353E+02,-4.08170293146088E+02
4.24003096765134E-02,-2.12114896483157E+02,1.67883183415884E+03,2.83149387765332E-01,5.28724424251320E+02,-1.24998817054366E+02,2.11831747095392E+02,5.33147305023170E+02,-4.08148487968803E+02
4.24004368067440E-02,-2.12123794759256E+02,1.67885922465242E+03,2.83116418921481E-01,5.28721971922287E+02,-1.25014084245464E+02,2.11840678340334E+02,5.33144870528544E+02,-4.08130786283080E+02
4.24007443121483E-02,-2.12145388624687E+02,1.67894337492374E+03,2.83099203940252E-01,5.28716040487706E+02,-1.25019747635778E+02,2.11862289420746E+02,5.33138982310728E+02,-4.08119234674951E+02
4.24009396245930E-02,-2.12159104808985E+02,1.67898109940287E+03,2.83032220663492E-01,5.28712273359912E+02,-1.25051369497182E+02,2.11876072588322E+02,5.33135242689794E+02,-4.08083873192612E+02
4.24011349370378E-02,-2.12172820749542E+02,1.67900612501557E+03,2.82919951749851E-01,5.28708506411420E+02,-1.25105634311719E+02,2.11889900797792E+02,5.33131503292957E+02,-4.08025868981238E+02
4.24013302494825E-02,-2.12186573146063E+02,1.67903922639201E+03,2.82835803975507E-01,5.28704739642519E+02,-1.25145838654738E+02,2.11903737342087E+02,5.33127764120503E+02,-4.07981925465766E+02
4.24015255619273E-02,-2.12200368891170E+02,1.67908429679124E+03,2.82793569954906E-01,5.28700973053501E+02,-1.25165086212261E+02,2.11917575321215E+02,5.33124025172715E+02,-4.07958938960454E+02
4.24017208743720E-02,-2.12214186593351E+02,1.67912923512604E+03,2.82750474034519E-01,5.28697206644659E+02,-1.25184764832584E+02,2.11931436119317E+02,5.33120286449878E+02,-4.07935521617294E+02
4.24021148051182E-02,-2.12242127332873E+02,1.67922211020851E+03,2.82670267226773E-01,5.28689610626133E+02,-1.25221098255708E+02,2.11959457065647E+02,5.33112746408175E+02,-4.07891648152466E+02
4.24023803203356E-02,-2.12260988105833E+02,1.67927193188249E+03,2.82570086741818E-01,5.28684491211356E+02,-1.25268647756851E+02,2.11978418019091E+02,5.33107664825325E+02,-4.07839017068474E+02
4.24026458355530E-02,-2.12279887947070E+02,1.67932068037100E+03,2.82465353054969E-01,5.28679372131912E+02,-1.25318474070229E+02,2.11997422594015E+02,5.33102583660498E+02,-4.07784109590269E+02
4.24029113507704E-02,-2.12298839188148E+02,1.67937532639782E+03,2.82380747821939E-01,5.28674253388534E+02,-1.25358236356001E+02,2.12016458440326E+02,5.33097502914406E+02,-4.07739266558405E+02
4.24031768659878E-02,-2.12317837758268E+02,1.67943357157813E+03,2.82308147979227E-01,5.28669134981952E+02,-1.25391996150335E+02,2.12035529610288E+02,5.33092422587763E+02,-4.07700426437427E+02
4.24034423812052E-02,-2.12336876480573E+02,1.67949136729401E+03,2.82233218351128E-01,5.28664016912898E+02,-1.25426921048608E+02,2.12054643262222E+02,5.33087342681281E+02,-4.07660421632673E+02
4.24037078964225E-02,-2.12355954071125E+02,1.67954799472712E+03,2.82153409599384E-01,5.28658899182103E+02,-1.25464285721581E+02,2.12073800661525E+02,5.33082263195673E+02,-4.07617977474092E+02
4.24041245029171E-02,-2.12385970936757E+02,1.67963723951892E+03,2.82028086798528E-01,5.28650869893139E+02,-1.25522962627715E+02,2.12103942849958E+02,5.33074294081762E+02,-4.07551331454047E+02
4.24049118882580E-02,-2.12442980939345E+02,1.67980768152550E+03,2.81792518529226E-01,5.28635696844228E+02,-1.25633217498597E+02,2.12161188420816E+02,5.33059235318656E+02,-4.07426017820059E+02
4.24056992735989E-02,-2.12500356560197E+02,1.67998153799369E+03,2.81562552401195E-01,5.28620526805596E+02,-1.25740673163995E+02,2.12218794007796E+02,5.33044180291457E+02,-4.07303507127462E+02
4.24064866589398E-02,-2.12558094847895E+02,1.68015727973430E+03,2.81332769799580E-01,5.28605359796283E+02,-1.25848038943325E+02,2.12276762078096E+02,5.33029129018720E+02,-4.07181090075394E+02
4.24080660802250E-02,-2.12675002039545E+02,1.68051412271247E+03,2.80867571432943E-01,5.28574945434527E+02,-1.26065548348454E+02,2.12394134468112E+02,5.32998948997141E+02,-4.06933400648687E+02
4.24110678665681E-02,-2.12901199711012E+02,1.68121225180272E+03,2.79982101622197E-01,5.28517175630040E+02,-1.26479625492267E+02,2.12621217609390E+02,5.32941632588552E+02,-4.06462007096285E+02
4.24140696529111E-02,-2.13132641891018E+02,1.68193686227319E+03,2.79096297062805E-01,5.28459451806315E+02,-1.26893898245576E+02,2.12853545593955E+02,5.32884372649976E+02,-4.05990474404399E+02
4.24194350909705E-02,-2.13559337705259E+02,1.68329798034025E+03,2.77512757268157E-01,5.28356393986893E+02,-1.27634567615173E+02,2.13281824947991E+02,5.32782170010982E+02,-4.05147602395809E+02
4.24414885613122E-02,-2.15486059899162E+02,1.68977002807566E+03,2.70995809502870E-01,5.27934575037105E+02,-1.30684065681949E+02,2.15215064089659E+02,5.32364211862307E+02,-4.01680146180357E+02
4.24865518940901E-02,-2.20265680154183E+02,1.70730440298534E+03,2.57639199199274E-01,5.27083128053639E+02,-1.36941441165532E+02,2.20008040954984E+02,5.31522339169280E+02,-3.94580898003748E+02
4.25316152268680E-02,-2.26145047951303E+02,1.73053363809863E+03,2.44230950897650E-01,5.26247943212083E+02,-1.43233866500903E+02,2.25900817000405E+02,5.30698928130163E+02,-3.87465061629260E+02
4.25766785596458E-02,-2.33077652969971E+02,1.75931656756576E+03,2.30773749480330E-01,5.25432081341754E+02,-1.49561483145534E+02,2.32846879220491E+02,5.29896946544917E+02,-3.80335463399383E+02
4.26217418924237E-02,-2.41014308268286E+02,1.79350703215277E+03,2.17270296564107E-01,5.24638573576209E+02,-1.55924406665181E+02,2.40797037971722E+02,5.29119327164548E+02,-3.73194920499367E+02
4.27069309486503E-02,-2.58566313777686E+02,1.87231928049262E+03,1.91626205572007E-01,5.23210424217968E+02,-1.68049956542281E+02,2.58374687572114E+02,5.27726310282584E+02,-3.59676353740302E+02
4.27921200048770E-02,-2.79182857100424E+02,1.96895257814506E+03,1.65844862125710E-01,5.21889795961949E+02,-1.80300957762071E+02,2.79017012238298E+02,5.26446943494548E+02,-3.46145985732477E+02
4.28773090611037E-02,-3.02499448298836E+02,2.08231993207910E+03,1.39944742201065E-01,5.20692982153713E+02,-1.92675954485064E+02,3.02359503556635E+02,5.25296791115795E+02,-3.32620836630732E+02
4.29624981173303E-02,-3.28126169447549E+02,2.21115333847554E+03,1.13944393536106E-01,5.19634844417196E+02,-2.05172713703266E+02,3.28012225054013E+02,5.24289934886918E+02,-3.19117221183652E+02
4.30476871735570E-02,-3.55665358553234E+02,2.35404641626645E+03,8.78624365485899E-02,5.18727801079767E+02,-2.17787736678850E+02,3.55577496116685E+02,5.23437997768638E+02,-3.05650261089788E+02
4.31990507480793E-02,-4.08061335931725E+02,2.63763446191787E+03,4.13768421105551E-02,5.17515443160155E+02,-2.40476798560948E+02,4.08019959089614E+02,5.22330480609253E+02,-2.81853682048304E+02
4.33504143226016E-02,-4.62939896747278E+02,2.95029848492657E+03,-5.20229693027971E-03,5.16844557288362E+02,-2.63485850901384E+02,4.62945099044208E+02,5.21769399670197E+02,-2.58283548768813E+02
4.35017778971238E-02,-5.17996446534858E+02,3.27971038607870E+03,-5.17696746921964E-02,5.16730117794879E+02,-2.86767423212103E+02,5.18048216209551E+02,5.21765119962386E+02,-2.34997696750283E+02
4.36531414716461E-02,-5.70926491301608E+02,3.61145853090821E+03,-9.82200119589972E-02,5.17162786223052E+02,-3.10261902069049E+02,5.71024711313567E+02,5.22303693959187E+02,-2.12041791890138E+02
4.38045050461684E-02,-6.19459367075584E+02,3.92935810868568E+03,-1.44448294182345E-01,5.18109687084706E+02,-3.33898071720127E+02,6.19603815369766E+02,5.23347704809759E+02,-1.89449633089632E+02
4.39558686206907E-02,-6.61392359298348E+02,4.21600985761642E+03,-1.90350008819905E-01,5.19515263761310E+02,-3.57593694823593E+02,6.61582709307168E+02,5.24837190477462E+02,-1.67243495653869E+02
4.41072321952130E-02,-6.94623059154164E+02,4.45356798685411E+03,-2.35821381636823E-01,5.21302234517598E+02,-3.81256140961179E+02,6.94858880535801E+02,5.26690664464389E+02,-1.45434523503210E+02
4.42585957697353E-02,-7.17179662935710E+02,4.62467307517109E+03,-2.80759611286264E-01,5.23372764407007E+02,-4.04783120179486E+02,7.17460422546996E+02,5.28806348313377E+02,-1.24023228133891E+02
4.44099593442576E-02,-7.27249228213787E+02,4.71349529245059E+03,-3.25063101785322E-01,5.25609911866670E+02,-4.28063550780356E+02,7.27574291315573E+02,5.31063674712612E+02,-1.03000123932257E+02
4.45613229187799E-02,-7.23203755691640E+02,4.70682327460426E+03,-3.68631692139238E-01,5.27879354396239E+02,-4.50978563052728E+02,7.23572387383779E+02,5.33325065334894E+02,-8.23465022821666E+01
4.47126864933022E-02,-7.03623832450298E+02,4.59512755546001E+03,-4.11366882815998E-01,5.30031372000567E+02,-4.73402627872743E+02,7.04035199333114E+02,5.35437961563017E+02,-6.20353336902736E+01
4.48640500678245E-02,-6.67319534706733E+02,4.37352566033784E+03,-4.53172058427225E-01,5.31903058942844E+02,-4.95204794821505E+02,6.67772706765160E+02,5.37237078044179E+02,-4.20322832226744E+01
4.50154136423468E-02,-6.13348310604932E+02,4.04257881698271E+03,-4.93952706155376E-01,5.33320732316531E+02,-5.16250023565228E+02,6.13842263311088E+02,5.38546847022867E+02,-2.22968234576396E+01
4.51667772168691E-02,-5.41029607493388E+02,3.60885741175033E+03,-5.33616629427620E-01,5.34102504830074E+02,-5.36400591709441E+02,5.41563224122815E+02,5.39184020375165E+02,-2.78342866572427E+00
4.51843440407214E-02,-5.31429655027530E+02,3.55240568838196E+03,-5.38143492060093E-01,5.34143492059964E+02,-5.38674921183627E+02,5.31967798519590E+02,5.39205812164207E+02,-5.30890980579898E-01
4.51843440407214E-02,-5.31429655027530E+02,3.55240568838189E+03,-5.38143492060093E-01,5.34143492059964E+02,-5.38674921183563E+02,5.31967798519590E+02,5.39205812164207E+02,-5.30890980644472E-01
4.51845406742669E-02,-5.31320602172424E+02,3.55173937567222E+03,-5.38248858313965E-01,5.34143888595856E+02,-5.38675208876647E+02,5.31858851030738E+02,5.39205990699180E+02,-5.30781822532390E-01
4.51847373078124E-02,-5.31211490162019E+02,3.55107302114062E+03,-5.38409040521908E-01,5.34144283703495E+02,-5.38675495191959E+02,5.31749899202541E+02,5.39206167742408E+02,-5.30672550449026E-01
4.51852739990659E-02,-5.30913386242029E+02,3.54925407267735E+03,-5.39118471749708E-01,5.34145355015795E+02,-5.38676269817356E+02,5.31452504713779E+02,5.39206643554753E+02,-5.30373737396530E-01
4.51858106903194E-02,-5.30614890597545E+02,3.54743488753556E+03,-5.40190862776249E-01,5.34146416869015E+02,-5.38677035317885E+02,5.31155081460321E+02,5.39207109487546E+02,-5.30074169660679E-01
4.51863473815728E-02,-5.30315970581991E+02,3.54561541711519E+03,-5.41656444398544E-01,5.34147468473981E+02,-5.38677790932193E+02,5.30857627026389E+02,5.39207564716557E+02,-5.29773784363783E-01
4.51868840728263E-02,-5.30016615311838E+02,3.54379564572046E+03,-5.43525281597936E-01,5.34148509566876E+02,-5.38678536405705E+02,5.30560140593435E+02,5.39208008966263E+02,-5.29472560557679E-01
4.51879672659050E-02,-5.29411092125982E+02,3.54012190188715E+03,-5.48538974623684E-01,5.34150578402235E+02,-5.38680009741722E+02,5.29959631100606E+02,5.39208871766011E+02,-5.28862024289424E-01
4.51899149813825E-02,-5.28317772899073E+02,3.53351291716111E+03,-5.61735004077126E-01,5.34154189368900E+02,-5.38682553775064E+02,5.28879507903150E+02,5.39210309285203E+02,-5.27755510139514E-01
4.51933837869843E-02,-5.26356242851119E+02,3.52173267557891E+03,-5.98545516082461E-01,5.34160272952160E+02,-5.38686749439021E+02,5.26954788367202E+02,5.39212506610599E+02,-5.25757171577879E-01
4.51998751616883E-02,-5.22636058339942E+02,3.49965419939556E+03,-7.13218201298269E-01,5.34170460717385E+02,-5.38693446348220E+02,5.23349276541240E+02,5.39215368666436E+02,-5.21922318216298E-01
4.52126127724907E-02,-5.15148790481368E+02,3.45620904312838E+03,-1.11156643659474E+00,5.34185909092248E+02,-5.38702204127490E+02,5.16260356917963E+02,5.39216240837498E+02,-5.14036710008099E-01
4.52253503832930E-02,-5.07413258748944E+02,3.41261193029531E+03,-1.73939149133496E+00,5.34195328790719E+02,-5.38705143931978E+02,5.09152650240279E+02,5.39210817293563E+02,-5.05673361584172E-01
4.52380879940954E-02,-4.99429453464984E+02,3.36887479504494E+03,-2.59646468934562E+00,5.34198704375413E+02,-5.38702249857303E+02,5.02025918154330E+02,5.39199082349246E+02,-4.96832491943110E-01
4.52602339260974E-02,-4.84957532290953E+02,3.29253662429509E+03,-4.63162644468507E+00,5.34190134129986E+02,-5.38683278041754E+02,4.89589158735638E+02,5.39163603467275E+02,-4.80325425520846E-01
4.52823798580995E-02,-4.69735141440055E+02,3.21588543474966E+03,-7.35780978575715E+00,5.34163162886087E+02,-5.38646536837399E+02,4.77092951225812E+02,5.39108913706676E+02,-4.62376869277477E-01
4.53045257901015E-02,-4.53762346796885E+02,3.13899911257496E+03,-1.07736961885435E+01,5.34117702270100E+02,-5.38591935299637E+02,4.64536042985428E+02,5.39034923507257E+02,-4.42988207620147E-01
4.53416122236646E-02,-4.25333518899757E+02,3.00994982353265E+03,-1.80348628349638E+01,5.33999907390000E+02,-5.38460234174428E+02,4.43368381734721E+02,5.38867532423195E+02,-4.07298248766551E-01
4.54113582685193E-02,-3.66173740404837E+02,2.76768752200668E+03,-3.68960762611679E+01,5.33635649390798E+02,-5.38074539573536E+02,4.03069816666005E+02,5.38403816908403E+02,-3.29277334866333E-01
4.55184668317000E-02,-2.60866094832779E+02,2.40381267499907E+03,-7.90049046399412E+01,5.32707239638628E+02,-5.37125041710459E+02,3.39870999472720E+02,5.37306902718791E+02,-1.81861008331794E-01
4.57133963472945E-02,-2.45040476327948E+01,1.81486491976487E+03,-1.95970940378492E+02,5.29834685346829E+02,-5.34250063190470E+02,2.20474988011287E+02,5.34078596469191E+02,1.71466721278989E-01
4.57308513069893E-02,-5.33501108397914E-01,1.76979922299200E+03,-2.08956786374415E+02,5.29501109095019E+02,-5.33918488749279E+02,2.09490287482813E+02,5.33710065672436E+02,2.08423076843019E-01
4.57308513069893E-02,-5.33501108397914E-01,1.76979922262148E+03,-2.08956786374415E+02,5.29501109095019E+02,-5.33918488749278E+02,2.09490287482813E+02,5.33710065323884E+02,2.08423425394699E-01
4.57308539635220E-02,-5.29871264835516E-01,1.76786994846836E+03,-2.08958767234993E+02,5.29501057362681E+02,-5.33918437348921E+02,2.09488638499828E+02,5.31895116027586E+02,2.02332132133495E+00
4.57308566200547E-02,-5.26294201912368E-01,1.76598162689234E+03,-2.08960721709417E+02,5.29501005630373E+02,-5.33918385948602E+02,2.09487015911330E+02,5.30106557077323E+02,3.81182887127886E+00
4.57308620834233E-02,-5.19083563134124E-01,1.76221407106526E+03,-2.08964668315319E+02,5.29500899238891E+02,-5.33918280239905E+02,2.09483751878453E+02,5.26501181228537E+02,7.41709901136858E+00
4.57308675467919E-02,-5.12063563727605E-01,1.75859611008033E+03,-2.08968519617200E+02,5.29500792847520E+02,-5.33918174531351E+02,2.09480583180927E+02,5.22991125161004E+02,1.09270493703473E+01
4.57308730101605E-02,-5.05245048939001E-01,1.75512920852866E+03,-2.08972270193740E+02,5.29500686456269E+02,-5.33918068822950E+02,2.09477515242679E+02,5.19581811503247E+02,1.43362573197026E+01
4.57308835698535E-02,-4.92628676849395E-01,1.74883707505698E+03,-2.08979238137036E+02,5.29500480821775E+02,-5.33917864508381E+02,2.09471866813885E+02,5.13273516992980E+02,2.06443475154010E+01
4.57309052711813E-02,-4.68852045892137E-01,1.73741211616223E+03,-2.08992482532452E+02,5.29500058221787E+02,-5.33917444621395E+02,2.09461334578344E+02,5.01384979682554E+02,3.25324649388403E+01
4.57309269725091E-02,-4.47756544205772E-01,1.72774938751561E+03,-2.09004386640881E+02,5.29499635623759E+02,-5.33917024736925E+02,2.09452143185086E+02,4.90837008349396E+02,4.30800163875282E+01
4.57309486738369E-02,-4.29057204709283E-01,1.71955690174286E+03,-2.09015092946112E+02,5.29499213027694E+02,-5.33916604854973E+02,2.09444150150822E+02,4.81487119310516E+02,5.24294855444573E+01
4.57309710864373E-02,-4.12022648283067E-01,1.71239880465053E+03,-2.09025011616045E+02,5.29498776582878E+02,-5.33916171213811E+02,2.09437034264328E+02,4.72969615759557E+02,6.09465554542536E+01
4.57309934990378E-02,-3.97017072189781E-01,1.70633436766383E+03,-2.09033916092335E+02,5.29498340140158E+02,-5.33915737575337E+02,2.09430933164525E+02,4.65466603390897E+02,6.84491341844400E+01
4.57310159116382E-02,-3.83779989488918E-01,1.70117224893314E+03,-2.09041936618463E+02,5.29497903699533E+02,-5.33915303939552E+02,2.09425716607952E+02,4.58847838604038E+02,7.50674653355141E+01
4.57310383242387E-02,-3.72092722287679E-01,1.69676082686451E+03,-2.09049182533371E+02,5.29497467261006E+02,-5.33914870306457E+02,2.09421275255659E+02,4.53003982343243E+02,8.09108879632140E+01
4.57310607368392E-02,-3.61770746628997E-01,1.69297898961895E+03,-2.09055746099031E+02,5.29497030824575E+02,-5.33914436676052E+02,2.09417516845660E+02,4.47842772537717E+02,8.60716641383352E+01
4.57310831494396E-02,-3.52654507722433E-01,1.68972817913472E+03,-2.09061707092831E+02,5.29496594390242E+02,-5.33914003048338E+02,2.09414361600554E+02,4.43284431712463E+02,9.06295713358752E+01
4.57311174803007E-02,-3.40715750167408E-01,1.68559780952806E+03,-2.09069825921885E+02,5.29495925879005E+02,-5.33913338837334E+02,2.09410541672052E+02,4.37314714860076E+02,9.65986239772583E+01
4.57311518111618E-02,-3.30846258686002E-01,1.68229244608476E+03,-2.09076910813584E+02,5.29495257372691E+02,-5.33912674632645E+02,2.09407757072270E+02,4.32379632082287E+02,1.01533042550358E+02
4.57311861420228E-02,-3.22683683427445E-01,1.67963383078159E+03,-2.09083142942837E+02,5.29494588871303E+02,-5.33912010434273E+02,2.09405826626264E+02,4.28298008272539E+02,1.05614002161734E+02
4.57312204728839E-02,-3.15933159401222E-01,1.67748696388636E+03,-2.09088669742117E+02,5.29493920374843E+02,-5.33911346242220E+02,2.09404602901518E+02,4.24922410788143E+02,1.08988935454077E+02
4.57312822205215E-02,-3.06583430655385E-01,1.67459231882634E+03,-2.09097216121600E+02,5.29492718026578E+02,-5.33910151639382E+02,2.09403799552256E+02,4.20246944438945E+02,1.13663207200436E+02
4.57313439681591E-02,-2.99927950060066E-01,1.67258955391778E+03,-2.09104417627223E+02,5.29491515694266E+02,-5.33908957056998E+02,2.09404345577283E+02,4.16918603522357E+02,1.16990353534641E+02
4.57314057157967E-02,-2.95203793623877E-01,1.67119936524909E+03,-2.09110655720864E+02,5.29490313377918E+02,-5.33907762495078E+02,2.09405859514488E+02,4.14555925661227E+02,1.19351836833851E+02
4.57314674634343E-02,-2.91859727005121E-01,1.67023334596492E+03,-2.09116206019580E+02,5.29489111077543E+02,-5.33906567953630E+02,2.09408065746585E+02,4.12883293409093E+02,1.21023274544537E+02
4.57315292110718E-02,-2.89491347341044E-01,1.66956049769654E+03,-2.09121270724685E+02,5.29487908793150E+02,-5.33905373432664E+02,2.09410762072026E+02,4.11698505132383E+02,1.22206868300281E+02
4.57315909587094E-02,-2.87808770329708E-01,1.66909041470075E+03,-2.09125994778216E+02,5.29486706524747E+02,-5.33904178932189E+02,2.09413803548546E+02,4.10856618535190E+02,1.23047560396999E+02
4.57316527063470E-02,-2.86609811016187E-01,1.66876166653726E+03,-2.09130479272534E+02,5.29485504272346E+02,-5.33902984452213E+02,2.09417089083551E+02,4.10256541038962E+02,1.23646443413251E+02
4.57317495170651E-02,-2.85374854993386E-01,1.66843296568843E+03,-2.09137192379152E+02,5.29483619359292E+02,-5.33901111734174E+02,2.09422567234145E+02,4.09638126051065E+02,1.24262985683109E+02
4.57318463277831E-02,-2.84637878956852E-01,1.66824743709040E+03,-2.09143662024964E+02,5.29481734485628E+02,-5.33899239066584E+02,2.09428299903921E+02,4.09268701330515E+02,1.24630537736069E+02
4.57319431385011E-02,-2.84204380441741E-01,1.66814868231906E+03,-2.09149985460760E+02,5.29479849651390E+02,-5.33897366449476E+02,2.09434189841202E+02,4.09051015547656E+02,1.24846350901819E+02
4.57320399492192E-02,-2.83950966197196E-01,1.66810126142039E+03,-2.09156224382719E+02,5.29477964856612E+02,-5.33895493882885E+02,2.09440175348916E+02,4.08923372015382E+02,1.24972121867504E+02
4.57322326802240E-02,-2.83760747449171E-01,1.66809625810505E+03,-2.09168504159989E+02,5.29474212720363E+02,-5.33891766123451E+02,2.09452264907438E+02,4.08826398666543E+02,1.25065367456908E+02
4.57323598983023E-02,-2.83668587794864E-01,1.66810250800357E+03,-2.09176605109672E+02,5.29471736092340E+02,-5.33889305610105E+02,2.09460273697467E+02,4.08779088536637E+02,1.25110217073469E+02
4.57324871163807E-02,-2.83553655372083E-01,1.66810235546261E+03,-2.09184726988889E+02,5.29469259532725E+02,-5.33886845184253E+02,2.09468280644261E+02,4.08720392054854E+02,1.25166453129399E+02
4.57326143344590E-02,-2.83466769188100E-01,1.66811021255336E+03,-2.09192844387128E+02,5.29466783041599E+02,-5.33884384845974E+02,2.09476311156316E+02,4.08675718750280E+02,1.25208666095694E+02
4.57327415525373E-02,-2.83425943024618E-01,1.66813117737748E+03,-2.09200948296489E+02,5.29464306619042E+02,-5.33881924595347E+02,2.09484374239513E+02,4.08654075522812E+02,1.25227849072535E+02
4.57328687706157E-02,-2.83398037023026E-01,1.66815585196047E+03,-2.09209055285888E+02,5.29461830265136E+02,-5.33879464432450E+02,2.09492453322911E+02,4.08638892426615E+02,1.25240572005835E+02
4.57329959886940E-02,-2.83355804197570E-01,1.66817651424644E+03,-2.09217178977810E+02,5.29459353979962E+02,-5.33877004357363E+02,2.09500534782008E+02,4.08616545955227E+02,1.25260458402136E+02
4.57331232067724E-02,-2.83306108681714E-01,1.66819511067616E+03,-2.09225315939177E+02,5.29456877763600E+02,-5.33874544370165E+02,2.09508622047859E+02,4.08590468178852E+02,1.25284076191313E+02
4.57332504248507E-02,-2.83264915144469E-01,1.66821616446618E+03,-2.09233458186647E+02,5.29454401616131E+02,-5.33872084470933E+02,2.09516723101791E+02,4.08568641440017E+02,1.25303443030916E+02
4.57333776429290E-02,-2.83232125586315E-01,1.66823964680543E+03,-2.09241605768207E+02,5.29451925537637E+02,-5.33869624659748E+02,2.09524837893794E+02,4.08551016738953E+02,1.25318607920795E+02
4.57336569645482E-02,-2.83203548406167E-01,1.66830366682091E+03,-2.09259506442341E+02,5.29446489270799E+02,-5.33864224176519E+02,2.09542709990747E+02,4.08534027892976E+02,1.25330196283543E+02
4.57338482132094E-02,-2.83145428156656E-01,1.66833671362742E+03,-2.09271808633106E+02,5.29442767306829E+02,-5.33860526766229E+02,2.09554954061262E+02,4.08503119034015E+02,1.25357407732214E+02
4.57340394618706E-02,-2.83048950112169E-01,1.66835901122470E+03,-2.09284151543112E+02,5.29439045499595E+02,-5.33856829555756E+02,2.09567200493225E+02,4.08453031358296E+02,1.25403798197460E+02
4.57342307105317E-02,-2.82968779485622E-01,1.66838603777201E+03,-2.09296507836323E+02,5.29435323849373E+02,-5.33853132545369E+02,2.09579476615809E+02,4.08411097499744E+02,1.25442035045625E+02
4.57344219591929E-02,-2.82921337762397E-01,1.66842243519295E+03,-2.09308869298562E+02,5.29431602356437E+02,-5.33849435735334E+02,2.09591790636324E+02,4.08385528209393E+02,1.25463907525941E+02
4.57346132078541E-02,-2.82876867730959E-01,1.66845978073867E+03,-2.09321250804997E+02,5.29427881021062E+02,-5.33845739125920E+02,2.09604127672728E+02,4.08361444866732E+02,1.25484294259188E+02
4.57349317451669E-02,-2.82800297882441E-01,1.66852151263406E+03,-2.09341922059009E+02,5.29421683241011E+02,-5.33839582624161E+02,2.09624722356891E+02,4.08320081653308E+02,1.25519500970853E+02
4.57352502824798E-02,-2.82706122721438E-01,1.66857856499730E+03,-2.09362661816993E+02,5.29415485900079E+02,-5.33833426680923E+02,2.09645367939714E+02,4.08269916054101E+02,1.25563510626822E+02
4.57355688197926E-02,-2.82597358824717E-01,1.66863179521653E+03,-2.09383468554775E+02,5.29409288999536E+02,-5.33827271297444E+02,2.09666065913600E+02,4.08212456359618E+02,1.25614814937825E+02
4.57358873571054E-02,-2.82492118974502E-01,1.66868632455260E+03,-2.09404333200079E+02,5.29403092540647E+02,-5.33821116474957E+02,2.09686825319054E+02,4.08156758970648E+02,1.25664357504309E+02
4.57363946240078E-02,-2.82336804393566E-01,1.66877725353337E+03,-2.09437676895364E+02,5.29393225667990E+02,-5.33811316154043E+02,2.09720013699757E+02,4.08074201442066E+02,1.25737114711977E+02
4.57369018909102E-02,-2.82190235621620E-01,1.66887141414950E+03,-2.09471167436337E+02,5.29383359923705E+02,-5.33801517263936E+02,2.09753357671958E+02,4.07996017537755E+02,1.25805499726182E+02
4.57374091578127E-02,-2.82043663545245E-01,1.66896633464596E+03,-2.09504809133342E+02,5.29373495312907E+02,-5.33791719809622E+02,2.09786852796887E+02,4.07917832699124E+02,1.25873887110498E+02
4.57392526411826E-02,-2.81507796767850E-01,1.66931679119676E+03,-2.09628341457903E+02,5.29337655475477E+02,-5.33756126572408E+02,2.09909849254670E+02,4.07632102423887E+02,1.26124024148521E+02
4.57410961245526E-02,-2.80960776898539E-01,1.66967415114499E+03,-2.09753871725343E+02,5.29301830920498E+02,-5.33720552602342E+02,2.10034832502241E+02,4.07340805230688E+02,1.26379747371653E+02
4.57429396079225E-02,-2.80413054410380E-01,1.67004135187138E+03,-2.09881391620694E+02,5.29266021892660E+02,-5.33684998137936E+02,2.10161804675104E+02,4.07049166480545E+02,1.26635831657391E+02
4.57447830912925E-02,-2.79868927469341E-01,1.67041958614518E+03,-2.10010895900838E+02,5.29230228636265E+02,-5.33649463417302E+02,2.10290764828307E+02,4.06759335377645E+02,1.26890128039656E+02
4.57487725393545E-02,-2.78691946271625E-01,1.67127250514620E+03,-2.10297932662054E+02,5.29152824744243E+02,-5.33572632576056E+02,2.10576624608326E+02,4.06132428769674E+02,1.27440203806382E+02
4.57527619874165E-02,-2.77514650407362E-01,1.67217209660445E+03,-2.10594222391274E+02,5.29075498549726E+02,-5.33495897937763E+02,2.10871737041681E+02,4.05505412929749E+02,1.27990485008014E+02
4.57594953618579E-02,-2.75526308391549E-01,1.67379573111151E+03,-2.11115182050852E+02,5.28945172091192E+02,-5.33366611669818E+02,2.11390708359243E+02,4.04446597793700E+02,1.28920013876118E+02
4.57869809887864E-02,-2.67397148918295E-01,1.68177820545151E+03,-2.13509115261468E+02,5.28415931742689E+02,-5.32842152112277E+02,2.13776512410386E+02,4.00119784213727E+02,1.32722367898550E+02
4.58354442512715E-02,-2.53015437233488E-01,1.70105540393741E+03,-2.18748069751644E+02,5.27495562166736E+02,-5.31932247893867E+02,2.19001085188877E+02,3.92473969071270E+02,1.39458278822597E+02
