time,res_bus/Bus_0/vm_pu,res_bus/Bus_R0/vm_pu,res_bus/Bus_R1/vm_pu,res_bus/Bus_R2/vm_pu,res_bus/Bus_R3/vm_pu,res_bus/Bus_R4/vm_pu,res_bus/Bus_R5/vm_pu,res_bus/Bus_R6/vm_pu,res_bus/Bus_R7/vm_pu,res_bus/Bus_R8/vm_pu,res_bus/Bus_R9/vm_pu,res_bus/Bus_R10/vm_pu,res_bus/Bus_R11/vm_pu,res_bus/Bus_R12/vm_pu,res_bus/Bus_R13/vm_pu,res_bus/Bus_R14/vm_pu,res_bus/Bus_R15/vm_pu,res_bus/Bus_R16/vm_pu,res_bus/Bus_R17/vm_pu,res_bus/Bus_R18/vm_pu,res_bus/Bus_I0/vm_pu,res_bus/Bus_I1/vm_pu,res_bus/Bus_I2/vm_pu,res_bus/Bus_C0/vm_pu,res_bus/Bus_C1/vm_pu,res_bus/Bus_C2/vm_pu,res_bus/Bus_C3/vm_pu,res_bus/Bus_C4/vm_pu,res_bus/Bus_C5/vm_pu,res_bus/Bus_C6/vm_pu,res_bus/Bus_C7/vm_pu,res_bus/Bus_C8/vm_pu,res_bus/Bus_C9/vm_pu,res_bus/Bus_C10/vm_pu,res_bus/Bus_C11/vm_pu,res_bus/Bus_C12/vm_pu,res_bus/Bus_C13/vm_pu,res_bus/Bus_C14/vm_pu,res_bus/Bus_C15/vm_pu,res_bus/Bus_C16/vm_pu,res_bus/Bus_C17/vm_pu,res_bus/Bus_C18/vm_pu,res_bus/Bus_C19/vm_pu,res_bus/Bus_C20/vm_pu
244.5,1,1,0.999683,0.999474,0.999265,0.999115,0.999027,0.998938,0.998863,0.998789,0.998714,0.998666,0.999045,0.998845,0.998575,0.998305,0.998073,0.998887,0.998618,0.998484,1,0.999643,0.998884,1,0.99966,0.999264,0.998867,0.998672,0.998477,0.998357,0.998238,0.998118,0.998104,0.99839,0.997984,0.997567,0.9978,0.998286,0.998299,0.998216,0.998159,0.998094,0.997745,0.998058
245.5,1,1,0.999681,0.999469,0.999257,0.999103,0.999,0.998897,0.998808,0.998719,0.99863,0.998581,0.999043,0.998877,0.998652,0.998427,0.998234,0.998845,0.998479,0.998398,1,0.999487,0.998387,1,0.99947,0.99882,0.99817,0.99766,0.997151,0.996714,0.996276,0.995839,0.995824,0.997838,0.997591,0.997411,0.997405,0.997714,0.996981,0.996918,0.996825,0.996824,0.994335,0.995777
246.5,1,1,0.999693,0.999495,0.999298,0.999151,0.999056,0.998961,0.998881,0.9988,0.998719,0.998666,0.999108,0.998922,0.998693,0.998464,0.998268,0.99891,0.998619,0.998464,1,0.9994,0.998108,1,0.998999,0.997732,0.996466,0.995446,0.994425,0.993527,0.992629,0.991731,0.991714,0.99588,0.995623,0.995435,0.995429,0.995394,0.994134,0.994006,0.993891,0.993818,0.988593,0.991659
247.5,1,1,0.999579,0.999311,0.999042,0.998837,0.998685,0.998533,0.998395,0.998258,0.99812,0.998043,0.998804,0.998606,0.998375,0.998144,0.997946,0.998478,0.997892,0.997753,1,0.999378,0.998035,1,0.998876,0.997451,0.996026,0.99493,0.993835,0.992919,0.992004,0.991088,0.99107,0.995238,0.994902,0.994551,0.994755,0.994566,0.993404,0.993296,0.992926,0.993136,0.987894,0.991007
248.5,1,1,0.99947,0.999115,0.998761,0.998458,0.99823,0.998003,0.997794,0.997586,0.997378,0.997262,0.998565,0.99813,0.997802,0.997473,0.997192,0.997928,0.997032,0.996824,1,0.999333,0.997889,1,0.99868,0.997001,0.995322,0.994149,0.992977,0.992056,0.991136,0.990216,0.990196,0.99411,0.993587,0.992981,0.993415,0.993086,0.992371,0.992243,0.991662,0.992052,0.98701,0.990125
249.5,1,1,0.999126,0.998487,0.997847,0.997271,0.996756,0.996242,0.995998,0.995755,0.995511,0.995393,0.997605,0.997004,0.996737,0.99647,0.996241,0.99522,0.995039,0.994948,1,0.999414,0.998147,1,0.998933,0.997607,0.99628,0.995188,0.994095,0.99333,0.992566,0.991802,0.991782,0.99572,0.995259,0.994769,0.995064,0.995571,0.993308,0.993169,0.992346,0.992963,0.989151,0.99171
250.5,1,1,0.999038,0.99834,0.997643,0.996961,0.996342,0.995723,0.995489,0.995255,0.995022,0.994915,0.997585,0.996683,0.996405,0.996127,0.995889,0.994271,0.994544,0.994512,1,0.999535,0.998529,1,0.998942,0.997685,0.996429,0.995361,0.994293,0.993314,0.992336,0.991357,0.991337,0.995976,0.995647,0.995357,0.99545,0.99579,0.994079,0.993912,0.99401,0.993663,0.987944,0.991265
251.5,1,1,0.99929,0.998788,0.998286,0.997799,0.997389,0.996979,0.996763,0.996547,0.996331,0.996226,0.998228,0.997462,0.997125,0.996788,0.996499,0.996247,0.995915,0.995829,1,0.999511,0.998451,1,0.99882,0.997442,0.996065,0.99498,0.993895,0.992919,0.991943,0.990967,0.990947,0.995364,0.995069,0.994779,0.994922,0.994759,0.993633,0.993418,0.993565,0.993099,0.987563,0.990875
252.5,1,1,0.999329,0.998854,0.998379,0.99792,0.997543,0.997166,0.996988,0.996811,0.996633,0.996533,0.998321,0.997558,0.997197,0.996835,0.996525,0.996416,0.99634,0.996155,1,0.999445,0.998245,1,0.998759,0.997291,0.995823,0.994679,0.993534,0.992505,0.991476,0.990447,0.990427,0.995049,0.994835,0.994682,0.994671,0.994216,0.993256,0.993025,0.993187,0.992681,0.986856,0.990356
253.5,1,1,0.999381,0.99895,0.998518,0.998103,0.997763,0.997424,0.997292,0.99716,0.997028,0.996944,0.998461,0.997766,0.997429,0.997092,0.996803,0.996643,0.996848,0.996627,1,0.999522,0.998487,1,0.999032,0.997911,0.996789,0.995818,0.994847,0.993982,0.993118,0.992254,0.992234,0.996428,0.996277,0.996172,0.996158,0.996115,0.994591,0.994381,0.994522,0.99407,0.989248,0.992162
254.5,1,1,0.999479,0.999119,0.99876,0.998415,0.99816,0.997905,0.997769,0.997633,0.997497,0.997419,0.998702,0.998025,0.997635,0.997245,0.996911,0.997454,0.997277,0.997127,1,0.999518,0.998474,1,0.999501,0.998975,0.998449,0.998086,0.997723,0.99746,0.997196,0.996933,0.996913,0.998059,0.997882,0.997727,0.997774,0.997743,0.997483,0.99729,0.997415,0.997003,0.996067,0.996842
255.5,1,1,0.999517,0.999175,0.998833,0.998507,0.998296,0.998085,0.997936,0.997788,0.997639,0.997548,0.998776,0.998001,0.997496,0.99699,0.996557,0.997849,0.997425,0.997203,1,0.999517,0.998471,1,0.999247,0.998351,0.997455,0.997052,0.996648,0.996371,0.996093,0.995815,0.995795,0.996274,0.995792,0.995167,0.995701,0.995237,0.996347,0.996092,0.996279,0.995714,0.994897,0.995724
256.5,1,1,0.999455,0.999062,0.99867,0.998293,0.998076,0.99786,0.997705,0.99755,0.997395,0.997296,0.998612,0.997587,0.996881,0.996175,0.995571,0.997628,0.997184,0.996923,1,0.999121,0.997219,1,0.999027,0.99786,0.996693,0.996286,0.99588,0.995584,0.995288,0.994992,0.994972,0.99487,0.993516,0.991588,0.993432,0.994175,0.995614,0.995395,0.995546,0.99507,0.994009,0.9949
257.5,1,1,0.999495,0.999129,0.998763,0.998413,0.998183,0.997953,0.997775,0.997597,0.997419,0.997297,0.998705,0.997883,0.997353,0.996823,0.996369,0.997758,0.997209,0.996837,1,0.999417,0.998154,1,0.998921,0.997625,0.99633,0.995961,0.995593,0.995327,0.995062,0.994796,0.994776,0.994105,0.992118,0.989349,0.991937,0.993754,0.995346,0.995145,0.995277,0.994847,0.993922,0.994705
258.5,1,1,0.999505,0.999145,0.998786,0.998442,0.99819,0.997939,0.997739,0.99754,0.99734,0.997183,0.998728,0.998034,0.997626,0.997219,0.996869,0.997744,0.997179,0.996593,1,0.999679,0.998984,1,0.999148,0.998149,0.99715,0.996766,0.996383,0.99609,0.995797,0.995504,0.995484,0.995676,0.994985,0.99415,0.994794,0.994512,0.996165,0.995993,0.996096,0.995738,0.994532,0.995413
259.5,1,1,0.999321,0.998816,0.998311,0.997821,0.997563,0.997305,0.997099,0.996893,0.996687,0.996528,0.998253,0.9968,0.99578,0.99476,0.993885,0.99711,0.996511,0.995929,1,0.999671,0.99896,1,0.99942,0.998772,0.998123,0.997736,0.997349,0.997066,0.996783,0.996501,0.996481,0.997496,0.997001,0.99649,0.996775,0.997302,0.997098,0.996893,0.997029,0.996589,0.995566,0.99641
260.5,1,1,0.999545,0.999227,0.99891,0.998607,0.998377,0.998148,0.997971,0.997795,0.997618,0.99751,0.998852,0.998287,0.997967,0.997646,0.997372,0.997948,0.997359,0.997104,1,0.999595,0.998718,1,0.999235,0.998351,0.997467,0.996917,0.996368,0.996071,0.995773,0.995475,0.995455,0.996663,0.995981,0.99523,0.99572,0.996481,0.995766,0.995209,0.995697,0.994383,0.994487,0.995384
261.5,1,1,0.999226,0.998649,0.998073,0.997512,0.997034,0.996556,0.996133,0.995709,0.995286,0.994951,0.998015,0.997146,0.99678,0.996414,0.9961,0.996351,0.994955,0.993687,1,0.999409,0.99813,1,0.999074,0.99798,0.996885,0.996151,0.995417,0.995143,0.994868,0.994594,0.994574,0.99602,0.995285,0.994488,0.994992,0.995826,0.994316,0.993261,0.994247,0.991695,0.993687,0.994502
262.5,1,1,0.999473,0.999097,0.998721,0.99836,0.998068,0.997775,0.997532,0.997289,0.997046,0.996904,0.998663,0.998062,0.997764,0.997465,0.997209,0.997588,0.996662,0.996373,1,0.999371,0.998011,1,0.999119,0.998055,0.996991,0.996294,0.995597,0.995354,0.99511,0.994867,0.994847,0.996113,0.995377,0.994558,0.995103,0.995901,0.994508,0.993465,0.994439,0.991917,0.994072,0.994776
263.5,1,1,0.999359,0.998886,0.998414,0.997957,0.997603,0.997249,0.996953,0.996657,0.996361,0.996206,0.998356,0.997505,0.997053,0.996601,0.996213,0.997029,0.995833,0.99562,1,0.999351,0.997946,1,0.999051,0.997919,0.996787,0.996077,0.995366,0.99511,0.994854,0.994598,0.994578,0.995775,0.995039,0.994274,0.994711,0.995367,0.994277,0.993234,0.994209,0.991686,0.993758,0.994507
264.5,1,1,0.999284,0.99875,0.998215,0.997697,0.997349,0.997002,0.996711,0.996419,0.996128,0.995977,0.998158,0.996943,0.99619,0.995437,0.994792,0.996789,0.995601,0.995409,1,0.999376,0.998027,1,0.999078,0.997896,0.996715,0.996139,0.995563,0.995304,0.995045,0.994786,0.994766,0.995264,0.99447,0.993581,0.994181,0.994287,0.994803,0.99409,0.994735,0.993031,0.993934,0.994694
265.5,1,1,0.999309,0.998816,0.998323,0.997845,0.997537,0.997228,0.996966,0.996704,0.996441,0.996295,0.998265,0.997099,0.996354,0.995608,0.994969,0.997056,0.996002,0.995745,1,0.999472,0.998329,1,0.999309,0.998441,0.997573,0.997187,0.996802,0.996519,0.996237,0.995954,0.995934,0.996415,0.995431,0.994329,0.995073,0.996156,0.996555,0.996355,0.996487,0.996058,0.995019,0.995863
266.5,1,1,0.999247,0.998734,0.998221,0.997723,0.997391,0.997059,0.996779,0.9965,0.99622,0.996057,0.998163,0.996995,0.996267,0.995539,0.994914,0.996863,0.995779,0.995444,1,0.999462,0.998298,1,0.998894,0.997561,0.996229,0.995459,0.994688,0.994031,0.993374,0.992717,0.992697,0.994883,0.993725,0.992429,0.993303,0.994602,0.994416,0.99419,0.994347,0.993855,0.990448,0.992625
267.5,1,1,0.999055,0.998383,0.997712,0.997055,0.996551,0.996048,0.9956,0.995153,0.994706,0.994363,0.997654,0.996383,0.995712,0.99504,0.994465,0.995836,0.99431,0.993073,1,0.999489,0.998384,1,0.998602,0.996862,0.995121,0.993951,0.992781,0.991729,0.990676,0.989624,0.989604,0.993753,0.992602,0.991298,0.992197,0.993429,0.992501,0.992266,0.992432,0.991918,0.985948,0.989532
268.5,1,1,0.999052,0.998377,0.997703,0.997044,0.996538,0.996033,0.995581,0.995128,0.994676,0.994327,0.997645,0.996367,0.995691,0.995015,0.994436,0.995832,0.994288,0.993013,1,0.999497,0.998407,1,0.998242,0.996036,0.99383,0.992667,0.991504,0.990453,0.989403,0.988352,0.988332,0.991327,0.989385,0.987937,0.987948,0.990497,0.991236,0.991014,0.991167,0.990684,0.984683,0.98826
269.5,1,1,0.999041,0.998341,0.99764,0.996955,0.996427,0.995899,0.995436,0.994973,0.99451,0.994168,0.997582,0.996263,0.995572,0.99488,0.994288,0.995655,0.994057,0.992878,1,0.99947,0.998322,1,0.99853,0.996711,0.994893,0.993735,0.992578,0.991529,0.990479,0.98943,0.989409,0.993307,0.992207,0.99088,0.991902,0.992584,0.992321,0.992109,0.992252,0.991795,0.985764,0.989338
270.5,1,1,0.999014,0.998281,0.997549,0.996832,0.996282,0.995732,0.995253,0.994775,0.994296,0.993913,0.997491,0.996099,0.995367,0.994634,0.994007,0.995461,0.993939,0.992468,1,0.999499,0.998414,1,0.998863,0.997454,0.996044,0.995229,0.994413,0.993711,0.993008,0.992306,0.992286,0.99462,0.993671,0.992541,0.993392,0.993915,0.994143,0.993918,0.994074,0.993584,0.989876,0.992214
271.5,1,1,0.998821,0.997914,0.997006,0.996113,0.995546,0.99498,0.99449,0.994001,0.993511,0.993125,0.996948,0.994681,0.993249,0.991818,0.990591,0.994688,0.993123,0.99167,1,0.999517,0.998473,1,0.999205,0.998247,0.99729,0.996889,0.996489,0.996206,0.995923,0.99564,0.99562,0.995955,0.995203,0.99434,0.994951,0.995089,0.996207,0.995971,0.996138,0.995621,0.994704,0.995549
272.5,1,1,0.999048,0.998321,0.997594,0.996882,0.996329,0.995777,0.995286,0.994795,0.994304,0.993925,0.997536,0.996184,0.995485,0.994787,0.994188,0.995543,0.993883,0.992497,1,0.999528,0.998505,1,0.999349,0.998591,0.997833,0.997463,0.997092,0.996832,0.996571,0.99631,0.99629,0.996905,0.99617,0.995307,0.995941,0.996618,0.996829,0.996611,0.99676,0.996288,0.995454,0.996219
273.5,1,1,0.999307,0.9988,0.998293,0.997801,0.997467,0.997133,0.996864,0.996595,0.996326,0.996174,0.998235,0.997109,0.996417,0.995725,0.995132,0.996889,0.995888,0.995599,1,0.999528,0.998505,1,0.999081,0.997969,0.996857,0.996546,0.996235,0.99601,0.995785,0.99556,0.99554,0.994936,0.993187,0.991516,0.992262,0.994682,0.996027,0.995866,0.995959,0.995627,0.994831,0.995469
274.5,1,1,0.999352,0.99889,0.998428,0.997982,0.997687,0.997392,0.997165,0.996939,0.996712,0.996591,0.998371,0.997317,0.996651,0.995986,0.995416,0.997134,0.996316,0.996134,1,0.999478,0.998349,1,0.999483,0.998898,0.998313,0.998003,0.997693,0.99747,0.997248,0.997025,0.997005,0.997653,0.997181,0.997081,0.996579,0.997375,0.997483,0.99732,0.997415,0.997078,0.996304,0.996934
275.5,1,1,0.999326,0.998848,0.99837,0.997908,0.997613,0.997318,0.997092,0.996866,0.99664,0.996523,0.998312,0.997169,0.99643,0.995692,0.995058,0.99706,0.996229,0.996083,1,0.999447,0.998249,1,0.999459,0.998852,0.998244,0.997942,0.997641,0.997429,0.997217,0.997006,0.996986,0.997511,0.997214,0.997114,0.996872,0.996862,0.997425,0.997255,0.997356,0.997003,0.996323,0.996914
276.5,1,1,0.999569,0.999261,0.998954,0.998662,0.998377,0.998092,0.997873,0.997654,0.997435,0.997318,0.998896,0.998629,0.998596,0.998563,0.998535,0.997845,0.997049,0.996878,1,0.999368,0.998001,1,0.999433,0.998787,0.99814,0.997845,0.99755,0.997343,0.997136,0.996929,0.996909,0.997297,0.997003,0.996903,0.996666,0.996481,0.997339,0.997175,0.997271,0.99693,0.996262,0.996838
277.5,1,1,0.999531,0.999184,0.998837,0.998505,0.998181,0.997856,0.99759,0.997324,0.997057,0.996919,0.998779,0.998472,0.99844,0.998407,0.998379,0.997638,0.996575,0.996398,1,0.999376,0.998026,1,0.999366,0.998629,0.997891,0.997359,0.996827,0.996599,0.99637,0.996142,0.996122,0.997398,0.997123,0.997024,0.996815,0.997075,0.996099,0.995417,0.99603,0.994405,0.995399,0.99605
278.5,1,1,0.999524,0.999189,0.998854,0.998534,0.998222,0.99791,0.997645,0.997379,0.997114,0.996981,0.998796,0.998502,0.998469,0.998436,0.998408,0.997734,0.996615,0.99648,1,0.999357,0.997967,1,0.999605,0.999089,0.998574,0.998303,0.998032,0.997841,0.997651,0.99746,0.99744,0.997988,0.997593,0.997493,0.997106,0.997706,0.997838,0.997691,0.99777,0.997473,0.996853,0.997369
279.5,1,1,0.999513,0.999186,0.998859,0.998547,0.998242,0.997938,0.997686,0.997434,0.997182,0.997044,0.998801,0.998514,0.998481,0.998449,0.99842,0.99774,0.996752,0.996525,1,0.999272,0.997696,1,0.999282,0.99834,0.997398,0.996867,0.996337,0.995883,0.99543,0.994976,0.994956,0.99641,0.995985,0.995886,0.995454,0.995575,0.996154,0.996016,0.996085,0.995812,0.993432,0.994885
280.5,1,1,0.999586,0.999308,0.999029,0.998766,0.998541,0.998316,0.998094,0.997872,0.997649,0.997542,0.998972,0.998601,0.998436,0.99827,0.998128,0.998303,0.99722,0.997135,1,0.999795,0.999353,1,0.998887,0.99744,0.995993,0.995755,0.995517,0.995355,0.995193,0.995031,0.995011,0.993095,0.992664,0.992564,0.992124,0.989432,0.995333,0.995195,0.995264,0.994991,0.994527,0.99494
281.5,1,1,0.999207,0.998629,0.998051,0.997489,0.997047,0.996606,0.996168,0.99573,0.995292,0.995192,0.997993,0.996957,0.996426,0.995894,0.995439,0.996594,0.994016,0.994818,1,0.999816,0.999417,1,0.999538,0.998966,0.998393,0.998145,0.997897,0.997735,0.997574,0.997413,0.997393,0.997616,0.997238,0.997138,0.996776,0.997025,0.997688,0.997526,0.99762,0.997285,0.996909,0.997322
282.5,1,1,0.999618,0.999367,0.999115,0.998879,0.998678,0.998478,0.99828,0.998082,0.997885,0.997783,0.999057,0.998725,0.998571,0.998416,0.998284,0.998465,0.997525,0.997398,1,0.999955,0.999857,1,0.999732,0.999423,0.999114,0.998975,0.998836,0.998778,0.998719,0.998661,0.998641,0.998708,0.998459,0.998359,0.998189,0.998473,0.998643,0.998496,0.998575,0.998278,0.998523,0.99857
283.5,1,1,0.999338,0.998863,0.998387,0.997927,0.997502,0.997077,0.996655,0.996234,0.995812,0.995493,0.99833,0.997773,0.997618,0.997464,0.997332,0.997065,0.995426,0.99429,1,0.999969,0.999902,1,0.999614,0.999175,0.998736,0.998562,0.998388,0.998311,0.998235,0.998158,0.998138,0.998101,0.997866,0.997767,0.997618,0.997506,0.998155,0.997968,0.998086,0.99769,0.997956,0.998067
284.5,1,1,0.999597,0.999332,0.999067,0.998817,0.998603,0.998388,0.998187,0.997986,0.997785,0.997681,0.999009,0.998663,0.998509,0.998354,0.998222,0.998338,0.99742,0.997288,1,0.999969,0.999902,1,0.999564,0.999041,0.998518,0.998311,0.998105,0.998028,0.997951,0.997874,0.997854,0.997759,0.997522,0.997422,0.997269,0.996985,0.997793,0.997528,0.997725,0.997134,0.997672,0.997783
285.5,1,1,0.999602,0.999332,0.999063,0.998809,0.99859,0.998371,0.998175,0.997978,0.997782,0.997674,0.999005,0.998655,0.9985,0.998346,0.998214,0.998286,0.997447,0.997269,1,0.999969,0.999902,1,0.999545,0.998984,0.998423,0.998029,0.997634,0.997531,0.997428,0.997325,0.997305,0.998022,0.997788,0.997688,0.997539,0.997775,0.996937,0.996285,0.996868,0.995318,0.997028,0.997234
286.5,1,1,0.999775,0.999631,0.999488,0.99936,0.999239,0.999118,0.999001,0.998883,0.998766,0.998654,0.99943,0.999327,0.999294,0.999262,0.999234,0.999106,0.998745,0.998231,1,0.999969,0.999902,1,0.999625,0.999169,0.998713,0.998421,0.99813,0.998029,0.997928,0.997828,0.997808,0.998319,0.99811,0.99801,0.997899,0.998045,0.997672,0.99726,0.997604,0.996649,0.99754,0.997737
287.5,1,1,0.999784,0.999647,0.999509,0.999387,0.999272,0.999157,0.999045,0.998933,0.998822,0.998715,0.999451,0.999354,0.999321,0.999289,0.999261,0.999144,0.998801,0.998315,1,0.999969,0.999902,1,0.999559,0.99899,0.998421,0.998254,0.998087,0.998023,0.997958,0.997894,0.997874,0.997458,0.997269,0.997169,0.997088,0.996308,0.997841,0.99764,0.997772,0.997343,0.997736,0.997803
288.5,1,1,0.999784,0.999647,0.999509,0.999387,0.999272,0.999157,0.999045,0.998933,0.998822,0.998715,0.999451,0.999354,0.999321,0.999289,0.999261,0.999144,0.998801,0.998315,1,0.999969,0.999902,1,0.999559,0.99899,0.998421,0.998254,0.998087,0.998023,0.997958,0.997894,0.997874,0.997458,0.997269,0.997169,0.997088,0.996308,0.997841,0.99764,0.997772,0.997343,0.997736,0.997803
