"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
1.2615,-3.2546,-0.558323,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.77279,3.0275
1.263,-3.25545,-0.572143,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.77734,3.04132
1.2645,-3.25631,-0.585674,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.78191,3.05485
1.266,-3.2572,-0.598884,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.7865,3.06806
1.2675,-3.25811,-0.611745,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.79112,3.08092
1.269,-3.25904,-0.624228,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.79575,3.09341
1.2705,-3.25998,-0.636306,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.8004,3.10548
1.272,-3.26095,-0.647951,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.80506,3.11713
1.2735,-3.26193,-0.659139,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.80975,3.12832
1.275,-3.26292,-0.669843,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.81445,3.13902
1.2765,-3.26394,-0.68004,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.81916,3.14922
1.278,-3.26496,-0.689708,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.8239,3.15889
1.2795,-3.26601,-0.698825,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.82864,3.168
1.281,-3.26706,-0.707371,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.8334,3.17655
1.2825,-3.26813,-0.715327,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.83817,3.1845
1.284,-3.26921,-0.722675,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.84295,3.19185
1.2855,-3.2703,-0.729399,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.84775,3.19858
1.287,-3.27139,-0.735484,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.85255,3.20466
1.2885,-3.2725,-0.740916,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.85736,3.21009
1.29,-3.27362,-0.745684,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.86218,3.21486
1.2915,-3.27474,-0.749777,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.867,3.21895
1.293,-3.27587,-0.753185,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.87183,3.22236
1.2945,-3.277,-0.755902,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.87667,3.22508
1.296,-3.27813,-0.75792,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.88151,3.2271
1.2975,-3.27927,-0.759237,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.88635,3.22841
1.299,-3.28058,-0.759878,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.8919,3.22905
1.3005,-3.28172,-0.759679,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.89674,3.22886
1.302,-3.28285,-0.758775,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.90158,3.22795
1.3035,-3.28374,-0.75758,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.90536,3.22676
1.305,-3.28488,-0.755424,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.9102,3.2246
1.3065,-3.28601,-0.752572,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.91504,3.22175
1.308,-3.28713,-0.749028,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.91987,3.21821
1.3095,-3.28825,-0.744803,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.92469,3.21398
1.311,-3.28937,-0.739904,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.92951,3.20908
1.3125,-3.29047,-0.734342,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.93432,3.20352
1.314,-3.29157,-0.728131,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.93912,3.19731
1.3155,-3.29266,-0.721283,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.94391,3.19046
1.317,-3.29373,-0.713814,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.94869,3.18299
1.3185,-3.2948,-0.705741,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.95346,3.17492
1.32,-3.29585,-0.697082,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.95821,3.16626
1.3215,-3.29689,-0.687855,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.96296,3.15703
1.323,-3.29791,-0.678081,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.96768,3.14726
1.3245,-3.29892,-0.667783,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.9724,3.13696
1.326,-3.29992,-0.656982,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.97709,3.12616
1.3275,-3.30089,-0.645703,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.98178,3.11488
1.329,-3.30185,-0.633971,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.98644,3.10315
1.3305,-3.3028,-0.621811,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.99109,3.09099
1.332,-3.30372,-0.609251,-1.39725,9.22265E-16,-1.52109,2.56185E-15,6.99571,3.07843
1.3335,-3.30462,-0.59632,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.00032,3.0655
1.335,-3.30551,-0.583044,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.00491,3.05222
1.3365,-3.30637,-0.569455,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.00948,3.03863
1.338,-3.30722,-0.555582,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.01402,3.02476
1.3395,-3.30804,-0.541455,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.01855,3.01063
1.341,-3.30884,-0.527107,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.02306,2.99628
1.3425,-3.30962,-0.512569,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.02754,2.98175
1.344,-3.31038,-0.497873,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.032,2.96705
1.3455,-3.31111,-0.483052,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.03644,2.95223
1.347,-3.31183,-0.46814,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.04086,2.93732
1.3485,-3.31252,-0.453168,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.04525,2.92235
1.35,-3.31319,-0.438171,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.04962,2.90735
1.3515,-3.31383,-0.423181,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.05397,2.89236
1.353,-3.31446,-0.408232,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.0583,2.87741
1.3545,-3.31506,-0.393357,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.06261,2.86253
1.356,-3.31564,-0.378589,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.06689,2.84777
1.3575,-3.31619,-0.363961,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.07115,2.83314
1.359,-3.31673,-0.349506,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.07539,2.81868
1.3605,-3.31724,-0.335255,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.07961,2.80443
1.362,-3.31773,-0.32124,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.0838,2.79042
1.3635,-3.31821,-0.307492,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.08798,2.77667
1.365,-3.31866,-0.294042,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.09213,2.76322
1.3665,-3.31909,-0.280919,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.09627,2.7501
1.368,-3.3195,-0.268153,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.10038,2.73733
1.3695,-3.31989,-0.255772,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.10448,2.72495
1.371,-3.32027,-0.243804,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.10856,2.71298
1.3725,-3.32062,-0.232275,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.11262,2.70145
1.374,-3.32096,-0.221211,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.11666,2.69039
1.3755,-3.32129,-0.210636,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.12069,2.67981
1.377,-3.3216,-0.200573,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.1247,2.66975
1.3785,-3.32189,-0.191046,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.1287,2.66022
1.38,-3.32217,-0.182075,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.13268,2.65125
1.3815,-3.32244,-0.17368,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.13665,2.64286
1.383,-3.32269,-0.165881,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.14061,2.63506
1.3845,-3.32294,-0.158693,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.14456,2.62787
1.386,-3.32317,-0.152133,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.1485,2.62131
1.3875,-3.32339,-0.146216,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.15242,2.61539
1.389,-3.32361,-0.140955,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.15634,2.61013
1.3905,-3.32382,-0.136361,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.16025,2.60554
1.392,-3.32402,-0.132445,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.16416,2.60162
1.3935,-3.32421,-0.129215,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.16806,2.59839
1.395,-3.32437,-0.12708,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.17126,2.59626
1.3965,-3.32456,-0.125118,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.17515,2.5943
1.398,-3.32475,-0.123859,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.17904,2.59304
1.3995,-3.32493,-0.123305,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.18293,2.59248
1.401,-3.32512,-0.123458,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.18682,2.59264
1.4025,-3.3253,-0.124317,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.19071,2.59349
1.404,-3.32549,-0.125881,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.1946,2.59506
1.4055,-3.32568,-0.128145,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.1985,2.59732
1.407,-3.32588,-0.131138,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.20243,2.60032
1.4085,-3.32616,-0.136489,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.20794,2.60567
1.41,-3.32637,-0.141102,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.21185,2.61028
1.4115,-3.32658,-0.146383,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.21577,2.61556
1.413,-3.32681,-0.152319,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.2197,2.6215
1.4145,-3.32704,-0.158898,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.22363,2.62808
1.416,-3.32728,-0.166105,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.22758,2.63528
1.4175,-3.32754,-0.173923,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.23154,2.6431
1.419,-3.32781,-0.182335,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.23551,2.65151
1.4205,-3.32809,-0.191323,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.2395,2.6605
1.422,-3.32838,-0.200867,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.24349,2.67004
1.4235,-3.32869,-0.210945,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.24751,2.68012
1.425,-3.32901,-0.221535,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.25153,2.69071
1.4265,-3.32935,-0.232614,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.25558,2.70179
1.428,-3.32971,-0.244156,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.25964,2.71333
1.4295,-3.33009,-0.256137,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.26372,2.72531
1.431,-3.33048,-0.26853,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.26782,2.73771
1.4325,-3.33089,-0.281307,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.27193,2.75048
1.434,-3.33132,-0.29444,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.27607,2.76362
1.4355,-3.33178,-0.307899,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.28022,2.77708
1.437,-3.33225,-0.321656,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.2844,2.79083
1.4385,-3.33274,-0.335678,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.2886,2.80486
1.44,-3.33326,-0.349936,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.29281,2.81911
1.4415,-3.33379,-0.364397,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.29705,2.83357
1.443,-3.33435,-0.37903,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.30131,2.84821
1.4445,-3.33493,-0.393801,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.3056,2.86298
1.446,-3.33553,-0.408679,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.3099,2.87786
1.4475,-3.33615,-0.42363,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.31423,2.89281
1.449,-3.3368,-0.43862,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.31858,2.9078
1.4505,-3.33747,-0.453617,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.32295,2.92279
1.452,-3.33816,-0.468588,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.32735,2.93776
1.4535,-3.33888,-0.483498,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.33177,2.95268
1.455,-3.33961,-0.498315,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.33621,2.96749
1.4565,-3.34037,-0.513007,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.34067,2.98218
1.458,-3.34115,-0.52754,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.34515,2.99672
1.4595,-3.34195,-0.541882,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.34966,3.01106
1.461,-3.34278,-0.556001,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.35419,3.02518
1.4625,-3.34362,-0.569866,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.35874,3.03904
1.464,-3.34449,-0.583447,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.3633,3.05262
1.4655,-3.34537,-0.596712,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.36789,3.06589
1.467,-3.34628,-0.609633,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.3725,3.07881
1.4685,-3.3472,-0.622181,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.37713,3.09136
1.47,-3.34814,-0.634328,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.38178,3.10351
1.4715,-3.3491,-0.646047,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.38644,3.11522
1.473,-3.35008,-0.657312,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.39112,3.12649
1.4745,-3.35107,-0.668098,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.39582,3.13728
1.476,-3.35208,-0.678382,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.40053,3.14756
1.4775,-3.35311,-0.688139,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.40526,3.15732
1.479,-3.35415,-0.697349,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.41,3.16653
1.4805,-3.3552,-0.705991,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.41476,3.17517
1.482,-3.35627,-0.714046,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.41953,3.18322
1.4835,-3.35734,-0.721496,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.42431,3.19067
1.485,-3.35843,-0.728325,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.4291,3.1975
1.4865,-3.35953,-0.734517,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.4339,3.20369
1.488,-3.36063,-0.740059,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.43871,3.20924
1.4895,-3.36123,-0.742759,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.4413,3.21194
1.491,-3.36251,-0.747884,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.44682,3.21706
1.4925,-3.36364,-0.751623,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.45165,3.2208
1.494,-3.36477,-0.754674,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.45649,3.22385
1.4955,-3.3659,-0.75703,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.46132,3.22621
1.497,-3.36704,-0.758686,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.46616,3.22786
1.4985,-3.36818,-0.759638,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.47101,3.22882
1.5,-3.36914,-0.759893,-1.39725,9.22265E-16,-1.52109,2.56185E-15,7.47511,3.22907
