"Time","FMU_Interface_OUT0_Battery Charge - Battery Charge","FMU_Interface_OUT1_Current - Current","FMU_Interface_OUT2_Net Voltage - Net Voltage","FMU_Interface_OUT3_Power - Power"
88.95,88.4078,-110.71,19.7527,-2.18682
88.96,88.4075,-110.709,19.7527,-2.18682
88.97,88.4071,-110.709,19.7527,-2.18681
88.98,88.4068,-110.708,19.7527,-2.1868
88.99,88.4065,-110.708,19.7527,-2.18679
89,88.4062,-110.707,19.7528,-2.18678
89.01,88.4059,-110.707,19.7528,-2.18677
89.02,88.4056,-110.706,19.7528,-2.18677
89.03,88.4053,-110.706,19.7528,-2.18676
89.04,88.405,-110.705,19.7528,-2.18675
89.05,88.4047,-110.705,19.7529,-2.18674
89.06,88.4044,-110.704,19.7529,-2.18673
89.07,88.4041,-110.704,19.7529,-2.18673
89.08,88.4038,-110.703,19.7529,-2.18672
89.09,88.4035,-110.703,19.7529,-2.18671
89.1,88.4032,-110.702,19.753,-2.1867
89.11,88.4028,-110.702,19.753,-2.18669
89.12,88.4025,-110.701,19.753,-2.18669
89.13,88.4022,-110.701,19.753,-2.18668
89.14,88.4019,-110.7,19.753,-2.18667
89.15,88.4016,-110.7,19.7531,-2.18666
89.16,88.4013,-110.699,19.7531,-2.18665
89.17,88.401,-110.699,19.7531,-2.18665
89.18,88.4007,-110.698,19.7531,-2.18664
89.19,88.4004,-110.698,19.7531,-2.18663
89.2,88.4001,-110.697,19.7532,-2.18662
89.21,88.3998,-110.696,19.7532,-2.18661
89.22,88.3995,-110.696,19.7532,-2.18661
89.23,88.3992,-110.695,19.7532,-2.1866
89.24,88.3988,-110.695,19.7532,-2.18659
89.25,88.3985,-110.694,19.7533,-2.18658
89.26,88.3982,-110.694,19.7533,-2.18657
89.27,88.3979,-110.693,19.7533,-2.18657
89.28,88.3976,-110.693,19.7533,-2.18656
89.29,88.3973,-110.692,19.7533,-2.18655
89.3,88.397,-110.692,19.7533,-2.18654
89.31,88.3967,-110.691,19.7534,-2.18653
89.32,88.3964,-110.691,19.7534,-2.18653
89.33,88.3961,-110.69,19.7534,-2.18652
89.34,88.3958,-110.69,19.7534,-2.18651
89.35,88.3955,-110.689,19.7534,-2.1865
89.36,88.3952,-110.689,19.7535,-2.18649
89.37,88.3948,-110.688,19.7535,-2.18649
89.38,88.3945,-110.688,19.7535,-2.18648
89.39,88.3942,-110.687,19.7535,-2.18647
89.4,88.3939,-110.687,19.7535,-2.18646
89.41,88.3936,-110.686,19.7536,-2.18645
89.42,88.3933,-110.686,19.7536,-2.18645
89.43,88.393,-110.685,19.7536,-2.18644
89.44,88.3927,-110.685,19.7536,-2.18643
89.45,88.3924,-110.684,19.7536,-2.18642
89.46,88.3921,-110.684,19.7537,-2.18641
89.47,88.3918,-110.683,19.7537,-2.18641
89.48,88.3915,-110.683,19.7537,-2.1864
89.49,88.3912,-110.682,19.7537,-2.18639
89.5,88.3909,-110.681,19.7537,-2.18638
89.51,88.3905,-110.681,19.7538,-2.18637
89.52,88.3902,-110.68,19.7538,-2.18637
89.53,88.3899,-110.68,19.7538,-2.18636
89.54,88.3896,-110.679,19.7538,-2.18635
89.55,88.3893,-110.679,19.7538,-2.18634
89.56,88.389,-110.678,19.7539,-2.18633
89.57,88.3887,-110.678,19.7539,-2.18633
89.58,88.3884,-110.677,19.7539,-2.18632
89.59,88.3881,-110.677,19.7539,-2.18631
89.6,88.3878,-110.676,19.7539,-2.1863
89.61,88.3875,-110.676,19.754,-2.18629
89.62,88.3872,-110.675,19.754,-2.18629
89.63,88.3869,-110.675,19.754,-2.18628
89.64,88.3865,-110.674,19.754,-2.18627
89.65,88.3862,-110.674,19.754,-2.18626
89.66,88.3859,-110.673,19.7541,-2.18625
89.67,88.3856,-110.673,19.7541,-2.18625
89.68,88.3853,-110.672,19.7541,-2.18624
89.69,88.385,-110.672,19.7541,-2.18623
89.7,88.3847,-110.671,19.7541,-2.18622
89.71,88.3844,-110.671,19.7542,-2.18621
89.72,88.3841,-110.67,19.7542,-2.18621
89.73,88.3838,-110.67,19.7542,-2.1862
89.74,88.3835,-110.669,19.7542,-2.18619
89.75,88.3832,-110.669,19.7542,-2.18618
89.76,88.3829,-110.668,19.7543,-2.18617
89.77,88.3826,-110.668,19.7543,-2.18617
89.78,88.3822,-110.667,19.7543,-2.18616
89.79,88.3819,-110.667,19.7543,-2.18615
89.8,88.3816,-110.666,19.7543,-2.18614
89.81,88.3813,-110.665,19.7544,-2.18613
89.82,88.381,-110.665,19.7544,-2.18613
89.83,88.3807,-110.664,19.7544,-2.18612
89.84,88.3804,-110.664,19.7544,-2.18611
89.85,88.3801,-110.663,19.7544,-2.1861
89.86,88.3798,-110.663,19.7545,-2.18609
89.87,88.3795,-110.662,19.7545,-2.18608
89.88,88.3792,-110.662,19.7545,-2.18608
89.89,88.3789,-110.661,19.7545,-2.18607
89.9,88.3786,-110.661,19.7545,-2.18606
89.91,88.3782,-110.66,19.7545,-2.18605
89.92,88.3779,-110.66,19.7546,-2.18604
89.93,88.3776,-110.659,19.7546,-2.18604
89.94,88.3773,-110.659,19.7546,-2.18603
89.95,88.377,-110.658,19.7546,-2.18602
89.96,88.3767,-110.658,19.7546,-2.18601
89.97,88.3764,-110.657,19.7547,-2.186
89.98,88.3761,-110.657,19.7547,-2.186
89.99,88.3758,-110.656,19.7547,-2.18599
90,88.3755,-110.656,19.7547,-2.18598
90.01,88.3752,-110.655,19.7547,-2.18597
90.02,88.3749,-110.655,19.7548,-2.18596
90.03,88.3746,-110.654,19.7548,-2.18596
90.04,88.3743,-110.654,19.7548,-2.18595
90.05,88.3739,-110.653,19.7548,-2.18594
90.06,88.3736,-110.653,19.7548,-2.18593
90.07,88.3733,-110.652,19.7549,-2.18592
90.08,88.373,-110.652,19.7549,-2.18592
90.09,88.3727,-110.651,19.7549,-2.18591
90.1,88.3724,-110.651,19.7549,-2.1859
90.11,88.3721,-110.65,19.7549,-2.18589
90.12,88.3718,-110.649,19.755,-2.18588
90.13,88.3715,-110.649,19.755,-2.18588
90.14,88.3712,-110.648,19.755,-2.18587
90.15,88.3709,-110.648,19.755,-2.18586
90.16,88.3706,-110.647,19.755,-2.18585
90.17,88.3703,-110.647,19.7551,-2.18584
90.18,88.3699,-110.646,19.7551,-2.18584
90.19,88.3696,-110.646,19.7551,-2.18583
90.2,88.3693,-110.645,19.7551,-2.18582
90.21,88.369,-110.645,19.7551,-2.18581
90.22,88.3687,-110.644,19.7552,-2.1858
90.23,88.3684,-110.644,19.7552,-2.1858
90.24,88.3681,-110.643,19.7552,-2.18579
90.25,88.3678,-110.643,19.7552,-2.18578
90.26,88.3675,-110.642,19.7552,-2.18577
90.27,88.3672,-110.642,19.7553,-2.18576
90.28,88.3669,-110.641,19.7553,-2.18576
90.29,88.3666,-110.641,19.7553,-2.18575
90.3,88.3663,-110.64,19.7553,-2.18574
90.31,88.366,-110.64,19.7553,-2.18573
90.32,88.3656,-110.639,19.7554,-2.18572
90.33,88.3653,-110.639,19.7554,-2.18572
90.34,88.365,-110.638,19.7554,-2.18571
90.35,88.3647,-110.638,19.7554,-2.1857
90.36,88.3644,-110.637,19.7554,-2.18569
90.37,88.3641,-110.637,19.7555,-2.18568
90.38,88.3638,-110.636,19.7555,-2.18568
90.39,88.3635,-110.636,19.7555,-2.18567
90.4,88.3632,-110.635,19.7555,-2.18566
90.41,88.3629,-110.635,19.7555,-2.18565
90.42,88.3626,-110.634,19.7556,-2.18564
90.43,88.3623,-110.633,19.7556,-2.18564
90.44,88.362,-110.633,19.7556,-2.18563
90.45,88.3617,-110.632,19.7556,-2.18562
90.46,88.3613,-110.632,19.7556,-2.18561
90.47,88.361,-110.631,19.7557,-2.1856
90.48,88.3607,-110.631,19.7557,-2.1856
90.49,88.3604,-110.63,19.7557,-2.18559
90.5,88.3601,-110.63,19.7557,-2.18558
90.51,88.3598,-110.629,19.7557,-2.18557
90.52,88.3595,-110.629,19.7557,-2.18556
90.53,88.3592,-110.628,19.7558,-2.18556
90.54,88.3589,-110.628,19.7558,-2.18555
90.55,88.3586,-110.627,19.7558,-2.18554
90.56,88.3583,-110.627,19.7558,-2.18553
90.57,88.358,-110.626,19.7558,-2.18552
90.58,88.3577,-110.626,19.7559,-2.18552
90.59,88.3573,-110.625,19.7559,-2.18551
90.6,88.357,-110.625,19.7559,-2.1855
90.61,88.3567,-110.624,19.7559,-2.18549
90.62,88.3564,-110.624,19.7559,-2.18548
90.63,88.3561,-110.623,19.756,-2.18548
90.64,88.3558,-110.623,19.756,-2.18547
90.65,88.3555,-110.622,19.756,-2.18546
90.66,88.3552,-110.622,19.756,-2.18545
90.67,88.3549,-110.621,19.756,-2.18544
90.68,88.3546,-110.621,19.7561,-2.18544
90.69,88.3543,-110.62,19.7561,-2.18543
90.7,88.354,-110.62,19.7561,-2.18542
90.71,88.3537,-110.619,19.7561,-2.18541
90.72,88.3534,-110.619,19.7561,-2.1854
90.73,88.353,-110.618,19.7562,-2.18539
90.74,88.3527,-110.617,19.7562,-2.18539
90.75,88.3524,-110.617,19.7562,-2.18538
90.76,88.3521,-110.616,19.7562,-2.18537
90.77,88.3518,-110.616,19.7562,-2.18536
90.78,88.3515,-110.615,19.7563,-2.18535
90.79,88.3512,-110.615,19.7563,-2.18535
90.8,88.3509,-110.614,19.7563,-2.18534
90.81,88.3506,-110.614,19.7563,-2.18533
90.82,88.3503,-110.613,19.7563,-2.18532
90.83,88.35,-110.613,19.7564,-2.18531
90.84,88.3497,-110.612,19.7564,-2.18531
90.85,88.3494,-110.612,19.7564,-2.1853
90.86,88.3491,-110.611,19.7564,-2.18529
90.87,88.3487,-110.611,19.7564,-2.18528
90.88,88.3484,-110.61,19.7565,-2.18527
90.89,88.3481,-110.61,19.7565,-2.18527
90.9,88.3478,-110.609,19.7565,-2.18526
90.91,88.3475,-110.609,19.7565,-2.18525
90.92,88.3472,-110.608,19.7565,-2.18524
90.93,88.3469,-110.608,19.7566,-2.18523
90.94,88.3466,-110.607,19.7566,-2.18523
90.95,88.3463,-110.607,19.7566,-2.18522
90.96,88.346,-110.606,19.7566,-2.18521
90.97,88.3457,-110.606,19.7566,-2.1852
90.98,88.3454,-110.605,19.7567,-2.18519
90.99,88.3451,-110.605,19.7567,-2.18519
91,88.3448,-110.604,19.7567,-2.18518
91.01,88.3444,-110.604,19.7567,-2.18517
91.02,88.3441,-110.603,19.7567,-2.18516
91.03,88.3438,-110.603,19.7568,-2.18515
91.04,88.3435,-110.602,19.7568,-2.18515
91.05,88.3432,-110.601,19.7568,-2.18514
91.06,88.3429,-110.601,19.7568,-2.18513
91.07,88.3426,-110.6,19.7568,-2.18512
91.08,88.3423,-110.6,19.7568,-2.18511
91.09,88.342,-110.599,19.7569,-2.18511
91.1,88.3417,-110.599,19.7569,-2.1851
91.11,88.3414,-110.598,19.7569,-2.18509
91.12,88.3411,-110.598,19.7569,-2.18508
91.13,88.3408,-110.597,19.7569,-2.18507
91.14,88.3405,-110.597,19.757,-2.18507
91.15,88.3401,-110.596,19.757,-2.18506
91.16,88.3398,-110.596,19.757,-2.18505
91.17,88.3395,-110.595,19.757,-2.18504
91.18,88.3392,-110.595,19.757,-2.18503
91.19,88.3389,-110.594,19.7571,-2.18503
91.2,88.3386,-110.594,19.7571,-2.18502
91.21,88.3383,-110.593,19.7571,-2.18501
91.22,88.338,-110.593,19.7571,-2.185
91.23,88.3377,-110.592,19.7571,-2.18499
91.24,88.3374,-110.592,19.7572,-2.18499
91.25,88.3371,-110.591,19.7572,-2.18498
91.26,88.3368,-110.591,19.7572,-2.18497
91.27,88.3365,-110.59,19.7572,-2.18496
91.28,88.3361,-110.59,19.7572,-2.18495
91.29,88.3358,-110.589,19.7573,-2.18495
91.3,88.3355,-110.589,19.7573,-2.18494
91.31,88.3352,-110.588,19.7573,-2.18493
91.32,88.3349,-110.588,19.7573,-2.18492
91.33,88.3346,-110.587,19.7573,-2.18491
91.34,88.3343,-110.587,19.7574,-2.18491
91.35,88.334,-110.586,19.7574,-2.1849
91.36,88.3337,-110.585,19.7574,-2.18489
91.37,88.3334,-110.585,19.7574,-2.18488
91.38,88.3331,-110.584,19.7574,-2.18487
91.39,88.3328,-110.584,19.7575,-2.18487
91.4,88.3325,-110.583,19.7575,-2.18486
91.41,88.3322,-110.583,19.7575,-2.18485
91.42,88.3318,-110.582,19.7575,-2.18484
91.43,88.3315,-110.582,19.7575,-2.18483
91.44,88.3312,-110.581,19.7576,-2.18483
91.45,88.3309,-110.581,19.7576,-2.18482
91.46,88.3306,-110.58,19.7576,-2.18481
91.47,88.3303,-110.58,19.7576,-2.1848
91.48,88.33,-110.579,19.7576,-2.18479
91.49,88.3297,-110.579,19.7577,-2.18479
91.5,88.3294,-110.578,19.7577,-2.18478
91.51,88.3291,-110.578,19.7577,-2.18477
91.52,88.3288,-110.577,19.7577,-2.18476
91.53,88.3285,-110.577,19.7577,-2.18475
91.54,88.3282,-110.576,19.7578,-2.18475
91.55,88.3279,-110.576,19.7578,-2.18474
91.56,88.3275,-110.575,19.7578,-2.18473
91.57,88.3272,-110.575,19.7578,-2.18472
91.58,88.3269,-110.574,19.7578,-2.18471
91.59,88.3266,-110.574,19.7579,-2.1847
91.6,88.3263,-110.573,19.7579,-2.1847
91.61,88.326,-110.573,19.7579,-2.18469
91.62,88.3257,-110.572,19.7579,-2.18468
91.63,88.3254,-110.572,19.7579,-2.18467
91.64,88.3251,-110.571,19.758,-2.18466
91.65,88.3248,-110.571,19.758,-2.18466
91.66,88.3245,-110.57,19.758,-2.18465
91.67,88.3242,-110.569,19.758,-2.18464
91.68,88.3239,-110.569,19.758,-2.18463
91.69,88.3236,-110.568,19.758,-2.18462
91.7,88.3232,-110.568,19.7581,-2.18462
91.71,88.3229,-110.567,19.7581,-2.18461
91.72,88.3226,-110.567,19.7581,-2.1846
91.73,88.3223,-110.566,19.7581,-2.18459
91.74,88.322,-110.566,19.7581,-2.18458
91.75,88.3217,-110.565,19.7582,-2.18458
91.76,88.3214,-110.565,19.7582,-2.18457
91.77,88.3211,-110.564,19.7582,-2.18456
91.78,88.3208,-110.564,19.7582,-2.18455
91.79,88.3205,-110.563,19.7582,-2.18454
91.8,88.3202,-110.563,19.7583,-2.18454
91.81,88.3199,-110.562,19.7583,-2.18453
91.82,88.3196,-110.562,19.7583,-2.18452
91.83,88.3193,-110.561,19.7583,-2.18451
91.84,88.3189,-110.561,19.7583,-2.1845
91.85,88.3186,-110.56,19.7584,-2.1845
91.86,88.3183,-110.56,19.7584,-2.18449
91.87,88.318,-110.559,19.7584,-2.18448
91.88,88.3177,-110.559,19.7584,-2.18447
91.89,88.3174,-110.558,19.7584,-2.18446
91.9,88.3171,-110.558,19.7585,-2.18446
91.91,88.3168,-110.557,19.7585,-2.18445
91.92,88.3165,-110.557,19.7585,-2.18444
91.93,88.3162,-110.556,19.7585,-2.18443
91.94,88.3159,-110.556,19.7585,-2.18442
91.95,88.3156,-110.555,19.7586,-2.18442
91.96,88.3153,-110.555,19.7586,-2.18441
91.97,88.315,-110.554,19.7586,-2.1844
91.98,88.3146,-110.553,19.7586,-2.18439
91.99,88.3143,-110.553,19.7586,-2.18438
92,88.314,-110.552,19.7587,-2.18438
92.01,88.3137,-110.552,19.7587,-2.18437
92.02,88.3134,-110.551,19.7587,-2.18436
92.03,88.3131,-110.551,19.7587,-2.18435
92.04,88.3128,-110.55,19.7587,-2.18434
92.05,88.3125,-110.55,19.7588,-2.18434
92.06,88.3122,-110.549,19.7588,-2.18433
92.07,88.3119,-110.549,19.7588,-2.18432
92.08,88.3116,-110.548,19.7588,-2.18431
92.09,88.3113,-110.548,19.7588,-2.1843
92.1,88.311,-110.547,19.7589,-2.1843
92.11,88.3107,-110.547,19.7589,-2.18429
92.12,88.3103,-110.546,19.7589,-2.18428
92.13,88.31,-110.546,19.7589,-2.18427
92.14,88.3097,-110.545,19.7589,-2.18426
92.15,88.3094,-110.545,19.759,-2.18426
92.16,88.3091,-110.544,19.759,-2.18425
92.17,88.3088,-110.544,19.759,-2.18424
92.18,88.3085,-110.543,19.759,-2.18423
92.19,88.3082,-110.543,19.759,-2.18422
92.2,88.3079,-110.542,19.7591,-2.18422
92.21,88.3076,-110.542,19.7591,-2.18421
92.22,88.3073,-110.541,19.7591,-2.1842
92.23,88.307,-110.541,19.7591,-2.18419
92.24,88.3067,-110.54,19.7591,-2.18418
92.25,88.3064,-110.54,19.7592,-2.18418
92.26,88.3061,-110.539,19.7592,-2.18417
92.27,88.3057,-110.539,19.7592,-2.18416
92.28,88.3054,-110.538,19.7592,-2.18415
92.29,88.3051,-110.537,19.7592,-2.18414
92.3,88.3048,-110.537,19.7592,-2.18414
92.31,88.3045,-110.536,19.7593,-2.18413
92.32,88.3042,-110.536,19.7593,-2.18412
92.33,88.3039,-110.535,19.7593,-2.18411
92.34,88.3036,-110.535,19.7593,-2.1841
92.35,88.3033,-110.534,19.7593,-2.1841
92.36,88.303,-110.534,19.7594,-2.18409
92.37,88.3027,-110.533,19.7594,-2.18408
92.38,88.3024,-110.533,19.7594,-2.18407
92.39,88.3021,-110.532,19.7594,-2.18406
92.4,88.3018,-110.532,19.7594,-2.18405
92.41,88.3014,-110.531,19.7595,-2.18405
92.42,88.3011,-110.531,19.7595,-2.18404
92.43,88.3008,-110.53,19.7595,-2.18403
92.44,88.3005,-110.53,19.7595,-2.18402
92.45,88.3002,-110.529,19.7595,-2.18401
92.46,88.2999,-110.529,19.7596,-2.18401
92.47,88.2996,-110.528,19.7596,-2.184
92.48,88.2993,-110.528,19.7596,-2.18399
92.49,88.299,-110.527,19.7596,-2.18398
92.5,88.2987,-110.527,19.7596,-2.18397
92.51,88.2984,-110.526,19.7597,-2.18397
92.52,88.2981,-110.526,19.7597,-2.18396
92.53,88.2978,-110.525,19.7597,-2.18395
92.54,88.2975,-110.525,19.7597,-2.18394
92.55,88.2971,-110.524,19.7597,-2.18393
92.56,88.2968,-110.524,19.7598,-2.18393
92.57,88.2965,-110.523,19.7598,-2.18392
92.58,88.2962,-110.523,19.7598,-2.18391
92.59,88.2959,-110.522,19.7598,-2.1839
92.6,88.2956,-110.521,19.7598,-2.18389
92.61,88.2953,-110.521,19.7599,-2.18389
92.62,88.295,-110.52,19.7599,-2.18388
92.63,88.2947,-110.52,19.7599,-2.18387
92.64,88.2944,-110.519,19.7599,-2.18386
92.65,88.2941,-110.519,19.7599,-2.18385
92.66,88.2938,-110.518,19.76,-2.18385
92.67,88.2935,-110.518,19.76,-2.18384
92.68,88.2932,-110.517,19.76,-2.18383
92.69,88.2928,-110.517,19.76,-2.18382
92.7,88.2925,-110.516,19.76,-2.18381
92.71,88.2922,-110.516,19.7601,-2.18381
92.72,88.2919,-110.515,19.7601,-2.1838
92.73,88.2916,-110.515,19.7601,-2.18379
92.74,88.2913,-110.514,19.7601,-2.18378
92.75,88.291,-110.514,19.7601,-2.18377
92.76,88.2907,-110.513,19.7602,-2.18377
92.77,88.2904,-110.513,19.7602,-2.18376
92.78,88.2901,-110.512,19.7602,-2.18375
92.79,88.2898,-110.512,19.7602,-2.18374
92.8,88.2895,-110.511,19.7602,-2.18373
92.81,88.2892,-110.511,19.7603,-2.18373
92.82,88.2889,-110.51,19.7603,-2.18372
92.83,88.2886,-110.51,19.7603,-2.18371
92.84,88.2882,-110.509,19.7603,-2.1837
92.85,88.2879,-110.509,19.7603,-2.18369
92.86,88.2876,-110.508,19.7603,-2.18369
92.87,88.2873,-110.508,19.7604,-2.18368
92.88,88.287,-110.507,19.7604,-2.18367
92.89,88.2867,-110.507,19.7604,-2.18366
92.9,88.2864,-110.506,19.7604,-2.18365
92.91,88.2861,-110.505,19.7604,-2.18365
92.92,88.2858,-110.505,19.7605,-2.18364
92.93,88.2855,-110.504,19.7605,-2.18363
92.94,88.2852,-110.504,19.7605,-2.18362
92.95,88.2849,-110.503,19.7605,-2.18361
92.96,88.2846,-110.503,19.7605,-2.18361
92.97,88.2843,-110.502,19.7606,-2.1836
92.98,88.2839,-110.502,19.7606,-2.18359
92.99,88.2836,-110.501,19.7606,-2.18358
93,88.2833,-110.501,19.7606,-2.18357
93.01,88.283,-110.5,19.7606,-2.18357
93.02,88.2827,-110.5,19.7607,-2.18356
93.03,88.2824,-110.499,19.7607,-2.18355
93.04,88.2821,-110.499,19.7607,-2.18354
93.05,88.2818,-110.498,19.7607,-2.18353
93.06,88.2815,-110.498,19.7607,-2.18353
93.07,88.2812,-110.497,19.7608,-2.18352
93.08,88.2809,-110.497,19.7608,-2.18351
93.09,88.2806,-110.496,19.7608,-2.1835
93.1,88.2803,-110.496,19.7608,-2.18349
93.11,88.28,-110.495,19.7608,-2.18349
93.12,88.2796,-110.495,19.7609,-2.18348
93.13,88.2793,-110.494,19.7609,-2.18347
93.14,88.279,-110.494,19.7609,-2.18346
93.15,88.2787,-110.493,19.7609,-2.18345
93.16,88.2784,-110.493,19.7609,-2.18345
93.17,88.2781,-110.492,19.761,-2.18344
93.18,88.2778,-110.492,19.761,-2.18343
93.19,88.2775,-110.491,19.761,-2.18342
93.2,88.2772,-110.491,19.761,-2.18341
93.21,88.2769,-110.49,19.761,-2.18341
93.22,88.2766,-110.489,19.7611,-2.1834
93.23,88.2763,-110.489,19.7611,-2.18339
93.24,88.276,-110.488,19.7611,-2.18338
93.25,88.2757,-110.488,19.7611,-2.18337
93.26,88.2754,-110.487,19.7611,-2.18336
93.27,88.275,-110.487,19.7612,-2.18336
93.28,88.2747,-110.486,19.7612,-2.18335
93.29,88.2744,-110.486,19.7612,-2.18334
93.3,88.2741,-110.485,19.7612,-2.18333
93.31,88.2738,-110.485,19.7612,-2.18332
93.32,88.2735,-110.484,19.7613,-2.18332
93.33,88.2732,-110.484,19.7613,-2.18331
93.34,88.2729,-110.483,19.7613,-2.1833
93.35,88.2726,-110.483,19.7613,-2.18329
93.36,88.2723,-110.482,19.7613,-2.18328
93.37,88.272,-110.482,19.7614,-2.18328
93.38,88.2717,-110.481,19.7614,-2.18327
93.39,88.2714,-110.481,19.7614,-2.18326
93.4,88.2711,-110.48,19.7614,-2.18325
93.41,88.2707,-110.48,19.7614,-2.18324
93.42,88.2704,-110.479,19.7615,-2.18324
93.43,88.2701,-110.479,19.7615,-2.18323
93.44,88.2698,-110.478,19.7615,-2.18322
93.45,88.2695,-110.478,19.7615,-2.18321
93.46,88.2692,-110.477,19.7615,-2.1832
93.47,88.2689,-110.477,19.7615,-2.1832
93.48,88.2686,-110.476,19.7616,-2.18319
93.49,88.2683,-110.476,19.7616,-2.18318
93.5,88.268,-110.475,19.7616,-2.18317
93.51,88.2677,-110.475,19.7616,-2.18316
93.52,88.2674,-110.474,19.7616,-2.18316
93.53,88.2671,-110.473,19.7617,-2.18315
93.54,88.2668,-110.473,19.7617,-2.18314
93.55,88.2665,-110.472,19.7617,-2.18313
93.56,88.2661,-110.472,19.7617,-2.18312
93.57,88.2658,-110.471,19.7617,-2.18312
93.58,88.2655,-110.471,19.7618,-2.18311
93.59,88.2652,-110.47,19.7618,-2.1831
93.6,88.2649,-110.47,19.7618,-2.18309
93.61,88.2646,-110.469,19.7618,-2.18308
93.62,88.2643,-110.469,19.7618,-2.18308
93.63,88.264,-110.468,19.7619,-2.18307
93.64,88.2637,-110.468,19.7619,-2.18306
93.65,88.2634,-110.467,19.7619,-2.18305
93.66,88.2631,-110.467,19.7619,-2.18304
93.67,88.2628,-110.466,19.7619,-2.18304
93.68,88.2625,-110.466,19.762,-2.18303
93.69,88.2622,-110.465,19.762,-2.18302
93.7,88.2619,-110.465,19.762,-2.18301
93.71,88.2615,-110.464,19.762,-2.183
93.72,88.2612,-110.464,19.762,-2.183
93.73,88.2609,-110.463,19.7621,-2.18299
93.74,88.2606,-110.463,19.7621,-2.18298
93.75,88.2603,-110.462,19.7621,-2.18297
93.76,88.26,-110.462,19.7621,-2.18296
93.77,88.2597,-110.461,19.7621,-2.18296
93.78,88.2594,-110.461,19.7622,-2.18295
93.79,88.2591,-110.46,19.7622,-2.18294
93.8,88.2588,-110.46,19.7622,-2.18293
93.81,88.2585,-110.459,19.7622,-2.18292
93.82,88.2582,-110.459,19.7622,-2.18292
93.83,88.2579,-110.458,19.7623,-2.18291
93.84,88.2576,-110.457,19.7623,-2.1829
93.85,88.2572,-110.457,19.7623,-2.18289
93.86,88.2569,-110.456,19.7623,-2.18288
93.87,88.2566,-110.456,19.7623,-2.18288
93.88,88.2563,-110.455,19.7624,-2.18287
93.89,88.256,-110.455,19.7624,-2.18286
93.9,88.2557,-110.454,19.7624,-2.18285
93.91,88.2554,-110.454,19.7624,-2.18284
93.92,88.2551,-110.453,19.7624,-2.18284
93.93,88.2548,-110.453,19.7625,-2.18283
93.94,88.2545,-110.452,19.7625,-2.18282
93.95,88.2542,-110.452,19.7625,-2.18281
93.96,88.2539,-110.451,19.7625,-2.1828
93.97,88.2536,-110.451,19.7625,-2.1828
93.98,88.2533,-110.45,19.7626,-2.18279
93.99,88.253,-110.45,19.7626,-2.18278
94,88.2526,-110.449,19.7626,-2.18277
94.01,88.2523,-110.449,19.7626,-2.18276
94.02,88.252,-110.448,19.7626,-2.18276
94.03,88.2517,-110.448,19.7626,-2.18275
94.04,88.2514,-110.447,19.7627,-2.18274
94.05,88.2511,-110.447,19.7627,-2.18273
94.06,88.2508,-110.446,19.7627,-2.18272
94.07,88.2505,-110.446,19.7627,-2.18271
94.08,88.2502,-110.445,19.7627,-2.18271
94.09,88.2499,-110.445,19.7628,-2.1827
94.1,88.2496,-110.444,19.7628,-2.18269
94.11,88.2493,-110.444,19.7628,-2.18268
94.12,88.249,-110.443,19.7628,-2.18267
94.13,88.2487,-110.443,19.7628,-2.18267
94.14,88.2484,-110.442,19.7629,-2.18266
94.15,88.248,-110.441,19.7629,-2.18265
94.16,88.2477,-110.441,19.7629,-2.18264
94.17,88.2474,-110.44,19.7629,-2.18263
94.18,88.2471,-110.44,19.7629,-2.18263
94.19,88.2468,-110.439,19.763,-2.18262
94.2,88.2465,-110.439,19.763,-2.18261
94.21,88.2462,-110.438,19.763,-2.1826
94.22,88.2459,-110.438,19.763,-2.18259
94.23,88.2456,-110.437,19.763,-2.18259
94.24,88.2453,-110.437,19.7631,-2.18258
94.25,88.245,-110.436,19.7631,-2.18257
94.26,88.2447,-110.436,19.7631,-2.18256
94.27,88.2444,-110.435,19.7631,-2.18255
94.28,88.2441,-110.435,19.7631,-2.18255
94.29,88.2437,-110.434,19.7632,-2.18254
94.3,88.2434,-110.434,19.7632,-2.18253
94.31,88.2431,-110.433,19.7632,-2.18252
94.32,88.2428,-110.433,19.7632,-2.18251
94.33,88.2425,-110.432,19.7632,-2.18251
94.34,88.2422,-110.432,19.7633,-2.1825
94.35,88.2419,-110.431,19.7633,-2.18249
94.36,88.2416,-110.431,19.7633,-2.18248
94.37,88.2413,-110.43,19.7633,-2.18247
94.38,88.241,-110.43,19.7633,-2.18247
94.39,88.2407,-110.429,19.7634,-2.18246
94.4,88.2404,-110.429,19.7634,-2.18245
94.41,88.2401,-110.428,19.7634,-2.18244
94.42,88.2398,-110.428,19.7634,-2.18243
94.43,88.2395,-110.427,19.7634,-2.18243
94.44,88.2391,-110.427,19.7635,-2.18242
94.45,88.2388,-110.426,19.7635,-2.18241
94.46,88.2385,-110.426,19.7635,-2.1824
