"time","WKM1_live","FloMGT1_flourWeight","SyrMGT1_syrup1Weight","SyrMGT1_syrup2Weight","SyrMGT1_syrup3Weight","MGT1_cycleEnd","FloMGT1_weighingRequest","SyrMGT1_weighingRequest","KNEAD1_kneadingRequest","generalFaultGenFLT1","KNEAD1_kneadingOK","FloMGT1_weighingOk","SyrMGT1_weighingOk","MGT1_endCycleRequest","KNEAD1_cycleInProgress","WKM1_autoMode","WKM1_manualMode","F3MiXExV1_acknowledgePB","WKM1_endCyclePB","WKM1_startCyclePB","WKM1_autoSwitch","WKM1_manualSwitch","WKM1_emergencyStop","percentOpening","defGeneralFLT1","F1ExtV1_openedSensorFB","F1ExtV1_closedSensorFB","percentOpening2","outputFlow","defGeneralFLT11","F1AExt1_openedSensorFB","F1AExt1_closedSensorFB","percentOpening3","outputFlow2","defGeneralFLT12","F1AArr1_openedSensorFB","F1AArr1_closedSensorFB","outputValue","FloMGT1_weighedWeight","value","outputFlow3","tankLevel","F2ArVSir1_openedSensorFB","F2ArVSir1_closedSensorFB","percentOpening4","defGeneralFLT2","outputFlow42","F2ArVSir1_autoOpenCmd","F2ArVSir1_autoCloseCmd","F2ArVSir2_autoOpenCmd","F2ArVSir2_autoCloseCmd","F2ArVSir3_autoOpenCmd","F2ArVSir3_autoCloseCmd","F2SirExV1_autoOpenCmd","F2SirExV1_autoCloseCmd","outputFlow4","F2ArVSir2_openedSensorFB","F2ArVSir2_closedSensorFB","defGeneralFLT21","outputFlow22","percentOpening22","F2ArVSir3_openedSensorFB","F2ArVSir3_closedSensorFB","defGeneralFLT22","outputFlow32","percentOpening32","F2SirExV1_openedSensorFB","F2SirExV1_closedSensorFB","defGeneralFLT23","percentOpening42","tankLevel2","value2","flow","SyrMGT1_weighingWeight","outputValue2","speedVal","speedPercent","F3CleanV1_openedSensorFB","F3CleanV1_closedSensorFB","defGeneralFLT3","outputFlow5","percentOpening5","F3MiXExV1_openedSensorFB","F3MiXExV1_closedSensorFB","defGeneralFLT31","outputFlow23","percentOpening23","flow2","outputFlow33","tankLevel3","value3","KNEAD1_mixtureLevel","outputValue3"
144.6,1,200,150,100,50,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,100,0,1,0,100,0,0,1,0,0,0,0,0,1,2.0146,2,2.0146,0.27778,2.0146,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.13889,0.55556,197.22,197.22,197,197.22
145.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,0,0,80,0,0.38889,1,0,0,1,0,1,0,1,0.11111,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.5,0.11111,0,0.5,4000,80,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
145.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2.1528,2.1528,0.13889,2,2.1528,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
146.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3.8194,3.8194,0.13889,3,3.8194,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
147,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5.4861,5.4861,0.13889,5,5.4861,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
147.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7.1528,7.1528,0.13889,7,7.1528,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
148.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8.8194,8.8194,0.13889,8,8.8194,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
148.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.486,10.486,0.13889,10,10.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
149.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.153,12.153,0.13889,12,12.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
150,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13.819,13.819,0.13889,13,13.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
150.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,15.486,15.486,0.13889,15,15.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
151.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,17.153,17.153,0.13889,17,17.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
151.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18.819,18.819,0.13889,18,18.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
152.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,20.486,20.486,0.13889,20,20.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
153,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,22.153,22.153,0.13889,22,22.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
153.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,23.819,23.819,0.13889,23,23.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
154.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,25.486,25.486,0.13889,25,25.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
154.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,27.153,27.153,0.13889,27,27.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
155.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28.82,28.82,0.13889,28,28.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
156,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30.486,30.486,0.13889,30,30.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
156.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,32.153,32.153,0.13889,32,32.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
157.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,33.82,33.82,0.13889,33,33.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
157.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,35.486,35.486,0.13889,35,35.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
158.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,37.153,37.153,0.13889,37,37.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
159,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,38.82,38.82,0.13889,38,38.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
159.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40.486,40.486,0.13889,40,40.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
160.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,42.153,42.153,0.13889,42,42.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
160.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43.82,43.82,0.13889,43,43.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
161.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,45.486,45.486,0.13889,45,45.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
162,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,47.153,47.153,0.13889,47,47.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
162.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,48.82,48.82,0.13889,48,48.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
163.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,50.486,50.486,0.13889,50,50.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
163.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,52.153,52.153,0.13889,52,52.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
164.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,53.82,53.82,0.13889,53,53.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
165,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,55.486,55.486,0.13889,55,55.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
165.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,57.153,57.153,0.13889,57,57.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
166.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,58.82,58.82,0.13889,58,58.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
166.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,60.486,60.486,0.13889,60,60.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
167.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,62.153,62.153,0.13889,62,62.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
168,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,63.82,63.82,0.13889,63,63.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
168.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,65.486,65.486,0.13889,65,65.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
169.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,67.153,67.153,0.13889,67,67.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
169.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,68.819,68.819,0.13889,68,68.82,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
170.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,70.486,70.486,0.13889,70,70.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
171,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,72.153,72.153,0.13889,72,72.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
171.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,73.819,73.819,0.13889,73,73.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
172.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,75.486,75.486,0.13889,75,75.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
172.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,77.153,77.153,0.13889,77,77.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
173.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,78.819,78.819,0.13889,78,78.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
174,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,80.486,80.486,0.13889,80,80.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
174.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,82.153,82.153,0.13889,82,82.153,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
175.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,83.819,83.819,0.13889,83,83.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
175.8,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,85.486,85.486,0.13889,85,85.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
176.4,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,87.152,87.152,0.13889,87,87.152,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
177,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,88.819,88.819,0.13889,88,88.819,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
177.6,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,90.486,90.486,0.13889,90,90.486,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
178.2,1,200,150,100,50,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.90346,0,0.90346,0.27778,0.90346,1,0,100,0,0.55556,1,0,0,1,0,1,0,1,0.13889,0,1,0,0,0,0,1,0,0,0,0,1,0,0,92.152,92.152,0.13889,92,92.152,5000,100,0,1,0,0,0,0,1,0,0,0,0,0.55556,198.33,198.33,198,198.33
