"time","outdata_3263","outdata_0031","rdy_next_next_cycle","rdy_next_cycle","rdy","c17_out_3263","c17_out_0031","b1_out","key_l_out","countup_out"
0.367,1760299270,1642118831,0,0,0,859884180,-487340088,34,212533004,9
0.368,1760299270,1642118831,0,0,0,859884180,-487340088,12,53133251,10
0.369,1760299270,1642118831,0,0,0,859884180,-487340088,17,214609904,11
0.37,1760299270,1642118831,0,0,0,859884180,-487340088,39,53652476,12
0.371,1760299270,1642118831,0,0,0,859884180,-487340088,3,13413119,13
0.372,1760299270,1642118831,1,0,0,859884180,-487340088,62,204679871,14
0.373,1760299270,1642118831,0,1,0,859884180,-487340088,3,236557663,15
0.374,1500476786,543975792,0,0,1,-275962297,16671498,41,252496559,0
0.375,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
0.376,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
0.377,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
0.378,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
0.379,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
0.38,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
0.381,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
0.382,1500476786,543975792,0,0,0,-275962297,16671498,18,44825651,7
0.383,1500476786,543975792,0,0,0,-275962297,16671498,24,89651302,8
0.384,1500476786,543975792,0,0,0,-275962297,16671498,34,90169753,9
0.385,1500476786,543975792,0,0,0,-275962297,16671498,37,92243557,10
0.386,1500476786,543975792,0,0,0,-275962297,16671498,4,100538773,11
0.387,1500476786,543975792,0,0,0,-275962297,16671498,12,133719637,12
0.388,1500476786,543975792,0,0,0,-275962297,16671498,57,266443093,13
0.389,1500476786,543975792,1,0,0,-275962297,16671498,24,260466007,14
0.39,1500476786,543975792,0,1,0,-275962297,16671498,2,252496559,15
0.391,-1290368963,-978969719,0,0,1,273365721,-1255551901,40,236557663,0
0.392,-1290368963,-978969719,0,0,0,273365721,-1255551901,2,252496559,0
0.393,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,260466007,1
0.394,-1290368963,-978969719,0,0,0,273365721,-1255551901,57,266443093,2
0.395,-1290368963,-978969719,0,0,0,273365721,-1255551901,12,133719637,3
0.396,-1290368963,-978969719,0,0,0,273365721,-1255551901,4,100538773,4
0.397,-1290368963,-978969719,0,0,0,273365721,-1255551901,37,92243557,5
0.398,-1290368963,-978969719,0,0,0,273365721,-1255551901,34,90169753,6
0.399,-1290368963,-978969719,0,0,0,273365721,-1255551901,24,89651302,7
0.4,-1290368963,-978969719,0,0,0,273365721,-1255551901,18,44825651,8
0.401,-1290368963,-978969719,0,0,0,273365721,-1255551901,41,212533004,9
0.402,-1290368963,-978969719,0,0,0,273365721,-1255551901,39,53133251,10
0.403,-1290368963,-978969719,0,0,0,273365721,-1255551901,16,214609904,11
0.404,-1290368963,-978969719,0,0,0,273365721,-1255551901,23,53652476,12
0.405,-1290368963,-978969719,0,0,0,273365721,-1255551901,62,13413119,13
0.406,-1290368963,-978969719,1,0,0,273365721,-1255551901,28,204679871,14
0.407,-1290368963,-978969719,0,1,0,273365721,-1255551901,35,236557663,15
0.408,1931501938,1696625517,0,0,1,-582381355,16744521,9,252496559,0
0.409,1931501938,1696625517,0,0,0,-582381355,16744521,54,43390800,0
0.41,1931501938,1696625517,0,0,0,-582381355,16744521,16,86781600,1
0.411,1931501938,1696625517,0,0,0,-582381355,16744521,34,78690945,2
0.412,1931501938,1696625517,0,0,0,-582381355,16744521,30,46328325,3
0.413,1931501938,1696625517,0,0,0,-582381355,16744521,28,185313300,4
0.414,1931501938,1696625517,0,0,0,-582381355,16744521,62,204382290,5
0.415,1931501938,1696625517,0,0,0,-582381355,16744521,47,12222795,6
0.416,1931501938,1696625517,0,0,0,-582381355,16744521,29,48891180,7
0.417,1931501938,1696625517,0,0,0,-582381355,16744521,26,97782360,8
0.418,1931501938,1696625517,0,0,0,-582381355,16744521,26,122693985,9
0.419,1931501938,1696625517,0,0,0,-582381355,16744521,8,222340485,10
0.42,1931501938,1696625517,0,0,0,-582381355,16744521,11,84055575,11
0.421,1931501938,1696625517,0,0,0,-582381355,16744521,19,67786845,12
0.422,1931501938,1696625517,0,0,0,-582381355,16744521,17,2711925,13
0.423,1931501938,1696625517,1,0,0,-582381355,16744521,8,10847700,14
0.424,1931501938,1696625517,0,1,0,-582381355,16744521,49,21695400,15
0.425,1207069092,-700218992,0,0,1,932321637,-636615629,43,43390800,0
0.426,1207069092,-700218992,0,0,0,932321637,-636615629,49,21695400,0
0.427,1207069092,-700218992,0,0,0,932321637,-636615629,8,10847700,1
0.428,1207069092,-700218992,0,0,0,932321637,-636615629,17,2711925,2
0.429,1207069092,-700218992,0,0,0,932321637,-636615629,19,67786845,3
0.43,1207069092,-700218992,0,0,0,932321637,-636615629,11,84055575,4
0.431,1207069092,-700218992,0,0,0,932321637,-636615629,8,222340485,5
0.432,1207069092,-700218992,0,0,0,932321637,-636615629,26,122693985,6
0.433,1207069092,-700218992,0,0,0,932321637,-636615629,26,97782360,7
0.434,1207069092,-700218992,0,0,0,932321637,-636615629,29,48891180,8
0.435,1207069092,-700218992,0,0,0,932321637,-636615629,47,12222795,9
0.436,1207069092,-700218992,0,0,0,932321637,-636615629,62,204382290,10
0.437,1207069092,-700218992,0,0,0,932321637,-636615629,28,185313300,11
0.438,1207069092,-700218992,0,0,0,932321637,-636615629,30,46328325,12
0.439,1207069092,-700218992,0,0,0,932321637,-636615629,34,78690945,13
0.44,1207069092,-700218992,1,0,0,932321637,-636615629,16,86781600,14
0.441,1207069092,-700218992,0,1,0,932321637,-636615629,54,43390800,15
0.442,1869575272,1701978228,0,0,1,-1079732461,16714531,44,21695400,0
0.443,1869575272,1701978228,0,0,0,-1079732461,16714531,22,43390800,0
0.444,1869575272,1701978228,0,0,0,-1079732461,16714531,54,86781600,1
0.445,1869575272,1701978228,0,0,0,-1079732461,16714531,46,78690945,2
0.446,1869575272,1701978228,0,0,0,-1079732461,16714531,2,46328325,3
0.447,1869575272,1701978228,0,0,0,-1079732461,16714531,9,185313300,4
0.448,1869575272,1701978228,0,0,0,-1079732461,16714531,57,204382290,5
0.449,1869575272,1701978228,0,0,0,-1079732461,16714531,8,12222795,6
0.45,1869575272,1701978228,0,0,0,-1079732461,16714531,57,48891180,7
0.451,1869575272,1701978228,0,0,0,-1079732461,16714531,28,97782360,8
0.452,1869575272,1701978228,0,0,0,-1079732461,16714531,46,122693985,9
0.453,1869575272,1701978228,0,0,0,-1079732461,16714531,45,222340485,10
0.454,1869575272,1701978228,0,0,0,-1079732461,16714531,61,84055575,11
0.455,1869575272,1701978228,0,0,0,-1079732461,16714531,38,67786845,12
0.456,1869575272,1701978228,0,0,0,-1079732461,16714531,34,2711925,13
0.457,1869575272,1701978228,1,0,0,-1079732461,16714531,3,10847700,14
0.458,1869575272,1701978228,0,1,0,-1079732461,16714531,1,21695400,15
0.459,-640340104,-181042023,0,0,1,465270455,-751006460,27,43390800,0
0.46,-640340104,-181042023,0,0,0,465270455,-751006460,1,21695400,0
0.461,-640340104,-181042023,0,0,0,465270455,-751006460,3,10847700,1
0.462,-640340104,-181042023,0,0,0,465270455,-751006460,34,2711925,2
0.463,-640340104,-181042023,0,0,0,465270455,-751006460,38,67786845,3
0.464,-640340104,-181042023,0,0,0,465270455,-751006460,61,84055575,4
0.465,-640340104,-181042023,0,0,0,465270455,-751006460,45,222340485,5
0.466,-640340104,-181042023,0,0,0,465270455,-751006460,46,122693985,6
0.467,-640340104,-181042023,0,0,0,465270455,-751006460,28,97782360,7
0.468,-640340104,-181042023,0,0,0,465270455,-751006460,57,48891180,8
0.469,-640340104,-181042023,0,0,0,465270455,-751006460,8,12222795,9
0.47,-640340104,-181042023,0,0,0,465270455,-751006460,57,204382290,10
0.471,-640340104,-181042023,0,0,0,465270455,-751006460,9,185313300,11
0.472,-640340104,-181042023,0,0,0,465270455,-751006460,2,46328325,12
0.473,-640340104,-181042023,0,0,0,465270455,-751006460,46,78690945,13
0.474,-640340104,-181042023,1,0,0,465270455,-751006460,54,86781600,14
0.475,-640340104,-181042023,0,1,0,465270455,-751006460,22,43390800,15
0.476,1751215648,1986098021,0,0,1,-145713950,16713044,12,21695400,0
0.477,1751215648,1986098021,0,0,0,-145713950,16713044,22,43390800,0
0.478,1751215648,1986098021,0,0,0,-145713950,16713044,57,86781600,1
0.479,1751215648,1986098021,0,0,0,-145713950,16713044,8,78690945,2
0.48,1751215648,1986098021,0,0,0,-145713950,16713044,46,46328325,3
0.481,1751215648,1986098021,0,0,0,-145713950,16713044,30,185313300,4
0.482,1751215648,1986098021,0,0,0,-145713950,16713044,43,204382290,5
0.483,1751215648,1986098021,0,0,0,-145713950,16713044,8,12222795,6
0.484,1751215648,1986098021,0,0,0,-145713950,16713044,52,48891180,7
0.485,1751215648,1986098021,0,0,0,-145713950,16713044,53,97782360,8
0.486,1751215648,1986098021,0,0,0,-145713950,16713044,54,122693985,9
0.487,1751215648,1986098021,0,0,0,-145713950,16713044,2,222340485,10
0.488,1751215648,1986098021,0,0,0,-145713950,16713044,20,84055575,11
0.489,1751215648,1986098021,0,0,0,-145713950,16713044,51,67786845,12
0.49,1751215648,1986098021,0,0,0,-145713950,16713044,6,2711925,13
0.491,1751215648,1986098021,1,0,0,-145713950,16713044,60,10847700,14
0.492,1751215648,1986098021,0,1,0,-145713950,16713044,58,21695400,15
0.493,-2104833612,1407247955,0,0,1,-191346540,1869088467,32,43390800,0
0.494,-2104833612,1407247955,0,0,0,-191346540,1869088467,58,21695400,0
0.495,-2104833612,1407247955,0,0,0,-191346540,1869088467,60,10847700,1
0.496,-2104833612,1407247955,0,0,0,-191346540,1869088467,6,2711925,2
0.497,-2104833612,1407247955,0,0,0,-191346540,1869088467,51,67786845,3
0.498,-2104833612,1407247955,0,0,0,-191346540,1869088467,20,84055575,4
0.499,-2104833612,1407247955,0,0,0,-191346540,1869088467,2,222340485,5
0.5,-2104833612,1407247955,0,0,0,-191346540,1869088467,54,122693985,6
0.501,-2104833612,1407247955,0,0,0,-191346540,1869088467,53,97782360,7
0.502,-2104833612,1407247955,0,0,0,-191346540,1869088467,52,48891180,8
0.503,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,12222795,9
0.504,-2104833612,1407247955,0,0,0,-191346540,1869088467,43,204382290,10
0.505,-2104833612,1407247955,0,0,0,-191346540,1869088467,30,185313300,11
0.506,-2104833612,1407247955,0,0,0,-191346540,1869088467,46,46328325,12
0.507,-2104833612,1407247955,0,0,0,-191346540,1869088467,8,78690945,13
0.508,-2104833612,1407247955,1,0,0,-191346540,1869088467,57,86781600,14
0.509,-2104833612,1407247955,0,1,0,-191346540,1869088467,22,43390800,15
0.51,1818848869,218759168,0,0,1,251665690,997156,12,21695400,0
0.511,1818848869,218759168,0,0,0,251665690,997156,57,43390800,0
0.512,1818848869,218759168,0,0,0,251665690,997156,42,86781600,1
0.513,1818848869,218759168,0,0,0,251665690,997156,0,78690945,2
0.514,1818848869,218759168,0,0,0,251665690,997156,25,46328325,3
0.515,1818848869,218759168,0,0,0,251665690,997156,39,185313300,4
0.516,1818848869,218759168,0,0,0,251665690,997156,58,204382290,5
0.517,1818848869,218759168,0,0,0,251665690,997156,36,12222795,6
0.518,1818848869,218759168,0,0,0,251665690,997156,4,48891180,7
0.519,1818848869,218759168,0,0,0,251665690,997156,53,97782360,8
0.52,1818848869,218759168,0,0,0,251665690,997156,7,122693985,9
0.521,1818848869,218759168,0,0,0,251665690,997156,45,222340485,10
0.522,1818848869,218759168,0,0,0,251665690,997156,59,84055575,11
0.523,1818848869,218759168,0,0,0,251665690,997156,21,67786845,12
0.524,1818848869,218759168,0,0,0,251665690,997156,54,2711925,13
0.525,1818848869,218759168,1,0,0,251665690,997156,13,10847700,14
0.526,1818848869,218759168,0,1,0,251665690,997156,43,21695400,15
0.527,663136555,-911747836,0,0,1,1346429821,1982667819,49,43390800,0
0.528,663136555,-911747836,0,0,0,1346429821,1982667819,43,21695400,0
0.529,663136555,-911747836,0,0,0,1346429821,1982667819,13,10847700,1
0.53,663136555,-911747836,0,0,0,1346429821,1982667819,54,2711925,2
0.531,663136555,-911747836,0,0,0,1346429821,1982667819,21,67786845,3
0.532,663136555,-911747836,0,0,0,1346429821,1982667819,59,84055575,4
0.533,663136555,-911747836,0,0,0,1346429821,1982667819,45,222340485,5
0.534,663136555,-911747836,0,0,0,1346429821,1982667819,7,122693985,6
0.535,663136555,-911747836,0,0,0,1346429821,1982667819,53,97782360,7
0.536,663136555,-911747836,0,0,0,1346429821,1982667819,4,48891180,8
0.537,663136555,-911747836,0,0,0,1346429821,1982667819,36,12222795,9
0.538,663136555,-911747836,0,0,0,1346429821,1982667819,58,204382290,10
0.539,663136555,-911747836,0,0,0,1346429821,1982667819,39,185313300,11
0.54,663136555,-911747836,0,0,0,1346429821,1982667819,25,46328325,12
0.541,663136555,-911747836,0,0,0,1346429821,1982667819,0,78690945,13
0.542,663136555,-911747836,1,0,0,1346429821,1982667819,42,86781600,14
0.543,663136555,-911747836,0,1,0,1346429821,1982667819,57,43390800,15
0.544,322197369,-1682120719,0,0,1,-855677219,-257263531,35,21695400,0
0.545,322197369,-1682120719,0,0,0,-855677219,-257263531,12,236557663,0
0.546,322197369,-1682120719,0,0,0,-855677219,-257263531,17,204679871,1
0.547,322197369,-1682120719,0,0,0,-855677219,-257263531,38,13413119,2
0.548,322197369,-1682120719,0,0,0,-855677219,-257263531,4,53652476,3
0.549,322197369,-1682120719,0,0,0,-855677219,-257263531,56,214609904,4
0.55,322197369,-1682120719,0,0,0,-855677219,-257263531,52,53133251,5
0.551,322197369,-1682120719,0,0,0,-855677219,-257263531,3,212533004,6
0.552,322197369,-1682120719,0,0,0,-855677219,-257263531,62,44825651,7
0.553,322197369,-1682120719,0,0,0,-855677219,-257263531,33,89651302,8
0.554,322197369,-1682120719,0,0,0,-855677219,-257263531,36,90169753,9
0.555,322197369,-1682120719,0,0,0,-855677219,-257263531,15,92243557,10
0.556,322197369,-1682120719,0,0,0,-855677219,-257263531,18,100538773,11
0.557,322197369,-1682120719,0,0,0,-855677219,-257263531,53,133719637,12
0.558,322197369,-1682120719,0,0,0,-855677219,-257263531,10,266443093,13
0.559,322197369,-1682120719,1,0,0,-855677219,-257263531,27,260466007,14
0.56,322197369,-1682120719,0,1,0,-855677219,-257263531,45,252496559,15
0.561,-2048388268,252359685,0,0,1,172808597,1128411700,7,236557663,0
0.562,-2048388268,252359685,0,0,0,172808597,1128411700,45,252496559,0
0.563,-2048388268,252359685,0,0,0,172808597,1128411700,27,260466007,1
0.564,-2048388268,252359685,0,0,0,172808597,1128411700,10,266443093,2
0.565,-2048388268,252359685,0,0,0,172808597,1128411700,53,133719637,3
0.566,-2048388268,252359685,0,0,0,172808597,1128411700,18,100538773,4
0.567,-2048388268,252359685,0,0,0,172808597,1128411700,15,92243557,5
0.568,-2048388268,252359685,0,0,0,172808597,1128411700,36,90169753,6
0.569,-2048388268,252359685,0,0,0,172808597,1128411700,33,89651302,7
0.57,-2048388268,252359685,0,0,0,172808597,1128411700,62,44825651,8
0.571,-2048388268,252359685,0,0,0,172808597,1128411700,3,212533004,9
0.572,-2048388268,252359685,0,0,0,172808597,1128411700,52,53133251,10
0.573,-2048388268,252359685,0,0,0,172808597,1128411700,56,214609904,11
0.574,-2048388268,252359685,0,0,0,172808597,1128411700,4,53652476,12
0.575,-2048388268,252359685,0,0,0,172808597,1128411700,38,13413119,13
0.576,-2048388268,252359685,1,0,0,172808597,1128411700,17,204679871,14
0.577,-2048388268,252359685,0,1,0,172808597,1128411700,12,236557663,15
0.578,19088743,-1985229329,0,0,1,-872362753,-257232726,38,252496559,0
0.579,19088743,-1985229329,0,0,0,-872362753,-257232726,60,236557663,0
0.58,19088743,-1985229329,0,0,0,-872362753,-257232726,44,204679871,1
0.581,19088743,-1985229329,0,0,0,-872362753,-257232726,23,13413119,2
0.582,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53652476,3
0.583,19088743,-1985229329,0,0,0,-872362753,-257232726,16,214609904,4
0.584,19088743,-1985229329,0,0,0,-872362753,-257232726,46,53133251,5
0.585,19088743,-1985229329,0,0,0,-872362753,-257232726,39,212533004,6
0.586,19088743,-1985229329,0,0,0,-872362753,-257232726,5,44825651,7
0.587,19088743,-1985229329,0,0,0,-872362753,-257232726,39,89651302,8
0.588,19088743,-1985229329,0,0,0,-872362753,-257232726,45,90169753,9
0.589,19088743,-1985229329,0,0,0,-872362753,-257232726,33,92243557,10
0.59,19088743,-1985229329,0,0,0,-872362753,-257232726,17,100538773,11
0.591,19088743,-1985229329,0,0,0,-872362753,-257232726,12,133719637,12
0.592,19088743,-1985229329,0,0,0,-872362753,-257232726,39,266443093,13
0.593,19088743,-1985229329,1,0,0,-872362753,-257232726,47,260466007,14
0.594,19088743,-1985229329,0,1,0,-872362753,-257232726,18,252496559,15
0.595,309334259,-859300444,0,0,1,978309192,-1198886903,56,236557663,0
0.596,309334259,-859300444,0,0,0,978309192,-1198886903,18,252496559,0
0.597,309334259,-859300444,0,0,0,978309192,-1198886903,47,260466007,1
0.598,309334259,-859300444,0,0,0,978309192,-1198886903,39,266443093,2
0.599,309334259,-859300444,0,0,0,978309192,-1198886903,12,133719637,3
0.6,309334259,-859300444,0,0,0,978309192,-1198886903,17,100538773,4
0.601,309334259,-859300444,0,0,0,978309192,-1198886903,33,92243557,5
0.602,309334259,-859300444,0,0,0,978309192,-1198886903,45,90169753,6
0.603,309334259,-859300444,0,0,0,978309192,-1198886903,39,89651302,7
0.604,309334259,-859300444,0,0,0,978309192,-1198886903,5,44825651,8
0.605,309334259,-859300444,0,0,0,978309192,-1198886903,39,212533004,9
0.606,309334259,-859300444,0,0,0,978309192,-1198886903,46,53133251,10
0.607,309334259,-859300444,0,0,0,978309192,-1198886903,16,214609904,11
0.608,309334259,-859300444,0,0,0,978309192,-1198886903,46,53652476,12
0.609,309334259,-859300444,0,0,0,978309192,-1198886903,23,13413119,13
0.61,309334259,-859300444,1,0,0,978309192,-1198886903,44,204679871,14
0.611,309334259,-859300444,0,1,0,978309192,-1198886903,60,236557663,15
0.612,-2021161081,-2021161081,0,0,1,65535,-16776961,22,252496559,0
0.613,-2021161081,-2021161081,0,0,0,65535,-16776961,3,236557663,0
0.614,-2021161081,-2021161081,0,0,0,65535,-16776961,62,204679871,1
0.615,-2021161081,-2021161081,0,0,0,65535,-16776961,3,13413119,2
0.616,-2021161081,-2021161081,0,0,0,65535,-16776961,39,53652476,3
0.617,-2021161081,-2021161081,0,0,0,65535,-16776961,17,214609904,4
0.618,-2021161081,-2021161081,0,0,0,65535,-16776961,12,53133251,5
0.619,-2021161081,-2021161081,0,0,0,65535,-16776961,34,212533004,6
0.62,-2021161081,-2021161081,0,0,0,65535,-16776961,22,44825651,7
0.621,-2021161081,-2021161081,0,0,0,65535,-16776961,58,89651302,8
0.622,-2021161081,-2021161081,0,0,0,65535,-16776961,2,90169753,9
0.623,-2021161081,-2021161081,0,0,0,65535,-16776961,58,92243557,10
0.624,-2021161081,-2021161081,0,0,0,65535,-16776961,22,100538773,11
0.625,-2021161081,-2021161081,0,0,0,65535,-16776961,20,133719637,12
0.626,-2021161081,-2021161081,0,0,0,65535,-16776961,44,266443093,13
0.627,-2021161081,-2021161081,1,0,0,65535,-16776961,24,260466007,14
0.628,-2021161081,-2021161081,0,1,0,65535,-16776961,39,252496559,15
0.629,1760299270,1642118831,0,0,1,859884180,-487340088,13,236557663,0
0.63,1760299270,1642118831,0,0,0,859884180,-487340088,39,252496559,0
0.631,1760299270,1642118831,0,0,0,859884180,-487340088,24,260466007,1
0.632,1760299270,1642118831,0,0,0,859884180,-487340088,44,266443093,2
0.633,1760299270,1642118831,0,0,0,859884180,-487340088,20,133719637,3
0.634,1760299270,1642118831,0,0,0,859884180,-487340088,22,100538773,4
0.635,1760299270,1642118831,0,0,0,859884180,-487340088,58,92243557,5
0.636,1760299270,1642118831,0,0,0,859884180,-487340088,2,90169753,6
0.637,1760299270,1642118831,0,0,0,859884180,-487340088,58,89651302,7
0.638,1760299270,1642118831,0,0,0,859884180,-487340088,22,44825651,8
0.639,1760299270,1642118831,0,0,0,859884180,-487340088,34,212533004,9
0.64,1760299270,1642118831,0,0,0,859884180,-487340088,12,53133251,10
0.641,1760299270,1642118831,0,0,0,859884180,-487340088,17,214609904,11
0.642,1760299270,1642118831,0,0,0,859884180,-487340088,39,53652476,12
0.643,1760299270,1642118831,0,0,0,859884180,-487340088,3,13413119,13
0.644,1760299270,1642118831,1,0,0,859884180,-487340088,62,204679871,14
0.645,1760299270,1642118831,0,1,0,859884180,-487340088,3,236557663,15
0.646,1500476786,543975792,0,0,1,-275962297,16671498,41,252496559,0
0.647,1500476786,543975792,0,0,0,-275962297,16671498,35,236557663,0
0.648,1500476786,543975792,0,0,0,-275962297,16671498,28,204679871,1
0.649,1500476786,543975792,0,0,0,-275962297,16671498,62,13413119,2
0.65,1500476786,543975792,0,0,0,-275962297,16671498,23,53652476,3
0.651,1500476786,543975792,0,0,0,-275962297,16671498,16,214609904,4
0.652,1500476786,543975792,0,0,0,-275962297,16671498,39,53133251,5
0.653,1500476786,543975792,0,0,0,-275962297,16671498,41,212533004,6
0.654,1500476786,543975792,0,0,0,-275962297,16671498,18,44825651,7
0.655,1500476786,543975792,0,0,0,-275962297,16671498,24,89651302,8
0.656,1500476786,543975792,0,0,0,-275962297,16671498,34,90169753,9
0.657,1500476786,543975792,0,0,0,-275962297,16671498,37,92243557,10
0.658,1500476786,543975792,0,0,0,-275962297,16671498,4,100538773,11
