"time","J1.phi","J1.w","T2","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","freqHz"
1.324492,6.977095,3.142723,0.400000,-3.302364,-0.670088,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.329200,6.991789,3.108162,0.400000,-3.305418,-0.635527,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.333908,7.006322,3.069293,0.400000,-3.308310,-0.596658,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.336444,7.014072,3.046938,0.400000,-3.309790,-0.574303,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.338979,7.021771,3.023449,0.400000,-3.311219,-0.550814,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.341515,7.029404,2.999738,0.400000,-3.312581,-0.527102,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.346248,7.043490,2.953780,0.400000,-3.314965,-0.481144,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.350981,7.057360,2.907202,0.400000,-3.317132,-0.434566,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.355714,7.071010,2.860416,0.400000,-3.319079,-0.387781,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.360447,7.084446,2.815449,0.400000,-3.320813,-0.342814,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.365180,7.097680,2.771974,0.400000,-3.322344,-0.299339,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.369913,7.110741,2.731647,0.400000,-3.323703,-0.259012,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.374645,7.123622,2.695277,0.400000,-3.324881,-0.222642,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.379378,7.136328,2.663825,0.400000,-3.325885,-0.191190,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.384111,7.148882,2.637999,0.400000,-3.326736,-0.165364,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.388844,7.161344,2.617856,0.400000,-3.327495,-0.145221,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.393577,7.173714,2.604473,0.400000,-3.328162,-0.131838,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.393698,7.174029,2.604226,0.400000,-3.328178,-0.131590,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.393971,7.174740,2.603708,0.400000,-3.328214,-0.131073,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.394244,7.175451,2.603213,0.400000,-3.328250,-0.130578,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.394255,7.175480,2.603194,0.400000,-3.328251,-0.130558,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.394527,7.176187,2.602725,0.400000,-3.328286,-0.130090,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.394799,7.176894,2.602279,0.400000,-3.328322,-0.129644,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.395498,7.178713,2.601233,0.400000,-3.328412,-0.128598,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.396197,7.180532,2.600335,0.400000,-3.328502,-0.127700,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.396896,7.182350,2.599586,0.400000,-3.328591,-0.126951,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.397595,7.184167,2.598986,0.400000,-3.328680,-0.126351,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.399004,7.187830,2.598242,0.400000,-3.328858,-0.125607,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.401399,7.194053,2.598396,0.400000,-3.329160,-0.125761,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.405241,7.204044,2.602387,0.400000,-3.329651,-0.129752,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.406224,7.206603,2.604130,0.400000,-3.329781,-0.131495,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.406497,7.207315,2.604684,0.400000,-3.329817,-0.132048,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.406770,7.208027,2.605258,0.400000,-3.329853,-0.132622,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.406884,7.208325,2.605506,0.400000,-3.329868,-0.132871,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.407160,7.209042,2.606116,0.400000,-3.329905,-0.133481,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.407435,7.209759,2.606749,0.400000,-3.329942,-0.134114,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.408128,7.211568,2.608441,0.400000,-3.330036,-0.135806,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.408822,7.213378,2.610273,0.400000,-3.330131,-0.137638,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.409515,7.215189,2.612247,0.400000,-3.330228,-0.139612,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.410573,7.217955,2.615535,0.400000,-3.330377,-0.142900,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.412491,7.222978,2.622325,0.400000,-3.330659,-0.149689,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.416037,7.232304,2.637664,0.400000,-3.331217,-0.165029,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.419583,7.241694,2.656354,0.400000,-3.331839,-0.183719,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.423129,7.251169,2.677946,0.400000,-3.332546,-0.205311,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.426675,7.260717,2.702670,0.400000,-3.333327,-0.230035,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.430221,7.270360,2.729834,0.400000,-3.334202,-0.257199,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.433767,7.280107,2.759145,0.400000,-3.335180,-0.286510,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.437313,7.289947,2.790899,0.400000,-3.336253,-0.318264,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.440859,7.299909,2.823704,0.400000,-3.337447,-0.351069,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.444405,7.309983,2.858046,0.400000,-3.338753,-0.385410,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.447951,7.320181,2.892744,0.400000,-3.340183,-0.420109,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.451508,7.330534,2.928060,0.400000,-3.341740,-0.455425,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.455065,7.341010,2.963017,0.400000,-3.343421,-0.490382,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.458622,7.351610,2.997452,0.400000,-3.345225,-0.524817,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.468358,7.381219,3.085216,0.400000,-3.350761,-0.612581,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.478094,7.411611,3.157287,0.400000,-3.357079,-0.684652,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.484160,7.430863,3.191249,0.400000,-3.361333,-0.718614,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.489457,7.447826,3.212720,0.400000,-3.365198,-0.740085,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.489458,7.447830,3.212724,0.400000,-3.365199,-0.740089,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.489954,7.449424,3.214258,0.400000,-3.365566,-0.741623,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.490409,7.450887,3.215589,0.400000,-3.365904,-0.742953,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.490410,7.450890,3.215592,0.400000,-3.365905,-0.742957,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.490905,7.452480,3.217012,0.400000,-3.366273,-0.744377,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.492393,7.457272,3.220717,0.400000,-3.367385,-0.748082,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.493881,7.462068,3.223772,0.400000,-3.368501,-0.751137,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.495369,7.466867,3.226235,0.400000,-3.369621,-0.753600,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.496857,7.471670,3.228044,0.400000,-3.370744,-0.755409,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.499798,7.481167,3.229589,0.400000,-3.372969,-0.756954,-1.397113,0.000000,-1.522032,0.000000,0.200000
1.500000,7.481819,3.229595,0.400000,-3.373121,-0.756960,-1.397113,0.000000,-1.522032,0.000000,0.200000
