"time","Inductor1.der(i)","Inductor2.der(i)","Capacitor1.der(v)","Capacitor2.der(v)","Inductor1.i","Inductor1.n.i","Inductor2.i","Inductor2.n.i","SineVoltage1.n.v","SineVoltage2.n.v","SineVoltage2.v","Inductor1.v","Inductor1.p.v","Inductor2.v","Inductor2.p.v","Inductor3.v","SineVoltage3.n.i","SineVoltage3.i","Inductor3.p.v","IdealDiode1.s","IdealDiode1.v","IdealDiode1.p.v","IdealDiode1.p.i","IdealDiode1.i","IdealDiode1.n.i","IdealDiode1.LossPower","IdealDiode6.s","IdealDiode6.v","IdealDiode6.n.i","IdealDiode6.LossPower","Capacitor1.p.v","Capacitor1.p.i","Capacitor2.n.v","Ground1.p.i","SignalCurrent1.v","Inductor3.der(i)","IdealDiode1.off","IdealDiode2.off","IdealDiode3.off","IdealDiode4.off","IdealDiode5.off","IdealDiode6.off"
0.0766,-361439.1923,-307.743685,-2433.895491,-2433.895491,-428.2915648,428.2915648,0.02057467037,-0.02057467037,3.42910487,3.42910487,6.839765692,-21.68635154,-282.7714584,-0.0184646211,10.26887056,21.70481616,428.2709901,-428.2709901,282.7899024,-521.7424438,-519.7424438,-261.0851068,-0.5197424438,-0.5197424438,0.5197424438,270.1322079,-521.7424233,-519.7424233,0.5197424233,270.1321865,258.657337,-73.01686473,-258.657337,5.684341886e-014,517.314674,361746.936,1,1,0,0,1,1
0.0768,-361199.1496,-307.5423956,-9.223209316,-9.223209316,-500.9998823,500.9998823,-0.04097419511,0.04097419511,-6.82901886,-6.82901886,-13.67653124,-21.67194898,-282.5853646,-0.01845254373,-20.5055501,21.69040152,501.0408565,-501.0408565,282.6038581,-521.3263527,-519.3263527,-260.9134156,-0.5193263527,-0.5193263527,0.5193263527,269.6998606,-521.3263937,-519.3263937,0.5193263937,269.6999032,258.4129371,-0.2766962795,-258.4129371,0,516.8258741,361506.692,1,1,0,0,1,1
0.077,-334433.501,-306.1272678,2325.137876,2325.137876,-571.0013344,571.0013344,-0.1023613542,0.1023613542,-17.06019157,-17.06019157,-34.13885315,-20.06601006,-281.2840355,-0.01836763607,-51.19904472,20.0843777,571.1036957,-571.1036957,281.3025055,-521.8655714,-519.8655714,-261.2180254,-0.5198655714,-0.5198655714,0.5198655714,270.2602123,-521.8656738,-519.8656738,0.5198656738,270.2603188,258.647546,69.75413627,-258.647546,0,517.2950919,334739.6283,1,1,0,0,1,1
0.0772,-281915.8658,-303.503589,4394.549812,4394.549812,-633.0567129,633.0567129,-0.1633445398,0.1633445398,-27.22403552,-27.22403552,-54.4664446,-16.91495195,-278.8726068,-0.01821021534,-81.69048012,16.93316216,633.2200575,-633.2200575,278.8909804,-523.2827763,-521.2827763,-261.9576549,-0.5212827763,-0.5212827763,0.5212827763,271.7357329,-523.2829397,-521.2829397,0.5212829397,271.7359032,259.3251215,131.8364944,-259.3251215,1.136868377e-013,518.6502429,282219.3694,1,1,0,0,1,1
0.0774,-205051.7933,-299.6845288,6031.784457,6031.784457,-682.148935,682.148935,-0.2236830787,0.2236830787,-37.28043856,-37.28043856,-74.57908188,-12.3031076,-275.3605953,-0.01798107173,-111.8595204,12.32108867,682.372618,-682.372618,275.3788001,-525.4333519,-523.4333519,-263.0574877,-0.5234333519,-0.5234333519,0.5234333519,273.9824739,-525.4335756,-523.4335756,0.5234335756,273.9827081,260.3758642,180.9535337,-260.3758642,0,520.7517284,205351.4778,1,1,0,0,1,1
0.0776,-105844.9875,-294.6791521,7080.644513,7080.644513,-713.5916829,713.5916829,-0.2831388434,0.2831388434,-47.18971285,-47.18971285,-94.39738959,-6.350699249,-270.7618614,-0.01768074913,-141.5871024,6.368379998,713.8748217,-713.8748217,270.7798253,-528.1092608,-526.1092608,-264.4111622,-0.5261092608,-0.5261092608,0.5261092608,276.7909543,-528.109544,-526.109544,0.526109544,276.7912522,261.6980986,212.4193354,-261.6980986,-1.136868377e-013,523.3961972,106139.6666,1,1,0,0,1,1
0.0778,13126.70866,-288.5123652,7400.563397,7400.563397,-723.1674065,723.1674065,-0.3414771881,0.3414771881,-56.91275086,-56.91275086,-113.8431539,0.7876025195,-265.0945542,-0.01731074191,-170.7559048,-0.7702917776,723.5088837,-723.5088837,265.1122064,-531.041677,-529.041677,-265.8821567,-0.529041677,-0.529041677,0.529041677,279.885096,-531.0420185,-529.0420185,0.5290420185,279.8854573,263.1595203,222.0169019,-263.1595203,0,526.3190406,-12838.19629,1,1,0,0,1,1
0.078,148786.1064,-281.2072141,6870.037009,6870.037009,-707.2302977,707.2302977,-0.3984678783,0.3984678783,-66.41118023,-66.41118023,-132.8396314,8.927166386,-258.3810398,-0.01687243285,-199.2508116,-8.910293953,707.6287655,-707.6287655,258.3983107,-533.9097159,-531.9097159,-267.3082061,-0.5319097159,-0.5319097159,0.5319097159,282.9279459,-533.9101144,-531.9101144,0.5319101144,282.9283698,264.6015098,206.1011103,-264.6015098,0,529.2030195,-148504.8992,1,1,0,0,1,1
0.0782,297638.8544,-272.7920768,5389.081235,5389.081235,-662.7800385,662.7800385,-0.4538859979,0.4538859979,-75.64751502,-75.64751502,-151.3118515,17.85833127,-250.6478134,-0.01636752461,-226.9593665,-17.84196374,663.2339245,-663.2339245,250.6646349,-536.3500457,-534.3500457,-268.5061447,-0.5343500457,-0.5343500457,0.5343500457,285.5299714,-536.3504996,-534.3504996,0.5343504996,285.5304565,265.843901,161.672437,-265.843901,0,531.6878021,-297366.0624,1,1,0,0,1,1
0.0784,455837.3492,-263.3001574,2882.362076,2882.362076,-587.5557235,587.5557235,-0.5075128368,0.5075128368,-84.58530364,-84.58530364,-169.1869128,27.35024095,-241.9253947,-0.01579800944,-253.7722164,-27.33444294,588.0632363,-588.0632363,241.9417003,-537.9642536,-535.9642536,-269.2756357,-0.5359642536,-0.5359642536,0.5359642536,287.2576812,-537.9647611,-535.9647611,0.5359647611,287.2582252,266.6886179,86.47086227,-266.6886179,1.136868377e-013,533.3772359,-455574.049,1,1,0,0,1,1
0.0786,678388.3161,-118402.7025,-616.0781912,-616.0781912,-477.6257054,477.6257054,-5.500478252,5.500478252,-89.64230403,-89.64230403,-186.3942707,40.70329897,-228.7012383,-7.104162151,-276.0365747,-33.59913682,483.1261836,-483.1261836,235.810901,-538.3319873,-536.3319873,-269.4045373,-0.5363319873,-0.5363319873,0.5363319873,287.6520006,-538.3374877,-536.3374877,0.5363374877,287.6579007,266.9274499,-18.48234574,-266.9274499,-5.684341886e-014,533.8548999,-559985.6136,1,1,0,0,0,1
0.0788,983871.1367,-397649.3676,-4434.276458,-4434.276458,-311.3837083,311.3837083,-57.19328549,57.19328549,-89.47493013,-89.47493013,-202.8660155,59.0322682,-209.7039056,-23.85896205,-292.3409457,-35.17330615,368.5769938,-368.5769938,233.6200609,-537.161501,-535.161501,-268.7361738,-0.535161501,-0.535161501,0.535161501,286.3978322,-537.2186942,-535.2186942,0.5352186942,286.4590507,266.4253272,-133.0282937,-266.4253272,0,532.8506545,-586221.7692,1,1,0,0,0,1
0.079,1287557.412,-671319.6197,-8440.406131,-8440.406131,-84.1969058,84.1969058,-164.1882526,164.1882526,-89.04688782,-89.04688782,-218.5371409,77.25344472,-189.9714156,-40.27917718,-307.5840287,-36.97426754,248.3851584,-248.3851584,230.4147808,-534.366058,-532.366058,-267.2248603,-0.532366058,-0.532366058,0.532366058,283.4136198,-534.5302461,-532.5302461,0.5325302461,283.588463,265.1411977,-253.2121839,-265.1411977,-2.842170943e-014,530.2823955,-616237.7924,1,1,0,0,0,1
0.0792,298.1369936,-141329.0322,-9262.809914,-9262.809914,-0.243718752,0.243718752,-223.3146039,223.3146039,-40.61971077,-40.61971077,-233.3458,0.01788821961,-121.8414878,-8.479741931,-273.9655108,8.461853711,223.5583227,-223.5583227,273.9478663,-387.122361,-385.122361,-121.859376,-0.385122361,-0.385122361,0.385122361,148.319233,-530.7489976,-528.7489976,0.5287489976,279.5755025,263.262985,-277.8842974,-263.262985,5.684341886e-014,526.52597,141030.8952,1,1,0,1,0,1
0.0794,302.3561678,-234243.3072,-7999.026111,-7999.026111,-0.1836496837,0.1836496837,-261.2495457,261.2495457,-30.6082194,-30.6082194,-247.2335499,0.01814137007,-91.80670047,-14.05459843,-277.8417693,14.03645706,261.4331954,-261.4331954,277.8238116,-355.3512905,-353.3512905,-91.82484184,-0.3533512905,-0.3533512905,0.3533512905,124.8571345,-527.3138031,-525.3138031,0.5253138031,275.9545918,261.5264486,-239.9707833,-261.5264486,0,523.0528972,233940.951,1,1,0,1,0,1
0.0796,305.3781219,-303451.6116,-6193.778269,-6193.778269,-0.1228558332,0.1228558332,-315.4303515,315.4303515,-20.47593125,-20.47593125,-260.1455819,0.01832268731,-61.40959392,-18.2070967,-280.6215131,18.18877401,315.5532073,-315.5532073,280.6033133,-323.5274272,-321.5274272,-61.42791661,-0.3215274272,-0.3215274272,0.3215274272,103.3798864,-524.5140499,-522.5140499,0.5225140499,273.0209323,260.0995106,-185.8133481,-260.0995106,0,520.1990212,303146.2335,1,1,0,1,0,1
0.0798,307.2110776,-347320.0348,-4010.958224,-4010.958224,-0.06157712983,0.06157712983,-380.9405964,380.9405964,-10.26283445,-10.26283445,-272.0309381,0.01843266466,-30.77013225,-20.83920209,-282.2937725,20.82076942,381.0021735,-381.0021735,282.2754014,-291.8627173,-289.8627173,-30.78856491,-0.2898627173,-0.2898627173,0.2898627173,84.02039488,-522.5287844,-520.5287844,0.5205287844,270.9502154,259.0741524,-120.3287467,-259.0741524,5.684341886e-014,518.1483048,347012.8237,1,1,0,1,0,1
0.08,307.8116215,-364851.3071,-1623.177068,-1623.177068,-5.540603647e-005,5.540603647e-005,-452.6021084,452.6021084,-0.009234320883,-0.009234320883,-282.8427125,0.01846869729,-0.009234320883,-21.89107843,-282.8519468,21.87260973,452.6021638,-452.6021638,282.8334782,-260.5364907,-258.5364907,-0.02770301818,-0.2585364907,-0.2585364907,0.2585364907,66.84111705,-521.4696562,-519.4696562,0.5194696562,269.8487237,258.5087877,-48.69531205,-258.5087877,0,517.0175755,364543.4955,1,1,0,1,0,1
0.0802,307.2053075,-355710.5906,792.4775271,792.4775271,0.06146653499,-0.06146653499,-525.1022413,525.1022413,10.24440201,10.24440201,-292.5382359,0.01843231845,30.75169981,-21.34263543,-282.2938339,21.32420312,525.0407747,-525.0407747,282.2753401,-229.6933501,-227.6933501,30.7332675,-0.2276933501,-0.2276933501,0.2276933501,51.84426168,-521.3777546,-519.3777546,0.5193777546,269.7532519,258.4266176,23.77432581,-258.4266176,0,516.8532352,355403.3853,1,1,0,1,0,1
0.0804,305.3867074,-320227.0808,3058.982674,3058.982674,0.1227458957,-0.1227458957,-593.1301153,593.1301153,20.45760836,20.45760836,-301.0792445,0.01832320244,61.39127104,-19.21362485,-280.6216362,19.19530164,593.0073694,-593.0073694,280.6031902,-199.4424556,-197.4424556,61.37294783,-0.1974424556,-0.1974424556,0.1974424556,38.98352328,-522.223292,-520.223292,0.520223292,270.6322736,258.8154034,91.76948023,-258.8154034,0,517.6308069,319921.6941,1,1,0,1,0,1
0.0806,302.3624902,-259377.8182,5003.597042,5003.597042,0.1835408344,-0.1835408344,-651.503125,651.503125,30.59007789,30.59007789,-308.432031,0.01814174941,91.78855897,-15.56266909,-277.8419531,15.54452734,651.3195842,-651.3195842,277.8236278,-169.8578875,-167.8578875,91.77041722,-0.1678578875,-0.1678578875,0.1678578875,28.17627041,-523.9074052,-521.9074052,0.5219074052,272.3873396,259.6283048,150.1079113,-259.6283048,2.273736754e-013,519.2566095,259075.4557,1,1,0,1,0,1
0.0808,298.150802,-174780.3627,6462.292807,6462.292807,0.2436114203,-0.2436114203,-695.2999,695.2999,40.60182219,40.60182219,-314.5675771,0.01788904812,121.8235992,-10.48682176,-273.9657549,10.46893271,695.0562886,-695.0562886,273.9476222,-140.9784493,-138.9784493,121.8057102,-0.1389784493,-0.1389784493,0.1389784493,19.31500937,-526.262849,-524.262849,0.524262849,274.8515348,260.7841595,193.8687842,-260.7841595,-1.136868377e-013,521.568319,174482.2119,1,1,0,1,0,1
0.081,292.751784,-68640.37859,7283.798651,7283.798651,0.3027205852,-0.3027205852,-719.9816107,719.9816107,50.45332996,50.45332996,-319.4616687,0.01756510704,151.3778577,-4.118422715,-269.0083387,4.100857608,719.6788902,-719.6788902,268.9904709,-112.8101708,-110.8101708,151.3602926,-0.1108101708,-0.1108101708,0.1108101708,12.27889396,-529.0600767,-527.0600767,0.5270600767,277.7923244,262.1704634,218.5139595,-262.1704634,2.273736754e-013,524.3409269,68347.6268,1,1,0,1,0,1
0.0812,286.2023187,56297.5319,7333.277139,7333.277139,0.3606350493,-0.3606350493,-721.502304,721.502304,60.10572134,60.10572134,-323.094991,0.01717213912,180.3346968,3.377851914,-262.9892697,-3.395024053,721.141669,-721.141669,262.9717369,-85.32862663,-83.32862663,180.3175246,-0.08332862663,-0.08332862663,0.08332862663,6.943660015,-532.0129122,-530.0129122,0.5300129122,280.9136871,263.6461513,219.9983142,-263.6461513,-1.136868377e-013,527.2923025,-56583.73422,1,1,0,1,0,1
0.0814,278.5238176,196803.5,6496.209622,6496.209622,0.4171262515,-0.4171262515,-696.4254663,696.4254663,69.52090288,69.52090288,-325.453205,0.01671142906,208.5798372,11.80821,-255.9323021,-11.82492143,696.00834,-696.00834,255.9151736,-58.48149567,-56.48149567,208.5631258,-0.05648149567,-0.05648149567,0.05648149567,3.190159353,-534.7847164,-532.7847164,0.5327847164,283.8595541,265.0446214,194.8862887,-265.0446214,0,530.0892429,-197082.0238,1,1,0,1,0,1
0.0816,269.7459372,349256.2473,4680.560574,4680.560574,0.4719712471,-0.4719712471,-641.9889813,641.9889813,78.66171719,78.66171719,-326.5270039,0.01618475623,236.0018083,20.95537484,-247.8652867,-20.9715596,641.5170101,-641.5170101,247.84863,-32.19358603,-30.19358603,235.9856235,-0.03019358603,-0.03019358603,0.03019358603,0.9116526375,-536.9993991,-534.9993991,0.5349993991,286.2243571,266.1792096,140.4168172,-266.1792096,0,532.3584191,-349525.9933,1,1,0,1,0,1
0.0818,259.9031173,509710.8212,1819.717599,1819.717599,0.5249535878,-0.5249535878,-556.1933508,556.1933508,87.49208964,87.49208964,-326.3121499,0.01559418704,262.4923881,30.58264927,-238.8200602,-30.59824346,555.6683972,-555.6683972,238.8039411,-6.370260521,-4.370260521,262.4767939,-0.004370260521,-0.004370260521,0.004370260521,0.01909917702,-538.249239,-536.249239,0.536249239,287.5632463,266.8470544,54.59152796,-266.8470544,0,533.6941088,-509970.7243,1,1,0,1,0,1
0.082,212027.8209,568327.8665,-1859.854816,-1859.854816,16.5147905,-16.5147905,-445.8123338,445.8123338,89.61583775,89.61583775,-324.8094909,12.72166926,281.5856973,34.09967199,-235.1936531,-46.82134125,429.2975433,-429.2975433,222.4554691,15.97707842,2.015977078,268.864028,15.97907842,15.97907842,-15.97907842,32.21345583,-538.1248613,-536.1248613,0.5361248613,287.4298669,266.8480509,-55.79564448,-266.8480509,5.684341886e-014,533.6961019,-780355.6875,0,1,0,1,0,1
0.0822,489464.7742,595980.2292,-5738.514527,-5738.514527,86.75515782,-86.75515782,-329.4477691,329.4477691,89.36358089,89.36358089,-322.0249572,29.36788645,297.5453842,35.75881375,-232.6613763,-65.1267002,242.6926113,-242.6926113,203.2067348,86.21888905,2.086218889,268.1774977,86.22088905,86.22088905,-86.22088905,179.8756474,-536.4247139,-534.4247139,0.5344247139,285.6097748,266.0912788,-172.1554358,-266.0912788,5.684341886e-014,532.1825577,-1085445.003,0,1,0,1,0,1
0.0824,67184.18749,-66886.58124,-9725.773539,-9725.773539,209.4122876,-209.4122876,-209.6955331,209.6955331,47.20748136,47.20748136,-317.9695382,4.031051249,270.77963,-4.013194874,-270.7620568,-0.01785637508,0.2832454547,-0.2832454547,141.604871,208.8789994,2.208878999,266.7485787,208.8809994,208.8809994,-208.8809994,461.3928529,-408.162427,-406.162427,0.406162427,164.9679171,264.5396997,-291.7732062,-264.5396997,0,529.0793994,-297.6062514,0,1,1,1,0,1
0.0826,174681.2825,-174381.6075,-8908.567967,-8908.567967,233.948854,-233.948854,-234.1726449,234.1726449,37.29841929,37.29841929,-312.6592386,10.48087695,275.3785761,-10.46289645,-275.3608193,-0.01798049841,0.2237909633,-0.2237909633,111.8775012,233.419292,2.233419292,264.8976991,233.421292,233.421292,-233.421292,521.3276167,-376.5597615,-374.5597615,0.3745597615,140.2950149,262.6642798,-267.257039,-262.6642798,0,525.3285596,-299.6749734,0,1,1,1,0,1
0.0828,259907.1304,-259603.6323,-7447.702748,-7447.702748,277.796841,-277.796841,-277.9602948,277.9602948,27.24224552,27.24224552,-306.1150159,15.59442782,278.8908168,-15.57621794,-278.8727704,-0.01820988739,0.1634538,-0.1634538,81.70869012,277.2705255,2.277270525,263.296389,277.2725255,277.2725255,-277.2725255,631.4245497,-344.7460185,-342.7460185,0.3427460185,117.4748332,261.0191185,-223.4310824,-261.0191185,0,522.038237,-303.4981231,0,1,1,1,0,1
0.083,320815.6536,-320509.53,-5498.792146,-5498.792146,336.28826,-336.28826,-336.3907315,336.3907315,17.07855905,17.07855905,-298.3626971,19.24893922,281.302403,-19.2305718,-281.284138,-0.01836741672,0.1024715592,-0.1024715592,51.21741219,335.7644888,2.335764489,262.0534638,335.7664888,335.7664888,-335.7664888,784.271441,-312.9534789,-310.9534789,0.3109534789,96.69206603,259.7176993,-164.9637644,-259.7176993,0,519.4353985,-306.123612,0,1,1,1,0,1
0.0832,355981.9752,-355674.4342,-3229.078882,-3229.078882,404.406104,-404.406104,-404.4471889,404.4471889,6.847471304,6.847471304,-289.432877,21.35891851,282.603817,-21.34046605,-282.5854057,-0.01845245512,0.04108490999,-0.04108490999,20.52400254,403.884018,2.403884018,261.2448985,403.886018,403.886018,-403.886018,970.8951439,-281.3834695,-279.3834695,0.2793834695,78.05512304,258.8410145,-96.87236647,-258.8410145,5.684341886e-014,517.682029,-307.5409186,0,1,1,1,0,1
0.0834,364630.4724,-364322.728,-813.1761751,-813.1761751,476.912078,-476.912078,-476.8916141,476.8916141,-3.41064028,-3.41064028,-279.3607975,21.87782835,282.789923,-21.85936368,-282.7714378,-0.01846466844,-0.02046388261,0.02046388261,-10.25040597,476.3907302,2.47639073,260.9120946,476.3927302,476.3927302,-476.3927302,1179.734541,-250.2037626,-248.2037626,0.2482037626,61.60510776,258.4357039,-24.39528525,-258.4357039,0,516.8714078,-307.7444739,0,1,1,1,0,1
0.0836,346643.9749,-346337.2413,1571.417883,1571.417883,548.4811652,-548.4811652,-548.3992333,548.3992333,-13.65529162,-13.65529162,-268.1862087,20.79863849,281.8599862,-20.78023448,-281.8415003,-0.01840401573,-0.0819319136,0.0819319136,-40.98436081,547.9595905,2.54795959,261.0613478,547.9615905,547.9615905,-547.9615905,1396.18399,-219.5474314,-217.5474314,0.2175474314,47.32688489,258.5133882,47.14253649,-258.5133882,1.136868377e-013,517.0267763,-306.7335956,0,1,1,1,0,1
0.0838,302569.4737,-302264.9616,3748.59434,3748.59434,613.829846,-613.829846,-613.6867694,613.6867694,-23.84605177,-23.84605177,-255.9532114,18.15416842,279.8176769,-18.1358977,-279.7992631,-0.01827072611,-0.1430765968,0.1430765968,-71.55656911,613.3071323,2.613307132,261.6635085,613.3091323,613.3091323,-613.3091323,1602.76513,-189.511903,-187.511903,0.187511903,35.16071376,259.0502014,112.4578302,-259.0502014,0,518.1004028,-304.5121019,0,1,1,1,0,1
0.084,233602.6121,-233301.5232,5548.048735,5548.048735,667.8485627,-667.8485627,-667.644906,667.644906,-33.94270244,-33.94270244,-242.7100837,14.01615672,276.6710551,-13.99809139,-276.6527861,-0.01806533115,-0.203656622,0.203656622,-101.8463763,667.3239202,2.66732392,262.6548984,667.3259202,667.3259202,-667.3259202,1779.974389,-160.1592635,-158.1592635,0.1581592635,25.01435262,259.9875744,166.441462,-259.9875744,0,519.9751489,-301.0888525,0,1,1,1,0,1
0.0842,141564.156,-141267.6787,6809.620711,6809.620711,705.7319153,-705.7319153,-705.4684824,705.4684824,-43.90539678,-43.90539678,-228.5090901,8.493849361,272.432539,-8.476060721,-272.4144869,-0.01778863945,-0.2634329075,0.2634329075,-131.7342424,705.2047432,2.705204743,263.9386896,705.2067432,705.2067432,-705.2067432,1907.728627,-131.5170311,-129.5170311,0.1295170311,16.77466135,261.2334849,204.2886213,-261.2334849,0,522.4669698,-296.4773242,0,1,1,1,0,1
0.0844,28842.15429,-28551.45985,7387.157949,7387.157949,723.0945969,-723.0945969,-722.7724273,722.7724273,-53.69481661,-53.69481661,-213.4062756,1.730529257,267.1188561,-1.713087591,-267.1010922,-0.01744166608,-0.322169544,0.322169544,-161.1022137,722.5645428,2.722564543,265.3883268,722.5665428,722.5665428,-722.5665428,1967.234049,-103.5809903,-101.5809903,0.1015809903,10.31869758,262.6657623,221.6147385,-262.6657623,1.136868377e-013,525.3315245,-290.6944347,0,1,1,1,0,1
0.0846,-101647.1893,101930.9563,7152.265938,7152.265938,716.0838975,-716.0838975,-715.7042628,715.7042628,-63.27232745,-63.27232745,-197.461244,-6.09883136,260.7509772,6.11585738,-260.7335715,-0.01702601975,-0.379634724,0.379634724,-189.834388,715.5509134,2.715550913,266.8498085,715.5529134,715.5529134,-715.5529134,1943.120368,-76.31689561,-74.31689561,0.07431689561,5.523000973,264.1342576,214.5679781,-264.1342576,-1.136868377e-013,528.2685152,-283.7669958,0,1,1,1,0,1
0.0848,-246537.4637,246813.1819,5997.490456,5997.490456,681.4752027,-681.4752027,-681.039601,681.039601,-72.60013137,-72.60013137,-180.7369231,-14.79224782,253.3540332,14.80879091,-253.3370545,-0.01654309136,-0.4356016594,0.4356016594,-217.8173728,680.939591,2.680939591,268.146281,680.941591,680.941591,-680.941591,1825.563271,-49.66451174,-47.66451174,0.04766451174,2.271905679,265.4653414,179.9247137,-265.4653414,1.136868377e-013,530.9306829,-275.7181893,0,1,1,1,0,1
0.085,-402088.1013,402354.6836,3839.17565,3839.17565,616.7577576,-616.7577576,-616.2679081,616.2679081,-81.6414157,-81.6414157,-163.2993162,-24.12528608,244.9572167,24.14128101,-244.9407319,-0.01599493551,-0.4898494739,0.4898494739,-244.9407319,616.2202088,2.616220209,269.0825027,616.2222088,616.2222088,-616.2222088,1612.172996,-23.54154559,-21.54154559,0.02154154559,0.4640381864,266.4662825,115.1752695,-266.4662825,0,532.9325651,-266.5822585,0,1,1,1,0,1
0.0852,-552316.8822,576479.1824,622.9817798,622.9817798,520.2980736,-520.2980736,-519.5529138,519.5529138,-89.64321999,-89.64321999,-145.2172414,-33.13901293,236.3109446,34.58875094,-234.8604614,-1.449738014,-0.7451597543,0.7451597543,-270.3801431,519.7596934,2.519759693,269.4499575,519.7616934,519.7616934,-519.7616934,1309.674565,0.2072991513,2.000207299,-0.2092991513,0.4186416902,266.9301978,18.6894534,-266.9301978,0,533.8603956,-24162.30023,0,1,1,1,0,0
0.0854,-577085.606,882202.0136,-3139.120102,-3139.120102,407.433298,-407.433298,-373.6777124,373.6777124,-89.56025202,-89.56025202,-126.5620606,-34.62513636,234.4630526,52.93212082,-216.1223126,-18.30698446,-33.75558561,33.75558561,-287.0214961,406.8955285,2.406895528,269.0881889,406.8975285,406.8975285,-406.8975285,979.3598419,33.2181898,2.03321819,-33.2201898,67.54389417,266.6812934,-94.17360305,-266.6812934,-5.684341886e-014,533.3625868,-305116.4076,0,1,1,1,0,0
0.0856,-605969.7772,1186678.238,-7080.402909,-7080.402909,289.1884647,-289.1884647,-166.755932,166.755932,-89.22066778,-89.22066778,-107.4073971,-36.35818663,231.5930049,71.20069428,-196.6280648,-34.84250765,-122.4325328,122.4325328,-302.6269434,288.652851,2.288652851,267.9511915,288.654851,288.654851,-288.654851,660.6307477,121.8970858,2.121897086,-121.8990858,258.6573149,265.6625387,-212.4120873,-265.6625387,0,531.3250774,-580708.4608,0,1,1,1,0,0
0.0858,105091.5502,296.4698019,-9536.844656,-9536.844656,215.3503317,-215.3503317,-0.2635396379,0.2635396379,-43.92318514,-43.92318514,-87.82884563,6.305493011,272.4147506,0.01778818811,-131.7520308,-6.323281199,-215.0867921,215.0867921,-272.4322753,214.818328,2.214818328,266.1092576,214.820328,214.820328,-214.820328,475.7879997,214.5547886,2.214554789,-214.5567886,475.1477637,263.8944393,-286.1053397,-263.8944393,0,527.7888786,-105388.02,0,1,1,1,1,0
0.086,205431.4923,301.0815963,-8488.422506,-8488.422506,246.7641039,-246.7641039,-0.2037650125,0.2037650125,-33.9607675,-33.9607675,-67.90367388,12.32588954,276.65299,0.01806489578,-101.8644414,-12.34395443,-246.5603389,246.5603389,-276.6708512,246.235696,2.246235696,264.3271005,246.237696,246.237696,-246.237696,553.1079024,246.0319312,2.246031931,-246.0339312,552.6000655,262.0808648,-254.6526752,-262.0808648,-2.842170943e-014,524.1617296,-205732.5739,0,1,1,1,1,0
0.0862,282755.1535,304.5069521,-6846.572934,-6846.572934,295.9816891,-295.9816891,-0.1431862201,0.1431862201,-23.86432229,-23.86432229,-47.71051734,16.96530921,279.7994064,0.01827041713,-71.57483963,-16.98357963,-295.8385028,295.8385028,-279.8175336,295.4563163,2.295456316,262.8340972,295.4583163,295.4583163,-295.4583163,678.2116584,295.3131302,2.29531313,-295.3151302,677.840696,260.5386409,-205.397188,-260.5386409,0,521.0772818,-283059.6605,0,1,1,1,1,0
0.0864,335215.0977,306.7306494,-4771.252983,-4771.252983,358.2050019,-358.2050019,-0.08204233705,0.08204233705,-13.67369549,-13.67369549,-27.32906919,20.11290586,281.8415824,0.01840383896,-41.00276469,-20.1313097,-358.1229596,358.1229596,-281.8599042,357.6819023,2.357681902,261.7286765,357.6839023,357.6839023,-357.6839023,843.3048631,357.59986,2.35759986,-357.60186,843.0820951,259.3709946,-143.1375895,-259.3709946,0,518.7419892,-335521.8284,0,1,1,1,1,0
0.0866,361606.5394,307.7437793,-2432.727911,-2432.727911,428.3265419,-428.3265419,-0.02057467038,0.02057467038,-3.429104872,-3.429104872,-6.839765692,21.69639237,282.7714584,0.01846462676,-10.26887056,-21.71485699,-428.3059672,428.3059672,-282.7899024,427.8048196,2.42780482,261.075066,427.8068196,427.8068196,-427.8068196,1038.631458,427.7842449,2.427784245,-427.7862449,1038.572706,258.6472612,-72.98183732,-258.6472612,5.684341886e-014,517.2945224,-361914.2832,0,1,1,1,1,0
0.0868,361358.7236,307.5423803,-6.947778123,-6.947778123,501.0680972,-501.0680972,0.04097419511,-0.04097419511,6.82901886,6.82901886,13.67653124,21.68152341,282.5853646,0.01845254282,20.5055501,-21.69997596,-501.1090714,501.1090714,-282.6038581,500.54679,2.50054679,260.9038412,500.54879,500.54879,-500.54879,1251.64567,500.5877642,2.500587764,-500.5897642,1251.768639,258.4032944,-0.2084333437,-258.4032944,-5.684341886e-014,516.8065888,-361666.266,0,1,1,1,1,0
0.087,334588.9699,306.1271869,2328.481144,2328.481144,571.1015855,-571.1015855,0.1023613542,-0.1023613542,17.06019158,17.06019158,34.13885315,20.07533819,281.2840355,0.01836763121,51.19904472,-20.09370582,-571.2039469,571.2039469,-281.3025055,570.5797387,2.570579739,261.2086973,570.5817387,570.5817387,-570.5817387,1466.725857,570.6820999,2.5706821,-570.6840999,1467.0474,258.6381176,69.85443433,-258.6381176,0,517.2762351,-334895.0971,0,1,1,1,1,0
0.0872,282061.8576,303.5040047,4398.966004,4398.966004,633.1891545,-633.1891545,0.1633445397,-0.1633445397,27.22403551,27.22403551,54.4664446,16.92371145,278.8726068,0.01821024028,81.69048011,-16.94192169,-633.352499,633.352499,-278.8909804,632.6658894,2.632665889,261.9488954,632.6678894,632.6678894,-632.6678894,1665.603172,632.8292338,2.632829234,-632.8312338,1666.136572,259.3162295,131.9689801,-259.3162295,-1.136868377e-013,518.632459,-282365.3616,0,1,1,1,1,0
