"time","J1.w","clutch1.phi_rel","clutch1.w_relfric","clutch2.flange_a.phi","clutch2.phi_rel","clutch2.w_relfric","clutch3.phi_rel","clutch3.w_relfric","u","freqHz","T2","T3","J1.J","clutch1.mue_pos[1,1]","clutch1.mue_pos[1,2]","clutch1.peak","clutch1.cgeo","clutch1.fn_max","clutch1.phi_nominal","clutch1.w_small","sin1.amplitude","sin1.freqHz","sin1.phase","sin1.offset","sin1.startTime","step1.height","step1.offset","J2.J","clutch2.mue_pos[1,1]","clutch2.mue_pos[1,2]","clutch2.peak","clutch2.cgeo","clutch2.fn_max","clutch2.phi_nominal","clutch2.w_small","J3.J","clutch3.mue_pos[1,1]","clutch3.mue_pos[1,2]","clutch3.peak","clutch3.cgeo","clutch3.fn_max","clutch3.phi_nominal","clutch3.w_small","J4.J","sin2.amplitude","sin2.phase","sin2.offset","sin2.startTime","fixed.phi0","_events_default_tol","_events_tol_factor","_nle_solver_default_tol","_nle_solver_min_tol","_nle_solver_tol_factor","sin2.freqHz","_log_level","_nle_solver_log_level","J1.stateSelect","clutch1.stateSelect","J2.stateSelect","clutch2.stateSelect","J3.stateSelect","clutch3.stateSelect","J4.stateSelect","torque.useSupport","clutch1.useHeatPort","clutch2.useHeatPort","clutch3.useHeatPort","_enforce_bounds","_nle_solver_check_jac_cond","_rescale_after_singular_jac","_rescale_each_step","_use_Brent_in_1d","_use_automatic_scaling","_use_jacobian_scaling","_use_manual_equation_scaling","step1.startTime","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","clutch3.der(phi_rel)","clutch3.der(w_rel)","torque.flange.phi","J1.a","clutch1.a_relfric","clutch1.mue0","clutch1.fn","sin2.y","clutch1.flange_a.tau","clutch1.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.der(w)","clutch2.a_relfric","clutch2.mue0","clutch2.fn","step1.y","clutch2.flange_a.tau","clutch2.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","clutch3.flange_a.phi","J3.w","J3.der(w)","clutch3.a_relfric","clutch3.mue0","clutch3.fn","clutch3.flange_a.tau","clutch3.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.flange_b.tau","clutch3.flange_b.phi","J4.w","J4.der(w)","torque.tau","torque.flange.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch1.mode","clutch2.mode","clutch3.mode","clutch1.free","clutch1.startForward","clutch1.startBackward","clutch1.locked","clutch2.free","clutch2.startForward","clutch2.startBackward","clutch2.locked","clutch3.free","clutch3.startForward","clutch3.startBackward","clutch3.locked","_HiddenStates.der(x[0])","_HiddenStates.der(x[1])","_HiddenStates.der(x[2])","_HiddenStates.der(x[3])","_HiddenStates.der(x[4])","_HiddenStates.der(x[5])","_HiddenStates.der(x[6])","_HiddenStates.der(x[7])","clutch1.unitAngularAcceleration","clutch1.unitTorque","sin1.pi","clutch2.unitAngularAcceleration","clutch2.unitTorque","clutch3.unitAngularAcceleration","clutch3.unitTorque","sin2.pi","clutch1.Unknown","clutch1.Free","clutch1.Forward","clutch1.Stuck","clutch1.Backward","clutch2.Unknown","clutch2.Free","clutch2.Forward","clutch2.Stuck","clutch2.Backward","clutch3.Unknown","clutch3.Free","clutch3.Forward","clutch3.Stuck","clutch3.Backward"
0.84,3.415416506,-3.146136047,-0.01315453969,2.302957136,-1.397245086,1.079830669e-013,-0.9057120528,-3.402261966,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,4.576363804,-0.01315453969,-2.109263125,3.402261966,1.079830669e-013,0,-3.402261966,-2.467100679,5.449093183,4.576363804,-2.109263125,0.5,9.868402718,0.4934201359,4.934201359,-4.934201359,4.934201359,5.427621495,-7.536884619,0.06490714763,3.402261966,2.467100679,0,0.5,20,1,2.467100679,-2.467100679,10,11,-2.467100679,-2.664050978e-013,0.905712051,3.402261966,2.467100679,-2.467100679,0.5,0,-0,0,0,0,-2.467100679,-0,0,-1.817769379e-009,1.953992523e-014,0,9.510565163,-9.510565163,4.576363804,-2.109263125,0,-2.467100679,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,4.576363804,-0.01315453969,-2.109263125,3.402261966,1.079830669e-013,0,-3.402261966,-2.467100679,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.85,3.464985463,-3.146387939,-0.03832638853,2.337102199,-1.397245086,1.079830669e-013,-0.9398571152,-3.426659074,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,5.175486522,-0.03832638853,-2.763229783,3.426659074,1.079830669e-013,0,-3.426659074,-2.412256739,5.483490138,5.175486522,-2.763229783,0.5,9.649026955,0.4824513478,4.824513478,-4.824513478,4.824513478,5.306964825,-8.070194609,0.184906178,3.426659074,2.412256739,0,0.5,20,1,2.412256739,-2.412256739,10,11,-2.412256739,-2.604828809e-013,0.9398571134,3.426659074,2.412256739,-2.412256739,0.5,0,-0,0,0,0,-2.412256739,-0,0,-1.778217795e-009,1.909583602e-014,0,10,-10,5.175486522,-2.763229783,0,-2.412256739,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,5.175486522,-0.03832638853,-2.763229783,3.426659074,1.079830669e-013,0,-3.426659074,-2.412256739,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.86,3.515655651,-3.146908024,-0.06514981954,2.371488487,-1.397245086,1.079830669e-013,-0.9742433999,-3.450505831,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,4.796501413,-0.06514981954,-2.439469538,3.450505831,1.079830669e-013,0,-3.450505831,-2.357031875,5.518396511,4.796501413,-2.439469538,0.5,9.4281275,0.471406375,4.71406375,-4.71406375,4.71406375,5.185470125,-7.624939663,0.3071204026,3.450505831,2.357031875,0,0.5,20,1,2.357031875,-2.357031875,10,11,-2.357031875,-2.545195307e-013,0.9742434015,3.450505831,2.357031875,-2.357031875,0.5,0,-0,0,0,0,-2.357031875,-0,0,1.563273178e-009,1.953992523e-014,0,9.510565163,-9.510565163,4.796501413,-2.439469538,0,-2.357031875,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,4.796501413,-0.06514981954,-2.439469538,3.450505831,1.079830669e-013,0,-3.450505831,-2.357031875,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.87,3.557806428,-3.147664294,-0.08400795716,2.406110485,-1.397245086,1.079830669e-013,-1.008865385,-3.473798471,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,3.487300327,-0.08400795716,-1.185865519,3.473798471,1.079830669e-013,0,-3.473798471,-2.301434808,5.553774778,3.487300327,-1.185865519,0.5,9.205739234,0.4602869617,4.602869617,-4.602869617,4.602869617,5.063156578,-6.249022097,0.3866776736,3.473798471,2.301434808,0,0.5,20,1,2.301434808,-2.301434808,10,11,-2.301434808,-2.48515989e-013,1.008865399,3.473798471,2.301434808,-2.301434808,0.5,0,-0,0,0,0,-2.301434808,-0,0,1.438600661e-008,1.909583602e-014,0,8.090169944,-8.090169944,3.487300327,-1.185865519,0,-2.301434808,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3.487300327,-0.08400795716,-1.185865519,3.473798471,1.079830669e-013,0,-3.473798471,-2.301434808,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.88,3.58275553,-3.148532505,-0.08622223705,2.440962626,-1.397245086,1.079830669e-013,-1.043717519,-3.496533293,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,1.386903886,-0.08622223705,0.8585704329,3.496533293,1.079830669e-013,0,-3.496533293,-2.245474319,5.589495131,1.386903886,0.8585704329,0.5,8.981897274,0.4490948637,4.490948637,-4.490948637,4.490948637,4.940043501,-4.081473068,0.387219638,3.496533293,2.245474319,0,0.5,20,1,2.245474319,-2.245474319,10,11,-2.245474319,-2.424732036e-013,1.04371754,3.496533293,2.245474319,-2.245474319,0.5,0,-0,0,0,0,-2.245474319,-0,0,2.133030086e-008,1.909583602e-014,0,5.877852523,-5.877852523,1.386903886,0.8585704329,0,-2.245474319,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1.386903886,-0.08622223705,0.8585704329,3.496533293,1.079830669e-013,0,-3.496533293,-2.245474319,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.89,3.583622265,-3.149310039,-0.06491551223,2.476039295,-1.397245086,1.079830669e-013,-1.078794188,-3.518706753,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-1.288148541,-0.06491551223,3.477307783,3.518706753,1.079830669e-013,0,-3.518706753,-2.189159242,5.625349334,-1.288148541,3.477307783,0.5,8.75663697,0.4378318485,4.378318485,-4.378318485,4.378318485,4.816150333,-1.33884255,0.2842207871,3.518706753,2.189159242,0,0.5,20,1,2.189159242,-2.189159242,10,11,-2.189159242,-2.36392129e-013,1.07879421,3.518706753,2.189159242,-2.189159242,0.5,0,-0,0,0,0,-2.189159242,-0,0,2.13303013e-008,1.82076576e-014,0,3.090169944,-3.090169944,-1.288148541,3.477307783,0,-2.189159242,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-1.288148541,-0.06491551223,3.477307783,3.518706753,1.079830669e-013,0,-3.518706753,-2.189159242,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.9,3.555984334,-3.149737377,-0.01566900854,2.511334878,-1.397245086,1.079830669e-013,-1.114089771,-3.540315326,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-4.264996945,-0.01566900854,6.397495418,3.540315326,1.079830669e-013,0,-3.540315326,-2.132498473,5.661072255,-4.264996945,6.397495418,0.5,8.52999389,0.4264996945,4.264996945,-4.264996945,4.264996945,4.69149664,1.705998778,0.06682827355,3.540315326,2.132498473,0,0.5,20,1,2.132498473,-2.132498473,10,11,-2.132498473,-2.302737253e-013,1.114089792,3.540315326,2.132498473,-2.132498473,0.5,0,-0,0,0,0,-2.132498473,-0,0,2.133030175e-008,1.776356839e-014,0,1.102145718e-014,-1.102145718e-014,-4.264996945,6.397495418,0,-2.132498473,-1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-4.264996945,-0.01566900854,6.397495418,3.540315326,1.079830669e-013,0,-3.540315326,-2.132498473,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.91,3.540346079,-3.14975595,7.136305435e-014,2.546766378,-1.397245086,1.079830669e-013,-1.149521272,-3.540346079,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-1.030056648,7.136305435e-014,0,3.540346079,1.079830669e-013,0,-3.540346079,1.030056648,5.696522329,-1.030056648,0,0.5,8.302003826,0.4151001913,-2.060113296,2.060113296,4.151001913,4.566102104,2.060113296,1.470159771e-013,3.540346079,-1.030056648,0,0.5,20,1,-1.030056648,1.030056648,10,11,1.030056648,1.11228676e-013,1.149521293,3.540346079,-1.030056648,1.030056648,0.5,0,-0,0,0,0,1.030056648,-0,0,2.133030241e-008,1.687538997e-014,0,-3.090169944,3.090169944,-1.030056648,0,0,1.030056648,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,-1.030056648,7.136305435e-014,0,3.540346079,1.079830669e-013,0,-3.540346079,1.030056648,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.92,3.52528256,-3.14975595,7.136305435e-014,2.582101771,-1.397245086,1.079830669e-013,-1.184856664,-3.52528256,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-1.959284174,7.136305435e-014,0,3.52528256,1.079830669e-013,0,-3.52528256,1.959284174,5.731857721,-1.959284174,0,0.5,8.072702779,0.403635139,-3.918568349,3.918568349,4.03635139,4.439986529,3.918568349,2.796410061e-013,3.52528256,-1.959284174,0,0.5,20,1,-1.959284174,1.959284174,10,11,1.959284174,2.115695141e-013,1.184856685,3.52528256,-1.959284174,1.959284174,0.5,0,-0,0,0,0,1.959284174,-0,0,2.13303033e-008,1.687538997e-014,0,-5.877852523,5.877852523,-1.959284174,0,0,1.959284174,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,-1.959284174,7.136305435e-014,0,3.52528256,1.079830669e-013,0,-3.52528256,1.959284174,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.93,3.495077791,-3.149727013,0.0100971924,2.617252945,-1.397245086,1.079830669e-013,-1.220007837,-3.505174983,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-4.169106464,0.0100971924,2.208574725,3.505174983,1.079830669e-013,0,-3.505174983,1.96053174,5.766979958,-4.169106464,2.208574725,0.5,7.842126959,0.3921063479,-3.921063479,3.921063479,3.921063479,4.313169827,6.521744552,0.03959173238,3.505174983,-1.96053174,0,0.5,20,1,-1.96053174,1.96053174,10,11,1.96053174,2.117042301e-013,1.220007859,3.505174983,-1.96053174,1.96053174,0.5,0,-0,0,0,0,1.96053174,-0,0,2.256516041e-008,1.82076576e-014,0,-8.090169944,8.090169944,-4.169106464,2.208574725,0,1.96053174,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-4.169106464,0.0100971924,2.208574725,3.505174983,1.079830669e-013,0,-3.505174983,1.96053174,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.94,3.444975893,-3.149485487,0.04088328672,2.652207638,-1.397245086,1.079830669e-013,-1.254962525,-3.485859179,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-5.705408775,0.04088328672,3.802830581,3.485859179,1.079830669e-013,0,-3.485859179,1.902578194,5.801693125,-5.705408775,3.802830581,0.5,7.610312776,0.3805156388,-3.805156388,3.805156388,3.805156388,4.185672027,7.988502608,0.1555672996,3.485859179,-1.902578194,0,0.5,20,1,-1.902578194,1.902578194,10,11,1.902578194,2.054462285e-013,1.254962552,3.485859179,-1.902578194,1.902578194,0.5,0,-0,0,0,0,1.902578194,-0,0,2.762363716e-008,1.776356839e-014,0,-9.510565163,9.510565163,-5.705408775,3.802830581,0,1.902578194,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-5.705408775,0.04088328672,3.802830581,3.485859179,1.079830669e-013,0,-3.485859179,1.902578194,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.95,3.384082791,-3.148871487,0.08304162937,2.686972074,-1.397245086,1.079830669e-013,-1.289726957,-3.467124421,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-6.311351582,0.08304162937,4.467027373,3.467124421,1.079830669e-013,0,-3.467124421,1.844324209,5.835843561,-6.311351582,4.467027373,0.5,7.377296836,0.3688648418,-3.688648418,3.688648418,3.688648418,4.05751326,8.524540633,0.3063113748,3.467124421,-1.844324209,0,0.5,20,1,-1.844324209,1.844324209,10,11,1.844324209,1.991557845e-013,1.289726989,3.467124421,-1.844324209,1.844324209,0.5,0,-0,0,0,0,1.844324209,-0,0,3.143359129e-008,1.731947918e-014,0,-10,10,-6.311351582,4.467027373,0,1.844324209,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-6.311351582,0.08304162937,4.467027373,3.467124421,1.079830669e-013,0,-3.467124421,1.844324209,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.96,3.322020188,-3.147819165,0.1269534773,2.721552076,-1.397245086,1.079830669e-013,-1.32430696,-3.448973666,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-5.939007195,0.1269534773,4.153228211,3.448973666,1.079830669e-013,0,-3.448973666,1.785778984,5.869371241,-5.939007195,4.153228211,0.5,7.143115936,0.3571557968,-3.571557968,3.571557968,3.571557968,3.928713765,8.081941976,0.4534217036,3.448973666,-1.785778984,0,0.5,20,1,-1.785778984,1.785778984,10,11,1.785778984,1.928338916e-013,1.324306991,3.448973666,-1.785778984,1.785778984,0.5,0,-0,0,0,0,1.785778984,-0,0,3.08265411e-008,1.731947918e-014,0,-9.510565163,9.510565163,-5.939007195,4.153228211,0,1.785778984,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-5.939007195,0.1269534773,4.153228211,3.448973666,1.079830669e-013,0,-3.448973666,1.785778984,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.97,3.268412041,-3.146359128,0.1629977399,2.755953496,-1.397245086,1.079830669e-013,-1.358708387,-3.431409781,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-4.636266416,0.1629977399,2.909314653,3.431409781,1.079830669e-013,0,-3.431409781,1.726951764,5.902312624,-4.636266416,2.909314653,0.5,6.907807055,0.3453903527,-3.453903527,3.453903527,3.453903527,3.79929388,6.708608533,0.562978469,3.431409781,-1.726951764,0,0.5,20,1,-1.726951764,1.726951764,10,11,1.726951764,1.864815479e-013,1.35870841,3.431409781,-1.726951764,1.726951764,0.5,0,-0,0,0,0,1.726951764,-0,0,2.340607685e-008,1.776356839e-014,0,-8.090169944,8.090169944,-4.636266416,2.909314653,0,1.726951764,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-4.636266416,0.1629977399,2.909314653,3.431409781,1.079830669e-013,0,-3.431409781,1.726951764,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.98,3.23193871,-3.144614722,0.1824968288,2.790182223,-1.397245086,1.079830669e-013,-1.392937121,-3.414435539,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,-2.542148847,0.1824968288,0.8742970097,3.414435539,1.079830669e-013,0,-3.414435539,1.667851838,5.934796945,-2.542148847,0.8742970097,0.5,6.671407351,0.3335703675,-3.335703675,3.335703675,3.335703675,3.669274043,4.543571053,0.6087553427,3.414435539,-1.667851838,0,0.5,20,1,-1.667851838,1.667851838,10,11,1.667851838,1.800997566e-013,1.392937137,3.414435539,-1.667851838,1.667851838,0.5,0,-0,0,0,0,1.667851838,-0,0,1.600923749e-008,1.731947918e-014,0,-5.877852523,5.877852523,-2.542148847,0.8742970097,0,1.667851838,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,-2.542148847,0.1824968288,0.8742970097,3.414435539,1.079830669e-013,0,-3.414435539,1.667851838,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
0.99,3.219489509,-3.142787672,0.1785641342,2.824244166,-1.397245086,1.079830669e-013,-1.426999066,-3.398053643,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,0.1268071335,0.1785641342,-1.735295672,3.398053643,1.079830669e-013,0,-3.398053643,1.608488539,5.967031838,0.1268071335,-1.735295672,0.5,6.433954154,0.3216977077,-3.216977077,3.216977077,3.216977077,3.538674785,1.803379113,0.5744367266,3.398053643,-1.608488539,0,0.5,20,1,-1.608488539,1.608488539,10,11,1.608488539,1.736895255e-013,1.426999081,3.398053643,-1.608488539,1.608488539,0.5,0,-0,0,0,0,1.608488539,-0,0,1.439722386e-008,1.953992523e-014,0,-3.090169944,3.090169944,0.1268071335,-1.735295672,0,1.608488539,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0.1268071335,0.1785641342,-1.735295672,3.398053643,1.079830669e-013,0,-3.398053643,1.608488539,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1,3.235482789,-3.141136638,0.146783848,2.858145271,-1.397245086,1.079830669e-013,-1.460900171,-3.382266637,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,3.097742481,0.146783848,-4.646613722,3.382266637,1.079830669e-013,0,-3.382266637,1.548871241,5.999281909,3.097742481,-4.646613722,0.5,6.195484962,0.3097742481,-3.097742481,3.097742481,3.097742481,3.407516729,-1.239096992,0.4546985615,3.382266637,-1.548871241,0,0.5,20,1,-1.548871241,1.548871241,10,11,1.548871241,1.672518668e-013,1.460900186,3.382266637,-1.548871241,1.548871241,0.5,0,-0,0,0,0,1.548871241,-0,0,1.439722519e-008,2.087219286e-014,0,-1.224606354e-014,1.224606354e-014,3.097742481,-4.646613722,0,1.548871241,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,3.097742481,0.146783848,-4.646613722,3.382266637,1.079830669e-013,0,-3.382266637,1.548871241,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
1.01,3.281441394,-3.139950322,0.08563565915,2.891891487,-1.397245086,1.079830669e-013,-1.494646387,-3.367077054,0,0.2,0.4,0.9,1,0,0.5,1.1,1,20,0.0001,1e+010,10,5,0,0,0,1,0,1,0,0.5,1.1,1,20,0.0001,1e+010,1,0,0.5,1.1,1,20,0.0001,1e+010,1,1,1.57,0,0,0,1e-010,0.0001,1e-010,1e-012,0.0001,1,3,0,3,4,3,4,3,4,3,1,0,0,0,0,0,1,0,0,1,0,0,0.4,6.068188659,0.08563565915,-7.557198017,3.367077054,1.079830669e-013,0,-3.367077054,1.489009358,6.031841809,6.068188659,-7.557198017,0.5,5.956037431,0.2978018715,-2.978018715,2.978018715,2.978018715,3.275820587,-4.28137743,0.2550245957,3.367077054,-1.489009358,0,0.5,20,1,-1.489009358,1.489009358,10,11,1.489009358,1.607877971e-013,1.494646401,3.367077054,-1.489009358,1.489009358,0.5,0,-0,0,0,0,1.489009358,-0,0,1.439722541e-008,2.131628207e-014,0,3.090169944,-3.090169944,6.068188659,-7.557198017,0,1.489009358,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,6.068188659,0.08563565915,-7.557198017,3.367077054,1.079830669e-013,0,-3.367077054,1.489009358,1,1,3.141592654,1,1,1,1,3.141592654,3,2,1,0,-1,3,2,1,0,-1,3,2,1,0,-1
