"time","outp","overflw","out_stato"
6.989,0,1,4
6.99,0,0,5
6.991,1,0,7
6.992,1,0,3
6.993,0,1,1
6.994,0,0,5
6.995,0,0,7
6.996,0,0,3
6.997,0,1,1
6.998,0,0,5
6.999,1,0,7
7,1,0,3
7.001,1,1,1
7.002,1,0,2
7.003,0,0,7
7.004,1,0,3
7.005,1,1,1
7.006,0,0,2
7.007,0,0,7
7.008,0,0,3
7.009,1,1,1
7.01,0,0,2
7.011,1,0,6
7.012,0,0,3
7.013,1,1,1
7.014,0,0,5
7.015,1,0,6
7.016,1,0,0
7.017,1,0,1
7.018,0,0,5
7.019,0,0,7
7.02,0,0,3
7.021,1,1,1
7.022,0,0,5
7.023,0,0,7
7.024,0,0,3
7.025,1,1,1
7.026,0,0,5
7.027,0,0,7
7.028,0,0,3
7.029,0,1,4
7.03,1,0,5
7.031,1,0,6
7.032,1,0,0
7.033,1,0,1
7.034,0,0,5
7.035,0,0,7
7.036,0,0,3
7.037,1,1,1
7.038,1,0,2
7.039,1,0,6
7.04,0,0,0
7.041,1,0,1
7.042,1,0,2
7.043,0,0,7
7.044,0,0,3
7.045,1,1,1
7.046,0,0,2
7.047,0,0,7
7.048,1,0,0
7.049,0,0,1
7.05,1,0,2
7.051,0,0,6
7.052,0,0,3
7.053,0,1,1
7.054,1,0,2
7.055,1,0,6
7.056,1,0,0
7.057,0,0,1
7.058,1,0,2
7.059,1,0,6
7.06,0,0,3
7.061,1,1,1
7.062,1,0,2
7.063,1,0,6
7.064,0,0,3
7.065,1,1,1
7.066,1,0,2
7.067,1,0,6
7.068,1,0,0
7.069,0,0,4
7.07,0,0,5
7.071,0,0,7
7.072,0,0,3
7.073,1,1,1
7.074,0,0,5
7.075,1,0,6
7.076,1,0,0
7.077,0,0,4
7.078,1,0,2
7.079,1,0,6
7.08,0,0,0
7.081,1,0,1
7.082,0,0,2
7.083,1,0,6
7.084,0,0,0
7.085,1,0,1
7.086,0,0,5
7.087,0,0,7
7.088,1,0,0
7.089,0,0,4
7.09,0,0,5
7.091,0,0,7
7.092,0,0,3
7.093,1,1,1
7.094,1,0,2
7.095,1,0,6
7.096,0,0,0
7.097,1,0,1
7.098,0,0,5
7.099,1,0,7
7.1,0,0,3
7.101,1,1,1
7.102,0,0,2
7.103,1,0,6
7.104,1,0,0
7.105,0,0,1
7.106,1,0,2
7.107,0,0,6
7.108,1,0,0
7.109,0,0,4
7.11,0,0,5
7.111,0,0,7
7.112,1,0,0
7.113,0,0,4
7.114,1,0,2
7.115,0,0,6
7.116,0,0,3
7.117,1,1,1
7.118,0,0,5
7.119,0,0,7
7.12,1,0,3
7.121,1,1,1
7.122,1,0,2
7.123,0,0,7
7.124,1,0,0
7.125,0,0,1
7.126,1,0,2
7.127,1,0,6
7.128,0,0,0
7.129,0,0,1
7.13,1,0,2
7.131,0,0,6
7.132,1,0,0
7.133,0,0,4
7.134,0,0,5
7.135,1,0,7
7.136,1,0,0
7.137,0,0,1
7.138,1,0,2
7.139,0,0,7
7.14,0,0,3
7.141,0,1,1
7.142,0,0,5
7.143,1,0,7
7.144,0,0,3
7.145,1,1,1
7.146,0,0,2
7.147,0,0,6
7.148,1,0,0
7.149,1,0,1
7.15,1,0,2
7.151,0,0,6
7.152,1,0,0
7.153,0,0,1
7.154,1,0,2
7.155,1,0,6
7.156,0,0,0
7.157,1,0,1
7.158,0,0,2
7.159,1,0,6
7.16,1,0,0
7.161,1,0,1
7.162,0,0,5
7.163,0,0,7
7.164,1,0,3
7.165,0,1,4
7.166,1,0,2
7.167,1,0,6
7.168,1,0,0
7.169,0,0,1
7.17,1,0,2
7.171,1,0,6
7.172,1,0,0
7.173,1,0,1
7.174,1,0,2
7.175,0,0,6
7.176,1,0,0
7.177,1,0,1
7.178,1,0,2
7.179,0,0,7
7.18,0,0,3
7.181,0,1,4
7.182,1,0,5
7.183,1,0,6
7.184,1,0,0
7.185,1,0,1
7.186,1,0,2
7.187,0,0,7
7.188,1,0,0
7.189,0,0,1
7.19,0,0,2
7.191,0,0,7
7.192,0,0,3
7.193,1,1,1
7.194,1,0,2
7.195,1,0,6
7.196,0,0,3
7.197,0,1,1
7.198,0,0,5
7.199,1,0,7
7.2,0,0,3
7.201,1,1,1
7.202,1,0,2
7.203,0,0,7
7.204,0,0,3
7.205,0,1,4
7.206,1,0,2
7.207,0,0,6
7.208,1,0,0
7.209,0,0,1
7.21,0,0,2
7.211,0,0,7
7.212,0,0,3
7.213,0,1,4
7.214,0,0,5
7.215,1,0,7
7.216,1,0,0
7.217,1,0,1
7.218,1,0,2
7.219,1,0,6
7.22,1,0,0
7.221,1,0,1
7.222,0,0,5
7.223,0,0,7
7.224,0,0,3
7.225,1,1,1
7.226,0,0,5
7.227,1,0,6
7.228,1,0,0
7.229,1,0,1
7.23,1,0,2
7.231,0,0,6
7.232,0,0,3
7.233,0,1,4
7.234,1,0,2
7.235,1,0,6
7.236,1,0,0
7.237,0,0,4
7.238,1,0,5
7.239,1,0,7
7.24,0,0,3
7.241,1,1,1
7.242,0,0,5
7.243,1,0,6
7.244,0,0,0
7.245,0,0,4
7.246,1,0,2
7.247,1,0,6
7.248,0,0,3
7.249,1,1,1
7.25,1,0,2
7.251,0,0,7
7.252,1,0,0
7.253,1,0,1
7.254,1,0,2
7.255,0,0,7
7.256,0,0,3
7.257,1,1,1
7.258,0,0,5
7.259,1,0,7
7.26,0,0,3
7.261,1,1,1
7.262,0,0,5
7.263,1,0,7
7.264,0,0,3
7.265,0,1,4
7.266,1,0,2
7.267,1,0,6
7.268,0,0,0
7.269,0,0,1
7.27,0,0,2
7.271,1,0,6
7.272,1,0,0
7.273,1,0,1
7.274,1,0,2
7.275,1,0,6
7.276,0,0,3
7.277,0,1,1
7.278,0,0,5
7.279,0,0,7
7.28,0,0,3
7.281,0,1,4
7.282,0,0,5
7.283,1,0,6
7.284,0,0,0
7.285,1,0,1
7.286,1,0,2
7.287,1,0,6
7.288,0,0,0
7.289,1,0,1
7.29,0,0,5
7.291,0,0,7
7.292,1,0,3
7.293,1,1,1
7.294,1,0,2
7.295,1,0,6
7.296,0,0,0
7.297,1,0,1
7.298,1,0,2
7.299,0,0,6
7.3,1,0,0
7.301,1,0,1
7.302,0,0,5
7.303,0,0,7
7.304,0,0,3
7.305,0,1,4
7.306,0,0,5
7.307,0,0,7
7.308,0,0,3
7.309,0,1,4
7.31,1,0,2
7.311,0,0,7
7.312,0,0,3
7.313,1,1,1
7.314,1,0,2
7.315,0,0,7
7.316,1,0,0
7.317,0,0,1
7.318,1,0,2
7.319,0,0,6
7.32,0,0,3
7.321,0,1,1
7.322,1,0,2
7.323,1,0,6
7.324,1,0,0
7.325,0,0,1
7.326,1,0,2
7.327,1,0,6
7.328,0,0,0
7.329,1,0,1
7.33,0,0,5
7.331,0,0,7
7.332,1,0,0
7.333,0,0,4
7.334,1,0,2
7.335,1,0,6
7.336,0,0,0
7.337,1,0,1
7.338,0,0,2
7.339,1,0,6
7.34,1,0,0
7.341,1,0,1
7.342,1,0,2
7.343,0,0,7
7.344,0,0,3
7.345,0,1,1
7.346,0,0,5
7.347,1,0,7
7.348,1,0,0
7.349,0,0,4
7.35,1,0,5
7.351,1,0,7
7.352,1,0,3
7.353,1,1,1
7.354,0,0,2
7.355,0,0,7
7.356,0,0,3
7.357,0,1,1
7.358,1,0,2
7.359,0,0,6
7.36,1,0,0
7.361,0,0,1
7.362,1,0,2
7.363,0,0,7
7.364,0,0,3
7.365,1,1,1
7.366,0,0,2
7.367,1,0,6
7.368,0,0,3
7.369,0,1,4
7.37,1,0,5
7.371,0,0,7
7.372,1,0,3
7.373,0,1,4
7.374,0,0,5
7.375,1,0,7
7.376,0,0,3
7.377,0,1,4
7.378,0,0,5
7.379,0,0,7
7.38,0,0,3
7.381,0,1,1
7.382,0,0,5
7.383,1,0,7
7.384,1,0,3
7.385,0,1,1
7.386,1,0,2
7.387,0,0,7
7.388,0,0,3
7.389,1,1,1
7.39,1,0,2
7.391,1,0,6
7.392,1,0,0
7.393,1,0,1
7.394,0,0,5
7.395,1,0,7
7.396,0,0,3
7.397,1,1,1
7.398,0,0,5
7.399,1,0,6
7.4,0,0,0
7.401,1,0,1
7.402,1,0,2
7.403,0,0,6
7.404,1,0,0
7.405,1,0,1
7.406,0,0,5
7.407,0,0,7
7.408,1,0,3
7.409,1,1,1
7.41,0,0,2
7.411,0,0,6
7.412,0,0,0
7.413,1,0,1
7.414,1,0,2
7.415,1,0,6
7.416,1,0,0
7.417,1,0,1
7.418,1,0,2
7.419,1,0,6
7.42,0,0,3
7.421,1,1,1
7.422,1,0,2
7.423,0,0,6
7.424,0,0,0
7.425,0,0,4
7.426,0,0,5
7.427,1,0,7
7.428,0,0,3
7.429,1,1,1
7.43,0,0,2
7.431,1,0,6
7.432,0,0,3
7.433,1,1,1
7.434,1,0,2
7.435,1,0,6
7.436,0,0,0
7.437,1,0,1
7.438,0,0,5
7.439,0,0,7
7.44,0,0,3
7.441,0,1,1
7.442,1,0,2
7.443,1,0,6
7.444,1,0,0
7.445,0,0,1
7.446,1,0,2
7.447,1,0,6
7.448,1,0,0
7.449,0,0,4
7.45,0,0,5
7.451,1,0,7
7.452,0,0,3
7.453,0,1,1
7.454,1,0,2
7.455,0,0,7
7.456,0,0,3
7.457,0,1,4
7.458,1,0,2
7.459,1,0,6
7.46,1,0,0
7.461,1,0,1
7.462,0,0,2
7.463,1,0,6
7.464,0,0,3
7.465,1,1,1
7.466,1,0,2
7.467,0,0,7
7.468,1,0,0
7.469,0,0,4
7.47,1,0,5
7.471,1,0,6
7.472,1,0,0
7.473,1,0,1
7.474,0,0,5
7.475,1,0,6
7.476,0,0,3
7.477,1,1,1
7.478,1,0,2
7.479,1,0,6
7.48,0,0,0
7.481,1,0,1
7.482,1,0,2
7.483,0,0,6
7.484,1,0,0
7.485,0,0,1
7.486,0,0,5
7.487,1,0,6
7.488,1,0,0
7.489,1,0,1
7.49,1,0,2
7.491,1,0,6
7.492,0,0,0
7.493,0,0,1
7.494,0,0,5
7.495,1,0,6
7.496,1,0,0
7.497,1,0,1
7.498,1,0,2
7.499,1,0,6
7.5,1,0,0
7.501,0,0,1
7.502,1,0,2
7.503,1,0,6
7.504,1,0,0
7.505,1,0,1
7.506,0,0,2
7.507,0,0,7
7.508,1,0,3
7.509,1,1,1
7.51,0,0,2
7.511,0,0,6
7.512,0,0,3
7.513,1,1,1
7.514,1,0,2
7.515,1,0,6
7.516,0,0,0
7.517,1,0,1
7.518,0,0,2
7.519,0,0,7
7.52,0,0,3
7.521,1,1,1
7.522,1,0,2
7.523,0,0,7
7.524,0,0,3
7.525,0,1,1
7.526,0,0,2
7.527,0,0,6
7.528,1,0,0
7.529,1,0,1
7.53,0,0,5
7.531,0,0,7
7.532,0,0,3
7.533,0,1,4
7.534,1,0,2
7.535,0,0,6
7.536,1,0,0
7.537,0,0,1
7.538,0,0,5
7.539,0,0,7
7.54,0,0,3
7.541,0,1,4
7.542,1,0,5
7.543,1,0,6
7.544,0,0,3
7.545,1,1,1
7.546,1,0,2
7.547,1,0,6
7.548,1,0,0
7.549,0,0,4
7.55,0,0,5
7.551,1,0,6
7.552,0,0,0
7.553,0,0,1
7.554,0,0,2
7.555,1,0,6
7.556,1,0,0
7.557,1,0,1
7.558,0,0,5
7.559,0,0,7
7.56,0,0,3
7.561,0,1,1
7.562,1,0,2
7.563,0,0,6
7.564,0,0,0
7.565,1,0,1
7.566,1,0,2
7.567,1,0,6
7.568,1,0,0
7.569,0,0,4
7.57,0,0,5
7.571,1,0,6
7.572,0,0,0
7.573,1,0,1
7.574,0,0,2
7.575,1,0,6
7.576,1,0,0
7.577,0,0,1
7.578,1,0,2
7.579,1,0,6
7.58,1,0,0
7.581,0,0,4
7.582,1,0,2
7.583,1,0,6
7.584,1,0,0
7.585,0,0,1
7.586,0,0,5
7.587,0,0,7
7.588,0,0,3
7.589,1,1,1
7.59,1,0,2
7.591,1,0,6
7.592,1,0,0
7.593,1,0,1
7.594,1,0,2
7.595,0,0,6
7.596,1,0,0
7.597,1,0,1
7.598,0,0,2
7.599,1,0,6
7.6,1,0,0
7.601,1,0,1
7.602,1,0,2
7.603,0,0,6
7.604,1,0,0
7.605,1,0,1
7.606,0,0,5
7.607,1,0,6
7.608,0,0,3
7.609,0,1,4
7.61,0,0,5
7.611,0,0,7
7.612,0,0,3
7.613,0,1,1
7.614,0,0,2
7.615,0,0,7
7.616,0,0,3
7.617,1,1,1
7.618,1,0,2
7.619,1,0,6
7.62,0,0,0
7.621,1,0,1
7.622,0,0,2
7.623,0,0,6
7.624,1,0,0
7.625,0,0,1
7.626,0,0,2
7.627,0,0,6
7.628,0,0,0
7.629,0,0,1
7.63,1,0,2
7.631,1,0,6
7.632,1,0,0
7.633,0,0,1
7.634,1,0,2
7.635,1,0,6
7.636,1,0,0
7.637,0,0,1
7.638,0,0,5
7.639,1,0,6
7.64,0,0,0
7.641,1,0,1
7.642,1,0,2
7.643,1,0,6
7.644,0,0,3
7.645,0,1,1
7.646,0,0,2
7.647,0,0,7
7.648,1,0,0
7.649,0,0,4
7.65,0,0,5
7.651,0,0,7
7.652,1,0,0
7.653,1,0,1
7.654,0,0,5
7.655,0,0,7
7.656,1,0,0
7.657,0,0,1
7.658,1,0,2
7.659,1,0,6
7.66,0,0,0
7.661,1,0,1
7.662,0,0,2
7.663,1,0,6
7.664,1,0,0
7.665,0,0,4
7.666,1,0,5
7.667,1,0,6
7.668,0,0,3
7.669,1,1,1
7.67,1,0,2
7.671,1,0,6
7.672,1,0,0
7.673,1,0,1
7.674,1,0,2
7.675,1,0,6
7.676,1,0,0
7.677,0,0,1
7.678,1,0,2
7.679,1,0,6
7.68,0,0,3
7.681,0,1,1
7.682,1,0,2
7.683,1,0,6
7.684,0,0,0
7.685,1,0,1
7.686,0,0,5
7.687,1,0,7
7.688,0,0,3
7.689,1,1,1
7.69,1,0,2
7.691,1,0,6
7.692,1,0,0
7.693,1,0,1
7.694,1,0,2
7.695,1,0,6
7.696,1,0,0
7.697,0,0,1
7.698,1,0,2
7.699,1,0,6
7.7,1,0,0
7.701,0,0,4
7.702,0,0,5
7.703,0,0,7
7.704,1,0,3
7.705,1,1,1
7.706,0,0,2
7.707,0,0,6
7.708,1,0,0
7.709,0,0,1
7.71,1,0,2
7.711,1,0,6
7.712,1,0,0
7.713,0,0,4
7.714,1,0,2
7.715,1,0,6
7.716,1,0,0
7.717,1,0,1
7.718,0,0,5
7.719,1,0,6
7.72,0,0,3
7.721,0,1,4
7.722,0,0,5
7.723,0,0,7
7.724,1,0,0
7.725,0,0,4
7.726,0,0,5
7.727,1,0,6
7.728,0,0,3
7.729,0,1,4
7.73,0,0,5
7.731,0,0,7
7.732,0,0,3
7.733,1,1,1
7.734,0,0,2
7.735,1,0,6
7.736,1,0,0
7.737,0,0,1
7.738,1,0,2
7.739,1,0,6
7.74,1,0,0
7.741,0,0,4
7.742,0,0,5
7.743,0,0,7
7.744,1,0,3
7.745,1,1,1
7.746,0,0,5
7.747,0,0,7
7.748,1,0,3
7.749,0,1,1
7.75,1,0,2
7.751,0,0,6
7.752,1,0,0
7.753,0,0,1
7.754,0,0,5
7.755,1,0,6
7.756,1,0,0
7.757,0,0,1
7.758,1,0,2
7.759,0,0,7
7.76,1,0,3
7.761,1,1,1
7.762,0,0,5
7.763,0,0,7
7.764,1,0,0
7.765,1,0,1
7.766,0,0,2
7.767,0,0,6
7.768,0,0,3
7.769,0,1,4
7.77,0,0,5
7.771,1,0,7
7.772,1,0,3
7.773,1,1,1
7.774,1,0,2
7.775,1,0,6
7.776,0,0,0
7.777,1,0,1
7.778,0,0,2
7.779,0,0,6
7.78,1,0,0
7.781,1,0,1
7.782,0,0,5
7.783,1,0,6
7.784,0,0,0
7.785,1,0,1
7.786,0,0,5
7.787,1,0,7
7.788,0,0,3
7.789,1,1,1
7.79,0,0,5
7.791,0,0,7
7.792,1,0,0
7.793,0,0,4
7.794,1,0,2
7.795,0,0,6
7.796,0,0,3
7.797,0,1,1
7.798,1,0,2
7.799,1,0,6
7.8,0,0,3
7.801,0,1,4
7.802,0,0,5
7.803,0,0,7
7.804,1,0,0
7.805,0,0,4
7.806,0,0,5
7.807,0,0,7
7.808,1,0,3
7.809,0,1,1
7.81,0,0,2
7.811,1,0,6
7.812,0,0,3
7.813,0,1,4
7.814,0,0,5
7.815,1,0,6
7.816,1,0,0
7.817,1,0,1
7.818,1,0,2
7.819,0,0,7
7.82,0,0,3
7.821,0,1,1
7.822,1,0,2
7.823,0,0,7
7.824,0,0,3
7.825,1,1,1
7.826,1,0,2
7.827,1,0,6
7.828,1,0,0
7.829,0,0,1
7.83,0,0,2
7.831,0,0,6
7.832,0,0,0
7.833,0,0,4
7.834,1,0,2
7.835,0,0,6
7.836,1,0,0
7.837,1,0,1
7.838,0,0,2
7.839,0,0,6
7.84,1,0,0
7.841,1,0,1
7.842,1,0,2
7.843,1,0,6
7.844,0,0,0
7.845,1,0,1
7.846,0,0,5
7.847,0,0,7
7.848,1,0,3
7.849,0,1,4
7.85,0,0,5
7.851,1,0,6
7.852,1,0,0
7.853,0,0,4
7.854,1,0,2
7.855,0,0,6
7.856,1,0,0
7.857,0,0,4
7.858,0,0,5
7.859,1,0,6
7.86,1,0,0
7.861,1,0,1
7.862,0,0,2
7.863,1,0,6
7.864,0,0,3
7.865,0,1,4
7.866,1,0,5
7.867,0,0,7
7.868,0,0,3
7.869,1,1,1
7.87,1,0,2
7.871,1,0,6
7.872,0,0,3
7.873,0,1,4
7.874,0,0,5
7.875,1,0,6
7.876,1,0,0
7.877,0,0,1
7.878,0,0,2
7.879,0,0,6
7.88,0,0,0
7.881,1,0,1
7.882,1,0,2
7.883,1,0,6
7.884,1,0,0
7.885,0,0,4
7.886,0,0,5
7.887,1,0,6
7.888,0,0,3
7.889,1,1,1
7.89,0,0,2
7.891,1,0,6
7.892,0,0,0
7.893,0,0,4
7.894,1,0,5
7.895,0,0,7
7.896,1,0,3
7.897,1,1,1
7.898,0,0,5
7.899,1,0,7
7.9,1,0,3
7.901,0,1,4
7.902,1,0,5
7.903,1,0,6
7.904,1,0,0
7.905,0,0,1
7.906,1,0,2
7.907,1,0,6
7.908,1,0,0
7.909,1,0,1
7.91,1,0,2
7.911,0,0,7
7.912,0,0,3
7.913,0,1,4
7.914,0,0,5
7.915,0,0,7
7.916,1,0,0
7.917,0,0,1
7.918,0,0,2
7.919,0,0,7
7.92,1,0,3
7.921,0,1,1
7.922,0,0,5
7.923,1,0,6
7.924,1,0,0
7.925,0,0,4
7.926,1,0,2
7.927,0,0,7
7.928,0,0,3
7.929,0,1,1
7.93,0,0,5
7.931,1,0,6
7.932,0,0,0
7.933,0,0,1
7.934,1,0,2
7.935,0,0,6
7.936,0,0,0
7.937,1,0,1
7.938,1,0,2
7.939,1,0,6
7.94,0,0,3
7.941,1,1,1
7.942,1,0,2
7.943,0,0,7
7.944,0,0,3
7.945,1,1,1
7.946,1,0,2
7.947,0,0,7
7.948,0,0,3
7.949,0,1,1
7.95,1,0,2
7.951,1,0,6
7.952,1,0,0
7.953,0,0,4
7.954,0,0,5
7.955,1,0,6
7.956,1,0,0
7.957,1,0,1
7.958,0,0,2
7.959,1,0,6
7.96,1,0,0
7.961,1,0,1
7.962,0,0,2
7.963,0,0,7
7.964,0,0,3
7.965,0,1,4
7.966,0,0,5
7.967,1,0,7
7.968,1,0,0
7.969,0,0,1
7.97,1,0,2
7.971,1,0,6
7.972,1,0,0
7.973,0,0,1
7.974,1,0,2
7.975,0,0,6
7.976,0,0,3
7.977,1,1,1
7.978,0,0,5
7.979,0,0,7
7.98,0,0,3
7.981,0,1,4
7.982,0,0,5
7.983,0,0,7
7.984,1,0,3
7.985,1,1,1
7.986,0,0,5
7.987,0,0,7
7.988,0,0,3
7.989,0,1,4
7.99,1,0,2
7.991,1,0,6
7.992,1,0,0
7.993,0,0,1
7.994,0,0,5
7.995,1,0,6
7.996,0,0,3
7.997,1,1,1
7.998,1,0,2
7.999,0,0,7
8,0,0,3
8.001,0,1,1
8.002,0,0,5
8.003,0,0,7
8.004,0,0,3
8.005,1,1,1
8.006,0,0,5
8.007,0,0,7
8.008,1,0,3
8.009,1,1,1
8.01,0,0,2
8.011,0,0,6
8.012,0,0,0
8.013,1,0,1
8.014,1,0,2
8.015,0,0,7
8.016,0,0,3
8.017,1,1,1
8.018,1,0,2
8.019,1,0,6
8.02,0,0,0
8.021,1,0,1
8.022,0,0,5
8.023,0,0,7
8.024,1,0,0
8.025,0,0,4
8.026,1,0,5
8.027,1,0,7
8.028,0,0,3
8.029,0,1,1
8.03,1,0,2
8.031,0,0,6
8.032,1,0,0
8.033,0,0,4
8.034,1,0,5
8.035,1,0,7
8.036,0,0,3
8.037,1,1,1
8.038,1,0,2
8.039,1,0,6
8.04,0,0,0
8.041,1,0,1
8.042,0,0,5
8.043,1,0,7
8.044,0,0,3
8.045,0,1,1
8.046,1,0,2
8.047,0,0,7
8.048,1,0,3
8.049,1,1,1
8.05,1,0,2
8.051,1,0,6
8.052,1,0,0
8.053,1,0,1
8.054,0,0,2
8.055,1,0,6
8.056,0,0,0
8.057,1,0,1
8.058,0,0,5
8.059,1,0,6
8.06,0,0,3
8.061,1,1,1
8.062,0,0,2
8.063,1,0,6
8.064,0,0,3
8.065,1,1,1
8.066,0,0,2
8.067,0,0,7
8.068,0,0,3
8.069,1,1,1
8.07,1,0,2
8.071,1,0,6
8.072,1,0,0
8.073,0,0,1
8.074,1,0,2
8.075,1,0,6
8.076,0,0,0
8.077,1,0,1
8.078,1,0,2
8.079,1,0,6
8.08,1,0,0
8.081,0,0,1
8.082,1,0,2
8.083,1,0,6
8.084,0,0,0
8.085,0,0,1
8.086,0,0,2
8.087,1,0,6
8.088,0,0,3
8.089,1,1,1
8.09,0,0,2
8.091,1,0,6
8.092,1,0,0
8.093,1,0,1
8.094,0,0,2
8.095,1,0,6
8.096,1,0,0
8.097,0,0,4
8.098,1,0,5
8.099,0,0,7
8.1,0,0,3
8.101,0,1,4
8.102,0,0,5
8.103,1,0,6
8.104,1,0,0
8.105,1,0,1
8.106,0,0,5
8.107,1,0,6
8.108,0,0,0
8.109,0,0,4
8.11,1,0,2
8.111,0,0,7
8.112,1,0,3
8.113,1,1,1
8.114,1,0,2
8.115,1,0,6
8.116,0,0,0
8.117,1,0,1
8.118,0,0,2
8.119,0,0,6
8.12,0,0,0
8.121,1,0,1
8.122,0,0,5
8.123,1,0,6
8.124,1,0,0
8.125,1,0,1
8.126,1,0,2
8.127,1,0,6
8.128,1,0,0
8.129,1,0,1
8.13,0,0,5
8.131,0,0,7
8.132,0,0,3
8.133,0,1,1
8.134,0,0,2
8.135,0,0,6
8.136,0,0,3
8.137,1,1,1
8.138,0,0,5
8.139,1,0,6
8.14,0,0,0
8.141,1,0,1
8.142,0,0,2
8.143,1,0,6
8.144,1,0,0
8.145,1,0,1
8.146,1,0,2
8.147,1,0,6
8.148,0,0,0
8.149,1,0,1
8.15,1,0,2
8.151,1,0,6
8.152,0,0,0
8.153,0,0,4
8.154,1,0,2
8.155,0,0,7
8.156,0,0,3
8.157,1,1,1
8.158,0,0,2
8.159,0,0,6
8.16,0,0,0
8.161,0,0,4
8.162,0,0,5
8.163,1,0,7
8.164,1,0,0
8.165,0,0,1
8.166,0,0,2
8.167,1,0,6
8.168,0,0,3
8.169,1,1,1
8.17,0,0,5
8.171,0,0,7
8.172,0,0,3
8.173,0,1,1
8.174,0,0,2
8.175,0,0,6
8.176,0,0,3
8.177,0,1,1
8.178,1,0,2
8.179,0,0,6
8.18,1,0,0
8.181,1,0,1
8.182,0,0,5
8.183,1,0,7
8.184,0,0,3
8.185,1,1,1
8.186,1,0,2
8.187,1,0,6
8.188,0,0,3
8.189,1,1,1
8.19,1,0,2
8.191,1,0,6
8.192,0,0,3
8.193,1,1,1
8.194,0,0,2
8.195,0,0,6
8.196,1,0,0
8.197,0,0,4
8.198,0,0,5
8.199,0,0,7
8.2,1,0,0
8.201,0,0,1
8.202,1,0,2
8.203,0,0,7
8.204,0,0,3
8.205,1,1,1
8.206,1,0,2
8.207,1,0,6
8.208,1,0,0
8.209,0,0,1
8.21,0,0,2
8.211,1,0,6
8.212,1,0,0
8.213,0,0,1
8.214,0,0,5
8.215,1,0,7
8.216,0,0,3
8.217,0,1,1
8.218,1,0,2
8.219,1,0,6
8.22,0,0,0
8.221,0,0,4
8.222,0,0,5
8.223,1,0,6
8.224,0,0,3
8.225,1,1,1
8.226,1,0,2
8.227,0,0,6
8.228,0,0,3
8.229,1,1,1
8.23,0,0,2
8.231,0,0,6
8.232,1,0,0
8.233,0,0,1
8.234,0,0,5
8.235,1,0,6
8.236,0,0,3
8.237,1,1,1
8.238,1,0,2
8.239,0,0,7
8.24,0,0,3
8.241,0,1,4
8.242,1,0,2
8.243,0,0,6
8.244,1,0,0
8.245,0,0,1
8.246,0,0,5
8.247,1,0,6
8.248,1,0,0
8.249,0,0,1
8.25,0,0,2
8.251,0,0,6
8.252,0,0,0
8.253,0,0,1
8.254,0,0,5
8.255,1,0,7
8.256,0,0,3
8.257,0,1,4
8.258,0,0,5
8.259,1,0,7
8.26,1,0,0
8.261,0,0,1
8.262,0,0,5
8.263,1,0,6
8.264,0,0,0
8.265,0,0,4
8.266,1,0,5
8.267,0,0,7
8.268,1,0,0
8.269,1,0,1
8.27,1,0,2
8.271,0,0,6
8.272,0,0,3
8.273,0,1,4
8.274,0,0,5
8.275,0,0,7
8.276,0,0,3
8.277,0,1,1
8.278,0,0,2
8.279,1,0,6
8.28,0,0,3
8.281,1,1,1
8.282,0,0,5
8.283,0,0,7
8.284,1,0,0
8.285,1,0,1
8.286,0,0,2
8.287,1,0,6
8.288,1,0,0
8.289,0,0,1
8.29,1,0,2
8.291,1,0,6
8.292,0,0,3
8.293,0,1,4
8.294,0,0,5
8.295,0,0,7
8.296,1,0,3
8.297,1,1,1
8.298,0,0,5
8.299,0,0,7
8.3,0,0,3
8.301,1,1,1
8.302,1,0,2
8.303,0,0,6
8.304,1,0,0
8.305,0,0,1
8.306,1,0,2
8.307,0,0,7
8.308,1,0,0
8.309,1,0,1
8.31,0,0,5
8.311,0,0,7
8.312,1,0,0
8.313,1,0,1
8.314,1,0,2
8.315,0,0,7
8.316,1,0,0
8.317,0,0,1
8.318,0,0,2
8.319,0,0,6
8.32,1,0,0
8.321,1,0,1
8.322,1,0,2
8.323,1,0,6
8.324,1,0,0
8.325,0,0,4
8.326,1,0,2
8.327,0,0,6
8.328,0,0,0
8.329,1,0,1
8.33,0,0,2
8.331,1,0,6
8.332,1,0,0
8.333,1,0,1
8.334,1,0,2
8.335,1,0,6
8.336,1,0,0
8.337,0,0,1
8.338,1,0,2
8.339,1,0,6
8.34,0,0,3
8.341,0,1,4
8.342,0,0,5
8.343,1,0,6
8.344,0,0,3
8.345,0,1,1
8.346,0,0,5
8.347,1,0,6
8.348,0,0,3
8.349,0,1,4
8.35,0,0,5
8.351,0,0,7
8.352,0,0,3
8.353,1,1,1
8.354,1,0,2
8.355,0,0,7
8.356,1,0,3
8.357,0,1,4
8.358,0,0,5
8.359,0,0,7
8.36,1,0,0
8.361,0,0,1
8.362,1,0,2
8.363,0,0,6
8.364,0,0,0
8.365,0,0,4
8.366,0,0,5
8.367,1,0,6
8.368,1,0,0
8.369,1,0,1
8.37,0,0,2
8.371,1,0,6
8.372,1,0,0
8.373,0,0,4
8.374,0,0,5
8.375,0,0,7
8.376,1,0,0
8.377,1,0,1
8.378,0,0,2
8.379,0,0,6
8.38,1,0,0
8.381,1,0,1
8.382,1,0,2
8.383,0,0,6
8.384,0,0,0
8.385,0,0,1
8.386,0,0,2
