"Time","Piston_frame_a_r_0_1_","Piston_frame_a_r_0_2_","Piston_frame_a_r_0_3_"
0.157640558,0.15,0.200000643,0
0.157740558,0.15,0.200012066,0
0.157840558,0.15,0.200037771,0
0.157940558,0.15,0.20007776,0
0.158040558,0.15,0.200132039,0
0.158140558,0.15,0.200200614,0
0.158240558,0.15,0.200283495,0
0.158340558,0.15,0.200380693,0
0.158440558,0.15,0.200492219,0
0.158540558,0.15,0.200618088,0
0.158640558,0.15,0.200758316,0
0.158740558,0.15,0.200912919,0
0.158840558,0.15,0.201081917,0
0.158940558,0.15,0.201265328,0
0.159040558,0.15,0.201463175,0
0.159140558,0.15,0.20167548,0
0.159240558,0.15,0.201902265,0
0.159340558,0.15,0.202143555,0
0.159440558,0.15,0.202399375,0
0.159540558,0.15,0.202669751,0
0.159640558,0.15,0.202954708,0
0.159740558,0.15,0.203254272,0
0.159840558,0.15,0.203568469,0
0.159940558,0.15,0.203897327,0
0.160040558,0.15,0.204240871,0
0.160140558,0.15,0.204599127,0
0.160240558,0.15,0.204972119,0
0.160340558,0.15,0.205359872,0
0.160440558,0.15,0.205762409,0
0.160540558,0.15,0.206179752,0
0.160640558,0.15,0.206611922,0
0.160740558,0.15,0.207058937,0
0.160840558,0.15,0.207520814,0
0.160940558,0.15,0.207997569,0
0.161040558,0.15,0.208489215,0
0.161140558,0.15,0.20899576,0
0.161240558,0.15,0.209517214,0
0.161340558,0.15,0.210053579,0
0.161440558,0.15,0.210604858,0
0.161540558,0.15,0.211171048,0
0.161640558,0.15,0.211752144,0
0.161740558,0.15,0.212348136,0
0.161840558,0.15,0.21295901,0
0.161940558,0.15,0.21358475,0
0.162040558,0.15,0.214225332,0
0.162140558,0.15,0.21488073,0
0.162240558,0.15,0.215550912,0
0.162340558,0.15,0.216235842,0
0.162440558,0.15,0.216935479,0
0.162540558,0.15,0.217649775,0
0.162640558,0.15,0.218378679,0
0.162740558,0.15,0.219122134,0
0.162840558,0.15,0.219880076,0
0.162940558,0.15,0.220652436,0
0.163040558,0.15,0.22143914,0
0.163140558,0.15,0.222240109,0
0.163240558,0.15,0.223055255,0
0.163340558,0.15,0.223884487,0
0.163440558,0.15,0.224727708,0
0.163540558,0.15,0.225584813,0
0.163640558,0.15,0.226455694,0
0.163740558,0.15,0.227340235,0
0.163840558,0.15,0.228238314,0
0.163940558,0.15,0.229149806,0
0.164040558,0.15,0.230074578,0
0.164140558,0.15,0.231012491,0
0.164240558,0.15,0.231963403,0
0.164340558,0.15,0.232927166,0
0.164440558,0.15,0.233903624,0
0.164540558,0.15,0.23489262,0
0.164640558,0.15,0.235893989,0
0.164740558,0.15,0.236907563,0
0.164840558,0.15,0.237933169,0
0.164940558,0.15,0.23897063,0
0.165040558,0.15,0.240019763,0
0.165140558,0.15,0.241080383,0
0.165240558,0.15,0.242152301,0
0.165340558,0.15,0.243235323,0
0.165440558,0.15,0.244329252,0
0.165540558,0.15,0.245433889,0
0.165640558,0.15,0.246549031,0
0.165740558,0.15,0.247674473,0
0.165840558,0.15,0.248810005,0
0.165940558,0.15,0.249955417,0
0.166040558,0.15,0.251110496,0
0.166140558,0.15,0.252275028,0
0.166240558,0.15,0.253448794,0
0.166340558,0.15,0.254631578,0
0.166440558,0.15,0.255823158,0
0.166540558,0.15,0.257023314,0
0.166640558,0.15,0.258231823,0
0.166740558,0.15,0.259448462,0
0.166840558,0.15,0.260673007,0
0.166940558,0.15,0.261905233,0
0.167040558,0.15,0.263144916,0
0.167140558,0.15,0.264391829,0
0.167240558,0.15,0.265645747,0
0.167340558,0.15,0.266906445,0
0.167440558,0.15,0.268173696,0
0.167540558,0.15,0.269447276,0
0.167640558,0.15,0.270726958,0
0.167740558,0.15,0.272012519,0
0.167840558,0.15,0.273303733,0
0.167940558,0.15,0.274600377,0
0.168040558,0.15,0.275902228,0
0.168041558,0.15,0.275915272,0
0.168046558,0.15,0.275980506,0
0.168071558,0.15,0.276306829,0
0.168171558,0.15,0.277615155,0
0.168271558,0.15,0.278928176,0
0.168371558,0.15,0.280245669,0
0.168471558,0.15,0.281567416,0
0.168571558,0.15,0.282893197,0
0.168671558,0.15,0.284222795,0
0.168771558,0.15,0.285555992,0
0.168871558,0.15,0.286892573,0
0.168971558,0.15,0.288232322,0
0.169071558,0.15,0.289575027,0
0.169171558,0.15,0.290920473,0
0.169271558,0.15,0.292268449,0
0.169371558,0.15,0.293618744,0
0.169471558,0.15,0.294971149,0
0.169571558,0.15,0.296325455,0
0.169671558,0.15,0.297681453,0
0.169771558,0.15,0.299038937,0
0.169871558,0.15,0.300397701,0
0.169971558,0.15,0.301757539,0
0.170071558,0.15,0.303118247,0
0.170171558,0.15,0.304479623,0
0.170271558,0.15,0.305841461,0
0.170371558,0.15,0.307203562,0
0.170471558,0.15,0.308565722,0
0.170571558,0.15,0.309927741,0
0.170671558,0.15,0.311289418,0
0.170771558,0.15,0.312650553,0
0.170871558,0.15,0.314010946,0
0.170971558,0.15,0.315370396,0
0.171071558,0.15,0.316728705,0
0.171171558,0.15,0.318085672,0
0.171271558,0.15,0.319441097,0
0.171371558,0.15,0.320794781,0
0.171471558,0.15,0.322146523,0
0.171571558,0.15,0.323496122,0
0.171671558,0.15,0.324843377,0
0.171771558,0.15,0.326188085,0
0.171871558,0.15,0.327530043,0
0.171971558,0.15,0.328869047,0
0.172071558,0.15,0.330204893,0
0.172171558,0.15,0.331537373,0
0.172271558,0.15,0.33286628,0
0.172371558,0.15,0.334191404,0
0.172471558,0.15,0.335512533,0
0.172571558,0.15,0.336829454,0
0.172671558,0.15,0.338141951,0
0.172771558,0.15,0.339449806,0
0.172871558,0.15,0.340752799,0
0.172971558,0.15,0.342050706,0
0.173071558,0.15,0.3433433,0
0.173171558,0.15,0.344630352,0
0.173271558,0.15,0.345911628,0
0.173371558,0.15,0.347186892,0
0.173471558,0.15,0.348455902,0
0.173571558,0.15,0.349718413,0
0.173671558,0.15,0.350974175,0
0.173771558,0.15,0.352222934,0
0.173871558,0.15,0.35346443,0
0.173971558,0.15,0.354698398,0
0.174071558,0.15,0.355924567,0
0.174171558,0.15,0.35714266,0
0.174271558,0.15,0.358352396,0
0.174371558,0.15,0.359553483,0
0.174471558,0.15,0.360745625,0
0.174571558,0.15,0.36192852,0
0.174671558,0.15,0.363101854,0
0.174771558,0.15,0.36426531,0
0.174871558,0.15,0.365418559,0
0.174971558,0.15,0.366561265,0
0.175071558,0.15,0.367693083,0
0.175171558,0.15,0.368813658,0
0.175271558,0.15,0.369922627,0
0.175371558,0.15,0.371019615,0
0.175471558,0.15,0.372104238,0
0.175571558,0.15,0.3731761,0
0.175671558,0.15,0.374234796,0
0.175771558,0.15,0.375279909,0
0.175871558,0.15,0.37631101,0
0.175971558,0.15,0.377327658,0
0.176071558,0.15,0.378329402,0
0.176171558,0.15,0.379315777,0
0.176271558,0.15,0.380286308,0
0.176371558,0.15,0.381240505,0
0.176471558,0.15,0.382177868,0
0.176571558,0.15,0.383097884,0
0.176671558,0.15,0.384000029,0
0.176771558,0.15,0.384883766,0
0.176871558,0.15,0.385748546,0
0.176971558,0.15,0.386593812,0
0.177071558,0.15,0.387418992,0
0.177171558,0.15,0.388223508,0
0.177271558,0.15,0.389006772,0
0.177371558,0.15,0.389768186,0
0.177471558,0.15,0.390507147,0
0.177571558,0.15,0.391223045,0
0.177671558,0.15,0.391915267,0
0.177771558,0.15,0.392583196,0
0.177871558,0.15,0.393226213,0
0.177971558,0.15,0.393843701,0
0.178071558,0.15,0.394435046,0
0.178171558,0.15,0.39499964,0
0.178271558,0.15,0.39553688,0
0.178371558,0.15,0.396046176,0
0.178471558,0.15,0.396526948,0
0.178571558,0.15,0.396978636,0
0.178671558,0.15,0.397400695,0
0.178771558,0.15,0.397792603,0
0.178871558,0.15,0.398153864,0
0.178971558,0.15,0.398484007,0
0.179071558,0.15,0.398782596,0
0.179171558,0.15,0.399049225,0
0.179271558,0.15,0.399283528,0
0.179371558,0.15,0.399485174,0
0.179471558,0.15,0.399653879,0
0.179571558,0.15,0.399789399,0
0.179671558,0.15,0.399891537,0
0.179771558,0.15,0.399960144,0
0.179871558,0.15,0.399995118,0
0.179888225,0.15,0.399997673,0
0.179904892,0.15,0.399999292,0
0.179921558,0.15,0.399999975,0
0.179924386,0.15,0.399999998,0
0.179925386,0.15,0.4,0
0.179926386,0.15,0.399999998,0
0.179931386,0.15,0.399999939,0
0.179956386,0.15,0.399998381,0
0.180056386,0.15,0.399971092,0
0.180156386,0.15,0.399910146,0
0.180256386,0.15,0.399815619,0
0.180356386,0.15,0.399687624,0
0.180456386,0.15,0.399526317,0
0.180556386,0.15,0.399331892,0
0.180656386,0.15,0.399104578,0
0.180756386,0.15,0.398844644,0
0.180856386,0.15,0.398552387,0
0.180956386,0.15,0.398228141,0
0.181056386,0.15,0.397872266,0
0.181156386,0.15,0.397485151,0
0.181256386,0.15,0.397067209,0
0.181356386,0.15,0.396618875,0
0.181456386,0.15,0.396140607,0
0.181556386,0.15,0.395632877,0
0.181656386,0.15,0.395096175,0
0.181756386,0.15,0.394531002,0
0.181856386,0.15,0.393937871,0
0.181956386,0.15,0.393317304,0
0.182056386,0.15,0.392669828,0
0.182156386,0.15,0.391995976,0
0.182256386,0.15,0.391296284,0
0.182356386,0.15,0.390571289,0
0.182456386,0.15,0.389821528,0
0.182556386,0.15,0.389047536,0
0.182656386,0.15,0.388249845,0
0.182756386,0.15,0.387428984,0
0.182856386,0.15,0.386585476,0
0.182956386,0.15,0.38571984,0
0.183056386,0.15,0.384832586,0
0.183156386,0.15,0.38392422,0
0.183256386,0.15,0.382995237,0
0.183356386,0.15,0.382046126,0
0.183456386,0.15,0.381077368,0
0.183556386,0.15,0.380089433,0
0.183656386,0.15,0.379082784,0
0.183756386,0.15,0.378057875,0
0.183856386,0.15,0.37701515,0
0.183956386,0.15,0.375955044,0
0.184056386,0.15,0.374877983,0
0.184156386,0.15,0.373784383,0
0.184256386,0.15,0.372674654,0
0.184356386,0.15,0.371549194,0
0.184456386,0.15,0.370408395,0
0.184556386,0.15,0.369252637,0
0.184656386,0.15,0.368082296,0
0.184756386,0.15,0.366897736,0
0.184856386,0.15,0.365699317,0
0.184956386,0.15,0.364487389,0
0.185056386,0.15,0.363262296,0
0.185156386,0.15,0.362024374,0
0.185256386,0.15,0.360773953,0
0.185356386,0.15,0.359511356,0
0.185456386,0.15,0.358236902,0
0.185556386,0.15,0.356950902,0
0.185656386,0.15,0.355653661,0
0.185756386,0.15,0.354345482,0
0.185856386,0.15,0.35302666,0
0.185956386,0.15,0.351697487,0
0.186056386,0.15,0.350358249,0
0.186156386,0.15,0.349009231,0
0.186256386,0.15,0.347650712,0
0.186356386,0.15,0.346282968,0
0.186456386,0.15,0.344906273,0
0.186556386,0.15,0.343520895,0
0.186656386,0.15,0.342127103,0
0.186756386,0.15,0.340725162,0
0.186856386,0.15,0.339315336,0
0.186956386,0.15,0.337897886,0
0.187056386,0.15,0.336473072,0
0.187156386,0.15,0.335041152,0
0.187256386,0.15,0.333602386,0
0.187356386,0.15,0.332157029,0
0.187456386,0.15,0.330705339,0
0.187556386,0.15,0.329247572,0
0.187656386,0.15,0.327783985,0
0.187756386,0.15,0.326314835,0
0.187856386,0.15,0.324840378,0
0.187956386,0.15,0.323360873,0
0.188056386,0.15,0.32187658,0
0.188156386,0.15,0.320387757,0
0.188256386,0.15,0.318894668,0
0.188356386,0.15,0.317397574,0
0.188456386,0.15,0.315896742,0
0.188556386,0.15,0.314392439,0
0.188656386,0.15,0.312884933,0
0.188756386,0.15,0.311374496,0
0.188856386,0.15,0.309861404,0
0.188956386,0.15,0.308345932,0
0.189056386,0.15,0.306828362,0
0.189156386,0.15,0.305308977,0
0.189256386,0.15,0.303788062,0
0.189356386,0.15,0.302265909,0
0.189456386,0.15,0.300742811,0
0.189556386,0.15,0.299219065,0
0.189656386,0.15,0.297694973,0
0.189756386,0.15,0.296170839,0
0.189856386,0.15,0.294646974,0
0.189956386,0.15,0.29312369,0
0.190056386,0.15,0.291601306,0
0.190156386,0.15,0.290080143,0
0.190256386,0.15,0.288560528,0
0.190356386,0.15,0.287042793,0
0.190456386,0.15,0.285527272,0
0.190556386,0.15,0.284014307,0
0.190656386,0.15,0.28250424,0
0.190756386,0.15,0.280997422,0
0.190856386,0.15,0.279494207,0
0.190956386,0.15,0.277994951,0
0.191056386,0.15,0.276500017,0
0.191156386,0.15,0.275009773,0
0.191256386,0.15,0.273524587,0
0.191356386,0.15,0.272044836,0
0.191456386,0.15,0.270570898,0
0.191457386,0.15,0.270556189,0
0.191462386,0.15,0.270482645,0
0.191487386,0.15,0.270115206,0
0.191587386,0.15,0.268649446,0
0.191687386,0.15,0.267190388,0
0.191787386,0.15,0.26573842,0
0.191887386,0.15,0.264293936,0
0.191987386,0.15,0.262857331,0
0.192087386,0.15,0.261429002,0
0.192187386,0.15,0.260009349,0
0.192287386,0.15,0.258598772,0
0.192387386,0.15,0.257197673,0
0.192487386,0.15,0.255806456,0
0.192587386,0.15,0.254425522,0
0.192687386,0.15,0.253055275,0
0.192787386,0.15,0.251696115,0
0.192887386,0.15,0.250348444,0
0.192987386,0.15,0.249012661,0
0.193087386,0.15,0.24768916,0
0.193187386,0.15,0.246378336,0
0.193287386,0.15,0.245080578,0
0.193387386,0.15,0.243796271,0
0.193487386,0.15,0.242525796,0
0.193587386,0.15,0.241269529,0
0.193687386,0.15,0.240027837,0
0.193787386,0.15,0.238801084,0
0.193887386,0.15,0.237589625,0
0.193987386,0.15,0.236393806,0
0.194087386,0.15,0.235213968,0
0.194187386,0.15,0.234050439,0
0.194287386,0.15,0.23290354,0
0.194387386,0.15,0.231773581,0
0.194487386,0.15,0.230660861,0
0.194587386,0.15,0.229565669,0
0.194687386,0.15,0.228488283,0
0.194787386,0.15,0.227428967,0
0.194887386,0.15,0.226387975,0
0.194987386,0.15,0.225365547,0
0.195087386,0.15,0.224361912,0
0.195187386,0.15,0.223377285,0
0.195287386,0.15,0.222411867,0
0.195387386,0.15,0.221465849,0
0.195487386,0.15,0.220539406,0
0.195587386,0.15,0.219632702,0
0.195687386,0.15,0.218745886,0
0.195787386,0.15,0.217879096,0
0.195887386,0.15,0.217032456,0
0.195987386,0.15,0.216206078,0
0.196087386,0.15,0.215400063,0
0.196187386,0.15,0.214614498,0
0.196287386,0.15,0.21384946,0
0.196387386,0.15,0.213105014,0
0.196487386,0.15,0.212381215,0
0.196587386,0.15,0.211678108,0
0.196687386,0.15,0.210995728,0
0.196787386,0.15,0.2103341,0
0.196887386,0.15,0.209693241,0
0.196987386,0.15,0.20907316,0
0.197087386,0.15,0.208473858,0
0.197187386,0.15,0.20789533,0
0.197287386,0.15,0.207337564,0
0.197387386,0.15,0.206800542,0
0.197487386,0.15,0.20628424,0
0.197587386,0.15,0.205788632,0
0.197687386,0.15,0.205313685,0
0.197787386,0.15,0.204859364,0
0.197887386,0.15,0.204425632,0
0.197987386,0.15,0.204012446,0
0.198087386,0.15,0.203619767,0
0.198187386,0.15,0.203247548,0
0.198287386,0.15,0.202895747,0
0.198387386,0.15,0.202564317,0
0.198487386,0.15,0.202253214,0
0.198587386,0.15,0.201962394,0
0.198687386,0.15,0.201691814,0
0.198787386,0.15,0.20144143,0
0.198887386,0.15,0.201211204,0
0.198987386,0.15,0.201001095,0
0.199087386,0.15,0.200811068,0
0.199187386,0.15,0.20064109,0
0.199287386,0.15,0.20049113,0
0.199387386,0.15,0.200361159,0
0.199487386,0.15,0.200251154,0
0.199587386,0.15,0.200161094,0
0.199687386,0.15,0.20009096,0
0.199787386,0.15,0.20004074,0
0.199887386,0.15,0.200010424,0
0.199987386,0.15,0.200000006,0
0.199988752,0.15,0.200000001,0
0.199989752,0.15,0.2,0
0.199994752,0.15,0.200000025,0
0.200019752,0.15,0.200000895,0
0.200119752,0.15,0.200016812,0
0.200219752,0.15,0.200052628,0
0.200319752,0.15,0.200108349,0
0.200419752,0.15,0.200183988,0
0.200519752,0.15,0.200279558,0
0.200619752,0.15,0.200395078,0
0.200719752,0.15,0.200530571,0
0.200819752,0.15,0.200686061,0
0.200919752,0.15,0.200861577,0
0.201019752,0.15,0.201057152,0
0.201119752,0.15,0.20127282,0
0.201219752,0.15,0.201508619,0
0.201319752,0.15,0.201764588,0
0.201419752,0.15,0.202040769,0
0.201519752,0.15,0.202337207,0
0.201619752,0.15,0.202653947,0
0.201719752,0.15,0.202991035,0
0.201819752,0.15,0.203348518,0
0.201919752,0.15,0.203726444,0
0.202019752,0.15,0.204124861,0
0.202119752,0.15,0.204543816,0
0.202219752,0.15,0.204983355,0
0.202319752,0.15,0.205443523,0
0.202419752,0.15,0.205924364,0
0.202519752,0.15,0.206425918,0
0.202619752,0.15,0.206948223,0
0.202719752,0.15,0.207491315,0
0.202819752,0.15,0.208055224,0
0.202919752,0.15,0.208639976,0
0.203019752,0.15,0.209245595,0
0.203119752,0.15,0.209872095,0
0.203219752,0.15,0.210519488,0
0.203319752,0.15,0.211187777,0
0.203419752,0.15,0.211876959,0
0.203519752,0.15,0.212587026,0
0.203619752,0.15,0.213317957,0
0.203719752,0.15,0.214069727,0
0.203819752,0.15,0.2148423,0
0.203919752,0.15,0.215635632,0
0.204019752,0.15,0.216449669,0
0.204119752,0.15,0.217284346,0
0.204219752,0.15,0.218139588,0
0.204319752,0.15,0.219015312,0
0.204419752,0.15,0.21991142,0
0.204519752,0.15,0.220827807,0
0.204619752,0.15,0.221764353,0
0.204719752,0.15,0.222720928,0
0.204819752,0.15,0.223697392,0
0.204919752,0.15,0.224693592,0
0.205019752,0.15,0.225709362,0
0.205119752,0.15,0.226744528,0
0.205219752,0.15,0.227798902,0
0.205319752,0.15,0.228872285,0
0.205419752,0.15,0.229964466,0
0.205519752,0.15,0.231075226,0
0.205619752,0.15,0.232204332,0
0.205719752,0.15,0.233351541,0
0.205819752,0.15,0.234516602,0
0.205919752,0.15,0.235699252,0
0.206019752,0.15,0.23689922,0
0.206119752,0.15,0.238116224,0
0.206219752,0.15,0.239349975,0
0.206319752,0.15,0.240600175,0
0.206419752,0.15,0.24186652,0
0.206519752,0.15,0.243148695,0
0.206619752,0.15,0.244446382,0
0.206719752,0.15,0.245759253,0
0.206819752,0.15,0.247086978,0
0.206919752,0.15,0.248429219,0
0.207019752,0.15,0.249785634,0
0.207119752,0.15,0.251155876,0
0.207219752,0.15,0.252539593,0
0.207319752,0.15,0.253936433,0
0.207419752,0.15,0.255346037,0
0.207519752,0.15,0.256768046,0
0.207619752,0.15,0.258202097,0
0.207719752,0.15,0.259647827,0
0.207819752,0.15,0.261104869,0
0.207919752,0.15,0.262572856,0
0.208019752,0.15,0.264051423,0
0.208119752,0.15,0.265540199,0
0.208219752,0.15,0.267038819,0
0.208319752,0.15,0.268546912,0
0.208419752,0.15,0.270064112,0
0.208519752,0.15,0.271590052,0
0.208619752,0.15,0.273124366,0
0.208719752,0.15,0.274666688,0
0.208819752,0.15,0.276216654,0
0.208820752,0.15,0.276232191,0
0.208825752,0.15,0.276309896,0
0.208850752,0.15,0.276698645,0
0.208950752,0.15,0.278258063,0
0.209050752,0.15,0.27982429,0
0.209150752,0.15,0.281396966,0
0.209250752,0.15,0.282975733,0
0.209350752,0.15,0.284560236,0
0.209450752,0.15,0.28615012,0
0.209550752,0.15,0.287745033,0
0.209650752,0.15,0.289344625,0
0.209750752,0.15,0.290948546,0
0.209850752,0.15,0.292556449,0
0.209950752,0.15,0.294167989,0
0.210050752,0.15,0.295782822,0
0.210150752,0.15,0.297400605,0
0.210250752,0.15,0.299020998,0
0.210350752,0.15,0.30064366,0
0.210450752,0.15,0.302268254,0
0.210550752,0.15,0.303894441,0
0.210650752,0.15,0.305521886,0
0.210750752,0.15,0.307150253,0
0.210850752,0.15,0.308779206,0
0.210950752,0.15,0.31040841,0
0.211050752,0.15,0.312037531,0
0.211150752,0.15,0.313666233,0
0.211250752,0.15,0.315294182,0
0.211350752,0.15,0.316921042,0
0.211450752,0.15,0.318546475,0
0.211550752,0.15,0.320170144,0
0.211650752,0.15,0.321791709,0
0.211750752,0.15,0.323410829,0
0.211850752,0.15,0.325027161,0
0.211950752,0.15,0.326640358,0
0.212050752,0.15,0.328250073,0
0.212150752,0.15,0.329855952,0
0.212250752,0.15,0.33145764,0
0.212350752,0.15,0.333054777,0
0.212450752,0.15,0.334646998,0
0.212550752,0.15,0.336233934,0
0.212650752,0.15,0.33781521,0
0.212750752,0.15,0.339390444,0
0.212850752,0.15,0.340959248,0
0.212950752,0.15,0.342521227,0
0.213050752,0.15,0.344075978,0
0.213150752,0.15,0.34562309,0
0.213250752,0.15,0.347162142,0
0.213350752,0.15,0.348692704,0
0.213450752,0.15,0.350214335,0
0.213550752,0.15,0.351726584,0
0.213650752,0.15,0.353228987,0
0.213750752,0.15,0.354721067,0
0.213850752,0.15,0.356202334,0
0.213950752,0.15,0.357672285,0
0.214050752,0.15,0.359130399,0
0.214150752,0.15,0.360576142,0
0.214250752,0.15,0.36200896,0
0.214350752,0.15,0.363428284,0
0.214450752,0.15,0.364833525,0
0.214550752,0.15,0.366224072,0
0.214650752,0.15,0.367599297,0
0.214750752,0.15,0.368958549,0
0.214850752,0.15,0.370301154,0
0.214950752,0.15,0.371626414,0
0.215050752,0.15,0.372933608,0
0.215150752,0.15,0.374221989,0
0.215250752,0.15,0.375490783,0
0.215350752,0.15,0.376739192,0
0.215450752,0.15,0.377966389,0
0.215550752,0.15,0.379171517,0
0.215650752,0.15,0.380353695,0
0.215750752,0.15,0.38151201,0
0.215850752,0.15,0.382645522,0
0.215950752,0.15,0.383753263,0
0.216050752,0.15,0.384834237,0
0.216150752,0.15,0.38588742,0
0.216250752,0.15,0.386911763,0
0.216350752,0.15,0.387906193,0
0.216450752,0.15,0.388869613,0
0.216550752,0.15,0.389800907,0
0.216650752,0.15,0.390698941,0
0.216750752,0.15,0.391562569,0
0.216850752,0.15,0.392390634,0
0.216950752,0.15,0.393181972,0
0.217050752,0.15,0.393935424,0
0.217150752,0.15,0.394649831,0
0.217250752,0.15,0.395324051,0
0.217350752,0.15,0.395956961,0
0.217450752,0.15,0.396547461,0
0.217550752,0.15,0.397094492,0
0.217650752,0.15,0.397597033,0
0.217750752,0.15,0.398054119,0
0.217850752,0.15,0.398464843,0
0.217950752,0.15,0.398828368,0
0.218050752,0.15,0.399143936,0
0.218150752,0.15,0.399410871,0
0.218250752,0.15,0.399628595,0
0.218350752,0.15,0.399796625,0
0.218450752,0.15,0.399914586,0
0.218550752,0.15,0.399982211,0
0.218567419,0.15,0.399988575,0
0.218584086,0.15,0.399993537,0
0.218600752,0.15,0.399997095,0
0.218617419,0.15,0.399999249,0
0.218634086,0.15,0.399999999,0
0.218635086,0.15,0.4,0
0.218640086,0.15,0.399999926,0
0.218665086,0.15,0.39999766,0
0.218765086,0.15,0.399957024,0
0.218865086,0.15,0.399865942,0
0.218965086,0.15,0.3997246,0
0.219065086,0.15,0.399533281,0
0.219165086,0.15,0.399292363,0
0.219265086,0.15,0.399002319,0
0.219365086,0.15,0.398663706,0
0.219465086,0.15,0.398277163,0
0.219565086,0.15,0.397843402,0
0.219665086,0.15,0.397363204,0
0.219765086,0.15,0.396837409,0
0.219865086,0.15,0.39626691,0
0.219965086,0.15,0.395652643,0
0.220065086,0.15,0.394995584,0
0.220165086,0.15,0.394296738,0
0.220265086,0.15,0.393557134,0
0.220365086,0.15,0.392777818,0
0.220465086,0.15,0.391959847,0
0.220565086,0.15,0.391104283,0
0.220665086,0.15,0.390212192,0
0.220765086,0.15,0.389284631,0
0.220865086,0.15,0.388322654,0
0.220965086,0.15,0.387327302,0
0.221065086,0.15,0.3862996,0
0.221165086,0.15,0.385240559,0
0.221265086,0.15,0.384151172,0
0.221365086,0.15,0.383032408,0
0.221465086,0.15,0.381885217,0
0.221565086,0.15,0.380710527,0
0.221665086,0.15,0.379509242,0
0.221765086,0.15,0.37828224,0
0.221865086,0.15,0.377030377,0
0.221965086,0.15,0.375754486,0
0.222065086,0.15,0.374455375,0
0.222165086,0.15,0.373133827,0
0.222265086,0.15,0.371790605,0
0.222365086,0.15,0.370426447,0
0.222465086,0.15,0.369042069,0
0.222565086,0.15,0.367638167,0
0.222665086,0.15,0.366215416,0
0.222765086,0.15,0.364774471,0
0.222865086,0.15,0.363315967,0
0.222965086,0.15,0.361840522,0
0.223065086,0.15,0.360348736,0
0.223165086,0.15,0.358841193,0
0.223265086,0.15,0.357318461,0
0.223365086,0.15,0.355781093,0
0.223465086,0.15,0.354229628,0
0.223565086,0.15,0.352664591,0
0.223665086,0.15,0.351086498,0
0.223765086,0.15,0.349495848,0
0.223865086,0.15,0.347893135,0
0.223965086,0.15,0.346278838,0
0.224065086,0.15,0.34465343,0
0.224165086,0.15,0.343017375,0
0.224265086,0.15,0.341371127,0
0.224365086,0.15,0.339715137,0
0.224465086,0.15,0.338049845,0
0.224565086,0.15,0.336375689,0
0.224665086,0.15,0.334693101,0
0.224765086,0.15,0.333002507,0
0.224865086,0.15,0.33130433,0
0.224965086,0.15,0.329598992,0
0.225065086,0.15,0.327886909,0
0.225165086,0.15,0.326168498,0
0.225265086,0.15,0.324444173,0
0.225365086,0.15,0.322714346,0
0.225465086,0.15,0.320979431,0
0.225565086,0.15,0.31923984,0
0.225665086,0.15,0.317495988,0
0.225765086,0.15,0.315748289,0
0.225865086,0.15,0.313997158,0
0.225965086,0.15,0.312243015,0
0.226065086,0.15,0.31048628,0
0.226165086,0.15,0.308727376,0
0.226265086,0.15,0.306966729,0
0.226365086,0.15,0.305204771,0
0.226465086,0.15,0.303441934,0
0.226565086,0.15,0.301678658,0
0.226665086,0.15,0.299915386,0
0.226765086,0.15,0.298152564,0
0.226865086,0.15,0.296390647,0
0.226965086,0.15,0.294630093,0
0.227065086,0.15,0.292871365,0
0.227165086,0.15,0.291114934,0
0.227265086,0.15,0.289361276,0
0.227365086,0.15,0.287610872,0
0.227465086,0.15,0.28586421,0
0.227565086,0.15,0.284121786,0
0.227665086,0.15,0.2823841,0
0.227765086,0.15,0.28065166,0
0.227865086,0.15,0.278924978,0
0.227965086,0.15,0.277204574,0
0.228065086,0.15,0.275490975,0
0.228165086,0.15,0.273784712,0
0.228265086,0.15,0.272086322,0
0.228365086,0.15,0.270396348,0
0.228366086,0.15,0.270379492,0
0.228371086,0.15,0.270295217,0
0.228396086,0.15,0.269874237,0
0.228496086,0.15,0.268196098,0
0.228596086,0.15,0.266527649,0
0.228696086,0.15,0.264869447,0
0.228796086,0.15,0.263222055,0
0.228896086,0.15,0.261586039,0
0.228996086,0.15,0.259961965,0
0.229096086,0.15,0.258350403,0
0.229196086,0.15,0.256751922,0
0.229296086,0.15,0.255167095,0
0.229396086,0.15,0.25359649,0
0.229496086,0.15,0.252040677,0
0.229596086,0.15,0.250500222,0
0.229696086,0.15,0.248975687,0
0.229796086,0.15,0.247467631,0
0.229896086,0.15,0.245976607,0
0.229996086,0.15,0.244503162,0
0.230096086,0.15,0.243047835,0
0.230196086,0.15,0.241611155,0
0.230296086,0.15,0.240193644,0
0.230396086,0.15,0.238795811,0
0.230496086,0.15,0.237418153,0
0.230596086,0.15,0.236061154,0
0.230696086,0.15,0.234725285,0
0.230796086,0.15,0.233411001,0
0.230896086,0.15,0.232118741,0
0.230996086,0.15,0.230848926,0
0.231096086,0.15,0.229601961,0
0.231196086,0.15,0.228378231,0
0.231296086,0.15,0.227178102,0
0.231396086,0.15,0.22600192,0
0.231496086,0.15,0.224850013,0
0.231596086,0.15,0.223722684,0
0.231696086,0.15,0.22262022,0
0.231796086,0.15,0.221542882,0
0.231896086,0.15,0.220490913,0
0.231996086,0.15,0.219464535,0
0.232096086,0.15,0.218463947,0
0.232196086,0.15,0.217489329,0
