"time","Out1[1]","Out1[2]","Out6[1]","Out6[2]","Out6[3]","Out6[4]","Out6[5]","Out6[6]","Out7","Out8.signal1","Out8.signal2","Out9","Out10","Out11","Out2","Out3","Out4","Out5"
7.15,1,0.76227109236141122,1,0,0,0,1,0,0.578439764388199,0.76227109236141122,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
7.16,1,0.76870545019175585,1,0,0,0,1,0,0.578439764388199,0.76870545019175585,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
7.17,1,0.77506293811766702,1,0,0,0,1,0,0.578439764388199,0.77506293811766702,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
7.18,1,0.78134292039565001,1,0,0,0,1,0,0.578439764388199,0.78134292039565001,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
7.19,1,0.78754476903271087,1,0,0,0,1,0,0.578439764388199,0.78754476903271087,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
7.2,1,0.79366786384915311,1,0,0,0,1,0,0.578439764388199,0.79366786384915311,1,0.6866091287076389,0.14579380802517494,6,9,0,12,12
7.21,1,0.7997115925405982,1,0,0,0,1,0,0.79366786384915111,0.7997115925405982,1,0.6866091287076389,0.15873357276983024,6,9,0,12,12
7.22,1,0.80567535073921326,1,0,0,0,1,0,0.79366786384915111,0.80567535073921326,1,0.6866091287076389,0.15873357276983024,6,9,0,12,12
7.23,1,0.81155854207414879,1,0,0,0,1,0,0.79366786384915111,0.81155854207414879,1,0.6866091287076389,0.15873357276983024,6,9,0,12,12
7.24,1,0.81736057823117292,1,0,0,0,1,0,0.79366786384915111,0.81736057823117292,1,0.6866091287076389,0.15873357276983024,6,9,0,12,12
7.25,1,0.82308087901150551,1,0,0,0,1,0,0.79366786384915111,0.82308087901150551,1,0.6866091287076389,0.15873357276983024,6,9,0,12,12
7.26,1,0.82871887238983533,1,0,0,0,1,0,0.79366786384915111,0.82871887238983533,1,0.6866091287076389,0.15873357276983024,6,9,0,12,12
7.27,1,0.83427399457152351,1,0,0,0,1,0,0.79366786384915111,0.83427399457152351,1,0.82871887238983621,0.15873357276983024,6,10,0,12,12
7.28,1,0.83974569004897992,1,0,0,0,1,0,0.79366786384915111,0.83974569004897992,1,0.82871887238983621,0.15873357276983024,6,10,0,12,12
7.29,1,0.84513341165721734,1,0,0,0,1,0,0.79366786384915111,0.84513341165721734,1,0.82871887238983621,0.15873357276983024,6,10,0,12,12
7.3,1,0.8504366206285644,1,0,0,0,1,0,0.79366786384915111,0.8504366206285644,1,0.82871887238983621,0.15873357276983024,6,10,0,12,12
7.31,1,0.85565478664654393,1,0,0,0,1,0,0.79366786384915111,0.85565478664654393,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.32,1,0.86078738789890175,1,0,0,0,1,0,0.79366786384915111,0.86078738789890175,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.33,1,0.86583391112978991,1,0,0,0,1,0,0.79366786384915111,0.86583391112978991,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.34,1,0.87079385169109114,1,0,0,0,1,0,0.79366786384915111,0.87079385169109114,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.35,1,0.87566671359288262,1,0,0,0,1,0,0.79366786384915111,0.87566671359288262,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.36,1,0.88045200955303438,1,0,0,0,1,0,0.79366786384915111,0.88045200955303438,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.37,1,0.88514926104593827,1,0,0,0,1,0,0.79366786384915111,0.88514926104593827,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.38,1,0.88975799835035962,1,0,0,0,1,0,0.79366786384915111,0.88975799835035962,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.39,1,0.89427776059640884,1,0,0,0,1,0,0.79366786384915111,0.89427776059640884,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.4,1,0.89870809581162692,1,0,0,0,1,0,0.79366786384915111,0.89870809581162692,1,0.82871887238983621,0.17008732412571242,6,10,0,12,12
7.41,1,0.9030485609661848,1,0,0,0,1,0,0.79366786384915111,0.9030485609661848,1,0.82871887238983621,0.17974161916232484,6,10,0,12,12
7.42,1,0.90729872201718398,1,0,0,0,1,0,0.79366786384915111,0.90729872201718398,1,0.82871887238983621,0.17974161916232484,6,10,0,12,12
7.43,1,0.91145815395206131,1,0,0,0,1,0,0.79366786384915111,0.91145815395206131,1,0.82871887238983621,0.17974161916232484,6,10,0,12,12
7.44,1,0.91552644083108958,1,0,0,0,1,0,0.79366786384915111,0.91552644083108958,1,0.82871887238983621,0.17974161916232484,6,10,0,12,12
7.45,1,0.91950317582897068,1,0,0,0,1,0,0.79366786384915111,0.91950317582897068,1,0.82871887238983621,0.17974161916232484,6,11,0,12,12
7.46,1,0.92338796127551892,1,0,0,0,1,0,0.79366786384915111,0.92338796127551892,1,0.82871887238983621,0.17974161916232484,6,11,0,12,12
7.47,1,0.92718040869542695,1,0,0,0,1,0,0.79366786384915111,0.92718040869542695,1,0.82871887238983621,0.17974161916232484,6,11,0,12,12
7.48,1,0.93088013884711363,1,0,0,0,1,0,0.79366786384915111,0.93088013884711363,1,0.82871887238983621,0.17974161916232484,6,11,0,12,12
7.49,1,0.93448678176064603,1,0,0,0,1,0,0.79366786384915111,0.93448678176064603,1,0.9308801388471144,0.17974161916232484,6,11,0,12,12
7.5,1,0.9379999767747389,1,0,0,0,1,0,0.79366786384915111,0.9379999767747389,1,0.9308801388471144,0.17974161916232484,6,11,0,12,12
7.51,1,0.94141937257281827,1,0,0,0,1,0,0.93799997677473601,0.94141937257281827,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.52,1,0.94474462721815411,1,0,0,0,1,0,0.93799997677473601,0.94474462721815411,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.53,1,0.94797540818805248,1,0,0,0,1,0,0.93799997677473601,0.94797540818805248,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.54,1,0.95111139240710896,1,0,0,0,1,0,0.93799997677473601,0.95111139240710896,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.55,1,0.95415226627951477,1,0,0,0,1,0,0.93799997677473601,0.95415226627951477,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.56,1,0.95709772572041729,1,0,0,0,1,0,0.93799997677473601,0.95709772572041729,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.57,1,0.95994747618632614,1,0,0,0,1,0,0.93799997677473601,0.95994747618632614,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.58,1,0.96270123270457009,1,0,0,0,1,0,0.93799997677473601,0.96270123270457009,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.59,1,0.96535871990179178,1,0,0,0,1,0,0.93799997677473601,0.96535871990179178,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.6,1,0.96791967203148654,1,0,0,0,1,0,0.93799997677473601,0.96791967203148654,1,0.9308801388471144,0.1875999953549472,6,11,0,12,12
7.61,1,0.97038383300057496,1,0,0,0,1,0,0.93799997677473601,0.97038383300057496,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.62,1,0.97275095639501374,1,0,0,0,1,0,0.93799997677473601,0.97275095639501374,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.63,1,0.97502080550443626,1,0,0,0,1,0,0.93799997677473601,0.97502080550443626,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.64,1,0.97719315334582302,1,0,0,0,1,0,0.93799997677473601,0.97719315334582302,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.65,1,0.97926778268619996,1,0,0,0,1,0,0.93799997677473601,0.97926778268619996,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.66,1,0.9812444860643621,1,0,0,0,1,0,0.93799997677473601,0.9812444860643621,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.67,1,0.98312306581161879,1,0,0,0,1,0,0.93799997677473601,0.98312306581161879,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.68,1,0.98490333407156083,1,0,0,0,1,0,0.93799997677473601,0.98490333407156083,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.69,1,0.98658511281884587,1,0,0,0,1,0,0.93799997677473601,0.98658511281884587,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.7,1,0.98816823387700037,1,0,0,0,1,0,0.93799997677473601,0.98816823387700037,1,0.9308801388471144,0.1935839344062967,6,11,0,12,12
7.71,1,0.98965253893523797,1,0,0,0,1,0,0.93799997677473601,0.98965253893523797,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.72,1,0.99103787956428979,1,0,0,0,1,0,0.93799997677473601,0.99103787956428979,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.73,1,0.99232411723124747,1,0,0,0,1,0,0.93799997677473601,0.99232411723124747,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.74,1,0.99351112331341584,1,0,0,0,1,0,0.93799997677473601,0.99351112331341584,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.75,1,0.99459877911117611,1,0,0,0,1,0,0.93799997677473601,0.99459877911117611,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.76,1,0.99558697585985478,1,0,0,0,1,0,0.93799997677473601,0.99558697585985478,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.77,1,0.99647561474060065,1,0,0,0,1,0,0.93799997677473601,0.99647561474060065,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.78,1,0.99726460689026586,1,0,0,0,1,0,0.93799997677473601,0.99726460689026586,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.79,1,0.99795387341029318,1,0,0,0,1,0,0.93799997677473601,0.99795387341029318,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.8,1,0.99854334537460498,1,0,0,0,1,0,0.93799997677473601,0.99854334537460498,1,0.98816823387700148,0.19763364677539941,6,11,0,12,12
7.81,1,0.99903296383649598,1,0,0,0,1,0,0.99854334537460143,0.99903296383649598,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.82,1,0.99942267983452793,1,0,0,0,1,0,0.99854334537460143,0.99942267983452793,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.83,1,0.99971245439742595,1,0,0,0,1,0,0.99854334537460143,0.99971245439742595,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.84,1,0.99990225854797521,1,0,0,0,1,0,0.99854334537460143,0.99990225854797521,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.85,1,0.99999207330591877,1,0,0,0,1,0,0.99854334537460143,0.99999207330591877,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.86,1,0.99998188968985557,1,0,0,0,1,0,0.99854334537460143,0.99998188968985557,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.87,1,0.99987170871813902,1,0,0,0,1,0,0.99854334537460143,0.99987170871813902,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.88,1,0.99966154140877417,1,0,0,0,1,0,0.99854334537460143,0.99966154140877417,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.89,1,0.99935140877831696,1,0,0,0,1,0,0.99854334537460143,0.99935140877831696,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.9,1,0.99894134183977201,1,0,0,0,1,0,0.99854334537460143,0.99894134183977201,1,0.98816823387700148,0.1997086690749203,6,11,0,12,12
7.91,1,0.99843138159949141,1,0,0,0,1,0,0.99854334537460143,0.99843138159949141,1,0.98816823387700148,0.19978826836795363,6,11,0,12,12
7.92,1,0.99782157905307434,1,0,0,0,1,0,0.99854334537460143,0.99782157905307434,1,0.98816823387700148,0.19978826836795363,6,11,0,12,12
7.93,1,0.99711199518026705,1,0,0,0,1,0,0.99854334537460143,0.99711199518026705,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
7.94,1,0.99630270093886564,1,0,0,0,1,0,0.99854334537460143,0.99630270093886564,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
7.95,1,0.99539377725761991,1,0,0,0,1,0,0.99854334537460143,0.99539377725761991,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
7.96,1,0.99438531502814043,1,0,0,0,1,0,0.99854334537460143,0.99438531502814043,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
7.97,1,0.9932774150958098,1,0,0,0,1,0,0.99854334537460143,0.9932774150958098,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
7.98,1,0.99207018824969795,1,0,0,0,1,0,0.99854334537460143,0.99207018824969795,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
7.99,1,0.99076375521148352,1,0,0,0,1,0,0.99854334537460143,0.99076375521148352,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
8,1,0.98935824662338179,1,0,0,0,1,0,0.99854334537460143,0.98935824662338179,1,0.99782157905307556,0.19978826836795363,6,11,0,12,12
8.01,1,0.98785380303508008,1,0,0,0,1,0,0.99854334537460143,0.98785380303508008,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.02,1,0.98625057488968371,1,0,0,0,1,0,0.99854334537460143,0.98625057488968371,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.03,1,0.98454872250867109,1,0,0,0,1,0,0.99854334537460143,0.98454872250867109,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.04,1,0.98274841607586183,1,0,0,0,1,0,0.99854334537460143,0.98274841607586183,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.05,1,0.98084983562039951,1,0,0,0,1,0,0.99854334537460143,0.98084983562039951,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.06,1,0.97885317099874736,1,0,0,0,1,0,0.99854334537460143,0.97885317099874736,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.07,1,0.97675862187570361,1,0,0,0,1,0,0.99854334537460143,0.97675862187570361,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.08,1,0.97456639770443498,1,0,0,0,1,0,0.99854334537460143,0.97456639770443498,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.09,1,0.97227671770553203,1,0,0,0,1,0,0.99854334537460143,0.97227671770553203,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.1,1,0.9698898108450863,1,0,0,0,1,0,0.99854334537460143,0.9698898108450863,1,0.99782157905307556,0.19787164932467557,6,11,0,12,12
8.11,1,0.96740591581179491,1,0,0,0,1,0,0.96988981084508219,0.96740591581179491,1,0.99782157905307556,0.19397796216901644,6,11,0,12,12
8.12,1,0.96482528099309084,1,0,0,0,1,0,0.96988981084508219,0.96482528099309084,1,0.99782157905307556,0.19397796216901644,6,11,0,12,12
8.13,1,0.96214816445030626,1,0,0,0,1,0,0.96988981084508219,0.96214816445030626,1,0.99782157905307556,0.19397796216901644,6,11,0,12,12
8.14,1,0.95937483389286415,1,0,0,0,1,0,0.96988981084508219,0.95937483389286415,1,0.99782157905307556,0.19397796216901644,6,11,0,12,12
8.15,1,0.9565055666515091,1,0,0,0,1,0,0.96988981084508219,0.9565055666515091,1,0.9593748338928656,0.19397796216901644,6,11,0,12,12
8.16,1,0.95354064965057428,1,0,0,0,1,0,0.96988981084508219,0.95354064965057428,1,0.9593748338928656,0.19397796216901644,6,11,0,12,12
8.17,1,0.95048037937928886,1,0,0,0,1,0,0.96988981084508219,0.95048037937928886,1,0.9593748338928656,0.19397796216901644,6,11,0,12,12
8.18,1,0.94732506186212995,1,0,0,0,1,0,0.96988981084508219,0.94732506186212995,1,0.9593748338928656,0.19397796216901644,6,11,0,12,12
8.19,1,0.94407501262821969,1,0,0,0,1,0,0.96988981084508219,0.94407501262821969,1,0.9593748338928656,0.19397796216901644,6,11,0,12,12
8.2,1,0.94073055667977312,1,0,0,0,1,0,0.96988981084508219,0.94073055667977312,1,0.9593748338928656,0.19397796216901644,6,11,0,12,12
8.21,1,0.93729202845959758,1,0,0,0,1,0,0.96988981084508219,0.93729202845959758,1,0.9593748338928656,0.18814611133595377,6,11,0,12,12
8.22,1,0.93375977181765069,1,0,0,0,1,0,0.96988981084508219,0.93375977181765069,1,0.9593748338928656,0.18814611133595377,6,11,0,12,12
8.23,1,0.93013413997665262,1,0,0,0,1,0,0.96988981084508219,0.93013413997665262,1,0.9593748338928656,0.18814611133595377,6,11,0,12,12
8.24,1,0.92641549549676616,1,0,0,0,1,0,0.96988981084508219,0.92641549549676616,1,0.9593748338928656,0.18814611133595377,6,11,0,12,12
8.25,1,0.92260421023934025,1,0,0,0,1,0,0.96988981084508219,0.92260421023934025,1,0.9593748338928656,0.18814611133595377,6,11,0,12,12
8.26,1,0.91870066532972472,1,0,0,0,1,0,0.96988981084508219,0.91870066532972472,1,0.9593748338928656,0.18814611133595377,6,11,0,12,12
8.27,1,0.91470525111915757,1,0,0,0,1,0,0.96988981084508219,0.91470525111915757,1,0.9593748338928656,0.18814611133595377,6,10,0,12,12
8.28,1,0.91061836714573041,1,0,0,0,1,0,0.96988981084508219,0.91061836714573041,1,0.9593748338928656,0.18814611133595377,6,10,0,12,12
8.29,1,0.90644042209443398,1,0,0,0,1,0,0.96988981084508219,0.90644042209443398,1,0.9593748338928656,0.18814611133595377,6,10,0,12,12
8.3,1,0.90217183375629328,1,0,0,0,1,0,0.96988981084508219,0.90217183375629328,1,0.9593748338928656,0.18814611133595377,6,10,0,12,12
8.31,1,0.89781302898658444,1,0,0,0,1,0,0.96988981084508219,0.89781302898658444,1,0.9593748338928656,0.1804343667512579,6,10,0,12,12
8.32,1,0.89336444366215195,1,0,0,0,1,0,0.96988981084508219,0.89336444366215195,1,0.9593748338928656,0.1804343667512579,6,10,0,12,12
8.33,1,0.88882652263782103,1,0,0,0,1,0,0.96988981084508219,0.88882652263782103,1,0.9593748338928656,0.1804343667512579,6,10,0,12,12
8.34,1,0.88419971970191269,1,0,0,0,1,0,0.96988981084508219,0.88419971970191269,1,0.9593748338928656,0.1804343667512579,6,10,0,12,12
8.35,1,0.87948449753086488,1,0,0,0,1,0,0.96988981084508219,0.87948449753086488,1,0.9593748338928656,0.1804343667512579,6,10,0,12,12
8.36,1,0.87468132764296525,1,0,0,0,1,0,0.96988981084508219,0.87468132764296525,1,0.9593748338928656,0.1804343667512579,6,10,0,12,12
8.37,1,0.86979069035119905,1,0,0,0,1,0,0.96988981084508219,0.86979069035119905,1,0.87468132764296613,0.1804343667512579,6,10,0,12,12
8.38,1,0.86481307471522184,1,0,0,0,1,0,0.96988981084508219,0.86481307471522184,1,0.87468132764296613,0.1804343667512579,6,10,0,12,12
8.39,1,0.85974897849244825,1,0,0,0,1,0,0.96988981084508219,0.85974897849244825,1,0.87468132764296613,0.1804343667512579,6,10,0,12,12
8.4,1,0.85459890808828054,1,0,0,0,1,0,0.96988981084508219,0.85459890808828054,1,0.87468132764296613,0.1804343667512579,6,10,0,12,12
8.41,1,0.84936337850546728,1,0,0,0,1,0,0.85459890808827677,0.84936337850546728,1,0.87468132764296613,0.17091978161765536,6,10,0,12,12
8.42,1,0.84404291329260406,1,0,0,0,1,0,0.85459890808827677,0.84404291329260406,1,0.87468132764296613,0.17091978161765536,6,10,0,12,12
8.43,1,0.83863804449177826,1,0,0,0,1,0,0.85459890808827677,0.83863804449177826,1,0.87468132764296613,0.17091978161765536,6,10,0,12,12
8.44,1,0.83314931258536595,1,0,0,0,1,0,0.85459890808827677,0.83314931258536595,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.45,1,0.82757726644198404,1,0,0,0,1,0,0.85459890808827677,0.82757726644198404,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.46,1,0.82192246326160223,1,0,0,0,1,0,0.85459890808827677,0.82192246326160223,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.47,1,0.81618546851982832,1,0,0,0,1,0,0.85459890808827677,0.81618546851982832,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.48,1,0.81036685591135482,1,0,0,0,1,0,0.85459890808827677,0.81036685591135482,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.49,1,0.80446720729259369,1,0,0,0,1,0,0.85459890808827677,0.80446720729259369,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.5,1,0.79848711262349026,1,0,0,0,1,0,0.85459890808827677,0.79848711262349026,1,0.87468132764296613,0.17091978161765536,6,9,0,12,12
8.51,1,0.79242716990852835,1,0,0,0,1,0,0.85459890808827677,0.79242716990852835,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.52,1,0.78628798513692921,1,0,0,0,1,0,0.85459890808827677,0.78628798513692921,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.53,1,0.78007017222205433,1,0,0,0,1,0,0.85459890808827677,0.78007017222205433,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.54,1,0.77377435294001229,1,0,0,0,1,0,0.85459890808827677,0.77377435294001229,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.55,1,0.76740115686748722,1,0,0,0,1,0,0.85459890808827677,0.76740115686748722,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.56,1,0.76095122131877435,1,0,0,0,1,0,0.85459890808827677,0.76095122131877435,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.57,1,0.75442519128205343,1,0,0,0,1,0,0.85459890808827677,0.75442519128205343,1,0.87468132764296613,0.15969742252469732,6,9,0,12,12
8.58,1,0.74782371935488978,1,0,0,0,1,0,0.85459890808827677,0.74782371935488978,1,0.87468132764296613,0.15969742252469732,6,8,0,12,12
8.59,1,0.74114746567897516,1,0,0,0,1,0,0.85459890808827677,0.74114746567897516,1,0.74782371935489111,0.15969742252469732,6,8,0,12,12
8.6,1,0.73439709787411334,1,0,0,0,1,0,0.85459890808827677,0.73439709787411334,1,0.74782371935489111,0.15969742252469732,6,8,0,12,12
8.61,1,0.72757329097145973,1,0,0,0,1,0,0.85459890808827677,0.72757329097145973,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.62,1,0.72067672734601684,1,0,0,0,1,0,0.85459890808827677,0.72067672734601684,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.63,1,0.7137080966484024,1,0,0,0,1,0,0.85459890808827677,0.7137080966484024,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.64,1,0.70666809573587797,1,0,0,0,1,0,0.85459890808827677,0.70666809573587797,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.65,1,0.69955742860266801,1,0,0,0,1,0,0.85459890808827677,0.69955742860266801,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.66,1,0.69237680630956044,1,0,0,0,1,0,0.85459890808827677,0.69237680630956044,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.67,1,0.68512694691280063,1,0,0,0,1,0,0.85459890808827677,0.68512694691280063,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.68,1,0.67780857539228667,1,0,0,0,1,0,0.85459890808827677,0.67780857539228667,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.69,1,0.67042242357907222,1,0,0,0,1,0,0.85459890808827677,0.67042242357907222,1,0.74782371935489111,0.14687941957482187,6,8,0,12,12
8.7,1,0.662969230082182,1,0,0,0,1,0,0.85459890808827677,0.662969230082182,1,0.74782371935489111,0.14687941957482187,6,7,0,12,12
8.71,1,0.65544974021475733,1,0,0,0,1,0,0.66296923008217934,0.65544974021475733,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.72,1,0.64786470591951761,1,0,0,0,1,0,0.66296923008217934,0.64786470591951761,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.73,1,0.64021488569357132,1,0,0,0,1,0,0.66296923008217934,0.64021488569357132,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.74,1,0.63250104451256628,1,0,0,0,1,0,0.66296923008217934,0.63250104451256628,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.75,1,0.62472395375419243,1,0,0,0,1,0,0.66296923008217934,0.62472395375419243,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.76,1,0.61688439112104476,1,0,0,0,1,0,0.66296923008217934,0.61688439112104476,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.77,1,0.60898314056285352,1,0,0,0,1,0,0.66296923008217934,0.60898314056285352,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.78,1,0.60102099219809035,1,0,0,0,1,0,0.66296923008217934,0.60102099219809035,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.79,1,0.59299874223495508,1,0,0,0,1,0,0.66296923008217934,0.59299874223495508,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.8,1,0.58491719289176169,1,0,0,0,1,0,0.66296923008217934,0.58491719289176169,1,0.74782371935489111,0.13259384601643587,6,7,0,12,12
8.81,1,0.57677715231670845,1,0,0,0,1,0,0.66296923008217934,0.57677715231670845,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.82,1,0.5685794345070696,1,0,0,0,1,0,0.66296923008217934,0.5685794345070696,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.83,1,0.56032485922779474,1,0,0,0,1,0,0.66296923008217934,0.56032485922779474,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.84,1,0.55201425192953291,1,0,0,0,1,0,0.66296923008217934,0.55201425192953291,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.85,1,0.54364844366608833,1,0,0,0,1,0,0.66296923008217934,0.54364844366608833,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.86,1,0.5352282710113162,1,0,0,0,1,0,0.66296923008217934,0.5352282710113162,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.87,1,0.52675457597546338,1,0,0,0,1,0,0.66296923008217934,0.52675457597546338,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.88,1,0.51822820592097518,1,0,0,0,1,0,0.66296923008217934,0.51822820592097518,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.89,1,0.50965001347775041,1,0,0,0,1,0,0.66296923008217934,0.50965001347775041,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.9,1,0.50102085645788463,1,0,0,0,1,0,0.66296923008217934,0.50102085645788463,1,0.58491719289176336,0.11698343857835175,6,6,0,12,12
8.91,1,0.49234159776988917,1,0,0,0,1,0,0.66296923008217934,0.49234159776988917,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.92,1,0.48361310533239998,1,0,0,0,1,0,0.66296923008217934,0.48361310533239998,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.93,1,0.47483625198738716,1,0,0,0,1,0,0.66296923008217934,0.47483625198738716,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.94,1,0.46601191541287112,1,0,0,0,1,0,0.66296923008217934,0.46601191541287112,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.95,1,0.45714097803515424,1,0,0,0,1,0,0.66296923008217934,0.45714097803515424,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.96,1,0.44822432694058489,1,0,0,0,1,0,0.66296923008217934,0.44822432694058489,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.97,1,0.4392628537868406,1,0,0,0,1,0,0.66296923008217934,0.4392628537868406,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.98,1,0.43025745471376869,1,0,0,0,1,0,0.66296923008217934,0.43025745471376869,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
8.99,1,0.42120903025377215,1,0,0,0,1,0,0.66296923008217934,0.42120903025377215,1,0.58491719289176336,0.10020417129157635,6,5,0,12,12
