"time","OAT","fanspeed","valveopen","room.Awall","room.LWT","room.RATinit","room.cAir","room.cWater","room.eps","room.hAir","room.mdotat","room.mdotwt","room.rohAir","room.vAir","wall.TisurfInit","wall.TosurfInit","wall.aWall","wall.cWall","wall.hi","wall.ho","wall.lWall","wall.lambda_Wall","wall.rhoWall","RAT","wall.RAT","room.energy","room.Tisurf","wall.Tosurf","room.der(RAT)","room.der(energy)","wall.der(Tisurf)","wall.der(Tosurf)","room.DT","room.EWT","room.Qin","room.Qout","room.SAT","room.fs","room.mdota","room.mdotw","room.vo","wall.C","wall.R"
0.0315,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,16.00000004,0.01530143999,15.99997196,9.999635989,1.310463591e-006,0.4857599992,-0.000890298489,-0.01155566519,0.4790195225,28.38172688,0.4857599992,0.00674047662,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.032,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,16.00000004,0.01554431999,15.99997151,9.999630211,1.310170888e-006,0.4857599991,-0.0008902991416,-0.0115556572,0.4789125295,28.38172688,0.4857599991,0.006847469694,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0325,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,16.00000004,0.01578719999,15.99997107,9.999624433,1.309878185e-006,0.4857599991,-0.0008902997941,-0.01155564922,0.4788055363,28.38172688,0.4857599991,0.006954462811,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.033,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,16.00000004,0.01603007999,15.99997062,9.999618655,1.309585481e-006,0.4857599991,-0.0008903004467,-0.01155564124,0.4786985431,28.38172688,0.4857599991,0.007061455972,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0335,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,16.00000004,0.01627295999,15.99997018,9.999612877,1.309292778e-006,0.4857599991,-0.0008903010993,-0.01155563326,0.4785915499,28.38172688,0.4857599991,0.007168449176,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.034,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000004,16.00000004,0.01651583998,15.99996973,9.999607099,1.309000074e-006,0.4857599991,-0.0008903017518,-0.01155562527,0.4784845567,28.38172688,0.4857599991,0.007275442423,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0345,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01675871998,15.99996929,9.999601322,1.30870737e-006,0.4857599991,-0.0008903024044,-0.01155561729,0.4783775634,28.38172688,0.4857599991,0.007382435713,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.035,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01700159998,15.99996884,9.999595544,1.308414666e-006,0.4857599991,-0.000890303057,-0.01155560931,0.47827057,28.38172688,0.4857599991,0.007489429047,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0355,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01724447998,15.9999684,9.999589766,1.308121962e-006,0.4857599991,-0.0008903037095,-0.01155560133,0.4781635766,28.38172688,0.4857599991,0.007596422423,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.036,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01748735998,15.99996795,9.999583988,1.307829258e-006,0.485759999,-0.0008903043621,-0.01155559334,0.4780565832,28.38172688,0.485759999,0.007703415843,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0365,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01773023998,15.9999675,9.99957821,1.307536554e-006,0.485759999,-0.0008903050147,-0.01155558536,0.4779495897,28.38172688,0.485759999,0.007810409307,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.037,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01797311998,15.99996706,9.999572433,1.30724385e-006,0.485759999,-0.0008903056672,-0.01155557738,0.4778425962,28.38172688,0.485759999,0.007917402812,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0375,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01821599998,15.99996661,9.999566655,1.306951145e-006,0.485759999,-0.0008903063198,-0.0115555694,0.4777356026,28.38172688,0.485759999,0.008024396361,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.038,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01845887998,15.99996617,9.999560877,1.30665844e-006,0.485759999,-0.0008903069723,-0.01155556141,0.477628609,28.38172688,0.485759999,0.008131389954,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0385,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01870175998,15.99996572,9.999555099,1.306365736e-006,0.485759999,-0.0008903076249,-0.01155555343,0.4775216154,28.38172688,0.485759999,0.00823838359,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.039,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01894463998,15.99996528,9.999549321,1.306073031e-006,0.485759999,-0.0008903082775,-0.01155554545,0.4774146217,28.38172688,0.485759999,0.008345377269,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0395,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01918751998,15.99996483,9.999543544,1.305780326e-006,0.4857599989,-0.00089030893,-0.01155553747,0.477307628,28.38172688,0.4857599989,0.008452370991,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.04,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01943039998,15.99996439,9.999537766,1.305487621e-006,0.4857599989,-0.0008903095826,-0.01155552948,0.4772006342,28.38172688,0.4857599989,0.008559364756,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0405,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01967327998,15.99996394,9.999531988,1.305194916e-006,0.4857599989,-0.0008903102351,-0.0115555215,0.4770936404,28.38172689,0.4857599989,0.008666358564,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.041,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.01991615998,15.9999635,9.99952621,1.30490221e-006,0.4857599989,-0.0008903108877,-0.01155551352,0.4769866465,28.38172689,0.4857599989,0.008773352416,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0415,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000005,16.00000005,0.02015903998,15.99996305,9.999520433,1.304609505e-006,0.4857599989,-0.0008903115402,-0.01155550554,0.4768796526,28.38172689,0.4857599989,0.008880346311,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.042,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02040191998,15.99996261,9.999514655,1.304316799e-006,0.4857599989,-0.0008903121928,-0.01155549755,0.4767726586,28.38172689,0.4857599989,0.008987340248,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0425,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02064479998,15.99996216,9.999508877,1.304024094e-006,0.4857599989,-0.0008903128453,-0.01155548957,0.4766656646,28.38172689,0.4857599989,0.009094334229,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.043,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02088767998,15.99996172,9.999503099,1.303731388e-006,0.4857599989,-0.0008903134979,-0.01155548159,0.4765586706,28.38172689,0.4857599989,0.009201328254,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0435,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02113055998,15.99996127,9.999497322,1.303438682e-006,0.4857599988,-0.0008903141504,-0.01155547361,0.4764516765,28.38172689,0.4857599988,0.009308322321,25.60000003,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.044,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02137343997,15.99996083,9.999491544,1.303145976e-006,0.4857599988,-0.000890314803,-0.01155546562,0.4763446824,28.38172689,0.4857599988,0.009415316432,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0445,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02161631997,15.99996038,9.999485766,1.30285327e-006,0.4857599988,-0.0008903154556,-0.01155545764,0.4762376882,28.38172689,0.4857599988,0.009522310585,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.045,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02185919997,15.99995994,9.999479988,1.302560563e-006,0.4857599988,-0.0008903161081,-0.01155544966,0.476130694,28.38172689,0.4857599988,0.009629304782,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0455,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02210207997,15.99995949,9.999474211,1.302267857e-006,0.4857599988,-0.0008903167607,-0.01155544168,0.4760236998,28.38172689,0.4857599988,0.009736299022,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.046,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02234495997,15.99995905,9.999468433,1.301975151e-006,0.4857599988,-0.0008903174132,-0.01155543369,0.4759167055,28.38172689,0.4857599988,0.009843293306,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0465,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02258783997,15.9999586,9.999462655,1.301682444e-006,0.4857599988,-0.0008903180657,-0.01155542571,0.4758097111,28.38172689,0.4857599988,0.009950287633,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.047,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02283071997,15.99995816,9.999456878,1.301389737e-006,0.4857599987,-0.0008903187183,-0.01155541773,0.4757027167,28.38172689,0.4857599987,0.010057282,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0475,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02307359997,15.99995771,9.9994511,1.30109703e-006,0.4857599987,-0.0008903193708,-0.01155540975,0.4755957223,28.38172689,0.4857599987,0.01016427642,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.048,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02331647997,15.99995727,9.999445322,1.300804323e-006,0.4857599987,-0.0008903200234,-0.01155540176,0.4754887279,28.38172689,0.4857599987,0.01027127087,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0485,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02355935997,15.99995682,9.999439544,1.300511616e-006,0.4857599987,-0.0008903206759,-0.01155539378,0.4753817333,28.38172689,0.4857599987,0.01037826537,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.049,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000006,16.00000006,0.02380223997,15.99995638,9.999433767,1.300218909e-006,0.4857599987,-0.0008903213285,-0.0115553858,0.4752747388,28.38172689,0.4857599987,0.01048525991,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0495,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02404511997,15.99995593,9.999427989,1.299926202e-006,0.4857599987,-0.000890321981,-0.01155537782,0.4751677442,28.38172689,0.4857599987,0.0105922545,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.05,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02428799997,15.99995549,9.999422211,1.299633494e-006,0.4857599987,-0.0008903226336,-0.01155536983,0.4750607495,28.38172689,0.4857599987,0.01069924913,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0505,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02453087997,15.99995504,9.999416434,1.299340787e-006,0.4857599987,-0.0008903232861,-0.01155536185,0.4749537549,28.38172689,0.4857599987,0.0108062438,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.051,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02477375997,15.9999546,9.999410656,1.299048079e-006,0.4857599986,-0.0008903239386,-0.01155535387,0.4748467601,28.38172689,0.4857599986,0.01091323852,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0515,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02501663996,15.99995415,9.999404878,1.298755371e-006,0.4857599986,-0.0008903245912,-0.01155534589,0.4747397654,28.38172689,0.4857599986,0.01102023327,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.052,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02525951996,15.9999537,9.999399101,1.298462663e-006,0.4857599986,-0.0008903252437,-0.01155533791,0.4746327705,28.38172689,0.4857599986,0.01112722808,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0525,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02550239996,15.99995326,9.999393323,1.298169955e-006,0.4857599986,-0.0008903258963,-0.01155532992,0.4745257757,28.38172689,0.4857599986,0.01123422292,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.053,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02574527996,15.99995281,9.999387545,1.297877247e-006,0.4857599986,-0.0008903265488,-0.01155532194,0.4744187808,28.38172689,0.4857599986,0.01134121781,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0535,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02598815996,15.99995237,9.999381768,1.297584539e-006,0.4857599986,-0.0008903272013,-0.01155531396,0.4743117858,28.38172689,0.4857599986,0.01144821274,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.054,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02623103996,15.99995192,9.99937599,1.29729183e-006,0.4857599986,-0.0008903278539,-0.01155530598,0.4742047909,28.38172689,0.4857599986,0.01155520771,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0545,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02647391996,15.99995148,9.999370212,1.296999122e-006,0.4857599986,-0.0008903285064,-0.01155529799,0.4740977958,28.38172689,0.4857599986,0.01166220273,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.055,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02671679996,15.99995103,9.999364435,1.296706413e-006,0.4857599985,-0.000890329159,-0.01155529001,0.4739908007,28.38172689,0.4857599985,0.01176919779,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0555,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02695967996,15.99995059,9.999358657,1.296413705e-006,0.4857599985,-0.0008903298115,-0.01155528203,0.4738838056,28.38172689,0.4857599985,0.0118761929,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.056,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02720255996,15.99995014,9.999352879,1.296120996e-006,0.4857599985,-0.000890330464,-0.01155527405,0.4737768105,28.38172689,0.4857599985,0.01198318804,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0565,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02744543996,15.9999497,9.999347102,1.295828287e-006,0.4857599985,-0.0008903311166,-0.01155526606,0.4736698153,28.3817269,0.4857599985,0.01209018323,25.60000004,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.057,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000007,16.00000007,0.02768831996,15.99994925,9.999341324,1.295535578e-006,0.4857599985,-0.0008903317691,-0.01155525808,0.47356282,28.3817269,0.4857599985,0.01219717847,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0575,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02793119996,15.99994881,9.999335546,1.295242868e-006,0.4857599985,-0.0008903324216,-0.0115552501,0.4734558247,28.3817269,0.4857599985,0.01230417374,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.058,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02817407996,15.99994836,9.999329769,1.294950159e-006,0.4857599985,-0.0008903330742,-0.01155524212,0.4733488294,28.3817269,0.4857599985,0.01241116906,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0585,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02841695995,15.99994792,9.999323991,1.29465745e-006,0.4857599984,-0.0008903337267,-0.01155523414,0.473241834,28.3817269,0.4857599984,0.01251816443,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.059,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02865983995,15.99994747,9.999318214,1.29436474e-006,0.4857599984,-0.0008903343792,-0.01155522615,0.4731348386,28.3817269,0.4857599984,0.01262515983,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0595,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02890271995,15.99994703,9.999312436,1.29407203e-006,0.4857599984,-0.0008903350318,-0.01155521817,0.4730278431,28.3817269,0.4857599984,0.01273215528,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.06,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02914559995,15.99994658,9.999306658,1.29377932e-006,0.4857599984,-0.0008903356843,-0.01155521019,0.4729208476,28.3817269,0.4857599984,0.01283915077,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0605,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02938847995,15.99994614,9.999300881,1.293486611e-006,0.4857599984,-0.0008903363368,-0.01155520221,0.4728138521,28.3817269,0.4857599984,0.01294614631,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.061,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02963135995,15.99994569,9.999295103,1.2931939e-006,0.4857599984,-0.0008903369893,-0.01155519422,0.4727068565,28.3817269,0.4857599984,0.01305314189,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0615,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.02987423995,15.99994525,9.999289326,1.29290119e-006,0.4857599984,-0.0008903376419,-0.01155518624,0.4725998609,28.3817269,0.4857599984,0.01316013751,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.062,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.03011711995,15.9999448,9.999283548,1.29260848e-006,0.4857599984,-0.0008903382944,-0.01155517826,0.4724928652,28.3817269,0.4857599984,0.01326713318,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0625,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.03035999995,15.99994436,9.99927777,1.29231577e-006,0.4857599983,-0.0008903389469,-0.01155517028,0.4723858695,28.3817269,0.4857599983,0.01337412888,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.063,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.03060287995,15.99994391,9.999271993,1.292023059e-006,0.4857599983,-0.0008903395994,-0.0115551623,0.4722788737,28.3817269,0.4857599983,0.01348112463,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0635,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.03084575995,15.99994347,9.999266215,1.291730348e-006,0.4857599983,-0.000890340252,-0.01155515431,0.4721718779,28.3817269,0.4857599983,0.01358812043,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.064,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.03108863995,15.99994302,9.999260438,1.291437638e-006,0.4857599983,-0.0008903409045,-0.01155514633,0.472064882,28.3817269,0.4857599983,0.01369511627,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
0.0645,0,0,0,60,40,16,1012,4181,0.4,4,0.5,0.1,1.204,300,16,10,60,1360.71,8.33,33.33,0.03,0.1192,1312,16.00000008,16.00000008,0.03133151995,15.99994258,9.99925466,1.291144927e-006,0.4857599983,-0.000890341557,-0.01155513835,0.4719578861,28.3817269,0.4857599983,0.01380211215,25.60000005,0.0001,5e-005,1e-005,0.0001,1606726.368,0.004194630872
