"time","egsCarSpeed","egsGear","egsTargetGear","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3","tShiftStart"
7.95,95.234,3,3,0,0,0,0,0,0,0,0,0,6.12
7.96,95.312,3,3,0,0,0,0,0,0,0,0,0,6.12
7.97,95.391,3,3,0,0,0,0,0,0,0,0,0,6.12
7.98,95.469,3,3,0,0,0,0,0,0,0,0,0,6.12
7.99,95.547,3,3,0,0,0,0,0,0,0,0,0,6.12
8,95.625,3,3,0,0,0,0,0,0,0,0,0,6.12
8.01,95.703,3,3,0,0,0,0,0,0,0,0,0,6.12
8.02,95.781,3,3,0,0,0,0,0,0,0,0,0,6.12
8.03,95.858,3,3,0,0,0,0,0,0,0,0,0,6.12
8.04,95.936,3,3,0,0,0,0,0,0,0,0,0,6.12
8.05,96.014,3,3,0,0,0,0,0,0,0,0,0,6.12
8.06,96.092,3,3,0,0,0,0,0,0,0,0,0,6.12
8.07,96.169,3,3,0,0,0,0,0,0,0,0,0,6.12
8.08,96.247,3,3,0,0,0,0,0,0,0,0,0,6.12
8.09,96.324,3,3,0,0,0,0,0,0,0,0,0,6.12
8.1,96.402,3,3,0,0,0,0,0,0,0,0,0,6.12
8.11,96.479,3,3,0,0,0,0,0,0,0,0,0,6.12
8.12,96.556,3,3,0,0,0,0,0,0,0,0,0,6.12
8.13,96.634,3,3,0,0,0,0,0,0,0,0,0,6.12
8.14,96.711,3,3,0,0,0,0,0,0,0,0,0,6.12
8.15,96.788,3,3,0,0,0,0,0,0,0,0,0,6.12
8.16,96.865,3,3,0,0,0,0,0,0,0,0,0,6.12
8.17,96.943,3,3,0,0,0,0,0,0,0,0,0,6.12
8.18,97.02,3,3,0,0,0,0,0,0,0,0,0,6.12
8.19,97.097,3,3,0,0,0,0,0,0,0,0,0,6.12
8.2,97.174,3,3,0,0,0,0,0,0,0,0,0,6.12
8.21,97.251,3,3,0,0,0,0,0,0,0,0,0,6.12
8.22,97.327,3,3,0,0,0,0,0,0,0,0,0,6.12
8.23,97.404,3,3,0,0,0,0,0,0,0,0,0,6.12
8.24,97.481,3,3,0,0,0,0,0,0,0,0,0,6.12
8.25,97.558,3,3,0,0,0,0,0,0,0,0,0,6.12
8.26,97.634,3,3,0,0,0,0,0,0,0,0,0,6.12
8.27,97.711,3,3,0,0,0,0,0,0,0,0,0,6.12
8.28,97.787,3,3,0,0,0,0,0,0,0,0,0,6.12
8.29,97.864,3,3,0,0,0,0,0,0,0,0,0,6.12
8.3,97.94,3,3,0,0,0,0,0,0,0,0,0,6.12
8.31,98.017,3,3,0,0,0,0,0,0,0,0,0,6.12
8.32,98.093,3,3,0,0,0,0,0,0,0,0,0,6.12
8.33,98.169,3,3,0,0,0,0,0,0,0,0,0,6.12
8.34,98.246,3,3,0,0,0,0,0,0,0,0,0,6.12
8.35,98.322,3,3,0,0,0,0,0,0,0,0,0,6.12
8.36,98.398,3,3,0,0,0,0,0,0,0,0,0,6.12
8.37,98.474,3,3,0,0,0,0,0,0,0,0,0,6.12
8.38,98.55,3,3,0,0,0,0,0,0,0,0,0,6.12
8.39,98.626,3,3,0,0,0,0,0,0,0,0,0,6.12
8.4,98.702,3,3,0,0,0,0,0,0,0,0,0,6.12
8.41,98.778,3,3,0,0,0,0,0,0,0,0,0,6.12
8.42,98.854,3,3,0,0,0,0,0,0,0,0,0,6.12
8.43,98.93,3,3,0,0,0,0,0,0,0,0,0,6.12
8.44,99.005,3,3,0,0,0,0,0,0,0,0,0,6.12
8.45,99.081,3,3,0,0,0,0,0,0,0,0,0,6.12
8.46,99.157,3,3,0,0,0,0,0,0,0,0,0,6.12
8.47,99.232,3,3,0,0,0,0,0,0,0,0,0,6.12
8.48,99.308,3,3,0,0,0,0,0,0,0,0,0,6.12
8.49,99.383,3,3,0,0,0,0,0,0,0,0,0,6.12
8.5,99.459,3,3,0,0,0,0,0,0,0,0,0,6.12
8.51,99.534,3,3,0,0,0,0,0,0,0,0,0,6.12
8.52,99.61,3,3,0,0,0,0,0,0,0,0,0,6.12
8.53,99.685,3,3,0,0,0,0,0,0,0,0,0,6.12
8.54,99.76,3,3,0,0,0,0,0,0,0,0,0,6.12
8.55,99.835,3,3,0,0,0,0,0,0,0,0,0,6.12
8.56,99.91,3,3,0,0,0,0,0,0,0,0,0,6.12
8.57,99.985,3,3,0,0,0,0,0,0,0,0,0,6.12
8.58,100.061,3,3,0,0,0,0,0,0,0,0,0,6.12
8.59,100.135,3,3,0,0,0,0,0,0,0,0,0,6.12
8.6,100.21,3,3,0,0,0,0,0,0,0,0,0,6.12
8.61,100.285,3,3,0,0,0,0,0,0,0,0,0,6.12
8.62,100.36,3,3,0,0,0,0,0,0,0,0,0,6.12
8.63,100.435,3,3,0,0,0,0,0,0,0,0,0,6.12
8.64,100.51,3,3,0,0,0,0,0,0,0,0,0,6.12
8.65,100.584,3,3,0,0,0,0,0,0,0,0,0,6.12
8.66,100.659,3,3,0,0,0,0,0,0,0,0,0,6.12
8.67,100.734,3,3,0,0,0,0,0,0,0,0,0,6.12
8.68,100.808,3,3,0,0,0,0,0,0,0,0,0,6.12
8.69,100.883,3,3,0,0,0,0,0,0,0,0,0,6.12
8.7,100.957,3,3,0,0,0,0,0,0,0,0,0,6.12
8.71,101.031,3,3,0,0,0,0,0,0,0,0,0,6.12
8.72,101.106,3,3,0,0,0,0,0,0,0,0,0,6.12
8.73,101.18,3,3,0,0,0,0,0,0,0,0,0,6.12
8.74,101.254,3,3,0,0,0,0,0,0,0,0,0,6.12
8.75,101.328,3,3,0,0,0,0,0,0,0,0,0,6.12
8.76,101.403,3,3,0,0,0,0,0,0,0,0,0,6.12
8.77,101.477,3,3,0,0,0,0,0,0,0,0,0,6.12
8.78,101.551,3,3,0,0,0,0,0,0,0,0,0,6.12
8.79,101.625,3,3,0,0,0,0,0,0,0,0,0,6.12
8.8,101.699,3,3,0,0,0,0,0,0,0,0,0,6.12
8.81,101.773,3,3,0,0,0,0,0,0,0,0,0,6.12
8.82,101.846,3,3,0,0,0,0,0,0,0,0,0,6.12
8.83,101.92,3,3,0,0,0,0,0,0,0,0,0,6.12
8.84,101.994,3,3,0,0,0,0,0,0,0,0,0,6.12
8.85,102.068,3,3,0,0,0,0,0,0,0,0,0,6.12
8.86,102.141,3,3,0,0,0,0,0,0,0,0,0,6.12
8.87,102.215,3,3,0,0,0,0,0,0,0,0,0,6.12
8.88,102.288,3,3,0,0,0,0,0,0,0,0,0,6.12
8.89,102.362,3,3,0,0,0,0,0,0,0,0,0,6.12
8.9,102.436,3,3,0,0,0,0,0,0,0,0,0,6.12
8.91,102.509,3,3,0,0,0,0,0,0,0,0,0,6.12
8.92,102.582,3,3,0,0,0,0,0,0,0,0,0,6.12
8.93,102.655,3,3,0,0,0,0,0,0,0,0,0,6.12
8.94,102.729,3,3,0,0,0,0,0,0,0,0,0,6.12
8.95,102.802,3,3,0,0,0,0,0,0,0,0,0,6.12
8.96,102.875,3,3,0,0,0,0,0,0,0,0,0,6.12
8.97,102.948,3,3,0,0,0,0,0,0,0,0,0,6.12
8.98,103.021,3,3,0,0,0,0,0,0,0,0,0,6.12
8.99,103.094,3,3,0,0,0,0,0,0,0,0,0,6.12
9,103.167,3,3,0,0,0,0,0,0,0,0,0,6.12
9.01,103.24,3,3,0,0,0,0,0,0,0,0,0,6.12
9.02,103.313,3,3,0,0,0,0,0,0,0,0,0,6.12
9.03,103.386,3,3,0,0,0,0,0,0,0,0,0,6.12
9.04,103.459,3,3,0,0,0,0,0,0,0,0,0,6.12
9.05,103.531,3,3,0,0,0,0,0,0,0,0,0,6.12
9.06,103.604,3,3,0,0,0,0,0,0,0,0,0,6.12
9.07,103.677,3,3,0,0,0,0,0,0,0,0,0,6.12
9.08,103.749,3,3,0,0,0,0,0,0,0,0,0,6.12
9.09,103.822,3,3,0,0,0,0,0,0,0,0,0,6.12
9.1,103.894,3,3,0,0,0,0,0,0,0,0,0,6.12
9.11,103.967,3,3,0,0,0,0,0,0,0,0,0,6.12
9.12,104.039,3,3,0,0,0,0,0,0,0,0,0,6.12
9.13,104.111,3,3,0,0,0,0,0,0,0,0,0,6.12
9.14,104.184,3,3,0,0,0,0,0,0,0,0,0,6.12
9.15,104.256,3,3,0,0,0,0,0,0,0,0,0,6.12
9.16,104.328,3,3,0,0,0,0,0,0,0,0,0,6.12
9.17,104.4,3,3,0,0,0,0,0,0,0,0,0,6.12
9.18,104.472,3,3,0,0,0,0,0,0,0,0,0,6.12
9.19,104.544,3,3,0,0,0,0,0,0,0,0,0,6.12
9.2,104.616,3,3,0,0,0,0,0,0,0,0,0,6.12
9.21,104.688,3,3,0,0,0,0,0,0,0,0,0,6.12
9.22,104.76,3,3,0,0,0,0,0,0,0,0,0,6.12
9.23,104.832,3,3,0,0,0,0,0,0,0,0,0,6.12
9.24,104.904,3,3,0,0,0,0,0,0,0,0,0,6.12
9.25,104.976,3,3,0,0,0,0,0,0,0,0,0,6.12
9.26,105.048,3,3,0,0,0,0,0,0,0,0,0,6.12
9.27,105.119,3,3,0,0,0,0,0,0,0,0,0,6.12
9.28,105.191,3,3,0,0,0,0,0,0,0,0,0,6.12
9.29,105.262,3,3,0,0,0,0,0,0,0,0,0,6.12
9.3,105.334,3,3,0,0,0,0,0,0,0,0,0,6.12
9.31,105.405,3,3,0,0,0,0,0,0,0,0,0,6.12
9.32,105.477,3,3,0,0,0,0,0,0,0,0,0,6.12
9.33,105.548,3,3,0,0,0,0,0,0,0,0,0,6.12
9.34,105.62,3,3,0,0,0,0,0,0,0,0,0,6.12
9.35,105.691,3,3,0,0,0,0,0,0,0,0,0,6.12
9.36,105.762,3,3,0,0,0,0,0,0,0,0,0,6.12
9.37,105.833,3,3,0,0,0,0,0,0,0,0,0,6.12
9.38,105.904,3,3,0,0,0,0,0,0,0,0,0,6.12
9.39,105.976,3,3,0,0,0,0,0,0,0,0,0,6.12
9.4,106.047,3,3,0,0,0,0,0,0,0,0,0,6.12
9.41,106.118,3,3,0,0,0,0,0,0,0,0,0,6.12
9.42,106.189,3,3,0,0,0,0,0,0,0,0,0,6.12
9.43,106.259,3,3,0,0,0,0,0,0,0,0,0,6.12
9.44,106.33,3,3,0,0,0,0,0,0,0,0,0,6.12
9.45,106.401,3,3,0,0,0,0,0,0,0,0,0,6.12
9.46,106.472,3,3,0,0,0,0,0,0,0,0,0,6.12
9.47,106.543,3,3,0,0,0,0,0,0,0,0,0,6.12
9.48,106.613,3,3,0,0,0,0,0,0,0,0,0,6.12
9.49,106.684,3,3,0,0,0,0,0,0,0,0,0,6.12
9.5,106.755,3,3,0,0,0,0,0,0,0,0,0,6.12
9.51,106.825,3,3,0,0,0,0,0,0,0,0,0,6.12
9.52,106.896,3,3,0,0,0,0,0,0,0,0,0,6.12
9.53,106.966,3,3,0,0,0,0,0,0,0,0,0,6.12
9.54,107.036,3,3,0,0,0,0,0,0,0,0,0,6.12
9.55,107.107,3,3,0,0,0,0,0,0,0,0,0,6.12
9.56,107.177,3,3,0,0,0,0,0,0,0,0,0,6.12
9.57,107.247,3,3,0,0,0,0,0,0,0,0,0,6.12
9.58,107.317,3,3,0,0,0,0,0,0,0,0,0,6.12
9.59,107.388,3,3,0,0,0,0,0,0,0,0,0,6.12
9.6,107.458,3,3,0,0,0,0,0,0,0,0,0,6.12
9.61,107.528,3,3,0,0,0,0,0,0,0,0,0,6.12
9.62,107.598,3,3,0,0,0,0,0,0,0,0,0,6.12
9.63,107.668,3,3,0,0,0,0,0,0,0,0,0,6.12
9.64,107.738,3,3,0,0,0,0,0,0,0,0,0,6.12
9.65,107.808,3,3,0,0,0,0,0,0,0,0,0,6.12
9.66,107.877,3,3,0,0,0,0,0,0,0,0,0,6.12
9.67,107.947,3,3,0,0,0,0,0,0,0,0,0,6.12
9.68,108.016,3,3,0,0,0,0,0,0,0,0,0,6.12
9.69,108.085,3,3,0,0,0,0,0,0,0,0,0,6.12
9.7,108.155,3,3,0,0,0,0,0,0,0,0,0,6.12
9.71,108.224,3,3,0,0,0,0,0,0,0,0,0,6.12
9.72,108.294,3,3,0,0,0,0,0,0,0,0,0,6.12
9.73,108.363,3,3,0,0,0,0,0,0,0,0,0,6.12
9.74,108.432,3,3,0,0,0,0,0,0,0,0,0,6.12
9.75,108.501,3,3,0,0,0,0,0,0,0,0,0,6.12
9.76,108.57,3,3,0,0,0,0,0,0,0,0,0,6.12
9.77,108.639,3,3,0,0,0,0,0,0,0,0,0,6.12
9.78,108.708,3,3,0,0,0,0,0,0,0,0,0,6.12
9.79,108.777,3,3,0,0,0,0,0,0,0,0,0,6.12
9.8,108.846,3,3,0,0,0,0,0,0,0,0,0,6.12
9.81,108.914,3,3,0,0,0,0,0,0,0,0,0,6.12
9.82,108.983,3,3,0,0,0,0,0,0,0,0,0,6.12
9.83,109.051,3,3,0,0,0,0,0,0,0,0,0,6.12
9.84,109.12,3,3,0,0,0,0,0,0,0,0,0,6.12
9.85,109.188,3,3,0,0,0,0,0,0,0,0,0,6.12
9.86,109.256,3,3,0,0,0,0,0,0,0,0,0,6.12
9.87,109.324,3,3,0,0,0,0,0,0,0,0,0,6.12
9.88,109.392,3,3,0,0,0,0,0,0,0,0,0,6.12
9.89,109.46,3,3,0,0,0,0,0,0,0,0,0,6.12
9.9,109.528,3,3,0,0,0,0,0,0,0,0,0,6.12
9.91,109.596,3,3,0,0,0,0,0,0,0,0,0,6.12
9.92,109.664,3,3,0,0,0,0,0,0,0,0,0,6.12
9.93,109.732,3,3,0,0,0,0,0,0,0,0,0,6.12
9.94,109.799,3,3,0,0,0,0,0,0,0,0,0,6.12
9.95,109.867,3,3,0,0,0,0,0,0,0,0,0,6.12
9.96,109.934,3,3,0,0,0,0,0,0,0,0,0,6.12
9.97,110.002,3,3,0,0,0,0,0,0,0,0,0,6.12
9.98,110.069,3,3,0,0,0,0,0,0,0,0,0,6.12
9.99,110.136,3,3,0,0,0,0,0,0,0,0,0,6.12
10,110.203,3,3,0,0,0,0,0,0,0,0,0,6.12
10.01,110.27,3,3,0,0,0,0,0,0,0,0,0,6.12
10.02,110.337,3,3,0,0,0,0,0,0,0,0,0,6.12
10.03,110.404,3,3,0,0,0,0,0,0,0,0,0,6.12
10.04,110.471,3,3,0,0,0,0,0,0,0,0,0,6.12
10.05,110.538,3,3,0,0,0,0,0,0,0,0,0,6.12
10.06,110.604,3,3,0,0,0,0,0,0,0,0,0,6.12
10.07,110.671,3,3,0,0,0,0,0,0,0,0,0,6.12
10.08,110.737,3,3,0,0,0,0,0,0,0,0,0,6.12
10.09,110.804,3,3,0,0,0,0,0,0,0,0,0,6.12
10.1,110.87,3,3,0,0,0,0,0,0,0,0,0,6.12
10.11,110.936,3,3,0,0,0,0,0,0,0,0,0,6.12
10.12,111.002,3,3,0,0,0,0,0,0,0,0,0,6.12
10.13,111.069,3,3,0,0,0,0,0,0,0,0,0,6.12
10.14,111.135,3,3,0,0,0,0,0,0,0,0,0,6.12
10.15,111.201,3,3,0,0,0,0,0,0,0,0,0,6.12
10.16,111.266,3,3,0,0,0,0,0,0,0,0,0,6.12
10.17,111.332,3,3,0,0,0,0,0,0,0,0,0,6.12
10.18,111.398,3,3,0,0,0,0,0,0,0,0,0,6.12
10.19,111.464,3,3,0,0,0,0,0,0,0,0,0,6.12
10.2,111.529,3,3,0,0,0,0,0,0,0,0,0,6.12
10.21,111.595,3,3,0,0,0,0,0,0,0,0,0,6.12
10.22,111.66,3,3,0,0,0,0,0,0,0,0,0,6.12
10.23,111.725,3,3,0,0,0,0,0,0,0,0,0,6.12
10.24,111.791,3,3,0,0,0,0,0,0,0,0,0,6.12
10.25,111.856,3,3,0,0,0,0,0,0,0,0,0,6.12
10.26,111.921,3,3,0,0,0,0,0,0,0,0,0,6.12
10.27,111.986,3,3,0,0,0,0,0,0,0,0,0,6.12
10.28,112.051,3,3,0,0,0,0,0,0,0,0,0,6.12
10.29,112.116,3,3,0,0,0,0,0,0,0,0,0,6.12
10.3,112.181,3,3,0,0,0,0,0,0,0,0,0,6.12
10.31,112.245,3,3,0,0,0,0,0,0,0,0,0,6.12
10.32,112.31,3,3,0,0,0,0,0,0,0,0,0,6.12
10.33,112.374,3,3,0,0,0,0,0,0,0,0,0,6.12
10.34,112.439,3,3,0,0,0,0,0,0,0,0,0,6.12
10.35,112.503,3,3,0,0,0,0,0,0,0,0,0,6.12
10.36,112.568,3,3,0,0,0,0,0,0,0,0,0,6.12
10.37,112.632,3,3,0,0,0,0,0,0,0,0,0,6.12
10.38,112.696,3,3,0,0,0,0,0,0,0,0,0,6.12
10.39,112.76,3,3,0,0,0,0,0,0,0,0,0,6.12
10.4,112.824,3,3,0,0,0,0,0,0,0,0,0,6.12
10.41,112.888,3,3,0,0,0,0,0,0,0,0,0,6.12
10.42,112.952,3,3,0,0,0,0,0,0,0,0,0,6.12
10.43,113.016,3,3,0,0,0,0,0,0,0,0,0,6.12
10.44,113.08,3,3,0,0,0,0,0,0,0,0,0,6.12
10.45,113.143,3,3,0,0,0,0,0,0,0,0,0,6.12
10.46,113.207,3,3,0,0,0,0,0,0,0,0,0,6.12
10.47,113.27,3,3,0,0,0,0,0,0,0,0,0,6.12
10.48,113.334,3,3,0,0,0,0,0,0,0,0,0,6.12
10.49,113.397,3,3,0,0,0,0,0,0,0,0,0,6.12
10.5,113.461,3,3,0,0,0,0,0,0,0,0,0,6.12
10.51,113.524,3,3,0,0,0,0,0,0,0,0,0,6.12
10.52,113.587,3,3,0,0,0,0,0,0,0,0,0,6.12
10.53,113.65,3,3,0,0,0,0,0,0,0,0,0,6.12
10.54,113.713,3,3,0,0,0,0,0,0,0,0,0,6.12
10.55,113.776,3,3,0,0,0,0,0,0,0,0,0,6.12
10.56,113.839,3,3,0,0,0,0,0,0,0,0,0,6.12
10.57,113.901,3,3,0,0,0,0,0,0,0,0,0,6.12
10.58,113.964,3,3,0,0,0,0,0,0,0,0,0,6.12
10.59,114.027,3,3,0,0,0,0,0,0,0,0,0,6.12
10.6,114.089,3,3,0,0,0,0,0,0,0,0,0,6.12
10.61,114.152,3,3,0,0,0,0,0,0,0,0,0,6.12
10.62,114.214,3,3,0,0,0,0,0,0,0,0,0,6.12
10.63,114.276,3,3,0,0,0,0,0,0,0,0,0,6.12
10.64,114.339,3,3,0,0,0,0,0,0,0,0,0,6.12
10.65,114.401,3,3,0,0,0,0,0,0,0,0,0,6.12
10.66,114.463,3,3,0,0,0,0,0,0,0,0,0,6.12
10.67,114.525,3,3,0,0,0,0,0,0,0,0,0,6.12
10.68,114.587,3,3,0,0,0,0,0,0,0,0,0,6.12
10.69,114.649,3,3,0,0,0,0,0,0,0,0,0,6.12
10.7,114.71,3,3,0,0,0,0,0,0,0,0,0,6.12
10.71,114.772,3,3,0,0,0,0,0,0,0,0,0,6.12
10.72,114.834,3,3,0,0,0,0,0,0,0,0,0,6.12
10.73,114.895,3,3,0,0,0,0,0,0,0,0,0,6.12
10.74,114.957,3,3,0,0,0,0,0,0,0,0,0,6.12
10.75,115.018,3,3,0,0,0,0,0,0,0,0,0,6.12
10.76,115.08,3,3,0,0,0,0,0,0,0,0,0,6.12
10.77,115.141,3,3,0,0,0,0,0,0,0,0,0,6.12
10.78,115.202,3,3,0,0,0,0,0,0,0,0,0,6.12
10.79,115.263,3,3,0,0,0,0,0,0,0,0,0,6.12
10.8,115.324,3,3,0,0,0,0,0,0,0,0,0,6.12
10.81,115.385,3,3,0,0,0,0,0,0,0,0,0,6.12
10.82,115.446,3,3,0,0,0,0,0,0,0,0,0,6.12
10.83,115.507,3,3,0,0,0,0,0,0,0,0,0,6.12
10.84,115.568,3,3,0,0,0,0,0,0,0,0,0,6.12
10.85,115.629,3,3,0,0,0,0,0,0,0,0,0,6.12
10.86,115.565,3,3,0,0,0,0,0,0,0,0,0,6.12
10.87,115.565,3,3,0,0,0,0,0,0,0,0,0,6.12
10.88,115.594,3,3,0,0,0,0,0,0,0,0,0,6.12
10.89,115.623,3,3,0,0,0,0,0,0,0,0,0,6.12
10.9,115.653,3,3,0,0,0,0,0,0,0,0,0,6.12
10.91,115.678,3,3,0,0,0,0,0,0,0,0,0,6.12
10.92,115.686,3,3,0,0,0,0,0,0,0,0,0,6.12
10.93,115.696,3,3,0,0,0,0,0,0,0,0,0,6.12
10.94,115.689,3,3,0,0,0,0,0,0,0,0,0,6.12
10.95,115.687,3,3,0,0,0,0,0,0,0,0,0,6.12
10.96,115.673,3,3,0,0,0,0,0,0,0,0,0,6.12
10.97,115.645,3,3,0,0,0,0,0,0,0,0,0,6.12
10.98,115.623,3,3,0,0,0,0,0,0,0,0,0,6.12
10.99,115.589,3,3,0,0,0,0,0,0,0,0,0,6.12
11,115.552,3,3,0,0,0,0,0,0,0,0,0,6.12
11.01,115.497,3,3,0,0,0,0,0,0,0,0,0,6.12
11.02,115.444,3,3,0,0,0,0,0,0,0,0,0,6.12
11.03,115.381,3,3,0,0,0,0,0,0,0,0,0,6.12
11.04,115.315,3,3,0,0,0,0,0,0,0,0,0,6.12
11.05,115.234,3,3,0,0,0,0,0,0,0,0,0,6.12
11.06,115.156,3,3,0,0,0,0,0,0,0,0,0,6.12
11.07,115.063,3,3,0,0,0,0,0,0,0,0,0,6.12
11.08,114.973,3,3,0,0,0,0,0,0,0,0,0,6.12
11.09,114.87,3,3,0,0,0,0,0,0,0,0,0,6.12
11.1,114.759,3,3,0,0,0,0,0,0,0,0,0,6.12
11.11,114.648,3,3,0,0,0,0,0,0,0,0,0,6.12
11.12,114.52,3,3,0,0,0,0,0,0,0,0,0,6.12
11.13,114.399,3,3,0,0,0,0,0,0,0,0,0,6.12
11.14,114.259,3,3,0,0,0,0,0,0,0,0,0,6.12
11.15,114.146,3,3,0,0,0,0,0,0,0,0,0,6.12
11.16,114.866,3,3,0,0,0,0,0,0,0,0,0,6.12
11.17,115.108,3,3,0,0,0,0,0,0,0,0,0,6.12
11.18,115.201,3,3,0,0,0,0,0,0,0,0,0,6.12
11.19,113.189,3,3,0,0,0,0,0,0,0,0,0,6.12
11.2,113.675,3,3,0,0,0,0,0,0,0,0,0,6.12
11.21,113.968,3,3,0,0,0,0,0,0,0,0,0,6.12
11.22,114.071,3,3,0,0,0,0,0,0,0,0,0,6.12
11.23,114.083,3,3,0,0,0,0,0,0,0,0,0,6.12
11.24,114.074,3,3,0,0,0,0,0,0,0,0,0,6.12
11.25,114.051,3,3,0,0,0,0,0,0,0,0,0,6.12
11.26,114.031,3,3,0,0,0,0,0,0,0,0,0,6.12
11.27,114.021,3,3,0,0,0,0,0,0,0,0,0,6.12
11.28,114.023,3,3,0,0,0,0,0,0,0,0,0,6.12
11.29,114.032,3,3,0,0,0,0,0,0,0,0,0,6.12
11.3,114.048,3,3,0,0,0,0,0,0,0,0,0,6.12
11.31,114.074,3,3,0,0,0,0,0,0,0,0,0,6.12
11.32,114.109,3,3,0,0,0,0,0,0,0,0,0,6.12
11.33,114.148,3,3,0,0,0,0,0,0,0,0,0,6.12
11.34,114.195,3,3,0,0,0,0,0,0,0,0,0,6.12
11.35,114.264,3,3,0,0,0,0,0,0,0,0,0,6.12
11.36,114.193,3,3,0,0,0,0,0,0,0,0,0,6.12
11.37,114.196,3,3,0,0,0,0,0,0,0,0,0,6.12
11.38,114.237,3,3,0,0,0,0,0,0,0,0,0,6.12
11.39,114.295,3,3,0,0,0,0,0,0,0,0,0,6.12
11.4,114.355,3,3,0,0,0,0,0,0,0,0,0,6.12
11.41,114.415,3,3,0,0,0,0,0,0,0,0,0,6.12
11.42,114.475,3,3,0,0,0,0,0,0,0,0,0,6.12
11.43,114.534,3,3,0,0,0,0,0,0,0,0,0,6.12
11.44,114.593,3,3,0,0,0,0,0,0,0,0,0,6.12
11.45,114.652,3,3,0,0,0,0,0,0,0,0,0,6.12
11.46,114.711,3,3,0,0,0,0,0,0,0,0,0,6.12
11.47,114.77,3,3,0,0,0,0,0,0,0,0,0,6.12
11.48,114.829,3,3,0,0,0,0,0,0,0,0,0,6.12
11.49,114.887,3,3,0,0,0,0,0,0,0,0,0,6.12
11.5,114.946,3,3,0,0,0,0,0,0,0,0,0,6.12
11.51,115.005,3,3,0,0,0,0,0,0,0,0,0,6.12
11.52,115.064,3,3,0,0,0,0,0,0,0,0,0,6.12
11.53,115.122,3,3,0,0,0,0,0,0,0,0,0,6.12
11.54,115.181,3,3,0,0,0,0,0,0,0,0,0,6.12
11.55,115.24,3,3,0,0,0,0,0,0,0,0,0,6.12
11.56,115.298,3,3,0,0,0,0,0,0,0,0,0,6.12
11.57,115.357,3,3,0,0,0,0,0,0,0,0,0,6.12
11.58,115.416,3,3,0,0,0,0,0,0,0,0,0,6.12
11.59,115.474,3,3,0,0,0,0,0,0,0,0,0,6.12
11.6,115.533,3,3,0,0,0,0,0,0,0,0,0,6.12
11.61,115.591,3,3,0,0,0,0,0,0,0,0,0,6.12
11.62,115.65,3,3,0,0,0,0,0,0,0,0,0,6.12
11.63,115.708,3,3,0,0,0,0,0,0,0,0,0,6.12
11.64,115.767,3,3,0,0,0,0,0,0,0,0,0,6.12
11.65,115.825,3,3,0,0,0,0,0,0,0,0,0,6.12
11.66,115.883,3,3,0,0,0,0,0,0,0,0,0,6.12
11.67,115.942,3,3,0,0,0,0,0,0,0,0,0,6.12
11.68,116,3,3,0,0,0,0,0,0,0,0,0,6.12
11.69,116.058,3,3,0,0,0,0,0,0,0,0,0,6.12
11.7,116.117,3,3,0,0,0,0,0,0,0,0,0,6.12
11.71,116.175,3,3,0,0,0,0,0,0,0,0,0,6.12
11.72,116.233,3,3,0,0,0,0,0,0,0,0,0,6.12
11.73,116.291,3,3,0,0,0,0,0,0,0,0,0,6.12
11.74,116.35,3,3,0,0,0,0,0,0,0,0,0,6.12
11.75,116.408,3,3,0,0,0,0,0,0,0,0,0,6.12
11.76,116.466,3,3,0,0,0,0,0,0,0,0,0,6.12
11.77,116.524,3,3,0,0,0,0,0,0,0,0,0,6.12
11.78,116.582,3,3,0,0,0,0,0,0,0,0,0,6.12
11.79,116.64,3,3,0,0,0,0,0,0,0,0,0,6.12
11.8,116.698,3,3,0,0,0,0,0,0,0,0,0,6.12
11.81,116.756,3,3,0,0,0,0,0,0,0,0,0,6.12
11.82,116.814,3,3,0,0,0,0,0,0,0,0,0,6.12
11.83,116.872,3,3,0,0,0,0,0,0,0,0,0,6.12
11.84,116.93,3,3,0,0,0,0,0,0,0,0,0,6.12
11.85,116.988,3,3,0,0,0,0,0,0,0,0,0,6.12
11.86,117.046,3,3,0,0,0,0,0,0,0,0,0,6.12
11.87,117.104,3,3,0,0,0,0,0,0,0,0,0,6.12
11.88,117.162,3,3,0,0,0,0,0,0,0,0,0,6.12
11.89,117.22,3,3,0,0,0,0,0,0,0,0,0,6.12
11.9,117.277,3,3,0,0,0,0,0,0,0,0,0,6.12
11.91,117.335,3,3,0,0,0,0,0,0,0,0,0,6.12
11.92,117.393,3,3,0,0,0,0,0,0,0,0,0,6.12
11.93,117.451,3,3,0,0,0,0,0,0,0,0,0,6.12
11.94,117.508,3,3,0,0,0,0,0,0,0,0,0,6.12
11.95,117.566,3,3,0,0,0,0,0,0,0,0,0,6.12
11.96,117.624,3,3,0,0,0,0,0,0,0,0,0,6.12
11.97,117.681,3,3,0,0,0,0,0,0,0,0,0,6.12
11.98,117.739,3,3,0,0,0,0,0,0,0,0,0,6.12
11.99,117.797,3,3,0,0,0,0,0,0,0,0,0,6.12
12,117.854,3,3,0,0,0,0,0,0,0,0,0,6.12
12.01,117.912,3,3,0,0,0,0,0,0,0,0,0,6.12
12.02,117.969,3,3,0,0,0,0,0,0,0,0,0,6.12
12.03,118.027,3,3,0,0,0,0,0,0,0,0,0,6.12
