"Time","onOffController.reference","temperatureSensor.T"
8.449999999999999E+00,5.000000000000000E+01,5.045164872426800E+01
8.460000000000001E+00,5.000000000000000E+01,5.042122491202300E+01
8.470000000000001E+00,5.000000000000000E+01,5.039083149577900E+01
8.480000000000000E+00,5.000000000000000E+01,5.036047102587200E+01
8.490000000000000E+00,5.000000000000000E+01,5.033014088610500E+01
8.500000000000000E+00,5.000000000000000E+01,5.029984104617700E+01
8.510000000000000E+00,5.000000000000000E+01,5.026957147582000E+01
8.520000000000000E+00,5.000000000000000E+01,5.023933214479400E+01
8.529999999999999E+00,5.000000000000000E+01,5.020912302288900E+01
8.539999999999999E+00,5.000000000000000E+01,5.017894407992700E+01
8.550000000000001E+00,5.000000000000000E+01,5.014879528575900E+01
8.560000000000000E+00,5.000000000000000E+01,5.011867661026700E+01
8.570000000000000E+00,5.000000000000000E+01,5.008858802336100E+01
8.580000000000000E+00,5.000000000000000E+01,5.005852949498400E+01
8.590000000000000E+00,5.000000000000000E+01,5.002850099510600E+01
8.600000000000000E+00,5.000000000000000E+01,4.999850249373000E+01
8.609999999999999E+00,5.000000000000000E+01,4.996853396088600E+01
8.619999999999999E+00,5.000000000000000E+01,4.993859536663700E+01
8.630000000000001E+00,5.000000000000000E+01,4.990868668107300E+01
8.640000000000001E+00,5.000000000000000E+01,4.987880787431600E+01
8.650000000000000E+00,5.000000000000000E+01,4.984895891651600E+01
8.660000000000000E+00,5.000000000000000E+01,4.981913977785500E+01
8.670000000000000E+00,5.000000000000000E+01,4.978935042854300E+01
8.680000000000000E+00,5.000000000000000E+01,4.975959083882000E+01
8.690000000000000E+00,5.000000000000000E+01,4.972986097895800E+01
8.699999999999999E+00,5.000000000000000E+01,4.970016081925500E+01
8.710000000000001E+00,5.000000000000000E+01,4.967049033004100E+01
8.720000000000001E+00,5.000000000000000E+01,4.964084948167500E+01
8.730000000000000E+00,5.000000000000000E+01,4.961123824454700E+01
8.740000000000000E+00,5.000000000000000E+01,4.958165658907300E+01
8.750000000000000E+00,5.000000000000000E+01,4.955210448570300E+01
8.760000000000000E+00,5.000000000000000E+01,4.952258190491400E+01
8.770000000000000E+00,5.000000000000000E+01,4.949308881721200E+01
8.779999999999999E+00,5.000000000000000E+01,4.946362519313400E+01
8.789999999999999E+00,5.000000000000000E+01,4.943419100324600E+01
8.800000000000001E+00,5.000000000000000E+01,4.940478621814300E+01
8.810000000000000E+00,5.000000000000000E+01,4.937541080845000E+01
8.820000000000000E+00,5.000000000000000E+01,4.934606474482000E+01
8.830000000000000E+00,5.000000000000000E+01,4.931674799793600E+01
8.840000000000000E+00,5.000000000000000E+01,4.928746053851200E+01
8.850000000000000E+00,5.000000000000000E+01,4.925820233729000E+01
8.859999999999999E+00,5.000000000000000E+01,4.922897336503900E+01
8.869999999999999E+00,5.000000000000000E+01,4.919977359256100E+01
8.880000000000001E+00,5.000000000000000E+01,4.917060299068400E+01
8.890000000000001E+00,5.000000000000000E+01,4.914146153026800E+01
8.900000000000000E+00,5.000000000000000E+01,4.911234918220000E+01
8.910000000000000E+00,5.000000000000000E+01,4.908326591739600E+01
8.920000000000000E+00,5.000000000000000E+01,4.905421170680300E+01
8.930000000000000E+00,5.000000000000000E+01,4.902518652139500E+01
8.940000000000000E+00,5.000000000000000E+01,4.900798533292300E+01
8.949999999999999E+00,5.000000000000000E+01,4.906870462340600E+01
8.960000000000001E+00,5.000000000000000E+01,4.912935843965600E+01
8.970000000000001E+00,5.000000000000000E+01,4.918993546275100E+01
8.980000000000000E+00,5.000000000000000E+01,4.925043382434400E+01
8.990000000000000E+00,5.000000000000000E+01,4.931085297653100E+01
9.000000000000000E+00,5.000000000000000E+01,4.937119281163500E+01
9.010000000000000E+00,5.000000000000000E+01,4.943145336864500E+01
9.020000000000000E+00,5.000000000000000E+01,4.949163473536400E+01
9.029999999999999E+00,5.000000000000000E+01,4.955173701573300E+01
9.039999999999999E+00,5.000000000000000E+01,4.961176031895000E+01
9.050000000000001E+00,5.000000000000000E+01,4.967170475585400E+01
9.060000000000000E+00,5.000000000000000E+01,4.973157043770700E+01
9.070000000000000E+00,5.000000000000000E+01,4.979135747578200E+01
9.080000000000000E+00,5.000000000000000E+01,4.985106598124300E+01
9.090000000000000E+00,5.000000000000000E+01,4.991069606509800E+01
9.100000000000000E+00,5.000000000000000E+01,4.997024783816700E+01
9.109999999999999E+00,5.000000000000000E+01,5.002972141110300E+01
9.119999999999999E+00,5.000000000000000E+01,5.008911689437700E+01
9.130000000000001E+00,5.000000000000000E+01,5.014843439828300E+01
9.140000000000001E+00,5.000000000000000E+01,5.020767403293300E+01
9.150000000000000E+00,5.000000000000000E+01,5.026683590824400E+01
9.160000000000000E+00,5.000000000000000E+01,5.032592013397500E+01
9.170000000000000E+00,5.000000000000000E+01,5.038492681969800E+01
9.180000000000000E+00,5.000000000000000E+01,5.044385607480200E+01
9.190000000000000E+00,5.000000000000000E+01,5.050270800850700E+01
9.199999999999999E+00,5.000000000000000E+01,5.056148272984700E+01
9.210000000000001E+00,5.000000000000000E+01,5.062018034768100E+01
9.220000000000001E+00,5.000000000000000E+01,5.067880097069500E+01
9.230000000000000E+00,5.000000000000000E+01,5.073734470739500E+01
9.240000000000000E+00,5.000000000000000E+01,5.079581166609500E+01
9.250000000000000E+00,5.000000000000000E+01,5.085420195496300E+01
9.260000000000000E+00,5.000000000000000E+01,5.091251568196200E+01
9.270000000000000E+00,5.000000000000000E+01,5.097075295490400E+01
9.279999999999999E+00,5.000000000000000E+01,5.098459136556900E+01
9.289999999999999E+00,5.000000000000000E+01,5.095363772896100E+01
9.300000000000001E+00,5.000000000000000E+01,5.092271501506700E+01
9.310000000000000E+00,5.000000000000000E+01,5.089182319299500E+01
9.320000000000000E+00,5.000000000000000E+01,5.086096223188400E+01
9.330000000000000E+00,5.000000000000000E+01,5.083013210090400E+01
9.340000000000000E+00,5.000000000000000E+01,5.079933276925500E+01
9.350000000000000E+00,5.000000000000000E+01,5.076856420616900E+01
9.359999999999999E+00,5.000000000000000E+01,5.073782638090800E+01
9.369999999999999E+00,5.000000000000000E+01,5.070711926276600E+01
9.380000000000001E+00,5.000000000000000E+01,5.067644282106500E+01
9.390000000000001E+00,5.000000000000000E+01,5.064579702516000E+01
9.400000000000000E+00,5.000000000000000E+01,5.061518184443500E+01
9.410000000000000E+00,5.000000000000000E+01,5.058459724830600E+01
9.420000000000000E+00,5.000000000000000E+01,5.055404320622000E+01
9.430000000000000E+00,5.000000000000000E+01,5.052351968765200E+01
9.440000000000000E+00,5.000000000000000E+01,5.049302666210900E+01
9.449999999999999E+00,5.000000000000000E+01,5.046256409912900E+01
9.460000000000001E+00,5.000000000000000E+01,5.043213196828000E+01
9.470000000000001E+00,5.000000000000000E+01,5.040173023915900E+01
9.480000000000000E+00,5.000000000000000E+01,5.037135888139700E+01
9.490000000000000E+00,5.000000000000000E+01,5.034101786465100E+01
9.500000000000000E+00,5.000000000000000E+01,5.031070715861100E+01
9.510000000000000E+00,5.000000000000000E+01,5.028042673299700E+01
9.520000000000000E+00,5.000000000000000E+01,5.025017655755700E+01
9.529999999999999E+00,5.000000000000000E+01,5.021995660207400E+01
9.539999999999999E+00,5.000000000000000E+01,5.018976683635500E+01
9.550000000000001E+00,5.000000000000000E+01,5.015960723024300E+01
9.560000000000000E+00,5.000000000000000E+01,5.012947775360700E+01
9.570000000000000E+00,5.000000000000000E+01,5.009937837634900E+01
9.580000000000000E+00,5.000000000000000E+01,5.006930906839800E+01
9.590000000000000E+00,5.000000000000000E+01,5.003926979971600E+01
9.600000000000000E+00,5.000000000000000E+01,5.000926054029300E+01
9.609999999999999E+00,5.000000000000000E+01,4.997928126015000E+01
9.619999999999999E+00,5.000000000000000E+01,4.994933192933800E+01
9.630000000000001E+00,5.000000000000000E+01,4.991941251793700E+01
9.640000000000001E+00,5.000000000000000E+01,4.988952299605800E+01
9.650000000000000E+00,5.000000000000000E+01,4.985966333384100E+01
9.660000000000000E+00,5.000000000000000E+01,4.982983350145700E+01
9.670000000000000E+00,5.000000000000000E+01,4.980003346910400E+01
9.680000000000000E+00,5.000000000000000E+01,4.977026320701400E+01
9.690000000000000E+00,5.000000000000000E+01,4.974052268544400E+01
9.699999999999999E+00,5.000000000000000E+01,4.971081187468600E+01
9.710000000000001E+00,5.000000000000000E+01,4.968113074505700E+01
9.720000000000001E+00,5.000000000000000E+01,4.965147926690600E+01
9.730000000000000E+00,5.000000000000000E+01,4.962185741061100E+01
9.740000000000000E+00,5.000000000000000E+01,4.959226514658100E+01
9.750000000000000E+00,5.000000000000000E+01,4.956270244525100E+01
9.760000000000000E+00,5.000000000000000E+01,4.953316927709000E+01
9.770000000000000E+00,5.000000000000000E+01,4.950366561259200E+01
9.779999999999999E+00,5.000000000000000E+01,4.947419142228600E+01
9.789999999999999E+00,5.000000000000000E+01,4.944474667672400E+01
9.800000000000001E+00,5.000000000000000E+01,4.941533134649300E+01
9.810000000000000E+00,5.000000000000000E+01,4.938594540220500E+01
9.820000000000000E+00,5.000000000000000E+01,4.935658881450600E+01
9.830000000000000E+00,5.000000000000000E+01,4.932726155406700E+01
9.840000000000000E+00,5.000000000000000E+01,4.929796359159000E+01
9.850000000000000E+00,5.000000000000000E+01,4.926869489780600E+01
9.859999999999999E+00,5.000000000000000E+01,4.923945544347700E+01
9.869999999999999E+00,5.000000000000000E+01,4.921024519939200E+01
9.880000000000001E+00,5.000000000000000E+01,4.918106413637000E+01
9.890000000000001E+00,5.000000000000000E+01,4.915191222525900E+01
9.900000000000000E+00,5.000000000000000E+01,4.912278943693600E+01
9.910000000000000E+00,5.000000000000000E+01,4.909369574230700E+01
9.920000000000000E+00,5.000000000000000E+01,4.906463111230900E+01
9.930000000000000E+00,5.000000000000000E+01,4.903559551790500E+01
9.940000000000000E+00,5.000000000000000E+01,4.900658893008800E+01
9.949999999999999E+00,5.000000000000000E+01,4.904691875426600E+01
9.960000000000001E+00,5.000000000000000E+01,4.910757598162200E+01
9.970000000000001E+00,5.000000000000000E+01,4.916815479318700E+01
9.980000000000000E+00,5.000000000000000E+01,4.922865415660400E+01
9.990000000000000E+00,5.000000000000000E+01,4.928907403779800E+01
1.000000000000000E+01,5.000000000000000E+01,4.934941453050900E+01
