"time","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uDC","Losses","uAC[3]"
7.400000E-002,-6.428058E+002,6.426323E+002,1.734522E-001,-5.242130E+002,1.753803E+002,5.189286E+002,4.087381E+003,3.488327E+002
7.420000E-002,-6.893794E+002,6.891457E+002,2.336601E-001,-5.265203E+002,1.464300E+002,5.211428E+002,4.415567E+003,3.800903E+002
7.440000E-002,-7.175610E+002,7.172680E+002,2.929458E-001,-5.292938E+002,1.181739E+002,5.238600E+002,4.630095E+003,4.111199E+002
7.460000E-002,-7.232043E+002,7.228532E+002,3.510754E-001,-5.322515E+002,9.058788E+001,5.268065E+002,4.695195E+003,4.416636E+002
7.480000E-002,-7.027565E+002,7.023487E+002,4.078194E-001,-5.350611E+002,6.362065E+001,5.296571E+002,4.583982E+003,4.714405E+002
7.500000E-002,-6.533488E+002,6.528858E+002,4.629540E-001,-5.373493E+002,3.719743E+001,5.320442E+002,4.282556E+003,5.001519E+002
7.520000E-002,-5.728588E+002,5.723426E+002,5.162615E-001,-5.387108E+002,1.122439E+001,5.335667E+002,3.793271E+003,5.274864E+002
7.540000E-002,-4.647854E+002,4.545683E+002,1.021707E+001,-5.387314E+002,4.443508E-001,5.338131E+002,3.139971E+003,5.382870E+002
7.560000E-002,-3.493008E+002,2.781234E+002,7.117732E+001,-5.371845E+002,2.069459E-001,5.325582E+002,2.455679E+003,5.369776E+002
7.580000E-002,-2.280424E+002,4.079619E+001,1.872463E+002,-5.339935E+002,-1.464499E-001,5.297257E+002,1.845902E+003,5.341400E+002
7.600000E-002,-2.285948E+002,2.337677E-001,2.283611E+002,-3.820843E+002,-1.483164E+002,5.259448E+002,1.739286E+003,5.304007E+002
7.620000E-002,-2.694494E+002,1.735613E-001,2.692759E+002,-3.503291E+002,-1.767677E+002,5.225591E+002,1.922382E+003,5.270968E+002
7.640000E-002,-3.257471E+002,1.126699E-001,3.256344E+002,-3.185726E+002,-2.059026E+002,5.198249E+002,2.198880E+003,5.244752E+002
7.660000E-002,-3.925411E+002,5.133383E-002,3.924898E+002,-2.870186E+002,-2.356847E+002,5.179193E+002,2.552185E+003,5.227033E+002
7.680000E-002,-4.646138E+002,-1.020480E-002,4.646240E+002,-2.558351E+002,-2.660399E+002,5.169468E+002,2.960417E+003,5.218750E+002
7.700000E-002,-5.366385E+002,-7.170316E-002,5.367102E+002,-2.251551E+002,-2.968583E+002,5.169411E+002,3.395439E+003,5.220134E+002
7.720000E-002,-6.033171E+002,-1.329185E-001,6.034500E+002,-1.950767E+002,-3.279954E+002,5.178664E+002,3.823041E+003,5.230721E+002
7.740000E-002,-6.595103E+002,-1.936093E-001,6.597039E+002,-1.656628E+002,-3.592723E+002,5.196169E+002,4.204410E+003,5.249351E+002
7.760000E-002,-7.003572E+002,-2.535361E-001,7.006108E+002,-1.369419E+002,-3.904783E+002,5.220203E+002,4.498776E+003,5.274202E+002
7.780000E-002,-7.213820E+002,-3.124622E-001,7.216945E+002,-1.089104E+002,-4.213729E+002,5.248413E+002,4.666942E+003,5.302833E+002
7.800000E-002,-7.186233E+002,-3.701552E-001,7.189935E+002,-8.153462E+001,-4.516902E+002,5.277882E+002,4.675617E+003,5.332248E+002
7.820000E-002,-6.887491E+002,-4.263873E-001,6.891755E+002,-5.475505E+001,-4.811428E+002,5.305210E+002,4.501837E+003,5.358979E+002
7.840000E-002,-6.291341E+002,-4.809367E-001,6.296150E+002,-2.849016E+001,-5.094274E+002,5.326599E+002,4.136814E+003,5.379175E+002
7.860000E-002,-5.379166E+002,-5.335881E-001,5.384502E+002,-2.640872E+000,-5.362295E+002,5.337951E+002,3.588847E+003,5.388704E+002
7.880000E-002,-4.021416E+002,-2.436281E+001,4.265045E+002,-3.777785E-001,-5.379957E+002,5.335459E+002,2.907446E+003,5.383735E+002
7.900000E-002,-2.053853E+002,-1.038419E+002,3.092272E+002,-1.015433E-001,-5.361808E+002,5.317688E+002,2.237018E+003,5.362824E+002
7.920000E-002,-2.734126E-001,-2.118635E+002,2.121370E+002,1.297158E+002,-5.328444E+002,5.284215E+002,1.675451E+003,4.031287E+002
7.940000E-002,-2.137897E-001,-2.399347E+002,2.401485E+002,1.577088E+002,-5.292075E+002,5.247285E+002,1.788706E+003,3.714987E+002
7.960000E-002,-1.533284E-001,-2.865806E+002,2.867340E+002,1.863904E+002,-5.261094E+002,5.215372E+002,2.004814E+003,3.397190E+002
7.980000E-002,-9.226201E-002,-3.470550E+002,3.471472E+002,2.157480E+002,-5.237581E+002,5.190650E+002,2.309263E+003,3.080101E+002
8.000000E-002,-3.083148E-002,-4.162964E+002,4.163272E+002,2.457312E+002,-5.222940E+002,5.174624E+002,2.683838E+003,2.765627E+002
8.020000E-002,3.072072E-002,-4.890476E+002,4.890169E+002,2.762553E+002,-5.217898E+002,5.168127E+002,3.104707E+003,2.455345E+002
8.040000E-002,9.215169E-002,-5.599755E+002,5.598833E+002,3.071988E+002,-5.222457E+002,5.171269E+002,3.541619E+003,2.150470E+002
8.060000E-002,1.532190E-001,-6.238139E+002,6.236607E+002,3.384052E+002,-5.235912E+002,5.183448E+002,3.958554E+003,1.851861E+002
8.080000E-002,2.136816E-001,-6.754990E+002,6.752853E+002,3.696848E+002,-5.256878E+002,5.203380E+002,4.315661E+003,1.560030E+002
8.100000E-002,2.733009E-001,-7.102977E+002,7.100244E+002,4.008167E+002,-5.283323E+002,5.229130E+002,4.572328E+003,1.275156E+002
8.120000E-002,3.318416E-001,-7.238825E+002,7.235507E+002,4.315513E+002,-5.312607E+002,5.258144E+002,4.690755E+003,9.970942E+001
8.140000E-002,3.890726E-001,-7.124879E+002,7.120989E+002,4.616148E+002,-5.341566E+002,5.287330E+002,4.640590E+003,7.254177E+001
8.160000E-002,4.447682E-001,-6.730213E+002,6.725765E+002,4.907142E+002,-5.366597E+002,5.313152E+002,4.403280E+003,4.594552E+001
8.180000E-002,4.987085E-001,-6.031029E+002,6.026042E+002,5.185418E+002,-5.383747E+002,5.331700E+002,3.975436E+003,1.983283E+001
8.200000E-002,2.350192E+000,-5.020215E+002,4.996713E+002,5.383840E+002,-5.388814E+002,5.338807E+002,3.368073E+003,4.973207E-001
8.220000E-002,4.470383E+001,-3.883103E+002,3.436065E+002,5.375652E+002,-5.378641E+002,5.331333E+002,2.679978E+003,2.989024E-001
8.240000E-002,1.425469E+002,-2.690865E+002,1.265396E+002,5.352448E+002,-5.352288E+002,5.308343E+002,2.033622E+003,-1.600727E-002
8.260000E-002,2.189838E+002,-2.192375E+002,2.536431E-001,5.316002E+002,-3.926218E+002,5.271630E+002,1.701487E+003,-1.389784E+002
8.280000E-002,2.537297E+002,-2.539234E+002,1.937180E-001,5.281168E+002,-3.609175E+002,5.236102E+002,1.850436E+003,-1.671993E+002
8.300000E-002,3.055001E+002,-3.056332E+002,1.330283E-001,5.252469E+002,-3.291377E+002,5.206368E+002,2.097593E+003,-1.961092E+002
8.320000E-002,3.694486E+002,-3.695204E+002,7.181367E-002,5.231786E+002,-2.974962E+002,5.184407E+002,2.427576E+003,-2.256825E+002
8.340000E-002,4.404348E+002,-4.404451E+002,1.031560E-002,5.220312E+002,-2.661734E+002,5.171514E+002,2.820466E+003,-2.558578E+002
8.360000E-002,5.131487E+002,-5.130974E+002,-5.122318E-002,5.218508E+002,-2.353138E+002,5.168256E+002,3.250229E+003,-2.865370E+002
8.380000E-002,5.822685E+002,-5.821560E+002,-1.125598E-001,5.226141E+002,-2.050271E+002,5.174508E+002,3.684578E+003,-3.175870E+002
8.400000E-002,6.425875E+002,-6.424140E+002,-1.734522E-001,5.242282E+002,-1.753879E+002,5.189442E+002,4.085987E+003,-3.488403E+002
8.420000E-002,6.891383E+002,-6.889047E+002,-2.336601E-001,5.265324E+002,-1.464360E+002,5.211554E+002,4.413971E+003,-3.800964E+002
8.440000E-002,7.173024E+002,-7.170095E+002,-2.929458E-001,5.293025E+002,-1.181782E+002,5.238693E+002,4.628343E+003,-4.111243E+002
8.460000E-002,7.229338E+002,-7.225827E+002,-3.510754E-001,5.322566E+002,-9.059045E+001,5.268122E+002,4.693347E+003,-4.416662E+002
8.480000E-002,7.024804E+002,-7.020725E+002,-4.078194E-001,5.350626E+002,-6.362139E+001,5.296591E+002,4.582107E+003,-4.714412E+002
8.500000E-002,6.530733E+002,-6.526103E+002,-4.629540E-001,5.373471E+002,-3.719633E+001,5.320425E+002,4.280730E+003,-5.001508E+002
8.520000E-002,5.725901E+002,-5.720738E+002,-5.162615E-001,5.387050E+002,-1.122148E+001,5.335614E+002,3.791567E+003,-5.274835E+002
8.540000E-002,4.645318E+002,-4.543097E+002,-1.022211E+001,5.387221E+002,-4.440872E-001,5.338043E+002,3.138458E+003,-5.382780E+002
8.560000E-002,3.490712E+002,-2.778773E+002,-7.119391E+001,5.371720E+002,-2.066831E-001,5.325461E+002,2.454427E+003,-5.369653E+002
8.580000E-002,2.278435E+002,-4.056578E+001,-1.872777E+002,5.339782E+002,1.467118E-001,5.297109E+002,1.844962E+003,-5.341249E+002
8.600000E-002,2.285373E+002,-2.337677E-001,-2.283035E+002,3.820762E+002,1.483083E+002,5.259287E+002,1.738961E+003,-5.303845E+002
8.620000E-002,2.694193E+002,-1.735613E-001,-2.692457E+002,3.503208E+002,1.767593E+002,5.225425E+002,1.922186E+003,-5.270801E+002
8.640000E-002,3.257449E+002,-1.126699E-001,-3.256322E+002,3.185642E+002,2.058942E+002,5.198080E+002,2.198824E+003,-5.244584E+002
8.660000E-002,3.925669E+002,-5.133383E-002,-3.925155E+002,2.870103E+002,2.356764E+002,5.179026E+002,2.552285E+003,-5.226866E+002
8.680000E-002,4.646669E+002,1.020480E-002,-4.646771E+002,2.558271E+002,2.660319E+002,5.169306E+002,2.960686E+003,-5.218589E+002
8.700000E-002,5.367176E+002,7.170316E-002,-5.367893E+002,2.251475E+002,2.968508E+002,5.169258E+002,3.395886E+003,-5.219983E+002
8.720000E-002,6.034205E+002,1.329185E-001,-6.035534E+002,1.950698E+002,3.279884E+002,5.178523E+002,3.823667E+003,-5.230582E+002
8.740000E-002,6.596356E+002,1.936093E-001,-6.598292E+002,1.656566E+002,3.592662E+002,5.196044E+002,4.205209E+003,-5.249228E+002
8.760000E-002,7.005016E+002,2.535361E-001,-7.007551E+002,1.369367E+002,3.904731E+002,5.220096E+002,4.499730E+003,-5.274098E+002
8.780000E-002,7.215422E+002,3.124622E-001,-7.218546E+002,1.089062E+002,4.213687E+002,5.248326E+002,4.668022E+003,-5.302749E+002
8.800000E-002,7.187957E+002,3.701552E-001,-7.191658E+002,8.153156E+001,4.516871E+002,5.277818E+002,4.676785E+003,-5.332187E+002
8.820000E-002,6.889297E+002,4.263873E-001,-6.893561E+002,5.475318E+001,4.811409E+002,5.305169E+002,4.503046E+003,-5.358941E+002
8.840000E-002,6.293189E+002,4.809367E-001,-6.297999E+002,2.848951E+001,5.094267E+002,5.326582E+002,4.138014E+003,-5.379162E+002
8.860000E-002,5.381015E+002,5.335881E-001,-5.386351E+002,2.641457E+000,5.362301E+002,5.337959E+002,3.589987E+003,-5.388715E+002
8.880000E-002,4.023236E+002,2.436064E+001,-4.266843E+002,3.779626E-001,5.379991E+002,5.335492E+002,2.908475E+003,-5.383771E+002
8.900000E-002,2.055618E+002,1.038349E+002,-3.093966E+002,1.017268E-001,5.361866E+002,5.317744E+002,2.237889E+003,-5.362883E+002
8.920000E-002,2.734126E-001,2.119334E+002,-2.122068E+002,-1.297196E+002,5.328521E+002,5.284290E+002,1.675810E+003,-4.031325E+002
8.940000E-002,2.137897E-001,2.399911E+002,-2.402049E+002,-1.577130E+002,5.292160E+002,5.247368E+002,1.789008E+003,-3.715029E+002
8.960000E-002,1.533284E-001,2.866223E+002,-2.867757E+002,-1.863950E+002,5.261185E+002,5.215462E+002,2.005053E+003,-3.397236E+002
8.980000E-002,9.226201E-002,3.470811E+002,-3.471734E+002,-2.157528E+002,5.237676E+002,5.190744E+002,2.309428E+003,-3.080149E+002
9.000000E-002,3.083148E-002,4.163065E+002,-4.163373E+002,-2.457361E+002,5.223037E+002,5.174721E+002,2.683920E+003,-2.765676E+002
9.020000E-002,-3.072072E-002,4.890415E+002,-4.890108E+002,-2.762601E+002,5.217995E+002,5.168225E+002,3.104695E+003,-2.455394E+002
9.040000E-002,-9.215169E-002,5.599533E+002,-5.598611E+002,-3.072035E+002,5.222552E+002,5.171365E+002,3.541505E+003,-2.150517E+002
9.060000E-002,-1.532190E-001,6.237761E+002,-6.236229E+002,-3.384097E+002,5.236003E+002,5.183540E+002,3.958333E+003,-1.851906E+002
9.080000E-002,-2.136816E-001,6.754466E+002,-6.752330E+002,-3.696890E+002,5.256962E+002,5.203466E+002,4.315333E+003,-1.560072E+002
9.100000E-002,-2.733009E-001,7.102320E+002,-7.099587E+002,-4.008205E+002,5.283399E+002,5.229207E+002,4.571899E+003,-1.275194E+002
9.120000E-002,-3.318416E-001,7.238048E+002,-7.234730E+002,-4.315546E+002,5.312674E+002,5.258212E+002,4.690237E+003,-9.971274E+001
9.140000E-002,-3.890726E-001,7.124001E+002,-7.120110E+002,-4.616176E+002,5.341621E+002,5.287387E+002,4.640004E+003,-7.254453E+001
9.160000E-002,-4.447682E-001,6.729252E+002,-6.724805E+002,-4.907163E+002,5.366640E+002,5.313196E+002,4.402649E+003,-4.594766E+001
9.180000E-002,-4.987085E-001,6.030008E+002,-6.025021E+002,-5.185433E+002,5.383776E+002,5.331732E+002,3.974791E+003,-1.983430E+001
9.200000E-002,-2.349651E+000,5.019155E+002,-4.995659E+002,-5.383857E+002,5.388829E+002,5.338825E+002,3.367442E+003,-4.972157E-001
9.220000E-002,-4.470214E+001,3.882023E+002,-3.435002E+002,-5.375654E+002,5.378642E+002,5.331336E+002,2.679390E+003,-2.987978E-001
9.240000E-002,-1.425456E+002,2.689797E+002,-1.264341E+002,-5.352436E+002,5.352275E+002,5.308332E+002,2.033107E+003,1.611153E-002
9.260000E-002,-2.189329E+002,2.191865E+002,-2.536431E-001,-5.315979E+002,3.926207E+002,5.271609E+002,1.701233E+003,1.389773E+002
9.280000E-002,-2.536830E+002,2.538767E+002,-1.937180E-001,-5.281139E+002,3.609160E+002,5.236074E+002,1.850195E+003,1.671978E+002
9.300000E-002,-3.054588E+002,3.055918E+002,-1.330283E-001,-5.252434E+002,3.291359E+002,5.206334E+002,2.097368E+003,1.961075E+002
9.320000E-002,-3.694134E+002,3.694852E+002,-7.181367E-002,-5.231747E+002,2.974942E+002,5.184368E+002,2.427373E+003,2.256805E+002
9.340000E-002,-4.404066E+002,4.404169E+002,-1.031560E-002,-5.220268E+002,2.661712E+002,5.171470E+002,2.820292E+003,2.558556E+002
9.360000E-002,-5.131281E+002,5.130768E+002,5.122318E-002,-5.218461E+002,2.353114E+002,5.168209E+002,3.250092E+003,2.865347E+002
9.380000E-002,-5.822559E+002,5.821434E+002,1.125598E-001,-5.226092E+002,2.050247E+002,5.174459E+002,3.684486E+003,3.175846E+002
9.400000E-002,-6.425831E+002,6.424097E+002,1.734522E-001,-5.242232E+002,1.753854E+002,5.189393E+002,4.085946E+003,3.488378E+002
9.420000E-002,-6.891423E+002,6.889086E+002,2.336601E-001,-5.265274E+002,1.464335E+002,5.211504E+002,4.413985E+003,3.800939E+002
9.440000E-002,-7.173146E+002,7.170217E+002,2.929458E-001,-5.292977E+002,1.181758E+002,5.238644E+002,4.628415E+003,4.111219E+002
9.460000E-002,-7.229540E+002,7.226030E+002,3.510754E-001,-5.322520E+002,9.058814E+001,5.268075E+002,4.693474E+003,4.416639E+002
9.480000E-002,-7.025081E+002,7.021003E+002,4.078194E-001,-5.350583E+002,6.361925E+001,5.296548E+002,4.582284E+003,4.714391E+002
9.500000E-002,-6.531078E+002,6.526448E+002,4.629540E-001,-5.373433E+002,3.719440E+001,5.320386E+002,4.280948E+003,5.001489E+002
9.520000E-002,-5.726306E+002,5.721143E+002,5.162615E-001,-5.387017E+002,1.121981E+001,5.335580E+002,3.791812E+003,5.274818E+002
9.540000E-002,-4.645784E+002,4.543543E+002,1.022407E+001,-5.387193E+002,4.441298E-001,5.338015E+002,3.138719E+003,5.382752E+002
9.560000E-002,-3.491231E+002,2.779245E+002,7.119866E+001,-5.371699E+002,2.067256E-001,5.325440E+002,2.454691E+003,5.369632E+002
9.580000E-002,-2.278994E+002,4.061488E+001,1.872845E+002,-5.339768E+002,-1.466695E-001,5.297094E+002,1.845212E+003,5.341235E+002
9.600000E-002,-2.285705E+002,2.337677E-001,2.283367E+002,-3.820758E+002,-1.483078E+002,5.259278E+002,1.739121E+003,5.303836E+002
9.620000E-002,-2.694537E+002,1.735613E-001,2.692801E+002,-3.503205E+002,-1.767591E+002,5.225420E+002,1.922359E+003,5.270796E+002
9.640000E-002,-3.257797E+002,1.126699E-001,3.256670E+002,-3.185642E+002,-2.058942E+002,5.198080E+002,2.199009E+003,5.244584E+002
9.660000E-002,-3.926012E+002,5.133383E-002,3.925499E+002,-2.870105E+002,-2.356766E+002,5.179030E+002,2.552477E+003,5.226871E+002
9.680000E-002,-4.647001E+002,-1.020480E-002,4.647103E+002,-2.558275E+002,-2.660323E+002,5.169315E+002,2.960883E+003,5.218598E+002
9.700000E-002,-5.367489E+002,-7.170316E-002,5.368206E+002,-2.251482E+002,-2.968514E+002,5.169271E+002,3.396082E+003,5.219996E+002
9.720000E-002,-6.034493E+002,-1.329185E-001,6.035822E+002,-1.950706E+002,-3.279893E+002,5.178540E+002,3.823856E+003,5.230600E+002
9.740000E-002,-6.596611E+002,-1.936093E-001,6.598548E+002,-1.656577E+002,-3.592672E+002,5.196064E+002,4.205384E+003,5.249249E+002
9.760000E-002,-7.005234E+002,-2.535361E-001,7.007769E+002,-1.369379E+002,-3.904743E+002,5.220119E+002,4.499884E+003,5.274122E+002
9.780000E-002,-7.215598E+002,-3.124622E-001,7.218722E+002,-1.089075E+002,-4.213701E+002,5.248352E+002,4.668150E+003,5.302776E+002
9.800000E-002,-7.188087E+002,-3.701552E-001,7.191788E+002,-8.153298E+001,-4.516885E+002,5.277846E+002,4.676882E+003,5.332215E+002
9.820000E-002,-6.889378E+002,-4.263873E-001,6.893642E+002,-5.475467E+001,-4.811424E+002,5.305199E+002,4.503109E+003,5.358971E+002
9.840000E-002,-6.293220E+002,-4.809367E-001,6.298030E+002,-2.849103E+001,-5.094282E+002,5.326612E+002,4.138042E+003,5.379193E+002
9.860000E-002,-5.380995E+002,-5.335881E-001,5.386331E+002,-2.642977E+000,-5.362316E+002,5.337989E+002,3.589983E+003,5.388746E+002
9.880000E-002,-4.023182E+002,-2.435757E+001,4.266757E+002,-3.779602E-001,-5.380021E+002,5.335521E+002,2.908439E+003,5.383800E+002
9.900000E-002,-2.055531E+002,-1.038286E+002,3.093817E+002,-1.017244E-001,-5.361894E+002,5.317772E+002,2.237824E+003,5.362911E+002
9.920000E-002,-2.734126E-001,-2.119183E+002,2.121917E+002,1.297209E+002,-5.328547E+002,5.284316E+002,1.675743E+003,4.031338E+002
9.940000E-002,-2.137897E-001,-2.399720E+002,2.401858E+002,1.577142E+002,-5.292183E+002,5.247392E+002,1.788919E+003,3.715041E+002
9.960000E-002,-1.533284E-001,-2.865995E+002,2.867529E+002,1.863960E+002,-5.261206E+002,5.215483E+002,2.004941E+003,3.397246E+002
9.980000E-002,-9.226201E-002,-3.470552E+002,3.471475E+002,2.157536E+002,-5.237693E+002,5.190762E+002,2.309293E+003,3.080157E+002
1.000000E-001,-3.083148E-002,-4.162780E+002,4.163088E+002,2.457368E+002,-5.223050E+002,5.174735E+002,2.683762E+003,2.765683E+002
