"time","Capacitor1_i","IdealDiode3_v"
0.0952,18.6824,2.00021
0.0953,18.6824,2.00021
0.0953,-37.1227,2.00969
0.0954,-37.1227,2.00969
0.0954,-94.1656,2.03322
0.0955,-94.1656,2.03322
0.0955,-152.556,2.07068
0.0956,-152.556,2.07068
0.0956,-212.391,2.12191
0.0957,-212.391,2.12191
0.0957,-273.754,2.18678
0.0958,-273.754,2.18678
0.0958,-286.079,2.21458
0.0959,-286.079,2.21458
0.0959,-272.858,2.22781
0.096,-272.858,2.22781
0.096,-254.617,2.24607
0.0961,-254.617,2.24607
0.0961,-231.92,2.26878
0.0962,-231.92,2.26878
0.0962,-205.356,2.29535
0.0963,-205.356,2.29535
0.0963,-175.537,2.32519
0.0964,-175.537,2.32519
0.0964,-143.095,2.35764
0.0965,-143.095,2.35764
0.0965,-108.675,2.39208
0.0966,-108.675,2.39208
0.0966,-72.937,2.42783
0.0967,-72.937,2.42783
0.0967,-36.5445,2.46424
0.0968,-36.5445,2.46424
0.0968,-0.165413,2.50063
0.0969,-0.165413,2.50063
0.0969,35.5341,2.53635
0.097,35.5341,2.53635
0.097,69.8932,2.57072
0.0971,69.8932,2.57072
0.0971,102.261,2.6031
0.0972,102.261,2.6031
0.0972,132,2.63286
0.0973,132,2.63286
0.0973,158.49,2.65937
0.0974,158.49,2.65937
0.0974,181.133,2.68203
0.0975,181.133,2.68203
0.0975,199.356,2.70027
0.0976,199.356,2.70027
0.0976,212.615,2.71354
0.0977,212.615,2.71354
0.0977,220.398,2.72134
0.0978,220.398,2.72134
0.0978,222.227,2.72319
0.0979,222.227,2.72319
0.0979,217.666,2.71864
0.098,217.666,2.71864
0.098,206.317,2.70731
0.0981,206.317,2.70731
0.0981,187.827,2.68884
0.0982,187.827,2.68884
0.0982,161.89,2.66292
0.0983,161.89,2.66292
0.0983,128.247,2.62929
0.0984,128.247,2.62929
0.0984,86.6893,2.58774
0.0985,86.6893,2.58774
0.0985,37.0595,2.53813
0.0986,37.0595,2.53813
0.0986,-18.2666,2.4828
0.0987,-18.2666,2.4828
0.0987,-74.8869,2.42618
0.0988,-74.8869,2.42618
0.0988,-132.82,2.36825
0.0989,-132.82,2.36825
0.0989,-192.168,2.3089
0.099,-192.168,2.3089
0.099,-253.018,2.24804
0.0991,-253.018,2.24804
0.0991,-289.232,2.2117
0.0992,-289.232,2.2117
0.0992,-277.807,2.2231
0.0993,-277.807,2.2231
0.0993,-261.183,2.23971
0.0994,-261.183,2.23971
0.0994,-239.912,2.26096
0.0995,-239.912,2.26096
0.0995,-214.575,2.28628
0.0996,-214.575,2.28628
0.0996,-185.777,2.31507
0.0997,-185.777,2.31507
0.0997,-154.143,2.34668
0.0998,-154.143,2.34668
0.0998,-120.315,2.38049
0.0999,-120.315,2.38049
0.0999,-84.9488,2.41584
0.1,-84.9488,2.41584
0.1,-48.7058,2.45207
