    "time","accelPedal","egsCarSpeed", "egsGear","egsTargetGear",     "k15",   "nAtIn",  "nAtOut",    "prnd","tShiftStart","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","valves_mv1","valves_mv2","valves_mv3"
      1.87,       100,     25.55,         0,         1,         1, 2391.9127, 573.48582,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.88,       100,    25.806,         0,         1,         1, 2417.0902, 579.52238,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.89,       100,    26.078,         0,         1,         1, 2442.2843, 585.56294,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
       1.9,       100,     26.35,         0,         1,         1, 2466.8402, 591.45048,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.91,       100,    26.615,         0,         1,         1, 2490.3037, 597.07609,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.92,       100,    26.868,         0,         1,         1, 2512.6232, 602.42742,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.93,       100,    27.109,         0,         1,         1, 2534.0909, 607.57451,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.94,       100,     27.34,         0,         1,         1, 2555.2281, 612.64238,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.95,       100,    27.568,         0,         1,         1, 2576.4517, 617.73095,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.96,       100,    27.797,         0,         1,         1, 2597.9176, 622.87762,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.97,       100,    28.029,         0,         1,         1, 2619.6838, 628.09631,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.98,       100,    28.264,         0,         1,         1, 2641.7158, 633.37871,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      1.99,       100,    28.502,         0,         1,         1, 2663.9182, 638.70196,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
         2,       100,    28.741,         0,         1,         1,  2686.193, 644.04257,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.01,       100,    28.981,         0,         1,         1, 2708.4157, 649.37069,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.02,       100,    29.221,         0,         1,         1, 2730.4851, 654.66206,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.03,       100,    29.459,         0,         1,         1, 2752.3474, 659.90376,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.04,       100,    29.695,         0,         1,         1, 2773.9961, 665.09427,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.05,       100,    29.929,         0,         1,         1,  2795.456,  670.2395,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.06,       100,     30.16,         0,         1,         1, 2816.7896, 675.35445,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.07,       100,     30.39,         0,         1,         1, 2838.0224, 680.44525,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.08,       100,     30.62,         0,         1,         1, 2859.1931, 685.52113,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.09,       100,    30.848,         0,         1,         1, 2880.3141, 690.58511,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
       2.1,       100,    31.076,         0,         1,         1, 2901.3873, 695.63762,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.11,       100,    31.303,         0,         1,         1, 2922.4065, 700.67719,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.12,       100,     31.53,         0,         1,         1, 2943.3602, 705.70107,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
      2.13,       100,    31.756,         0,         1,         1, 2964.2395, 710.70709,         3,      1.19,         0,         0,         0,         1,         0,         1,         0,         0,         0
