"time","egsCarSpeed","egsGear","egsTargetGear","valves_0eds","valves_0eds1","valves_0eds2","valves_0eds3","valves_0eds4","valves_0eds5","valves_0mv1","valves_0mv2","valves_0mv3"
23.3578,162.776,4,5,0,0,1,0,0,1,0,1,0
23.3578,162.889,4,5,0,0,1,0,0,1,0,1,0
23.3913,162.889,4,5,0,0,1,0,0,1,0,1,0
23.3913,163.003,4,5,0,0,1,0,0,1,0,1,0
23.4249,163.003,4,5,0,0,1,0,0,1,0,1,0
23.4249,163.116,4,5,0,0,1,0,0,1,0,1,0
23.4584,163.116,4,5,0,0,1,0,0,1,0,1,0
23.4584,163.23,4,5,0,0,1,0,0,1,0,1,0
23.492,163.23,4,5,0,0,1,0,0,1,0,1,0
23.492,163.343,4,5,0,0,1,0,0,1,0,1,0
23.5256,163.343,4,5,0,0,1,0,0,1,0,1,0
23.5256,163.456,4,5,0,0,1,0,0,1,0,1,0
23.5591,163.456,4,5,0,0,1,0,0,1,0,1,0
23.5591,163.569,4,5,0,0,1,0,0,1,0,1,0
23.5927,163.569,4,5,0,0,1,0,0,1,0,1,0
23.5927,163.682,4,5,0,0,1,0,0,1,0,1,0
23.6262,163.682,4,5,0,0,1,0,0,1,0,1,0
23.6262,163.794,4,5,0,0,1,0,0,1,0,1,0
23.6598,163.794,4,5,0,0,1,0,0,1,0,1,0
23.6598,163.907,5,5,0,0,1,0,0,1,0,1,0
23.6934,163.907,5,5,0,0,1,0,0,1,0,1,0
23.6934,164.019,5,5,0,0,1,0,0,1,0,1,0
23.7269,164.019,5,5,0,0,1,0,0,1,0,1,0
23.7269,164.132,5,5,0,0,1,0,0,1,0,1,0
23.7605,164.132,5,5,0,0,1,0,0,1,0,1,0
23.7605,164.244,5,5,0,0,1,0,0,1,0,1,0
23.794,164.244,5,5,0,0,1,0,0,1,0,1,0
23.794,164.356,5,5,0,0,1,0,0,1,0,1,0
23.8276,164.356,5,5,0,0,1,0,0,1,0,1,0
23.8276,164.468,5,5,0,0,1,0,0,1,0,1,0
23.8612,164.468,5,5,0,0,1,0,0,1,0,1,0
23.8612,164.579,5,5,0,0,1,0,0,1,0,1,0
23.8947,164.579,5,5,0,0,1,0,0,1,0,1,0
23.8947,164.691,5,5,0,0,1,0,0,1,0,1,0
23.9283,164.691,5,5,0,0,1,0,0,1,0,1,0
23.9283,164.803,5,5,0,0,1,0,0,1,0,1,0
23.9618,164.803,5,5,0,0,1,0,0,1,0,1,0
23.9618,164.914,5,5,0,0,1,0,0,1,0,1,0
23.9954,164.914,5,5,0,0,1,0,0,1,0,1,0
23.9954,165.025,5,5,0,0,1,0,0,1,0,1,0
24.029,165.025,5,5,0,0,1,0,0,1,0,1,0
24.029,165.136,5,5,0,0,1,0,0,1,0,1,0
24.0625,165.136,5,5,0,0,1,0,0,1,0,1,0
24.0625,165.248,5,5,0,0,1,0,0,1,0,1,0
24.0961,165.248,5,5,0,0,1,0,0,1,0,1,0
24.0961,165.358,5,5,0,0,1,0,0,1,0,1,0
24.1296,165.358,5,5,0,0,1,0,0,1,0,1,0
24.1296,165.469,5,5,0,0,1,0,0,1,0,1,0
24.1632,165.469,5,5,0,0,1,0,0,1,0,1,0
24.1632,165.58,5,5,0,0,1,0,0,1,0,1,0
24.1968,165.58,5,5,0,0,1,0,0,1,0,1,0
24.1968,165.69,5,5,0,0,1,0,0,1,0,1,0
24.2303,165.69,5,5,0,0,1,0,0,1,0,1,0
24.2303,165.801,5,5,0,0,1,0,0,1,0,1,0
24.2639,165.801,5,5,0,0,1,0,0,1,0,1,0
24.2639,165.911,5,5,0,0,1,0,0,1,0,1,0
24.2974,165.911,5,5,0,0,1,0,0,1,0,1,0
24.2974,166.021,5,5,0,0,1,0,0,1,0,1,0
24.331,166.021,5,5,0,0,1,0,0,1,0,1,0
24.331,166.131,5,5,0,0,1,0,0,1,0,1,0
24.3646,166.131,5,5,0,0,1,0,0,1,0,1,0
24.3646,166.241,5,5,0,0,1,0,0,1,0,1,0
24.3981,166.241,5,5,0,0,1,0,0,1,0,1,0
24.3981,166.351,5,5,0,0,1,0,0,1,0,1,0
24.4317,166.351,5,5,0,0,1,0,0,1,0,1,0
24.4317,166.46,5,5,0,0,1,0,0,1,0,1,0
24.4652,166.46,5,5,0,0,1,0,0,1,0,1,0
24.4652,166.57,5,5,0,0,1,0,0,1,0,1,0
24.4988,166.57,5,5,0,0,1,0,0,1,0,1,0
24.4988,166.679,5,5,0,0,1,0,0,1,0,1,0
24.5324,166.679,5,5,0,0,1,0,0,1,0,1,0
24.5324,166.788,5,5,0,0,1,0,0,1,0,1,0
24.5659,166.788,5,5,0,0,1,0,0,1,0,1,0
24.5659,166.898,5,5,0,0,1,0,0,1,0,1,0
24.5995,166.898,5,5,0,0,1,0,0,1,0,1,0
24.5995,167.007,5,5,0,0,1,0,0,1,0,1,0
24.633,167.007,5,5,0,0,1,0,0,1,0,1,0
