"time","'volume@INJ01'","'q@INJ01'"
0.015712,0.000156984,-1.24581e-008
0.015712,0.000156984,-1.24581e-008
0.015728,0.000156984,-1.24581e-008
0.015728,0.000156984,-1.24581e-008
0.015744,0.000156984,-1.24581e-008
0.015744,0.000156984,-1.24583e-008
0.01576,0.000156984,-1.24583e-008
0.01576,0.000156984,-1.24581e-008
0.015776,0.000156984,-1.24581e-008
0.015776,0.000156984,-1.24581e-008
0.015792,0.000156984,-1.24581e-008
0.015792,0.000156984,-1.24581e-008
0.015808,0.000156984,-1.24581e-008
0.015808,0.000156984,-1.24581e-008
0.015824,0.000156984,-1.24581e-008
0.015824,0.000156984,-1.24581e-008
0.01584,0.000156984,-1.24581e-008
0.01584,0.000156984,-1.24582e-008
0.015856,0.000156984,-1.24582e-008
0.015856,0.000156984,-1.24582e-008
0.015872,0.000156984,-1.24582e-008
0.015872,0.000156984,-1.24582e-008
0.015888,0.000156984,-1.24582e-008
0.015888,0.000156984,-1.24582e-008
0.015904,0.000156984,-1.24582e-008
0.015904,0.000156984,-1.24582e-008
0.01592,0.000156984,-1.24582e-008
0.01592,0.000156984,-1.24582e-008
0.015936,0.000156984,-1.24582e-008
0.015936,0.000156984,-1.24582e-008
0.015952,0.000156984,-1.24582e-008
0.015952,0.000156984,-1.24582e-008
0.015968,0.000156984,-1.24582e-008
0.015968,0.000156984,-1.24582e-008
0.015984,0.000156984,-1.24582e-008
0.015984,0.000156984,-1.24583e-008
0.016,0.000156984,-1.24583e-008
0.016,0.000156984,-1.24583e-008
