"Time","FMU"
0.00083583311697363045,269.14159192225372
0.00083632226934474412,269.13384125540216
0.00083689257330482581,269.12480506630106
0.00083758390823898601,269.1138516792775
0.00083828753445152661,269.10270408922025
0.00083886946949341215,269.09348486818368
0.00083935783390856275,269.08574831121285
0.00083987386317062687,269.07757377618566
0.00084051030459859595,269.06749216348891
0.00084123425218987017,269.05602493452363
0.00084175383717861342,269.04779512999369
0.00084227342216735667,269.03956561669719
0.00084290433734780345,269.02957317660866
0.00084361868360434389,269.01825987041457
0.00084426878042578272,269.00796457598278
0.00084479528557666037,268.99962687887705
0.00084528443378781152,268.99188102838968
0.00084585473540574557,268.98285040386128
0.00084654606812489624,268.97190373635914
0.00084724968997441517,268.96076300052357
0.00084783161950318286,268.95154946456393
0.00084831998015530961,268.94381765516533
0.00084883600825106493,268.9356480825146
0.00084947244858463915,268.92557257100401
0.00085019639144272969,268.91411231890027
0.00085071597138439267,268.90588753574588
0.00085123555132605565,268.89766303367946
0.00085186646377551978,268.88767661112126
0.00085258080870536377,268.87637007213254
0.00085323090235309043,268.86608095060058
0.00085375740262084629,268.85774827770734
0.00085424654669382792,268.85000707920591
0.00085481684598124133,268.84098182749102
0.00085550817649326124,268.83004164662356
0.00085621179399631038,268.81890752719829
0.0008567937180362817,268.80969947896534
0.00085728207494384888,268.80197225124363
0.00085779810187978521,268.79380746561225
0.00085843454112260835,268.78373783863202
0.00085915847926445685,268.77228431606738
0.00085967805418098631,268.76406437619647
0.00086019762909751577,268.75584470693337
0.00086082853882634542,268.74586408511732
0.00086154288243169312,268.73456406746459
0.00086219297291599908,268.72428089435988
0.00086271946832024171,268.7159530632772
0.00086320860827282476,268.70821634700815
0.00086377890523908741,268.69919627003964
0.00086447023354972502,268.6882623352646
0.00086517384671862914,268.67713458668294
0.00086575576528877447,268.66793182244493
0.00086624411846659424,268.66020900513564
0.000866760144248076,268.65204882544805
0.00086739658240274505,268.64198485928466
0.00086812051584071498,268.63053781096744
0.00086864008574914417,268.62232253059727
0.00086915965565757336,268.61410751002057
0.00086979056267346658,268.60413246519363
0.00087050490495523144,268.59283871509382
0.00087115499228332957,268.58256125877557
0.00087168148283892446,268.57423808133547
0.00087217061868485554,268.56650567218242
0.00087274091333706851,268.55749056560046
0.00087343223944991969,268.546562628738
0.00087413584829277354,268.53544099769641
0.00087471776140672294,268.52624330735529
0.00087520611086596139,268.51852472383803
0.00087572213549721696,268.51036896331351
0.00087635857256526228,268.50031042721241
0.00087708250130711859,268.48886958990101
0.00087760206621957345,268.48065877957117
0.0008781216311320283,268.47244821788723
0.00087875253544003086,268.46247851934845
0.00087946687639784056,268.45119077512373
0.00088011696057384487,268.44091879680059
0.00088064344629088702,268.43260007908344
0.00088113257803987093,268.42487179658053
0.00088170287038285883,268.41586144974758
0.00088239419429936349,268.40493925499925
0.00088309779882001535,268.39382348047621
0.00088367970648602773,268.38463064758366
0.00088416805223417885,268.37691611589543
0.00088468407571828998,268.36876458206217
0.00088532051170015327,268.35871123824535
0.0008860444357490227,268.34727634076808
0.00088656399567270774,268.339069805355
0.00088708355559639278,268.33086350710795
0.00088771445719886509,268.32089891722546
0.0008884287968310158,268.30961690932304
0.0008890788778559101,268.29935016307093
0.00088960535873971287,268.2910357054194
0.00089009448639741022,268.28331136376454
0.00089066477643371235,268.274305559781
0.00089135609815311828,268.2633888437486
0.00089205969835110086,268.25227865702459
0.00089264160057201747,268.24309045879829
0.00089312994261289908,268.23537979164666
0.00089364596495182058,268.22723228635562
0.00089428239984686681,268.21718389003854
0.00089500631920119472,268.20575465331422
0.00089552587413832985,268.1975521920462
0.00089604542907546498,268.18934995613267
0.00089667632797207789,268.17939023036126
0.00089739066627553721,268.16811368137297
0.00089804074414713791,268.1578519141537
0.0008985672201981675,268.14954151118894
0.0008990563437661428,268.14182091925795
0.00089962663149599118,268.1328194349781
0.00090031795101533645,268.12190792668298
0.00090102154688582667,268.11080305136056
0.00090160344365900695,268.10161925870153
0.00090209178199270653,268.09391226347907
0.00090260780318723735,268.08576858291815
0.00090324423699372368,268.07572488232796
0.00090396815164719361,268.0643010193873
0.00090448770159497302,268.05610242585993
0.00090500725154275244,268.04790404554473
0.00090563814773042767,268.03794893244452
0.00090635248470078572,268.02667755712758
0.00090700255941368753,268.01642050880776
0.00090752903062751346,268.00811394944441
0.00090801815010320267,268.00039691080542
0.00090858843552449439,267.99139951685413
0.00090927975283855813,267.98049293775767
0.00090998334437229268,267.9693930897833
0.00091056523568953593,267.96021346729373
0.00091105357031237284,267.95250994609256
0.00091156959036215433,267.94436988080224
0.00091220602307721553,267.93433061719588
0.00091292993301868124,267.92291183320322
0.00091344947796918104,267.9147168953952
0.00091396902291968085,267.90652215832722
0.00091459991639256057,267.89657139958177
0.00091531425202403106,267.88530490487909
0.00091596432356956601,267.87505230824968
0.00091649078993676666,267.86674937571297
0.0009169799053133815,267.85903568864205
0.00091755018842162557,267.85004214943183
0.00091824150352288157,267.83914021345606
0.00091894509070608273,267.82804510114096
0.00091952697655353177,267.81886940714242
0.00092001530745798609,267.81116915676949
0.00092053132636147153,267.80303249165729
0.00092116775798108032,267.79299739934112
0.00092189166319446363,267.78158339161683
0.00092241120313456444,267.77339189190684
0.00092293074307466525,267.76520058013591
0.00092356163382404353,267.75525391057226
0.00092427596810937653,267.74399199563487
0.00092492603647551365,267.73374357643166
0.00092545249798159802,267.72544404827374
0.00092594160924808807,267.7177335057699
0.00092651189003637813,267.70874357951811
0.00092720320291493836,267.69784599306684
0.00092790678572917957,267.68675531711023
0.00092848866608718399,267.67758330366308
0.00092897699326182975,267.66988611565563
0.00092949301101628379,267.66175263001196
0.00093012944153524166,267.65172143635999
0.00093085334199937721,267.64031189440516
0.00093137287691064097,267.63212360958914
0.00093189241182190473,267.6239354995829
0.00093252329983616207,267.61399264719108
0.00093323763276662562,267.60273500339952
0.00093388769793789454,267.59249048032365
0.00093441415456317167,267.58419412844194
0.00093490326170410885,267.57648651824348
0.00093547354016305614,267.56749995699067
0.00093616485080659235,267.55660641897157
0.00093686842922868047,267.54551987248368
0.00093745030407166449,267.53635128540702
0.0009379386275010801,267.52865694604873
0.00093845464410254389,267.52052641356261
0.0009390910735144342,267.5104988390371
0.00093981496920297327,267.49909344455625
0.00094033449906150189,267.49090814586526
0.00094085402892003052,267.48272300852784
0.00094148491418455773,267.47278369448117
0.00094219924574989223,267.46153000546803
0.00094284930770728885,267.45128909020758
0.00094337575942672592,267.44299568086262
0.00094386486242218606,267.43529078546425
0.00094443513853985622,267.4263073350923
0.00094512644693355008,267.41541753693878
0.00094583002093539289,267.40433480546432
0.00094641189023167167,267.39516938435651
0.00094690020989631341,267.38747767469476
0.00094741622533956978,267.37934986347051
0.00094805265363672277,267.36932562164151
0.00094877654451792752,267.35792404856858
0.00094929606929421563,267.34974150168756
0.00094981559407050374,267.34155910237774
0.00095044647656760469,267.33162304105417
0.00095116080675594638,267.32037298272718
0.00095181086547679991,267.3101353799791
0.00095233731225986818,267.3018446738136
0.00095282641108531763,267.29414227048329
0.00095339668484715752,267.28516167073468
0.00095408799097359545,267.27427529642915
0.00095479156052201669,267.26319605797255
0.00095537342423360596,267.2540335362325
0.0009558617401096988,267.24634423209511
0.00095637775438824687,267.2382189046686
0.00095701418156170074,267.22819770223492
0.0009577380675982823,267.21679961675869
0.0009582575872570272,267.20861958184577
0.00095877710691577209,267.20043968039647
0.0009594079866245555,267.19050657939994
0.0009601223154223846,267.17925981996564
0.00096077237088025157,267.16902522745846
0.00096129881269074703,267.1607369795172
0.00096178790731687601,267.15303684031443
0.00096235817870561245,267.1440588248114
0.00096304948254467696,267.13317555090885
0.00096375304760123028,267.12209947595966
0.00096433490568363384,267.11293958080932
0.00096482321774303342,267.10525245282258
0.00096533923084904253,267.09712936617893
0.00096597565688847275,267.08711090298937
0.0009666995380373664,267.07571596358014
0.00096721905253727733,267.06753819528643
0.00096773856703718825,267.05936054602455
0.00096836944393346026,267.04943010620701
0.00096908377132551033,267.03818630619492
0.00096973382348999404,267.02795441471227
0.00097026026028582363,267.01966837446219
0.00097074935067839661,267.01197026625624
0.00097131961967395755,267.00299456252105
0.00097201092120272894,266.99211405817306
0.00097271448172348213,266.98104080973212
0.00097329633412542753,266.97188326223926
0.00097378464233545186,266.96419807584664
0.00097430065425972061,266.95607698143681
0.00097493707915340859,266.94606095051148
0.00097566095536553738,266.93466880794864
0.00097618046465908204,266.92649305543932
0.00097669997395262659,266.91831740720687
0.00097733084800874005,266.90838932269173
0.00097804517397794217,266.89714813497852
0.000978695222814556,266.88691862838289
0.00097922165454749797,266.87863453973461
0.0009797107406671337,266.87093822422452
0.00098028100724651258,266.8619645537002
0.00098097230643914,266.85108648067978
0.00098167586237444225,266.84001571428632
0.00098225770903760559,266.83086022938841
0.00098274601336085089,266.82317674486939
0.00098326202409274748,266.81505738862904
0.00098389844782749208,266.80504347618148
0.00098462231904750228,266.79365377358164
0.00098514182308066388,266.78547978055735
0.00098566132711382548,266.77730587673261
0.00098629219829854159,266.76737983493746
0.00098700652282589598,266.75614090477313
0.00098765656829584133,266.74591346003086
0.00098818299491128876,266.73763106136022
0.00098867207671327691,266.72993629509347
0.00098924234085043554,266.72096437316446
0.00098993363767799799,266.71008838589137
0.00099063718897219569,266.69901974965109
0.00099121902983087128,266.68986603618026
0.00099170733022501041,266.68218400867039
0.00099222333975242387,266.67406613103742
0.00099285976231348796,266.66405401649735
0.00099358362847943964,266.65266638934418
0.00099410312719140745,266.64449389406337
0.00099462262590337526,266.63632147258392
0.0009952534941816847,266.62639715424501
0.00099596781724619449,266.61516011927779
0.00099661785930618284,266.60493440648423
0.00099714428074283799,266.59665343065546
0.00099763335817686268,266.58895996504987
0.00099820361984256315,266.57998950106406
0.00099889491427292035,266.5691152466311
0.00099959846086406694,266.55804838124516
0.0010001802958448135,266.548896141954
0.0010006685922623582,266.54121532146542
0.0010011846005716272,266.53309865739902
0.0010018210219426605,266.52308801343514
0.0010025448829857084,266.51170208960923
0.0010030643763085433,266.5035308249121
0.0010035838696313781,266.49535961829781
0.0010042147349643138,266.48543669749489
0.0010049290565428642,266.4742011877978
0.0010055790951448726,266.46397687020396
0.0010061055113344166,266.45569704459331
0.0010065945843442919,266.44800462595811
0.0010071648435059418,266.4390353232493
0.001007856135503548,266.42816244144871
0.0010085596773230737,266.41709698024357
0.0010091415063443294,266.40794591183169
0.0010096297987323792,266.40026604327426
0.0010101458058082104,266.39215032227412
0.0010107822259711428,266.38214081481789
0.0010115060818151487,266.37075621462827
0.0010120255696734329,266.36258590796007
0.0010125450575317171,266.35441564333735
0.0010131759198761469,266.34449378751896
0.0010138902399433605,266.33325942561743
0.0010145402750343627,266.32303615965679
0.001015066685901089,266.31475720617692
0.0010155557544244658,266.30706557573455
0.0010161260110459521,266.29809713164508
0.0010168173005716604,266.28722525499654
0.0010175208375439826,266.27616082395519
0.0010181026605156109,266.2670106170973
0.0010185909488155695,266.25933144030051
0.0010191069546409651,266.25121638642622
0.001019743373575912,266.241207674696
0.0010204672241370242,266.22982401091326
0.0010209867064474476,266.22165438435019
0.001021506188757871,266.21348478347727
0.0010221370480662561,266.20356365348749
0.0010228513665943536,266.1923300543869
0.001023501398116023,266.18210748970387
0.0010240278035764253,266.17382912482964
0.0010245168675444556,266.16613801873905
0.0010250871215859488,266.15717012464347
0.0010257784085968039,266.14629887842227
0.001026481940638911,266.13523509621621
0.0010270637604190475,266.1260853890841
0.0010275520441503838,266.11840664536084
0.0010280680456279125,266.11029202566658
0.0010287044605260375,266.10028380602085
0.0010294283069538985,266.08890066438391
0.0010299477902234145,266.08073133088999
0.0010304672734929305,266.07256200641433
0.001031098122636879,266.06264136779885
0.0010318124247962761,266.05140837174326
0.0010324624534563899,266.04118613908554
0.0010329888696296219,266.03290781895095
0.0010334779354807453,266.02521686589131
0.001034048175956733,266.01624937928852
0.00103473944215914,266.00537866849641
0.001035442971208955,265.99431511461404
0.0010360248079307657,265.98516526760096
0.0010365131042329098,265.97748641604164
0.0010370290934236734,265.96937206828676
0.001037665478056429,265.95936439868223
0.0010383893089898251,265.94798155406784
0.0010389088186234868,265.93981182396442
0.0010394283282571485,265.93164208589019
0.0010400591671614044,265.92172158664948
0.0010407734260037911,265.91048921695875
0.0010414234339639484,265.90026723190653
0.00104194987095108,265.8919885017574
0.0010424389698434156,265.88429693653256
0.0010430092193332919,265.87532918110071
0.0010437004577655057,265.86445872529401
0.0010444039524918471,265.85339549503976
0.0010449857914392776,265.84424541046212
0.0010454741150937273,265.83656594210299
0.0010459901268240854,265.82845102611327
0.0010466265072888248,265.8184431349805
0.0010473503061279854,265.8070604370813
0.001047869828392064,265.79889023071246
0.0010483893506561426,265.7907199990662
0.0010490201829939409,265.78079922165534
0.0010497344200228065,265.76956673226431
0.0010503844191108189,265.75934443708002
0.0010509108676123599,265.75106514171461
0.0010513999826976348,265.74337294891689
0.0010519702367022886,265.73440466819096
0.0010526614618603834,265.72353384227716
0.0010533649399227223,265.71247025320412
0.0010539467797611563,265.70331961685076
0.0010544351165637578,265.69563947341703
0.0010549511392923068,265.68752387277505
0.0010555875179225616,265.67751535560234
0.001056311301288908,265.66613212413972
0.0010568308295174221,265.65796124526111
0.0010573503577459363,265.64979032348344
0.0010579811869175341,265.63986884806451
0.0010586954135854264,265.62863564352153
0.00105934540851182,265.61841258560912
0.0010598718625177454,265.6101325125922
0.0010603609852797198,265.60243954067187
0.0010609312413788884,265.59347043954222
0.0010616224601979146,265.58259873012548
0.0010623259303804229,265.57153423202476
0.0010629077706971024,265.56238270911837
0.0010633961137570889,265.55470171223152
0.0010639121416702948,265.54658521506332
0.0010645485193758655,265.53657568309649
0.0010652722953930411,265.52519136388605
0.0010657918264933466,265.5170195546475
0.0010663113575936521,265.50884768457507
0.0010669421852617415,265.49892511206662
0.0010676564069613962,265.48769068477958
0.0010683063998765563,265.47746644503798
0.0010688328565116897,265.46918532715978
0.001069321982959535,265.46149134831518
0.0010698922400781436,265.4525211045883
0.0010705834558680156,265.44164804809219
0.0010712869222627025,265.43058215722783
0.0010718687627931376,265.42142940461338
0.0010723571088498965,265.41374731373674
0.00107287313926019,265.40562965365262
0.0010735095165378147,265.39561871802431
0.0010742332890326264,265.38423281693485
0.0010747528214989372,265.37605978914081
0.0010752723539652481,265.3678866822662
0.0010759031809129494,265.35796262087342
0.0010766174002453653,265.34672649974158
0.0010772673922071938,265.33650066950878
0.0010777938500985422,265.32821821048094
0.0010782829783013835,265.32052295944942
0.0010788532359011969,265.31155123658158
0.0010795444502451122,265.30067638942143
0.0010802479148393658,265.28960864786643
0.0010808297554772822,265.28045431387676
0.0010813181029626735,265.27277085680572
0.0010818341345583753,265.2646517404408
0.0010824705116270826,265.2546390100664
0.0010831942824452944,265.24325105663115
0.001083713815566073,265.23507650422511
0.0010842333486868517,265.22690185418082
0.0010848641752919472,265.21697591196238
0.0010855783934934043,265.20573763996452
0.0010862283849986231,265.19550981268839
0.0010867548434895164,265.18722569952212
0.0010872439725313388,265.17952889003271
0.0010878142303623508,265.17055534106106
0.0010885054440167962,265.15967826551798
0.0010892089077512307,265.14860822454727
0.0010897907484397954,265.13945195073683
0.0010902790966070559,265.13176683731558
0.0010907951287692269,265.12364595509183
0.0010914315057392666,265.11363103403818
0.0010921552757582915,265.10224056555921
0.0010926748091908967,265.09406417133169
0.0010931943426235019,265.08588766059876
0.0010938251690655659,265.07595944223476
0.0010945393867292017,265.06471856511064
0.0010951893780179697,265.05448833158459
0.0010957158367945763,265.04620224048369
0.0010962049662353612,265.03850357374949
0.0010967752241758701,265.02952784382967
0.0010974664375026123,265.01864810128558
0.0010981699008297363,265.00757531261991
0.0010987517415435798,264.99841673407019
0.0010992400900348346,264.99072966301105
0.0010997561224651497,264.98260669500917
0.0011003924993875831,264.97258918173969
0.0011011162690283799,264.96119573526772
0.0011016358026097357,264.95301717385433
0.0011021553361910915,264.94483847676008
0.0011027861625562802,264.93490758192922
0.00110350037996503,264.92366364297322
0.0011041503711513576,264.91343058931147
0.0011046768300636105,264.90514218850944
0.001105165959693621,264.89744135711072
0.0011057362176860959,264.88846308454771
0.0011064274308580514,264.87758023227588
0.0011071308939933505,264.86650424416132
0.0011077127347198059,264.85734298979889
0.0011082010833642238,264.849653651876
0.0011087171159207888,264.84152827043778
0.0011093534928205177,264.83150775731878
0.0011100772622838959,264.82011086596663
0.0011105967959358198,264.81192980535769
0.0011111163295877437,264.80374858958504
0.001111747155917157,264.79381461222988
0.0011124613732064795,264.78256714976106
0.00111311136434512,264.77233085637306
0.0011136378233212859,264.7640398074974
0.0011141269530400596,264.75633649730406
0.0011146972110567953,264.74735531411534
0.0011153884241566453,264.73646890375784
0.0011160918872034024,264.72538925903211
0.0011166737279365766,264.71622495174603
0.0011171620766524022,264.70853303135556
0.0011176781092671537,264.70040490240353
0.0011183144861559387,264.6903809755255
0.0011190382555380349,264.67898016668192
0.0011195577892232119,264.67079626893576
0.001120077322908389,264.66261219623715
0.0011207081492217029,264.652674724218
0.0011214223664562976,264.64142327040315
0.0011220723575733457,264.6311833115393
0.0011225988165791223,264.62288927027652
0.0011230879463386897,264.61518316136141
0.0011236582043665092,264.60619869354133
0.00112434941743378,264.59530827039674
0.0011250528804412809,264.58422450560266
0.0011256347211782997,264.57505676232716
0.001126123069926476,264.56736193823679
0.0011266391025669532,264.55923072189688
0.0011272754794504629,264.5492029609901
0.0011279992487971907,264.53779775549293
0.0011285187824977621,264.52961067709401
0.0011290383161983335,264.52142340364918
0.001129669142504946,264.51148201859542
0.0011303833597157695,264.50022609889618
0.0011310333508237299,264.48998204243753
0.0011315598098427186,264.48168465886209
0.0011320489396201231,264.47397542595297
0.0011326191976527007,264.46498729361667
0.0011333104107062915,264.4540923963151
0.0011340138736981348,264.44300404128484
0.0011345957144376418,264.43383247304712
0.0011350840631994825,264.42613441876756
0.0011356000958501358,264.41799976968457
0.0011362364727310688,264.4079677480961
0.0011369602420644028,264.3965576598498
0.0011374797757718309,264.38836705189016
0.0011379993094792591,264.38017622848764
0.0011386301357836652,264.37023050573907
0.0011393443529855083,264.35896963866554
0.001139994344090352,264.34872104604028
0.0011405208031147146,264.34041996478362
0.0011410099328989882,264.33270727748891
0.0011415801909333077,264.32371509495238
0.001142271403982247,264.31281525531512
0.0011429748669696967,264.30172183298964
0.001143556707711041,264.29254604494753
0.0011440450564776238,264.28484442891988
0.0011445610891310338,264.27670599641698
0.0011451974660106775,264.26666928111359
0.0011459212353410974,264.25525381692376
0.0011464407690513097,264.24705932520123
0.0011469603027615221,264.23886459733671
0.0011475911290658679,264.22891410593047
0.0011483053462657922,264.21764780293927
0.0011489553373703668,264.20739422909656
0.0011494817963963596,264.19908908943972
0.0011499709261822671,264.19137261236779
0.0011505411842168897,264.1823759881994
0.0011512323972654925,264.17147073118713
0.0011519358602539291,264.16037175754485
0.0011525177009967956,264.1511913490171
0.0011530060497638558,264.14348583471434
0.0011535220824164779,264.13534326288294
0.0011541584592954547,264.12530141446638
0.0011548822286279804,264.11388007397602
0.0011554017623390212,264.10568133905343
0.0011559212960500621,264.0974823469889
0.0011565521223553714,264.08752664966732
0.00115726633955676,264.07625441512806
0.0011579163306624366,264.0659954085404
0.0011584427896882694,264.05768584447048
0.0011589319194732998,264.0499652372979
0.0011595021775075286,264.0409637743561
0.0011601933905578631,264.03005261806032
0.0011608968535498762,264.01894760209876
0.0011614786942941221,264.00976216659308
0.0011619670430596122,264.00205241257942
0.0011624830757097384,263.9939053403329
0.0011631194525883375,263.9838579130622
0.0011638432219253708,263.9724301887382
0.0011643627556363124,263.96422684598321
0.001164882289347254,263.95602322478669
0.0011655131156540204,263.94606187801537
0.0011662273328584833,263.93478320921196
0.0011668773239659042,263.9245183118914
0.0011686274536490101,263.8968774033853
0.0011765386483146211,263.77188931011108
0.0012367658306190411,262.81769558265381
0.0014928665420385753,258.6626554130695
0.0014928665420386191,258.66265541306876
0.0016343019270106905,256.30270395723284
0.001775737311982762,253.94282106962496
0.0018860923129801082,252.10156370309639
0.0018860923129801739,252.10156370309528
0.0020835363485716433,248.84613372548009
0.0021401247023270613,247.94520028922017
0.0023744284931774898,244.51678665566993
0.0026165027612412551,241.7243049863861
0.0029952912048221074,239.48816602964087
0.0035228967652301373,241.54485351782122
0.0041087454992833521,250.43215331985996
0.0046276723941590997,261.6322216297101
0.0052071734697788216,272.95279591993074
0.0052332990587228472,273.33597720358966
0.005233299058723012,273.33597720359199
0.0057675711134908868,277.28128014746341
0.0059492882391357672,276.71372100434945
0.0059492882391359442,276.71372100434837
0.0064241852292188269,273.84587470881917
0.0068990822193017096,271.63709766461056
0.0074456026481985807,270.22446807790942
0.0078048685329529886,269.51515075451016
0.0083094437124399591,267.46235370567115
0.008508327676089493,265.86799827788974
0.0085083276760897428,265.8679982778873
0.0088002775561699005,262.34001230392079
0.0088002775561701538,262.34001230391709
0.0093004527310077377,255.48768417225278
0.0096541273619344305,252.00889476337824
0.010215708662592908,250.36379117745241
0.010775421569512009,253.62955353741026
0.011201833963548966,258.29708508000579
0.011738965632216668,264.12145583702966
0.011833844678189695,264.85953877277791
0.011833844678190146,264.85953877278109
0.012340904261204296,266.06660766887381
0.012513262575724299,265.28460168213149
0.012513262575724667,265.28460168212911
0.012959925093867579,262.92770160103686
0.013406587612010492,262.23063542920085
0.014053971679894408,264.52353900631579
0.014548300636740438,267.65784837035278
0.015103569708671289,269.70287089510742
0.015204144485299756,269.61310985259894
0.0152041444853002,269.61310985259814
0.015667750843512993,266.51762394098529
0.015667750843513444,266.51762394098006
0.016209949173123614,260.79098590422399
0.016545993919968718,258.45311769510971
0.01717002093261347,257.71109217891507
0.017794047945258223,260.82150381283958
0.01828268502833055,263.66618226395894
0.018496042233283435,264.28282825885003
0.018496042233283969,264.28282825885071
0.019003330549019315,262.77164425274202
0.019075376916144516,262.18039193192124
0.019075376916145071,262.18039193191629
0.019644783242859967,258.21408406747219
0.02013664792826074,257.57391465963622
0.020737752505339661,260.66326199047546
0.021173952005601411,264.49098078121887
0.021715504602780183,268.45777227265239
0.021865411097488432,268.92011590197416
0.021865411097489157,268.92011590197535
0.022373232006015684,267.11051907627893
0.022409126677974862,266.77155192263803
0.022409126677975514,266.7715519226316
0.02285302688194453,262.76796347605205
0.023296927085913546,260.29728411304779
0.023961983580175435,260.54862189077397
0.024502638126877429,263.28163634977795
0.025039870632002723,265.59115694749141
0.025173645010362625,265.69409910832735
0.025173645010363354,265.69409910832712
0.02570507713530986,262.99054423432892
0.025705077135310589,262.99054423432159
0.026279611794121381,258.22620289728263
0.026667928080438556,256.91436658826217
0.027276808638575074,258.65648383454089
0.027753086305447049,262.37558706951262
0.028283964365205201,266.54141556392398
0.028521107045087733,267.51256059092282
0.028521107045088551,267.51256059092458
0.0290309962636843,266.03595681368307
0.029085742677248949,265.55766835009655
0.029085742677249796,265.55766835008865
0.029694029001602014,260.85278528704282
0.030201406763654313,259.58404531447417
0.030798787632678178,261.57174135530443
0.031225824330172788,264.27387810853315
0.031765137666786895,266.7083519200458
0.031848675921879642,266.7712439845522
0.031848675921880655,266.7712439845522
0.032352425705205926,264.39601105410253
0.032377444820788755,264.14900626252546
0.032377444820789684,264.14900626251608
0.03282085517552101,260.13492200337237
0.033264265530252336,257.88678291037985
0.033878180084412568,258.68312897791913
0.034445006801839026,262.50890882615545
0.034976341031508131,266.14640729503623
0.03518227137781145,266.80495784241583
0.035182271377812463,266.80495784241737
0.0357337815717663,264.7297229135051
0.03574117197556536,264.66050013445755
0.035741171975566401,264.66050013444772
0.036314388928743155,260.14726489057034
0.036733787831644799,258.8148488540977
0.037344955476905639,260.44689498180111
0.037803179736016795,263.53502676215305
0.038337559624754623,266.73511153638759
0.038518117483432097,267.12824579433203
0.038518117483433208,267.12824579433277
0.039041012208085382,264.8450013854781
0.039056761613690115,264.69147248958222
0.039056761613691239,264.69147248957108
0.039649589248790328,259.76779741193644
0.040134045745584206,258.28714717264432
0.040736578709844901,260.2015344893108
0.041177803293176253,263.2676886634423
0.041715340852664894,266.41441716720038
0.041848125565155811,266.69838550352546
0.041848125565157504,266.69838550352716
0.042353955902927516,264.79303615054903
0.042397953146187065,264.38843886963218
0.042397953146188286,264.38843886962042
0.042841144632863197,260.59306083278437
0.043284336119538108,258.54144265960457
0.043945932022603884,259.72662941426825
0.044480987020390945,263.36632342545067
0.045021853430704112,266.70557532038197
0.045184485539748402,267.08984728679559
0.045184485539749693,267.08984728679684
0.045716691330360375,264.88763806766769
0.045730131861339361,264.7584460583991
0.04573013186134068,264.75844605838626
0.046309268398457344,260.01066271303353
0.046737088607614601,258.54929945400119
0.047347483044002783,260.10651243723271
0.04780519282676636,263.17390087835111
0.048339305016691606,266.39542541361226
0.048515587512840221,266.8027828292461
0.048515587512841608,266.80278282924723
0.049038236180912083,264.65109383960669
0.049061026124270317,264.43420162623875
0.049061026124271732,264.43420162622493
0.049648822525884879,259.66399967538001
0.050133816839373305,258.28252731937187
0.05069299125193602,260.06175615603939
0.051145209327157035,263.223534819355
0.05168112853128963,266.55927461968253
0.051850235536823067,266.97539771187178
0.051850235536824552,266.97539771187331
0.052372946957065875,264.90218866943945
0.052398057477096888,264.66511215640395
0.0523980574770984,264.66511215638928
0.052837069165663907,260.86104923438091
0.053276080854229413,258.73533979052695
0.05393978574905911,259.74355239921204
0.054479011798833223,263.28799818352741
0.05501830687713534,266.52771561251069
0.055182988185090188,266.89721755259802
0.055182988185091771,266.89721755259939
0.055715140139973425,264.65372311603943
0.05572787064515973,264.53108550583107
0.05572787064516134,264.53108550581538
0.056305984772012936,259.79919121030753
0.05673360879403596,258.36302492106103
0.057344113695275867,259.98843959033309
0.057802279552458841,263.13450413668579
0.058336505055776922,266.46291613955697
0.058516431186280499,266.91132623040693
0.058516431186282178,266.91132623040858
0.059039416388103977,264.81882539088633
0.059063868338488368,264.58761889880992
0.059063868338490061,264.58761889879344
0.059653424057247793,259.82235316561707
0.060140434830886186,258.44360874917658
0.06074248536264279,260.46320225539125
0.061181929424057341,263.54652491074438
0.061720053607393313,266.66912969536639
0.061849917598052619,266.93206563179172
0.061849917598054714,266.93206563179359
0.062355715216629269,264.95388913598384
0.062395557279525365,264.5818320018692
0.062395557279527156,264.58183200185175
0.062838804242099283,260.72864506948105
0.063282051204671411,258.60200188770352
0.063894189403738991,259.42689580580196
0.064452883350304468,263.03572131056751
0.064986961239647922,266.39521097432248
0.065183000237004629,266.89874722455716
0.065183000237006489,266.89874722455892
0.06571591752859221,264.69294684563101
0.065729664778291133,264.56121916070327
0.06572966477829302,264.56121916068491
0.066307880444680195,259.85175213715763
0.066735187403769269,258.42958505209356
0.067345598700349035,260.05898955516909
0.067803377697716133,263.19217219708941
0.068337701047426161,266.49531935265861
0.068516583396133521,266.93090853808582
0.068516583396135491,266.93090853808764
0.069039493478401492,264.81155180364345
0.069062815814033757,264.59010166586859
0.069062815814035727,264.59010166584937
0.069652317709359202,259.8071230621141
0.070138637475499963,258.41376053265094
0.0707408409866601,260.41874970392837
0.071180726126885682,263.50411142209884
0.071718748027457063,266.63740007526064
0.07184971666400225,266.90629708280085
0.071849716664004304,266.90629708280272
0.072355546323640413,264.94059296149743
0.072396015396786612,264.56356761533601
0.072396015396788693,264.56356761531572
0.072839253123860762,260.71872525956934
0.07328249085093283,258.60202780905507
0.073944732984892264,259.68520386575364
0.074481226603875919,263.26445976591214
0.075021403032863809,266.54836549603237
0.075183181335853347,266.92207013941049
0.075183181335855484,266.92207013941254
0.075715279265508681,264.72091308229676
0.075729614300319673,264.58355672508463
0.075729614300321837,264.58355672506354
0.076308166443842404,259.86667393730943
0.076735814526465482,258.43977928491569
0.077346167595801096,260.06287126409092
0.07780382727663987,263.18852175715529
0.078338150704662879,266.48225521383102
