"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
0.938,0.2,0.4,0.9,5.79393,-9.34536,5.79393,2.89691,1,5.79393
0.939,0.2,0.4,0.9,5.79728,-9.45253,5.79728,2.96835,1,5.79728
0.94,0.2,0.4,0.9,5.80062,-9.55037,5.80062,3.03358,1,5.80062
0.941,0.2,0.4,0.9,5.80395,-9.63879,5.80395,3.09252,1,5.80395
0.942,0.2,0.4,0.9,5.80727,-9.71769,5.80727,3.14513,1,5.80727
0.943,0.2,0.4,0.9,5.81059,-9.787,5.81059,3.19134,1,5.81059
0.944,0.2,0.4,0.9,5.81391,-9.84666,5.81391,3.23111,1,5.81391
0.945,0.2,0.4,0.9,5.81721,-9.8966,5.81721,3.2644,1,5.81721
0.946,0.2,0.4,0.9,5.82051,-9.93677,5.82051,3.29118,1,5.82051
0.947,0.2,0.4,0.9,5.82381,-9.96713,5.82381,3.31142,1,5.82381
0.948,0.2,0.4,0.9,5.82709,-9.98766,5.82709,3.32511,1,5.82709
0.949,0.2,0.4,0.9,5.83037,-9.99833,5.83037,3.33222,1,5.83037
0.95,0.2,0.4,0.9,5.83365,-9.99914,5.83365,3.33276,1,5.83365
0.951,0.2,0.4,0.9,5.83691,-9.99007,5.83691,3.32671,1,5.83691
0.952,0.2,0.4,0.9,5.84017,-9.97115,5.84017,3.3141,1,5.84017
0.953,0.2,0.4,0.9,5.84343,-9.94239,5.84343,3.29492,1,5.84343
0.954,0.2,0.4,0.9,5.84667,-9.90381,5.84667,3.26921,1,5.84667
0.955,0.2,0.4,0.9,5.84991,-9.85546,5.84991,3.23697,1,5.84991
0.956,0.2,0.4,0.9,5.85315,-9.79739,5.85315,3.19826,1,5.85315
0.957,0.2,0.4,0.9,5.85637,-9.72964,5.85637,3.1531,1,5.85637
0.958,0.2,0.4,0.9,5.85959,-9.6523,5.85959,3.10153,1,5.85959
0.959,0.2,0.4,0.9,5.86281,-9.56543,5.86281,3.04362,1,5.86281
0.96,0.2,0.4,0.9,5.86602,-9.46912,5.86602,2.97941,1,5.86602
0.961,0.2,0.4,0.9,5.86922,-9.36346,5.86922,2.90897,1,5.86922
0.962,0.2,0.4,0.9,5.87241,-9.24856,5.87241,2.83237,1,5.87241
0.963,0.2,0.4,0.9,5.8756,-9.12454,5.8756,2.74969,1,5.8756
0.964,0.2,0.4,0.9,5.87878,-8.99151,5.87878,2.66101,1,5.87878
0.965,0.2,0.4,0.9,5.88195,-8.84961,5.88195,2.5664,1,5.88195
0.966,0.2,0.4,0.9,5.88512,-8.69897,5.88512,2.46598,1,5.88512
0.967,0.2,0.4,0.9,5.88829,-8.53975,5.88829,2.35983,1,5.88829
0.968,0.2,0.4,0.9,5.89144,-8.3721,5.89144,2.24807,1,5.89144
0.969,0.2,0.4,0.9,5.89459,-8.19619,5.89459,2.13079,1,5.89459
0.97,0.2,0.4,0.9,5.89774,-8.01219,5.89774,2.00813,1,5.89774
0.971,0.2,0.4,0.9,5.90088,-7.82029,5.90088,1.88019,1,5.90088
0.972,0.2,0.4,0.9,5.90401,-7.62066,5.90401,1.74711,1,5.90401
0.973,0.2,0.4,0.9,5.90713,-7.41352,5.90713,1.60901,1,5.90713
0.974,0.2,0.4,0.9,5.91025,-7.19906,5.91025,1.46604,1,5.91025
0.975,0.2,0.4,0.9,5.91337,-6.97749,5.91337,1.31833,1,5.91337
0.976,0.2,0.4,0.9,5.91648,-6.74904,5.91648,1.16603,1,5.91648
0.977,0.2,0.4,0.9,5.91958,-6.51393,5.91958,1.00928,1,5.91958
0.978,0.2,0.4,0.9,5.92268,-6.27239,5.92268,0.848257,1,5.92268
0.979,0.2,0.4,0.9,5.92577,-6.02466,5.92577,0.683104,1,5.92577
0.98,0.2,0.4,0.9,5.92886,-5.77098,5.92886,0.513986,1,5.92886
0.981,0.2,0.4,0.9,5.93194,-5.51161,5.93194,0.341072,1,5.93194
0.982,0.2,0.4,0.9,5.93502,-5.2468,5.93502,0.164531,1,5.93502
0.983,0.2,0.4,0.9,5.93809,-4.97681,5.93809,-0.0154611,1,5.93809
0.984,0.2,0.4,0.9,5.94116,-4.70191,5.94116,-0.198728,1,5.94116
0.985,0.2,0.4,0.9,5.94422,-4.42237,5.94422,-0.385088,1,5.94422
0.986,0.2,0.4,0.9,5.94728,-4.13846,5.94728,-0.574358,1,5.94728
0.987,0.2,0.4,0.9,5.95033,-3.85047,5.95033,-0.766351,1,5.95033
0.988,0.2,0.4,0.9,5.95338,-3.55869,5.95338,-0.960877,1,5.95338
0.989,0.2,0.4,0.9,5.95642,-3.26338,5.95642,-1.15774,1,5.95642
0.99,0.2,0.4,0.9,5.95946,-2.96486,5.95946,-1.35676,1,5.95946
0.991,0.2,0.4,0.9,5.96249,-2.66342,5.96249,-1.55772,1,5.96249
0.992,0.2,0.4,0.9,5.96552,-2.35934,5.96552,-1.76044,1,5.96552
0.993,0.2,0.4,0.9,5.96855,-2.05294,5.96855,-1.96471,1,5.96855
0.994,0.2,0.4,0.9,5.97157,-1.74451,5.97157,-2.17033,1,5.97157
0.995,0.2,0.4,0.9,5.97459,-1.43435,5.97459,-2.3771,1,5.97459
0.996,0.2,0.4,0.9,5.97761,-1.12279,5.97761,-2.58481,1,5.97761
0.997,0.2,0.4,0.9,5.98062,-0.810111,5.98062,-2.79326,1,5.98062
0.998,0.2,0.4,0.9,5.98362,-0.496636,5.98362,-3.00224,1,5.98362
0.999,0.2,0.4,0.9,5.98663,-0.182671,5.98663,-3.21155,1,5.98663
1,0.2,0.4,0.9,5.98837,-1.22465E-14,5.98837,-3.33333,1,5.98837
