Time,_dummy,_derdummy,TAmb,TDif,ground_p_v,ground_p_i,constantVoltage_V,constantVoltage_v,constantVoltage_i,constantVoltage_p_v,constantVoltage_p_i,constantVoltage_n_v,constantVoltage_n_i,heatCapacitor_C,heatCapacitor_T,der_heatCapacitor_T_,heatCapacitor_der_0T,heatCapacitor_port_T,heatCapacitor_port_Q_0flow,heatingResistor_R_0ref,heatingResistor_T_0ref,heatingResistor_alpha,heatingResistor_v,heatingResistor_i,heatingResistor_p_v,heatingResistor_p_i,heatingResistor_n_v,heatingResistor_n_i,heatingResistor_useHeatPort,heatingResistor_T,heatingResistor_heatPort_T,heatingResistor_heatPort_Q_0flow,heatingResistor_LossPower,heatingResistor_T_0heatPort,heatingResistor_R,fixedTemperature_T,fixedTemperature_port_T,fixedTemperature_port_Q_0flow,temperatureSensor_T,temperatureSensor_port_T,temperatureSensor_port_Q_0flow,thermalConductor_Q_0flow,thermalConductor_dT,thermalConductor_port_0a_T,thermalConductor_port_0a_Q_0flow,thermalConductor_port_0b_T,thermalConductor_port_0b_Q_0flow,thermalConductor_G,idealSwitch_v,idealSwitch_i,idealSwitch_p_v,idealSwitch_p_i,idealSwitch_n_v,idealSwitch_n_i,idealSwitch_Ron,idealSwitch_Goff,idealSwitch_useHeatPort,idealSwitch_T,idealSwitch_LossPower,idealSwitch_T_0heatPort,idealSwitch_control,idealSwitch_s,idealSwitch_unitVoltage,idealSwitch_unitCurrent,ramp_height,ramp_duration,ramp_offset,ramp_startTime,ramp_y,onOffController_reference,onOffController_u,onOffController_y,onOffController_bandwidth,onOffController_pre_0y_0start,logicalNot_u,logicalNot_y,TRes,heatCapacitor_0T,switch_0Controll,fmi_loggingOn,fmi_pullInputsForInitialization,fmi_StartTime,fmi_StopTime,fmi_NumberOfSteps,fmi_CommunicationStepSize,fmi_forceShutDownAtStopTime
1.78,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.486,-0.533579,-0.533579,298.486,-0.533579,10,293.15,0.00392157,0.00102082,9.99898e-005,0.00102082,9.99898e-005,0,-9.99898e-005,1,293.15,298.486,-1.02072e-007,1.02072e-007,298.486,10.2092,293.15,293.15,0.53358,25.3358,298.486,0,0.53358,5.3358,298.486,0.53358,293.15,-0.53358,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102082,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3358,0,2,0,0,1,298.496,25.3465,1,0,1,0,10,500,0.02,0
1.8,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.486,-0.533579,-0.533579,298.486,-0.533579,10,293.15,0.00392157,0.00102082,9.99898e-005,0.00102082,9.99898e-005,0,-9.99898e-005,1,293.15,298.486,-1.02072e-007,1.02072e-007,298.486,10.2092,293.15,293.15,0.53358,25.3358,298.486,0,0.53358,5.3358,298.486,0.53358,293.15,-0.53358,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102082,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3358,0,2,0,0,1,298.496,25.3465,1,0,1,0,10,500,0.02,0
1.8,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.475,-0.532513,-0.532513,298.475,-0.532513,10,293.15,0.00392157,0.00102078,9.99898e-005,0.00102078,9.99898e-005,0,-9.99898e-005,1,293.15,298.475,-1.02067e-007,1.02067e-007,298.475,10.2088,293.15,293.15,0.532513,25.3251,298.475,0,0.532513,5.32513,298.475,0.532513,293.15,-0.532513,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102078,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3251,0,2,0,0,1,298.486,25.3358,1,0,1,0,10,500,0.02,0
1.82,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.475,-0.532513,-0.532513,298.475,-0.532513,10,293.15,0.00392157,0.00102078,9.99898e-005,0.00102078,9.99898e-005,0,-9.99898e-005,1,293.15,298.475,-1.02067e-007,1.02067e-007,298.475,10.2088,293.15,293.15,0.532513,25.3251,298.475,0,0.532513,5.32513,298.475,0.532513,293.15,-0.532513,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102078,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3251,0,2,0,0,1,298.486,25.3358,1,0,1,0,10,500,0.02,0
1.82,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.464,-0.531449,-0.531449,298.464,-0.531449,10,293.15,0.00392157,0.00102074,9.99898e-005,0.00102074,9.99898e-005,0,-9.99898e-005,1,293.15,298.464,-1.02063e-007,1.02063e-007,298.464,10.2084,293.15,293.15,0.531449,25.3145,298.464,0,0.531449,5.31449,298.464,0.531449,293.15,-0.531449,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102074,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3145,0,2,0,0,1,298.475,25.3251,1,0,1,0,10,500,0.02,0
1.84,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.464,-0.531449,-0.531449,298.464,-0.531449,10,293.15,0.00392157,0.00102074,9.99898e-005,0.00102074,9.99898e-005,0,-9.99898e-005,1,293.15,298.464,-1.02063e-007,1.02063e-007,298.464,10.2084,293.15,293.15,0.531449,25.3145,298.464,0,0.531449,5.31449,298.464,0.531449,293.15,-0.531449,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102074,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3145,0,2,0,0,1,298.475,25.3251,1,0,1,0,10,500,0.02,0
1.84,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.454,-0.530386,-0.530386,298.454,-0.530386,10,293.15,0.00392157,0.0010207,9.99898e-005,0.0010207,9.99898e-005,0,-9.99898e-005,1,293.15,298.454,-1.02059e-007,1.02059e-007,298.454,10.208,293.15,293.15,0.530386,25.3039,298.454,0,0.530386,5.30386,298.454,0.530386,293.15,-0.530386,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010207,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3039,0,2,0,0,1,298.464,25.3145,1,0,1,0,10,500,0.02,0
1.86,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.454,-0.530386,-0.530386,298.454,-0.530386,10,293.15,0.00392157,0.0010207,9.99898e-005,0.0010207,9.99898e-005,0,-9.99898e-005,1,293.15,298.454,-1.02059e-007,1.02059e-007,298.454,10.208,293.15,293.15,0.530386,25.3039,298.454,0,0.530386,5.30386,298.454,0.530386,293.15,-0.530386,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010207,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.3039,0,2,0,0,1,298.464,25.3145,1,0,1,0,10,500,0.02,0
1.86,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.443,-0.529322,-0.529322,298.443,-0.529322,10,293.15,0.00392157,0.00102065,9.99898e-005,0.00102065,9.99898e-005,0,-9.99898e-005,1,293.15,298.443,-1.02055e-007,1.02055e-007,298.443,10.2076,293.15,293.15,0.529322,25.2932,298.443,0,0.529322,5.29322,298.443,0.529322,293.15,-0.529322,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102065,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2932,0,2,0,0,1,298.454,25.3039,1,0,1,0,10,500,0.02,0
1.88,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.443,-0.529322,-0.529322,298.443,-0.529322,10,293.15,0.00392157,0.00102065,9.99898e-005,0.00102065,9.99898e-005,0,-9.99898e-005,1,293.15,298.443,-1.02055e-007,1.02055e-007,298.443,10.2076,293.15,293.15,0.529322,25.2932,298.443,0,0.529322,5.29322,298.443,0.529322,293.15,-0.529322,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102065,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2932,0,2,0,0,1,298.454,25.3039,1,0,1,0,10,500,0.02,0
1.88,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.433,-0.52826,-0.52826,298.433,-0.52826,10,293.15,0.00392157,0.00102061,9.99898e-005,0.00102061,9.99898e-005,0,-9.99898e-005,1,293.15,298.433,-1.02051e-007,1.02051e-007,298.433,10.2072,293.15,293.15,0.52826,25.2826,298.433,0,0.52826,5.2826,298.433,0.52826,293.15,-0.52826,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102061,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2826,0,2,0,0,1,298.443,25.2932,1,0,1,0,10,500,0.02,0
1.9,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.433,-0.52826,-0.52826,298.433,-0.52826,10,293.15,0.00392157,0.00102061,9.99898e-005,0.00102061,9.99898e-005,0,-9.99898e-005,1,293.15,298.433,-1.02051e-007,1.02051e-007,298.433,10.2072,293.15,293.15,0.52826,25.2826,298.433,0,0.52826,5.2826,298.433,0.52826,293.15,-0.52826,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102061,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2826,0,2,0,0,1,298.443,25.2932,1,0,1,0,10,500,0.02,0
1.9,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.422,-0.5272,-0.5272,298.422,-0.5272,10,293.15,0.00392157,0.00102057,9.99898e-005,0.00102057,9.99898e-005,0,-9.99898e-005,1,293.15,298.422,-1.02047e-007,1.02047e-007,298.422,10.2067,293.15,293.15,0.5272,25.272,298.422,0,0.5272,5.272,298.422,0.5272,293.15,-0.5272,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102057,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.272,0,2,0,0,1,298.433,25.2826,1,0,1,0,10,500,0.02,0
1.92,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.422,-0.5272,-0.5272,298.422,-0.5272,10,293.15,0.00392157,0.00102057,9.99898e-005,0.00102057,9.99898e-005,0,-9.99898e-005,1,293.15,298.422,-1.02047e-007,1.02047e-007,298.422,10.2067,293.15,293.15,0.5272,25.272,298.422,0,0.5272,5.272,298.422,0.5272,293.15,-0.5272,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102057,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.272,0,2,0,0,1,298.433,25.2826,1,0,1,0,10,500,0.02,0
1.92,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.411,-0.526142,-0.526142,298.411,-0.526142,10,293.15,0.00392157,0.00102053,9.99898e-005,0.00102053,9.99898e-005,0,-9.99898e-005,1,293.15,298.411,-1.02042e-007,1.02042e-007,298.411,10.2063,293.15,293.15,0.526142,25.2614,298.411,0,0.526142,5.26142,298.411,0.526142,293.15,-0.526142,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102053,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2614,0,2,0,0,1,298.422,25.272,1,0,1,0,10,500,0.02,0
1.94,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.411,-0.526142,-0.526142,298.411,-0.526142,10,293.15,0.00392157,0.00102053,9.99898e-005,0.00102053,9.99898e-005,0,-9.99898e-005,1,293.15,298.411,-1.02042e-007,1.02042e-007,298.411,10.2063,293.15,293.15,0.526142,25.2614,298.411,0,0.526142,5.26142,298.411,0.526142,293.15,-0.526142,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102053,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2614,0,2,0,0,1,298.422,25.272,1,0,1,0,10,500,0.02,0
1.94,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.401,-0.525086,-0.525086,298.401,-0.525086,10,293.15,0.00392157,0.00102049,9.99898e-005,0.00102049,9.99898e-005,0,-9.99898e-005,1,293.15,298.401,-1.02038e-007,1.02038e-007,298.401,10.2059,293.15,293.15,0.525086,25.2509,298.401,0,0.525086,5.25086,298.401,0.525086,293.15,-0.525086,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102049,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2509,0,2,0,0,1,298.411,25.2614,1,0,1,0,10,500,0.02,0
1.96,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.401,-0.525086,-0.525086,298.401,-0.525086,10,293.15,0.00392157,0.00102049,9.99898e-005,0.00102049,9.99898e-005,0,-9.99898e-005,1,293.15,298.401,-1.02038e-007,1.02038e-007,298.401,10.2059,293.15,293.15,0.525086,25.2509,298.401,0,0.525086,5.25086,298.401,0.525086,293.15,-0.525086,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102049,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2509,0,2,0,0,1,298.411,25.2614,1,0,1,0,10,500,0.02,0
1.96,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.39,-0.524032,-0.524032,298.39,-0.524032,10,293.15,0.00392157,0.00102045,9.99898e-005,0.00102045,9.99898e-005,0,-9.99898e-005,1,293.15,298.39,-1.02034e-007,1.02034e-007,298.39,10.2055,293.15,293.15,0.524032,25.2403,298.39,0,0.524032,5.24032,298.39,0.524032,293.15,-0.524032,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102045,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2403,0,2,0,0,1,298.401,25.2509,1,0,1,0,10,500,0.02,0
1.98,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.39,-0.524032,-0.524032,298.39,-0.524032,10,293.15,0.00392157,0.00102045,9.99898e-005,0.00102045,9.99898e-005,0,-9.99898e-005,1,293.15,298.39,-1.02034e-007,1.02034e-007,298.39,10.2055,293.15,293.15,0.524032,25.2403,298.39,0,0.524032,5.24032,298.39,0.524032,293.15,-0.524032,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102045,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2403,0,2,0,0,1,298.401,25.2509,1,0,1,0,10,500,0.02,0
1.98,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.38,-0.52298,-0.52298,298.38,-0.52298,10,293.15,0.00392157,0.0010204,9.99898e-005,0.0010204,9.99898e-005,0,-9.99898e-005,1,293.15,298.38,-1.0203e-007,1.0203e-007,298.38,10.2051,293.15,293.15,0.52298,25.2298,298.38,0,0.52298,5.2298,298.38,0.52298,293.15,-0.52298,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010204,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2298,0,2,0,0,1,298.39,25.2403,1,0,1,0,10,500,0.02,0
2,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.38,-0.52298,-0.52298,298.38,-0.52298,10,293.15,0.00392157,0.0010204,9.99898e-005,0.0010204,9.99898e-005,0,-9.99898e-005,1,293.15,298.38,-1.0203e-007,1.0203e-007,298.38,10.2051,293.15,293.15,0.52298,25.2298,298.38,0,0.52298,5.2298,298.38,0.52298,293.15,-0.52298,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010204,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25,25,25.2298,0,2,0,0,1,298.39,25.2403,1,0,1,0,10,500,0.02,0
2,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.369,-0.521936,-0.521936,298.369,-0.521936,10,293.15,0.00392157,0.00102036,9.99898e-005,0.00102036,9.99898e-005,0,-9.99898e-005,1,293.15,298.369,-1.02026e-007,1.02026e-007,298.369,10.2047,293.15,293.15,0.521937,25.2194,298.369,0,0.521937,5.21937,298.369,0.521937,293.15,-0.521937,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102036,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.0833,25.0833,25.2194,0,2,0,0,1,298.38,25.2298,1,0,1,0,10,500,0.02,0
2.02,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.369,-0.521936,-0.521936,298.369,-0.521936,10,293.15,0.00392157,0.00102036,9.99898e-005,0.00102036,9.99898e-005,0,-9.99898e-005,1,293.15,298.369,-1.02026e-007,1.02026e-007,298.369,10.2047,293.15,293.15,0.521937,25.2194,298.369,0,0.521937,5.21937,298.369,0.521937,293.15,-0.521937,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102036,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.0833,25.0833,25.2194,0,2,0,0,1,298.38,25.2298,1,0,1,0,10,500,0.02,0
2.02,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.359,-0.5209,-0.5209,298.359,-0.5209,10,293.15,0.00392157,0.00102032,9.99898e-005,0.00102032,9.99898e-005,0,-9.99898e-005,1,293.15,298.359,-1.02022e-007,1.02022e-007,298.359,10.2043,293.15,293.15,0.5209,25.209,298.359,0,0.5209,5.209,298.359,0.5209,293.15,-0.5209,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102032,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.1667,25.1667,25.209,0,2,0,0,1,298.369,25.2194,1,0,1,0,10,500,0.02,0
2.04,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.359,-0.5209,-0.5209,298.359,-0.5209,10,293.15,0.00392157,0.00102032,9.99898e-005,0.00102032,9.99898e-005,0,-9.99898e-005,1,293.15,298.359,-1.02022e-007,1.02022e-007,298.359,10.2043,293.15,293.15,0.5209,25.209,298.359,0,0.5209,5.209,298.359,0.5209,293.15,-0.5209,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102032,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.1667,25.1667,25.209,0,2,0,0,1,298.369,25.2194,1,0,1,0,10,500,0.02,0
2.04,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.349,-0.519866,-0.519866,298.349,-0.519866,10,293.15,0.00392157,0.00102028,9.99898e-005,0.00102028,9.99898e-005,0,-9.99898e-005,1,293.15,298.349,-1.02018e-007,1.02018e-007,298.349,10.2039,293.15,293.15,0.519866,25.1987,298.349,0,0.519866,5.19866,298.349,0.519866,293.15,-0.519866,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102028,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.25,25.25,25.1987,0,2,0,0,1,298.359,25.209,1,0,1,0,10,500,0.02,0
2.06,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.349,-0.519866,-0.519866,298.349,-0.519866,10,293.15,0.00392157,0.00102028,9.99898e-005,0.00102028,9.99898e-005,0,-9.99898e-005,1,293.15,298.349,-1.02018e-007,1.02018e-007,298.349,10.2039,293.15,293.15,0.519866,25.1987,298.349,0,0.519866,5.19866,298.349,0.519866,293.15,-0.519866,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102028,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.25,25.25,25.1987,0,2,0,0,1,298.359,25.209,1,0,1,0,10,500,0.02,0
2.06,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.338,-0.518833,-0.518833,298.338,-0.518833,10,293.15,0.00392157,0.00102024,9.99898e-005,0.00102024,9.99898e-005,0,-9.99898e-005,1,293.15,298.338,-1.02014e-007,1.02014e-007,298.338,10.2035,293.15,293.15,0.518833,25.1883,298.338,0,0.518833,5.18833,298.338,0.518833,293.15,-0.518833,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102024,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.3333,25.3333,25.1883,0,2,0,0,1,298.349,25.1987,1,0,1,0,10,500,0.02,0
2.08,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.338,-0.518833,-0.518833,298.338,-0.518833,10,293.15,0.00392157,0.00102024,9.99898e-005,0.00102024,9.99898e-005,0,-9.99898e-005,1,293.15,298.338,-1.02014e-007,1.02014e-007,298.338,10.2035,293.15,293.15,0.518833,25.1883,298.338,0,0.518833,5.18833,298.338,0.518833,293.15,-0.518833,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102024,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.3333,25.3333,25.1883,0,2,0,0,1,298.349,25.1987,1,0,1,0,10,500,0.02,0
2.08,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.328,-0.517801,-0.517801,298.328,-0.517801,10,293.15,0.00392157,0.0010202,9.99898e-005,0.0010202,9.99898e-005,0,-9.99898e-005,1,293.15,298.328,-1.0201e-007,1.0201e-007,298.328,10.2031,293.15,293.15,0.517802,25.178,298.328,0,0.517802,5.17802,298.328,0.517802,293.15,-0.517802,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010202,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.4167,25.4167,25.178,0,2,0,0,1,298.338,25.1883,1,0,1,0,10,500,0.02,0
2.1,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.328,-0.517801,-0.517801,298.328,-0.517801,10,293.15,0.00392157,0.0010202,9.99898e-005,0.0010202,9.99898e-005,0,-9.99898e-005,1,293.15,298.328,-1.0201e-007,1.0201e-007,298.328,10.2031,293.15,293.15,0.517802,25.178,298.328,0,0.517802,5.17802,298.328,0.517802,293.15,-0.517802,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.0010202,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.4167,25.4167,25.178,0,2,0,0,1,298.338,25.1883,1,0,1,0,10,500,0.02,0
2.1,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.318,-0.516771,-0.516771,298.318,-0.516771,10,293.15,0.00392157,0.00102016,9.99898e-005,0.00102016,9.99898e-005,0,-9.99898e-005,1,293.15,298.318,-1.02006e-007,1.02006e-007,298.318,10.2027,293.15,293.15,0.516771,25.1677,298.318,0,0.516771,5.16771,298.318,0.516771,293.15,-0.516771,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102016,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.5,25.5,25.1677,0,2,0,0,1,298.328,25.178,1,0,1,0,10,500,0.02,0
2.12,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.318,-0.516771,-0.516771,298.318,-0.516771,10,293.15,0.00392157,0.00102016,9.99898e-005,0.00102016,9.99898e-005,0,-9.99898e-005,1,293.15,298.318,-1.02006e-007,1.02006e-007,298.318,10.2027,293.15,293.15,0.516771,25.1677,298.318,0,0.516771,5.16771,298.318,0.516771,293.15,-0.516771,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102016,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.5,25.5,25.1677,0,2,0,0,1,298.328,25.178,1,0,1,0,10,500,0.02,0
2.12,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.307,-0.515742,-0.515742,298.307,-0.515742,10,293.15,0.00392157,0.00102012,9.99898e-005,0.00102012,9.99898e-005,0,-9.99898e-005,1,293.15,298.307,-1.02002e-007,1.02002e-007,298.307,10.2023,293.15,293.15,0.515743,25.1574,298.307,0,0.515743,5.15743,298.307,0.515743,293.15,-0.515743,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102012,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.5833,25.5833,25.1574,0,2,0,0,1,298.318,25.1677,1,0,1,0,10,500,0.02,0
2.14,1,0,293.15,2,0,0,10,10,-9.99898e-005,10,-9.99898e-005,0,9.99898e-005,1,298.307,-0.515742,-0.515742,298.307,-0.515742,10,293.15,0.00392157,0.00102012,9.99898e-005,0.00102012,9.99898e-005,0,-9.99898e-005,1,293.15,298.307,-1.02002e-007,1.02002e-007,298.307,10.2023,293.15,293.15,0.515743,25.1574,298.307,0,0.515743,5.15743,298.307,0.515743,293.15,-0.515743,0.1,9.99898,9.99898e-005,10,9.99898e-005,0.00102012,-9.99898e-005,1e-005,1e-005,0,293.15,0.000999796,293.15,1,9.99898,1,1,25,6,25,2,25.5833,25.5833,25.1574,0,2,0,0,1,298.318,25.1677,1,0,1,0,10,500,0.02,0
