"time","heatCapacitor.der(T)","heatCapacitor.T","temperatureSensor.port.T","heatCapacitor.der_T","heatingResistor.R","heatingResistor.v","heatingResistor.p.i","heatingResistor.heatPort.Q_flow","heatingResistor.LossPower","thermalConductor.dT","thermalConductor.port_a.Q_flow","thermalConductor.port_b.Q_flow","idealSwitch.s","idealSwitch.v","idealSwitch.LossPower","onOffController.reference","ramp.y","onOffController.u","temperatureSensor.T","logicalNot.y","logicalNot.u","onOffController.y"
8.14,5.928439474,323.2939578,323.2939578,5.928439474,11.18211599,9.999991057,0.8942843254,-8.942835256,8.942835256,30.14395783,3.014395783,-3.014395783,0.8942843254,8.942843254e-006,7.997444546e-006,50,50,50.14395783,50.14395783,0,1,1
8.16,5.912885968,323.412371,323.412371,5.912885968,11.18675965,9.999991061,0.8939131059,-8.939123068,8.939123068,30.262371,3.0262371,-3.0262371,0.8939131059,8.939131059e-006,7.990806409e-006,50,50,50.262371,50.262371,0,1,1
8.18,5.897376332,323.5304735,323.5304735,5.897376332,11.19139112,9.999991065,0.893543167,-8.935423686,8.935423686,30.38047355,3.038047355,-3.038047355,0.893543167,8.93543167e-006,7.984193914e-006,50,50,50.38047355,50.38047355,0,1,1
8.2,5.881910422,323.6482663,323.6482663,5.881910422,11.19601044,9.999991068,0.8931745033,-8.931737056,8.931737056,30.49826634,3.049826634,-3.049826634,0.8931745033,8.931745033e-006,7.977606934e-006,50,50,50.49826634,50.49826634,0,1,1
8.22,5.866488096,323.7657503,323.7657503,5.866488096,11.20061766,9.999991072,0.8928071092,-8.928063121,8.928063121,30.61575025,3.061575025,-3.061575025,0.8928071092,8.928071092e-006,7.971045343e-006,50,50,50.61575025,50.61575025,0,1,1
8.24,5.851109213,323.8829262,323.8829262,5.851109213,11.20521279,9.999991076,0.8924409793,-8.924401828,8.924401828,30.73292615,3.073292615,-3.073292615,0.8924409793,8.924409793e-006,7.964509015e-006,50,50,50.73292615,50.73292615,0,1,1
8.26,5.835773632,323.9997949,323.9997949,5.835773632,11.20979588,9.999991079,0.892076108,-8.920753122,8.920753122,30.84979491,3.084979491,-3.084979491,0.892076108,8.92076108e-006,7.957997825e-006,50,50,50.84979491,50.84979491,0,1,1
8.28,5.820481211,324.1163574,324.1163574,5.820481211,11.21436696,9.999991083,0.8917124901,-8.917116949,8.917116949,30.96635738,3.096635738,-3.096635738,0.8917124901,8.917124901e-006,7.951511649e-006,50,50,50.96635738,50.96635738,0,1,1
8.3,-3.095598637,324.1059875,324.1059875,-3.095598637,11.21396029,0.001121270291,9.99887873e-005,-1.121144566e-007,1.121144566e-007,30.95598749,3.095598749,-3.095598749,9.99887873,9.99887873,0.0009997757585,50,50,50.95598749,50.95598749,1,0,0
8.32,-3.089415947,324.0441606,324.0441606,-3.089415947,11.21153571,0.001121027886,9.998878972e-005,-1.120902216e-007,1.120902216e-007,30.89416059,3.089416059,-3.089416059,9.998878972,9.998878972,0.000999775807,50,50,50.89416059,50.89416059,1,0,0
8.34,-3.083244131,323.9824424,323.9824424,-3.083244131,11.20911539,0.001120785909,9.998879214e-005,-1.120660293e-007,1.120660293e-007,30.83244243,3.083244243,-3.083244243,9.998879214,9.998879214,0.0009997758554,50,50,50.83244243,50.83244243,1,0,0
8.36,-3.077084109,323.9208422,323.9208422,-3.077084109,11.20669969,0.001120544393,9.998879456e-005,-1.120418831e-007,1.120418831e-007,30.77084221,3.077084221,-3.077084221,9.998879456,9.998879456,0.0009997759037,50,50,50.77084221,50.77084221,1,0,0
8.38,-3.070936197,323.8593631,323.8593631,-3.070936197,11.20428875,0.001120303353,9.998879697e-005,-1.120177845e-007,1.120177845e-007,30.70936309,3.070936309,-3.070936309,9.998879697,9.998879697,0.0009997759519,50,50,50.70936309,50.70936309,1,0,0
8.4,-3.064800495,323.7980061,323.7980061,-3.064800495,11.20188259,0.001120062791,9.998879937e-005,-1.119937337e-007,1.119937337e-007,30.64800607,3.064800607,-3.064800607,9.998879937,9.998879937,0.000999776,50,50,50.64800607,50.64800607,1,0,0
8.42,-3.058677026,323.7367714,323.7367714,-3.058677026,11.19948123,0.001119822709,9.998880177e-005,-1.119697308e-007,1.119697308e-007,30.58677138,3.058677138,-3.058677138,9.998880177,9.998880177,0.000999776048,50,50,50.58677138,50.58677138,1,0,0
8.44,-3.052565781,323.6756589,323.6756589,-3.052565781,11.19708466,0.001119583106,9.998880417e-005,-1.119457759e-007,1.119457759e-007,30.52565893,3.052565893,-3.052565893,9.998880417,9.998880417,0.0009997760959,50,50,50.52565893,50.52565893,1,0,0
8.46,-3.046466744,323.6146686,323.6146686,-3.046466744,11.19469288,0.001119343981,9.998880656e-005,-1.119218688e-007,1.119218688e-007,30.46466856,3.046466856,-3.046466856,9.998880656,9.998880656,0.0009997761437,50,50,50.46466856,50.46466856,1,0,0
8.48,-3.040379891,323.5538,323.5538,-3.040379891,11.19230588,0.001119105335,9.998880895e-005,-1.118980095e-007,1.118980095e-007,30.40380002,3.040380002,-3.040380002,9.998880895,9.998880895,0.0009997761915,50,50,50.40380002,50.40380002,1,0,0
8.5,-3.034305199,323.4930531,323.4930531,-3.034305199,11.18992365,0.001118867165,9.998881133e-005,-1.118741978e-007,1.118741978e-007,30.3430531,3.03430531,-3.03430531,9.998881133,9.998881133,0.0009997762391,50,50,50.3430531,50.3430531,1,0,0
8.52,-3.028242644,323.4324276,323.4324276,-3.028242644,11.18754618,0.001118629471,9.998881371e-005,-1.118504337e-007,1.118504337e-007,30.28242756,3.028242756,-3.028242756,9.998881371,9.998881371,0.0009997762866,50,50,50.28242756,50.28242756,1,0,0
8.54,-3.022192202,323.3719231,323.3719231,-3.022192202,11.18517346,0.001118392252,9.998881608e-005,-1.118267171e-007,1.118267171e-007,30.22192314,3.022192314,-3.022192314,9.998881608,9.998881608,0.0009997763341,50,50,50.22192314,50.22192314,1,0,0
8.56,-3.016153849,323.3115396,323.3115396,-3.016153849,11.18280547,0.001118155506,9.998881845e-005,-1.118030479e-007,1.118030479e-007,30.1615396,3.01615396,-3.01615396,9.998881844,9.998881844,0.0009997763814,50,50,50.1615396,50.1615396,1,0,0
8.58,-3.010127562,323.2512767,323.2512767,-3.010127562,11.18044223,0.001117919234,9.998882081e-005,-1.11779426e-007,1.11779426e-007,30.10127674,3.010127674,-3.010127674,9.998882081,9.998882081,0.0009997764287,50,50,50.10127674,50.10127674,1,0,0
8.6,-3.004113321,323.1911343,323.1911343,-3.004113321,11.1780837,0.001117683434,9.998882317e-005,-1.117558513e-007,1.117558513e-007,30.04113433,3.004113433,-3.004113433,9.998882317,9.998882317,0.0009997764758,50,50,50.04113433,50.04113433,1,0,0
8.62,-2.998111098,323.1311121,323.1311121,-2.998111098,11.17572989,0.001117448106,9.998882552e-005,-1.117323237e-007,1.117323237e-007,29.98111209,2.998111209,-2.998111209,9.998882552,9.998882552,0.0009997765229,50,50,49.98111209,49.98111209,1,0,0
8.64,-2.992120868,323.0712098,323.0712098,-2.992120868,11.17338078,0.001117213247,9.998882787e-005,-1.117088431e-007,1.117088431e-007,29.92120979,2.992120979,-2.992120979,9.998882787,9.998882787,0.0009997765698,50,50,49.92120979,49.92120979,1,0,0
8.66,-2.986142607,323.0114272,323.0114272,-2.986142607,11.17103636,0.001116978858,9.998883021e-005,-1.116854094e-007,1.116854094e-007,29.86142718,2.986142718,-2.986142718,9.998883021,9.998883021,0.0009997766167,50,50,49.86142718,49.86142718,1,0,0
8.68,-2.98017629,322.951764,322.951764,-2.98017629,11.16869663,0.001116744937,9.998883255e-005,-1.116620225e-007,1.116620225e-007,29.80176402,2.980176402,-2.980176402,9.998883255,9.998883255,0.0009997766635,50,50,49.80176402,49.80176402,1,0,0
8.7,-2.974221894,322.8922201,322.8922201,-2.974221894,11.16636157,0.001116511483,9.998883489e-005,-1.116386824e-007,1.116386824e-007,29.74222005,2.974222005,-2.974222005,9.998883489,9.998883489,0.0009997767102,50,50,49.74222005,49.74222005,1,0,0
8.72,-2.968279395,322.8327951,322.8327951,-2.968279395,11.16403118,0.001116278496,9.998883722e-005,-1.116153888e-007,1.116153888e-007,29.68279506,2.968279506,-2.968279506,9.998883722,9.998883722,0.0009997767568,50,50,49.68279506,49.68279506,1,0,0
8.74,-2.962348768,322.7734888,322.7734888,-2.962348768,11.16170544,0.001116045975,9.998883954e-005,-1.115921419e-007,1.115921419e-007,29.6234888,2.96234888,-2.96234888,9.998883954,9.998883954,0.0009997768033,50,50,49.6234888,49.6234888,1,0,0
8.76,-2.956429992,322.714301,322.714301,-2.956429992,11.15938435,0.001115813917,9.998884186e-005,-1.115689413e-007,1.115689413e-007,29.56430103,2.956430103,-2.956430103,9.998884186,9.998884186,0.0009997768497,50,50,49.56430103,49.56430103,1,0,0
8.78,-2.950523041,322.6552315,322.6552315,-2.950523041,11.1570679,0.001115582324,9.998884418e-005,-1.115457872e-007,1.115457872e-007,29.50523152,2.950523152,-2.950523152,9.998884418,9.998884418,0.000999776896,50,50,49.50523152,49.50523152,1,0,0
8.8,-2.944627892,322.59628,322.59628,-2.944627892,11.15475608,0.001115351193,9.998884649e-005,-1.115226792e-007,1.115226792e-007,29.44628003,2.944628003,-2.944628003,9.998884649,9.998884649,0.0009997769422,50,50,49.44628003,49.44628003,1,0,0
8.82,-2.938744521,322.5374463,322.5374463,-2.938744521,11.15244888,0.001115120524,9.998884879e-005,-1.114996175e-007,1.114996175e-007,29.38744633,2.938744633,-2.938744633,9.998884879,9.998884879,0.0009997769883,50,50,49.38744633,49.38744633,1,0,0
8.84,-2.932872906,322.4787302,322.4787302,-2.932872906,11.15014628,0.001114890316,9.99888511e-005,-1.114766018e-007,1.114766018e-007,29.32873017,2.932873017,-2.932873017,9.99888511,9.99888511,0.0009997770344,50,50,49.32873017,49.32873017,1,0,0
8.86,-2.927013022,322.4201313,322.4201313,-2.927013022,11.14784829,0.001114660568,9.998885339e-005,-1.114536321e-007,1.114536321e-007,29.27013133,2.927013133,-2.927013133,9.998885339,9.998885339,0.0009997770803,50,50,49.27013133,49.27013133,1,0,0
8.88,-2.921164846,322.3616496,322.3616496,-2.921164846,11.14555489,0.001114431279,9.998885569e-005,-1.114307083e-007,1.114307083e-007,29.21164957,2.921164957,-2.921164957,9.998885569,9.998885569,0.0009997771262,50,50,49.21164957,49.21164957,1,0,0
8.9,-2.915328355,322.3032847,322.3032847,-2.915328355,11.14326607,0.001114202448,9.998885798e-005,-1.114078303e-007,1.114078303e-007,29.15328466,2.915328466,-2.915328466,9.998885798,9.998885798,0.0009997771719,50,50,49.15328466,49.15328466,1,0,0
8.92,-2.909503525,322.2450364,322.2450364,-2.909503525,11.14098182,0.001113974074,9.998886026e-005,-1.11384998e-007,1.11384998e-007,29.09503636,2.909503636,-2.909503636,9.998886026,9.998886026,0.0009997772176,50,50,49.09503636,49.09503636,1,0,0
8.94,-2.903690333,322.1869044,322.1869044,-2.903690333,11.13870214,0.001113746157,9.998886254e-005,-1.113622114e-007,1.113622114e-007,29.03690444,2.903690444,-2.903690444,9.998886254,9.998886254,0.0009997772632,50,50,49.03690444,49.03690444,1,0,0
8.96,6.073036446,322.1942264,322.1942264,6.073036446,11.13898927,9.999991023,0.8977467147,-8.977459087,8.977459087,29.04422641,2.904422641,-2.904422641,0.8977467147,8.977467147e-006,8.059491637e-006,50,50,49.04422641,49.04422641,0,1,1
8.98,6.057081143,322.3154744,322.3154744,6.057081143,11.14374409,9.999991026,0.8973636636,-8.973628583,8.973628583,29.1654744,2.91654744,-2.91654744,0.8973636636,8.973636636e-006,8.052615447e-006,50,50,49.1654744,49.1654744,0,1,1
9,6.041166351,322.4364393,322.4364393,6.041166351,11.14848781,9.99999103,0.8969818325,-8.969810279,8.969810279,29.28643928,2.928643928,-2.928643928,0.8969818325,8.969818325e-006,8.045764079e-006,50,50,49.28643928,49.28643928,0,1,1
9.02,6.025295052,322.5570982,322.5570982,6.025295052,11.15321954,9.999991034,0.8966012909,-8.96600487,8.96600487,29.40709818,2.940709818,-2.940709818,0.8966012909,8.966012909e-006,8.038938748e-006,50,50,49.40709818,49.40709818,0,1,1
9.04,6.009468143,322.6774441,322.6774441,6.009468143,11.15793898,9.999991038,0.896222058,-8.962212548,8.962212548,29.52744405,2.952744405,-2.952744405,0.896222058,8.96222058e-006,8.032139772e-006,50,50,49.52744405,49.52744405,0,1,1
9.06,5.993685823,322.7974752,322.7974752,5.993685823,11.16264608,9.999991042,0.8958441364,-8.958433339,8.958433339,29.64747515,2.964747515,-2.964747515,0.8958441364,8.958441364e-006,8.025367167e-006,50,50,49.64747515,49.64747515,0,1,1
9.08,5.977948064,322.9171915,322.9171915,5.977948064,11.16734084,9.999991045,0.8954675232,-8.954667213,8.954667213,29.76719149,2.976719149,-2.976719149,0.8954675232,8.954675232e-006,8.018620851e-006,50,50,49.76719149,49.76719149,0,1,1
9.1,5.962254757,323.0365937,323.0365937,5.962254757,11.17202328,9.999991049,0.8950922136,-8.950914124,8.950914124,29.88659367,2.988659367,-2.988659367,0.8950922136,8.950922136e-006,8.011900708e-006,50,50,49.88659367,49.88659367,0,1,1
9.12,5.94660577,323.1556825,323.1556825,5.94660577,11.17669343,9.999991053,0.8947182022,-8.947174017,8.947174017,30.00568247,3.000568247,-3.000568247,0.8947182022,8.947182022e-006,8.005206614e-006,50,50,50.00568247,50.00568247,0,1,1
9.14,5.931000962,323.2744588,323.2744588,5.931000962,11.18135132,9.999991057,0.8943454836,-8.943446837,8.943446837,30.12445875,3.012445875,-3.012445875,0.8943454836,8.943454836e-006,7.99853844e-006,50,50,50.12445875,50.12445875,0,1,1
9.16,5.915440202,323.3929233,323.3929233,5.915440202,11.18599699,9.99999106,0.8939740523,-8.939732531,8.939732531,30.2429233,3.02429233,-3.02429233,0.8939740523,8.939740523e-006,7.991896062e-006,50,50,50.2429233,50.2429233,0,1,1
9.18,5.899923351,323.5110769,323.5110769,5.899923351,11.19063047,9.999991064,0.893603903,-8.936031045,8.936031045,30.36107694,3.036107694,-3.036107694,0.893603903,8.93603903e-006,7.985279355e-006,50,50,50.36107694,50.36107694,0,1,1
9.2,5.884450258,323.6289206,323.6289206,5.884450258,11.19525179,9.999991068,0.89323503,-8.932342321,8.932342321,30.47892063,3.047892063,-3.047892063,0.89323503,8.9323503e-006,7.978688188e-006,50,50,50.47892063,50.47892063,0,1,1
9.22,5.869020777,323.7464553,323.7464553,5.869020777,11.19986099,9.999991071,0.8928674275,-8.928666303,8.928666303,30.59645526,3.059645526,-3.059645526,0.8928674275,8.928674275e-006,7.972122431e-006,50,50,50.59645526,50.59645526,0,1,1
9.24,5.853634762,323.8636817,323.8636817,5.853634762,11.20445811,9.999991075,0.8925010901,-8.925002936,8.925002936,30.71368174,3.071368174,-3.071368174,0.8925010901,8.925010901e-006,7.965581959e-006,50,50,50.71368174,50.71368174,0,1,1
9.26,5.838292071,323.9806009,323.9806009,5.838292071,11.20904317,9.999991079,0.8921360123,-8.921352164,8.921352164,30.83060093,3.083060093,-3.083060093,0.8921360123,8.921360123e-006,7.959066644e-006,50,50,50.83060093,50.83060093,0,1,1
9.28,5.822992564,324.0972137,324.0972137,5.822992564,11.21361622,9.999991082,0.8917721886,-8.917713934,8.917713934,30.9472137,3.09472137,-3.09472137,0.8917721886,8.917721886e-006,7.952576364e-006,50,50,50.9472137,50.9472137,0,1,1
9.3,-3.096615455,324.1161557,324.1161557,-3.096615455,11.21435905,0.001121310157,9.99887869e-005,-1.121184423e-007,1.121184423e-007,30.96615567,3.096615567,-3.096615567,9.99887869,9.99887869,0.0009997757505,50,50,50.96615567,50.96615567,1,0,0
9.32,-3.090429655,324.0542977,324.0542977,-3.090429655,11.21193324,0.001121067631,9.998878932e-005,-1.120941952e-007,1.120941952e-007,30.90429767,3.090429767,-3.090429767,9.998878932,9.998878932,0.000999775799,50,50,50.90429767,50.90429767,1,0,0
9.34,-3.084254976,323.9925509,323.9925509,-3.084254976,11.2095118,0.001120825541,9.998879174e-005,-1.120699916e-007,1.120699916e-007,30.84255088,3.084255088,-3.084255088,9.998879174,9.998879174,0.0009997758475,50,50,50.84255088,50.84255088,1,0,0
9.36,-3.078092506,323.9309262,323.9309262,-3.078092506,11.20709514,0.00112058393,9.998879416e-005,-1.120458359e-007,1.120458359e-007,30.78092618,3.078092618,-3.078092618,9.998879416,9.998879416,0.0009997758958,50,50,50.78092618,50.78092618,1,0,0
9.38,-3.071942409,323.8694252,323.8694252,-3.071942409,11.20468334,0.001120342803,9.998879657e-005,-1.120217286e-007,1.120217286e-007,30.71942521,3.071942521,-3.071942521,9.998879657,9.998879657,0.000999775944,50,50,50.71942521,50.71942521,1,0,0
9.4,-3.065804641,323.8080475,323.8080475,-3.065804641,11.20227637,0.00112010216,9.998879898e-005,-1.119976698e-007,1.119976698e-007,30.65804753,3.065804753,-3.065804753,9.998879898,9.998879898,0.0009997759921,50,50,50.65804753,50.65804753,1,0,0
9.42,-3.059679152,323.7467926,323.7467926,-3.059679152,11.19987422,0.001119861999,9.998880138e-005,-1.11973659e-007,1.11973659e-007,30.59679264,3.059679264,-3.059679264,9.998880138,9.998880138,0.0009997760401,50,50,50.59679264,50.59679264,1,0,0
9.44,-3.053565905,323.6856602,323.6856602,-3.053565905,11.19747687,0.001119622318,9.998880378e-005,-1.119496962e-007,1.119496962e-007,30.53566017,3.053566017,-3.053566017,9.998880378,9.998880378,0.0009997760881,50,50,50.53566017,50.53566017,1,0,0
9.46,-3.047464873,323.6246499,323.6246499,-3.047464873,11.19508431,0.001119383115,9.998880617e-005,-1.119257813e-007,1.119257813e-007,30.47464985,3.047464985,-3.047464985,9.998880617,9.998880617,0.0009997761359,50,50,50.47464985,50.47464985,1,0,0
9.48,-3.04137603,323.5637614,323.5637614,-3.04137603,11.19269653,0.00111914439,9.998880856e-005,-1.119019142e-007,1.119019142e-007,30.41376142,3.041376142,-3.041376142,9.998880856,9.998880856,0.0009997761836,50,50,50.41376142,50.41376142,1,0,0
9.5,-3.035299353,323.5029946,323.5029946,-3.035299353,11.19031352,0.001118906142,9.998881094e-005,-1.118780947e-007,1.118780947e-007,30.35299465,3.035299465,-3.035299465,9.998881094,9.998881094,0.0009997762313,50,50,50.35299465,50.35299465,1,0,0
9.52,-3.029234817,323.4423493,323.4423493,-3.029234817,11.18793527,0.001118668371,9.998881332e-005,-1.118543229e-007,1.118543229e-007,30.29234929,3.029234929,-3.029234929,9.998881332,9.998881332,0.0009997762788,50,50,50.29234929,50.29234929,1,0,0
9.54,-3.023182398,323.3818251,323.3818251,-3.023182398,11.18556177,0.001118431074,9.998881569e-005,-1.118305985e-007,1.118305985e-007,30.23182509,3.023182509,-3.023182509,9.998881569,9.998881569,0.0009997763263,50,50,50.23182509,50.23182509,1,0,0
9.56,-3.017142071,323.3214218,323.3214218,-3.017142071,11.18319301,0.001118194251,9.998881806e-005,-1.118069216e-007,1.118069216e-007,30.17142183,3.017142183,-3.017142183,9.998881806,9.998881806,0.0009997763737,50,50,50.17142183,50.17142183,1,0,0
9.58,-3.011113815,323.2611393,323.2611393,-3.011113815,11.18082899,0.001117957902,9.998882042e-005,-1.117832919e-007,1.117832919e-007,30.11113927,3.011113927,-3.011113927,9.998882042,9.998882042,0.0009997764209,50,50,50.11113927,50.11113927,1,0,0
9.6,-3.005097605,323.2009772,323.2009772,-3.005097605,11.17846969,0.001117722025,9.998882278e-005,-1.117597095e-007,1.117597095e-007,30.05097717,3.005097717,-3.005097717,9.998882278,9.998882278,0.0009997764681,50,50,50.05097717,50.05097717,1,0,0
9.62,-2.999093417,323.1409353,323.1409353,-2.999093417,11.17611511,0.001117486619,9.998882513e-005,-1.117361742e-007,1.117361742e-007,29.99093528,2.999093528,-2.999093528,9.998882513,9.998882513,0.0009997765152,50,50,49.99093528,49.99093528,1,0,0
9.64,-2.993101224,323.0810134,323.0810134,-2.993101224,11.17376523,0.001117251684,9.998882748e-005,-1.117126859e-007,1.117126859e-007,29.93101336,2.993101336,-2.993101336,9.998882748,9.998882748,0.0009997765621,50,50,49.93101336,49.93101336,1,0,0
9.66,-2.987121004,323.0212112,323.0212112,-2.987121004,11.17142005,0.001117017218,9.998882983e-005,-1.116892445e-007,1.116892445e-007,29.87121116,2.987121116,-2.987121116,9.998882983,9.998882983,0.000999776609,50,50,49.87121116,49.87121116,1,0,0
9.68,-2.981152732,322.9615284,322.9615284,-2.981152732,11.16907955,0.00111678322,9.998883217e-005,-1.1166585e-007,1.1166585e-007,29.81152844,2.981152844,-2.981152844,9.998883217,9.998883217,0.0009997766558,50,50,49.81152844,49.81152844,1,0,0
9.7,-2.975196385,322.901965,322.901965,-2.975196385,11.16674372,0.00111654969,9.99888345e-005,-1.116425022e-007,1.116425022e-007,29.75196497,2.975196497,-2.975196497,9.99888345,9.99888345,0.0009997767025,50,50,49.75196497,49.75196497,1,0,0
9.72,-2.969251939,322.8425205,322.8425205,-2.969251939,11.16441257,0.001116316627,9.998883683e-005,-1.11619201e-007,1.11619201e-007,29.6925205,2.96925205,-2.96925205,9.998883683,9.998883683,0.0009997767491,50,50,49.6925205,49.6925205,1,0,0
9.74,-2.96331937,322.7831948,322.7831948,-2.96331937,11.16208607,0.001116084029,9.998883916e-005,-1.115959464e-007,1.115959464e-007,29.63319481,2.963319481,-2.963319481,9.998883916,9.998883916,0.0009997767956,50,50,49.63319481,49.63319481,1,0,0
9.76,-2.957398654,322.7239877,322.7239877,-2.957398654,11.15976422,0.001115851896,9.998884148e-005,-1.115727383e-007,1.115727383e-007,29.57398765,2.957398765,-2.957398765,9.998884148,9.998884148,0.0009997768421,50,50,49.57398765,49.57398765,1,0,0
9.78,-2.951489767,322.6648988,322.6648988,-2.951489767,11.15744701,0.001115620226,9.99888438e-005,-1.115495766e-007,1.115495766e-007,29.51489879,2.951489879,-2.951489879,9.99888438,9.99888438,0.0009997768884,50,50,49.51489879,49.51489879,1,0,0
9.8,-2.945592687,322.605928,322.605928,-2.945592687,11.15513443,0.00111538902,9.998884611e-005,-1.115264611e-007,1.115264611e-007,29.45592798,2.945592798,-2.945592798,9.998884611,9.998884611,0.0009997769346,50,50,49.45592798,49.45592798,1,0,0
9.82,-2.939707389,322.547075,322.547075,-2.939707389,11.15282647,0.001115158275,9.998884842e-005,-1.115033918e-007,1.115033918e-007,29.397075,2.9397075,-2.9397075,9.998884842,9.998884842,0.0009997769808,50,50,49.397075,49.397075,1,0,0
9.84,-2.933833849,322.4883396,322.4883396,-2.933833849,11.15052312,0.001114927992,9.998885072e-005,-1.114803685e-007,1.114803685e-007,29.33833961,2.933833961,-2.933833961,9.998885072,9.998885072,0.0009997770268,50,50,49.33833961,49.33833961,1,0,0
9.86,-2.927972045,322.4297216,322.4297216,-2.927972045,11.14822438,0.001114698168,9.998885302e-005,-1.114573913e-007,1.114573913e-007,29.27972157,2.927972157,-2.927972157,9.998885302,9.998885302,0.0009997770728,50,50,49.27972157,49.27972157,1,0,0
9.88,-2.922121953,322.3712206,322.3712206,-2.922121953,11.14593022,0.001114468804,9.998885531e-005,-1.1143446e-007,1.1143446e-007,29.22122065,2.922122065,-2.922122065,9.998885531,9.998885531,0.0009997771187,50,50,49.22122065,49.22122065,1,0,0
9.9,-2.91628355,322.3128366,322.3128366,-2.91628355,11.14364065,0.001114239898,9.99888576e-005,-1.114115745e-007,1.114115745e-007,29.16283661,2.916283661,-2.916283661,9.99888576,9.99888576,0.0009997771644,50,50,49.16283661,49.16283661,1,0,0
9.92,-2.910456811,322.2545692,322.2545692,-2.910456811,11.14135566,0.00111401145,9.998885989e-005,-1.113887347e-007,1.113887347e-007,29.10456923,2.910456923,-2.910456923,9.998885989,9.998885989,0.0009997772101,50,50,49.10456923,49.10456923,1,0,0
9.94,-2.904641715,322.1964183,322.1964183,-2.904641715,11.13907523,0.001113783457,9.998886217e-005,-1.113659406e-007,1.113659406e-007,29.04641826,2.904641826,-2.904641826,9.998886217,9.998886217,0.0009997772557,50,50,49.04641826,49.04641826,1,0,0
9.96,6.075653381,322.1743421,322.1743421,6.075653381,11.13820949,9.999991022,0.8978095651,-8.97808759,8.97808759,29.0243421,2.90243421,-2.90243421,0.8978095651,8.978095651e-006,8.060620152e-006,50,50,49.0243421,49.0243421,0,1,1
9.98,6.059690667,322.2956423,322.2956423,6.059690667,11.14296637,9.999991026,0.8974262954,-8.9742549,8.9742549,29.14564233,2.914564233,-2.914564233,0.8974262954,8.974262954e-006,8.053739557e-006,50,50,49.14564233,49.14564233,0,1,1
10,6.043768487,322.4166593,322.4166593,6.043768487,11.14771213,9.99999103,0.8970442466,-8.970434419,8.970434419,29.26665932,2.926665932,-2.926665932,0.8970442466,8.970442466e-006,8.046883804e-006,50,50,49.26665932,49.26665932,0,1,1
