time,egsCarSpeed,egsGear,egsTargetGear,tShiftStart,valves_eds,valves_eds1,valves_eds2,valves_eds3,valves_eds4,valves_eds5,valves_mv1,valves_mv2,valves_mv3
2.44,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.45,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.46,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.47,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.48,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.49,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.5,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.51,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.52,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.53,38.132,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.54,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.55,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.56,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.57,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.58,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.59,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.6,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.61,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.62,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.63,38.607,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.64,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.65,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.66,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.67,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.68,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.69,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.7,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.71,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.72,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.73,39.432,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.74,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.75,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.76,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.77,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.78,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.79,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.8,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.81,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.82,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.83,39.04,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.84,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.85,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.86,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.87,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.88,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.89,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.9,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.91,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.92,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.93,39.374,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.94,40.371,1.0,1.0,1.28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2.95,40.371,1.0,2.0,2.94,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2.96,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.98,0.0,0.98,1.0,0.0,0.0
2.97,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.96,0.0,0.96,1.0,0.0,0.0
2.98,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.94,0.0,0.94,1.0,0.0,0.0
2.99,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.92,0.0,0.92,1.0,0.0,0.0
3,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.9,0.0,0.9,1.0,0.0,0.0
3.01,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.88,0.0,0.88,1.0,0.0,0.0
3.02,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.86,0.0,0.86,1.0,0.0,0.0
3.03,40.371,1.0,2.0,2.94,0.0,0.0,0.0,0.84,0.0,0.84,1.0,0.0,0.0
3.04,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.82,0.0,0.82,1.0,0.0,0.0
3.05,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.8,0.0,0.8,1.0,0.0,0.0
3.06,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.78,0.0,0.78,1.0,0.0,0.0
3.07,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.76,0.0,0.76,1.0,0.0,0.0
3.08,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.74,0.0,0.74,1.0,0.0,0.0
3.09,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.72,0.0,0.72,1.0,0.0,0.0
3.1,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.7,0.0,0.7,1.0,0.0,0.0
3.11,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.68,0.0,0.68,1.0,0.0,0.0
3.12,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.66,0.0,0.66,1.0,0.0,0.0
3.13,41.671,1.0,2.0,2.94,0.0,0.0,0.0,0.64,0.0,0.64,1.0,0.0,0.0
3.14,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.62,0.0,0.62,1.0,0.0,0.0
3.15,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.6,0.0,0.6,1.0,0.0,0.0
3.16,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.58,0.0,0.58,1.0,0.0,0.0
3.17,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.56,0.0,0.56,1.0,0.0,0.0
3.18,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.54,0.0,0.54,1.0,0.0,0.0
3.19,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.52,0.0,0.52,1.0,0.0,0.0
3.2,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0
3.21,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.48,0.0,0.48,1.0,0.0,0.0
3.22,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.46,0.0,0.46,1.0,0.0,0.0
3.23,43.187,1.0,2.0,2.94,0.0,0.0,0.0,0.44,0.0,0.44,1.0,0.0,0.0
3.24,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.42,0.0,0.42,1.0,0.0,0.0
3.25,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.4,0.0,0.4,1.0,0.0,0.0
3.26,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.38,0.0,0.38,1.0,0.0,0.0
3.27,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.36,0.0,0.36,1.0,0.0,0.0
3.28,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.34,0.0,0.34,1.0,0.0,0.0
3.29,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.32,0.0,0.32,1.0,0.0,0.0
3.3,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.3,0.0,0.3,1.0,0.0,0.0
3.31,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.28,0.0,0.28,1.0,0.0,0.0
3.32,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.26,0.0,0.26,1.0,0.0,0.0
3.33,44.668,1.0,2.0,2.94,0.0,0.0,0.0,0.24,0.0,0.24,1.0,0.0,0.0
3.34,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.22,0.0,0.22,1.0,0.0,0.0
3.35,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.2,0.0,0.2,1.0,0.0,0.0
3.36,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.18,0.0,0.18,1.0,0.0,0.0
3.37,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.16,0.0,0.16,1.0,0.0,0.0
3.38,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.14,0.0,0.14,1.0,0.0,0.0
3.39,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.12,0.0,0.12,1.0,0.0,0.0
3.4,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0
3.41,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.08,0.0,0.08,1.0,0.0,0.0
3.42,46.129,1.0,2.0,2.94,0.0,0.0,0.0,0.06,0.0,0.06,1.0,0.0,0.0
3.43,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.04,0.0,0.04,1.0,0.0,0.0
3.44,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.02,0.0,0.02,1.0,0.0,0.0
3.45,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.46,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.47,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.48,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.49,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.5,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.51,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.52,47.427,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.53,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.54,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.55,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.56,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.57,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.58,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.59,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.6,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.61,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.62,48.861,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.63,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.64,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.65,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.66,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.67,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.68,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.69,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.7,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.71,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.72,50.278,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.73,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.74,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.75,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.76,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.77,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.78,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.79,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.8,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.81,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.82,51.676,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.83,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.84,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.85,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.86,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.87,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.88,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.89,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.9,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.91,53.055,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.92,54.281,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.93,54.281,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.94,54.281,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.95,54.281,1.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.96,54.281,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.97,54.281,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.98,54.281,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.99,54.281,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,54.281,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.01,54.281,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.02,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.03,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.04,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.05,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.06,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.07,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.08,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.09,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.1,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.11,55.626,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.12,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.13,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.14,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.15,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.16,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.17,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.18,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.19,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.2,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.21,56.954,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.22,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.23,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.24,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.25,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.26,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.27,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.28,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.29,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.3,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.31,58.263,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.32,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.33,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.34,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.35,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.36,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.37,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.38,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.39,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.4,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.41,59.555,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.42,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.43,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.44,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.45,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.46,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.47,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.48,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.49,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.5,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.51,60.829,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.52,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.53,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.54,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.55,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.56,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.57,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.58,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.59,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.6,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.61,62.085,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.62,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.63,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.64,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.65,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.66,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.67,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.68,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.69,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.7,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.71,63.325,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.72,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.73,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.74,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.75,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.76,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.77,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.78,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.79,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.8,64.547,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.81,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.82,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.83,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.84,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.85,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.86,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.87,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.88,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.89,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.9,65.633,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.91,66.823,2.0,2.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
