"Time","powerUpPB","startCyclePB","emergencyStop","batchCycle","pieceCycle","autoSwitch","manualSwitch","F3SpinM1_acknowledgePB","liveWKM1","autoModeWKM1","manualModeWKM1","RUN1_emptyProd","RUN1_unitProd","RUN1_batchProd","RUN1_rotation","RUN1_faultyState","RUN1_cycleEnd","RUN1_movementFault","RUN1_slowAscent","RUN1_fastAscent","RUN1_slowDescent","RUN1_fastDescent","RUN1_releasing","RUN1_clamping","F1TurM1_autoFwdCmd","F1TurM1_autoBwdCmd","F1TurM1_autoHSCmd","F1TurM1_autoLSCmd","speedVal","speedPercent","F1TurM1_generalFault","F1TurM1_forwardFB","F1TurM1_backwardFB","F1TurM1_highSpeedFB","F1TurM1_lowSpeedFB","F1TurM1_thermalFB","F1TurM1_forwardCmd","F1TurM1_backwardCmd","F1TurM1_highSpeedCmd","F1TurM1_lowSpeedCmd","axlePosition","F3SpinM1_forwardFB","F3SpinM1_thermalFB","speedVal2","speedPercent2","F3SpinM1_forwardCmd","F3SpinM1_autoCmd","piece","RUN1_loadingRequest","RUN1_unloadingRequest"
5.420000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.430000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.440000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.450000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.460000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.470000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.480000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.490000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.500000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.510000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.520000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.530000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.540000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.550000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.560000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.570000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.580000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.590000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.600000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.610000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.620000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.630000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.640000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.650000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.660000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.670000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.680000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.690000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.700000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.710000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.720000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.730000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.740000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.750000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.760000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.770000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.780000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.790000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.800000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.810000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.820000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.830000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.840000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.850000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.860000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.870000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.880000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.890000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.900000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.910000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.920000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.930000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.940000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.950000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.960000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.970000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.980000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
5.990000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.000000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.010000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.020000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.030000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.040000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.050000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,0,0,0,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,0,0,1,0,0
6.060000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,1,0,1,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,1,1,1,0,0
6.070000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,1,0,1,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,1,1,1,0,0
6.080000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,1,0,1,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,1,1,1,0,0
6.090000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,1,0,1,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,1,1,1,0,0
6.100000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.000000000000000E+00,0.000000000000000E+00,0,0,0,0,0,1,1,0,1,0,0.000000000000000E+00,0,1,0.000000000000000E+00,0.000000000000000E+00,1,1,1,0,0
6.110000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,1.000000000000000E+01,1,1,5.000000000000000E+02,1.000000000000000E+01,1,1,1,0,0
6.120000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,1.000000000000000E+01,1,1,5.000000000000000E+02,1.000000000000000E+01,1,1,1,0,0
6.130000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,1.000000000000000E+01,1,1,5.000000000000000E+02,1.000000000000000E+01,1,1,1,0,0
6.140000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,1.000000000000000E+01,1,1,5.000000000000000E+02,1.000000000000000E+01,1,1,1,0,0
6.150000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,1.000000000000000E+01,1,1,5.000000000000000E+02,1.000000000000000E+01,1,1,1,0,0
6.160000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,2.000000000000000E+01,1,1,1.000000000000000E+03,2.000000000000000E+01,1,1,1,0,0
6.170000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,2.000000000000000E+01,1,1,1.000000000000000E+03,2.000000000000000E+01,1,1,1,0,0
6.180000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,2.000000000000000E+01,1,1,1.000000000000000E+03,2.000000000000000E+01,1,1,1,0,0
6.190000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,2.000000000000000E+01,1,1,1.000000000000000E+03,2.000000000000000E+01,1,1,1,0,0
6.200000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,2.000000000000000E+01,1,1,1.000000000000000E+03,2.000000000000000E+01,1,1,1,0,0
6.210000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,3.000000000000000E+01,1,1,1.500000000000000E+03,3.000000000000000E+01,1,1,1,0,0
6.220000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,3.000000000000000E+01,1,1,1.500000000000000E+03,3.000000000000000E+01,1,1,1,0,0
6.230000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,3.000000000000000E+01,1,1,1.500000000000000E+03,3.000000000000000E+01,1,1,1,0,0
6.240000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,3.000000000000000E+01,1,1,1.500000000000000E+03,3.000000000000000E+01,1,1,1,0,0
6.250000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,3.000000000000000E+01,1,1,1.500000000000000E+03,3.000000000000000E+01,1,1,1,0,0
6.260000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,4.000000000000000E+01,1,1,2.000000000000000E+03,4.000000000000000E+01,1,1,1,0,0
6.270000000000000E+00,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,2.000000000000000E+02,1.000000000000000E+02,0,1,0,1,0,1,1,0,1,0,4.000000000000000E+01,1,1,2.000000000000000E+03,4.000000000000000E+01,1,1,1,0,0
