"time","Cntrl_PI_1.s_set.signal[1]","Cntrl_PI_1.s_var.signal[1]","Cntrl_PI_2.s_set.signal[1]","Cntrl_PI_2.s_var.signal[1]","Cntrl_PI_3.s_set.signal[1]","Cntrl_PI_3.s_var.signal[1]","Cntrl_PI_4.s_set.signal[1]","Cntrl_PI_4.s_var.signal[1]","Flash_1.Q","Flash_1.fl_in.W"
224,9.4999999999999996E-001,9.5000000000000107E-001,5.0000000000000000E-001,4.9999999999958594E-001,2.8000000000000000E+001,2.8000000000021004E+001,3.0000000000000000E+000,3.0000000846167247E+000,1.0000000000000000E+003,4.0000000000000000E+001
225,9.4999999999999996E-001,9.4999999999999973E-001,5.0000000000000000E-001,4.9999999999968175E-001,2.8000000000000000E+001,2.8000000000007795E+001,3.0000000000000000E+000,3.0000000463700536E+000,1.0000000000000000E+003,4.0000000000000000E+001
226,9.4999999999999996E-001,9.5000000000000084E-001,5.0000000000000000E-001,4.9999999999976652E-001,2.8000000000000000E+001,2.8000000000002796E+001,3.0000000000000000E+000,3.0000000255550163E+000,1.0000000000000000E+003,4.0000000000000000E+001
227,9.4999999999999996E-001,9.4999999999999896E-001,5.0000000000000000E-001,4.9999999999983602E-001,2.8000000000000000E+001,2.8000000000001222E+001,3.0000000000000000E+000,3.0000000150174282E+000,1.0000000000000000E+003,4.0000000000000000E+001
228,9.4999999999999996E-001,9.5000000000000107E-001,5.0000000000000000E-001,4.9999999999989425E-001,2.8000000000000000E+001,2.8000000000000448E+001,3.0000000000000000E+000,3.0000000084238194E+000,1.0000000000000000E+003,4.0000000000000000E+001
229,9.4999999999999996E-001,9.4999999999999929E-001,5.0000000000000000E-001,4.9999999999993794E-001,2.8000000000000000E+001,2.8000000000000185E+001,3.0000000000000000E+000,3.0000000050147086E+000,1.0000000000000000E+003,4.0000000000000000E+001
230,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,4.9999999999997075E-001,2.8000000000000000E+001,2.8000000000000085E+001,3.0000000000000000E+000,3.0000000029936964E+000,1.0000000000000000E+003,4.0000000000000000E+001
231,9.4999999999999996E-001,9.4999999999999918E-001,5.0000000000000000E-001,4.9999999999999434E-001,2.8000000000000000E+001,2.8000000000000032E+001,3.0000000000000000E+000,3.0000000017888460E+000,1.0000000000000000E+003,4.0000000000000000E+001
232,9.4999999999999996E-001,9.5000000000000007E-001,5.0000000000000000E-001,5.0000000000001021E-001,2.8000000000000000E+001,2.8000000000000014E+001,3.0000000000000000E+000,3.0000000010683210E+000,1.0000000000000000E+003,4.0000000000000000E+001
233,9.4999999999999996E-001,9.5000000000000129E-001,5.0000000000000000E-001,5.0000000000002010E-001,2.8000000000000000E+001,2.8000000000000007E+001,3.0000000000000000E+000,3.0000000006370611E+000,1.0000000000000000E+003,4.0000000000000000E+001
234,9.4999999999999996E-001,9.5000000000000040E-001,5.0000000000000000E-001,5.0000000000002520E-001,2.8000000000000000E+001,2.8000000000000007E+001,3.0000000000000000E+000,3.0000000003791456E+000,1.0000000000000000E+003,4.0000000000000000E+001
235,9.4999999999999996E-001,9.4999999999999929E-001,5.0000000000000000E-001,5.0000000000002698E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000002251896E+000,1.0000000000000000E+003,4.0000000000000000E+001
236,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,5.0000000000002676E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000001335283E+000,1.0000000000000000E+003,4.0000000000000000E+001
237,9.4999999999999996E-001,9.4999999999999951E-001,5.0000000000000000E-001,5.0000000000002465E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000790719E+000,1.0000000000000000E+003,4.0000000000000000E+001
238,9.4999999999999996E-001,9.5000000000000151E-001,5.0000000000000000E-001,5.0000000000002187E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.0000000000000000E+000,3.0000000000468097E+000,1.0000000000000000E+003,4.0000000000000000E+001
239,9.4999999999999996E-001,9.4999999999999973E-001,5.0000000000000000E-001,5.0000000000001854E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000277063E+000,1.0000000000000000E+003,4.0000000000000000E+001
240,9.4999999999999996E-001,9.5000000000000062E-001,5.0000000000000000E-001,5.0000000000001532E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.0000000000000000E+000,3.0000000000163962E+000,1.0000000000000000E+003,4.0000000000000000E+001
241,9.4999999999999996E-001,9.4999999999999918E-001,5.0000000000000000E-001,5.0000000000001210E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.0000000000000000E+000,3.0000000000096971E+000,1.0000000000000000E+003,4.0000000000000000E+001
242,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,5.0000000000000933E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000057350E+000,1.0000000000000000E+003,4.0000000000000000E+001
243,9.4999999999999996E-001,9.4999999999999940E-001,5.0000000000000000E-001,5.0000000000000688E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000034048E+000,1.0000000000000000E+003,4.0000000000000000E+001
244,9.4999999999999996E-001,9.4999999999999973E-001,5.0000000000000000E-001,5.0000000000000477E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000020255E+000,1.0000000000000000E+003,4.0000000000000000E+001
245,9.4999999999999996E-001,9.5000000000000095E-001,5.0000000000000000E-001,5.0000000000000311E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.0000000000000000E+000,3.0000000000012186E+000,1.0000000000000000E+003,4.0000000000000000E+001
246,9.4999999999999996E-001,9.5000000000000007E-001,5.0000000000000000E-001,5.0000000000000189E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000007176E+000,1.0000000000000000E+003,4.0000000000000000E+001
247,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000111E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000004157E+000,1.0000000000000000E+003,4.0000000000000000E+001
248,9.4999999999999996E-001,9.4999999999999984E-001,5.0000000000000000E-001,5.0000000000000011E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000002349E+000,1.0000000000000000E+003,4.0000000000000000E+001
249,9.4999999999999996E-001,9.5000000000000040E-001,5.0000000000000000E-001,4.9999999999999967E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000001501E+000,1.0000000000000000E+003,4.0000000000000000E+001
250,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,4.9999999999999944E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.0000000000000000E+000,3.0000000000000870E+000,1.0000000000000000E+003,4.0000000000000000E+001
251,9.4999999999999996E-001,9.5000000000000051E-001,5.0000000000000000E-001,4.9999999999999906E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.0000000000000000E+000,3.0000000000000613E+000,1.0000000000000000E+003,4.0000000000000000E+001
252,9.4999999999999996E-001,9.5000000000000051E-001,5.0000000000000000E-001,4.9999999999999906E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.2916687703074592E+000,1.0000000000000000E+003,4.0000000000000000E+001
253,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,4.9999999999999906E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.4552686004877606E+000,1.0000000000000000E+003,4.0000000000000000E+001
254,9.4999999999999996E-001,9.5000000000000062E-001,5.0000000000000000E-001,4.9999999999999906E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5180805694475143E+000,1.0000000000000000E+003,4.0000000000000000E+001
255,9.4999999999999996E-001,9.5000000000000062E-001,5.0000000000000000E-001,4.9999999999999906E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.5274778837855494E+000,1.0000000000000000E+003,4.0000000000000000E+001
256,9.4999999999999996E-001,9.5000000000000051E-001,5.0000000000000000E-001,4.9999999999999900E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5188097226969699E+000,1.0000000000000000E+003,4.0000000000000000E+001
257,9.4999999999999996E-001,9.4999999999999862E-001,5.0000000000000000E-001,4.9999999999999900E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.5089678966660722E+000,1.0000000000000000E+003,4.0000000000000000E+001
258,9.4999999999999996E-001,9.4999999999999785E-001,5.0000000000000000E-001,4.9999999999999928E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.5028080917204973E+000,1.0000000000000000E+003,4.0000000000000000E+001
259,9.4999999999999996E-001,9.5000000000000084E-001,5.0000000000000000E-001,4.9999999999999956E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.5000886931796549E+000,1.0000000000000000E+003,4.0000000000000000E+001
260,9.4999999999999996E-001,9.5000000000000051E-001,5.0000000000000000E-001,4.9999999999999967E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.4993529175029430E+000,1.0000000000000000E+003,4.0000000000000000E+001
261,9.4999999999999996E-001,9.5000000000000051E-001,5.0000000000000000E-001,4.9999999999999983E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4994214646210029E+000,1.0000000000000000E+003,4.0000000000000000E+001
262,9.4999999999999996E-001,9.5000000000000018E-001,5.0000000000000000E-001,4.9999999999999983E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4996736011701315E+000,1.0000000000000000E+003,4.0000000000000000E+001
263,9.4999999999999996E-001,9.4999999999999818E-001,5.0000000000000000E-001,4.9999999999999983E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.4998717622302555E+000,1.0000000000000000E+003,4.0000000000000000E+001
264,9.4999999999999996E-001,9.5000000000000018E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.4999760659015204E+000,1.0000000000000000E+003,4.0000000000000000E+001
265,9.4999999999999996E-001,9.5000000000000040E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.5000134058104915E+000,1.0000000000000000E+003,4.0000000000000000E+001
266,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000177760141251E+000,1.0000000000000000E+003,4.0000000000000000E+001
267,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000021E+001,3.5000000000000000E+000,3.5000116516922373E+000,1.0000000000000000E+003,4.0000000000000000E+001
268,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000007E+001,3.5000000000000000E+000,3.5000052640335912E+000,1.0000000000000000E+003,4.0000000000000000E+001
269,9.4999999999999996E-001,9.4999999999999984E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000014222071818E+000,1.0000000000000000E+003,4.0000000000000000E+001
270,9.4999999999999996E-001,9.5000000000000018E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000011E+001,3.5000000000000000E+000,3.4999998255470470E+000,1.0000000000000000E+003,4.0000000000000000E+001
271,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.4999994754098949E+000,1.0000000000000000E+003,4.0000000000000000E+001
272,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000014E+001,3.5000000000000000E+000,3.4999995977507470E+000,1.0000000000000000E+003,4.0000000000000000E+001
273,9.4999999999999996E-001,9.5000000000000007E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.7999999999999982E+001,3.5000000000000000E+000,3.4999997947486134E+000,1.0000000000000000E+003,4.0000000000000000E+001
274,9.4999999999999996E-001,9.5000000000000040E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.7999999999999986E+001,3.5000000000000000E+000,3.4999999307996439E+000,1.0000000000000000E+003,4.0000000000000000E+001
275,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000089E+001,3.5000000000000000E+000,3.4999999950544036E+000,1.0000000000000000E+003,4.0000000000000000E+001
276,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.7999999999999989E+001,3.5000000000000000E+000,3.5000000110471805E+000,1.0000000000000000E+003,4.0000000000000000E+001
277,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.5000000116761516E+000,1.0000000000000000E+003,4.0000000000000000E+001
278,9.4999999999999996E-001,9.5000000000000018E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000078833846E+000,1.0000000000000000E+003,4.0000000000000000E+001
279,9.4999999999999996E-001,9.5000000000000018E-001,5.0000000000000000E-001,5.0000000000000033E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000041674681E+000,1.0000000000000000E+003,4.0000000000000000E+001
280,9.4999999999999996E-001,9.4999999999999973E-001,5.0000000000000000E-001,5.0000000000000033E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000017344699E+000,1.0000000000000000E+003,4.0000000000000000E+001
281,9.4999999999999996E-001,9.4999999999999973E-001,5.0000000000000000E-001,5.0000000000000033E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.5000000004790670E+000,1.0000000000000000E+003,4.0000000000000000E+001
282,9.4999999999999996E-001,9.4999999999999984E-001,5.0000000000000000E-001,5.0000000000000033E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4999999999725322E+000,1.0000000000000000E+003,4.0000000000000000E+001
283,9.4999999999999996E-001,9.4999999999999984E-001,5.0000000000000000E-001,5.0000000000000033E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4999999998431162E+000,1.0000000000000000E+003,4.0000000000000000E+001
284,9.4999999999999996E-001,9.4999999999999984E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.4999999998609495E+000,1.0000000000000000E+003,4.0000000000000000E+001
285,9.4999999999999996E-001,9.4999999999999973E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4999999999130491E+000,1.0000000000000000E+003,4.0000000000000000E+001
286,9.4999999999999996E-001,9.4999999999999940E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.4999999999568483E+000,1.0000000000000000E+003,4.0000000000000000E+001
287,9.4999999999999996E-001,9.4999999999999896E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.4999999999834870E+000,1.0000000000000000E+003,4.0000000000000000E+001
288,9.4999999999999996E-001,9.4999999999999984E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4999999999963864E+000,1.0000000000000000E+003,4.0000000000000000E+001
289,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.5000000000011564E+000,1.0000000000000000E+003,4.0000000000000000E+001
290,9.4999999999999996E-001,9.5000000000000029E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000000020743E+000,1.0000000000000000E+003,4.0000000000000000E+001
291,9.4999999999999996E-001,9.4999999999999996E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000000016214E+000,1.0000000000000000E+003,4.0000000000000000E+001
292,9.4999999999999996E-001,9.4999999999999929E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000000009432E+000,1.0000000000000000E+003,4.0000000000000000E+001
293,9.4999999999999996E-001,9.4999999999999940E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.5000000000004299E+000,1.0000000000000000E+003,4.0000000000000000E+001
294,9.4999999999999996E-001,9.4999999999999907E-001,5.0000000000000000E-001,5.0000000000000022E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000000001354E+000,1.0000000000000000E+003,4.0000000000000000E+001
295,9.4999999999999996E-001,9.5000000000000051E-001,5.0000000000000000E-001,5.0000000000000011E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.5000000000000209E+000,1.0000000000000000E+003,4.0000000000000000E+001
296,9.4999999999999996E-001,9.4999999999999885E-001,5.0000000000000000E-001,5.0000000000000011E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.4999999999999658E+000,1.0000000000000000E+003,4.0000000000000000E+001
297,9.4999999999999996E-001,9.5000000000000118E-001,5.0000000000000000E-001,5.0000000000000011E-001,2.8000000000000000E+001,2.8000000000000004E+001,3.5000000000000000E+000,3.4999999999999818E+000,1.0000000000000000E+003,4.0000000000000000E+001
298,9.4999999999999996E-001,9.4999999999999940E-001,5.0000000000000000E-001,5.0000000000000011E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4999999999999858E+000,1.0000000000000000E+003,4.0000000000000000E+001
299,9.4999999999999996E-001,9.4999999999999896E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.7999999999999996E+001,3.5000000000000000E+000,3.4999999999999774E+000,1.0000000000000000E+003,4.0000000000000000E+001
300,9.4999999999999996E-001,9.5000000000000062E-001,5.0000000000000000E-001,5.0000000000000000E-001,2.8000000000000000E+001,2.8000000000000000E+001,3.5000000000000000E+000,3.4999999999999987E+000,1.0000000000000000E+003,4.0000000000000000E+001
