"time","heatCapacitor.T","TAmb","TDif","TRes"
4.228711317,307.7657589,293.15,2,307.7657589
4.229711317,307.7737553,293.15,2,307.7737553
4.230711317,307.7817506,293.15,2,307.7817506
4.231711317,307.7897449,293.15,2,307.7897449
4.232711317,307.7977381,293.15,2,307.7977381
4.233711317,307.8057302,293.15,2,307.8057302
4.234711317,307.8137212,293.15,2,307.8137212
4.235711317,307.8217111,293.15,2,307.8217111
4.236711317,307.8297,293.15,2,307.8297
4.237711317,307.8376877,293.15,2,307.8376877
4.238711317,307.8456744,293.15,2,307.8456744
4.239711317,307.85366,293.15,2,307.85366
4.240711317,307.8616445,293.15,2,307.8616445
4.241711317,307.869628,293.15,2,307.869628
4.242711317,307.8776103,293.15,2,307.8776103
4.243711317,307.8855916,293.15,2,307.8855916
4.244711317,307.8935717,293.15,2,307.8935717
4.245711317,307.9015508,293.15,2,307.9015508
4.246711317,307.9095288,293.15,2,307.9095288
4.247711317,307.9175057,293.15,2,307.9175057
4.248711317,307.9254816,293.15,2,307.9254816
4.249711317,307.9334563,293.15,2,307.9334563
4.250711317,307.94143,293.15,2,307.94143
4.251711317,307.9494026,293.15,2,307.9494026
4.252711317,307.9573741,293.15,2,307.9573741
4.253711317,307.9653445,293.15,2,307.9653445
4.254711317,307.9733138,293.15,2,307.9733138
4.255711317,307.9812821,293.15,2,307.9812821
4.256711317,307.9892493,293.15,2,307.9892493
4.257711317,307.9972153,293.15,2,307.9972153
4.258711317,308.0051803,293.15,2,308.0051803
4.259711317,308.0131442,293.15,2,308.0131442
4.260711317,308.0211071,293.15,2,308.0211071
4.261711317,308.0290688,293.15,2,308.0290688
4.262711317,308.0370295,293.15,2,308.0370295
4.263711317,308.044989,293.15,2,308.044989
4.264711317,308.0529475,293.15,2,308.0529475
4.265711317,308.0609049,293.15,2,308.0609049
4.266711317,308.0688613,293.15,2,308.0688613
4.267711317,308.0768165,293.15,2,308.0768165
4.268711317,308.0847707,293.15,2,308.0847707
4.269711317,308.0927237,293.15,2,308.0927237
4.270711317,308.1006757,293.15,2,308.1006757
4.271711317,308.1086266,293.15,2,308.1086266
4.272711317,308.1165765,293.15,2,308.1165765
4.273711317,308.1245252,293.15,2,308.1245252
4.274711317,308.1324728,293.15,2,308.1324728
4.275711317,308.1404194,293.15,2,308.1404194
4.276711317,308.1483649,293.15,2,308.1483649
4.277711317,308.1563093,293.15,2,308.1563093
4.278711317,308.1642526,293.15,2,308.1642526
4.279711317,308.1721948,293.15,2,308.1721948
4.280711317,308.180136,293.15,2,308.180136
4.281711317,308.188076,293.15,2,308.188076
4.282711317,308.196015,293.15,2,308.196015
4.283711317,308.2039529,293.15,2,308.2039529
4.284711317,308.2118897,293.15,2,308.2118897
4.285711317,308.2198255,293.15,2,308.2198255
4.286711317,308.2277601,293.15,2,308.2277601
4.287711317,308.2356937,293.15,2,308.2356937
4.288711317,308.2436261,293.15,2,308.2436261
4.289711317,308.2515575,293.15,2,308.2515575
4.290711317,308.2594878,293.15,2,308.2594878
4.291711317,308.267417,293.15,2,308.267417
4.292711317,308.2753452,293.15,2,308.2753452
4.293711317,308.2832722,293.15,2,308.2832722
4.294711317,308.2911982,293.15,2,308.2911982
4.295711317,308.2991231,293.15,2,308.2991231
4.296711317,308.3070469,293.15,2,308.3070469
4.297711317,308.3149696,293.15,2,308.3149696
4.298711317,308.3228914,293.15,2,308.3228914
4.299711317,308.3308126,293.15,2,308.3308126
4.300711317,308.3387328,293.15,2,308.3387328
4.301711317,308.346652,293.15,2,308.346652
4.302711317,308.3545701,293.15,2,308.3545701
4.303711317,308.3624871,293.15,2,308.3624871
4.304711317,308.370403,293.15,2,308.370403
4.305711317,308.3783179,293.15,2,308.3783179
4.306711317,308.3862317,293.15,2,308.3862317
4.307711317,308.3941444,293.15,2,308.3941444
4.308711317,308.4020561,293.15,2,308.4020561
4.309711317,308.4099667,293.15,2,308.4099667
4.310711317,308.4178762,293.15,2,308.4178762
4.311711317,308.4257846,293.15,2,308.4257846
4.312711317,308.433692,293.15,2,308.433692
4.313711317,308.4415983,293.15,2,308.4415983
4.314711317,308.4495036,293.15,2,308.4495036
4.315711317,308.4574078,293.15,2,308.4574078
4.316711317,308.4653109,293.15,2,308.4653109
4.317711317,308.4732129,293.15,2,308.4732129
4.318711317,308.4811139,293.15,2,308.4811139
4.319711317,308.4890138,293.15,2,308.4890138
4.320711317,308.4969126,293.15,2,308.4969126
4.321711317,308.5048104,293.15,2,308.5048104
4.322711317,308.5127071,293.15,2,308.5127071
4.323711317,308.5206027,293.15,2,308.5206027
4.324711317,308.5284973,293.15,2,308.5284973
4.325711317,308.5363908,293.15,2,308.5363908
4.326711317,308.5442832,293.15,2,308.5442832
4.327711317,308.5521745,293.15,2,308.5521745
4.328711317,308.5600648,293.15,2,308.5600648
4.329711317,308.567954,293.15,2,308.567954
4.330711317,308.5758422,293.15,2,308.5758422
4.331711317,308.5837293,293.15,2,308.5837293
4.332711317,308.5916153,293.15,2,308.5916153
4.333711317,308.5995002,293.15,2,308.5995002
4.334711317,308.6073841,293.15,2,308.6073841
4.335711317,308.6152669,293.15,2,308.6152669
4.336711317,308.6231486,293.15,2,308.6231486
4.337711317,308.6310293,293.15,2,308.6310293
4.338711317,308.6389089,293.15,2,308.6389089
4.339711317,308.6467874,293.15,2,308.6467874
4.340711317,308.6546648,293.15,2,308.6546648
4.341711317,308.6625412,293.15,2,308.6625412
4.342711317,308.6704165,293.15,2,308.6704165
4.343711317,308.6782908,293.15,2,308.6782908
4.344711317,308.686164,293.15,2,308.686164
4.345711317,308.6940361,293.15,2,308.6940361
4.346711317,308.7019071,293.15,2,308.7019071
4.347711317,308.7097771,293.15,2,308.7097771
4.348711317,308.717646,293.15,2,308.717646
4.349711317,308.7255138,293.15,2,308.7255138
4.350711317,308.7333806,293.15,2,308.7333806
4.351711317,308.7412463,293.15,2,308.7412463
4.352711317,308.7491109,293.15,2,308.7491109
4.353711317,308.7569745,293.15,2,308.7569745
4.354711317,308.764837,293.15,2,308.764837
4.355711317,308.7726984,293.15,2,308.7726984
4.356711317,308.7805588,293.15,2,308.7805588
4.357711317,308.7884181,293.15,2,308.7884181
4.358711317,308.7962763,293.15,2,308.7962763
4.359711317,308.8041334,293.15,2,308.8041334
4.360711317,308.8119895,293.15,2,308.8119895
4.361711317,308.8198445,293.15,2,308.8198445
4.362711317,308.8276984,293.15,2,308.8276984
4.363711317,308.8355513,293.15,2,308.8355513
4.364711317,308.8434031,293.15,2,308.8434031
4.365711317,308.8512538,293.15,2,308.8512538
4.366711317,308.8591035,293.15,2,308.8591035
4.367711317,308.8669521,293.15,2,308.8669521
4.368711317,308.8747996,293.15,2,308.8747996
4.369711317,308.8826461,293.15,2,308.8826461
4.370711317,308.8904915,293.15,2,308.8904915
4.371711317,308.8983358,293.15,2,308.8983358
4.372711317,308.9061791,293.15,2,308.9061791
4.373711317,308.9140212,293.15,2,308.9140212
4.374711317,308.9218623,293.15,2,308.9218623
4.375711317,308.9297024,293.15,2,308.9297024
4.376711317,308.9375414,293.15,2,308.9375414
4.377711317,308.9453793,293.15,2,308.9453793
4.378711317,308.9532161,293.15,2,308.9532161
4.379711317,308.9610519,293.15,2,308.9610519
4.380711317,308.9688866,293.15,2,308.9688866
4.381711317,308.9767202,293.15,2,308.9767202
4.382711317,308.9845528,293.15,2,308.9845528
4.383711317,308.9923843,293.15,2,308.9923843
4.384711317,309.0002147,293.15,2,309.0002147
4.385711317,309.008044,293.15,2,309.008044
4.386711317,309.0158723,293.15,2,309.0158723
4.387711317,309.0236995,293.15,2,309.0236995
4.388711317,309.0315257,293.15,2,309.0315257
4.389711317,309.0393508,293.15,2,309.0393508
4.390711317,309.0471748,293.15,2,309.0471748
4.391711317,309.0549977,293.15,2,309.0549977
4.392711317,309.0628196,293.15,2,309.0628196
4.393711317,309.0706404,293.15,2,309.0706404
4.394711317,309.0784608,293.15,2,309.0784608
4.395711317,309.0862802,293.15,2,309.0862802
4.396711317,309.0940986,293.15,2,309.0940986
4.397711317,309.1019159,293.15,2,309.1019159
4.398711317,309.1097321,293.15,2,309.1097321
4.399711317,309.1175473,293.15,2,309.1175473
4.400711317,309.1253614,293.15,2,309.1253614
4.401711317,309.1331745,293.15,2,309.1331745
4.402711317,309.1409866,293.15,2,309.1409866
4.403711317,309.1487975,293.15,2,309.1487975
4.404711317,309.1566074,293.15,2,309.1566074
4.405711317,309.1644163,293.15,2,309.1644163
4.406711317,309.1722241,293.15,2,309.1722241
4.407711317,309.1800309,293.15,2,309.1800309
4.407877984,309.1813319,293.15,2,309.1813319
4.40804465,309.1826329,293.15,2,309.1826329
4.408211317,309.1839339,293.15,2,309.1839339
4.408377984,309.1843905,293.15,2,309.1843905
4.408387984,309.1843744,293.15,2,309.1843744
4.408397984,309.1843584,293.15,2,309.1843584
4.408407984,309.1843424,293.15,2,309.1843424
4.408457984,309.1842622,293.15,2,309.1842622
4.408707984,309.1838614,293.15,2,309.1838614
4.409707984,309.1822583,293.15,2,309.1822583
4.410707984,309.1806553,293.15,2,309.1806553
4.411707984,309.1790524,293.15,2,309.1790524
4.412707984,309.1774497,293.15,2,309.1774497
4.413707984,309.1758471,293.15,2,309.1758471
4.414707984,309.1742448,293.15,2,309.1742448
4.415707984,309.1726426,293.15,2,309.1726426
4.416707984,309.1710406,293.15,2,309.1710406
4.417707984,309.1694387,293.15,2,309.1694387
4.418707984,309.167837,293.15,2,309.167837
4.419707984,309.1662354,293.15,2,309.1662354
4.420707984,309.1646339,293.15,2,309.1646339
4.421707984,309.1630326,293.15,2,309.1630326
4.422707984,309.1614315,293.15,2,309.1614315
4.423707984,309.1598304,293.15,2,309.1598304
4.424707984,309.1582296,293.15,2,309.1582296
4.425707984,309.1566289,293.15,2,309.1566289
4.426707984,309.1550284,293.15,2,309.1550284
4.427707984,309.1534281,293.15,2,309.1534281
4.428707984,309.151828,293.15,2,309.151828
4.429707984,309.150228,293.15,2,309.150228
4.430707984,309.1486282,293.15,2,309.1486282
4.431707984,309.1470285,293.15,2,309.1470285
4.432707984,309.145429,293.15,2,309.145429
4.433707984,309.1438296,293.15,2,309.1438296
4.434707984,309.1422304,293.15,2,309.1422304
4.435707984,309.1406313,293.15,2,309.1406313
4.436707984,309.1390324,293.15,2,309.1390324
4.437707984,309.1374337,293.15,2,309.1374337
4.438707984,309.1358351,293.15,2,309.1358351
4.439707984,309.1342366,293.15,2,309.1342366
4.440707984,309.1326384,293.15,2,309.1326384
4.441707984,309.1310402,293.15,2,309.1310402
4.442707984,309.1294422,293.15,2,309.1294422
4.443707984,309.1278444,293.15,2,309.1278444
4.444707984,309.1262467,293.15,2,309.1262467
4.445707984,309.1246492,293.15,2,309.1246492
4.446707984,309.1230519,293.15,2,309.1230519
4.447707984,309.1214547,293.15,2,309.1214547
4.448707984,309.1198576,293.15,2,309.1198576
4.449707984,309.1182607,293.15,2,309.1182607
4.450707984,309.116664,293.15,2,309.116664
4.451707984,309.1150675,293.15,2,309.1150675
4.452707984,309.1134711,293.15,2,309.1134711
4.453707984,309.111875,293.15,2,309.111875
4.454707984,309.1102789,293.15,2,309.1102789
4.455707984,309.108683,293.15,2,309.108683
4.456707984,309.1070873,293.15,2,309.1070873
4.457707984,309.1054917,293.15,2,309.1054917
4.458707984,309.1038963,293.15,2,309.1038963
4.459707984,309.1023011,293.15,2,309.1023011
4.460707984,309.100706,293.15,2,309.100706
4.461707984,309.0991111,293.15,2,309.0991111
4.462707984,309.0975163,293.15,2,309.0975163
4.463707984,309.0959217,293.15,2,309.0959217
4.464707984,309.0943272,293.15,2,309.0943272
4.465707984,309.0927329,293.15,2,309.0927329
4.466707984,309.0911388,293.15,2,309.0911388
4.467707984,309.0895448,293.15,2,309.0895448
4.468707984,309.0879509,293.15,2,309.0879509
4.469707984,309.0863573,293.15,2,309.0863573
4.470707984,309.0847637,293.15,2,309.0847637
4.471707984,309.0831704,293.15,2,309.0831704
4.472707984,309.0815772,293.15,2,309.0815772
4.473707984,309.0799841,293.15,2,309.0799841
4.474707984,309.0783913,293.15,2,309.0783913
4.475707984,309.0767985,293.15,2,309.0767985
4.476707984,309.075206,293.15,2,309.075206
4.477707984,309.0736135,293.15,2,309.0736135
4.478707984,309.0720213,293.15,2,309.0720213
4.479707984,309.0704292,293.15,2,309.0704292
4.480707984,309.0688372,293.15,2,309.0688372
4.481707984,309.0672455,293.15,2,309.0672455
4.482707984,309.0656538,293.15,2,309.0656538
4.483707984,309.0640624,293.15,2,309.0640624
4.484707984,309.0624711,293.15,2,309.0624711
4.485707984,309.0608799,293.15,2,309.0608799
4.486707984,309.0592889,293.15,2,309.0592889
4.487707984,309.0576981,293.15,2,309.0576981
4.488707984,309.0561074,293.15,2,309.0561074
4.489707984,309.0545169,293.15,2,309.0545169
4.490707984,309.0529265,293.15,2,309.0529265
4.491707984,309.0513363,293.15,2,309.0513363
4.492707984,309.0497462,293.15,2,309.0497462
4.493707984,309.0481564,293.15,2,309.0481564
4.494707984,309.0465666,293.15,2,309.0465666
4.495707984,309.0449771,293.15,2,309.0449771
4.496707984,309.0433877,293.15,2,309.0433877
4.497707984,309.0417984,293.15,2,309.0417984
4.498707984,309.0402093,293.15,2,309.0402093
4.499707984,309.0386204,293.15,2,309.0386204
4.500707984,309.0370316,293.15,2,309.0370316
4.501707984,309.035443,293.15,2,309.035443
4.502707984,309.0338546,293.15,2,309.0338546
4.503707984,309.0322663,293.15,2,309.0322663
4.504707984,309.0306782,293.15,2,309.0306782
4.505707984,309.0290902,293.15,2,309.0290902
4.506707984,309.0275024,293.15,2,309.0275024
4.507707984,309.0259147,293.15,2,309.0259147
4.508707984,309.0243272,293.15,2,309.0243272
4.509707984,309.0227399,293.15,2,309.0227399
4.510707984,309.0211527,293.15,2,309.0211527
4.511707984,309.0195656,293.15,2,309.0195656
4.512707984,309.0179788,293.15,2,309.0179788
4.513707984,309.0163921,293.15,2,309.0163921
4.514707984,309.0148055,293.15,2,309.0148055
4.515707984,309.0132191,293.15,2,309.0132191
4.516707984,309.0116329,293.15,2,309.0116329
4.517707984,309.0100468,293.15,2,309.0100468
4.518707984,309.0084609,293.15,2,309.0084609
4.519707984,309.0068751,293.15,2,309.0068751
4.520707984,309.0052895,293.15,2,309.0052895
4.521707984,309.0037041,293.15,2,309.0037041
4.522707984,309.0021188,293.15,2,309.0021188
4.523707984,309.0005336,293.15,2,309.0005336
4.524707984,308.9989487,293.15,2,308.9989487
4.525707984,308.9973639,293.15,2,308.9973639
4.526707984,308.9957792,293.15,2,308.9957792
4.527707984,308.9941947,293.15,2,308.9941947
4.528707984,308.9926104,293.15,2,308.9926104
4.529707984,308.9910262,293.15,2,308.9910262
4.530707984,308.9894421,293.15,2,308.9894421
4.531707984,308.9878583,293.15,2,308.9878583
4.532707984,308.9862746,293.15,2,308.9862746
4.533707984,308.984691,293.15,2,308.984691
4.534707984,308.9831076,293.15,2,308.9831076
4.535707984,308.9815244,293.15,2,308.9815244
4.536707984,308.9799413,293.15,2,308.9799413
4.537707984,308.9783584,293.15,2,308.9783584
4.538707984,308.9767756,293.15,2,308.9767756
4.539707984,308.975193,293.15,2,308.975193
4.540707984,308.9736106,293.15,2,308.9736106
4.541707984,308.9720283,293.15,2,308.9720283
4.542707984,308.9704462,293.15,2,308.9704462
4.543707984,308.9688642,293.15,2,308.9688642
4.544707984,308.9672824,293.15,2,308.9672824
4.545707984,308.9657007,293.15,2,308.9657007
4.546707984,308.9641192,293.15,2,308.9641192
4.547707984,308.9625379,293.15,2,308.9625379
4.548707984,308.9609567,293.15,2,308.9609567
4.549707984,308.9593757,293.15,2,308.9593757
4.550707984,308.9577948,293.15,2,308.9577948
4.551707984,308.9562141,293.15,2,308.9562141
4.552707984,308.9546336,293.15,2,308.9546336
4.553707984,308.9530532,293.15,2,308.9530532
4.554707984,308.951473,293.15,2,308.951473
4.555707984,308.9498929,293.15,2,308.9498929
4.556707984,308.948313,293.15,2,308.948313
4.557707984,308.9467332,293.15,2,308.9467332
4.558707984,308.9451536,293.15,2,308.9451536
4.559707984,308.9435742,293.15,2,308.9435742
4.560707984,308.9419949,293.15,2,308.9419949
4.561707984,308.9404158,293.15,2,308.9404158
4.562707984,308.9388368,293.15,2,308.9388368
4.563707984,308.937258,293.15,2,308.937258
4.564707984,308.9356794,293.15,2,308.9356794
4.565707984,308.9341009,293.15,2,308.9341009
4.566707984,308.9325225,293.15,2,308.9325225
4.567707984,308.9309444,293.15,2,308.9309444
4.568707984,308.9293663,293.15,2,308.9293663
4.569707984,308.9277885,293.15,2,308.9277885
4.570707984,308.9262108,293.15,2,308.9262108
4.571707984,308.9246332,293.15,2,308.9246332
4.572707984,308.9230558,293.15,2,308.9230558
4.573707984,308.9214786,293.15,2,308.9214786
4.574707984,308.9199015,293.15,2,308.9199015
4.575707984,308.9183246,293.15,2,308.9183246
4.576707984,308.9167479,293.15,2,308.9167479
4.577707984,308.9151712,293.15,2,308.9151712
4.578707984,308.9135947,293.15,2,308.9135947
4.579707984,308.9120183,293.15,2,308.9120183
4.580707984,308.910442,293.15,2,308.910442
4.581707984,308.9088659,293.15,2,308.9088659
4.582707984,308.90729,293.15,2,308.90729
4.583707984,308.9057142,293.15,2,308.9057142
4.584707984,308.9041386,293.15,2,308.9041386
4.585707984,308.9025631,293.15,2,308.9025631
4.586707984,308.9009878,293.15,2,308.9009878
4.587707984,308.8994127,293.15,2,308.8994127
4.588707984,308.8978377,293.15,2,308.8978377
4.589707984,308.8962628,293.15,2,308.8962628
4.590707984,308.8946882,293.15,2,308.8946882
4.591707984,308.8931136,293.15,2,308.8931136
4.592707984,308.8915393,293.15,2,308.8915393
4.593707984,308.8899651,293.15,2,308.8899651
4.594707984,308.888391,293.15,2,308.888391
4.595707984,308.8868171,293.15,2,308.8868171
4.596707984,308.8852434,293.15,2,308.8852434
4.597707984,308.8836698,293.15,2,308.8836698
4.598707984,308.8820964,293.15,2,308.8820964
4.599707984,308.8805231,293.15,2,308.8805231
4.600707984,308.87895,293.15,2,308.87895
4.601707984,308.877377,293.15,2,308.877377
4.602707984,308.8758042,293.15,2,308.8758042
4.603707984,308.8742316,293.15,2,308.8742316
4.604707984,308.8726591,293.15,2,308.8726591
4.605707984,308.8710868,293.15,2,308.8710868
4.606707984,308.8695146,293.15,2,308.8695146
4.607707984,308.8679426,293.15,2,308.8679426
4.608707984,308.8663707,293.15,2,308.8663707
4.609707984,308.864799,293.15,2,308.864799
4.610707984,308.8632275,293.15,2,308.8632275
4.611707984,308.8616561,293.15,2,308.8616561
4.612707984,308.8600849,293.15,2,308.8600849
4.613707984,308.8585138,293.15,2,308.8585138
4.614707984,308.8569429,293.15,2,308.8569429
4.615707984,308.8553721,293.15,2,308.8553721
4.616707984,308.8538015,293.15,2,308.8538015
4.617707984,308.8522311,293.15,2,308.8522311
4.618707984,308.8506608,293.15,2,308.8506608
4.619707984,308.8490906,293.15,2,308.8490906
4.620707984,308.8475207,293.15,2,308.8475207
4.621707984,308.8459508,293.15,2,308.8459508
4.622707984,308.8443812,293.15,2,308.8443812
4.623707984,308.8428117,293.15,2,308.8428117
4.624707984,308.8412423,293.15,2,308.8412423
4.625707984,308.8396731,293.15,2,308.8396731
4.626707984,308.8381041,293.15,2,308.8381041
4.627707984,308.8365352,293.15,2,308.8365352
4.628707984,308.8349665,293.15,2,308.8349665
4.629707984,308.8333979,293.15,2,308.8333979
4.630707984,308.8318295,293.15,2,308.8318295
4.631707984,308.8302613,293.15,2,308.8302613
4.632707984,308.8286932,293.15,2,308.8286932
4.633707984,308.8271252,293.15,2,308.8271252
4.634707984,308.8255575,293.15,2,308.8255575
4.635707984,308.8239898,293.15,2,308.8239898
4.636707984,308.8224224,293.15,2,308.8224224
4.637707984,308.8208551,293.15,2,308.8208551
4.638707984,308.8192879,293.15,2,308.8192879
4.639707984,308.8177209,293.15,2,308.8177209
4.640707984,308.8161541,293.15,2,308.8161541
4.641707984,308.8145874,293.15,2,308.8145874
4.642707984,308.8130209,293.15,2,308.8130209
4.643707984,308.8114545,293.15,2,308.8114545
4.644707984,308.8098883,293.15,2,308.8098883
4.645707984,308.8083222,293.15,2,308.8083222
4.646707984,308.8067563,293.15,2,308.8067563
4.647707984,308.8051906,293.15,2,308.8051906
4.648707984,308.803625,293.15,2,308.803625
4.649707984,308.8020596,293.15,2,308.8020596
4.650707984,308.8004943,293.15,2,308.8004943
4.651707984,308.7989292,293.15,2,308.7989292
4.652707984,308.7973642,293.15,2,308.7973642
4.653707984,308.7957994,293.15,2,308.7957994
4.654707984,308.7942348,293.15,2,308.7942348
4.655707984,308.7926703,293.15,2,308.7926703
4.656707984,308.7911059,293.15,2,308.7911059
4.657707984,308.7895418,293.15,2,308.7895418
4.658707984,308.7879777,293.15,2,308.7879777
4.659707984,308.7864139,293.15,2,308.7864139
4.660707984,308.7848502,293.15,2,308.7848502
4.661707984,308.7832866,293.15,2,308.7832866
4.662707984,308.7817232,293.15,2,308.7817232
4.663707984,308.78016,293.15,2,308.78016
4.664707984,308.7785969,293.15,2,308.7785969
4.665707984,308.777034,293.15,2,308.777034
4.666707984,308.7754712,293.15,2,308.7754712
4.667707984,308.7739086,293.15,2,308.7739086
4.668707984,308.7723462,293.15,2,308.7723462
4.669707984,308.7707839,293.15,2,308.7707839
4.670707984,308.7692218,293.15,2,308.7692218
4.671707984,308.7676598,293.15,2,308.7676598
4.672707984,308.766098,293.15,2,308.766098
4.673707984,308.7645363,293.15,2,308.7645363
4.674707984,308.7629748,293.15,2,308.7629748
4.675707984,308.7614134,293.15,2,308.7614134
4.676707984,308.7598522,293.15,2,308.7598522
4.677707984,308.7582912,293.15,2,308.7582912
4.678707984,308.7567303,293.15,2,308.7567303
4.679707984,308.7551696,293.15,2,308.7551696
4.680707984,308.753609,293.15,2,308.753609
4.681707984,308.7520486,293.15,2,308.7520486
4.682707984,308.7504883,293.15,2,308.7504883
4.683707984,308.7489283,293.15,2,308.7489283
4.684707984,308.7473683,293.15,2,308.7473683
4.685707984,308.7458085,293.15,2,308.7458085
4.686707984,308.7442489,293.15,2,308.7442489
4.687707984,308.7426894,293.15,2,308.7426894
4.688707984,308.7411301,293.15,2,308.7411301
4.689707984,308.739571,293.15,2,308.739571
4.690707984,308.738012,293.15,2,308.738012
4.691707984,308.7364531,293.15,2,308.7364531
4.692707984,308.7348944,293.15,2,308.7348944
4.693707984,308.7333359,293.15,2,308.7333359
4.694707984,308.7317775,293.15,2,308.7317775
4.695707984,308.7302193,293.15,2,308.7302193
4.696707984,308.7286612,293.15,2,308.7286612
4.697707984,308.7271033,293.15,2,308.7271033
4.698707984,308.7255456,293.15,2,308.7255456
4.699707984,308.723988,293.15,2,308.723988
4.700707984,308.7224306,293.15,2,308.7224306
4.701707984,308.7208733,293.15,2,308.7208733
4.702707984,308.7193162,293.15,2,308.7193162
4.703707984,308.7177592,293.15,2,308.7177592
4.704707984,308.7162024,293.15,2,308.7162024
4.705707984,308.7146458,293.15,2,308.7146458
4.706707984,308.7130893,293.15,2,308.7130893
4.707707984,308.7115329,293.15,2,308.7115329
4.708707984,308.7099767,293.15,2,308.7099767
4.709707984,308.7084207,293.15,2,308.7084207
4.710707984,308.7068649,293.15,2,308.7068649
4.711707984,308.7053092,293.15,2,308.7053092
4.712707984,308.7037536,293.15,2,308.7037536
4.713707984,308.7021982,293.15,2,308.7021982
4.714707984,308.700643,293.15,2,308.700643
4.715707984,308.6990879,293.15,2,308.6990879
4.716707984,308.697533,293.15,2,308.697533
4.717707984,308.6959782,293.15,2,308.6959782
4.718707984,308.6944236,293.15,2,308.6944236
4.719707984,308.6928691,293.15,2,308.6928691
4.720707984,308.6913148,293.15,2,308.6913148
4.721707984,308.6897607,293.15,2,308.6897607
4.722707984,308.6882067,293.15,2,308.6882067
4.723707984,308.6866529,293.15,2,308.6866529
4.724707984,308.6850992,293.15,2,308.6850992
4.725707984,308.6835457,293.15,2,308.6835457
4.726707984,308.6819923,293.15,2,308.6819923
4.727707984,308.6804391,293.15,2,308.6804391
4.728707984,308.6788861,293.15,2,308.6788861
4.729707984,308.6773332,293.15,2,308.6773332
4.730707984,308.6757805,293.15,2,308.6757805
4.731707984,308.6742279,293.15,2,308.6742279
4.732707984,308.6726755,293.15,2,308.6726755
4.733707984,308.6711232,293.15,2,308.6711232
4.734707984,308.6695711,293.15,2,308.6695711
4.735707984,308.6680192,293.15,2,308.6680192
4.736707984,308.6664674,293.15,2,308.6664674
4.737707984,308.6649158,293.15,2,308.6649158
4.738707984,308.6633643,293.15,2,308.6633643
4.739707984,308.661813,293.15,2,308.661813
4.740707984,308.6602618,293.15,2,308.6602618
4.741707984,308.6587108,293.15,2,308.6587108
4.742707984,308.65716,293.15,2,308.65716
4.743707984,308.6556093,293.15,2,308.6556093
4.744707984,308.6540587,293.15,2,308.6540587
4.745707984,308.6525084,293.15,2,308.6525084
4.746707984,308.6509581,293.15,2,308.6509581
4.747707984,308.6494081,293.15,2,308.6494081
4.748707984,308.6478582,293.15,2,308.6478582
4.749707984,308.6463084,293.15,2,308.6463084
4.750707984,308.6447588,293.15,2,308.6447588
4.751707984,308.6432094,293.15,2,308.6432094
4.752707984,308.6416601,293.15,2,308.6416601
4.753707984,308.640111,293.15,2,308.640111
4.754707984,308.638562,293.15,2,308.638562
4.755707984,308.6370132,293.15,2,308.6370132
4.75587465,308.6367551,293.15,2,308.6367551
4.756041317,308.636497,293.15,2,308.636497
4.756207984,308.6362389,293.15,2,308.6362389
4.75637465,308.6359808,293.15,2,308.6359808
4.756541317,308.6357227,293.15,2,308.6357227
4.756596873,308.6359396,293.15,2,308.6359396
4.756628185,308.6361863,293.15,2,308.6361863
4.756649496,308.6363542,293.15,2,308.6363542
4.756659496,308.636433,293.15,2,308.636433
4.756669496,308.6365118,293.15,2,308.6365118
4.756719496,308.6369057,293.15,2,308.6369057
4.756969496,308.6388752,293.15,2,308.6388752
4.757969496,308.6467526,293.15,2,308.6467526
4.758969496,308.6546293,293.15,2,308.6546293
4.759969496,308.6625046,293.15,2,308.6625046
4.760969496,308.670379,293.15,2,308.670379
4.761969496,308.6782524,293.15,2,308.6782524
4.762969496,308.6861248,293.15,2,308.6861248
4.763969496,308.6939963,293.15,2,308.6939963
4.764969496,308.7018665,293.15,2,308.7018665
4.765969496,308.7097356,293.15,2,308.7097356
4.766969496,308.7176037,293.15,2,308.7176037
4.767969496,308.7254708,293.15,2,308.7254708
4.768969496,308.7333368,293.15,2,308.7333368
4.769969496,308.7412019,293.15,2,308.7412019
4.770969496,308.7490659,293.15,2,308.7490659
4.771969496,308.7569289,293.15,2,308.7569289
4.772969496,308.7647909,293.15,2,308.7647909
4.773969496,308.7726518,293.15,2,308.7726518
4.774969496,308.7805115,293.15,2,308.7805115
4.775969496,308.7883701,293.15,2,308.7883701
4.776969496,308.7962277,293.15,2,308.7962277
4.777969496,308.8040843,293.15,2,308.8040843
4.778969496,308.8119398,293.15,2,308.8119398
4.779969496,308.8197943,293.15,2,308.8197943
4.780969496,308.8276477,293.15,2,308.8276477
4.781969496,308.8355001,293.15,2,308.8355001
4.782969496,308.8433514,293.15,2,308.8433514
4.783969496,308.8512017,293.15,2,308.8512017
4.784969496,308.8590509,293.15,2,308.8590509
4.785969496,308.8668991,293.15,2,308.8668991
4.786969496,308.8747462,293.15,2,308.8747462
4.787969496,308.8825923,293.15,2,308.8825923
4.788969496,308.8904374,293.15,2,308.8904374
4.789969496,308.8982814,293.15,2,308.8982814
4.790969496,308.9061243,293.15,2,308.9061243
4.791969496,308.9139662,293.15,2,308.9139662
4.792969496,308.921807,293.15,2,308.921807
4.793969496,308.9296467,293.15,2,308.9296467
4.794969496,308.9374854,293.15,2,308.9374854
