"time","J1.der(w)","clutch1.der(phi_rel)","clutch1.der(w_rel)","J2.der(phi)","clutch2.der(phi_rel)","clutch2.der(w_rel)","J1.w","J1.der(phi)","clutch1.phi_rel","clutch1.w_rel","clutch1.w_relfric","J2.phi","clutch2.phi_rel","clutch2.w_rel","clutch2.w_relfric","J1.phi","J1.flange_b.phi","clutch1.flange_a.phi","J1.flange_a.phi","torque.flange.phi","J1.a","clutch1.a_rel","clutch1.a_relfric","clutch1.fn","clutch1.f_normalized","sin2.y","clutch1.flange_b.tau","clutch1.tau0","clutch1.tau0_max","clutch1.sa","clutch1.lossPower","J2.w","J2.a","J2.der(w)","J2.der(phi,2)","clutch2.a_rel","clutch2.a_relfric","clutch2.fn","step1.y","clutch2.flange_b.tau","J3.flange_a.tau","clutch2.tau0","clutch2.tau0_max","clutch2.sa","clutch2.lossPower","J3.phi","J3.w","J3.a","J3.der(w)","clutch3.a_rel","clutch3.a_relfric","clutch3.fn","clutch3.flange_b.tau","clutch3.tau","clutch3.flange_a.tau","J4.flange_a.tau","J3.flange_b.tau","clutch3.tau0","clutch3.tau0_max","clutch3.sa","clutch3.lossPower","J4.phi","J4.w","J4.der(phi)","fixed.flange.tau","torque.tau","J1.der(phi,2)","clutch1.der(phi_rel,2)","clutch2.der(phi_rel,2)","clutch3.der(phi_rel,2)","clutch2.mode","clutch2.free"
1.239,9.262619552,-0.3562392272,-9.213890173,2.463558495,5.369084552e-016,0,2.819797722,2.819797722,-3.246096996,-0.3562392272,-0.3562392272,3.46502522,-1.397245261,5.369084552e-016,5.369084552e-016,6.711122216,6.711122216,6.711122216,6.711122216,6.711122216,9.262619552,-9.213890173,-9.213890173,0.2923762745,0.01461881372,0.01461881372,-0.1461881372,0.1461881372,0.160806951,-9.374697124,0.05207794903,2.463558495,0.04872937908,0.04872937908,0.04872937908,0,0,20,1,-0.09745875816,0.09745875816,10,11,-0.09745875816,-5.232643129e-017,2.06777996,2.463558495,0.04872937908,0.04872937908,0,0,20,-0.04872937908,-0.04872937908,0.04872937908,0.04872937908,-0.04872937908,10,11,-0.04872937908,-4.106206574e-017,0.530901733,2.463558495,2.463558495,-9.40880769,9.40880769,9.262619552,-9.213890173,0,0,0,0
1.242,9.577339507,-0.3843927502,-9.541175472,2.463685835,5.369084552e-016,0,2.848078585,2.848078585,-3.247207674,-0.3843927502,-0.3843927502,3.472416096,-1.397245261,5.369084552e-016,5.369084552e-016,6.719623771,6.719623771,6.719623771,6.719623771,6.719623771,9.577339507,-9.541175472,-9.541175472,0.2169842088,0.01084921044,0.01084921044,-0.1084921044,0.1084921044,0.1193413148,-9.660516787,0.04170357839,2.463685835,0.0361640348,0.0361640348,0.0361640348,0,0,20,1,-0.0723280696,0.0723280696,10,11,-0.0723280696,-3.883355212e-017,2.075170836,2.463685835,0.0361640348,0.0361640348,0,0,20,-0.0361640348,-0.0361640348,0.0361640348,0.0361640348,-0.0361640348,10,11,-0.0361640348,-3.047381277e-017,0.5382926089,2.463685835,2.463685835,-9.685831611,9.685831611,9.577339507,-9.541175472,0,0,0,0
1.245,9.806088876,-0.4134000925,-9.7824907,2.463775479,5.369084552e-016,0,2.877175571,2.877175571,-3.248404188,-0.4134000925,-0.4134000925,3.479807298,-1.397245261,5.369084552e-016,5.369084552e-016,6.728211486,6.728211486,6.728211486,6.728211486,6.728211486,9.806088876,-9.7824907,-9.7824907,0.1415890593,0.007079452965,0.007079452965,-0.07079452965,0.07079452965,0.07787398262,-9.860364682,0.0292664651,2.463775479,0.02359817655,0.02359817655,0.02359817655,0,0,20,1,-0.0471963531,0.0471963531,10,11,-0.0471963531,-2.534012103e-017,2.082562037,2.463775479,0.02359817655,0.02359817655,0,0,20,-0.02359817655,-0.02359817655,0.02359817655,0.02359817655,-0.02359817655,10,11,-0.02359817655,-1.98851267e-017,0.5456838103,2.463775479,2.463775479,-9.876883406,9.876883406,9.806088876,-9.7824907,0,0,0,0
1.248,9.947171336,-0.4430002114,-9.936139353,2.463827424,5.369084552e-016,0,2.906827635,2.906827635,-3.249688677,-0.4430002114,-0.4430002114,3.487198711,-1.397245261,5.369084552e-016,5.369084552e-016,6.736887389,6.736887389,6.736887389,6.736887389,6.736887389,9.947171336,-9.936139353,-9.936139353,0.06619189752,0.003309594876,0.003309594876,-0.03309594876,0.03309594876,0.03640554363,-9.972544896,0.0146615123,2.463827424,0.01103198292,0.01103198292,0.01103198292,0,0,20,1,-0.02206396584,0.02206396584,10,11,-0.02206396584,-1.184632981e-017,2.089953451,2.463827424,0.01103198292,0.01103198292,0,0,20,-0.01103198292,-0.01103198292,0.01103198292,0.01103198292,-0.01103198292,10,11,-0.01103198292,-9.296158014e-018,0.5530752241,2.463827424,2.463827424,-9.980267284,9.980267284,9.947171336,-9.936139353,0,0,0,0
1.251,9.995065604,-0.472926885,-9.995065604,2.463841951,5.369084552e-016,0,2.936768836,2.936768836,-3.251062821,-0.472926885,-0.472926885,3.494590225,-1.397245261,5.369084552e-016,5.369084552e-016,6.745653046,6.745653046,6.745653046,6.745653046,6.745653046,9.995065604,-9.995065604,-9.995065604,-0.009206205006,-0.0004603102503,-0.0004603102503,0,-0.004603102503,-0.005063412753,-9.995065604,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.097344964,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5604667372,2.463841951,2.463841951,-9.995065604,9.995065604,9.995065604,-9.995065604,0,0,0,0
1.254,9.921147013,-0.502821224,-9.921147013,2.463841951,5.369084552e-016,0,2.966663175,2.966663175,-3.252526582,-0.502821224,-0.502821224,3.50198175,-1.397245261,5.369084552e-016,5.369084552e-016,6.754508332,6.754508332,6.754508332,6.754508332,6.754508332,9.921147013,-9.921147013,-9.921147013,-0.08460417669,-0.004230208834,-0.004230208834,0,-0.04230208834,-0.04653229718,-9.921147013,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.10473649,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.567858263,2.463841951,2.463841951,-9.921147013,9.921147013,9.921147013,-9.921147013,0,0,0,0
1.257,9.759167619,-0.5323638765,-9.759167619,2.463841951,5.369084552e-016,0,2.996205828,2.996205828,-3.254079477,-0.5323638765,-0.5323638765,3.509373276,-1.397245261,5.369084552e-016,5.369084552e-016,6.763452753,6.763452753,6.763452753,6.763452753,6.763452753,9.759167619,-9.759167619,-9.759167619,-0.160000946,-0.008000047298,-0.008000047298,0,-0.08000047298,-0.08800052028,-9.759167619,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.112128016,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5752497889,2.463841951,2.463841951,-9.759167619,9.759167619,9.759167619,-9.759167619,0,0,0,0
1.26,9.510565163,-0.5612897016,-9.510565163,2.463841951,5.369084552e-016,0,3.025131653,3.025131653,-3.25572014,-0.5612897016,-0.5612897016,3.516764802,-1.397245261,5.369084552e-016,5.369084552e-016,6.772484942,6.772484942,6.772484942,6.772484942,6.772484942,9.510565163,-9.510565163,-9.510565163,-0.2353954413,-0.01176977206,-0.01176977206,0,-0.1176977206,-0.1294674927,-9.510565163,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.119519541,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5826413147,2.463841951,2.463841951,-9.510565163,9.510565163,9.510565163,-9.510565163,0,0,0,0
1.263,9.177546257,-0.5893423278,-9.177546257,2.463841951,5.369084552e-016,0,3.053184279,3.053184279,-3.257446334,-0.5893423278,-0.5893423278,3.524156328,-1.397245261,5.369084552e-016,5.369084552e-016,6.781602662,6.781602662,6.781602662,6.781602662,6.781602662,9.177546257,-9.177546257,-9.177546257,-0.3107865911,-0.01553932955,-0.01553932955,0,-0.1553932955,-0.1709326251,-9.177546257,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.126911067,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5900328406,2.463841951,2.463841951,-9.177546257,9.177546257,9.177546257,-9.177546257,0,0,0,0
1.266,8.7630668,-0.6162732177,-8.7630668,2.463841951,5.369084552e-016,0,3.080115169,3.080115169,-3.259255068,-0.6162732177,-0.6162732177,3.531547854,-1.397245261,5.369084552e-016,5.369084552e-016,6.790802922,6.790802922,6.790802922,6.790802922,6.790802922,8.7630668,-8.7630668,-8.7630668,-0.3861733239,-0.0193086662,-0.0193086662,0,-0.193086662,-0.2123953282,-8.7630668,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.134302593,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.5974243664,2.463841951,2.463841951,-8.7630668,8.7630668,8.7630668,-8.7630668,0,0,0,0
1.269,8.270805743,-0.6418429281,-8.270805743,2.463841951,5.369084552e-016,0,3.10568488,3.10568488,-3.261142612,-0.6418429281,-0.6418429281,3.53893938,-1.397245261,5.369084552e-016,5.369084552e-016,6.800081991,6.800081991,6.800081991,6.800081991,6.800081991,8.270805743,-8.270805743,-8.270805743,-0.4615545684,-0.02307772842,-0.02307772842,0,-0.2307772842,-0.2538550126,-8.270805743,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.141694119,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6048158923,2.463841951,2.463841951,-8.270805743,8.270805743,8.270805743,-8.270805743,0,0,0,0
1.272,7.705132428,-0.6658246984,-7.705132428,2.463841951,5.369084552e-016,0,3.12966665,3.12966665,-3.263104539,-0.6658246984,-0.6658246984,3.546330906,-1.397245261,5.369084552e-016,5.369084552e-016,6.809435444,6.809435444,6.809435444,6.809435444,6.809435444,7.705132428,-7.705132428,-7.705132428,-0.5369292531,-0.02684646266,-0.02684646266,0,-0.2684646266,-0.2953110892,-7.705132428,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.149085645,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6122074181,2.463841951,2.463841951,-7.705132428,7.705132428,7.705132428,-7.705132428,0,0,0,0
1.275,7.071067812,-0.6880053577,-7.071067812,2.463841951,5.369084552e-016,0,3.151847309,3.151847309,-3.265135759,-0.6880053577,-0.6880053577,3.553722431,-1.397245261,5.369084552e-016,5.369084552e-016,6.81885819,6.81885819,6.81885819,6.81885819,6.81885819,7.071067812,-7.071067812,-7.071067812,-0.6122963069,-0.03061481535,-0.03061481535,0,-0.3061481535,-0.3367629688,-7.071067812,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.156477171,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.619598944,2.463841951,2.463841951,-7.071067812,7.071067812,7.071067812,-7.071067812,0,0,0,0
1.278,6.374239897,-0.7081880371,-6.374239897,2.463841951,5.369084552e-016,0,3.172029989,3.172029989,-3.267230572,-0.7081880371,-0.7081880371,3.561113957,-1.397245261,5.369084552e-016,5.369084552e-016,6.828344529,6.828344529,6.828344529,6.828344529,6.828344529,6.374239897,-6.374239897,-6.374239897,-0.6876546587,-0.03438273293,-0.03438273293,0,-0.3438273293,-0.3782100623,-6.374239897,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.163868697,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6269904698,2.463841951,2.463841951,-6.374239897,6.374239897,6.374239897,-6.374239897,0,0,0,0
1.281,5.620833779,-0.7261941522,-5.620833779,2.463841951,5.369084552e-016,0,3.190036104,3.190036104,-3.269382711,-0.7261941522,-0.7261941522,3.568505483,-1.397245261,5.369084552e-016,5.369084552e-016,6.837888194,6.837888194,6.837888194,6.837888194,6.837888194,5.620833779,-5.620833779,-5.620833779,-0.7630032373,-0.03815016186,-0.03815016186,0,-0.3815016186,-0.4196517805,-5.620833779,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.171260222,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6343819957,2.463841951,2.463841951,-5.620833779,5.620833779,5.620833779,-5.620833779,0,0,0,0
1.284,4.817536741,-0.741863893,-4.817536741,2.463841951,5.369084552e-016,0,3.205705844,3.205705844,-3.271585386,-0.741863893,-0.741863893,3.575897009,-1.397245261,5.369084552e-016,5.369084552e-016,6.847482395,6.847482395,6.847482395,6.847482395,6.847482395,4.817536741,-4.817536741,-4.817536741,-0.8383409719,-0.0419170486,-0.0419170486,0,-0.419170486,-0.4610875346,-4.817536741,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.178651748,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6417735216,2.463841951,2.463841951,-4.817536741,4.817536741,4.817536741,-4.817536741,0,0,0,0
1.287,3.971478906,-0.7550584586,-3.971478906,2.463841951,5.369084552e-016,0,3.21890041,3.21890041,-3.273831379,-0.7550584586,-0.7550584586,3.583288535,-1.397245261,5.369084552e-016,5.369084552e-016,6.857119914,6.857119914,6.857119914,6.857119914,6.857119914,3.971478906,-3.971478906,-3.971478906,-0.9136667919,-0.0456833396,-0.0456833396,0,-0.456833396,-0.5025167356,-3.971478906,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.186043274,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6491650474,2.463841951,2.463841951,-3.971478906,3.971478906,3.971478906,-3.971478906,0,0,0,0
1.29,3.090169944,-0.76565907,-3.090169944,2.463841951,5.369084552e-016,0,3.229501021,3.229501021,-3.276113113,-0.76565907,-0.76565907,3.590680061,-1.397245261,5.369084552e-016,5.369084552e-016,6.866793174,6.866793174,6.866793174,6.866793174,6.866793174,3.090169944,-3.090169944,-3.090169944,-0.9889796267,-0.04944898133,-0.04944898133,0,-0.4944898133,-0.5439387947,-3.090169944,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.1934348,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6565565733,2.463841951,2.463841951,-3.090169944,3.090169944,3.090169944,-3.090169944,0,0,0,0
1.293,2.181432414,-0.7735728819,-2.181432414,2.463841951,5.369084552e-016,0,3.237414833,3.237414833,-3.278422637,-0.7735728819,-0.7735728819,3.598071587,-1.397245261,5.369084552e-016,5.369084552e-016,6.876494224,6.876494224,6.876494224,6.876494224,6.876494224,2.181432414,-2.181432414,-2.181432414,-1.064278406,-0.05321392029,-0.05321392029,0,-0.5321392029,-0.5853531232,-2.181432414,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.200826326,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6639480991,2.463841951,2.463841951,-2.181432414,2.181432414,2.181432414,-2.181432414,0,0,0,0
1.296,1.253332336,-0.7787298558,-1.253332336,2.463841951,5.369084552e-016,0,3.242571807,3.242571807,-3.28075178,-0.7787298558,-0.7787298558,3.605463112,-1.397245261,5.369084552e-016,5.369084552e-016,6.886214892,6.886214892,6.886214892,6.886214892,6.886214892,1.253332336,-1.253332336,-1.253332336,-1.139562059,-0.05697810296,-0.05697810296,0,-0.5697810296,-0.6267591326,-1.253332336,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.208217852,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.671339625,2.463841951,2.463841951,-1.253332336,1.253332336,1.253332336,-1.253332336,0,0,0,0
1.299,0.3141075908,-0.7810793694,-0.3141075908,2.463841951,5.369084552e-016,0,3.244921321,3.244921321,-3.283092204,-0.7810793694,-0.7810793694,3.612854638,-1.397245261,5.369084552e-016,5.369084552e-016,6.895946842,6.895946842,6.895946842,6.895946842,6.895946842,0.3141075908,-0.3141075908,-0.3141075908,-1.214829517,-0.06074147585,-0.06074147585,0,-0.6074147585,-0.6681562343,-0.3141075908,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.215609378,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6787311508,2.463841951,2.463841951,-0.3141075908,0.3141075908,0.3141075908,-0.3141075908,0,0,0,0
1.302,-0.6279051953,-0.7806083117,0.6279051953,2.463841951,5.369084552e-016,0,3.244450263,3.244450263,-3.285435088,-0.7806083117,-0.7806083117,3.620246164,-1.397245261,5.369084552e-016,5.369084552e-016,6.905681252,6.905681252,6.905681252,6.905681252,6.905681252,-0.6279051953,0.6279051953,0.6279051953,-1.290079709,-0.06450398546,-0.06450398546,0,-0.6450398546,-0.7095438401,0.6279051953,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.223000903,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6861226767,2.463841951,2.463841951,0.6279051953,-0.6279051953,-0.6279051953,0.6279051953,0,0,0,0
1.305,-1.56434465,-0.7773124197,1.56434465,2.463841951,5.369084552e-016,0,3.241154371,3.241154371,-3.287772526,-0.7773124197,-0.7773124197,3.62763769,-1.397245261,5.369084552e-016,5.369084552e-016,6.915410216,6.915410216,6.915410216,6.915410216,6.915410216,-1.56434465,1.56434465,1.56434465,-1.365311567,-0.06826557833,-0.06826557833,0,-0.6826557833,-0.7509213617,1.56434465,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.230392429,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.6935142025,2.463841951,2.463841951,1.56434465,-1.56434465,-1.56434465,1.56434465,0,0,0,0
1.308,-2.486898872,-0.7712328882,2.486898872,2.463841951,5.369084552e-016,0,3.23507484,3.23507484,-3.290095715,-0.7712328882,-0.7712328882,3.635029216,-1.397245261,5.369084552e-016,5.369084552e-016,6.925124931,6.925124931,6.925124931,6.925124931,6.925124931,-2.486898872,2.486898872,2.486898872,-1.44052402,-0.072026201,-0.072026201,0,-0.72026201,-0.792288211,2.486898872,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.237783955,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7009057284,2.463841951,2.463841951,2.486898872,-2.486898872,-2.486898872,2.486898872,0,0,0,0
1.311,-3.387379202,-0.7624192352,3.387379202,2.463841951,5.369084552e-016,0,3.226261187,3.226261187,-3.292396403,-0.7624192352,-0.7624192352,3.642420742,-1.397245261,5.369084552e-016,5.369084552e-016,6.934817144,6.934817144,6.934817144,6.934817144,6.934817144,-3.387379202,3.387379202,3.387379202,-1.515716,-0.07578580001,-0.07578580001,0,-0.7578580001,-0.8336438001,3.387379202,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.245175481,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7082972542,2.463841951,2.463841951,3.387379202,-3.387379202,-3.387379202,3.387379202,0,0,0,0
1.314,-4.257792916,-0.750946626,4.257792916,2.463841951,5.369084552e-016,0,3.214788577,3.214788577,-3.294666832,-0.750946626,-0.750946626,3.649812268,-1.397245261,5.369084552e-016,5.369084552e-016,6.9444791,6.9444791,6.9444791,6.9444791,6.9444791,-4.257792916,4.257792916,4.257792916,-1.590886439,-0.07954432194,-0.07954432194,0,-0.7954432194,-0.8749875413,4.257792916,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.252567007,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7156887801,2.463841951,2.463841951,4.257792916,-4.257792916,-4.257792916,4.257792916,0,0,0,0
1.317,-5.090414158,-0.7369139872,5.090414158,2.463841951,5.369084552e-016,0,3.200755939,3.200755939,-3.296899282,-0.7369139872,-0.7369139872,3.657203793,-1.397245261,5.369084552e-016,5.369084552e-016,6.954103075,6.954103075,6.954103075,6.954103075,6.954103075,-5.090414158,5.090414158,5.090414158,-1.666034267,-0.08330171337,-0.08330171337,0,-0.8330171337,-0.9163188471,5.090414158,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.259958533,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.723080306,2.463841951,2.463841951,5.090414158,-5.090414158,-5.090414158,5.090414158,0,0,0,0
1.32,-5.877852523,-0.7204498392,5.877852523,2.463841951,5.369084552e-016,0,3.184291791,3.184291791,-3.299085918,-0.7204498392,-0.7204498392,3.664595319,-1.397245261,5.369084552e-016,5.369084552e-016,6.963681238,6.963681238,6.963681238,6.963681238,6.963681238,-5.877852523,5.877852523,5.877852523,-1.741158418,-0.0870579209,-0.0870579209,0,-0.870579209,-0.9576371299,5.877852523,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.267350059,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7304718318,2.463841951,2.463841951,5.877852523,-5.877852523,-5.877852523,5.877852523,0,0,0,0
1.323,-6.613118653,-0.7017001697,6.613118653,2.463841951,5.369084552e-016,0,3.165542121,3.165542121,-3.301219707,-0.7017001697,-0.7017001697,3.671986845,-1.397245261,5.369084552e-016,5.369084552e-016,6.973206552,6.973206552,6.973206552,6.973206552,6.973206552,-6.613118653,6.613118653,6.613118653,-1.816257823,-0.09081289114,-0.09081289114,0,-0.9081289114,-0.9989418025,6.613118653,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.274741584,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7378633577,2.463841951,2.463841951,6.613118653,-6.613118653,-6.613118653,6.613118653,0,0,0,0
1.326,-7.289686274,-0.6808319511,7.289686274,2.463841951,5.369084552e-016,0,3.144673903,3.144673903,-3.303294053,-0.6808319511,-0.6808319511,3.679378371,-1.397245261,5.369084552e-016,5.369084552e-016,6.982672424,6.982672424,6.982672424,6.982672424,6.982672424,-7.289686274,7.289686274,7.289686274,-1.891331415,-0.09456657073,-0.09456657073,0,-0.9456657073,-1.040232278,7.289686274,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.28213311,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7452548835,2.463841951,2.463841951,7.289686274,-7.289686274,-7.289686274,7.289686274,0,0,0,0
1.329,-7.901550124,-0.6580278178,7.901550124,2.463841951,5.369084552e-016,0,3.121869769,3.121869769,-3.305302791,-0.6580278178,-0.6580278178,3.686769897,-1.397245261,5.369084552e-016,5.369084552e-016,6.992072688,6.992072688,6.992072688,6.992072688,6.992072688,-7.901550124,7.901550124,7.901550124,-1.966378126,-0.09831890631,-0.09831890631,0,-0.9831890631,-1.081507969,7.901550124,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.289524636,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7526464094,2.463841951,2.463841951,7.901550124,-7.901550124,-7.901550124,7.901550124,0,0,0,0
1.332,-8.443279255,-0.633493318,8.443279255,2.463841951,5.369084552e-016,0,3.097335269,3.097335269,-3.307240503,-0.633493318,-0.633493318,3.694161423,-1.397245261,5.369084552e-016,5.369084552e-016,7.001401926,7.001401926,7.001401926,7.001401926,7.001401926,-8.443279255,8.443279255,8.443279255,-2.041396891,-0.1020698446,-0.1020698446,0,-1.020698446,-1.12276829,8.443279255,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.296916162,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7600379352,2.463841951,2.463841951,8.443279255,-8.443279255,-8.443279255,8.443279255,0,0,0,0
1.335,-8.910065242,-0.6074444702,8.910065242,2.463841951,5.369084552e-016,0,3.071286422,3.071286422,-3.309102273,-0.6074444702,-0.6074444702,3.701552948,-1.397245261,5.369084552e-016,5.369084552e-016,7.010655221,7.010655221,7.010655221,7.010655221,7.010655221,-8.910065242,8.910065242,8.910065242,-2.116386644,-0.1058193322,-0.1058193322,0,-1.058193322,-1.164012654,8.910065242,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.304307688,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7674294611,2.463841951,2.463841951,8.910065242,-8.910065242,-8.910065242,8.910065242,0,0,0,0
1.338,-9.297764859,-0.5801121206,9.297764859,2.463841951,5.369084552e-016,0,3.043954072,3.043954072,-3.31088389,-0.5801121206,-0.5801121206,3.708944474,-1.397245261,5.369084552e-016,5.369084552e-016,7.019828364,7.019828364,7.019828364,7.019828364,7.019828364,-9.297764859,9.297764859,9.297764859,-2.191346318,-0.1095673159,-0.1095673159,0,-1.095673159,-1.205240475,9.297764859,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.311699214,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7748209869,2.463841951,2.463841951,9.297764859,-9.297764859,-9.297764859,9.297764859,0,0,0,0
1.341,-9.602936857,-0.5517403506,9.602936857,2.463841951,5.369084552e-016,0,3.015582302,3.015582302,-3.312581911,-0.5517403506,-0.5517403506,3.716336,-1.397245261,5.369084552e-016,5.369084552e-016,7.028917911,7.028917911,7.028917911,7.028917911,7.028917911,-9.602936857,9.602936857,9.602936857,-2.266274848,-0.1133137424,-0.1133137424,0,-1.133137424,-1.246451166,9.602936857,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.31909074,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7822125128,2.463841951,2.463841951,9.602936857,-9.602936857,-9.602936857,9.602936857,0,0,0,0
1.344,-9.822872507,-0.5225804529,9.822872507,2.463841951,5.369084552e-016,0,2.986422404,2.986422404,-3.314193591,-0.5225804529,-0.5225804529,3.723727526,-1.397245261,5.369084552e-016,5.369084552e-016,7.037921117,7.037921117,7.037921117,7.037921117,7.037921117,-9.822872507,9.822872507,9.822872507,-2.341171169,-0.1170585584,-0.1170585584,0,-1.170585584,-1.287644143,9.822872507,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.326482265,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7896040386,2.463841951,2.463841951,9.822872507,-9.822872507,-9.822872507,9.822872507,0,0,0,0
1.347,-9.955619646,-0.4928909443,9.955619646,2.463841951,5.369084552e-016,0,2.956732896,2.956732896,-3.31571693,-0.4928909443,-0.4928909443,3.731119052,-1.397245261,5.369084552e-016,5.369084552e-016,7.046835982,7.046835982,7.046835982,7.046835982,7.046835982,-9.955619646,9.955619646,9.955619646,-2.416034217,-0.1208017108,-0.1208017108,0,-1.208017108,-1.328818819,9.955619646,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.333873791,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.7969955645,2.463841951,2.463841951,9.955619646,-9.955619646,-9.955619646,9.955619646,0,0,0,0
1.35,-10,-0.4629354391,10,2.463841951,5.369084552e-016,0,2.926777391,2.926777391,-3.317150729,-0.4629354391,-0.4629354391,3.738510578,-1.397245261,5.369084552e-016,5.369084552e-016,7.055661307,7.055661307,7.055661307,7.055661307,7.055661307,-10,10,10,-2.490862928,-0.1245431464,-0.1245431464,0,-1.245431464,-1.36997461,10,-0,2.463841951,0,0,0,0,0,20,1,0,-0,10,11,0,0,2.341265317,2.463841951,0,0,0,0,20,0,0,-0,-0,0,10,11,0,0,0.8043870903,2.463841951,2.463841951,10,-10,-10,10,0,0,0,0
