"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
9.25,1,0.173889,2,0,12,12,1,0.1,0,0
9.26,1,0.164033,1,0,12,12,1,0.1,0,0
9.27,1,0.154161,1,0,12,12,1,0.1,0,0
9.28,1,0.144273,1,0,12,12,1,0.1,0,0
9.29,1,0.13437,1,0,12,12,1,0.1,0,0
9.3,1,0.124454,1,0,12,12,1,0.1,0,0
9.31,1,0.114526,1,0,12,12,1,0.1,0,0
9.32,1,0.104586,1,0,12,12,1,0.1,0,0
9.33,1,0.0946361,1,0,12,12,1,0.1,0,0
9.34,1,0.0846764,1,0,12,12,1,0.1,0,0
9.35,1,0.0747083,0,0,12,12,1,0.1,0,0
9.36,1,0.0647327,0,0,12,12,1,0.1,0,0
9.37,1,0.0547506,0,0,12,12,1,0.1,0,0
9.38,1,0.044763,0,0,12,12,1,0.1,0,0
9.39,1,0.034771,0,0,12,12,1,0.1,0,0
9.4,1,0.0247754,0,0,12,12,1,0.1,0,0
9.41,1,0.0147774,0,0,12,12,1,0.1,0,0
9.42,1,0.00477794,0,0,12,12,1,0.1,0,0
9.43,1,-0.00522202,-1,-1,12,12,1,0.1,0,0
9.44,1,-0.0152215,-1,-1,12,12,1,0.1,0,0
9.45,1,-0.0252194,-1,-1,12,12,1,0.1,0,0
9.46,1,-0.0352148,-1,-1,12,12,1,0.1,0,0
9.47,1,-0.0452066,-1,-1,12,12,1,0.1,0,0
9.48,1,-0.055194,-1,-1,12,12,1,0.1,0,0
9.49,1,-0.0651758,-1,-1,12,12,1,0.1,0,0
9.5,1,-0.0751511,-1,-1,12,12,1,0.1,0,0
9.51,1,-0.0851189,-2,-1,12,12,1,0.1,0,0
9.52,1,-0.0950782,-2,-1,12,12,1,0.1,0,0
9.53,1,-0.105028,-2,-1,12,12,1,0.1,0,0
9.54,1,-0.114967,-2,-1,12,12,1,0.1,0,0
9.55,1,-0.124895,-2,-1,12,12,1,0.1,0,0
9.56,1,-0.13481,-2,-1,12,12,1,0.1,0,0
9.57,1,-0.144712,-2,-1,12,12,1,0.1,0,0
9.58,1,-0.154599,-2,-1,12,12,1,0.1,0,0
9.59,1,-0.164471,-2,-1,12,12,1,0.1,0,0
9.6,1,-0.174327,-3,-1,12,12,1,0.1,0,0
9.61,1,-0.184165,-3,-1,12,12,1,0.1,0,0
9.62,1,-0.193984,-3,-1,12,12,1,0.1,0,0
9.63,1,-0.203785,-3,-1,12,12,1,0.1,0,0
9.64,1,-0.213564,-3,-1,12,12,1,0.1,0,0
9.65,1,-0.223323,-3,-1,12,12,1,0.1,0,0
9.66,1,-0.233059,-3,-1,12,12,1,0.1,0,0
9.67,1,-0.242772,-3,-1,12,12,1,0.1,0,0
9.68,1,-0.25246,-4,-1,12,12,1,0.1,0,0
9.69,1,-0.262124,-4,-1,12,12,1,0.1,0,0
9.7,1,-0.271761,-4,-1,12,12,1,0.1,0,0
9.71,1,-0.281371,-4,-1,12,12,1,0.1,0,0
9.72,1,-0.290952,-4,-1,12,12,1,0.1,0,0
9.73,1,-0.300505,-4,-1,12,12,1,0.1,0,0
9.74,1,-0.310028,-4,-1,12,12,1,0.1,0,0
9.75,1,-0.319519,-4,-1,12,12,1,0.1,0,0
9.76,1,-0.328979,-4,-1,12,12,1,0.1,0,0
9.77,1,-0.338406,-5,-1,12,12,1,0.1,0,0
9.78,1,-0.347799,-5,-1,12,12,1,0.1,0,0
9.79,1,-0.357157,-5,-1,12,12,1,0.1,0,0
9.8,1,-0.366479,-5,-1,12,12,1,0.1,0,0
9.81,1,-0.375765,-5,-1,12,12,1,0.1,0,0
9.82,1,-0.385013,-5,-1,12,12,1,0.1,0,0
9.83,1,-0.394223,-5,-1,12,12,1,0.1,0,0
9.84,1,-0.403393,-5,-1,12,12,1,0.1,0,0
9.85,1,-0.412523,-5,-1,12,12,1,0.1,0,0
9.86,1,-0.421612,-6,-1,12,12,1,0.1,0,0
9.87,1,-0.430658,-6,-1,12,12,1,0.1,0,0
9.88,1,-0.439662,-6,-1,12,12,1,0.1,0,0
9.89,1,-0.448621,-6,-1,12,12,1,0.1,0,0
9.9,1,-0.457536,-6,-1,12,12,1,0.1,0,0
9.91,1,-0.466405,-6,-1,12,12,1,0.1,0,0
9.92,1,-0.475227,-6,-1,12,12,1,0.1,0,0
9.93,1,-0.484002,-6,-1,12,12,1,0.1,0,0
9.94,1,-0.492728,-6,-1,12,12,1,0.1,0,0
9.95,1,-0.501405,-7,-1,12,12,1,0.1,0,0
9.96,1,-0.510032,-7,-1,12,12,1,0.1,0,0
9.97,1,-0.518608,-7,-1,12,12,1,0.1,0,0
9.98,1,-0.527132,-7,-1,12,12,1,0.1,0,0
9.99,1,-0.535603,-7,-1,12,12,1,0.1,0,0
10,1,-0.544021,-7,-1,12,12,1,0.1,0,0
