Time,Noise,Noise_Filt,Noise_Filt_Sat,Sine,Sine_Filt,Sine_Filt_Quantized,
8.045,-1.59045,0.216112,0.216112,1.96362,1.90806,1.9,
8.046,-1.59045,0.216112,0.216112,1.96324,1.90863,1.9,
8.047,-1.59045,0.216112,0.216112,1.96286,1.9092,1.9,
8.048,-1.59045,0.216112,0.216112,1.96247,1.90977,1.9,
8.049,-1.59045,0.216112,0.216112,1.96209,1.91034,1.9,
8.05,-2.89446,-0.156502,-0.156502,1.9617,1.91091,1.9,
8.051,-2.89446,-0.156502,-0.156502,1.96131,1.91147,1.9,
8.052,-2.89446,-0.156502,-0.156502,1.96092,1.91203,1.9,
8.053,-2.89446,-0.156502,-0.156502,1.96052,1.91259,1.9,
8.054,-2.89446,-0.156502,-0.156502,1.96013,1.91315,1.9,
8.055,-2.89446,-0.156502,-0.156502,1.95973,1.91371,1.9,
8.056,-2.89446,-0.156502,-0.156502,1.95933,1.91426,1.9,
8.057,-2.89446,-0.156502,-0.156502,1.95892,1.91481,1.9,
8.058,-2.89446,-0.156502,-0.156502,1.95852,1.91536,1.9,
8.059,-2.89446,-0.156502,-0.156502,1.95811,1.91591,1.9,
8.06,-2.89446,-0.156502,-0.156502,1.95771,1.91646,1.9,
8.061,-2.89446,-0.156502,-0.156502,1.9573,1.917,1.9,
8.062,-2.89446,-0.156502,-0.156502,1.95688,1.91755,1.9,
8.063,-2.89446,-0.156502,-0.156502,1.95647,1.91809,1.9,
8.064,-2.89446,-0.156502,-0.156502,1.95605,1.91863,1.9,
8.065,-2.89446,-0.156502,-0.156502,1.95564,1.91916,1.9,
8.066,-2.89446,-0.156502,-0.156502,1.95522,1.9197,1.9,
8.067,-2.89446,-0.156502,-0.156502,1.95479,1.92023,1.9,
8.068,-2.89446,-0.156502,-0.156502,1.95437,1.92076,1.9,
8.069,-2.89446,-0.156502,-0.156502,1.95394,1.92129,1.9,
8.07,-2.89446,-0.156502,-0.156502,1.95352,1.92182,1.9,
8.071,-2.89446,-0.156502,-0.156502,1.95309,1.92235,1.9,
8.072,-2.89446,-0.156502,-0.156502,1.95266,1.92287,1.9,
8.073,-2.89446,-0.156502,-0.156502,1.95222,1.92339,1.9,
8.074,-2.89446,-0.156502,-0.156502,1.95179,1.92391,1.9,
8.075,-2.89446,-0.156502,-0.156502,1.95135,1.92443,1.9,
8.076,-2.89446,-0.156502,-0.156502,1.95091,1.92495,1.9,
8.077,-2.89446,-0.156502,-0.156502,1.95047,1.92546,1.9,
8.078,-2.89446,-0.156502,-0.156502,1.95003,1.92597,1.9,
8.079,-2.89446,-0.156502,-0.156502,1.94958,1.92648,1.9,
8.08,-2.89446,-0.156502,-0.156502,1.94913,1.92699,1.9,
8.081,-2.89446,-0.156502,-0.156502,1.94868,1.9275,1.9,
8.082,-2.89446,-0.156502,-0.156502,1.94823,1.928,1.9,
8.083,-2.89446,-0.156502,-0.156502,1.94778,1.9285,1.9,
8.084,-2.89446,-0.156502,-0.156502,1.94732,1.929,1.9,
8.085,-2.89446,-0.156502,-0.156502,1.94687,1.9295,1.9,
8.086,-2.89446,-0.156502,-0.156502,1.94641,1.93,1.9,
8.087,-2.89446,-0.156502,-0.156502,1.94595,1.93049,1.9,
8.088,-2.89446,-0.156502,-0.156502,1.94548,1.93099,1.9,
8.089,-2.89446,-0.156502,-0.156502,1.94502,1.93148,1.9,
8.09,-2.89446,-0.156502,-0.156502,1.94455,1.93197,1.9,
8.091,-2.89446,-0.156502,-0.156502,1.94408,1.93245,1.9,
8.092,-2.89446,-0.156502,-0.156502,1.94361,1.93294,1.9,
8.093,-2.89446,-0.156502,-0.156502,1.94314,1.93342,1.9,
8.094,-2.89446,-0.156502,-0.156502,1.94267,1.9339,1.9,
8.095,-2.89446,-0.156502,-0.156502,1.94219,1.93438,1.9,
8.096,-2.89446,-0.156502,-0.156502,1.94171,1.93486,1.9,
8.097,-2.89446,-0.156502,-0.156502,1.94123,1.93534,1.9,
8.098,-2.89446,-0.156502,-0.156502,1.94075,1.93581,1.9,
8.099,-2.89446,-0.156502,-0.156502,1.94027,1.93628,1.9,
8.1,-1.41136,-0.325096,-0.325096,1.93978,1.93675,1.9,
8.101,-1.41136,-0.325096,-0.325096,1.93929,1.93722,1.9,
8.102,-1.41136,-0.325096,-0.325096,1.9388,1.93768,1.9,
8.103,-1.41136,-0.325096,-0.325096,1.93831,1.93815,1.9,
8.104,-1.41136,-0.325096,-0.325096,1.93782,1.93861,1.9,
8.105,-1.41136,-0.325096,-0.325096,1.93732,1.93907,1.9,
8.106,-1.41136,-0.325096,-0.325096,1.93682,1.93953,1.9,
8.107,-1.41136,-0.325096,-0.325096,1.93632,1.93998,1.9,
8.108,-1.41136,-0.325096,-0.325096,1.93582,1.94044,1.9,
8.109,-1.41136,-0.325096,-0.325096,1.93532,1.94089,1.9,
8.11,-1.41136,-0.325096,-0.325096,1.93481,1.94134,1.9,
8.111,-1.41136,-0.325096,-0.325096,1.9343,1.94179,1.9,
8.112,-1.41136,-0.325096,-0.325096,1.9338,1.94224,1.9,
8.113,-1.41136,-0.325096,-0.325096,1.93328,1.94268,1.9,
8.114,-1.41136,-0.325096,-0.325096,1.93277,1.94312,1.9,
8.115,-1.41136,-0.325096,-0.325096,1.93226,1.94356,1.9,
8.116,-1.41136,-0.325096,-0.325096,1.93174,1.944,1.9,
8.117,-1.41136,-0.325096,-0.325096,1.93122,1.94444,1.9,
8.118,-1.41136,-0.325096,-0.325096,1.9307,1.94487,1.9,
8.119,-1.41136,-0.325096,-0.325096,1.93018,1.94531,1.9,
8.12,-1.41136,-0.325096,-0.325096,1.92965,1.94574,1.9,
8.121,-1.41136,-0.325096,-0.325096,1.92912,1.94617,1.9,
8.122,-1.41136,-0.325096,-0.325096,1.9286,1.94659,1.9,
8.123,-1.41136,-0.325096,-0.325096,1.92806,1.94702,1.9,
8.124,-1.41136,-0.325096,-0.325096,1.92753,1.94744,1.9,
8.125,-1.41136,-0.325096,-0.325096,1.927,1.94786,1.9,
8.126,-1.41136,-0.325096,-0.325096,1.92646,1.94828,1.9,
8.127,-1.41136,-0.325096,-0.325096,1.92592,1.9487,1.9,
8.128,-1.41136,-0.325096,-0.325096,1.92538,1.94911,1.9,
8.129,-1.41136,-0.325096,-0.325096,1.92484,1.94953,1.9,
8.13,-1.41136,-0.325096,-0.325096,1.9243,1.94994,1.9,
8.131,-1.41136,-0.325096,-0.325096,1.92375,1.95035,1.9,
8.132,-1.41136,-0.325096,-0.325096,1.9232,1.95076,1.9,
8.133,-1.41136,-0.325096,-0.325096,1.92265,1.95116,1.9,
8.134,-1.41136,-0.325096,-0.325096,1.9221,1.95156,1.9,
8.135,-1.41136,-0.325096,-0.325096,1.92155,1.95197,1.9,
8.136,-1.41136,-0.325096,-0.325096,1.92099,1.95237,1.9,
8.137,-1.41136,-0.325096,-0.325096,1.92043,1.95276,1.9,
8.138,-1.41136,-0.325096,-0.325096,1.91987,1.95316,1.9,
8.139,-1.41136,-0.325096,-0.325096,1.91931,1.95355,1.9,
8.14,-1.41136,-0.325096,-0.325096,1.91875,1.95394,2,
8.141,-1.41136,-0.325096,-0.325096,1.91818,1.95433,2,
8.142,-1.41136,-0.325096,-0.325096,1.91762,1.95472,2,
8.143,-1.41136,-0.325096,-0.325096,1.91705,1.95511,2,
8.144,-1.41136,-0.325096,-0.325096,1.91648,1.95549,2,
8.145,-1.41136,-0.325096,-0.325096,1.9159,1.95587,2,
8.146,-1.41136,-0.325096,-0.325096,1.91533,1.95625,2,
8.147,-1.41136,-0.325096,-0.325096,1.91475,1.95663,2,
8.148,-1.41136,-0.325096,-0.325096,1.91417,1.95701,2,
8.149,-1.41136,-0.325096,-0.325096,1.91359,1.95738,2,
8.15,0.459386,-0.251418,-0.251418,1.91301,1.95776,2,
8.151,0.459386,-0.251418,-0.251418,1.91243,1.95813,2,
8.152,0.459386,-0.251418,-0.251418,1.91184,1.95849,2,
8.153,0.459386,-0.251418,-0.251418,1.91125,1.95886,2,
8.154,0.459386,-0.251418,-0.251418,1.91066,1.95923,2,
8.155,0.459386,-0.251418,-0.251418,1.91007,1.95959,2,
8.156,0.459386,-0.251418,-0.251418,1.90948,1.95995,2,
8.157,0.459386,-0.251418,-0.251418,1.90888,1.96031,2,
8.158,0.459386,-0.251418,-0.251418,1.90828,1.96066,2,
8.159,0.459386,-0.251418,-0.251418,1.90768,1.96102,2,
8.16,0.459386,-0.251418,-0.251418,1.90708,1.96137,2,
8.161,0.459386,-0.251418,-0.251418,1.90648,1.96172,2,
8.162,0.459386,-0.251418,-0.251418,1.90587,1.96207,2,
8.163,0.459386,-0.251418,-0.251418,1.90527,1.96242,2,
8.164,0.459386,-0.251418,-0.251418,1.90466,1.96276,2,
8.165,0.459386,-0.251418,-0.251418,1.90404,1.96311,2,
8.166,0.459386,-0.251418,-0.251418,1.90343,1.96345,2,
8.167,0.459386,-0.251418,-0.251418,1.90282,1.96379,2,
8.168,0.459386,-0.251418,-0.251418,1.9022,1.96412,2,
8.169,0.459386,-0.251418,-0.251418,1.90158,1.96446,2,
8.17,0.459386,-0.251418,-0.251418,1.90096,1.96479,2,
8.171,0.459386,-0.251418,-0.251418,1.90034,1.96512,2,
8.172,0.459386,-0.251418,-0.251418,1.89971,1.96545,2,
8.173,0.459386,-0.251418,-0.251418,1.89909,1.96578,2,
8.174,0.459386,-0.251418,-0.251418,1.89846,1.9661,2,
8.175,0.459386,-0.251418,-0.251418,1.89783,1.96643,2,
8.176,0.459386,-0.251418,-0.251418,1.8972,1.96675,2,
8.177,0.459386,-0.251418,-0.251418,1.89656,1.96707,2,
8.178,0.459386,-0.251418,-0.251418,1.89593,1.96738,2,
8.179,0.459386,-0.251418,-0.251418,1.89529,1.9677,2,
8.18,0.459386,-0.251418,-0.251418,1.89465,1.96801,2,
8.181,0.459386,-0.251418,-0.251418,1.89401,1.96832,2,
8.182,0.459386,-0.251418,-0.251418,1.89337,1.96863,2,
8.183,0.459386,-0.251418,-0.251418,1.89272,1.96894,2,
8.184,0.459386,-0.251418,-0.251418,1.89207,1.96925,2,
8.185,0.459386,-0.251418,-0.251418,1.89142,1.96955,2,
8.186,0.459386,-0.251418,-0.251418,1.89077,1.96985,2,
8.187,0.459386,-0.251418,-0.251418,1.89012,1.97015,2,
8.188,0.459386,-0.251418,-0.251418,1.88947,1.97045,2,
8.189,0.459386,-0.251418,-0.251418,1.88881,1.97074,2,
8.19,0.459386,-0.251418,-0.251418,1.88815,1.97104,2,
8.191,0.459386,-0.251418,-0.251418,1.88749,1.97133,2,
8.192,0.459386,-0.251418,-0.251418,1.88683,1.97162,2,
8.193,0.459386,-0.251418,-0.251418,1.88616,1.97191,2,
8.194,0.459386,-0.251418,-0.251418,1.8855,1.97219,2,
8.195,0.459386,-0.251418,-0.251418,1.88483,1.97248,2,
8.196,0.459386,-0.251418,-0.251418,1.88416,1.97276,2,
8.197,0.459386,-0.251418,-0.251418,1.88349,1.97304,2,
8.198,0.459386,-0.251418,-0.251418,1.88281,1.97332,2,
8.199,0.459386,-0.251418,-0.251418,1.88214,1.97359,2,
8.2,-0.0948638,-0.250705,-0.250705,1.88146,1.97387,2,
8.201,-0.0948638,-0.250705,-0.250705,1.88078,1.97414,2,
8.202,-0.0948638,-0.250705,-0.250705,1.8801,1.97441,2,
8.203,-0.0948638,-0.250705,-0.250705,1.87942,1.97468,2,
8.204,-0.0948638,-0.250705,-0.250705,1.87873,1.97494,2,
8.205,-0.0948638,-0.250705,-0.250705,1.87805,1.97521,2,
8.206,-0.0948638,-0.250705,-0.250705,1.87736,1.97547,2,
8.207,-0.0948638,-0.250705,-0.250705,1.87667,1.97573,2,
8.208,-0.0948638,-0.250705,-0.250705,1.87597,1.97599,2,
8.209,-0.0948638,-0.250705,-0.250705,1.87528,1.97624,2,
8.21,-0.0948638,-0.250705,-0.250705,1.87458,1.9765,2,
8.211,-0.0948638,-0.250705,-0.250705,1.87389,1.97675,2,
8.212,-0.0948638,-0.250705,-0.250705,1.87319,1.977,2,
8.213,-0.0948638,-0.250705,-0.250705,1.87248,1.97725,2,
8.214,-0.0948638,-0.250705,-0.250705,1.87178,1.9775,2,
8.215,-0.0948638,-0.250705,-0.250705,1.87108,1.97774,2,
8.216,-0.0948638,-0.250705,-0.250705,1.87037,1.97798,2,
8.217,-0.0948638,-0.250705,-0.250705,1.86966,1.97822,2,
8.218,-0.0948638,-0.250705,-0.250705,1.86895,1.97846,2,
8.219,-0.0948638,-0.250705,-0.250705,1.86823,1.9787,2,
8.22,-0.0948638,-0.250705,-0.250705,1.86752,1.97893,2,
8.221,-0.0948638,-0.250705,-0.250705,1.8668,1.97916,2,
8.222,-0.0948638,-0.250705,-0.250705,1.86608,1.9794,2,
8.223,-0.0948638,-0.250705,-0.250705,1.86536,1.97962,2,
8.224,-0.0948638,-0.250705,-0.250705,1.86464,1.97985,2,
8.225,-0.0948638,-0.250705,-0.250705,1.86392,1.98008,2,
8.226,-0.0948638,-0.250705,-0.250705,1.86319,1.9803,2,
8.227,-0.0948638,-0.250705,-0.250705,1.86246,1.98052,2,
8.228,-0.0948638,-0.250705,-0.250705,1.86173,1.98074,2,
8.229,-0.0948638,-0.250705,-0.250705,1.861,1.98095,2,
8.23,-0.0948638,-0.250705,-0.250705,1.86027,1.98117,2,
8.231,-0.0948638,-0.250705,-0.250705,1.85953,1.98138,2,
8.232,-0.0948638,-0.250705,-0.250705,1.8588,1.98159,2,
8.233,-0.0948638,-0.250705,-0.250705,1.85806,1.9818,2,
8.234,-0.0948638,-0.250705,-0.250705,1.85732,1.98201,2,
8.235,-0.0948638,-0.250705,-0.250705,1.85657,1.98221,2,
8.236,-0.0948638,-0.250705,-0.250705,1.85583,1.98241,2,
8.237,-0.0948638,-0.250705,-0.250705,1.85508,1.98262,2,
8.238,-0.0948638,-0.250705,-0.250705,1.85433,1.98281,2,
8.239,-0.0948638,-0.250705,-0.250705,1.85358,1.98301,2,
8.24,-0.0948638,-0.250705,-0.250705,1.85283,1.98321,2,
8.241,-0.0948638,-0.250705,-0.250705,1.85208,1.9834,2,
8.242,-0.0948638,-0.250705,-0.250705,1.85132,1.98359,2,
8.243,-0.0948638,-0.250705,-0.250705,1.85056,1.98378,2,
8.244,-0.0948638,-0.250705,-0.250705,1.8498,1.98397,2,
8.245,-0.0948638,-0.250705,-0.250705,1.84904,1.98415,2,
8.246,-0.0948638,-0.250705,-0.250705,1.84828,1.98433,2,
8.247,-0.0948638,-0.250705,-0.250705,1.84751,1.98451,2,
8.248,-0.0948638,-0.250705,-0.250705,1.84675,1.98469,2,
8.249,-0.0948638,-0.250705,-0.250705,1.84598,1.98487,2,
8.25,-1.37363,-0.409874,-0.409874,1.84521,1.98505,2,
8.251,-1.37363,-0.409874,-0.409874,1.84444,1.98522,2,
8.252,-1.37363,-0.409874,-0.409874,1.84366,1.98539,2,
8.253,-1.37363,-0.409874,-0.409874,1.84289,1.98556,2,
8.254,-1.37363,-0.409874,-0.409874,1.84211,1.98573,2,
8.255,-1.37363,-0.409874,-0.409874,1.84133,1.98589,2,
8.256,-1.37363,-0.409874,-0.409874,1.84055,1.98605,2,
8.257,-1.37363,-0.409874,-0.409874,1.83976,1.98621,2,
8.258,-1.37363,-0.409874,-0.409874,1.83898,1.98637,2,
8.259,-1.37363,-0.409874,-0.409874,1.83819,1.98653,2,
8.26,-1.37363,-0.409874,-0.409874,1.8374,1.98669,2,
8.261,-1.37363,-0.409874,-0.409874,1.83661,1.98684,2,
8.262,-1.37363,-0.409874,-0.409874,1.83582,1.98699,2,
8.263,-1.37363,-0.409874,-0.409874,1.83502,1.98714,2,
8.264,-1.37363,-0.409874,-0.409874,1.83423,1.98729,2,
8.265,-1.37363,-0.409874,-0.409874,1.83343,1.98743,2,
8.266,-1.37363,-0.409874,-0.409874,1.83263,1.98758,2,
8.267,-1.37363,-0.409874,-0.409874,1.83183,1.98772,2,
8.268,-1.37363,-0.409874,-0.409874,1.83102,1.98786,2,
8.269,-1.37363,-0.409874,-0.409874,1.83022,1.98799,2,
8.27,-1.37363,-0.409874,-0.409874,1.82941,1.98813,2,
8.271,-1.37363,-0.409874,-0.409874,1.8286,1.98826,2,
8.272,-1.37363,-0.409874,-0.409874,1.82779,1.98839,2,
8.273,-1.37363,-0.409874,-0.409874,1.82698,1.98852,2,
8.274,-1.37363,-0.409874,-0.409874,1.82616,1.98865,2,
8.275,-1.37363,-0.409874,-0.409874,1.82535,1.98877,2,
8.276,-1.37363,-0.409874,-0.409874,1.82453,1.9889,2,
8.277,-1.37363,-0.409874,-0.409874,1.82371,1.98902,2,
8.278,-1.37363,-0.409874,-0.409874,1.82289,1.98914,2,
8.279,-1.37363,-0.409874,-0.409874,1.82206,1.98926,2,
8.28,-1.37363,-0.409874,-0.409874,1.82124,1.98937,2,
8.281,-1.37363,-0.409874,-0.409874,1.82041,1.98949,2,
8.282,-1.37363,-0.409874,-0.409874,1.81958,1.9896,2,
8.283,-1.37363,-0.409874,-0.409874,1.81875,1.98971,2,
8.284,-1.37363,-0.409874,-0.409874,1.81792,1.98981,2,
8.285,-1.37363,-0.409874,-0.409874,1.81708,1.98992,2,
8.286,-1.37363,-0.409874,-0.409874,1.81625,1.99002,2,
8.287,-1.37363,-0.409874,-0.409874,1.81541,1.99012,2,
8.288,-1.37363,-0.409874,-0.409874,1.81457,1.99022,2,
8.289,-1.37363,-0.409874,-0.409874,1.81372,1.99032,2,
8.29,-1.37363,-0.409874,-0.409874,1.81288,1.99042,2,
8.291,-1.37363,-0.409874,-0.409874,1.81204,1.99051,2,
8.292,-1.37363,-0.409874,-0.409874,1.81119,1.9906,2,
8.293,-1.37363,-0.409874,-0.409874,1.81034,1.99069,2,
8.294,-1.37363,-0.409874,-0.409874,1.80949,1.99078,2,
8.295,-1.37363,-0.409874,-0.409874,1.80863,1.99086,2,
8.296,-1.37363,-0.409874,-0.409874,1.80778,1.99095,2,
8.297,-1.37363,-0.409874,-0.409874,1.80692,1.99103,2,
8.298,-1.37363,-0.409874,-0.409874,1.80607,1.99111,2,
8.299,-1.37363,-0.409874,-0.409874,1.80521,1.99119,2,
8.3,3.41913,0.0380112,0.0380112,1.80434,1.99126,2,
8.301,3.41913,0.0380112,0.0380112,1.80348,1.99134,2,
8.302,3.41913,0.0380112,0.0380112,1.80261,1.99141,2,
8.303,3.41913,0.0380112,0.0380112,1.80175,1.99148,2,
8.304,3.41913,0.0380112,0.0380112,1.80088,1.99154,2,
8.305,3.41913,0.0380112,0.0380112,1.80001,1.99161,2,
8.306,3.41913,0.0380112,0.0380112,1.79913,1.99167,2,
8.307,3.41913,0.0380112,0.0380112,1.79826,1.99173,2,
8.308,3.41913,0.0380112,0.0380112,1.79738,1.99179,2,
8.309,3.41913,0.0380112,0.0380112,1.79651,1.99185,2,
8.31,3.41913,0.0380112,0.0380112,1.79563,1.99191,2,
8.311,3.41913,0.0380112,0.0380112,1.79474,1.99196,2,
8.312,3.41913,0.0380112,0.0380112,1.79386,1.99201,2,
8.313,3.41913,0.0380112,0.0380112,1.79298,1.99206,2,
8.314,3.41913,0.0380112,0.0380112,1.79209,1.99211,2,
8.315,3.41913,0.0380112,0.0380112,1.7912,1.99216,2,
8.316,3.41913,0.0380112,0.0380112,1.79031,1.9922,2,
8.317,3.41913,0.0380112,0.0380112,1.78942,1.99224,2,
8.318,3.41913,0.0380112,0.0380112,1.78852,1.99228,2,
8.319,3.41913,0.0380112,0.0380112,1.78763,1.99232,2,
8.32,3.41913,0.0380112,0.0380112,1.78673,1.99235,2,
8.321,3.41913,0.0380112,0.0380112,1.78583,1.99239,2,
8.322,3.41913,0.0380112,0.0380112,1.78493,1.99242,2,
8.323,3.41913,0.0380112,0.0380112,1.78402,1.99245,2,
8.324,3.41913,0.0380112,0.0380112,1.78312,1.99248,2,
8.325,3.41913,0.0380112,0.0380112,1.78221,1.9925,2,
8.326,3.41913,0.0380112,0.0380112,1.7813,1.99253,2,
8.327,3.41913,0.0380112,0.0380112,1.78039,1.99255,2,
8.328,3.41913,0.0380112,0.0380112,1.77948,1.99257,2,
8.329,3.41913,0.0380112,0.0380112,1.77857,1.99259,2,
8.33,3.41913,0.0380112,0.0380112,1.77765,1.9926,2,
8.331,3.41913,0.0380112,0.0380112,1.77674,1.99262,2,
8.332,3.41913,0.0380112,0.0380112,1.77582,1.99263,2,
8.333,3.41913,0.0380112,0.0380112,1.7749,1.99264,2,
8.334,3.41913,0.0380112,0.0380112,1.77397,1.99265,2,
8.335,3.41913,0.0380112,0.0380112,1.77305,1.99265,2,
8.336,3.41913,0.0380112,0.0380112,1.77212,1.99266,2,
8.337,3.41913,0.0380112,0.0380112,1.77119,1.99266,2,
8.338,3.41913,0.0380112,0.0380112,1.77026,1.99266,2,
8.339,3.41913,0.0380112,0.0380112,1.76933,1.99266,2,
8.34,3.41913,0.0380112,0.0380112,1.7684,1.99265,2,
8.341,3.41913,0.0380112,0.0380112,1.76746,1.99265,2,
8.342,3.41913,0.0380112,0.0380112,1.76653,1.99264,2,
8.343,3.41913,0.0380112,0.0380112,1.76559,1.99263,2,
8.344,3.41913,0.0380112,0.0380112,1.76465,1.99261,2,
8.345,3.41913,0.0380112,0.0380112,1.76371,1.9926,2,
8.346,3.41913,0.0380112,0.0380112,1.76276,1.99258,2,
8.347,3.41913,0.0380112,0.0380112,1.76182,1.99257,2,
8.348,3.41913,0.0380112,0.0380112,1.76087,1.99255,2,
8.349,3.41913,0.0380112,0.0380112,1.75992,1.99252,2,
8.35,-0.833594,-0.0680886,-0.0680886,1.75897,1.9925,2,
8.351,-0.833594,-0.0680886,-0.0680886,1.75802,1.99247,2,
8.352,-0.833594,-0.0680886,-0.0680886,1.75706,1.99245,2,
8.353,-0.833594,-0.0680886,-0.0680886,1.75611,1.99242,2,
8.354,-0.833594,-0.0680886,-0.0680886,1.75515,1.99238,2,
8.355,-0.833594,-0.0680886,-0.0680886,1.75419,1.99235,2,
8.356,-0.833594,-0.0680886,-0.0680886,1.75323,1.99231,2,
8.357,-0.833594,-0.0680886,-0.0680886,1.75226,1.99228,2,
8.358,-0.833594,-0.0680886,-0.0680886,1.7513,1.99224,2,
8.359,-0.833594,-0.0680886,-0.0680886,1.75033,1.99219,2,
8.36,-0.833594,-0.0680886,-0.0680886,1.74936,1.99215,2,
8.361,-0.833594,-0.0680886,-0.0680886,1.74839,1.9921,2,
8.362,-0.833594,-0.0680886,-0.0680886,1.74742,1.99206,2,
8.363,-0.833594,-0.0680886,-0.0680886,1.74645,1.99201,2,
8.364,-0.833594,-0.0680886,-0.0680886,1.74547,1.99195,2,
8.365,-0.833594,-0.0680886,-0.0680886,1.74449,1.9919,2,
8.366,-0.833594,-0.0680886,-0.0680886,1.74351,1.99185,2,
8.367,-0.833594,-0.0680886,-0.0680886,1.74253,1.99179,2,
8.368,-0.833594,-0.0680886,-0.0680886,1.74155,1.99173,2,
8.369,-0.833594,-0.0680886,-0.0680886,1.74057,1.99167,2,
8.37,-0.833594,-0.0680886,-0.0680886,1.73958,1.9916,2,
8.371,-0.833594,-0.0680886,-0.0680886,1.73859,1.99154,2,
8.372,-0.833594,-0.0680886,-0.0680886,1.7376,1.99147,2,
8.373,-0.833594,-0.0680886,-0.0680886,1.73661,1.9914,2,
8.374,-0.833594,-0.0680886,-0.0680886,1.73562,1.99133,2,
8.375,-0.833594,-0.0680886,-0.0680886,1.73463,1.99125,2,
8.376,-0.833594,-0.0680886,-0.0680886,1.73363,1.99118,2,
8.377,-0.833594,-0.0680886,-0.0680886,1.73263,1.9911,2,
8.378,-0.833594,-0.0680886,-0.0680886,1.73163,1.99102,2,
8.379,-0.833594,-0.0680886,-0.0680886,1.73063,1.99094,2,
8.38,-0.833594,-0.0680886,-0.0680886,1.72963,1.99085,2,
8.381,-0.833594,-0.0680886,-0.0680886,1.72862,1.99077,2,
8.382,-0.833594,-0.0680886,-0.0680886,1.72761,1.99068,2,
8.383,-0.833594,-0.0680886,-0.0680886,1.72661,1.99059,2,
8.384,-0.833594,-0.0680886,-0.0680886,1.7256,1.9905,2,
8.385,-0.833594,-0.0680886,-0.0680886,1.72458,1.9904,2,
8.386,-0.833594,-0.0680886,-0.0680886,1.72357,1.99031,2,
8.387,-0.833594,-0.0680886,-0.0680886,1.72255,1.99021,2,
8.388,-0.833594,-0.0680886,-0.0680886,1.72154,1.99011,2,
8.389,-0.833594,-0.0680886,-0.0680886,1.72052,1.99001,2,
8.39,-0.833594,-0.0680886,-0.0680886,1.7195,1.98991,2,
8.391,-0.833594,-0.0680886,-0.0680886,1.71848,1.9898,2,
8.392,-0.833594,-0.0680886,-0.0680886,1.71745,1.98969,2,
8.393,-0.833594,-0.0680886,-0.0680886,1.71643,1.98958,2,
8.394,-0.833594,-0.0680886,-0.0680886,1.7154,1.98947,2,
8.395,-0.833594,-0.0680886,-0.0680886,1.71437,1.98936,2,
8.396,-0.833594,-0.0680886,-0.0680886,1.71334,1.98924,2,
8.397,-0.833594,-0.0680886,-0.0680886,1.71231,1.98912,2,
8.398,-0.833594,-0.0680886,-0.0680886,1.71127,1.989,2,
8.399,-0.833594,-0.0680886,-0.0680886,1.71024,1.98888,2,
8.4,0.0992518,-0.0522777,-0.0522777,1.7092,1.98876,2,
8.401,0.0992518,-0.0522777,-0.0522777,1.70816,1.98863,2,
8.402,0.0992518,-0.0522777,-0.0522777,1.70712,1.98851,2,
8.403,0.0992518,-0.0522777,-0.0522777,1.70607,1.98838,2,
8.404,0.0992518,-0.0522777,-0.0522777,1.70503,1.98825,2,
8.405,0.0992518,-0.0522777,-0.0522777,1.70398,1.98811,2,
8.406,0.0992518,-0.0522777,-0.0522777,1.70294,1.98798,2,
8.407,0.0992518,-0.0522777,-0.0522777,1.70189,1.98784,2,
8.408,0.0992518,-0.0522777,-0.0522777,1.70083,1.9877,2,
8.409,0.0992518,-0.0522777,-0.0522777,1.69978,1.98756,2,
8.41,0.0992518,-0.0522777,-0.0522777,1.69873,1.98741,2,
8.411,0.0992518,-0.0522777,-0.0522777,1.69767,1.98727,2,
8.412,0.0992518,-0.0522777,-0.0522777,1.69661,1.98712,2,
8.413,0.0992518,-0.0522777,-0.0522777,1.69555,1.98697,2,
8.414,0.0992518,-0.0522777,-0.0522777,1.69449,1.98682,2,
8.415,0.0992518,-0.0522777,-0.0522777,1.69343,1.98667,2,
8.416,0.0992518,-0.0522777,-0.0522777,1.69236,1.98651,2,
8.417,0.0992518,-0.0522777,-0.0522777,1.6913,1.98635,2,
8.418,0.0992518,-0.0522777,-0.0522777,1.69023,1.98619,2,
8.419,0.0992518,-0.0522777,-0.0522777,1.68916,1.98603,2,
8.42,0.0992518,-0.0522777,-0.0522777,1.68809,1.98587,2,
8.421,0.0992518,-0.0522777,-0.0522777,1.68701,1.9857,2,
8.422,0.0992518,-0.0522777,-0.0522777,1.68594,1.98554,2,
8.423,0.0992518,-0.0522777,-0.0522777,1.68486,1.98537,2,
8.424,0.0992518,-0.0522777,-0.0522777,1.68378,1.9852,2,
8.425,0.0992518,-0.0522777,-0.0522777,1.6827,1.98502,2,
8.426,0.0992518,-0.0522777,-0.0522777,1.68162,1.98485,2,
8.427,0.0992518,-0.0522777,-0.0522777,1.68054,1.98467,2,
8.428,0.0992518,-0.0522777,-0.0522777,1.67945,1.98449,2,
8.429,0.0992518,-0.0522777,-0.0522777,1.67836,1.98431,2,
8.43,0.0992518,-0.0522777,-0.0522777,1.67728,1.98413,2,
8.431,0.0992518,-0.0522777,-0.0522777,1.67619,1.98394,2,
8.432,0.0992518,-0.0522777,-0.0522777,1.67509,1.98376,2,
8.433,0.0992518,-0.0522777,-0.0522777,1.674,1.98357,2,
8.434,0.0992518,-0.0522777,-0.0522777,1.67291,1.98338,2,
