    "time","x@mass2port","output@integrator"
     3.106,-0.99917107, 1.5127387
     3.108,-0.99908862, 1.5119185
      3.11,-0.99900224, 1.5110596
     3.112,-0.99891192, 1.5101618
     3.114,-0.99881765, 1.5092253
     3.116,-0.99871944, 1.5082499
     3.118,-0.99861728, 1.5072358
      3.12,-0.99851117, 1.5061828
     3.122,-0.99840109, 1.5050911
     3.124,-0.99828705, 1.5039605
     3.126,-0.99816903, 1.5027912
     3.128,-0.99804704,  1.501583
      3.13,-0.99792106, 1.5003361
     3.132,-0.99779109, 1.4990503
     3.134,-0.99765712, 1.4977258
     3.136,-0.99751914, 1.4963625
     3.138,-0.99737716, 1.4949603
      3.14,-0.99723116, 1.4935194
     3.142,-0.99708113, 1.4920397
     3.144,-0.99692706, 1.4905212
     3.146,-0.99676896, 1.4889639
     3.148,-0.9966068, 1.4873678
      3.15,-0.99644059, 1.4857329
     3.152,-0.99627031, 1.4840593
     3.154,-0.99609595, 1.4823468
     3.156,-0.99591751, 1.4805956
     3.158,-0.99573498, 1.4788056
      3.16,-0.99554834, 1.4769768
     3.162,-0.99535759, 1.4751092
     3.164,-0.99516271, 1.4732029
     3.166,-0.99496371, 1.4712577
     3.168,-0.99476055, 1.4692738
      3.17,-0.99455325, 1.4672512
     3.172,-0.99434178, 1.4651897
     3.174,-0.99412613, 1.4630895
     3.176,-0.99390629, 1.4609505
     3.178,-0.99368226, 1.4587727
      3.18,-0.99345401, 1.4565562
     3.182,-0.99322154, 1.4543009
     3.184,-0.99298483, 1.4520068
     3.186,-0.99274387,  1.449674
     3.188,-0.99249865, 1.4473025
      3.19,-0.99224915, 1.4448921
     3.192,-0.99199537,  1.442443
     3.194,-0.99173728, 1.4399552
     3.196,-0.99147488, 1.4374286
     3.198,-0.99120814, 1.4348632
       3.2,-0.99093706, 1.4322592
     3.202,-0.99066161, 1.4296163
     3.204,-0.99038179, 1.4269347
     3.206,-0.99009758, 1.4242144
     3.208,-0.98980895, 1.4214553
      3.21,-0.98951591, 1.4186575
     3.212,-0.98921842,  1.415821
     3.214,-0.98891647, 1.4129457
     3.216,-0.98861005, 1.4100318
     3.218,-0.98829914,  1.407079
      3.22,-0.98798372, 1.4040876
     3.222,-0.98766376, 1.4010574
     3.224,-0.98733926, 1.3979885
     3.226,-0.9870102, 1.3948809
     3.228,-0.98667655, 1.3917346
      3.23,-0.98633829, 1.3885496
     3.232,-0.98599542, 1.3853258
     3.234,-0.98564789, 1.3820634
     3.236,-0.9852957, 1.3787622
     3.238,-0.98493883, 1.3754224
      3.24,-0.98457724, 1.3720438
     3.242,-0.98421093, 1.3686266
     3.244,-0.98383986, 1.3651707
     3.246,-0.98346402, 1.3616761
     3.248,-0.98308339, 1.3581428
      3.25,-0.98269793, 1.3545708
     3.252,-0.98230763, 1.3509601
     3.254,-0.98191245, 1.3473108
     3.256,-0.98151239, 1.3436228
     3.258,-0.98110741, 1.3398961
      3.26,-0.98069748, 1.3361308
     3.262,-0.98028258, 1.3323268
     3.264,-0.97986269, 1.3284842
     3.266,-0.97943777, 1.3246029
     3.268,-0.9790078, 1.3206829
      3.27,-0.97857276, 1.3167244
     3.272,-0.9781326, 1.3127271
     3.274,-0.97768731, 1.3086913
     3.276,-0.97723685, 1.3046168
     3.278,-0.9767812, 1.3005037
      3.28,-0.97632033,  1.296352
     3.282,-0.97585419, 1.2921616
     3.284,-0.97538277, 1.2879327
     3.286,-0.97490603, 1.2836651
     3.288,-0.97442393,  1.279359
      3.29,-0.97393645, 1.2750142
     3.292,-0.97344354, 1.2706309
     3.294,-0.97294519, 1.2662089
     3.296,-0.97244134, 1.2617484
     3.298,-0.97193197, 1.2572493
       3.3,-0.97141703, 1.2527117
     3.302,-0.9708965, 1.2481354
     3.304,-0.97037032, 1.2435207
     3.306,-0.96983848, 1.2388673
     3.308,-0.96930092, 1.2341754
      3.31,-0.9687576,  1.229445
     3.312,-0.96820849, 1.2246761
     3.314,-0.96765355, 1.2198686
     3.316,-0.96709273, 1.2150226
     3.318,-0.96652599, 1.2101381
      3.32,-0.96595328,  1.205215
     3.322,-0.96537456, 1.2002535
     3.324,-0.9647898, 1.1952535
     3.326,-0.96419893,  1.190215
     3.328,-0.96360192,  1.185138
      3.33,-0.96299871, 1.1800226
     3.332,-0.96238926, 1.1748687
     3.334,-0.96177351, 1.1696763
     3.336,-0.96115143, 1.1644455
     3.338,-0.96052295, 1.1591762
      3.34,-0.95988802, 1.1538685
     3.342,-0.95924659, 1.1485224
     3.344,-0.95859861, 1.1431379
     3.346,-0.95794402,  1.137715
     3.348,-0.95728276, 1.1322537
      3.35,-0.95661477,  1.126754
     3.352,  -0.95594, 1.1212159
     3.354,-0.95525839, 1.1156395
     3.356,-0.95456987, 1.1100247
     3.358,-0.95387439, 1.1043715
      3.36,-0.95317187, 1.0986801
     3.362,-0.95246226, 1.0929503
     3.364,-0.95174548, 1.0871822
     3.366,-0.95102148, 1.0813758
     3.368,-0.95029017, 1.0755311
      3.37,-0.9495515, 1.0696481
     3.372,-0.94880538, 1.0637269
     3.374,-0.94805175, 1.0577674
     3.376,-0.94729053, 1.0517697
     3.378,-0.94652165, 1.0457337
      3.38,-0.94574501, 1.0396596
     3.382,-0.94496056, 1.0335472
     3.384,-0.94416819, 1.0273967
     3.386,-0.94336784,  1.021208
     3.388,-0.94255941, 1.0149811
      3.39,-0.94174283, 1.0087161
     3.392,-0.94091799,  1.002413
     3.394,-0.94008481,0.99607174
     3.396,-0.93924319,0.98969242
     3.398,-0.93839305,0.98327503
       3.4,-0.93753428,0.97681958
     3.402,-0.93666678, 0.9703261
     3.404,-0.93579045, 0.9637946
     3.406,-0.9349052, 0.9572251
     3.408,-0.9340109,0.95061762
      3.41,-0.93310746,0.94397218
     3.412,-0.93219476, 0.9372888
     3.414,-0.93127269,0.93056751
     3.416,-0.93034113,0.92380832
     3.418,-0.92939996,0.91701126
      3.42,-0.92844905,0.91017634
     3.422,-0.92748829,0.90330361
     3.424,-0.92651754,0.89639307
     3.426,-0.92553667,0.88944476
     3.428,-0.92454555, 0.8824587
      3.43,-0.92354403,0.87543491
     3.432,-0.92253198,0.86837344
     3.434,-0.92150925,0.86127429
     3.436,-0.92047569,0.85413752
     3.438,-0.91943113,0.84696313
      3.44,-0.91837544,0.83975118
     3.442,-0.91730844,0.83250168
     3.444,-0.91622996,0.82521468
     3.446,-0.91513984,0.81789021
     3.448,-0.91403791, 0.8105283
      3.45,-0.91292396,0.80312899
     3.452,-0.91179784,0.79569232
     3.454,-0.91065933,0.78821833
     3.456,-0.90950824,0.78070707
     3.458,-0.90834438,0.77315857
      3.46,-0.90716753,0.76557287
     3.462,-0.90597748,0.75795003
     3.464, -0.904774, 0.7502901
     3.466,-0.90355688,0.74259311
     3.468,-0.90232586,0.73485913
      3.47,-0.90108072,0.72708821
     3.472,-0.89982119,0.71928039
     3.474,-0.89854703,0.71143575
     3.476,-0.89725796,0.70355434
     3.478,-0.89595372,0.69563621
      3.48,-0.89463401,0.68768145
     3.482,-0.89329855, 0.6796901
     3.484,-0.89194702,0.67166225
     3.486,-0.89057913,0.66359797
     3.488,-0.88919453,0.65549733
      3.49,-0.8877929,0.64736042
     3.492,-0.88637388,0.63918731
     3.494,-0.88493712,0.63097809
     3.496,-0.88348224,0.62273286
     3.498,-0.88200886,0.61445171
       3.5,-0.88051657,0.60613473
     3.502,-0.87900496,0.59778204
     3.504,-0.87747358,0.58939374
     3.506, -0.875922,0.58096994
     3.508,-0.87434973,0.57251077
      3.51,-0.87275631,0.56401636
     3.512,-0.87114121,0.55548683
     3.514,-0.8695039,0.54692232
     3.516,-0.86784385,0.53832298
     3.518,-0.86616046,0.52968897
      3.52,-0.86445315,0.52102045
     3.522,-0.86272129,0.51231759
     3.524,-0.86096422,0.50358057
     3.526,-0.85918126,0.49480959
     3.528,-0.85737169,0.48600484
      3.53,-0.85553476,0.47716655
     3.532,-0.85366968,0.46829495
     3.534,-0.85177564,0.45939027
     3.536,-0.84985176,0.45045277
     3.538,-0.84789713,0.44148274
      3.54,-0.84591079,0.43248045
     3.542,-0.84389174,0.42344624
     3.544,-0.84183891,0.41438042
     3.546,-0.83975118,0.40528336
     3.548,-0.83762736,0.39615543
      3.55,-0.8354662,0.38699706
     3.552,-0.83326636,0.37780868
     3.554,-0.83102645,0.36859077
     3.556,-0.82874497,0.35934384
     3.558,-0.82642033,0.35006844
      3.56,-0.82405084,0.34076517
     3.562,-0.82163469,0.33143469
     3.564,-0.81916996,0.32207769
     3.566,-0.8166546,0.31269495
     3.568,-0.81408639,0.30328731
      3.57,-0.81146299,0.29385568
     3.572,-0.80878183,0.28440107
     3.574,-0.80604019,0.27492459
     3.576,-0.80323511,0.26542746
     3.578,-0.80036339,0.25591102
      3.58,-0.79742157,0.24637678
     3.582,-0.79440588,0.23682639
     3.584,-0.79131223,0.22726173
     3.586,-0.78813613,0.21768487
     3.588,-0.78487268,0.20809817
      3.59,-0.7815165,0.19850428
     3.592,-0.77806165,0.18890621
     3.594,-0.77450156,0.17930739
     3.596,-0.77082897,0.16971178
     3.598,-0.76703577,0.16012391
       3.6,-0.76311291,0.15054907
     3.602,-0.75905023,0.14099339
     3.604,-0.75483629,0.13146413
     3.606,-0.75045815,0.12196985
     3.608,-0.74590111,0.11252079
      3.61,-0.74114836,0.10312925
     3.612,-0.73618068,0.093810227
     3.614,-0.73097593,0.084582087
     3.616,-0.72550856,0.075467629
     3.618,-0.71974902,0.066495441
      3.62,-0.71366318,0.05770178
     3.622,-0.70721177,0.049133139
     3.624,-0.70035013,0.040849736
     3.626,-0.69302869,0.032930164
     3.628,-0.68519499,0.025477246
      3.63,-0.67679878,0.018624593
     3.632,-0.66780234,0.012541783
     3.634,-0.65819797,0.007433105
     3.636,-0.64803148,0.0035211297
     3.638,-0.63742179,0.0010072492
      3.64,-0.62655756,1.5564776e-005
     3.642,-0.6156597,0.00055002998
     3.644,-0.60492683,0.0024966087
     3.646,-0.59449779,0.0056674098
     3.648,-0.5844461,0.0098536733
      3.65, -0.574795,0.014861684
     3.652,-0.56553668,0.020527865
     3.654,-0.55664742,0.026720559
     3.656,-0.54809703,0.033336046
     3.658,-0.53985407,0.040293112
      3.66,-0.53188848,0.047528021
     3.662,-0.52417268,0.054990408
     3.664,-0.51668187,0.062640103
     3.666,-0.50939399,0.070444745
     3.668,-0.50228954,0.078377986
      3.67,-0.49535125,0.086418157
     3.672,-0.48856388,0.09454726
     3.674,-0.48191387, 0.1027502
     3.676,-0.47538917,0.11101422
     3.678,-0.46897902,0.11932843
      3.68,-0.46267377,0.12768347
     3.682,-0.45646473,0.13607122
     3.684,-0.45034404,0.14448462
     3.686,-0.44430459,0.15291746
     3.688,-0.43833986,0.16136424
      3.69,-0.43244392, 0.1698201
     3.692,-0.42661131,0.17828067
     3.694,-0.42083699,0.18674202
     3.696,-0.41511631, 0.1952006
     3.698,-0.40944491, 0.2036532
       3.7,-0.40381878,0.21209685
     3.702,-0.39823411,0.22052886
     3.704,-0.39268735,0.22894671
     3.706,-0.38717516,0.23734808
     3.708,-0.38169435,0.24573081
      3.71,-0.37624189,0.25409286
     3.712,-0.37081493, 0.2624323
     3.714,-0.36541069,0.27074733
     3.716,-0.36002654,0.27903621
     3.718,-0.35465992,0.28729727
      3.72,-0.34930836,0.29552893
     3.722,-0.34396947,0.30372962
     3.724,-0.3386409,0.31189784
     3.726,-0.33332038,0.32003212
     3.728,-0.32800566,0.32813099
      3.73,-0.32269453,0.33619303
     3.732,-0.31738481,0.34421679
     3.734,-0.31207434,0.35220085
     3.736,-0.30676095,0.36014377
     3.738,-0.30144249,0.36804408
      3.74,-0.29611682,0.37590032
     3.742,-0.29078176,0.38371097
     3.744,-0.28543513,0.39147449
     3.746,-0.28007473,0.39918927
     3.748,-0.2746983,0.40685366
      3.75,-0.26930359,0.41446596
     3.752,-0.26388825,0.42202436
     3.754,-0.25844992,0.42952699
     3.756,-0.25298616,0.43697187
     3.758,-0.24749448,0.44435691
      3.76,-0.24197229,0.45167991
     3.762,-0.23641693,0.45893851
     3.764,-0.23082567,0.46613021
     3.766,-0.22519564,0.47325231
     3.768,-0.21952391,0.48030195
      3.77,-0.2138074,0.48727602
     3.772,-0.20804292,0.49417117
     3.774,-0.20222716,0.50098379
     3.776,-0.19635665,0.50770996
     3.778,-0.19042781,0.51434539
      3.78,-0.18443687,0.52088543
     3.782,-0.17837994,0.52732501
     3.784,-0.17225296,0.53365855
     3.786,-0.16605171,0.53987996
     3.788,-0.15977186,0.54598253
      3.79,-0.1534089,0.55195889
     3.792,-0.14695823,0.55780094
     3.794,-0.14041517,0.56349972
     3.796,-0.13377497, 0.5690454
     3.798,-0.12703293,0.57442709
       3.8,-0.1201844,0.57963285
     3.802,-0.11322495,0.58464953
     3.804,-0.10615047, 0.5894627
     3.806,-0.098957326,0.59405661
     3.808,-0.091642575,0.59841414
      3.81,-0.084204213, 0.6025168
     3.812,-0.076641447,0.60634481
     3.814,-0.068955019,0.60987726
     3.816,-0.06114755,0.61309239
     3.818,-0.053223875,0.61596797
      3.82,-0.045191354,0.61848186
     3.822,-0.037060102,0.62061268
     3.824,-0.028843091,0.62234068
     3.826,-0.020556073,0.62364856
     3.828,-0.012217293,0.62452245
      3.83,-0.0038469728,0.62495264
     3.832,0.0045334024,0.62493424
     3.834,0.012901935,0.62446744
     3.836,0.021237212,0.62355757
     3.838,0.029519149,0.62221469
      3.84,0.03772969,0.62045301
     3.842,0.045853303,0.61829003
     3.844,0.053877248,0.61574569
     3.846,0.061791644,0.61284145
     3.848,0.069589346,0.60959949
      3.85,0.077265713,0.60604201
     3.852,0.084818292,0.60219073
     3.854,0.092246479,0.59806647
     3.856,0.099551177, 0.5936889
     3.858,0.10673448,0.58907639
      3.86,0.11379939,0.58424598
     3.862,0.12074959,0.57921328
     3.864,0.12758923,0.57399263
     3.866,0.13432275,0.56859707
     3.868,0.14095481,0.56303846
      3.87,0.14749013,0.55732758
     3.872,0.15393343, 0.5514742
     3.874,0.16028941, 0.5454872
     3.876,0.16656266,0.53937463
     3.878,0.17275765,0.53314379
      3.88,0.17887874,0.52680134
     3.882,0.18493012,0.52035333
     3.884,0.19091582,0.51380529
     3.886,0.19683975,0.50716225
     3.888,0.20270564,0.50042885
      3.89,0.20851707,0.49360933
     3.892,0.21427749,0.48670757
     3.894,0.21999022,0.47972719
     3.896,0.22565842, 0.4726715
     3.898,0.23128516,0.46554359
       3.9,0.23687338,0.45834632
     3.902,0.24242591,0.45108235
     3.904,0.24794551,0.44375418
     3.906,0.25343481,0.43636415
     3.908,0.25889639,0.42891447
      3.91,0.26433274,0.42140719
     3.912, 0.2697463,0.41384431
     3.914,0.27513943,0.40622768
     3.916,0.28051446,0.39855909
     3.918,0.28587365,0.39084026
      3.92,0.29121925,0.38307282
     3.922,0.29655346,0.37525838
     3.924,0.30187846,0.36739847
     3.926,0.30719642,0.35949461
     3.928,0.31250949,0.35154827
      3.93,0.31781982, 0.3435609
     3.932,0.32312958,0.33553395
     3.934,0.32844092,0.32746884
     3.936,0.33375603,0.31936701
     3.938,0.33907712, 0.3112299
      3.94,0.34440645,0.30305896
     3.942,0.34974629,0.29485568
     3.944,0.35509899,0.28662155
     3.946,0.36046695,0.27835815
     3.948,0.36585266,0.27006707
      3.95,0.37125865,0.26174997
     3.952, 0.3766876, 0.2534086
     3.954,0.38214226,0.24504479
     3.956,0.38762553,0.23666046
     3.958,0.39314044,0.22825765
      3.96,0.39869017,0.21983855
     3.962, 0.4042781,0.21140549
     3.964, 0.4099078,  0.202961
     3.966,0.41558307, 0.1945078
     3.968,0.42130799,0.18604886
      3.97, 0.4270869,0.17758744
     3.972,0.43292451,0.16912711
     3.974,0.43882587,0.16067182
     3.976,0.44479649,0.15222598
     3.978,0.45084235,0.14379452
      3.98,0.45696999,0.13538298
     3.982,0.46318661,0.12699763
     3.984,0.46950012,0.11864562
     3.986,0.47591927,0.11033515
     3.988,0.48245382,0.10207571
      3.99,0.48911461,0.093878303
     3.992,0.49591382,0.085755883
     3.994,0.50286511,0.077723751
     3.996,0.50998392,0.069800174
     3.998,0.51728766,0.062007164
         4,0.52479604,0.054371505
