"time","freqHz","T2","T3","J1.flange_a.phi","J1.flange_a.tau","J1.flange_b.phi","J1.flange_b.tau","J1.J","J1.phi"
1.392,0.2,0.4,0.9,6.90615,-2.34887,6.90615,1.77273,1,6.90615
1.3935,0.2,0.4,0.9,6.90941,-1.88838,6.90941,1.79128,1,6.90941
1.395,0.2,0.4,0.9,6.91266,-1.42369,6.91266,1.80982,1,6.91266
1.3965,0.2,0.4,0.9,6.91592,-0.955846,6.91592,1.82836,1,6.91592
1.398,0.2,0.4,0.9,6.91918,-0.485877,6.91918,1.84689,1,6.91918
1.3995,0.2,0.4,0.9,6.92244,-0.0148293,6.92244,1.86541,1,6.92244
1.401,0.2,0.4,0.9,6.92571,0.456251,6.92571,1.88392,1,6.92571
1.4025,0.2,0.4,0.9,6.92898,0.926319,6.92898,1.90243,1,6.92898
1.404,0.2,0.4,0.9,6.93225,1.39433,6.93225,1.92093,1,6.93225
1.4055,0.2,0.4,0.9,6.93554,1.85924,6.93554,1.93943,1,6.93554
1.407,0.2,0.4,0.9,6.93883,2.32003,6.93883,1.95792,1,6.93883
1.4085,0.2,0.4,0.9,6.94213,2.77567,6.94213,1.9764,1,6.94213
1.41,0.2,0.4,0.9,6.94545,3.22514,6.94545,1.99487,1,6.94545
1.4115,0.2,0.4,0.9,6.94877,3.66745,6.94877,2.01334,1,6.94877
1.413,0.2,0.4,0.9,6.95211,4.10162,6.95211,2.0318,1,6.95211
1.4145,0.2,0.4,0.9,6.95546,4.52669,6.95546,2.05025,1,6.95546
1.416,0.2,0.4,0.9,6.95883,4.9417,6.95883,2.0687,1,6.95883
1.4175,0.2,0.4,0.9,6.96221,5.34574,6.96221,2.08714,1,6.96221
1.419,0.2,0.4,0.9,6.96561,5.73791,6.96561,2.10557,1,6.96561
1.4205,0.2,0.4,0.9,6.96903,6.11735,6.96903,2.12399,1,6.96903
1.422,0.2,0.4,0.9,6.97246,6.4832,6.97246,2.14241,1,6.97246
1.4235,0.2,0.4,0.9,6.97592,6.83465,6.97592,2.16081,1,6.97592
1.425,0.2,0.4,0.9,6.97939,7.17094,6.97939,2.17921,1,6.97939
1.4265,0.2,0.4,0.9,6.98289,7.4913,6.98289,2.19761,1,6.98289
1.428,0.2,0.4,0.9,6.98641,7.79502,6.98641,2.21599,1,6.98641
1.4295,0.2,0.4,0.9,6.98995,8.08144,6.98995,2.23437,1,6.98995
1.431,0.2,0.4,0.9,6.99351,8.34992,6.99351,2.25274,1,6.99351
1.4325,0.2,0.4,0.9,6.9971,8.59986,6.9971,2.2711,1,6.9971
1.434,0.2,0.4,0.9,7.00071,8.83071,7.00071,2.28945,1,7.00071
1.4355,0.2,0.4,0.9,7.00435,9.04195,7.00435,2.3078,1,7.00435
1.437,0.2,0.4,0.9,7.00801,9.23311,7.00801,2.32613,1,7.00801
1.4385,0.2,0.4,0.9,7.0117,9.40377,7.0117,2.34446,1,7.0117
1.44,0.2,0.4,0.9,7.01541,9.55356,7.01541,2.36278,1,7.01541
1.4415,0.2,0.4,0.9,7.01916,9.68213,7.01916,2.38109,1,7.01916
1.443,0.2,0.4,0.9,7.02293,9.78921,7.02293,2.3994,1,7.02293
1.4445,0.2,0.4,0.9,7.02672,9.87455,7.02672,2.41769,1,7.02672
1.446,0.2,0.4,0.9,7.03055,9.93797,7.03055,2.43598,1,7.03055
1.4475,0.2,0.4,0.9,7.0344,9.97933,7.0344,2.45425,1,7.0344
1.449,0.2,0.4,0.9,7.03828,9.99852,7.03828,2.47252,1,7.03828
1.4505,0.2,0.4,0.9,7.04218,9.99552,7.04218,2.49078,1,7.04218
1.452,0.2,0.4,0.9,7.04612,9.97033,7.04612,2.50903,1,7.04612
1.4535,0.2,0.4,0.9,7.05008,9.92299,7.05008,2.52728,1,7.05008
1.455,0.2,0.4,0.9,7.05408,9.85363,7.05408,2.54551,1,7.05408
1.4565,0.2,0.4,0.9,7.0581,9.76239,7.0581,2.56373,1,7.0581
1.458,0.2,0.4,0.9,7.06214,9.64948,7.06214,2.58195,1,7.06214
1.4595,0.2,0.4,0.9,7.06622,9.51514,7.06622,2.60015,1,7.06622
1.461,0.2,0.4,0.9,7.07032,9.35967,7.07032,2.61835,1,7.07032
1.4625,0.2,0.4,0.9,7.07445,9.18343,7.07445,2.63654,1,7.07445
1.464,0.2,0.4,0.9,7.07861,8.98679,7.07861,2.65472,1,7.07861
1.4655,0.2,0.4,0.9,7.08279,8.7702,7.08279,2.67288,1,7.08279
1.467,0.2,0.4,0.9,7.087,8.53414,7.087,2.69104,1,7.087
1.4685,0.2,0.4,0.9,7.09123,8.27913,7.09123,2.70919,1,7.09123
1.47,0.2,0.4,0.9,7.09549,8.00574,7.09549,2.72733,1,7.09549
1.4715,0.2,0.4,0.9,7.09977,7.71458,7.09977,2.74546,1,7.09977
1.473,0.2,0.4,0.9,7.10407,7.40628,7.10407,2.76358,1,7.10407
1.4745,0.2,0.4,0.9,7.1084,7.08155,7.1084,2.78169,1,7.1084
1.476,0.2,0.4,0.9,7.11275,6.74109,7.11275,2.79979,1,7.11275
1.4775,0.2,0.4,0.9,7.11713,6.38566,7.11713,2.81788,1,7.11713
1.479,0.2,0.4,0.9,7.12152,6.01605,7.12152,2.83597,1,7.12152
1.4805,0.2,0.4,0.9,7.12593,5.63309,7.12593,2.85404,1,7.12593
1.482,0.2,0.4,0.9,7.13036,5.23762,7.13036,2.8721,1,7.13036
1.4835,0.2,0.4,0.9,7.13481,4.83053,7.13481,2.89015,1,7.13481
1.485,0.2,0.4,0.9,7.13928,4.4127,7.13928,2.90819,1,7.13928
1.4865,0.2,0.4,0.9,7.14376,3.98508,7.14376,2.92622,1,7.14376
1.488,0.2,0.4,0.9,7.14826,3.54862,7.14826,2.94424,1,7.14826
1.4895,0.2,0.4,0.9,7.15278,3.10427,7.15278,2.96224,1,7.15278
1.491,0.2,0.4,0.9,7.1573,2.65303,7.1573,2.98024,1,7.1573
1.4925,0.2,0.4,0.9,7.16185,2.1959,7.16185,2.99823,1,7.16185
1.494,0.2,0.4,0.9,7.1664,1.7339,7.1664,3.01621,1,7.1664
1.4955,0.2,0.4,0.9,7.17096,1.26804,7.17096,3.03417,1,7.17096
1.497,0.2,0.4,0.9,7.17553,0.799374,7.17553,3.05213,1,7.17553
1.4985,0.2,0.4,0.9,7.18011,0.328929,7.18011,3.07007,1,7.18011
1.5,0.2,0.4,0.9,7.18332,5.38968E-14,7.18332,3.0826,1,7.18332
