"time","block_in_0031","block_in_3263","key_1_0_0031","key_1_0_3263","key_0_0_0031","key_0_0_3263","rst","enc"
17.228,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.229,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.23,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.231,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.232,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.233,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.234,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.235,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.236,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.237,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.238,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.239,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.24,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.241,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.242,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.243,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.244,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.245,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.246,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.247,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.248,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.249,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.25,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.251,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.252,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.253,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.254,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.255,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.256,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.257,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.258,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.259,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.26,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.261,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.262,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.263,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.264,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.265,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.266,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.267,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.268,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.269,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.27,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.271,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.272,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.273,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.274,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.275,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.276,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.277,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.278,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.279,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.28,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.281,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.282,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.283,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.284,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.285,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.286,252359685,-2048388268,-1682120719,322197369,-1682120719,322197369,0,0
17.287,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,1,1
17.288,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.289,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.29,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.291,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.292,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.293,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.294,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.295,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.296,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.297,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.298,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.299,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.3,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.301,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.302,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.303,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.304,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.305,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.306,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.307,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.308,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.309,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.31,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.311,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.312,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.313,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.314,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.315,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.316,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.317,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.318,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.319,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.32,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.321,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.322,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.323,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.324,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.325,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.326,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.327,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.328,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.329,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.33,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.331,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.332,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.333,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.334,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.335,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.336,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.337,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.338,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.339,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.34,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.341,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.342,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.343,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.344,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.345,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.346,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.347,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.348,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.349,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.35,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.351,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.352,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.353,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.354,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.355,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.356,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.357,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.358,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.359,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.36,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.361,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.362,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.363,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.364,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.365,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.366,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.367,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.368,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.369,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.37,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.371,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.372,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.373,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.374,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.375,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.376,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.377,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.378,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.379,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.38,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.381,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.382,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.383,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.384,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.385,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.386,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.387,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.388,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.389,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.39,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.391,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.392,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.393,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.394,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.395,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.396,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.397,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.398,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.399,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.4,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.401,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.402,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.403,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.404,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.405,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.406,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.407,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.408,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.409,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.41,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.411,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.412,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.413,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.414,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.415,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.416,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.417,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.418,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.419,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.42,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.421,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.422,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.423,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.424,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.425,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.426,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.427,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.428,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.429,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.43,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.431,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.432,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.433,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.434,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.435,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.436,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.437,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.438,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.439,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.44,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.441,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.442,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.443,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.444,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.445,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.446,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.447,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.448,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.449,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.45,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.451,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.452,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.453,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.454,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.455,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.456,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.457,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.458,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.459,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.46,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.461,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.462,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.463,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.464,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.465,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.466,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.467,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.468,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.469,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.47,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.471,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.472,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.473,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.474,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.475,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.476,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.477,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.478,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.479,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.48,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.481,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.482,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.483,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.484,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.485,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.486,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.487,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.488,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.489,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.49,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.491,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.492,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.493,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.494,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.495,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.496,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.497,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.498,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.499,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.5,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.501,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.502,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.503,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.504,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.505,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.506,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.507,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.508,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.509,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.51,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.511,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.512,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.513,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.514,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.515,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.516,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.517,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.518,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.519,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.52,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.521,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.522,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.523,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.524,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.525,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.526,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.527,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.528,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.529,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.53,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.531,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.532,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.533,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.534,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.535,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.536,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.537,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.538,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.539,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.54,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.541,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.542,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.543,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.544,-455555971,7377350,-1682120719,322197369,-1682120719,322197369,0,1
17.545,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,1,0
17.546,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.547,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.548,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.549,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.55,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.551,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.552,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.553,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.554,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.555,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.556,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.557,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.558,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.559,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.56,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.561,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.562,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.563,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.564,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.565,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.566,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.567,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.568,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.569,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.57,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.571,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.572,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.573,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.574,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.575,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.576,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.577,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.578,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.579,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.58,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.581,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.582,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.583,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.584,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.585,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.586,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.587,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.588,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.589,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.59,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.591,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.592,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.593,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.594,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.595,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.596,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
17.597,-2021161081,-2021161081,-1682120719,322197369,-1682120719,322197369,0,0
