"time","v_0_out","v_1_out"
0.991,-1253938226,2022495760
0.992,-1253938226,2022495760
0.993,-355471645,2022495760
0.994,-355471645,2022495760
0.995,-355471645,1127069504
0.996,-355471645,1127069504
0.997,-1838155941,1127069504
0.998,-1838155941,1127069504
0.999,-1838155941,159976036
1,-1838155941,159976036
1.001,-338027995,159976036
1.002,-338027995,159976036
1.003,-338027995,1227350838
1.004,-338027995,1227350838
1.005,-1246085514,1227350838
1.006,-1246085514,1227350838
1.007,-1246085514,107353064
1.008,-1246085514,107353064
1.009,293677742,107353064
1.01,293677742,107353064
1.011,293677742,101686643
1.012,293677742,101686643
1.013,1031151854,101686643
1.014,1031151854,101686643
1.015,1031151854,-22382733
1.016,1031151854,-22382733
1.017,1041220547,-22382733
1.018,1041220547,-22382733
1.019,1041220547,199472670
1.02,1041220547,199472670
1.021,377277689,199472670
1.022,377277689,199472670
1.023,377277689,1712558219
1.024,377277689,1712558219
1.025,105239837,1712558219
1.026,105239837,1712558219
1.027,105239837,-1976235292
1.028,105239837,-1976235292
1.029,-2048388268,-1976235292
1.03,-2048388268,-1976235292
1.031,-2048388268,252359685
1.032,-2048388268,252359685
1.033,-2021161081,-2021161081
1.034,-2021161081,-2021161081
1.035,536779689,-2021161081
1.036,536779689,-2021161081
1.037,536779689,906412107
1.038,536779689,906412107
1.039,1183301496,906412107
1.04,1183301496,906412107
1.041,1183301496,-1627186469
1.042,1183301496,-1627186469
1.043,-1838234982,-1627186469
1.044,-1838234982,-1627186469
1.045,-1838234982,-130547259
1.046,-1838234982,-130547259
1.047,605150497,-130547259
1.048,605150497,-130547259
1.049,605150497,1762524820
1.05,605150497,1762524820
1.051,206643390,1762524820
1.052,206643390,1762524820
1.053,206643390,-870194751
1.054,206643390,-870194751
1.055,-952472185,-870194751
1.056,-952472185,-870194751
1.057,-952472185,-1065735379
1.058,-952472185,-1065735379
1.059,1514971768,-1065735379
1.06,1514971768,-1065735379
1.061,1514971768,-1348469704
1.062,1514971768,-1348469704
1.063,619197833,-1348469704
1.064,619197833,-1348469704
1.065,619197833,538732476
1.066,619197833,538732476
1.067,-763108727,538732476
1.068,-763108727,538732476
1.069,-763108727,1253745979
1.07,-763108727,1253745979
1.071,706844599,1253745979
1.072,706844599,1253745979
1.073,706844599,1330140138
1.074,706844599,1330140138
1.075,-1178466119,1330140138
1.076,-1178466119,1330140138
1.077,-1178466119,-613512500
1.078,-1178466119,-613512500
1.079,234289607,-613512500
1.08,234289607,-613512500
1.081,234289607,-972014620
1.082,234289607,-972014620
1.083,957147365,-972014620
1.084,957147365,-972014620
1.085,957147365,-1675194362
1.086,957147365,-1675194362
1.087,-1212667363,-1675194362
1.088,-1212667363,-1675194362
1.089,-1212667363,737281296
1.09,-1212667363,737281296
1.091,1617721428,737281296
1.092,1617721428,737281296
1.093,1617721428,-1296145362
1.094,1617721428,-1296145362
1.095,431154451,-1296145362
1.096,431154451,-1296145362
1.097,431154451,-168051632
1.098,431154451,-168051632
1.099,1257149382,-168051632
1.1,1257149382,-168051632
1.101,1257149382,-524097970
1.102,1257149382,-524097970
1.103,-906573144,-524097970
1.104,-906573144,-524097970
1.105,-906573144,818276180
1.106,-906573144,818276180
1.107,1328806373,818276180
1.108,1328806373,818276180
1.109,1328806373,-1041136892
1.11,1328806373,-1041136892
1.111,1502566733,-1041136892
1.112,1502566733,-1041136892
1.113,1502566733,-842225658
1.114,1502566733,-842225658
1.115,-1443673968,-842225658
1.116,-1443673968,-842225658
1.117,-1443673968,393982072
1.118,-1443673968,393982072
1.119,766583405,393982072
1.12,766583405,393982072
1.121,766583405,1412249695
1.122,766583405,1412249695
1.123,-841837645,1412249695
1.124,-841837645,1412249695
1.125,-841837645,928464087
1.126,-841837645,928464087
1.127,-1276933592,928464087
1.128,-1276933592,928464087
1.129,-1276933592,1061405951
1.13,-1276933592,1061405951
1.131,-102897209,1061405951
1.132,-102897209,1061405951
1.133,-102897209,-603102458
1.134,-102897209,-603102458
1.135,515534523,-603102458
1.136,515534523,-603102458
1.137,515534523,183006921
1.138,515534523,183006921
1.139,866256911,183006921
1.14,866256911,183006921
1.141,866256911,800171412
1.142,866256911,800171412
1.143,481910795,800171412
1.144,481910795,800171412
1.145,481910795,831832362
1.146,481910795,831832362
1.147,-1068194295,831832362
1.148,-1068194295,831832362
1.149,-1068194295,1853164529
1.15,-1068194295,1853164529
1.151,1849272375,1853164529
1.152,1849272375,1853164529
1.153,1849272375,-678501912
1.154,1849272375,-678501912
1.155,-501870305,-678501912
1.156,-501870305,-678501912
1.157,-501870305,184191071
1.158,-501870305,184191071
1.159,1663819792,184191071
1.16,1663819792,184191071
1.161,1663819792,24752480
1.162,1663819792,24752480
1.163,-556631030,24752480
1.164,-556631030,24752480
1.165,-556631030,-876998432
1.166,-556631030,-876998432
1.167,-792698049,-876998432
1.168,-792698049,-876998432
1.169,-792698049,-1718868221
1.17,-792698049,-1718868221
1.171,2067895751,-1718868221
1.172,2067895751,-1718868221
1.173,2067895751,-1478325860
1.174,2067895751,-1478325860
1.175,292913843,-1478325860
1.176,292913843,-1478325860
1.177,292913843,573244993
1.178,292913843,573244993
1.179,-1346682295,573244993
1.18,-1346682295,573244993
1.181,-1346682295,-110150234
1.182,-1346682295,-110150234
1.183,727339086,-110150234
1.184,727339086,-110150234
1.185,727339086,-250473091
1.186,727339086,-250473091
1.187,1000177133,-250473091
1.188,1000177133,-250473091
1.189,1000177133,-819894527
1.19,1000177133,-819894527
1.191,701791854,-819894527
1.192,701791854,-819894527
1.193,701791854,1625001561
1.194,701791854,1625001561
1.195,1708305232,1625001561
1.196,1708305232,1625001561
1.197,1708305232,177974281
1.198,1708305232,177974281
1.199,1148308275,177974281
1.2,1148308275,177974281
1.201,1148308275,-1936002216
1.202,1148308275,-1936002216
1.203,253876332,-1936002216
1.204,253876332,-1936002216
1.205,253876332,-1155324477
1.206,253876332,-1155324477
1.207,-458392615,-1155324477
1.208,-458392615,-1155324477
1.209,-458392615,826292005
1.21,-458392615,826292005
1.211,1882840204,826292005
1.212,1882840204,826292005
1.213,1882840204,1281941227
1.214,1882840204,1281941227
1.215,1675434072,1281941227
1.216,1675434072,1281941227
1.217,1675434072,1877578264
1.218,1675434072,1877578264
1.219,-933734305,1877578264
1.22,-933734305,1877578264
1.221,-933734305,-1016741383
1.222,-933734305,-1016741383
1.223,-1255695289,-1016741383
1.224,-1255695289,-1016741383
1.225,-1255695289,239134833
1.226,-1255695289,239134833
1.227,1774614188,239134833
1.228,1774614188,239134833
1.229,1774614188,1635671092
1.23,1774614188,1635671092
1.231,-1752914717,1635671092
1.232,-1752914717,1635671092
1.233,-1752914717,-127400419
1.234,-1752914717,-127400419
1.235,-1833031983,-127400419
1.236,-1833031983,-127400419
1.237,-1833031983,1390173120
1.238,-1833031983,1390173120
1.239,-1389603685,1390173120
1.24,-1389603685,1390173120
1.241,-1389603685,92129890
1.242,-1389603685,92129890
1.243,-1885282325,92129890
1.244,-1885282325,92129890
1.245,-1885282325,-660171418
1.246,-1885282325,-660171418
1.247,1099125474,-660171418
1.248,1099125474,-660171418
1.249,1099125474,33233228
1.25,1099125474,33233228
1.251,474823811,33233228
1.252,474823811,33233228
1.253,474823811,2077356595
1.254,474823811,2077356595
1.255,1205476719,2077356595
1.256,1205476719,2077356595
1.257,1205476719,1819842070
1.258,1205476719,1819842070
1.259,1318508798,1819842070
1.26,1318508798,1819842070
1.261,1318508798,-524879451
1.262,1318508798,-524879451
1.263,-280612890,-524879451
1.264,-280612890,-524879451
1.265,-280612890,1992787587
1.266,-280612890,1992787587
1.267,-2111710910,1992787587
1.268,-2111710910,1992787587
1.269,-2111710910,-1734699085
1.27,-2111710910,-1734699085
1.271,840367006,-1734699085
1.272,840367006,-1734699085
1.273,840367006,2084963914
1.274,840367006,2084963914
1.275,629946671,2084963914
1.276,629946671,2084963914
1.277,629946671,-1378954312
1.278,629946671,-1378954312
1.279,1724559754,-1378954312
1.28,1724559754,-1378954312
1.281,1724559754,1620246697
1.282,1724559754,1620246697
1.283,-290030837,1620246697
1.284,-290030837,1620246697
1.285,-290030837,-1304515916
1.286,-290030837,-1304515916
1.287,-921190444,-1304515916
1.288,-921190444,-1304515916
1.289,-921190444,1939369951
1.29,-921190444,1939369951
1.291,1939369951,-921190444
1.292,1939369951,-921190444
1.293,-1304515916,-921190444
1.294,-1304515916,-921190444
1.295,-1304515916,-290030837
1.296,-1304515916,-290030837
1.297,1620246697,-290030837
1.298,1620246697,-290030837
1.299,1620246697,1724559754
1.3,1620246697,1724559754
1.301,-1378954312,1724559754
1.302,-1378954312,1724559754
1.303,-1378954312,629946671
1.304,-1378954312,629946671
1.305,2084963914,629946671
1.306,2084963914,629946671
1.307,2084963914,840367006
1.308,2084963914,840367006
1.309,-1734699085,840367006
1.31,-1734699085,840367006
1.311,-1734699085,-2111710910
1.312,-1734699085,-2111710910
1.313,1992787587,-2111710910
1.314,1992787587,-2111710910
1.315,1992787587,-280612890
1.316,1992787587,-280612890
1.317,-524879451,-280612890
1.318,-524879451,-280612890
1.319,-524879451,1318508798
1.32,-524879451,1318508798
1.321,1819842070,1318508798
1.322,1819842070,1318508798
1.323,1819842070,1205476719
1.324,1819842070,1205476719
1.325,2077356595,1205476719
1.326,2077356595,1205476719
1.327,2077356595,474823811
1.328,2077356595,474823811
1.329,33233228,474823811
1.33,33233228,474823811
1.331,33233228,1099125474
1.332,33233228,1099125474
1.333,-660171418,1099125474
1.334,-660171418,1099125474
1.335,-660171418,-1885282325
1.336,-660171418,-1885282325
1.337,92129890,-1885282325
1.338,92129890,-1885282325
1.339,92129890,-1389603685
1.34,92129890,-1389603685
1.341,1390173120,-1389603685
1.342,1390173120,-1389603685
1.343,1390173120,-1833031983
1.344,1390173120,-1833031983
1.345,-127400419,-1833031983
1.346,-127400419,-1833031983
1.347,-127400419,-1752914717
1.348,-127400419,-1752914717
1.349,1635671092,-1752914717
1.35,1635671092,-1752914717
1.351,1635671092,1774614188
1.352,1635671092,1774614188
1.353,239134833,1774614188
1.354,239134833,1774614188
1.355,239134833,-1255695289
1.356,239134833,-1255695289
1.357,-1016741383,-1255695289
1.358,-1016741383,-1255695289
1.359,-1016741383,-933734305
1.36,-1016741383,-933734305
1.361,1877578264,-933734305
1.362,1877578264,-933734305
1.363,1877578264,1675434072
1.364,1877578264,1675434072
1.365,1281941227,1675434072
1.366,1281941227,1675434072
1.367,1281941227,1882840204
1.368,1281941227,1882840204
1.369,826292005,1882840204
1.37,826292005,1882840204
1.371,826292005,-458392615
1.372,826292005,-458392615
1.373,-1155324477,-458392615
1.374,-1155324477,-458392615
1.375,-1155324477,253876332
1.376,-1155324477,253876332
1.377,-1936002216,253876332
1.378,-1936002216,253876332
1.379,-1936002216,1148308275
1.38,-1936002216,1148308275
1.381,177974281,1148308275
1.382,177974281,1148308275
1.383,177974281,1708305232
1.384,177974281,1708305232
1.385,1625001561,1708305232
1.386,1625001561,1708305232
1.387,1625001561,701791854
1.388,1625001561,701791854
1.389,-819894527,701791854
1.39,-819894527,701791854
1.391,-819894527,1000177133
1.392,-819894527,1000177133
1.393,-250473091,1000177133
1.394,-250473091,1000177133
1.395,-250473091,727339086
1.396,-250473091,727339086
1.397,-110150234,727339086
1.398,-110150234,727339086
1.399,-110150234,-1346682295
1.4,-110150234,-1346682295
1.401,573244993,-1346682295
1.402,573244993,-1346682295
1.403,573244993,292913843
1.404,573244993,292913843
1.405,-1478325860,292913843
1.406,-1478325860,292913843
1.407,-1478325860,2067895751
1.408,-1478325860,2067895751
1.409,-1718868221,2067895751
1.41,-1718868221,2067895751
1.411,-1718868221,-792698049
1.412,-1718868221,-792698049
1.413,-876998432,-792698049
1.414,-876998432,-792698049
1.415,-876998432,-556631030
1.416,-876998432,-556631030
1.417,24752480,-556631030
1.418,24752480,-556631030
1.419,24752480,1663819792
1.42,24752480,1663819792
1.421,184191071,1663819792
1.422,184191071,1663819792
1.423,184191071,-501870305
1.424,184191071,-501870305
1.425,-678501912,-501870305
1.426,-678501912,-501870305
1.427,-678501912,1849272375
1.428,-678501912,1849272375
1.429,1853164529,1849272375
1.43,1853164529,1849272375
1.431,1853164529,-1068194295
1.432,1853164529,-1068194295
1.433,831832362,-1068194295
1.434,831832362,-1068194295
1.435,831832362,481910795
1.436,831832362,481910795
1.437,800171412,481910795
1.438,800171412,481910795
1.439,800171412,866256911
1.44,800171412,866256911
1.441,183006921,866256911
1.442,183006921,866256911
1.443,183006921,515534523
1.444,183006921,515534523
1.445,-603102458,515534523
1.446,-603102458,515534523
1.447,-603102458,-102897209
1.448,-603102458,-102897209
1.449,1061405951,-102897209
1.45,1061405951,-102897209
1.451,1061405951,-1276933592
1.452,1061405951,-1276933592
1.453,928464087,-1276933592
1.454,928464087,-1276933592
1.455,928464087,-841837645
1.456,928464087,-841837645
1.457,1412249695,-841837645
1.458,1412249695,-841837645
1.459,1412249695,766583405
1.46,1412249695,766583405
1.461,393982072,766583405
1.462,393982072,766583405
1.463,393982072,-1443673968
1.464,393982072,-1443673968
1.465,-842225658,-1443673968
1.466,-842225658,-1443673968
1.467,-842225658,1502566733
1.468,-842225658,1502566733
1.469,-1041136892,1502566733
1.47,-1041136892,1502566733
1.471,-1041136892,1328806373
1.472,-1041136892,1328806373
1.473,818276180,1328806373
1.474,818276180,1328806373
1.475,818276180,-906573144
1.476,818276180,-906573144
1.477,-524097970,-906573144
1.478,-524097970,-906573144
1.479,-524097970,1257149382
1.48,-524097970,1257149382
1.481,-168051632,1257149382
1.482,-168051632,1257149382
1.483,-168051632,431154451
1.484,-168051632,431154451
1.485,-1296145362,431154451
1.486,-1296145362,431154451
1.487,-1296145362,1617721428
1.488,-1296145362,1617721428
1.489,737281296,1617721428
1.49,737281296,1617721428
1.491,737281296,-1212667363
1.492,737281296,-1212667363
1.493,-1675194362,-1212667363
1.494,-1675194362,-1212667363
1.495,-1675194362,957147365
1.496,-1675194362,957147365
1.497,-972014620,957147365
1.498,-972014620,957147365
1.499,-972014620,234289607
1.5,-972014620,234289607
1.501,-613512500,234289607
1.502,-613512500,234289607
1.503,-613512500,-1178466119
1.504,-613512500,-1178466119
1.505,1330140138,-1178466119
1.506,1330140138,-1178466119
1.507,1330140138,706844599
1.508,1330140138,706844599
1.509,1253745979,706844599
1.51,1253745979,706844599
1.511,1253745979,-763108727
1.512,1253745979,-763108727
1.513,538732476,-763108727
1.514,538732476,-763108727
1.515,538732476,619197833
1.516,538732476,619197833
1.517,-1348469704,619197833
1.518,-1348469704,619197833
1.519,-1348469704,1514971768
1.52,-1348469704,1514971768
1.521,-1065735379,1514971768
1.522,-1065735379,1514971768
1.523,-1065735379,-952472185
1.524,-1065735379,-952472185
1.525,-870194751,-952472185
1.526,-870194751,-952472185
1.527,-870194751,206643390
1.528,-870194751,206643390
1.529,1762524820,206643390
1.53,1762524820,206643390
1.531,1762524820,605150497
1.532,1762524820,605150497
1.533,-130547259,605150497
1.534,-130547259,605150497
1.535,-130547259,-1838234982
1.536,-130547259,-1838234982
1.537,-1627186469,-1838234982
1.538,-1627186469,-1838234982
1.539,-1627186469,1183301496
1.54,-1627186469,1183301496
1.541,906412107,1183301496
1.542,906412107,1183301496
1.543,906412107,536779689
1.544,906412107,536779689
1.545,-2021161081,536779689
1.546,-2021161081,536779689
1.547,-2021161081,-2021161081
1.548,-2021161081,-2021161081
1.549,-859300444,309334259
1.55,-859300444,309334259
1.551,1854315775,309334259
1.552,1854315775,309334259
1.553,1854315775,-79734249
1.554,1854315775,-79734249
1.555,-1937309308,-79734249
1.556,-1937309308,-79734249
1.557,-1937309308,2079345866
1.558,-1937309308,2079345866
1.559,1835485815,2079345866
1.56,1835485815,2079345866
1.561,1835485815,726429704
1.562,1835485815,726429704
1.563,2056938019,726429704
1.564,2056938019,726429704
1.565,2056938019,1558447513
1.566,2056938019,1558447513
1.567,-1213457501,1558447513
1.568,-1213457501,1558447513
1.569,-1213457501,-488719433
1.57,-1213457501,-488719433
1.571,-549335531,-488719433
1.572,-549335531,-488719433
1.573,-549335531,-41400143
1.574,-549335531,-41400143
1.575,1832547926,-41400143
1.576,1832547926,-41400143
1.577,1832547926,-825204263
1.578,1832547926,-825204263
1.579,1244930645,-825204263
1.58,1244930645,-825204263
1.581,1244930645,-1098390097
1.582,1244930645,-1098390097
1.583,1805584522,-1098390097
1.584,1805584522,-1098390097
1.585,1805584522,-863812661
1.586,1805584522,-863812661
1.587,-1517028083,-863812661
1.588,-1517028083,-863812661
1.589,-1517028083,-1799081671
1.59,-1517028083,-1799081671
1.591,-1176322170,-1799081671
1.592,-1176322170,-1799081671
1.593,-1176322170,521498759
1.594,-1176322170,521498759
1.595,-1992931939,521498759
1.596,-1992931939,521498759
1.597,-1992931939,1162352011
1.598,-1992931939,1162352011
1.599,651951831,1162352011
1.6,651951831,1162352011
1.601,651951831,-727135730
1.602,651951831,-727135730
1.603,1672688695,-727135730
1.604,1672688695,-727135730
1.605,1672688695,-158877011
1.606,1672688695,-158877011
1.607,-2008674828,-158877011
1.608,-2008674828,-158877011
1.609,-2008674828,-551700584
1.61,-2008674828,-551700584
1.611,377176184,-551700584
1.612,377176184,-551700584
1.613,377176184,1783015050
1.614,377176184,1783015050
1.615,-2067349481,1783015050
1.616,-2067349481,1783015050
1.617,-2067349481,985770311
1.618,-2067349481,985770311
1.619,20180570,985770311
1.62,20180570,985770311
1.621,20180570,1647523998
