"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","freqHz","J1.phi","J1.w","T2"
0.7868598942,-3.145991696,-0.05107108808,-1.397245037,1.078026557e-013,-0.727558945,-3.325239091,0.2,5.270795679,3.376310179,0.4
0.7870265608,-3.146000038,-0.04903076996,-1.397245037,1.078026557e-013,-0.7281131898,-3.325697651,0.2,5.271358265,3.374728421,0.4
0.7871932275,-3.14600804,-0.04699890082,-1.397245037,1.078026557e-013,-0.7286675109,-3.326156066,0.2,5.271920589,3.373154967,0.4
0.7873598942,-3.146015705,-0.04497549863,-1.397245037,1.078026557e-013,-0.7292219085,-3.326614335,0.2,5.272482651,3.371589834,0.4
0.7874154497,-3.146018185,-0.04430291586,-1.397245037,1.078026557e-013,-0.7294067246,-3.326767059,0.2,5.272669947,3.371069975,0.4
0.7874254497,-3.146018627,-0.04418195113,-1.397245037,1.078026557e-013,-0.7294399924,-3.326794548,0.2,5.272703657,3.370976499,0.4
0.7874354497,-3.146019067,-0.04406105538,-1.397245037,1.078026557e-013,-0.7294732608,-3.326822035,0.2,5.272737365,3.37088309,0.4
0.7874854497,-3.146021248,-0.04345700237,-1.397245037,1.078026557e-013,-0.7296396068,-3.326959465,0.2,5.272905893,3.370416467,0.4
0.7877354497,-3.146031733,-0.04044751628,-1.397245037,1.078026557e-013,-0.7304714334,-3.327646428,0.2,5.273748203,3.368093945,0.4
0.7887354497,-3.146066239,-0.02860166759,-1.397245037,1.078026557e-013,-0.7338004526,-3.330391007,0.2,5.277111729,3.358992675,0.4
0.7889021164,-3.146070845,-0.02665744762,-1.397245037,1.078026557e-013,-0.7343555558,-3.330847927,0.2,5.277671438,3.357505374,0.4
0.789068783,-3.14607513,-0.02472188195,-1.397245037,1.078026557e-013,-0.7349107352,-3.3313047,0.2,5.278230902,3.356026582,0.4
0.7892354497,-3.146079094,-0.02279498833,-1.397245037,1.078026557e-013,-0.7354659906,-3.331761327,0.2,5.278790122,3.354556315,0.4
0.7892910053,-3.146080344,-0.02215461615,-1.397245037,1.078026557e-013,-0.7356510926,-3.331913504,0.2,5.278976474,3.35406812,0.4
0.7893305298,-3.146081212,-0.02169961532,-1.397245037,1.078026557e-013,-0.735782787,-3.332021758,0.2,5.279109036,3.353721374,0.4
0.7893405298,-3.146081428,-0.02158457395,-1.397245037,1.078026557e-013,-0.7358161074,-3.332049146,0.2,5.279142573,3.35363372,0.4
0.7893505298,-3.146081642,-0.0214696001,-1.397245037,1.078026557e-013,-0.7358494283,-3.332076533,0.2,5.279176108,3.353546133,0.4
0.7894005298,-3.146082696,-0.02089516177,-1.397245037,1.078026557e-013,-0.736016037,-3.33221346,0.2,5.27934377,3.353108622,0.4
0.7896505298,-3.146087558,-0.01803400895,-1.397245037,1.078026557e-013,-0.7368491767,-3.332897909,0.2,5.280181772,3.350931918,0.4
0.7906505298,-3.146099949,-0.006785532618,-1.397245037,1.078026557e-013,-0.7401834423,-3.335632422,0.2,5.283528429,3.342417955,0.4
0.7908157112,-3.146100921,-0.004957870536,-1.397245037,1.078026557e-013,-0.7407344639,-3.336083606,0.2,5.284080422,3.341041477,0.4
0.7909808925,-3.146101594,-0.003138883344,-1.397245037,1.078026557e-013,-0.74128556,-3.336534647,0.2,5.284632191,3.33967353,0.4
0.7911460739,-3.146101971,-0.001328583605,-1.397245037,1.078026557e-013,-0.7418367304,-3.336985544,0.2,5.285183739,3.338314128,0.4
0.7912011344,-3.14610203,-0.0007270789159,-1.397245037,1.078026557e-013,-0.7420204705,-3.337135811,0.2,5.285367538,3.33786289,0.4
0.7912321781,-3.146102049,-0.0003883688828,-1.397245037,1.078026557e-013,-0.7421240689,-3.337220526,0.2,5.285471155,3.337608895,0.4
0.7912532218,-3.146102056,-0.0001589406502,-1.397245037,1.078026557e-013,-0.742194297,-3.33727795,0.2,5.28554139,3.33743689,0.4
0.7912632218,-3.146102057,-4.99654268e-005,-1.397245037,1.078026557e-013,-0.7422276699,-3.337305237,0.2,5.285574765,3.337355202,0.4
0.7912732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7422610428,-3.337312881,0.2,5.285608138,3.337312881,0.4
0.7913232218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.742427906,-3.337268032,0.2,5.285775001,3.337268032,0.4
0.7915732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7432621911,-3.337047321,0.2,5.286609286,3.337047321,0.4
0.7925732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7465988219,-3.336226014,0.2,5.289945917,3.336226014,0.4
0.7935732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7499346953,-3.335506538,0.2,5.293281791,3.335506538,0.4
0.7945732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.753269906,-3.334889626,0.2,5.296617001,3.334889626,0.4
0.7955732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7566045466,-3.33437585,0.2,5.299951642,3.33437585,0.4
0.7965732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7599387188,-3.33396572,0.2,5.303285814,3.33396572,0.4
0.7975732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7632725275,-3.333659647,0.2,5.306619623,3.333659647,0.4
0.7985732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7666060796,-3.333457854,0.2,5.309953175,3.333457854,0.4
0.7995732218,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.769939481,-3.333360673,0.2,5.313286576,3.333360673,0.4
0.7997398884,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7704950406,-3.333354673,0.2,5.313842136,3.333354673,0.4
0.7999065551,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7710505994,-3.333351547,0.2,5.314397695,3.333351547,0.4
0.7999621107,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7712357856,-3.333351148,0.2,5.314582881,3.333351148,0.4
0.79999,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7713287505,-3.33335107,0.2,5.314675846,3.33335107,0.4
0.8,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7713620841,-3.333351062,0.2,5.314709179,3.333351062,0.4
0.80005,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7715287516,-3.333351202,0.2,5.314875847,3.333351202,0.4
0.8003,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7723620901,-3.333355817,0.2,5.315709185,3.333355817,0.4
0.8013,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7756954904,-3.333439646,0.2,5.319042586,3.333439646,0.4
0.8023,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7790290561,-3.333628002,0.2,5.322376151,3.333628002,0.4
0.8033,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7823628678,-3.333920728,0.2,5.325709963,3.333920728,0.4
0.8043,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7856970246,-3.334317557,0.2,5.32904412,3.334317557,0.4
0.8053,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7890316293,-3.334818106,0.2,5.332378725,3.334818106,0.4
0.8063,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.792366786,-3.33542188,0.2,5.335713881,3.33542188,0.4
0.8073,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7957026103,-3.336128195,0.2,5.339049706,3.336128195,0.4
0.8083,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.7990391872,-3.336936446,0.2,5.342386283,3.336936446,0.4
0.8093,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8023766192,-3.337845844,0.2,5.345723714,3.337845844,0.4
0.8103,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8057150078,-3.338855494,0.2,5.349062103,3.338855494,0.4
0.8113,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8090544538,-3.339964396,0.2,5.352401549,3.339964396,0.4
0.8123,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8123950604,-3.341171407,0.2,5.355742156,3.341171407,0.4
0.8133,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8157369295,-3.342475262,0.2,5.359084025,3.342475262,0.4
0.8143,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8190801458,-3.343874816,0.2,5.362427241,3.343874816,0.4
0.8153,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8224248051,-3.345368688,0.2,5.3657719,3.345368688,0.4
0.8163,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.825771002,-3.3469554,0.2,5.369118097,3.3469554,0.4
0.8173,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8291188295,-3.348633378,0.2,5.372465925,3.348633378,0.4
0.8183,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8324683848,-3.350400833,0.2,5.37581548,3.350400833,0.4
0.8193,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.835819754,-3.35225605,0.2,5.379166849,3.35225605,0.4
0.8203,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8391730172,-3.354197336,0.2,5.382520112,3.354197336,0.4
0.8213,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8425282604,-3.356222768,0.2,5.385875356,3.356222768,0.4
0.8223,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8458855676,-3.358330337,0.2,5.389232663,3.358330337,0.4
0.8233,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8492450208,-3.360517947,0.2,5.392592116,3.360517947,0.4
0.8243,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.852606707,-3.362783207,0.2,5.395953802,3.362783207,0.4
0.8253,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8559706873,-3.365124287,0.2,5.399317783,3.365124287,0.4
0.8263,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8593370134,-3.367539652,0.2,5.402684109,3.367539652,0.4
0.8273,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8627057962,-3.37002564,0.2,5.406052892,3.37002564,0.4
0.8274666667,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8632675026,-3.37044672,0.2,5.406614598,3.37044672,0.4
0.8274957342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8633654743,-3.370520353,0.2,5.40671257,3.370520353,0.4
0.8275057342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8633991796,-3.370545698,0.2,5.406746275,3.370545698,0.4
0.8275557342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8635677104,-3.370672545,0.2,5.406914806,3.370672545,0.4
0.8278057342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8644104598,-3.371309309,0.2,5.407757555,3.371309309,0.4
0.8288057342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8677830711,-3.37389754,0.2,5.411130166,3.37389754,0.4
0.8298057342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8711583107,-3.376550023,0.2,5.414505406,3.376550023,0.4
0.8308057342,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8745362357,-3.379264395,0.2,5.417883331,3.379264395,0.4
0.8309724009,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8750994906,-3.379722529,0.2,5.418446586,3.379722529,0.4
0.8311390675,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8756628216,-3.380182314,0.2,5.419009917,3.380182314,0.4
0.8311572578,-3.146102058,5.368969158e-016,-1.397245037,1.078026557e-013,-0.8757243089,-3.380232596,0.2,5.419071404,3.380232596,0.4
0.8311672578,-3.146102058,-1.232668418e-008,-1.397245037,1.078026557e-013,-0.8757581117,-3.380260242,0.2,5.419105207,3.380260255,0.4
0.8311909396,-3.146102058,-1.794021832e-005,-1.397245037,1.078026557e-013,-0.8758381633,-3.380319806,0.2,5.419185259,3.380337746,0.4
0.8313093488,-3.146102066,-0.0001091780485,-1.397245037,1.078026557e-013,-0.8762384421,-3.380617577,0.2,5.419585545,3.380726755,0.4
0.8318039716,-3.146102221,-0.0005188805363,-1.397245037,1.078026557e-013,-0.8779108803,-3.381860615,0.2,5.421258139,3.382379495,0.4
0.8323827215,-3.146102678,-0.001055932617,-1.397245037,1.078026557e-013,-0.8798685524,-3.383313386,0.2,5.423216268,3.384369319,0.4
0.8330608906,-3.146103635,-0.001762414449,-1.397245037,1.078026557e-013,-0.8821635873,-3.385013401,0.2,5.425512259,3.386775816,0.4
0.8338557115,-3.146105405,-0.00269305601,-1.397245037,1.078026557e-013,-0.8848548574,-3.387002653,0.2,5.4282053,3.389695709,0.4
0.8347888243,-3.146108482,-0.003921724063,-1.397245037,1.078026557e-013,-0.8880164007,-3.389333631,0.2,5.43136992,3.393255355,0.4
0.8357888243,-3.146113126,-0.00539382113,-1.397245037,1.078026557e-013,-0.8914069811,-3.391826435,0.2,5.434765144,3.397220256,0.4
0.8367888243,-3.146119314,-0.007017899082,-1.397245037,1.078026557e-013,-0.8948000517,-3.394313791,0.2,5.438164403,3.40133169,0.4
0.8377888243,-3.146127196,-0.008784982827,-1.397245037,1.078026557e-013,-0.898195607,-3.396795694,0.2,5.44156784,3.405580676,0.4
0.8387888243,-3.146136906,-0.01068593607,-1.397245037,1.078026557e-013,-0.9015936414,-3.39927214,0.2,5.444975585,3.409958076,0.4
0.8397888243,-3.146148585,-0.01271165782,-1.397245037,1.078026557e-013,-0.9049941495,-3.401743126,0.2,5.448387772,3.414454784,0.4
0.8407888243,-3.146162341,-0.01485274852,-1.397245037,1.078026557e-013,-0.9083971259,-3.404208648,0.2,5.451804505,3.419061397,0.4
0.8417888243,-3.146178298,-0.01709993573,-1.397245037,1.078026557e-013,-0.911802565,-3.406668702,0.2,5.455225901,3.423768638,0.4
0.8427888243,-3.146196548,-0.01944364898,-1.397245037,1.078026557e-013,-0.9152104614,-3.409123284,0.2,5.458652047,3.428566933,0.4
0.8437888243,-3.146217188,-0.02187437821,-1.397245037,1.078026557e-013,-0.9186208097,-3.41157239,0.2,5.462083035,3.433446768,0.4
0.8447888243,-3.146240299,-0.02438247429,-1.397245037,1.078026557e-013,-0.9220336044,-3.414016016,0.2,5.465518941,3.43839849,0.4
0.8457888243,-3.146265949,-0.02695820938,-1.397245037,1.078026557e-013,-0.9254488399,-3.416454158,0.2,5.468959826,3.443412368,0.4
0.8467888243,-3.14629421,-0.02959188805,-1.397245037,1.078026557e-013,-0.9288665108,-3.418886813,0.2,5.472405758,3.448478701,0.4
0.8477888243,-3.146325123,-0.03227366193,-1.397245037,1.078026557e-013,-0.9322866117,-3.421313977,0.2,5.475856772,3.453587639,0.4
0.8487888243,-3.146358743,-0.03499376017,-1.397245037,1.078026557e-013,-0.935709137,-3.423735646,0.2,5.479312917,3.458729406,0.4
0.8497888243,-3.146395095,-0.03774230648,-1.397245037,1.078026557e-013,-0.9391340811,-3.426151815,0.2,5.482774213,3.463894122,0.4
0.8507888243,-3.146434207,-0.04050946458,-1.397245037,1.078026557e-013,-0.9425614387,-3.428562482,0.2,5.486240683,3.469071947,0.4
0.8517888243,-3.146476093,-0.04328536776,-1.397245037,1.078026557e-013,-0.9459912043,-3.430967643,0.2,5.489712334,3.47425301,0.4
0.8527888243,-3.14652075,-0.04606017474,-1.397245037,1.078026557e-013,-0.9494233722,-3.433367292,0.2,5.49318916,3.479427467,0.4
0.8537888243,-3.146568178,-0.04882405533,-1.397245037,1.078026557e-013,-0.952857937,-3.435761428,0.2,5.496671153,3.484585483,0.4
0.8547888243,-3.14661832,-0.05156730846,-1.397245037,1.078026557e-013,-0.9562948932,-3.438150046,0.2,5.500158251,3.489717354,0.4
0.8557888243,-3.146671188,-0.05428006883,-1.397245037,1.078026557e-013,-0.9597342352,-3.440533142,0.2,5.503650461,3.494813211,0.4
0.8567888243,-3.14672678,-0.0569525106,-1.397245037,1.078026557e-013,-0.9631759576,-3.442910713,0.2,5.507147775,3.499863223,0.4
0.8577888243,-3.146785016,-0.05957509278,-1.397245037,1.078026557e-013,-0.9666200548,-3.445282754,0.2,5.510650109,3.504857847,0.4
0.8587888243,-3.146845863,-0.06213811694,-1.397245037,1.078026557e-013,-0.9700665212,-3.447649262,0.2,5.514157422,3.509787379,0.4
0.8597888243,-3.146909236,-0.06463216035,-1.397245037,1.078026557e-013,-0.9735153514,-3.450010234,0.2,5.517669625,3.514642394,0.4
0.8607888243,-3.146975072,-0.067047709,-1.397245037,1.078026557e-013,-0.9769665398,-3.452365665,0.2,5.521186649,3.519413374,0.4
0.8617888243,-3.147043278,-0.06937547941,-1.397245037,1.078026557e-013,-0.9804200809,-3.454715552,0.2,5.524708397,3.524091031,0.4
0.8627888243,-3.147113765,-0.07160619852,-1.397245037,1.078026557e-013,-0.9838759691,-3.457059891,0.2,5.528234772,3.528666089,0.4
0.8637888243,-3.147186432,-0.07373072424,-1.397245037,1.078026557e-013,-0.9873341988,-3.459398678,0.2,5.531765669,3.533129403,0.4
0.8647888243,-3.147261163,-0.07574011472,-1.397245037,1.078026557e-013,-0.9907947646,-3.461731911,0.2,5.535300965,3.537472025,0.4
0.8657888243,-3.147337847,-0.07762536777,-1.397245037,1.078026557e-013,-0.9942576608,-3.464059584,0.2,5.538840545,3.541684952,0.4
0.8667888243,-3.147416344,-0.07937791238,-1.397245037,1.078026557e-013,-0.9977228819,-3.466381694,0.2,5.542384264,3.545759607,0.4
0.8677888243,-3.14749653,-0.08098897004,-1.397245037,1.078026557e-013,-1.001190422,-3.468698239,0.2,5.54593199,3.549687209,0.4
0.8687888243,-3.147578248,-0.08245026424,-1.397245037,1.078026557e-013,-1.004660276,-3.471009213,0.2,5.549483562,3.553459477,0.4
0.8697888243,-3.147661353,-0.08375339668,-1.397245037,1.078026557e-013,-1.008132439,-3.473314614,0.2,5.553038829,3.55706801,0.4
0.8707888243,-3.147745677,-0.08489033718,-1.397245037,1.078026557e-013,-1.011606904,-3.475614437,0.2,5.556597618,3.560504774,0.4
0.8717888243,-3.147831052,-0.08585316575,-1.397245037,1.078026557e-013,-1.015083666,-3.47790868,0.2,5.560159755,3.563761846,0.4
0.8727888243,-3.147917302,-0.08663405595,-1.397245037,1.078026557e-013,-1.018562719,-3.480197338,0.2,5.563725059,3.566831394,0.4
0.8737888243,-3.148004234,-0.0872256813,-1.397245037,1.078026557e-013,-1.022044059,-3.482480408,0.2,5.56729333,3.569706089,0.4
0.8747888243,-3.148091665,-0.08762044139,-1.397245037,1.078026557e-013,-1.025527678,-3.484757886,0.2,5.570864381,3.572378327,0.4
0.8757888243,-3.148179386,-0.08781148033,-1.397245037,1.078026557e-013,-1.029013573,-3.487029769,0.2,5.574437996,3.574841249,0.4
0.875955491,-3.148194021,-0.08782299266,-1.397245037,1.078026557e-013,-1.029594776,-3.487407872,0.2,5.575033834,3.575230864,0.4
0.8761221576,-3.148208658,-0.08782860772,-1.397245037,1.078026557e-013,-1.030176042,-3.487785819,0.2,5.575629737,3.575614427,0.4
0.8761777132,-3.148213537,-0.0878291631,-1.397245037,1.078026557e-013,-1.030369811,-3.487911767,0.2,5.575828385,3.57574093,0.4
0.8761877132,-3.148214415,-0.08782919299,-1.397245037,1.078026557e-013,-1.03040469,-3.487934436,0.2,5.575864143,3.575763629,0.4
0.8761977132,-3.148215293,-0.08782919696,-1.397245037,1.078026557e-013,-1.03043957,-3.487957104,0.2,5.575899901,3.575786301,0.4
0.8762477132,-3.148219685,-0.08782878818,-1.397245037,1.078026557e-013,-1.030613972,-3.488070433,0.2,5.576078694,3.575899222,0.4
0.8764977132,-3.148241641,-0.0878192451,-1.397245037,1.078026557e-013,-1.031486061,-3.488636885,0.2,5.57697274,3.57645613,0.4
0.8774977132,-3.148329387,-0.08764553607,-1.397245037,1.078026557e-013,-1.03497583,-3.490899197,0.2,5.580550254,3.578544733,0.4
0.8776643799,-3.14834399,-0.08759517636,-1.397245037,1.078026557e-013,-1.035557678,-3.491275704,0.2,5.581146705,3.57887088,0.4
0.8778310465,-3.148358583,-0.08753861333,-1.397245037,1.078026557e-013,-1.036139588,-3.491652056,0.2,5.581743209,3.579190669,0.4
0.8779977132,-3.148373167,-0.08747583516,-1.397245037,1.078026557e-013,-1.036721562,-3.492028251,0.2,5.582339767,3.579504087,0.4
0.8781643799,-3.148387741,-0.08740680504,-1.397245037,1.078026557e-013,-1.037303598,-3.492404292,0.2,5.582936376,3.579811097,0.4
0.8782199354,-3.148392596,-0.08738239967,-1.397245037,1.078026557e-013,-1.037497624,-3.492529604,0.2,5.583135257,3.579912003,0.4
0.8782343034,-3.148393851,-0.08737597417,-1.397245037,1.078026557e-013,-1.037547804,-3.492562009,0.2,5.583186693,3.579937984,0.4
0.8782443034,-3.148394725,-0.08737147446,-1.397245037,1.078026557e-013,-1.03758273,-3.492584563,0.2,5.583222493,3.579956037,0.4
0.8782543034,-3.148395599,-0.08736691588,-1.397245037,1.078026557e-013,-1.037617657,-3.492607115,0.2,5.583258293,3.579974031,0.4
0.8783043034,-3.148399966,-0.08734381384,-1.397245037,1.078026557e-013,-1.037792291,-3.492719868,0.2,5.583437295,3.580063682,0.4
0.8785543034,-3.148421787,-0.08722041625,-1.397245037,1.078026557e-013,-1.038665543,-3.493283437,0.2,5.584332367,3.580503853,0.4
0.8795543034,-3.148508703,-0.08658327267,-1.397245037,1.078026557e-013,-1.042159952,-3.495534218,0.2,5.587913693,3.582117491,0.4
0.8805543034,-3.148594868,-0.08571150876,-1.397245037,1.078026557e-013,-1.045656609,-3.497779387,0.2,5.591496515,3.583490896,0.4
0.8815543034,-3.148680044,-0.08459938235,-1.397245037,1.078026557e-013,-1.049155509,-3.500018941,0.2,5.59508059,3.584618323,0.4
0.8825543034,-3.148763984,-0.08324131067,-1.397245037,1.078026557e-013,-1.052656645,-3.502252875,0.2,5.598665667,3.585494186,0.4
0.8835543034,-3.148846441,-0.08163199158,-1.397245037,1.078026557e-013,-1.056160013,-3.504481186,0.2,5.602251491,3.586113177,0.4
0.8845543034,-3.14892716,-0.07976641502,-1.397245037,1.078026557e-013,-1.059665606,-3.50670387,0.2,5.605837803,3.586470286,0.4
0.8855543034,-3.149005883,-0.07763986467,-1.397245037,1.078026557e-013,-1.063173419,-3.508920925,0.2,5.60942434,3.58656079,0.4
0.8865543034,-3.149082346,-0.07524796285,-1.397245037,1.078026557e-013,-1.066683446,-3.511132346,0.2,5.61301083,3.586380309,0.4
0.8875543034,-3.149156284,-0.07258641809,-1.397245037,1.078026557e-013,-1.070195682,-3.51333813,0.2,5.616597003,3.585924548,0.4
0.8885543034,-3.149227423,-0.06965138738,-1.397245037,1.078026557e-013,-1.07371012,-3.515538274,0.2,5.620182581,3.585189661,0.4
0.8895543034,-3.149295491,-0.06643918388,-1.397245037,1.078026557e-013,-1.077226756,-3.517732774,0.2,5.623767284,3.584171958,0.4
0.8905543034,-3.149360206,-0.06294650779,-1.397245037,1.078026557e-013,-1.080745584,-3.519921626,0.2,5.627350828,3.582868134,0.4
0.8915543034,-3.149421289,-0.05917034504,-1.397245037,1.078026557e-013,-1.084266598,-3.522104828,0.2,5.630932924,3.581275173,0.4
0.8925543034,-3.149478453,-0.05510797808,-1.397245037,1.078026557e-013,-1.087789792,-3.524282375,0.2,5.634513282,3.579390353,0.4
0.8935543034,-3.14953141,-0.05075699208,-1.397245037,1.078026557e-013,-1.09131516,-3.526454264,0.2,5.638091608,3.577211256,0.4
0.8945543034,-3.149579872,-0.04611527376,-1.397245037,1.078026557e-013,-1.094842698,-3.528620492,0.2,5.641667608,3.574735766,0.4
0.8955543034,-3.149623549,-0.0411809932,-1.397245037,1.078026557e-013,-1.0983724,-3.530781056,0.2,5.645240986,3.571962049,0.4
0.8965543034,-3.149662145,-0.03595264599,-1.397245037,1.078026557e-013,-1.101904259,-3.532935952,0.2,5.648811441,3.568888598,0.4
0.8975543034,-3.149695364,-0.03042902752,-1.397245037,1.078026557e-013,-1.10543827,-3.535085176,0.2,5.652378671,3.565514204,0.4
0.8985543034,-3.149722918,-0.02460923442,-1.397245037,1.078026557e-013,-1.108974427,-3.537228726,0.2,5.655942382,3.56183796,0.4
0.8995543034,-3.149744504,-0.01849267272,-1.397245037,1.078026557e-013,-1.112512725,-3.539366597,0.2,5.659502266,3.55785927,0.4
0.89999,-3.149751966,-0.01573480419,-1.397245037,1.078026557e-013,-1.114055018,-3.540296283,0.2,5.661052021,3.556031088,0.4
0.9,-3.149752123,-0.01567084418,-1.397245037,1.078026557e-013,-1.114090421,-3.540317609,0.2,5.661087581,3.555988453,0.4
0.90001,-3.149752279,-0.01565684199,-1.397245037,1.078026557e-013,-1.114125823,-3.540188933,0.2,5.661123141,3.555945775,0.4
0.90006,-3.14975306,-0.01558642921,-1.397245037,1.078026557e-013,-1.114302815,-3.539545548,0.2,5.661300932,3.555731977,0.4
0.90031,-3.149756912,-0.01522329042,-1.397245037,1.078026557e-013,-1.115187299,-3.536328409,0.2,5.66218973,3.554651699,0.4
0.90131,-3.149771316,-0.01358517429,-1.397245037,1.078026557e-013,-1.11871719,-3.523456302,0.2,5.665742127,3.550141476,0.4
0.90231,-3.149783829,-0.01165048785,-1.397245037,1.078026557e-013,-1.122234205,-3.510578507,0.2,5.669289755,3.545328995,0.4
0.90331,-3.149794306,-0.009419523498,-1.397245037,1.078026557e-013,-1.12573834,-3.497695022,0.2,5.672832468,3.540214545,0.4
0.90431,-3.149802443,-0.006893166111,-1.397245037,1.078026557e-013,-1.12922959,-3.484805843,0.2,5.676369954,3.534799009,0.4
0.90531,-3.1498079,-0.004072723301,-1.397245037,1.078026557e-013,-1.132707948,-3.471910966,0.2,5.67990187,3.529083689,0.4
0.9058992649,-3.14980975,-0.002273589459,-1.397245037,1.078026557e-013,-1.134751583,-3.464309799,0.2,5.681980381,3.525576037,0.4
0.9062939839,-3.149810387,-0.001011754924,-1.397245037,1.078026557e-013,-1.136118007,-3.45921705,0.2,5.683371506,3.523168644,0.4
0.9064029839,-3.149810471,-0.0006553376224,-1.397245037,1.078026557e-013,-1.136494985,-3.457810553,0.2,5.683755488,3.522495729,0.4
0.9065119839,-3.149810516,-0.0002954643083,-1.397245037,1.078026557e-013,-1.13687181,-3.456403987,0.2,5.684139396,3.521819291,0.4
0.9065483173,-3.149810523,-0.0001747385342,-1.397245037,1.078026557e-013,-1.136997384,-3.455935117,0.2,5.68426735,3.521593028,0.4
0.9066088728,-3.149810525,1.220811646e-016,-1.397245037,1.078026557e-013,-1.137206631,-3.455144501,0.2,5.684480586,3.52123323,0.4
0.9066188728,-3.149810525,1.220811646e-016,-1.397245037,1.078026557e-013,-1.137241176,-3.455004253,0.2,5.684515797,3.521192981,0.4
0.9066298258,-3.149810525,1.220811646e-016,-1.397245037,1.078026557e-013,-1.137279014,-3.454850639,0.2,5.684554363,3.521148897,0.4
0.9066845908,-3.149810525,1.220811646e-016,-1.397245037,1.078026557e-013,-1.13746817,-3.454082337,0.2,5.684747184,3.520928245,0.4
0.9069584157,-3.149810525,1.220811646e-016,-1.397245037,1.078026557e-013,-1.138413388,-3.450236724,0.2,5.685711131,3.519820882,0.4
