Time,heatCapacitor_T,switch_Controll,
4.699,35.5711,1,
4.7,35.5695,1,
4.701,35.568,1,
4.702,35.5664,1,
4.703,35.5649,1,
4.704,35.5633,1,
4.705,35.5618,1,
4.706,35.5602,1,
4.707,35.5586,1,
4.708,35.5571,1,
4.709,35.5555,1,
4.71,35.554,1,
4.711,35.5524,1,
4.712,35.5509,1,
4.713,35.5493,1,
4.714,35.5478,1,
4.715,35.5462,1,
4.716,35.5446,1,
4.717,35.5431,1,
4.718,35.5415,1,
4.719,35.54,1,
4.72,35.5384,1,
4.721,35.5369,1,
4.722,35.5353,1,
4.723,35.5338,1,
4.724,35.5322,1,
4.725,35.5307,1,
4.726,35.5291,1,
4.727,35.5276,1,
4.728,35.526,1,
4.729,35.5245,1,
4.73,35.5229,1,
4.731,35.5213,1,
4.732,35.5198,1,
4.733,35.5182,1,
4.734,35.5167,1,
4.735,35.5151,1,
4.736,35.5136,1,
4.737,35.512,1,
4.738,35.5105,1,
4.739,35.5089,1,
4.74,35.5074,1,
4.741,35.5058,1,
4.742,35.5043,1,
4.743,35.5027,1,
4.744,35.5012,1,
4.745,35.4996,1,
4.746,35.4981,1,
4.747,35.4965,1,
4.748,35.495,1,
4.749,35.4934,1,
4.75,35.4919,1,
4.751,35.4903,1,
4.752,35.4888,1,
4.753,35.4872,1,
4.754,35.4857,1,
4.755,35.4841,1,
4.756,35.4838,0,
4.757,35.4917,0,
4.758,35.4996,0,
4.759,35.5074,0,
4.76,35.5153,0,
4.761,35.5232,0,
4.762,35.5311,0,
4.763,35.5389,0,
4.764,35.5468,0,
4.765,35.5547,0,
4.766,35.5625,0,
4.767,35.5704,0,
4.768,35.5783,0,
4.769,35.5861,0,
4.77,35.594,0,
4.771,35.6019,0,
4.772,35.6097,0,
4.773,35.6176,0,
4.774,35.6254,0,
4.775,35.6333,0,
4.776,35.6412,0,
4.777,35.649,0,
4.778,35.6569,0,
4.779,35.6647,0,
4.78,35.6726,0,
4.781,35.6804,0,
4.782,35.6883,0,
4.783,35.6961,0,
4.784,35.704,0,
4.785,35.7118,0,
4.786,35.7197,0,
4.787,35.7275,0,
4.788,35.7354,0,
4.789,35.7432,0,
4.79,35.751,0,
4.791,35.7589,0,
4.792,35.7667,0,
4.793,35.7746,0,
4.794,35.7824,0,
4.795,35.7902,0,
4.796,35.7981,0,
4.797,35.8059,0,
4.798,35.8137,0,
4.799,35.8216,0,
4.8,35.8294,0,
4.801,35.8372,0,
4.802,35.8451,0,
4.803,35.8529,0,
4.804,35.8607,0,
4.805,35.8686,0,
4.806,35.8764,0,
4.807,35.8842,0,
4.808,35.892,0,
4.809,35.8999,0,
4.81,35.9077,0,
4.811,35.9155,0,
4.812,35.9233,0,
4.813,35.9311,0,
4.814,35.939,0,
4.815,35.9468,0,
4.816,35.9546,0,
4.817,35.9624,0,
4.818,35.9702,0,
4.819,35.978,0,
4.82,35.9858,0,
4.821,35.9937,0,
4.822,36.0015,0,
4.823,36.0093,0,
4.824,36.0171,0,
4.825,36.0249,0,
4.826,36.0327,0,
4.827,36.0405,0,
4.828,36.0483,0,
4.829,36.0561,0,
4.83,36.0639,0,
4.831,36.0717,0,
4.832,36.0795,0,
4.833,36.0873,0,
4.834,36.0951,0,
4.835,36.1029,0,
4.836,36.1107,0,
4.837,36.1185,0,
4.838,36.1263,0,
4.839,36.1341,0,
4.84,36.1418,0,
4.841,36.1496,0,
4.842,36.1574,0,
4.843,36.1652,0,
4.844,36.173,0,
4.845,36.1808,0,
4.846,36.1886,0,
4.847,36.1964,0,
4.848,36.2041,0,
4.849,36.2119,0,
4.85,36.2197,0,
4.851,36.2275,0,
4.852,36.2353,0,
4.853,36.243,0,
4.854,36.2508,0,
4.855,36.2586,0,
4.856,36.2664,0,
4.857,36.2741,0,
4.858,36.2819,0,
4.859,36.2897,0,
4.86,36.2974,0,
4.861,36.3052,0,
4.862,36.313,0,
4.863,36.3207,0,
4.864,36.3285,0,
4.865,36.3363,0,
4.866,36.344,0,
4.867,36.3518,0,
4.868,36.3596,0,
4.869,36.3673,0,
4.87,36.3751,0,
4.871,36.3828,0,
4.872,36.3906,0,
4.873,36.3983,0,
4.874,36.4061,0,
4.875,36.4139,0,
4.876,36.4216,0,
4.877,36.4294,0,
4.878,36.4371,0,
4.879,36.4449,0,
4.88,36.4526,0,
4.881,36.4604,0,
4.882,36.4681,0,
4.883,36.4759,0,
4.884,36.4836,0,
4.885,36.4913,0,
4.886,36.4991,0,
4.887,36.5068,0,
4.888,36.5146,0,
4.889,36.5223,0,
4.89,36.53,0,
4.891,36.5378,0,
4.892,36.5455,0,
4.893,36.5533,0,
4.894,36.561,0,
4.895,36.5687,0,
4.896,36.5765,0,
4.897,36.5842,0,
4.898,36.5919,0,
4.899,36.5996,0,
4.9,36.6074,0,
4.901,36.6151,0,
4.902,36.6228,0,
4.903,36.6305,0,
4.904,36.6383,0,
4.905,36.646,0,
4.906,36.6537,0,
4.907,36.6614,0,
4.908,36.6692,0,
4.909,36.6769,0,
4.91,36.6846,0,
4.911,36.6923,0,
4.912,36.7,0,
4.913,36.7077,0,
4.914,36.7155,0,
4.915,36.7232,0,
4.916,36.7309,0,
4.917,36.7386,0,
4.918,36.7463,0,
4.919,36.754,0,
4.92,36.7617,0,
4.921,36.7694,0,
4.922,36.7771,0,
4.923,36.7848,0,
4.924,36.7925,0,
4.925,36.8002,0,
4.926,36.8079,0,
4.927,36.8156,0,
4.928,36.8233,0,
4.929,36.831,0,
4.93,36.8387,0,
4.931,36.8464,0,
4.932,36.8541,0,
4.933,36.8618,0,
4.934,36.8695,0,
4.935,36.8772,0,
4.936,36.8849,0,
4.937,36.8926,0,
4.938,36.9003,0,
4.939,36.908,0,
4.94,36.9157,0,
4.941,36.9233,0,
4.942,36.931,0,
4.943,36.9387,0,
4.944,36.9464,0,
4.945,36.9541,0,
4.946,36.9617,0,
4.947,36.9694,0,
4.948,36.9771,0,
4.949,36.9848,0,
4.95,36.9925,0,
4.951,37.0001,0,
4.952,37.0078,0,
4.953,37.0155,0,
4.954,37.0232,0,
4.955,37.0308,0,
4.956,37.0385,0,
4.957,37.0462,0,
4.958,37.0539,0,
4.959,37.0615,0,
4.96,37.0692,0,
4.961,37.0769,0,
4.962,37.0845,0,
4.963,37.0922,0,
4.964,37.0999,0,
4.965,37.1075,0,
4.966,37.1152,0,
4.967,37.1228,0,
4.968,37.1305,0,
4.969,37.1382,0,
4.97,37.1458,0,
4.971,37.1535,0,
4.972,37.1611,0,
4.973,37.1688,0,
4.974,37.1764,0,
4.975,37.1841,0,
4.976,37.1917,0,
4.977,37.1994,0,
4.978,37.207,0,
4.979,37.2147,0,
4.98,37.2223,0,
4.981,37.23,0,
4.982,37.2376,0,
4.983,37.2453,0,
4.984,37.2529,0,
4.985,37.2606,0,
4.986,37.2682,0,
4.987,37.2758,0,
4.988,37.2835,0,
4.989,37.2911,0,
4.99,37.2988,0,
4.991,37.3064,0,
4.992,37.314,0,
4.993,37.3217,0,
4.994,37.3293,0,
4.995,37.3369,0,
4.996,37.3446,0,
4.997,37.3522,0,
4.998,37.3598,0,
4.999,37.3674,0,
5,37.3751,0,
5.001,37.3827,0,
5.002,37.3903,0,
5.003,37.398,0,
5.004,37.4056,0,
5.005,37.4132,0,
5.006,37.4208,0,
5.007,37.4284,0,
5.008,37.4361,0,
5.009,37.4437,0,
5.01,37.4513,0,
5.011,37.4589,0,
5.012,37.4665,0,
5.013,37.4741,0,
5.014,37.4817,0,
5.015,37.4894,0,
5.016,37.497,0,
5.017,37.5046,0,
5.018,37.5122,0,
5.019,37.5198,0,
5.02,37.5274,0,
5.021,37.535,0,
5.022,37.5426,0,
5.023,37.5502,0,
5.024,37.5578,0,
5.025,37.5654,0,
5.026,37.573,0,
5.027,37.5806,0,
5.028,37.5882,0,
5.029,37.5958,0,
5.03,37.6034,0,
5.031,37.611,0,
5.032,37.6186,0,
5.033,37.6262,0,
5.034,37.6338,0,
5.035,37.6414,0,
5.036,37.649,0,
5.037,37.6566,0,
5.038,37.6642,0,
5.039,37.6717,0,
5.04,37.6793,0,
5.041,37.6869,0,
5.042,37.6945,0,
5.043,37.7021,0,
5.044,37.7097,0,
5.045,37.7172,0,
5.046,37.7248,0,
5.047,37.7324,0,
5.048,37.74,0,
5.049,37.7476,0,
5.05,37.7551,0,
5.051,37.7627,0,
5.052,37.7703,0,
5.053,37.7779,0,
5.054,37.7854,0,
5.055,37.793,0,
5.056,37.8006,0,
5.057,37.8081,0,
5.058,37.8157,0,
5.059,37.8233,0,
5.06,37.8308,0,
5.061,37.8384,0,
5.062,37.846,0,
5.063,37.8535,0,
5.064,37.8611,0,
5.065,37.8687,0,
5.066,37.8762,0,
5.067,37.8838,0,
5.068,37.8913,0,
5.069,37.8989,0,
5.07,37.9064,0,
5.071,37.914,0,
5.072,37.9216,0,
5.073,37.9291,0,
5.074,37.9367,0,
5.075,37.9442,0,
5.076,37.9518,0,
5.077,37.9593,0,
5.078,37.9669,0,
5.079,37.9744,0,
5.08,37.9819,0,
5.081,37.9895,0,
5.082,37.997,0,
5.083,38.0046,0,
5.084,38.0121,0,
5.085,38.0197,0,
5.086,38.0272,0,
5.087,38.0347,0,
5.088,38.0423,0,
5.089,38.0498,0,
5.09,38.0573,0,
5.091,38.0649,0,
5.092,38.0724,0,
5.093,38.0799,0,
5.094,38.0875,0,
5.095,38.095,0,
5.096,38.1025,0,
5.097,38.1101,0,
5.098,38.1176,0,
5.099,38.1251,0,
5.1,38.1326,0,
5.101,38.1402,0,
5.102,38.1477,0,
5.103,38.1552,0,
5.104,38.1627,0,
5.105,38.1703,0,
5.106,38.1778,0,
5.107,38.1853,0,
5.108,38.1928,0,
5.109,38.2003,0,
5.11,38.2078,0,
5.111,38.2154,0,
5.112,38.2229,0,
5.113,38.2304,0,
5.114,38.2379,0,
5.115,38.2454,0,
5.116,38.2529,0,
5.117,38.2604,0,
5.118,38.2679,0,
5.119,38.2754,0,
5.12,38.2829,0,
5.121,38.2904,0,
5.122,38.2979,0,
5.123,38.3054,0,
5.124,38.3129,0,
5.125,38.3204,0,
5.126,38.3279,0,
5.127,38.3354,0,
5.128,38.3429,0,
5.129,38.3504,0,
5.13,38.3579,0,
5.131,38.3654,0,
5.132,38.3729,0,
5.133,38.3804,0,
5.134,38.3879,0,
5.135,38.3954,0,
5.136,38.4029,0,
5.137,38.4104,0,
5.138,38.4178,0,
5.139,38.4253,0,
5.14,38.4328,0,
5.141,38.4403,0,
5.142,38.4478,0,
5.143,38.4553,0,
5.144,38.4627,0,
5.145,38.4702,0,
5.146,38.4777,0,
5.147,38.4852,0,
5.148,38.4927,0,
5.149,38.5001,0,
5.15,38.5076,0,
5.151,38.5151,0,
5.152,38.5225,0,
5.153,38.53,0,
5.154,38.5375,0,
5.155,38.545,0,
5.156,38.5524,0,
5.157,38.5599,0,
5.158,38.5674,0,
5.159,38.5748,0,
5.16,38.5823,0,
5.161,38.5898,0,
5.162,38.5972,0,
5.163,38.6047,0,
5.164,38.6121,0,
5.165,38.6196,0,
5.166,38.627,0,
5.167,38.6345,0,
5.168,38.642,0,
5.169,38.6494,0,
5.17,38.6569,0,
5.171,38.6643,0,
5.172,38.6718,0,
5.173,38.6792,0,
5.174,38.6867,0,
5.175,38.6941,0,
5.176,38.7016,0,
5.177,38.709,0,
5.178,38.7165,0,
5.179,38.7239,0,
5.18,38.7314,0,
5.181,38.7388,0,
5.182,38.7462,0,
5.183,38.7537,0,
5.184,38.7611,0,
5.185,38.7686,0,
5.186,38.776,0,
5.187,38.7834,0,
5.188,38.7909,0,
5.189,38.7983,0,
5.19,38.8057,0,
5.191,38.8132,0,
5.192,38.8206,0,
5.193,38.828,0,
5.194,38.8355,0,
5.195,38.8429,0,
5.196,38.8503,0,
5.197,38.8577,0,
5.198,38.8652,0,
5.199,38.8726,0,
5.2,38.88,0,
5.201,38.8874,0,
5.202,38.8949,0,
5.203,38.9023,0,
5.204,38.9097,0,
5.205,38.9171,0,
5.206,38.9245,0,
5.207,38.932,0,
5.208,38.9394,0,
5.209,38.9468,0,
5.21,38.9542,0,
5.211,38.9616,0,
5.212,38.9691,0,
5.213,38.9765,0,
5.214,38.9839,0,
5.215,38.9913,0,
5.216,38.9987,0,
5.217,39.0061,0,
5.218,39.0135,0,
5.219,39.0209,0,
5.22,39.0283,0,
5.221,39.0357,0,
5.222,39.0431,0,
5.223,39.0506,0,
5.224,39.058,0,
5.225,39.0654,0,
5.226,39.0728,0,
5.227,39.0802,0,
5.228,39.0876,0,
5.229,39.095,0,
5.23,39.1024,0,
5.231,39.1097,0,
5.232,39.1171,0,
5.233,39.1245,0,
5.234,39.1319,0,
5.235,39.1393,0,
5.236,39.1467,0,
5.237,39.1541,0,
5.238,39.1615,0,
5.239,39.1689,0,
5.24,39.1763,0,
5.241,39.1837,0,
5.242,39.191,0,
5.243,39.1984,0,
5.244,39.2058,0,
5.245,39.2132,0,
5.246,39.2206,0,
5.247,39.2279,0,
5.248,39.2353,0,
5.249,39.2427,0,
5.25,39.2501,0,
5.251,39.2575,0,
5.252,39.2648,0,
5.253,39.2722,0,
5.254,39.2796,0,
5.255,39.287,0,
5.256,39.2943,0,
5.257,39.3017,0,
5.258,39.3091,0,
5.259,39.3164,0,
5.26,39.3238,0,
5.261,39.3312,0,
5.262,39.3385,0,
5.263,39.3459,0,
5.264,39.3533,0,
5.265,39.3606,0,
5.266,39.368,0,
5.267,39.3753,0,
5.268,39.3827,0,
5.269,39.3901,0,
5.27,39.3974,0,
5.271,39.4048,0,
5.272,39.4121,0,
5.273,39.4195,0,
5.274,39.4268,0,
5.275,39.4342,0,
5.276,39.4415,0,
5.277,39.4489,0,
5.278,39.4562,0,
5.279,39.4636,0,
5.28,39.4709,0,
5.281,39.4783,0,
5.282,39.4856,0,
5.283,39.493,0,
5.284,39.5003,0,
5.285,39.5077,0,
5.286,39.515,0,
5.287,39.5223,0,
5.288,39.5297,0,
5.289,39.537,0,
5.29,39.5444,0,
5.291,39.5517,0,
5.292,39.559,0,
5.293,39.5664,0,
5.294,39.5737,0,
5.295,39.581,0,
5.296,39.5884,0,
5.297,39.5957,0,
5.298,39.603,0,
5.299,39.6104,0,
5.3,39.6177,0,
5.301,39.625,0,
5.302,39.6323,0,
5.303,39.6397,0,
5.304,39.647,0,
5.305,39.6543,0,
5.306,39.6616,0,
5.307,39.6689,0,
5.308,39.6763,0,
5.309,39.6836,0,
5.31,39.6909,0,
5.311,39.6982,0,
5.312,39.7055,0,
5.313,39.7129,0,
5.314,39.7202,0,
5.315,39.7275,0,
5.316,39.7348,0,
5.317,39.7421,0,
5.318,39.7494,0,
5.319,39.7567,0,
5.32,39.764,0,
5.321,39.7713,0,
5.322,39.7786,0,
5.323,39.7859,0,
5.324,39.7932,0,
5.325,39.8006,0,
5.326,39.8079,0,
5.327,39.8152,0,
5.328,39.8225,0,
5.329,39.8298,0,
5.33,39.8371,0,
5.331,39.8443,0,
5.332,39.8516,0,
5.333,39.8589,0,
5.334,39.8662,0,
5.335,39.8735,0,
5.336,39.8808,0,
5.337,39.8881,0,
5.338,39.8954,0,
5.339,39.9027,0,
5.34,39.91,0,
5.341,39.9173,0,
5.342,39.9246,0,
5.343,39.9239,1,
5.344,39.9219,1,
5.345,39.9199,1,
5.346,39.9179,1,
5.347,39.9159,1,
5.348,39.9139,1,
5.349,39.9119,1,
5.35,39.91,1,
5.351,39.908,1,
5.352,39.906,1,
5.353,39.904,1,
5.354,39.902,1,
5.355,39.9,1,
5.356,39.898,1,
5.357,39.896,1,
5.358,39.894,1,
5.359,39.8921,1,
5.36,39.8901,1,
5.361,39.8881,1,
5.362,39.8861,1,
5.363,39.8841,1,
5.364,39.8821,1,
5.365,39.8801,1,
5.366,39.8781,1,
5.367,39.8761,1,
5.368,39.8742,1,
5.369,39.8722,1,
5.37,39.8702,1,
5.371,39.8682,1,
5.372,39.8662,1,
5.373,39.8642,1,
5.374,39.8622,1,
5.375,39.8603,1,
5.376,39.8583,1,
5.377,39.8563,1,
5.378,39.8543,1,
5.379,39.8523,1,
5.38,39.8503,1,
5.381,39.8483,1,
5.382,39.8464,1,
5.383,39.8444,1,
5.384,39.8424,1,
5.385,39.8404,1,
5.386,39.8384,1,
5.387,39.8364,1,
5.388,39.8345,1,
5.389,39.8325,1,
5.39,39.8305,1,
5.391,39.8285,1,
5.392,39.8265,1,
5.393,39.8245,1,
5.394,39.8226,1,
5.395,39.8206,1,
5.396,39.8186,1,
5.397,39.8166,1,
5.398,39.8146,1,
5.399,39.8127,1,
5.4,39.8107,1,
5.401,39.8087,1,
5.402,39.8067,1,
5.403,39.8047,1,
5.404,39.8028,1,
5.405,39.8008,1,
5.406,39.7988,1,
5.407,39.7968,1,
5.408,39.7948,1,
5.409,39.7929,1,
5.41,39.7909,1,
5.411,39.7889,1,
5.412,39.7869,1,
5.413,39.7849,1,
5.414,39.783,1,
5.415,39.781,1,
5.416,39.779,1,
5.417,39.777,1,
5.418,39.7751,1,
5.419,39.7731,1,
5.42,39.7711,1,
5.421,39.7691,1,
5.422,39.7672,1,
5.423,39.7652,1,
5.424,39.7632,1,
5.425,39.7612,1,
5.426,39.7593,1,
5.427,39.7573,1,
5.428,39.7553,1,
5.429,39.7533,1,
5.43,39.7514,1,
5.431,39.7494,1,
5.432,39.7474,1,
5.433,39.7454,1,
5.434,39.7435,1,
5.435,39.7415,1,
5.436,39.7395,1,
5.437,39.7375,1,
5.438,39.7356,1,
5.439,39.7336,1,
5.44,39.7316,1,
5.441,39.7296,1,
5.442,39.7277,1,
5.443,39.7257,1,
5.444,39.7237,1,
5.445,39.7218,1,
5.446,39.7198,1,
5.447,39.7178,1,
5.448,39.7158,1,
5.449,39.7139,1,
5.45,39.7119,1,
5.451,39.7099,1,
5.452,39.708,1,
5.453,39.706,1,
5.454,39.704,1,
5.455,39.702,1,
5.456,39.7001,1,
5.457,39.6981,1,
5.458,39.6961,1,
5.459,39.6942,1,
5.46,39.6922,1,
5.461,39.6902,1,
5.462,39.6883,1,
5.463,39.6863,1,
5.464,39.6843,1,
5.465,39.6824,1,
5.466,39.6804,1,
5.467,39.6784,1,
5.468,39.6765,1,
5.469,39.6745,1,
5.47,39.6725,1,
5.471,39.6705,1,
5.472,39.6686,1,
5.473,39.6666,1,
5.474,39.6646,1,
5.475,39.6627,1,
5.476,39.6607,1,
5.477,39.6588,1,
5.478,39.6568,1,
5.479,39.6548,1,
5.48,39.6529,1,
5.481,39.6509,1,
5.482,39.6489,1,
5.483,39.647,1,
5.484,39.645,1,
5.485,39.643,1,
5.486,39.6411,1,
5.487,39.6391,1,
5.488,39.6371,1,
5.489,39.6352,1,
5.49,39.6332,1,
5.491,39.6312,1,
5.492,39.6293,1,
5.493,39.6273,1,
5.494,39.6254,1,
5.495,39.6234,1,
5.496,39.6214,1,
5.497,39.6195,1,
5.498,39.6175,1,
5.499,39.6156,1,
5.5,39.6136,1,
5.501,39.6116,1,
5.502,39.6097,1,
5.503,39.6077,1,
5.504,39.6057,1,
5.505,39.6038,1,
5.506,39.6018,1,
5.507,39.5999,1,
5.508,39.5979,1,
5.509,39.5959,1,
5.51,39.594,1,
5.511,39.592,1,
5.512,39.5901,1,
5.513,39.5881,1,
5.514,39.5862,1,
5.515,39.5842,1,
5.516,39.5822,1,
5.517,39.5803,1,
5.518,39.5783,1,
5.519,39.5764,1,
5.52,39.5744,1,
5.521,39.5724,1,
5.522,39.5705,1,
5.523,39.5685,1,
5.524,39.5666,1,
5.525,39.5646,1,
5.526,39.5627,1,
5.527,39.5607,1,
5.528,39.5588,1,
5.529,39.5568,1,
5.53,39.5548,1,
5.531,39.5529,1,
5.532,39.5509,1,
5.533,39.549,1,
5.534,39.547,1,
5.535,39.5451,1,
5.536,39.5431,1,
5.537,39.5412,1,
5.538,39.5392,1,
5.539,39.5373,1,
5.54,39.5353,1,
5.541,39.5333,1,
5.542,39.5314,1,
5.543,39.5294,1,
5.544,39.5275,1,
5.545,39.5255,1,
5.546,39.5236,1,
5.547,39.5216,1,
5.548,39.5197,1,
5.549,39.5177,1,
5.55,39.5158,1,
5.551,39.5138,1,
5.552,39.5119,1,
5.553,39.5099,1,
5.554,39.508,1,
5.555,39.506,1,
5.556,39.5041,1,
5.557,39.5021,1,
5.558,39.5002,1,
5.559,39.4982,1,
5.56,39.4963,1,
5.561,39.4943,1,
5.562,39.4924,1,
5.563,39.4904,1,
5.564,39.4885,1,
5.565,39.4865,1,
5.566,39.4846,1,
5.567,39.4826,1,
5.568,39.4807,1,
5.569,39.4787,1,
5.57,39.4768,1,
5.571,39.4748,1,
5.572,39.4729,1,
5.573,39.4709,1,
5.574,39.469,1,
5.575,39.467,1,
5.576,39.4651,1,
5.577,39.4632,1,
5.578,39.4612,1,
5.579,39.4593,1,
5.58,39.4573,1,
5.581,39.4554,1,
5.582,39.4534,1,
5.583,39.4515,1,
5.584,39.4495,1,
5.585,39.4476,1,
5.586,39.4456,1,
5.587,39.4437,1,
5.588,39.4418,1,
5.589,39.4398,1,
5.59,39.4379,1,
5.591,39.4359,1,
5.592,39.434,1,
5.593,39.432,1,
5.594,39.4301,1,
5.595,39.4282,1,
5.596,39.4262,1,
5.597,39.4243,1,
5.598,39.4223,1,
5.599,39.4204,1,
5.6,39.4184,1,
5.601,39.4165,1,
5.602,39.4146,1,
5.603,39.4126,1,
5.604,39.4107,1,
5.605,39.4087,1,
5.606,39.4068,1,
5.607,39.4049,1,
5.608,39.4029,1,
5.609,39.401,1,
5.61,39.399,1,
5.611,39.3971,1,
5.612,39.3952,1,
5.613,39.3932,1,
5.614,39.3913,1,
5.615,39.3893,1,
5.616,39.3874,1,
5.617,39.3855,1,
5.618,39.3835,1,
5.619,39.3816,1,
5.62,39.3796,1,
5.621,39.3777,1,
5.622,39.3758,1,
5.623,39.3738,1,
5.624,39.3719,1,
5.625,39.37,1,
5.626,39.368,1,
5.627,39.3661,1,
5.628,39.3641,1,
5.629,39.3622,1,
5.63,39.3603,1,
5.631,39.3583,1,
5.632,39.3564,1,
5.633,39.3545,1,
5.634,39.3525,1,
5.635,39.3506,1,
5.636,39.3487,1,
5.637,39.3467,1,
5.638,39.3448,1,
5.639,39.3429,1,
5.64,39.3409,1,
5.641,39.339,1,
5.642,39.3371,1,
5.643,39.3351,1,
5.644,39.3332,1,
5.645,39.3313,1,
5.646,39.3293,1,
5.647,39.3274,1,
5.648,39.3255,1,
5.649,39.3235,1,
5.65,39.3216,1,
5.651,39.3197,1,
5.652,39.3177,1,
5.653,39.3158,1,
5.654,39.3139,1,
5.655,39.3119,1,
5.656,39.31,1,
5.657,39.3081,1,
5.658,39.3061,1,
5.659,39.3042,1,
5.66,39.3023,1,
5.661,39.3004,1,
5.662,39.2984,1,
5.663,39.2965,1,
5.664,39.2946,1,
5.665,39.2926,1,
5.666,39.2907,1,
5.667,39.2888,1,
5.668,39.2868,1,
5.669,39.2889,0,
5.67,39.2962,0,
5.671,39.3036,0,
5.672,39.311,0,
5.673,39.3183,0,
5.674,39.3257,0,
5.675,39.333,0,
5.676,39.3404,0,
5.677,39.3478,0,
5.678,39.3551,0,
5.679,39.3625,0,
5.68,39.3698,0,
5.681,39.3772,0,
5.682,39.3845,0,
5.683,39.3919,0,
5.684,39.3992,0,
5.685,39.4066,0,
5.686,39.414,0,
5.687,39.4213,0,
5.688,39.4287,0,
5.689,39.436,0,
5.69,39.4433,0,
5.691,39.4507,0,
5.692,39.458,0,
5.693,39.4654,0,
5.694,39.4727,0,
5.695,39.4801,0,
5.696,39.4874,0,
5.697,39.4947,0,
5.698,39.5021,0,
5.699,39.5094,0,
5.7,39.5168,0,
5.701,39.5241,0,
5.702,39.5314,0,
5.703,39.5388,0,
5.704,39.5461,0,
5.705,39.5534,0,
5.706,39.5607,0,
5.707,39.5681,0,
5.708,39.5754,0,
5.709,39.5827,0,
5.71,39.5901,0,
5.711,39.5974,0,
5.712,39.6047,0,
5.713,39.612,0,
5.714,39.6194,0,
5.715,39.6267,0,
5.716,39.634,0,
5.717,39.6413,0,
5.718,39.6486,0,
5.719,39.656,0,
5.72,39.6633,0,
5.721,39.6706,0,
5.722,39.6779,0,
5.723,39.6852,0,
5.724,39.6925,0,
5.725,39.6999,0,
5.726,39.7072,0,
5.727,39.7145,0,
5.728,39.7218,0,
5.729,39.7291,0,
5.73,39.7364,0,
5.731,39.7437,0,
5.732,39.751,0,
5.733,39.7583,0,
5.734,39.7656,0,
5.735,39.7729,0,
5.736,39.7802,0,
5.737,39.7875,0,
5.738,39.7948,0,
5.739,39.8021,0,
5.74,39.8094,0,
5.741,39.8167,0,
5.742,39.824,0,
5.743,39.8313,0,
5.744,39.8386,0,
5.745,39.8459,0,
5.746,39.8532,0,
5.747,39.8605,0,
5.748,39.8678,0,
5.749,39.8751,0,
5.75,39.8824,0,
5.751,39.8896,0,
5.752,39.8969,0,
5.753,39.9042,0,
5.754,39.9115,0,
5.755,39.9188,0,
5.756,39.9261,0,
5.757,39.9333,0,
5.758,39.9406,0,
5.759,39.9479,0,
5.76,39.9552,0,
5.761,39.9625,0,
5.762,39.9697,0,
5.763,39.977,0,
5.764,39.9843,0,
5.765,39.9916,0,
5.766,39.9988,0,
5.767,40.0061,0,
5.768,40.0134,0,
5.769,40.0206,0,
5.77,40.0279,0,
5.771,40.0352,0,
5.772,40.0425,0,
5.773,40.0497,0,
5.774,40.057,0,
5.775,40.0642,0,
5.776,40.0715,0,
5.777,40.0788,0,
5.778,40.086,0,
5.779,40.0933,0,
5.78,40.1006,0,
5.781,40.1078,0,
5.782,40.1151,0,
5.783,40.1223,0,
5.784,40.1296,0,
5.785,40.1368,0,
5.786,40.1441,0,
5.787,40.1513,0,
5.788,40.1586,0,
5.789,40.1658,0,
5.79,40.1731,0,
5.791,40.1803,0,
5.792,40.1876,0,
5.793,40.1948,0,
5.794,40.2021,0,
5.795,40.2093,0,
5.796,40.2166,0,
5.797,40.2238,0,
5.798,40.2311,0,
5.799,40.2383,0,
5.8,40.2455,0,
5.801,40.2528,0,
5.802,40.26,0,
5.803,40.2673,0,
5.804,40.2745,0,
5.805,40.2817,0,
5.806,40.289,0,
5.807,40.2962,0,
5.808,40.3034,0,
5.809,40.3107,0,
5.81,40.3179,0,
5.811,40.3251,0,
5.812,40.3323,0,
5.813,40.3396,0,
5.814,40.3468,0,
5.815,40.354,0,
5.816,40.3613,0,
5.817,40.3685,0,
5.818,40.3757,0,
5.819,40.3829,0,
5.82,40.3901,0,
5.821,40.3974,0,
5.822,40.4046,0,
5.823,40.4118,0,
5.824,40.419,0,
5.825,40.4262,0,
5.826,40.4334,0,
5.827,40.4407,0,
5.828,40.4479,0,
5.829,40.4551,0,
5.83,40.4623,0,
5.831,40.4695,0,
5.832,40.4767,0,
5.833,40.4839,0,
5.834,40.4911,0,
5.835,40.4983,0,
5.836,40.5055,0,
5.837,40.5127,0,
5.838,40.52,0,
5.839,40.5272,0,
5.84,40.5344,0,
5.841,40.5416,0,
5.842,40.5488,0,
5.843,40.556,0,
5.844,40.5632,0,
5.845,40.5704,0,
5.846,40.5775,0,
5.847,40.5847,0,
5.848,40.5919,0,
5.849,40.5991,0,
5.85,40.6063,0,
5.851,40.6135,0,
5.852,40.6207,0,
5.853,40.6279,0,
5.854,40.6351,0,
5.855,40.6423,0,
5.856,40.6495,0,
5.857,40.6566,0,
5.858,40.6638,0,
5.859,40.671,0,
5.86,40.6782,0,
5.861,40.6854,0,
5.862,40.6926,0,
5.863,40.6997,0,
5.864,40.7069,0,
5.865,40.7141,0,
5.866,40.7213,0,
5.867,40.7284,0,
5.868,40.7356,0,
5.869,40.7428,0,
5.87,40.75,0,
5.871,40.7571,0,
5.872,40.7643,0,
5.873,40.7715,0,
