"time",	"outputs[1]",	"outputs[2]",	"outputs[3]",	"outputs[4]"
1.2494,	2.92078,	2.462248,	2.463828,	2.465598
1.2496,	2.922777,	2.462249,	2.463829,	2.465599
1.2498,	2.924775,	2.46225,	2.46383,	2.4656
1.25,	2.926773,	2.46225,	2.463831,	2.465601
1.2502,	2.928772,	2.462251,	2.463831,	2.465601
1.2504,	2.930771,	2.462251,	2.463831,	2.465601
1.2506,	2.93277,	2.462251,	2.463831,	2.465602
1.2508,	2.93477,	2.462251,	2.463831,	2.465601
1.251,	2.936769,	2.462251,	2.463831,	2.465601
1.2512,	2.938768,	2.462251,	2.463831,	2.465601
1.2514,	2.940766,	2.462251,	2.463831,	2.465601
1.2516,	2.942763,	2.462251,	2.463831,	2.465601
1.2518,	2.94476,	2.462251,	2.463831,	2.465601
1.252,	2.946757,	2.462251,	2.463831,	2.465601
1.2522,	2.948752,	2.462251,	2.463831,	2.465601
1.2524,	2.950746,	2.462251,	2.463831,	2.465601
1.2526,	2.95274,	2.462251,	2.463831,	2.465601
1.2528,	2.954732,	2.462251,	2.463831,	2.465601
1.253,	2.956724,	2.462251,	2.463831,	2.465601
1.2532,	2.958714,	2.462251,	2.463831,	2.465601
1.2534,	2.960703,	2.462251,	2.463831,	2.465601
1.2536,	2.962691,	2.462251,	2.463831,	2.465601
1.2538,	2.964678,	2.462251,	2.463831,	2.465601
1.254,	2.966663,	2.462251,	2.463831,	2.465601
1.2542,	2.968646,	2.462251,	2.463831,	2.465601
1.2544,	2.970628,	2.462251,	2.463831,	2.465601
1.2546,	2.972608,	2.462251,	2.463831,	2.465601
1.2548,	2.974586,	2.462251,	2.463831,	2.465601
1.255,	2.976563,	2.462251,	2.463831,	2.465601
1.2552,	2.978537,	2.462251,	2.463831,	2.465601
1.2554,	2.980509,	2.462251,	2.463831,	2.465601
1.2556,	2.982479,	2.462251,	2.463831,	2.465601
1.2558,	2.984448,	2.462251,	2.463831,	2.465601
1.256,	2.986413,	2.462251,	2.463831,	2.465601
1.2562,	2.988377,	2.462251,	2.463831,	2.465601
1.2564,	2.990338,	2.462251,	2.463831,	2.465601
1.2566,	2.992296,	2.462251,	2.463831,	2.465601
1.2568,	2.994252,	2.462251,	2.463831,	2.465601
1.257,	2.996205,	2.462251,	2.463831,	2.465601
1.2572,	2.998156,	2.462251,	2.463831,	2.465601
1.2574,	3.000103,	2.462251,	2.463831,	2.465601
1.2576,	3.002048,	2.462251,	2.463831,	2.465601
1.2578,	3.00399,	2.462251,	2.463831,	2.465601
1.258,	3.005928,	2.462251,	2.463831,	2.465601
1.2582,	3.007864,	2.462251,	2.463831,	2.465601
1.2584,	3.009796,	2.462251,	2.463831,	2.465601
1.2586,	3.011725,	2.462251,	2.463831,	2.465601
1.2588,	3.013651,	2.462251,	2.463831,	2.465601
1.259,	3.015574,	2.462251,	2.463831,	2.465601
1.2592,	3.017492,	2.462251,	2.463831,	2.465601
1.2594,	3.019408,	2.462251,	2.463831,	2.465601
1.2596,	3.021319,	2.462251,	2.463831,	2.465601
1.2598,	3.023227,	2.462251,	2.463831,	2.465601
1.26,	3.025131,	2.462251,	2.463831,	2.465601
1.2602,	3.027031,	2.462251,	2.463831,	2.465601
1.2604,	3.028927,	2.462251,	2.463831,	2.465601
1.2606,	3.03082,	2.462251,	2.463831,	2.465601
1.2608,	3.032708,	2.462251,	2.463831,	2.465601
1.261,	3.034592,	2.462251,	2.463831,	2.465601
1.2612,	3.036471,	2.462251,	2.463831,	2.465601
1.2614,	3.038346,	2.462251,	2.463831,	2.465601
1.2616,	3.040217,	2.462251,	2.463831,	2.465601
1.2618,	3.042084,	2.462251,	2.463831,	2.465601
1.262,	3.043946,	2.462251,	2.463831,	2.465601
1.2622,	3.045803,	2.462251,	2.463831,	2.465601
1.2624,	3.047655,	2.462251,	2.463831,	2.465601
1.2626,	3.049503,	2.462251,	2.463831,	2.465601
1.2628,	3.051346,	2.462251,	2.463831,	2.465601
1.263,	3.053184,	2.462251,	2.463831,	2.465601
1.2632,	3.055017,	2.462251,	2.463831,	2.465601
1.2634,	3.056845,	2.462251,	2.463831,	2.465601
1.2636,	3.058668,	2.462251,	2.463831,	2.465601
1.2638,	3.060485,	2.462251,	2.463831,	2.465601
1.264,	3.062298,	2.462251,	2.463831,	2.465601
1.2642,	3.064105,	2.462251,	2.463831,	2.465601
1.2644,	3.065906,	2.462251,	2.463831,	2.465601
1.2646,	3.067702,	2.462251,	2.463831,	2.465601
1.2648,	3.069493,	2.462251,	2.463831,	2.465601
1.265,	3.071278,	2.462251,	2.463831,	2.465601
1.2652,	3.073057,	2.462251,	2.463831,	2.465601
1.2654,	3.07483,	2.462251,	2.463831,	2.465601
1.2656,	3.076598,	2.462251,	2.463831,	2.465601
1.2658,	3.078359,	2.462251,	2.463831,	2.465601
1.266,	3.080115,	2.462251,	2.463831,	2.465601
1.2662,	3.081864,	2.462251,	2.463831,	2.465601
1.2664,	3.083608,	2.462251,	2.463831,	2.465601
1.2666,	3.085345,	2.462251,	2.463831,	2.465601
1.2668,	3.087076,	2.462251,	2.463831,	2.465601
1.267,	3.088801,	2.462251,	2.463831,	2.465601
1.2672,	3.090519,	2.462251,	2.463831,	2.465601
1.2674,	3.092231,	2.462251,	2.463831,	2.465601
1.2676,	3.093936,	2.462251,	2.463831,	2.465601
1.2678,	3.095635,	2.462251,	2.463831,	2.465601
1.268,	3.097327,	2.462251,	2.463831,	2.465601
1.2682,	3.099012,	2.462251,	2.463831,	2.465601
1.2684,	3.100691,	2.462251,	2.463831,	2.465601
1.2686,	3.102362,	2.462251,	2.463831,	2.465601
1.2688,	3.104027,	2.462251,	2.463831,	2.465601
1.269,	3.105685,	2.462251,	2.463831,	2.465601
1.2692,	3.107335,	2.462251,	2.463831,	2.465601
1.2694,	3.108979,	2.462251,	2.463831,	2.465601
1.2696,	3.110615,	2.462251,	2.463831,	2.465601
1.2698,	3.112244,	2.462251,	2.463831,	2.465601
1.27,	3.113866,	2.462251,	2.463831,	2.465601
1.2702,	3.11548,	2.462251,	2.463831,	2.465601
1.2704,	3.117087,	2.462251,	2.463831,	2.465601
1.2706,	3.118686,	2.462251,	2.463831,	2.465601
1.2708,	3.120278,	2.462251,	2.463831,	2.465601
1.271,	3.121862,	2.462251,	2.463831,	2.465601
1.2712,	3.123439,	2.462251,	2.463831,	2.465601
1.2714,	3.125007,	2.462251,	2.463831,	2.465601
1.2716,	3.126568,	2.462251,	2.463831,	2.465601
1.2718,	3.128121,	2.462251,	2.463831,	2.465601
1.272,	3.129666,	2.462251,	2.463831,	2.465601
1.2722,	3.131203,	2.462251,	2.463831,	2.465601
1.2724,	3.132732,	2.462251,	2.463831,	2.465601
1.2726,	3.134253,	2.462251,	2.463831,	2.465601
1.2728,	3.135766,	2.462251,	2.463831,	2.465601
1.273,	3.13727,	2.462251,	2.463831,	2.465601
1.2732,	3.138766,	2.462251,	2.463831,	2.465601
1.2734,	3.140254,	2.462251,	2.463831,	2.465601
1.2736,	3.141733,	2.462251,	2.463831,	2.465601
1.2738,	3.143204,	2.462251,	2.463831,	2.465601
1.274,	3.144666,	2.462251,	2.463831,	2.465601
1.2742,	3.14612,	2.462251,	2.463831,	2.465601
1.2744,	3.147565,	2.462251,	2.463831,	2.465601
1.2746,	3.149001,	2.462251,	2.463831,	2.465601
1.2748,	3.150428,	2.462251,	2.463831,	2.465601
1.275,	3.151847,	2.462251,	2.463831,	2.465601
1.2752,	3.153257,	2.462251,	2.463831,	2.465601
1.2754,	3.154658,	2.462251,	2.463831,	2.465601
1.2756,	3.156049,	2.462251,	2.463831,	2.465601
1.2758,	3.157432,	2.462251,	2.463831,	2.465601
1.276,	3.158806,	2.462251,	2.463831,	2.465601
1.2762,	3.16017,	2.462251,	2.463831,	2.465601
1.2764,	3.161526,	2.462251,	2.463831,	2.465601
1.2766,	3.162872,	2.462251,	2.463831,	2.465601
1.2768,	3.164208,	2.462251,	2.463831,	2.465601
1.277,	3.165536,	2.462251,	2.463831,	2.465601
1.2772,	3.166854,	2.462251,	2.463831,	2.465601
1.2774,	3.168162,	2.462251,	2.463831,	2.465601
1.2776,	3.169461,	2.462251,	2.463831,	2.465601
1.2778,	3.17075,	2.462251,	2.463831,	2.465601
1.278,	3.17203,	2.462251,	2.463831,	2.465601
1.2782,	3.1733,	2.462251,	2.463831,	2.465601
1.2784,	3.17456,	2.462251,	2.463831,	2.465601
1.2786,	3.175811,	2.462251,	2.463831,	2.465601
1.2788,	3.177051,	2.462251,	2.463831,	2.465601
1.279,	3.178282,	2.462251,	2.463831,	2.465601
1.2792,	3.179503,	2.462251,	2.463831,	2.465601
1.2794,	3.180714,	2.462251,	2.463831,	2.465601
1.2796,	3.181915,	2.462251,	2.463831,	2.465601
1.2798,	3.183105,	2.462251,	2.463831,	2.465601
1.28,	3.184286,	2.462251,	2.463831,	2.465601
1.2802,	3.185457,	2.462251,	2.463831,	2.465601
1.2804,	3.186617,	2.462251,	2.463831,	2.465601
1.2806,	3.187767,	2.462251,	2.463831,	2.465601
1.2808,	3.188906,	2.462251,	2.463831,	2.465601
1.281,	3.190036,	2.462251,	2.463831,	2.465601
1.2812,	3.191155,	2.462251,	2.463831,	2.465601
1.2814,	3.192263,	2.462251,	2.463831,	2.465601
1.2816,	3.193361,	2.462251,	2.463831,	2.465601
1.2818,	3.194449,	2.462251,	2.463831,	2.465601
1.282,	3.195526,	2.462251,	2.463831,	2.465601
1.2822,	3.196592,	2.462251,	2.463831,	2.465601
1.2824,	3.197648,	2.462251,	2.463831,	2.465601
1.2826,	3.198693,	2.462251,	2.463831,	2.465601
1.2828,	3.199727,	2.462251,	2.463831,	2.465601
1.283,	3.200751,	2.462251,	2.463831,	2.465601
1.2832,	3.201763,	2.462251,	2.463831,	2.465601
1.2834,	3.202765,	2.462251,	2.463831,	2.465601
1.2836,	3.203756,	2.462251,	2.463831,	2.465601
1.2838,	3.204736,	2.462251,	2.463831,	2.465601
1.284,	3.205705,	2.462251,	2.463831,	2.465601
1.2842,	3.206663,	2.462251,	2.463831,	2.465601
1.2844,	3.20761,	2.462251,	2.463831,	2.465601
1.2846,	3.208546,	2.462251,	2.463831,	2.465601
1.2848,	3.209471,	2.462251,	2.463831,	2.465601
1.285,	3.210384,	2.462251,	2.463831,	2.465601
1.2852,	3.211286,	2.462251,	2.463831,	2.465601
1.2854,	3.212178,	2.462251,	2.463831,	2.465601
1.2856,	3.213058,	2.462251,	2.463831,	2.465601
1.2858,	3.213926,	2.462251,	2.463831,	2.465601
1.286,	3.214783,	2.462251,	2.463831,	2.465601
1.2862,	3.215629,	2.462251,	2.463831,	2.465601
1.2864,	3.216464,	2.462251,	2.463831,	2.465601
1.2866,	3.217287,	2.462251,	2.463831,	2.465601
1.2868,	3.218098,	2.462251,	2.463831,	2.465601
1.287,	3.218898,	2.462251,	2.463831,	2.465601
1.2872,	3.219687,	2.462251,	2.463831,	2.465601
1.2874,	3.220464,	2.462251,	2.463831,	2.465601
1.2876,	3.221229,	2.462251,	2.463831,	2.465601
1.2878,	3.221983,	2.462251,	2.463831,	2.465601
1.288,	3.222725,	2.462251,	2.463831,	2.465601
1.2882,	3.223455,	2.462251,	2.463831,	2.465601
1.2884,	3.224174,	2.462251,	2.463831,	2.465601
1.2886,	3.224881,	2.462251,	2.463831,	2.465601
1.2888,	3.225576,	2.462251,	2.463831,	2.465601
1.289,	3.22626,	2.462251,	2.463831,	2.465601
1.2892,	3.226931,	2.462251,	2.463831,	2.465601
1.2894,	3.227591,	2.462251,	2.463831,	2.465601
1.2896,	3.228239,	2.462251,	2.463831,	2.465601
1.2898,	3.228875,	2.462251,	2.463831,	2.465601
1.29,	3.229499,	2.462251,	2.463831,	2.465601
1.2902,	3.230111,	2.462251,	2.463831,	2.465601
1.2904,	3.230711,	2.462251,	2.463831,	2.465601
1.2906,	3.231299,	2.462251,	2.463831,	2.465601
1.2908,	3.231875,	2.462251,	2.463831,	2.465601
1.291,	3.232439,	2.462251,	2.463831,	2.465601
1.2912,	3.232991,	2.462251,	2.463831,	2.465601
1.2914,	3.233531,	2.462251,	2.463831,	2.465601
1.2916,	3.234058,	2.462251,	2.463831,	2.465601
1.2918,	3.234574,	2.462251,	2.463831,	2.465601
1.292,	3.235078,	2.462251,	2.463831,	2.465601
1.2922,	3.235569,	2.462251,	2.463831,	2.465601
1.2924,	3.236048,	2.462251,	2.463831,	2.465601
1.2926,	3.236515,	2.462251,	2.463831,	2.465601
1.2928,	3.236969,	2.462251,	2.463831,	2.465601
1.293,	3.237412,	2.462251,	2.463831,	2.465601
1.2932,	3.237842,	2.462251,	2.463831,	2.465601
1.2934,	3.23826,	2.462251,	2.463831,	2.465601
1.2936,	3.238665,	2.462251,	2.463831,	2.465601
1.2938,	3.239059,	2.462251,	2.463831,	2.465601
1.294,	3.23944,	2.462251,	2.463831,	2.465601
1.2942,	3.239808,	2.462251,	2.463831,	2.465601
1.2944,	3.240164,	2.462251,	2.463831,	2.465601
1.2946,	3.240508,	2.462251,	2.463831,	2.465601
1.2948,	3.24084,	2.462251,	2.463831,	2.465601
1.295,	3.241159,	2.462251,	2.463831,	2.465601
1.2952,	3.241466,	2.462251,	2.463831,	2.465601
1.2954,	3.24176,	2.462251,	2.463831,	2.465601
1.2956,	3.242042,	2.462251,	2.463831,	2.465601
1.2958,	3.242311,	2.462251,	2.463831,	2.465601
1.296,	3.242568,	2.462251,	2.463831,	2.465601
1.2962,	3.242812,	2.462251,	2.463831,	2.465601
1.2964,	3.243044,	2.462251,	2.463831,	2.465601
1.2966,	3.243264,	2.462251,	2.463831,	2.465601
1.2968,	3.243471,	2.462251,	2.463831,	2.465601
1.297,	3.243665,	2.462251,	2.463831,	2.465601
1.2972,	3.243847,	2.462251,	2.463831,	2.465601
1.2974,	3.244017,	2.462251,	2.463831,	2.465601
1.2976,	3.244173,	2.462251,	2.463831,	2.465601
1.2978,	3.244318,	2.462251,	2.463831,	2.465601
1.298,	3.24445,	2.462251,	2.463831,	2.465601
1.2982,	3.244569,	2.462251,	2.463831,	2.465601
1.2984,	3.244676,	2.462251,	2.463831,	2.465601
1.2986,	3.24477,	2.462251,	2.463831,	2.465601
1.2988,	3.244852,	2.462251,	2.463831,	2.465601
1.299,	3.244921,	2.462251,	2.463831,	2.465601
1.2992,	3.244977,	2.462251,	2.463831,	2.465601
1.2994,	3.245021,	2.462251,	2.463831,	2.465601
1.2996,	3.245053,	2.462251,	2.463831,	2.465601
1.2998,	3.245072,	2.462251,	2.463831,	2.465601
1.3,	3.245078,	2.462251,	2.463831,	2.465601
1.3002,	3.245072,	2.462251,	2.463831,	2.465601
1.3004,	3.245053,	2.462251,	2.463831,	2.465601
1.3006,	3.245021,	2.462251,	2.463831,	2.465601
1.3008,	3.244977,	2.462251,	2.463831,	2.465601
1.301,	3.244921,	2.462251,	2.463831,	2.465601
1.3012,	3.244852,	2.462251,	2.463831,	2.465601
1.3014,	3.24477,	2.462251,	2.463831,	2.465601
1.3016,	3.244676,	2.462251,	2.463831,	2.465601
1.3018,	3.244569,	2.462251,	2.463831,	2.465601
1.302,	3.24445,	2.462251,	2.463831,	2.465601
1.3022,	3.244318,	2.462251,	2.463831,	2.465601
1.3024,	3.244173,	2.462251,	2.463831,	2.465601
1.3026,	3.244017,	2.462251,	2.463831,	2.465601
1.3028,	3.243847,	2.462251,	2.463831,	2.465601
1.303,	3.243665,	2.462251,	2.463831,	2.465601
1.3032,	3.243471,	2.462251,	2.463831,	2.465601
1.3034,	3.243264,	2.462251,	2.463831,	2.465601
1.3036,	3.243044,	2.462251,	2.463831,	2.465601
1.3038,	3.242812,	2.462251,	2.463831,	2.465601
1.304,	3.242568,	2.462251,	2.463831,	2.465601
1.3042,	3.242311,	2.462251,	2.463831,	2.465601
1.3044,	3.242042,	2.462251,	2.463831,	2.465601
1.3046,	3.24176,	2.462251,	2.463831,	2.465601
1.3048,	3.241466,	2.462251,	2.463831,	2.465601
1.305,	3.241159,	2.462251,	2.463831,	2.465601
1.3052,	3.24084,	2.462251,	2.463831,	2.465601
1.3054,	3.240508,	2.462251,	2.463831,	2.465601
1.3056,	3.240164,	2.462251,	2.463831,	2.465601
1.3058,	3.239808,	2.462251,	2.463831,	2.465601
1.306,	3.23944,	2.462251,	2.463831,	2.465601
1.3062,	3.239059,	2.462251,	2.463831,	2.465601
1.3064,	3.238665,	2.462251,	2.463831,	2.465601
1.3066,	3.23826,	2.462251,	2.463831,	2.465601
1.3068,	3.237842,	2.462251,	2.463831,	2.465601
1.307,	3.237412,	2.462251,	2.463831,	2.465601
1.3072,	3.236969,	2.462251,	2.463831,	2.465601
1.3074,	3.236515,	2.462251,	2.463831,	2.465601
1.3076,	3.236048,	2.462251,	2.463831,	2.465601
1.3078,	3.235569,	2.462251,	2.463831,	2.465601
1.308,	3.235078,	2.462251,	2.463831,	2.465601
1.3082,	3.234574,	2.462251,	2.463831,	2.465601
1.3084,	3.234058,	2.462251,	2.463831,	2.465601
1.3086,	3.233531,	2.462251,	2.463831,	2.465601
1.3088,	3.232991,	2.462251,	2.463831,	2.465601
1.309,	3.232439,	2.462251,	2.463831,	2.465601
1.3092,	3.231875,	2.462251,	2.463831,	2.465601
1.3094,	3.231299,	2.462251,	2.463831,	2.465601
1.3096,	3.230711,	2.462251,	2.463831,	2.465601
1.3098,	3.230111,	2.462251,	2.463831,	2.465601
1.31,	3.229499,	2.462251,	2.463831,	2.465601
1.3102,	3.228875,	2.462251,	2.463831,	2.465601
1.3104,	3.228239,	2.462251,	2.463831,	2.465601
1.3106,	3.227591,	2.462251,	2.463831,	2.465601
1.3108,	3.226931,	2.462251,	2.463831,	2.465601
1.311,	3.22626,	2.462251,	2.463831,	2.465601
1.3112,	3.225576,	2.462251,	2.463831,	2.465601
1.3114,	3.224881,	2.462251,	2.463831,	2.465601
1.3116,	3.224174,	2.462251,	2.463831,	2.465601
1.3118,	3.223455,	2.462251,	2.463831,	2.465601
1.312,	3.222725,	2.462251,	2.463831,	2.465601
1.3122,	3.221983,	2.462251,	2.463831,	2.465601
1.3124,	3.221229,	2.462251,	2.463831,	2.465601
1.3126,	3.220464,	2.462251,	2.463831,	2.465601
1.3128,	3.219687,	2.462251,	2.463831,	2.465601
1.313,	3.218898,	2.462251,	2.463831,	2.465601
1.3132,	3.218098,	2.462251,	2.463831,	2.465601
1.3134,	3.217287,	2.462251,	2.463831,	2.465601
1.3136,	3.216464,	2.462251,	2.463831,	2.465601
1.3138,	3.215629,	2.462251,	2.463831,	2.465601
1.314,	3.214783,	2.462251,	2.463831,	2.465601
1.3142,	3.213926,	2.462251,	2.463831,	2.465601
1.3144,	3.213058,	2.462251,	2.463831,	2.465601
1.3146,	3.212178,	2.462251,	2.463831,	2.465601
1.3148,	3.211286,	2.462251,	2.463831,	2.465601
1.315,	3.210384,	2.462251,	2.463831,	2.465601
1.3152,	3.209471,	2.462251,	2.463831,	2.465601
1.3154,	3.208546,	2.462251,	2.463831,	2.465601
1.3156,	3.20761,	2.462251,	2.463831,	2.465601
1.3158,	3.206663,	2.462251,	2.463831,	2.465601
1.316,	3.205705,	2.462251,	2.463831,	2.465601
1.3162,	3.204736,	2.462251,	2.463831,	2.465601
1.3164,	3.203756,	2.462251,	2.463831,	2.465601
1.3166,	3.202765,	2.462251,	2.463831,	2.465601
1.3168,	3.201763,	2.462251,	2.463831,	2.465601
1.317,	3.200751,	2.462251,	2.463831,	2.465601
1.3172,	3.199727,	2.462251,	2.463831,	2.465601
1.3174,	3.198693,	2.462251,	2.463831,	2.465601
1.3176,	3.197648,	2.462251,	2.463831,	2.465601
1.3178,	3.196592,	2.462251,	2.463831,	2.465601
1.318,	3.195526,	2.462251,	2.463831,	2.465601
1.3182,	3.194449,	2.462251,	2.463831,	2.465601
1.3184,	3.193361,	2.462251,	2.463831,	2.465601
1.3186,	3.192263,	2.462251,	2.463831,	2.465601
1.3188,	3.191155,	2.462251,	2.463831,	2.465601
1.319,	3.190036,	2.462251,	2.463831,	2.465601
1.3192,	3.188906,	2.462251,	2.463831,	2.465601
1.3194,	3.187767,	2.462251,	2.463831,	2.465601
1.3196,	3.186617,	2.462251,	2.463831,	2.465601
1.3198,	3.185457,	2.462251,	2.463831,	2.465601
1.32,	3.184286,	2.462251,	2.463831,	2.465601
1.3202,	3.183105,	2.462251,	2.463831,	2.465601
1.3204,	3.181915,	2.462251,	2.463831,	2.465601
1.3206,	3.180714,	2.462251,	2.463831,	2.465601
1.3208,	3.179503,	2.462251,	2.463831,	2.465601
1.321,	3.178282,	2.462251,	2.463831,	2.465601
1.3212,	3.177051,	2.462251,	2.463831,	2.465601
1.3214,	3.175811,	2.462251,	2.463831,	2.465601
1.3216,	3.17456,	2.462251,	2.463831,	2.465601
1.3218,	3.1733,	2.462251,	2.463831,	2.465601
1.322,	3.17203,	2.462251,	2.463831,	2.465601
1.3222,	3.17075,	2.462251,	2.463831,	2.465601
1.3224,	3.169461,	2.462251,	2.463831,	2.465601
1.3226,	3.168162,	2.462251,	2.463831,	2.465601
1.3228,	3.166854,	2.462251,	2.463831,	2.465601
1.323,	3.165536,	2.462251,	2.463831,	2.465601
1.3232,	3.164208,	2.462251,	2.463831,	2.465601
1.3234,	3.162872,	2.462251,	2.463831,	2.465601
1.3236,	3.161526,	2.462251,	2.463831,	2.465601
1.3238,	3.16017,	2.462251,	2.463831,	2.465601
1.324,	3.158806,	2.462251,	2.463831,	2.465601
1.3242,	3.157432,	2.462251,	2.463831,	2.465601
1.3244,	3.156049,	2.462251,	2.463831,	2.465601
1.3246,	3.154658,	2.462251,	2.463831,	2.465601
1.3248,	3.153257,	2.462251,	2.463831,	2.465601
1.325,	3.151847,	2.462251,	2.463831,	2.465601
1.3252,	3.150428,	2.462251,	2.463831,	2.465601
1.3254,	3.149001,	2.462251,	2.463831,	2.465601
1.3256,	3.147565,	2.462251,	2.463831,	2.465601
1.3258,	3.14612,	2.462251,	2.463831,	2.465601
1.326,	3.144666,	2.462251,	2.463831,	2.465601
1.3262,	3.143204,	2.462251,	2.463831,	2.465601
1.3264,	3.141733,	2.462251,	2.463831,	2.465601
1.3266,	3.140254,	2.462251,	2.463831,	2.465601
1.3268,	3.138766,	2.462251,	2.463831,	2.465601
1.327,	3.13727,	2.462251,	2.463831,	2.465601
1.3272,	3.135766,	2.462251,	2.463831,	2.465601
1.3274,	3.134253,	2.462251,	2.463831,	2.465601
1.3276,	3.132732,	2.462251,	2.463831,	2.465601
1.3278,	3.131203,	2.462251,	2.463831,	2.465601
1.328,	3.129666,	2.462251,	2.463831,	2.465601
1.3282,	3.128121,	2.462251,	2.463831,	2.465601
1.3284,	3.126568,	2.462251,	2.463831,	2.465601
1.3286,	3.125007,	2.462251,	2.463831,	2.465601
1.3288,	3.123439,	2.462251,	2.463831,	2.465601
1.329,	3.121862,	2.462251,	2.463831,	2.465601
1.3292,	3.120278,	2.462251,	2.463831,	2.465601
1.3294,	3.118686,	2.462251,	2.463831,	2.465601
1.3296,	3.117087,	2.462251,	2.463831,	2.465601
1.3298,	3.11548,	2.462251,	2.463831,	2.465601
1.33,	3.113866,	2.462251,	2.463831,	2.465601
1.3302,	3.112244,	2.462251,	2.463831,	2.465601
1.3304,	3.110615,	2.462251,	2.463831,	2.465601
1.3306,	3.108979,	2.462251,	2.463831,	2.465601
1.3308,	3.107335,	2.462251,	2.463831,	2.465601
1.331,	3.105685,	2.462251,	2.463831,	2.465601
1.3312,	3.104027,	2.462251,	2.463831,	2.465601
1.3314,	3.102362,	2.462251,	2.463831,	2.465601
1.3316,	3.100691,	2.462251,	2.463831,	2.465601
1.3318,	3.099012,	2.462251,	2.463831,	2.465601
1.332,	3.097327,	2.462251,	2.463831,	2.465601
1.3322,	3.095635,	2.462251,	2.463831,	2.465601
1.3324,	3.093936,	2.462251,	2.463831,	2.465601
1.3326,	3.092231,	2.462251,	2.463831,	2.465601
1.3328,	3.090519,	2.462251,	2.463831,	2.465601
1.333,	3.088801,	2.462251,	2.463831,	2.465601
1.3332,	3.087076,	2.462251,	2.463831,	2.465601
1.3334,	3.085345,	2.462251,	2.463831,	2.465601
1.3336,	3.083608,	2.462251,	2.463831,	2.465601
1.3338,	3.081864,	2.462251,	2.463831,	2.465601
1.334,	3.080115,	2.462251,	2.463831,	2.465601
1.3342,	3.078359,	2.462251,	2.463831,	2.465601
1.3344,	3.076598,	2.462251,	2.463831,	2.465601
1.3346,	3.07483,	2.462251,	2.463831,	2.465601
1.3348,	3.073057,	2.462251,	2.463831,	2.465601
1.335,	3.071278,	2.462251,	2.463831,	2.465601
1.3352,	3.069493,	2.462251,	2.463831,	2.465601
1.3354,	3.067702,	2.462251,	2.463831,	2.465601
1.3356,	3.065906,	2.462251,	2.463831,	2.465601
1.3358,	3.064105,	2.462251,	2.463831,	2.465601
1.336,	3.062298,	2.462251,	2.463831,	2.465601
1.3362,	3.060485,	2.462251,	2.463831,	2.465601
1.3364,	3.058668,	2.462251,	2.463831,	2.465601
1.3366,	3.056845,	2.462251,	2.463831,	2.465601
1.3368,	3.055017,	2.462251,	2.463831,	2.465601
1.337,	3.053184,	2.462251,	2.463831,	2.465601
1.3372,	3.051346,	2.462251,	2.463831,	2.465601
1.3374,	3.049503,	2.462251,	2.463831,	2.465601
1.3376,	3.047655,	2.462251,	2.463831,	2.465601
1.3378,	3.045803,	2.462251,	2.463831,	2.465601
1.338,	3.043946,	2.462251,	2.463831,	2.465601
1.3382,	3.042084,	2.462251,	2.463831,	2.465601
1.3384,	3.040217,	2.462251,	2.463831,	2.465601
1.3386,	3.038346,	2.462251,	2.463831,	2.465601
1.3388,	3.036471,	2.462251,	2.463831,	2.465601
1.339,	3.034592,	2.462251,	2.463831,	2.465601
1.3392,	3.032708,	2.462251,	2.463831,	2.465601
1.3394,	3.03082,	2.462251,	2.463831,	2.465601
1.3396,	3.028927,	2.462251,	2.463831,	2.465601
1.3398,	3.027031,	2.462251,	2.463831,	2.465601
1.34,	3.025131,	2.462251,	2.463831,	2.465601
1.3402,	3.023227,	2.462251,	2.463831,	2.465601
1.3404,	3.021319,	2.462251,	2.463831,	2.465601
1.3406,	3.019408,	2.462251,	2.463831,	2.465601
1.3408,	3.017492,	2.462251,	2.463831,	2.465601
1.341,	3.015574,	2.462251,	2.463831,	2.465601
1.3412,	3.013651,	2.462251,	2.463831,	2.465601
1.3414,	3.011725,	2.462251,	2.463831,	2.465601
1.3416,	3.009796,	2.462251,	2.463831,	2.465601
1.3418,	3.007864,	2.462251,	2.463831,	2.465601
1.342,	3.005928,	2.462251,	2.463831,	2.465601
1.3422,	3.00399,	2.462251,	2.463831,	2.465601
1.3424,	3.002048,	2.462251,	2.463831,	2.465601
1.3426,	3.000103,	2.462251,	2.463831,	2.465601
1.3428,	2.998156,	2.462251,	2.463831,	2.465601
1.343,	2.996205,	2.462251,	2.463831,	2.465601
1.3432,	2.994252,	2.462251,	2.463831,	2.465601
1.3434,	2.992296,	2.462251,	2.463831,	2.465601
1.3436,	2.990338,	2.462251,	2.463831,	2.465601
1.3438,	2.988377,	2.462251,	2.463831,	2.465601
1.344,	2.986413,	2.462251,	2.463831,	2.465601
1.3442,	2.984448,	2.462251,	2.463831,	2.465601
1.3444,	2.982479,	2.462251,	2.463831,	2.465601
1.3446,	2.980509,	2.462251,	2.463831,	2.465601
1.3448,	2.978537,	2.462251,	2.463831,	2.465601
1.345,	2.976563,	2.462251,	2.463831,	2.465601
1.3452,	2.974586,	2.462251,	2.463831,	2.465601
1.3454,	2.972608,	2.462251,	2.463831,	2.465601
1.3456,	2.970628,	2.462251,	2.463831,	2.465601
1.3458,	2.968646,	2.462251,	2.463831,	2.465601
1.346,	2.966663,	2.462251,	2.463831,	2.465601
