"time","g","e","h","der(h)","v","der(v)"
3.12000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.23555810239958E+00,-9.11522563276998E+00,-9.11522563276998E+00,-9.81000000000000E+00
3.13000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.32720085872728E+00,-9.21332563276998E+00,-9.21332563276998E+00,-9.81000000000000E+00
3.14000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.41982461505499E+00,-9.31142563276999E+00,-9.31142563276999E+00,-9.81000000000000E+00
3.15000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.51342937138269E+00,-9.40952563276999E+00,-9.40952563276999E+00,-9.81000000000000E+00
3.16000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.60801512771039E+00,-9.50762563276999E+00,-9.50762563276999E+00,-9.81000000000000E+00
3.17000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.70358188403809E+00,-9.60572563276999E+00,-9.60572563276999E+00,-9.81000000000000E+00
3.18000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.80012964036580E+00,-9.70382563277000E+00,-9.70382563277000E+00,-9.81000000000000E+00
3.19000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.89765839669350E+00,-9.80192563277000E+00,-9.80192563277000E+00,-9.81000000000000E+00
3.20000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-4.99616815302120E+00,-9.90002563277000E+00,-9.90002563277000E+00,-9.81000000000000E+00
3.21000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.09565890934890E+00,-9.99812563277000E+00,-9.99812563277000E+00,-9.81000000000000E+00
3.22000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.19613066567661E+00,-1.00962256327700E+01,-1.00962256327700E+01,-9.81000000000000E+00
3.23000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.29758342200431E+00,-1.01943256327700E+01,-1.01943256327700E+01,-9.81000000000000E+00
3.24000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.40001717833201E+00,-1.02924256327700E+01,-1.02924256327700E+01,-9.81000000000000E+00
3.25000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.50343193465971E+00,-1.03905256327700E+01,-1.03905256327700E+01,-9.81000000000000E+00
3.26000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.60782769098742E+00,-1.04886256327700E+01,-1.04886256327700E+01,-9.81000000000000E+00
3.27000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.71320444731512E+00,-1.05867256327700E+01,-1.05867256327700E+01,-9.81000000000000E+00
3.28000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.81956220364282E+00,-1.06848256327700E+01,-1.06848256327700E+01,-9.81000000000000E+00
3.29000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-5.92690095997052E+00,-1.07829256327700E+01,-1.07829256327700E+01,-9.81000000000000E+00
3.30000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.03522071629823E+00,-1.08810256327700E+01,-1.08810256327700E+01,-9.81000000000000E+00
3.31000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.14452147262593E+00,-1.09791256327700E+01,-1.09791256327700E+01,-9.81000000000000E+00
3.32000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.25480322895363E+00,-1.10772256327700E+01,-1.10772256327700E+01,-9.81000000000000E+00
3.33000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.36606598528133E+00,-1.11753256327700E+01,-1.11753256327700E+01,-9.81000000000000E+00
3.34000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.47830974160903E+00,-1.12734256327700E+01,-1.12734256327700E+01,-9.81000000000000E+00
3.35000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.59153449793674E+00,-1.13715256327700E+01,-1.13715256327700E+01,-9.81000000000000E+00
3.36000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.70574025426444E+00,-1.14696256327700E+01,-1.14696256327700E+01,-9.81000000000000E+00
3.37000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.82092701059214E+00,-1.15677256327700E+01,-1.15677256327700E+01,-9.81000000000000E+00
3.38000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-6.93709476691984E+00,-1.16658256327700E+01,-1.16658256327700E+01,-9.81000000000000E+00
3.39000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.05424352324755E+00,-1.17639256327701E+01,-1.17639256327701E+01,-9.81000000000000E+00
3.40000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.17237327957525E+00,-1.18620256327701E+01,-1.18620256327701E+01,-9.81000000000000E+00
3.41000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.29148403590296E+00,-1.19601256327701E+01,-1.19601256327701E+01,-9.81000000000000E+00
3.42000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.41157579223066E+00,-1.20582256327701E+01,-1.20582256327701E+01,-9.81000000000000E+00
3.43000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.53264854855836E+00,-1.21563256327701E+01,-1.21563256327701E+01,-9.81000000000000E+00
3.44000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.65470230488606E+00,-1.22544256327701E+01,-1.22544256327701E+01,-9.81000000000000E+00
3.45000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.77773706121377E+00,-1.23525256327701E+01,-1.23525256327701E+01,-9.81000000000000E+00
3.46000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-7.90175281754147E+00,-1.24506256327701E+01,-1.24506256327701E+01,-9.81000000000000E+00
3.47000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.02674957386918E+00,-1.25487256327701E+01,-1.25487256327701E+01,-9.81000000000000E+00
3.48000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.15272733019688E+00,-1.26468256327701E+01,-1.26468256327701E+01,-9.81000000000000E+00
3.49000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.27968608652458E+00,-1.27449256327701E+01,-1.27449256327701E+01,-9.81000000000000E+00
3.50000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.40762584285228E+00,-1.28430256327701E+01,-1.28430256327701E+01,-9.81000000000000E+00
3.51000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.53654659917999E+00,-1.29411256327701E+01,-1.29411256327701E+01,-9.81000000000000E+00
3.52000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.66644835550769E+00,-1.30392256327701E+01,-1.30392256327701E+01,-9.81000000000000E+00
3.53000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.79733111183540E+00,-1.31373256327701E+01,-1.31373256327701E+01,-9.81000000000000E+00
3.54000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-8.92919486816310E+00,-1.32354256327701E+01,-1.32354256327701E+01,-9.81000000000000E+00
3.55000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.06203962449081E+00,-1.33335256327701E+01,-1.33335256327701E+01,-9.81000000000000E+00
3.56000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.19586538081851E+00,-1.34316256327701E+01,-1.34316256327701E+01,-9.81000000000000E+00
3.57000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.33067213714621E+00,-1.35297256327701E+01,-1.35297256327701E+01,-9.81000000000000E+00
3.58000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.46645989347391E+00,-1.36278256327701E+01,-1.36278256327701E+01,-9.81000000000000E+00
3.59000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.60322864980161E+00,-1.37259256327701E+01,-1.37259256327701E+01,-9.81000000000000E+00
3.60000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.74097840612932E+00,-1.38240256327701E+01,-1.38240256327701E+01,-9.81000000000000E+00
3.61000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-9.87970916245702E+00,-1.39221256327701E+01,-1.39221256327701E+01,-9.81000000000000E+00
3.62000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.00194209187847E+01,-1.40202256327701E+01,-1.40202256327701E+01,-9.81000000000000E+00
3.63000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.01601136751124E+01,-1.41183256327701E+01,-1.41183256327701E+01,-9.81000000000000E+00
3.64000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.03017874314401E+01,-1.42164256327701E+01,-1.42164256327701E+01,-9.81000000000000E+00
3.65000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.04444421877678E+01,-1.43145256327701E+01,-1.43145256327701E+01,-9.81000000000000E+00
3.66000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.05880779440955E+01,-1.44126256327701E+01,-1.44126256327701E+01,-9.81000000000000E+00
3.67000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.07326947004232E+01,-1.45107256327701E+01,-1.45107256327701E+01,-9.81000000000000E+00
3.68000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.08782924567510E+01,-1.46088256327701E+01,-1.46088256327701E+01,-9.81000000000000E+00
3.69000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.10248712130787E+01,-1.47069256327701E+01,-1.47069256327701E+01,-9.81000000000000E+00
3.70000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.11724309694064E+01,-1.48050256327701E+01,-1.48050256327701E+01,-9.81000000000000E+00
3.71000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.13209717257341E+01,-1.49031256327701E+01,-1.49031256327701E+01,-9.81000000000000E+00
3.72000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.14704934820618E+01,-1.50012256327701E+01,-1.50012256327701E+01,-9.81000000000000E+00
3.73000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.16209962383895E+01,-1.50993256327701E+01,-1.50993256327701E+01,-9.81000000000000E+00
3.74000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.17724799947172E+01,-1.51974256327701E+01,-1.51974256327701E+01,-9.81000000000000E+00
3.75000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.19249447510449E+01,-1.52955256327701E+01,-1.52955256327701E+01,-9.81000000000000E+00
3.76000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.20783905073726E+01,-1.53936256327701E+01,-1.53936256327701E+01,-9.81000000000000E+00
3.77000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.22328172637003E+01,-1.54917256327701E+01,-1.54917256327701E+01,-9.81000000000000E+00
3.78000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.23882250200280E+01,-1.55898256327702E+01,-1.55898256327702E+01,-9.81000000000000E+00
3.79000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.25446137763557E+01,-1.56879256327702E+01,-1.56879256327702E+01,-9.81000000000000E+00
3.80000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.27019835326834E+01,-1.57860256327702E+01,-1.57860256327702E+01,-9.81000000000000E+00
3.81000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.28603342890111E+01,-1.58841256327702E+01,-1.58841256327702E+01,-9.81000000000000E+00
3.82000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.30196660453388E+01,-1.59822256327702E+01,-1.59822256327702E+01,-9.81000000000000E+00
3.83000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.31799788016665E+01,-1.60803256327702E+01,-1.60803256327702E+01,-9.81000000000000E+00
3.84000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.33412725579942E+01,-1.61784256327702E+01,-1.61784256327702E+01,-9.81000000000000E+00
3.85000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.35035473143219E+01,-1.62765256327702E+01,-1.62765256327702E+01,-9.81000000000000E+00
3.86000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.36668030706496E+01,-1.63746256327702E+01,-1.63746256327702E+01,-9.81000000000000E+00
3.87000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.38310398269773E+01,-1.64727256327702E+01,-1.64727256327702E+01,-9.81000000000000E+00
3.88000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.39962575833051E+01,-1.65708256327702E+01,-1.65708256327702E+01,-9.81000000000000E+00
3.89000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.41624563396328E+01,-1.66689256327702E+01,-1.66689256327702E+01,-9.81000000000000E+00
3.90000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.43296360959605E+01,-1.67670256327702E+01,-1.67670256327702E+01,-9.81000000000000E+00
3.91000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.44977968522882E+01,-1.68651256327702E+01,-1.68651256327702E+01,-9.81000000000000E+00
3.92000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.46669386086159E+01,-1.69632256327702E+01,-1.69632256327702E+01,-9.81000000000000E+00
3.93000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.48370613649436E+01,-1.70613256327702E+01,-1.70613256327702E+01,-9.81000000000000E+00
3.94000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.50081651212713E+01,-1.71594256327702E+01,-1.71594256327702E+01,-9.81000000000000E+00
3.95000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.51802498775990E+01,-1.72575256327702E+01,-1.72575256327702E+01,-9.81000000000000E+00
3.96000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.53533156339267E+01,-1.73556256327702E+01,-1.73556256327702E+01,-9.81000000000000E+00
3.97000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.55273623902544E+01,-1.74537256327702E+01,-1.74537256327702E+01,-9.81000000000000E+00
3.98000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.57023901465821E+01,-1.75518256327702E+01,-1.75518256327702E+01,-9.81000000000000E+00
3.99000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.58783989029098E+01,-1.76499256327702E+01,-1.76499256327702E+01,-9.81000000000000E+00
4.00000000000000E+00,9.81000000000000E+00,7.00000000000000E-01,-1.60553886592375E+01,-1.77480256327702E+01,-1.77480256327702E+01,-9.81000000000000E+00
