"Time","uDC","iAC[1]","iAC[2]","iAC[3]","uAC[1]","uAC[2]","uAC[3]"
0.0187202,528.355,-393.342,-35.9896,429.332,-0.357353,-532.819,533.176
0.0187302,528.305,-384.926,-39.2088,424.134,-0.345717,-532.767,533.113
0.0187402,528.251,-376.356,-42.5666,418.922,-0.333789,-532.712,533.046
0.0187502,528.195,-367.632,-46.0628,413.695,-0.321569,-532.653,532.975
0.0187602,528.134,-358.756,-49.6974,408.453,-0.309058,-532.591,532.9
0.0187702,528.07,-349.726,-53.4702,403.196,-0.296255,-532.526,532.822
0.0187802,528.003,-340.542,-57.381,397.924,-0.283161,-532.457,532.74
0.0187902,527.932,-331.206,-61.4296,392.636,-0.269776,-532.385,532.655
0.0188002,527.858,-321.717,-65.616,387.333,-0.2561,-532.31,532.566
0.0188102,527.78,-312.074,-69.9398,382.014,-0.242134,-532.231,532.473
0.0188202,527.698,-302.278,-74.4011,376.679,-0.227877,-532.148,532.376
0.0188302,527.613,-292.329,-78.9995,371.328,-0.213329,-532.063,532.276
0.0188402,527.525,-282.227,-83.735,365.962,-0.198492,-531.973,532.172
0.0188502,527.432,-271.972,-88.6074,360.579,-0.183364,-531.881,532.064
0.0188602,527.337,-261.564,-93.6165,355.18,-0.167947,-531.784,531.952
0.0188702,527.237,-251.002,-98.7622,349.765,-0.15224,-531.685,531.837
0.0188802,527.134,-240.288,-104.044,344.333,-0.136244,-531.581,531.718
0.0188902,527.028,-229.421,-109.463,338.884,-0.119959,-531.475,531.595
0.0189002,526.917,-218.402,-115.017,333.418,-0.103385,-531.365,531.468
0.0189102,526.803,-207.229,-120.707,327.936,-0.0865219,-531.251,531.337
0.0189202,526.686,-195.904,-126.533,322.437,-0.0693708,-531.134,531.203
0.0189302,526.564,-184.426,-132.494,316.92,-0.0519315,-531.013,531.065
0.0189402,526.439,-172.795,-138.591,311.387,-0.0342041,-530.888,530.923
0.0189502,526.311,-161.012,-144.823,305.836,-0.0161889,-530.76,530.777
0.0189602,526.178,-149.077,-151.19,300.267,0.00211393,-530.629,530.627
0.0189702,526.042,-136.988,-157.693,294.681,0.0207042,-530.494,530.473
0.0189802,525.902,-124.748,-164.329,289.077,0.0395817,-530.355,530.315
0.0189902,525.759,-112.354,-171.101,283.455,0.0587462,-530.212,530.154
0.0190002,525.612,-99.8088,-178.006,277.815,0.0781975,-530.066,529.988
0.0190102,525.461,-87.1109,-185.046,272.157,0.0979353,-529.917,529.819
0.0190202,525.306,-74.2614,-192.22,266.481,0.117959,-529.763,529.645
0.0190302,525.147,-61.2598,-199.528,260.788,0.138268,-529.606,529.468
0.0190402,524.985,-48.1062,-206.969,255.075,0.158863,-529.446,529.287
0.0190502,524.818,-34.8006,-214.544,249.345,0.179743,-529.281,529.101
0.0190602,524.648,-21.3432,-222.252,243.595,0.200909,-529.113,528.912
0.0190702,524.474,-7.73398,-230.094,237.828,0.222359,-528.941,528.719
0.0190802,524.297,-0.279238,-234.915,235.194,124.764,-528.766,404.002
0.0190902,524.12,-0.27634,-236.067,236.343,126.126,-528.591,402.466
0.0191002,523.944,-0.273364,-237.275,237.548,127.526,-528.417,400.891
0.0191102,523.768,-0.270396,-238.538,238.809,128.924,-528.244,399.32
0.0191202,523.593,-0.267436,-239.857,240.124,130.318,-528.072,397.754
0.0191302,523.42,-0.264469,-241.23,241.495,131.716,-527.901,396.185
0.0191402,523.247,-0.261503,-242.658,242.92,133.114,-527.731,394.617
0.0191502,523.075,-0.258536,-244.139,244.398,134.513,-527.563,393.049
0.0191602,522.904,-0.255565,-245.674,245.929,135.915,-527.395,391.48
0.0191702,522.734,-0.252592,-247.26,247.513,137.318,-527.228,389.91
0.0191802,522.566,-0.249617,-248.899,249.148,138.723,-527.063,388.34
0.0191902,522.398,-0.246639,-250.589,250.836,140.129,-526.899,386.769
0.0192002,522.232,-0.243659,-252.33,252.574,141.538,-526.736,385.197
0.0192102,522.066,-0.240677,-254.122,254.362,142.949,-526.574,383.625
0.0192202,521.902,-0.237692,-255.963,256.201,144.361,-526.413,382.053
0.0192302,521.74,-0.234704,-257.854,258.089,145.775,-526.254,380.479
0.0192402,521.578,-0.231715,-259.794,260.025,147.191,-526.097,378.906
0.0192502,521.418,-0.228723,-261.781,262.01,148.609,-525.94,377.332
0.0192602,521.259,-0.225728,-263.817,264.043,150.028,-525.786,375.757
0.0192702,521.101,-0.222732,-265.899,266.122,151.45,-525.632,374.182
0.0192802,520.945,-0.219733,-268.028,268.248,152.873,-525.48,372.607
0.0192902,520.79,-0.216733,-270.202,270.419,154.299,-525.33,371.031
0.0193002,520.637,-0.21373,-272.422,272.636,155.726,-525.181,369.455
0.0193102,520.485,-0.210725,-274.687,274.897,157.155,-525.034,367.879
0.0193202,520.335,-0.207717,-276.995,277.203,158.585,-524.888,366.303
0.0193302,520.186,-0.204708,-279.347,279.552,160.018,-524.744,364.726
0.0193402,520.039,-0.201697,-281.742,281.944,161.452,-524.602,363.15
0.0193502,519.894,-0.198684,-284.179,284.377,162.889,-524.461,361.573
0.0193602,519.75,-0.195669,-286.657,286.853,164.327,-524.322,359.996
0.0193702,519.608,-0.192652,-289.177,289.37,165.767,-524.185,358.418
0.0193802,519.467,-0.189633,-291.737,291.927,167.208,-524.05,356.841
0.0193902,519.328,-0.186612,-294.337,294.524,168.652,-523.916,355.264
0.0194002,519.191,-0.183589,-296.977,297.16,170.097,-523.784,353.687
0.0194102,519.056,-0.180565,-299.655,299.835,171.545,-523.654,352.11
0.0194202,518.922,-0.177538,-302.371,302.548,172.994,-523.526,350.532
0.0194302,518.791,-0.17451,-305.124,305.298,174.445,-523.4,348.955
0.0194402,518.661,-0.171481,-307.914,308.085,175.897,-523.276,347.378
0.0194502,518.533,-0.168449,-310.74,310.909,177.352,-523.153,345.801
0.0194602,518.407,-0.165416,-313.602,313.768,178.808,-523.033,344.225
0.0194702,518.283,-0.162381,-316.499,316.661,180.267,-522.915,342.648
0.0194802,518.16,-0.159345,-319.43,319.59,181.727,-522.798,341.072
0.0194902,518.04,-0.156307,-322.395,322.551,183.188,-522.684,339.496
0.0195002,517.922,-0.153268,-325.393,325.546,184.652,-522.572,337.92
0.0195102,517.806,-0.150227,-328.423,328.573,186.117,-522.461,336.344
0.0195202,517.691,-0.147184,-331.485,331.632,187.585,-522.353,334.769
0.0195302,517.579,-0.14414,-334.578,334.722,189.053,-522.247,333.194
0.0195402,517.469,-0.141095,-337.702,337.843,190.524,-522.144,331.619
0.0195502,517.361,-0.138048,-340.856,340.994,191.997,-522.042,330.045
0.0195602,517.255,-0.135,-344.039,344.174,193.471,-521.942,328.471
0.0195702,517.151,-0.131951,-347.25,347.382,194.947,-521.845,326.898
0.0195802,517.05,-0.1289,-350.49,350.618,196.425,-521.75,325.325
0.0195902,516.95,-0.125848,-353.756,353.882,197.904,-521.657,323.752
0.0196002,516.853,-0.122795,-357.05,357.173,199.386,-521.566,322.18
0.0196102,516.758,-0.11974,-360.369,360.489,200.869,-521.478,320.609
0.0196202,516.665,-0.116685,-363.714,363.831,202.353,-521.392,319.038
0.0196302,516.574,-0.113628,-367.084,367.197,203.84,-521.308,317.468
0.0196402,516.486,-0.11057,-370.477,370.588,205.328,-521.226,315.898
0.0196502,516.4,-0.107511,-373.894,374.002,206.818,-521.147,314.329
0.0196602,516.316,-0.104451,-377.334,377.439,208.309,-521.07,312.76
0.0196702,516.235,-0.10139,-380.796,380.897,209.803,-520.995,311.193
0.0196802,516.155,-0.0983278,-384.279,384.378,211.298,-520.923,309.625
0.0196902,516.079,-0.0952647,-387.783,387.879,212.794,-520.853,308.059
0.0197002,516.004,-0.0922007,-391.308,391.4,214.292,-520.786,306.493
0.0197102,515.932,-0.0891358,-394.852,394.941,215.792,-520.721,304.928
0.0197202,515.862,-0.08607,-398.414,398.5,217.294,-520.658,303.364
0.0197302,515.795,-0.0830034,-401.995,402.078,218.797,-520.598,301.801
0.0197402,515.73,-0.0799359,-405.593,405.672,220.302,-520.54,300.238
0.0197502,515.667,-0.0768677,-409.207,409.284,221.808,-520.485,298.676
0.0197602,515.607,-0.0737987,-412.838,412.912,223.316,-520.432,297.115
0.0197702,515.549,-0.070729,-416.485,416.556,224.826,-520.381,295.555
0.0197802,515.494,-0.0676585,-420.146,420.214,226.337,-520.333,293.996
0.0197902,515.441,-0.0645874,-423.822,423.886,227.85,-520.288,292.438
0.0198002,515.39,-0.0615157,-427.51,427.572,229.364,-520.244,290.88
0.0198102,515.342,-0.0584433,-431.212,431.27,230.88,-520.204,289.324
0.0198202,515.297,-0.0553704,-434.926,434.981,232.398,-520.166,287.768
0.0198302,515.254,-0.052297,-438.651,438.703,233.917,-520.13,286.214
0.0198402,515.213,-0.049223,-442.387,442.436,235.437,-520.097,284.66
0.0198502,515.175,-0.0461485,-446.133,446.179,236.959,-520.067,283.108
0.0198602,515.14,-0.0430736,-449.888,449.931,238.482,-520.039,281.556
0.0198702,515.107,-0.0399982,-453.652,453.692,240.007,-520.013,280.006
0.0198802,515.076,-0.0369225,-457.425,457.461,241.534,-519.99,278.456
0.0198902,515.048,-0.0338464,-461.204,461.238,243.062,-519.97,276.908
0.0199002,515.023,-0.0307699,-464.99,465.021,244.591,-519.952,275.361
0.0199102,515,-0.0276932,-468.783,468.81,246.121,-519.936,273.815
0.0199202,514.979,-0.0246162,-472.581,472.605,247.654,-519.923,272.27
0.0199302,514.961,-0.0215389,-476.383,476.404,249.187,-519.913,270.726
0.0199402,514.946,-0.0184615,-480.189,480.208,250.722,-519.905,269.183
0.0199502,514.933,-0.0153838,-483.999,484.014,252.258,-519.9,267.642
0.0199602,514.923,-0.012306,-487.811,487.824,253.796,-519.897,266.102
0.0199702,514.915,-0.00922806,-491.626,491.635,255.335,-519.897,264.563
0.0199802,514.91,-0.00615004,-495.441,495.448,256.875,-519.9,263.025
0.0199902,514.907,-0.00307196,-499.258,499.261,258.416,-519.905,261.488
0.0200002,514.907,6.15607e-06,-503.074,503.074,259.959,-519.912,259.953
0.0200102,514.909,0.00308427,-506.889,506.886,261.503,-519.922,258.419
0.0200202,514.914,0.00616235,-510.704,510.697,263.049,-519.935,256.886
0.0200302,514.922,0.00924037,-514.515,514.506,264.595,-519.95,255.355
0.0200402,514.932,0.0123183,-518.325,518.312,266.143,-519.967,253.825
0.0200502,514.944,0.0153961,-522.13,522.115,267.692,-519.988,252.296
0.0200602,514.959,0.0184738,-525.932,525.914,269.242,-520.01,250.768
0.0200702,514.977,0.0215512,-529.729,529.707,270.793,-520.036,249.242
0.0200802,514.997,0.0246285,-533.52,533.496,272.346,-520.063,247.717
0.0200902,515.02,0.0277055,-537.306,537.278,273.9,-520.094,246.194
0.0201002,515.045,0.0307823,-541.084,541.053,275.454,-520.126,244.672
0.0201102,515.073,0.0338587,-544.855,544.821,277.01,-520.161,243.151
0.0201202,515.103,0.0369348,-548.618,548.581,278.567,-520.199,241.632
0.0201302,515.135,0.0400105,-552.372,552.332,280.125,-520.239,240.114
0.0201402,515.171,0.0430859,-556.117,556.074,281.684,-520.282,238.598
0.0201502,515.208,0.0461608,-559.851,559.805,283.244,-520.327,237.083
0.0201602,515.248,0.0492353,-563.575,563.525,284.805,-520.374,235.57
0.0201702,515.291,0.0523093,-567.287,567.234,286.367,-520.424,234.058
0.0201802,515.336,0.0553827,-570.986,570.931,287.93,-520.477,232.547
0.0201902,515.384,0.0584556,-574.673,574.615,289.494,-520.532,231.038
0.0202002,515.434,0.061528,-578.347,578.285,291.059,-520.589,229.531
0.0202102,515.486,0.0645997,-582.006,581.941,292.624,-520.649,228.025
0.0202202,515.541,0.0676708,-585.65,585.583,294.191,-520.711,226.52
0.0202302,515.598,0.0707412,-589.28,589.209,295.758,-520.776,225.017
0.0202402,515.658,0.073811,-592.893,592.819,297.327,-520.842,223.516
0.0202502,515.72,0.07688,-596.489,596.412,298.896,-520.912,222.016
0.0202602,515.784,0.0799482,-600.067,599.987,300.466,-520.983,220.517
0.0202702,515.851,0.0830157,-603.628,603.545,302.036,-521.057,219.021
0.0202802,515.92,0.0860823,-607.169,607.083,303.608,-521.133,217.526
0.0202902,515.992,0.0891481,-610.691,610.602,305.18,-521.212,216.032
0.0203002,516.066,0.092213,-614.193,614.101,306.753,-521.293,214.54
0.0203102,516.142,0.095277,-617.674,617.579,308.327,-521.376,213.05
0.0203202,516.221,0.09834,-621.134,621.035,309.901,-521.462,211.561
0.0203302,516.301,0.101402,-624.572,624.47,311.476,-521.549,210.074
0.0203402,516.385,0.104463,-627.987,627.882,313.051,-521.639,208.588
0.0203502,516.47,0.107523,-631.379,631.271,314.627,-521.731,207.104
0.0203602,516.557,0.110582,-634.746,634.636,316.204,-521.826,205.622
0.0203702,516.647,0.11364,-638.09,637.976,317.781,-521.922,204.141
0.0203802,516.739,0.116697,-641.407,641.291,319.359,-522.021,202.662
0.0203902,516.833,0.119753,-644.699,644.579,320.937,-522.122,201.185
0.0204002,516.93,0.122807,-647.964,647.841,322.516,-522.225,199.709
0.0204102,517.029,0.12586,-651.202,651.076,324.095,-522.33,198.235
0.0204202,517.129,0.128912,-654.412,654.283,325.675,-522.437,196.762
0.0204302,517.232,0.131963,-657.593,657.461,327.255,-522.546,195.292
0.0204402,517.338,0.135012,-660.745,660.61,328.835,-522.658,193.823
0.0204502,517.445,0.13806,-663.868,663.73,330.416,-522.771,192.355
0.0204602,517.554,0.141107,-666.961,666.819,331.997,-522.887,190.89
0.0204702,517.665,0.144152,-670.022,669.878,333.578,-523.004,189.426
0.0204802,517.778,0.147196,-673.052,672.905,335.16,-523.123,187.963
0.0204902,517.893,0.150239,-676.049,675.899,336.742,-523.244,186.503
0.0205002,518.011,0.15328,-679.014,678.861,338.324,-523.367,185.044
0.0205102,518.13,0.156319,-681.945,681.789,339.906,-523.493,183.587
0.0205202,518.251,0.159357,-684.842,684.682,341.488,-523.619,182.131
0.0205302,518.374,0.162393,-687.704,687.541,343.071,-523.748,180.677
0.0205402,518.499,0.165428,-690.53,690.365,344.654,-523.879,179.225
0.0205502,518.626,0.168461,-693.32,693.152,346.237,-524.012,177.775
0.0205602,518.755,0.171493,-696.074,695.903,347.819,-524.146,176.326
0.0205702,518.885,0.174523,-698.792,698.617,349.402,-524.282,174.88
0.0205802,519.018,0.177551,-701.471,701.294,350.985,-524.419,173.434
0.0205902,519.152,0.180577,-704.113,703.932,352.568,-524.559,171.991
0.0206002,519.287,0.183601,-706.715,706.531,354.151,-524.7,170.549
0.0206102,519.425,0.186624,-709.277,709.091,355.733,-524.842,169.109
0.0206202,519.564,0.189645,-711.8,711.61,357.316,-524.987,167.671
0.0206302,519.705,0.192664,-714.281,714.089,358.898,-525.132,166.234
0.0206402,519.848,0.195681,-716.721,716.526,360.481,-525.28,164.799
0.0206502,519.992,0.198696,-719.119,718.921,362.063,-525.429,163.366
0.0206602,520.138,0.201709,-721.474,721.273,363.644,-525.58,161.935
0.0206702,520.285,0.20472,-723.786,723.582,365.226,-525.732,160.506
0.0206802,520.434,0.20773,-726.055,725.848,366.807,-525.885,159.078
0.0206902,520.584,0.210737,-728.28,728.07,368.388,-526.04,157.651
0.0207002,520.736,0.213742,-730.461,730.247,369.969,-526.196,156.227
0.0207102,520.889,0.216745,-732.596,732.379,371.549,-526.353,154.804
0.0207202,521.044,0.219745,-734.685,734.465,373.129,-526.512,153.383
0.0207302,521.2,0.222744,-736.727,736.504,374.708,-526.672,151.964
0.0207402,521.357,0.22574,-738.722,738.496,376.287,-526.833,150.546
0.0207502,521.516,0.228735,-740.67,740.441,377.865,-526.996,149.131
0.0207602,521.676,0.231727,-742.569,742.337,379.443,-527.16,147.717
0.0207702,521.837,0.234716,-744.419,744.184,381.021,-527.325,146.304
0.0207802,522,0.237703,-746.22,745.982,382.597,-527.491,144.894
0.0207902,522.164,0.240688,-747.97,747.729,384.173,-527.658,143.485
0.0208002,522.328,0.243671,-749.672,749.428,385.749,-527.826,142.078
0.0208102,522.494,0.246651,-751.322,751.076,387.323,-527.995,140.672
0.0208202,522.661,0.249629,-752.922,752.672,388.897,-528.166,139.268
0.0208302,522.829,0.252604,-754.469,754.216,390.471,-528.337,137.866
0.0208402,522.998,0.255577,-755.964,755.708,392.043,-528.509,136.466
0.0208502,523.168,0.258547,-757.405,757.147,393.615,-528.681,135.067
0.0208602,523.339,0.261515,-758.793,758.532,395.185,-528.855,133.67
0.0208702,523.511,0.26448,-760.127,759.863,396.755,-529.03,132.275
0.0208802,523.684,0.267443,-761.406,761.139,398.324,-529.205,130.881
0.0208902,523.857,0.270403,-762.63,762.36,399.892,-529.381,129.489
0.0209002,524.032,0.27336,-763.798,763.525,401.459,-529.558,128.099
0.0209102,524.207,0.276315,-764.91,764.634,403.025,-529.735,126.71
0.0209202,524.383,0.279266,-765.967,765.687,404.59,-529.913,125.323
0.0209302,524.559,0.282215,-766.966,766.684,406.154,-530.092,123.938
0.0209402,524.736,0.285162,-767.908,767.623,407.716,-530.271,122.554
0.0209502,524.914,0.288105,-768.792,768.504,409.278,-530.45,121.172
0.0209602,525.092,0.291046,-769.617,769.326,410.838,-530.63,119.792
0.0209702,525.271,0.293983,-770.383,770.089,412.397,-530.811,118.413
0.0209802,525.451,0.296918,-771.09,770.793,413.955,-530.991,117.036
0.0209902,525.63,0.29985,-771.736,771.436,415.511,-531.172,115.661
0.0210002,525.811,0.302779,-772.322,772.019,417.067,-531.354,114.287
0.0210102,525.991,0.305705,-772.847,772.541,418.621,-531.536,112.915
0.0210202,526.172,0.308628,-773.309,773.001,420.173,-531.718,111.545
0.0210302,526.354,0.311548,-773.711,773.399,421.724,-531.9,110.176
0.0210402,526.535,0.314465,-774.051,773.737,423.273,-532.082,108.808
0.0210502,526.717,0.317378,-774.329,774.011,424.821,-532.264,107.443
0.0210602,526.898,0.320289,-774.543,774.223,426.368,-532.446,106.078
0.0210702,527.08,0.323196,-774.694,774.371,427.913,-532.628,104.716
0.0210802,527.262,0.326101,-774.781,774.454,429.456,-532.811,103.355
0.0210902,527.444,0.329002,-774.803,774.474,430.997,-532.993,101.995
0.0211002,527.626,0.3319,-774.759,774.428,432.537,-533.175,100.637
0.0211102,527.809,0.334794,-774.651,774.316,434.075,-533.356,99.281
0.0211202,527.99,0.337685,-774.476,774.139,435.612,-533.538,97.9263
0.0211302,528.172,0.340573,-774.235,773.895,437.146,-533.719,96.573
0.0211402,528.354,0.343458,-773.927,773.584,438.679,-533.9,95.2213
0.0211502,528.535,0.346339,-773.553,773.207,440.21,-534.081,93.8711
0.0211602,528.716,0.349216,-773.112,772.763,441.739,-534.261,92.5223
0.0211702,528.897,0.352091,-772.604,772.252,443.266,-534.441,91.175
0.0211802,529.078,0.354961,-772.027,771.672,444.791,-534.62,89.8293
0.0211902,529.258,0.357829,-771.382,771.024,446.314,-534.799,88.485
0.0212002,529.437,0.360692,-770.668,770.307,447.835,-534.977,87.1422
0.0212102,529.616,0.363552,-769.884,769.52,449.354,-535.154,85.8008
0.0212202,529.795,0.366409,-769.03,768.664,450.87,-535.331,84.4609
0.0212302,529.973,0.369262,-768.106,767.737,452.385,-535.507,83.1225
0.0212402,530.15,0.372111,-767.111,766.739,453.897,-535.683,81.7855
0.0212502,530.327,0.374957,-766.045,765.67,455.407,-535.857,80.4499
0.0212602,530.503,0.377799,-764.907,764.529,456.915,-536.031,79.1158
0.0212702,530.678,0.380637,-763.698,763.318,458.421,-536.204,77.783
0.0212802,530.852,0.383472,-762.418,762.035,459.924,-536.375,76.4517
0.0212902,531.025,0.386302,-761.065,760.679,461.424,-536.546,75.1217
0.0213002,531.198,0.389129,-759.64,759.251,462.923,-536.716,73.7931
0.0213102,531.369,0.391952,-758.141,757.749,464.418,-536.884,72.4658
0.0213202,531.54,0.394771,-756.569,756.175,465.912,-537.052,71.14
0.0213302,531.709,0.397587,-754.924,754.526,467.402,-537.218,69.8154
0.0213402,531.878,0.400398,-753.204,752.804,468.89,-537.383,68.4922
0.0213502,532.045,0.403205,-751.41,751.007,470.376,-537.546,67.1703
0.0213602,532.211,0.406009,-749.542,749.136,471.859,-537.708,65.8497
0.0213702,532.375,0.408808,-747.599,747.191,473.339,-537.869,64.5304
0.0213802,532.539,0.411603,-745.581,745.17,474.816,-538.029,63.2123
0.0213902,532.701,0.414395,-743.488,743.073,476.291,-538.186,61.8956
0.0214002,532.861,0.417182,-741.318,740.901,477.762,-538.343,60.5801
0.0214102,533.02,0.419965,-739.072,738.652,479.231,-538.497,59.2658
0.0214202,533.178,0.422744,-736.751,736.328,480.697,-538.65,57.9528
0.0214302,533.334,0.425519,-734.353,733.927,482.16,-538.801,56.641
0.0214402,533.488,0.428289,-731.878,731.449,483.62,-538.951,55.3304
0.0214502,533.641,0.431056,-729.325,728.894,485.077,-539.098,54.021
0.0214602,533.792,0.433818,-726.696,726.262,486.531,-539.244,52.7128
0.0214702,533.941,0.436576,-723.988,723.552,487.982,-539.388,51.4058
0.0214802,534.089,0.439329,-721.203,720.764,489.429,-539.529,50.1
0.0214902,534.234,0.442078,-718.34,717.898,490.874,-539.669,48.7952
0.0215002,534.378,0.444823,-715.399,714.954,492.315,-539.807,47.4916
0.0215102,534.519,0.447563,-712.379,711.932,493.753,-539.942,46.1892
0.0215202,534.658,0.450299,-709.281,708.831,495.188,-540.076,44.8878
0.0215302,534.796,0.453031,-706.104,705.651,496.619,-540.207,43.5875
