    "time","resistorv"
 9.44e-005,-0.13255135
 9.45e-005,-0.61938477
 9.46e-005,-1.0969983
 9.47e-005,-1.5624932
 9.48e-005,-2.0130941
 9.49e-005, -2.446172
  9.5e-005,-2.8592655
 9.51e-005,-3.3729736
 9.52e-005,-3.8612999
 9.53e-005,-4.3215659
 9.54e-005,-4.7537478
 9.55e-005,-5.1544787
 9.56e-005,-5.5230605
 9.57e-005,-5.8590875
 9.58e-005,-6.1617767
 9.59e-005,-6.4305465
  9.6e-005,-6.6649653
 9.61e-005,-6.8647707
 9.62e-005,-7.0298527
 9.63e-005, -7.160264
 9.64e-005,-7.2561994
 9.65e-005,-7.3179813
 9.66e-005,-7.3461042
 9.67e-005,-7.3412031
 9.68e-005,-7.3040279
 9.69e-005,-7.2354602
  9.7e-005,-7.1365037
 9.71e-005,-7.0082745
 9.72e-005,-6.8519925
 9.73e-005,-6.6689742
 9.74e-005, -6.460624
 9.75e-005,-6.2284221
 9.76e-005,-5.9739231
 9.77e-005,-5.6987526
 9.78e-005, -5.404591
 9.79e-005,-5.0931627
  9.8e-005,-4.7662272
 9.81e-005,-4.4255727
 9.82e-005,-4.0730078
 9.83e-005,-3.7103536
 9.84e-005,-3.3394356
 9.85e-005,-2.9620753
 9.86e-005,-2.5800809
 9.87e-005,-2.1952399
 9.88e-005,-1.8093127
 9.89e-005,-1.4240256
  9.9e-005, -1.041064
 9.91e-005,-0.66206487
 9.92e-005,-0.28861103
 9.93e-005,0.077774478
 9.94e-005,0.43563374
 9.95e-005,0.78357902
 9.96e-005, 1.1202974
 9.97e-005, 1.4445547
 9.98e-005, 1.7551996
 9.99e-005, 2.0511662
    0.0001, 2.3314773
