"time",	"Noise",	"Noise_Filt",	"Noise_Filt_Sat",	"Sine",	"Sine_Filt",	"Sine_Filt_Quantized"
1.739,	3.035135,	0.160743,	0.160743,	1.971774,	1.872727,	1.9
1.74,	3.035135,	0.160743,	0.160743,	1.971438,	1.873413,	1.9
1.741,	3.035135,	0.160743,	0.160743,	1.971101,	1.874096,	1.9
1.742,	3.035135,	0.160743,	0.160743,	1.970761,	1.874778,	1.9
1.743,	3.035135,	0.160743,	0.160743,	1.970419,	1.875458,	1.9
1.744,	3.035135,	0.160743,	0.160743,	1.970075,	1.876136,	1.9
1.745,	3.035135,	0.160743,	0.160743,	1.96973,	1.876811,	1.9
1.746,	3.035135,	0.160743,	0.160743,	1.969382,	1.877485,	1.9
1.747,	3.035135,	0.160743,	0.160743,	1.969033,	1.878157,	1.9
1.748,	3.035135,	0.160743,	0.160743,	1.968681,	1.878827,	1.9
1.749,	3.035135,	0.160743,	0.160743,	1.968327,	1.879495,	1.9
1.75,	3.035135,	0.160743,	0.160743,	1.967972,	1.88016,	1.9
1.751,	1.397705,	0.327419,	0.327419,	1.967614,	1.880824,	1.9
1.752,	1.397705,	0.327419,	0.327419,	1.967255,	1.881486,	1.9
1.753,	1.397705,	0.327419,	0.327419,	1.966894,	1.882146,	1.9
1.754,	1.397705,	0.327419,	0.327419,	1.96653,	1.882803,	1.9
1.755,	1.397705,	0.327419,	0.327419,	1.966165,	1.883459,	1.9
1.756,	1.397705,	0.327419,	0.327419,	1.965798,	1.884113,	1.9
1.757,	1.397705,	0.327419,	0.327419,	1.965428,	1.884765,	1.9
1.758,	1.397705,	0.327419,	0.327419,	1.965057,	1.885414,	1.9
1.759,	1.397705,	0.327419,	0.327419,	1.964684,	1.886062,	1.9
1.76,	1.397705,	0.327419,	0.327419,	1.964309,	1.886708,	1.9
1.761,	1.397705,	0.327419,	0.327419,	1.963931,	1.887352,	1.9
1.762,	1.397705,	0.327419,	0.327419,	1.963552,	1.887993,	1.9
1.763,	1.397705,	0.327419,	0.327419,	1.963171,	1.888633,	1.9
1.764,	1.397705,	0.327419,	0.327419,	1.962788,	1.889271,	1.9
1.765,	1.397705,	0.327419,	0.327419,	1.962403,	1.889906,	1.9
1.766,	1.397705,	0.327419,	0.327419,	1.962016,	1.89054,	1.9
1.767,	1.397705,	0.327419,	0.327419,	1.961627,	1.891172,	1.9
1.768,	1.397705,	0.327419,	0.327419,	1.961237,	1.891801,	1.9
1.769,	1.397705,	0.327419,	0.327419,	1.960844,	1.892429,	1.9
1.77,	1.397705,	0.327419,	0.327419,	1.960449,	1.893055,	1.9
1.771,	1.397705,	0.327419,	0.327419,	1.960052,	1.893678,	1.9
1.772,	1.397705,	0.327419,	0.327419,	1.959653,	1.8943,	1.9
1.773,	1.397705,	0.327419,	0.327419,	1.959253,	1.894919,	1.9
1.774,	1.397705,	0.327419,	0.327419,	1.95885,	1.895537,	1.9
1.775,	1.397705,	0.327419,	0.327419,	1.958446,	1.896152,	1.9
1.776,	1.397705,	0.327419,	0.327419,	1.958039,	1.896766,	1.9
1.777,	1.397705,	0.327419,	0.327419,	1.95763,	1.897377,	1.9
1.778,	1.397705,	0.327419,	0.327419,	1.95722,	1.897987,	1.9
1.779,	1.397705,	0.327419,	0.327419,	1.956808,	1.898594,	1.9
1.78,	1.397705,	0.327419,	0.327419,	1.956393,	1.899199,	1.9
1.781,	1.397705,	0.327419,	0.327419,	1.955977,	1.899803,	1.9
1.782,	1.397705,	0.327419,	0.327419,	1.955559,	1.900404,	1.9
1.783,	1.397705,	0.327419,	0.327419,	1.955138,	1.901004,	1.9
1.784,	1.397705,	0.327419,	0.327419,	1.954716,	1.901601,	1.9
1.785,	1.397705,	0.327419,	0.327419,	1.954292,	1.902196,	1.9
1.786,	1.397705,	0.327419,	0.327419,	1.953866,	1.902789,	1.9
1.787,	1.397705,	0.327419,	0.327419,	1.953438,	1.903381,	1.9
1.788,	1.397705,	0.327419,	0.327419,	1.953008,	1.90397,	1.9
1.789,	1.397705,	0.327419,	0.327419,	1.952576,	1.904557,	1.9
1.79,	1.397705,	0.327419,	0.327419,	1.952142,	1.905142,	1.9
1.791,	1.397705,	0.327419,	0.327419,	1.951706,	1.905725,	1.9
1.792,	1.397705,	0.327419,	0.327419,	1.951268,	1.906306,	1.9
1.793,	1.397705,	0.327419,	0.327419,	1.950828,	1.906885,	1.9
1.794,	1.397705,	0.327419,	0.327419,	1.950387,	1.907462,	1.9
1.795,	1.397705,	0.327419,	0.327419,	1.949943,	1.908037,	1.9
1.796,	1.397705,	0.327419,	0.327419,	1.949497,	1.90861,	1.9
1.797,	1.397705,	0.327419,	0.327419,	1.94905,	1.909181,	1.9
1.798,	1.397705,	0.327419,	0.327419,	1.9486,	1.90975,	1.9
1.799,	1.397705,	0.327419,	0.327419,	1.948149,	1.910317,	1.9
1.8,	1.397705,	0.327419,	0.327419,	1.947695,	1.910882,	1.9
1.801,	-0.958545,	0.19123,	0.19123,	1.94724,	1.911444,	1.9
1.802,	-0.958545,	0.19123,	0.19123,	1.946783,	1.912005,	1.9
1.803,	-0.958545,	0.19123,	0.19123,	1.946323,	1.912564,	1.9
1.804,	-0.958545,	0.19123,	0.19123,	1.945862,	1.91312,	1.9
1.805,	-0.958545,	0.19123,	0.19123,	1.945399,	1.913675,	1.9
1.806,	-0.958545,	0.19123,	0.19123,	1.944934,	1.914228,	1.9
1.807,	-0.958545,	0.19123,	0.19123,	1.944467,	1.914778,	1.9
1.808,	-0.958545,	0.19123,	0.19123,	1.943998,	1.915327,	1.9
1.809,	-0.958545,	0.19123,	0.19123,	1.943527,	1.915873,	1.9
1.81,	-0.958545,	0.19123,	0.19123,	1.943054,	1.916418,	1.9
1.811,	-0.958545,	0.19123,	0.19123,	1.942579,	1.91696,	1.9
1.812,	-0.958545,	0.19123,	0.19123,	1.942102,	1.9175,	1.9
1.813,	-0.958545,	0.19123,	0.19123,	1.941624,	1.918038,	1.9
1.814,	-0.958545,	0.19123,	0.19123,	1.941143,	1.918575,	1.9
1.815,	-0.958545,	0.19123,	0.19123,	1.94066,	1.919109,	1.9
1.816,	-0.958545,	0.19123,	0.19123,	1.940176,	1.919641,	1.9
1.817,	-0.958545,	0.19123,	0.19123,	1.939689,	1.920171,	1.9
1.818,	-0.958545,	0.19123,	0.19123,	1.939201,	1.920699,	1.9
1.819,	-0.958545,	0.19123,	0.19123,	1.938711,	1.921225,	1.9
1.82,	-0.958545,	0.19123,	0.19123,	1.938218,	1.921749,	1.9
1.821,	-0.958545,	0.19123,	0.19123,	1.937724,	1.922271,	1.9
1.822,	-0.958545,	0.19123,	0.19123,	1.937228,	1.922791,	1.9
1.823,	-0.958545,	0.19123,	0.19123,	1.93673,	1.923309,	1.9
1.824,	-0.958545,	0.19123,	0.19123,	1.93623,	1.923825,	1.9
1.825,	-0.958545,	0.19123,	0.19123,	1.935728,	1.924338,	1.9
1.826,	-0.958545,	0.19123,	0.19123,	1.935224,	1.92485,	1.9
1.827,	-0.958545,	0.19123,	0.19123,	1.934718,	1.92536,	1.9
1.828,	-0.958545,	0.19123,	0.19123,	1.93421,	1.925867,	1.9
1.829,	-0.958545,	0.19123,	0.19123,	1.9337,	1.926373,	1.9
1.83,	-0.958545,	0.19123,	0.19123,	1.933189,	1.926876,	1.9
1.831,	-0.958545,	0.19123,	0.19123,	1.932675,	1.927377,	1.9
1.832,	-0.958545,	0.19123,	0.19123,	1.93216,	1.927877,	1.9
1.833,	-0.958545,	0.19123,	0.19123,	1.931642,	1.928374,	1.9
1.834,	-0.958545,	0.19123,	0.19123,	1.931123,	1.928869,	1.9
1.835,	-0.958545,	0.19123,	0.19123,	1.930602,	1.929362,	1.9
1.836,	-0.958545,	0.19123,	0.19123,	1.930078,	1.929854,	1.9
1.837,	-0.958545,	0.19123,	0.19123,	1.929553,	1.930343,	1.9
1.838,	-0.958545,	0.19123,	0.19123,	1.929026,	1.93083,	1.9
1.839,	-0.958545,	0.19123,	0.19123,	1.928497,	1.931315,	1.9
1.84,	-0.958545,	0.19123,	0.19123,	1.927966,	1.931798,	1.9
1.841,	-0.958545,	0.19123,	0.19123,	1.927433,	1.932278,	1.9
1.842,	-0.958545,	0.19123,	0.19123,	1.926898,	1.932757,	1.9
1.843,	-0.958545,	0.19123,	0.19123,	1.926362,	1.933234,	1.9
1.844,	-0.958545,	0.19123,	0.19123,	1.925823,	1.933709,	1.9
1.845,	-0.958545,	0.19123,	0.19123,	1.925282,	1.934181,	1.9
1.846,	-0.958545,	0.19123,	0.19123,	1.92474,	1.934652,	1.9
1.847,	-0.958545,	0.19123,	0.19123,	1.924195,	1.93512,	1.9
1.848,	-0.958545,	0.19123,	0.19123,	1.923649,	1.935587,	1.9
1.849,	-0.958545,	0.19123,	0.19123,	1.923101,	1.936051,	1.9
1.85,	-0.958545,	0.19123,	0.19123,	1.92255,	1.936513,	1.9
1.851,	-1.382232,	0.00889,	0.00889,	1.921998,	1.936973,	1.9
1.852,	-1.382232,	0.00889,	0.00889,	1.921444,	1.937432,	1.9
1.853,	-1.382232,	0.00889,	0.00889,	1.920888,	1.937888,	1.9
1.854,	-1.382232,	0.00889,	0.00889,	1.92033,	1.938342,	1.9
1.855,	-1.382232,	0.00889,	0.00889,	1.91977,	1.938794,	1.9
1.856,	-1.382232,	0.00889,	0.00889,	1.919209,	1.939244,	1.9
1.857,	-1.382232,	0.00889,	0.00889,	1.918645,	1.939691,	1.9
1.858,	-1.382232,	0.00889,	0.00889,	1.918079,	1.940137,	1.9
1.859,	-1.382232,	0.00889,	0.00889,	1.917512,	1.940581,	1.9
1.86,	-1.382232,	0.00889,	0.00889,	1.916943,	1.941023,	1.9
1.861,	-1.382232,	0.00889,	0.00889,	1.916371,	1.941462,	1.9
1.862,	-1.382232,	0.00889,	0.00889,	1.915798,	1.9419,	1.9
1.863,	-1.382232,	0.00889,	0.00889,	1.915223,	1.942335,	1.9
1.864,	-1.382232,	0.00889,	0.00889,	1.914646,	1.942769,	1.9
1.865,	-1.382232,	0.00889,	0.00889,	1.914067,	1.9432,	1.9
1.866,	-1.382232,	0.00889,	0.00889,	1.913486,	1.943629,	1.9
1.867,	-1.382232,	0.00889,	0.00889,	1.912903,	1.944056,	1.9
1.868,	-1.382232,	0.00889,	0.00889,	1.912318,	1.944481,	1.9
1.869,	-1.382232,	0.00889,	0.00889,	1.911732,	1.944904,	1.9
1.87,	-1.382232,	0.00889,	0.00889,	1.911143,	1.945325,	1.9
1.871,	-1.382232,	0.00889,	0.00889,	1.910553,	1.945744,	1.9
1.872,	-1.382232,	0.00889,	0.00889,	1.90996,	1.946161,	1.9
1.873,	-1.382232,	0.00889,	0.00889,	1.909366,	1.946576,	1.9
1.874,	-1.382232,	0.00889,	0.00889,	1.90877,	1.946988,	1.9
1.875,	-1.382232,	0.00889,	0.00889,	1.908172,	1.947399,	1.9
1.876,	-1.382232,	0.00889,	0.00889,	1.907572,	1.947807,	1.9
1.877,	-1.382232,	0.00889,	0.00889,	1.90697,	1.948214,	1.9
1.878,	-1.382232,	0.00889,	0.00889,	1.906366,	1.948618,	1.9
1.879,	-1.382232,	0.00889,	0.00889,	1.90576,	1.949021,	1.9
1.88,	-1.382232,	0.00889,	0.00889,	1.905152,	1.949421,	1.9
1.881,	-1.382232,	0.00889,	0.00889,	1.904543,	1.949819,	1.9
1.882,	-1.382232,	0.00889,	0.00889,	1.903931,	1.950215,	1.9
1.883,	-1.382232,	0.00889,	0.00889,	1.903318,	1.950609,	1.9
1.884,	-1.382232,	0.00889,	0.00889,	1.902703,	1.951001,	1.9
1.885,	-1.382232,	0.00889,	0.00889,	1.902086,	1.951391,	1.9
1.886,	-1.382232,	0.00889,	0.00889,	1.901467,	1.951779,	1.9
1.887,	-1.382232,	0.00889,	0.00889,	1.900846,	1.952164,	1.9
1.888,	-1.382232,	0.00889,	0.00889,	1.900223,	1.952548,	1.9
1.889,	-1.382232,	0.00889,	0.00889,	1.899598,	1.952929,	1.9
1.89,	-1.382232,	0.00889,	0.00889,	1.898971,	1.953309,	1.9
1.891,	-1.382232,	0.00889,	0.00889,	1.898343,	1.953686,	1.9
1.892,	-1.382232,	0.00889,	0.00889,	1.897712,	1.954062,	1.9
1.893,	-1.382232,	0.00889,	0.00889,	1.89708,	1.954435,	1.9
1.894,	-1.382232,	0.00889,	0.00889,	1.896446,	1.954806,	1.9
1.895,	-1.382232,	0.00889,	0.00889,	1.895809,	1.955175,	1.9
1.896,	-1.382232,	0.00889,	0.00889,	1.895171,	1.955542,	1.9
1.897,	-1.382232,	0.00889,	0.00889,	1.894531,	1.955907,	1.9
1.898,	-1.382232,	0.00889,	0.00889,	1.89389,	1.95627,	1.9
1.899,	-1.382232,	0.00889,	0.00889,	1.893246,	1.95663,	1.9
1.9,	-1.382232,	0.00889,	0.00889,	1.8926,	1.956989,	1.9
1.901,	-0.214348,	-0.018348,	-0.018348,	1.891953,	1.957346,	2
1.902,	-0.214348,	-0.018348,	-0.018348,	1.891303,	1.9577,	2
1.903,	-0.214348,	-0.018348,	-0.018348,	1.890652,	1.958053,	2
1.904,	-0.214348,	-0.018348,	-0.018348,	1.889999,	1.958403,	2
1.905,	-0.214348,	-0.018348,	-0.018348,	1.889344,	1.958751,	2
1.906,	-0.214348,	-0.018348,	-0.018348,	1.888687,	1.959097,	2
1.907,	-0.214348,	-0.018348,	-0.018348,	1.888028,	1.959441,	2
1.908,	-0.214348,	-0.018348,	-0.018348,	1.887367,	1.959783,	2
1.909,	-0.214348,	-0.018348,	-0.018348,	1.886704,	1.960123,	2
1.91,	-0.214348,	-0.018348,	-0.018348,	1.88604,	1.960461,	2
1.911,	-0.214348,	-0.018348,	-0.018348,	1.885373,	1.960797,	2
1.912,	-0.214348,	-0.018348,	-0.018348,	1.884705,	1.961131,	2
1.913,	-0.214348,	-0.018348,	-0.018348,	1.884035,	1.961462,	2
1.914,	-0.214348,	-0.018348,	-0.018348,	1.883363,	1.961792,	2
1.915,	-0.214348,	-0.018348,	-0.018348,	1.882689,	1.962119,	2
1.916,	-0.214348,	-0.018348,	-0.018348,	1.882013,	1.962444,	2
1.917,	-0.214348,	-0.018348,	-0.018348,	1.881335,	1.962768,	2
1.918,	-0.214348,	-0.018348,	-0.018348,	1.880656,	1.963089,	2
1.919,	-0.214348,	-0.018348,	-0.018348,	1.879974,	1.963408,	2
1.92,	-0.214348,	-0.018348,	-0.018348,	1.879291,	1.963725,	2
1.921,	-0.214348,	-0.018348,	-0.018348,	1.878606,	1.96404,	2
1.922,	-0.214348,	-0.018348,	-0.018348,	1.877919,	1.964352,	2
1.923,	-0.214348,	-0.018348,	-0.018348,	1.87723,	1.964663,	2
1.924,	-0.214348,	-0.018348,	-0.018348,	1.876539,	1.964972,	2
1.925,	-0.214348,	-0.018348,	-0.018348,	1.875846,	1.965278,	2
1.926,	-0.214348,	-0.018348,	-0.018348,	1.875151,	1.965583,	2
1.927,	-0.214348,	-0.018348,	-0.018348,	1.874455,	1.965885,	2
1.928,	-0.214348,	-0.018348,	-0.018348,	1.873756,	1.966185,	2
1.929,	-0.214348,	-0.018348,	-0.018348,	1.873056,	1.966484,	2
1.93,	-0.214348,	-0.018348,	-0.018348,	1.872354,	1.96678,	2
1.931,	-0.214348,	-0.018348,	-0.018348,	1.87165,	1.967074,	2
1.932,	-0.214348,	-0.018348,	-0.018348,	1.870944,	1.967366,	2
1.933,	-0.214348,	-0.018348,	-0.018348,	1.870237,	1.967655,	2
1.934,	-0.214348,	-0.018348,	-0.018348,	1.869527,	1.967943,	2
1.935,	-0.214348,	-0.018348,	-0.018348,	1.868815,	1.968229,	2
1.936,	-0.214348,	-0.018348,	-0.018348,	1.868102,	1.968512,	2
1.937,	-0.214348,	-0.018348,	-0.018348,	1.867387,	1.968794,	2
1.938,	-0.214348,	-0.018348,	-0.018348,	1.86667,	1.969073,	2
1.939,	-0.214348,	-0.018348,	-0.018348,	1.865951,	1.969351,	2
1.94,	-0.214348,	-0.018348,	-0.018348,	1.86523,	1.969626,	2
1.941,	-0.214348,	-0.018348,	-0.018348,	1.864507,	1.969899,	2
1.942,	-0.214348,	-0.018348,	-0.018348,	1.863783,	1.97017,	2
1.943,	-0.214348,	-0.018348,	-0.018348,	1.863056,	1.970439,	2
1.944,	-0.214348,	-0.018348,	-0.018348,	1.862328,	1.970706,	2
1.945,	-0.214348,	-0.018348,	-0.018348,	1.861598,	1.97097,	2
1.946,	-0.214348,	-0.018348,	-0.018348,	1.860866,	1.971233,	2
1.947,	-0.214348,	-0.018348,	-0.018348,	1.860132,	1.971494,	2
1.948,	-0.214348,	-0.018348,	-0.018348,	1.859396,	1.971752,	2
1.949,	-0.214348,	-0.018348,	-0.018348,	1.858659,	1.972008,	2
1.95,	-0.214348,	-0.018348,	-0.018348,	1.857919,	1.972263,	2
1.951,	1.066785,	0.115917,	0.115917,	1.857178,	1.972515,	2
1.952,	1.066785,	0.115917,	0.115917,	1.856435,	1.972765,	2
1.953,	1.066785,	0.115917,	0.115917,	1.85569,	1.973013,	2
1.954,	1.066785,	0.115917,	0.115917,	1.854943,	1.973259,	2
1.955,	1.066785,	0.115917,	0.115917,	1.854194,	1.973503,	2
1.956,	1.066785,	0.115917,	0.115917,	1.853444,	1.973744,	2
1.957,	1.066785,	0.115917,	0.115917,	1.852691,	1.973984,	2
1.958,	1.066785,	0.115917,	0.115917,	1.851937,	1.974222,	2
1.959,	1.066785,	0.115917,	0.115917,	1.851181,	1.974457,	2
1.96,	1.066785,	0.115917,	0.115917,	1.850423,	1.97469,	2
1.961,	1.066785,	0.115917,	0.115917,	1.849663,	1.974922,	2
1.962,	1.066785,	0.115917,	0.115917,	1.848902,	1.975151,	2
1.963,	1.066785,	0.115917,	0.115917,	1.848138,	1.975378,	2
1.964,	1.066785,	0.115917,	0.115917,	1.847373,	1.975603,	2
1.965,	1.066785,	0.115917,	0.115917,	1.846605,	1.975826,	2
1.966,	1.066785,	0.115917,	0.115917,	1.845836,	1.976046,	2
1.967,	1.066785,	0.115917,	0.115917,	1.845065,	1.976265,	2
1.968,	1.066785,	0.115917,	0.115917,	1.844293,	1.976482,	2
1.969,	1.066785,	0.115917,	0.115917,	1.843518,	1.976696,	2
1.97,	1.066785,	0.115917,	0.115917,	1.842742,	1.976909,	2
1.971,	1.066785,	0.115917,	0.115917,	1.841963,	1.977119,	2
1.972,	1.066785,	0.115917,	0.115917,	1.841183,	1.977327,	2
1.973,	1.066785,	0.115917,	0.115917,	1.840401,	1.977533,	2
1.974,	1.066785,	0.115917,	0.115917,	1.839617,	1.977737,	2
1.975,	1.066785,	0.115917,	0.115917,	1.838832,	1.977939,	2
1.976,	1.066785,	0.115917,	0.115917,	1.838044,	1.978139,	2
1.977,	1.066785,	0.115917,	0.115917,	1.837255,	1.978337,	2
1.978,	1.066785,	0.115917,	0.115917,	1.836464,	1.978532,	2
1.979,	1.066785,	0.115917,	0.115917,	1.835671,	1.978726,	2
1.98,	1.066785,	0.115917,	0.115917,	1.834876,	1.978917,	2
1.981,	1.066785,	0.115917,	0.115917,	1.834079,	1.979107,	2
1.982,	1.066785,	0.115917,	0.115917,	1.833281,	1.979294,	2
1.983,	1.066785,	0.115917,	0.115917,	1.83248,	1.979479,	2
1.984,	1.066785,	0.115917,	0.115917,	1.831678,	1.979662,	2
1.985,	1.066785,	0.115917,	0.115917,	1.830874,	1.979843,	2
1.986,	1.066785,	0.115917,	0.115917,	1.830068,	1.980022,	2
1.987,	1.066785,	0.115917,	0.115917,	1.829261,	1.980199,	2
1.988,	1.066785,	0.115917,	0.115917,	1.828451,	1.980374,	2
1.989,	1.066785,	0.115917,	0.115917,	1.82764,	1.980546,	2
1.99,	1.066785,	0.115917,	0.115917,	1.826827,	1.980717,	2
1.991,	1.066785,	0.115917,	0.115917,	1.826012,	1.980885,	2
1.992,	1.066785,	0.115917,	0.115917,	1.825195,	1.981051,	2
1.993,	1.066785,	0.115917,	0.115917,	1.824376,	1.981215,	2
1.994,	1.066785,	0.115917,	0.115917,	1.823556,	1.981378,	2
1.995,	1.066785,	0.115917,	0.115917,	1.822734,	1.981538,	2
1.996,	1.066785,	0.115917,	0.115917,	1.821909,	1.981695,	2
1.997,	1.066785,	0.115917,	0.115917,	1.821084,	1.981851,	2
1.998,	1.066785,	0.115917,	0.115917,	1.820256,	1.982005,	2
1.999,	1.066785,	0.115917,	0.115917,	1.819426,	1.982157,	2
2,	1.066785,	0.115917,	0.115917,	1.818595,	1.982306,	2
2.001,	-0.381347,	0.062453,	0.062453,	1.817762,	1.982454,	2
2.002,	-0.381347,	0.062453,	0.062453,	1.816927,	1.982599,	2
2.003,	-0.381347,	0.062453,	0.062453,	1.81609,	1.982742,	2
2.004,	-0.381347,	0.062453,	0.062453,	1.815251,	1.982883,	2
2.005,	-0.381347,	0.062453,	0.062453,	1.814411,	1.983022,	2
2.006,	-0.381347,	0.062453,	0.062453,	1.813568,	1.983159,	2
2.007,	-0.381347,	0.062453,	0.062453,	1.812724,	1.983294,	2
2.008,	-0.381347,	0.062453,	0.062453,	1.811878,	1.983427,	2
2.009,	-0.381347,	0.062453,	0.062453,	1.811031,	1.983557,	2
2.01,	-0.381347,	0.062453,	0.062453,	1.810181,	1.983686,	2
2.011,	-0.381347,	0.062453,	0.062453,	1.80933,	1.983812,	2
2.012,	-0.381347,	0.062453,	0.062453,	1.808477,	1.983937,	2
2.013,	-0.381347,	0.062453,	0.062453,	1.807622,	1.984059,	2
2.014,	-0.381347,	0.062453,	0.062453,	1.806765,	1.984179,	2
2.015,	-0.381347,	0.062453,	0.062453,	1.805906,	1.984297,	2
2.016,	-0.381347,	0.062453,	0.062453,	1.805046,	1.984413,	2
2.017,	-0.381347,	0.062453,	0.062453,	1.804184,	1.984527,	2
2.018,	-0.381347,	0.062453,	0.062453,	1.80332,	1.984639,	2
2.019,	-0.381347,	0.062453,	0.062453,	1.802454,	1.984748,	2
2.02,	-0.381347,	0.062453,	0.062453,	1.801586,	1.984856,	2
2.021,	-0.381347,	0.062453,	0.062453,	1.800717,	1.984961,	2
2.022,	-0.381347,	0.062453,	0.062453,	1.799846,	1.985065,	2
2.023,	-0.381347,	0.062453,	0.062453,	1.798973,	1.985166,	2
2.024,	-0.381347,	0.062453,	0.062453,	1.798098,	1.985265,	2
2.025,	-0.381347,	0.062453,	0.062453,	1.797221,	1.985362,	2
2.026,	-0.381347,	0.062453,	0.062453,	1.796343,	1.985457,	2
2.027,	-0.381347,	0.062453,	0.062453,	1.795463,	1.98555,	2
2.028,	-0.381347,	0.062453,	0.062453,	1.794581,	1.985641,	2
2.029,	-0.381347,	0.062453,	0.062453,	1.793697,	1.98573,	2
2.03,	-0.381347,	0.062453,	0.062453,	1.792811,	1.985816,	2
2.031,	-0.381347,	0.062453,	0.062453,	1.791924,	1.985901,	2
2.032,	-0.381347,	0.062453,	0.062453,	1.791035,	1.985983,	2
2.033,	-0.381347,	0.062453,	0.062453,	1.790144,	1.986064,	2
2.034,	-0.381347,	0.062453,	0.062453,	1.789251,	1.986142,	2
2.035,	-0.381347,	0.062453,	0.062453,	1.788357,	1.986218,	2
2.036,	-0.381347,	0.062453,	0.062453,	1.78746,	1.986292,	2
2.037,	-0.381347,	0.062453,	0.062453,	1.786562,	1.986364,	2
2.038,	-0.381347,	0.062453,	0.062453,	1.785662,	1.986434,	2
2.039,	-0.381347,	0.062453,	0.062453,	1.784761,	1.986502,	2
2.04,	-0.381347,	0.062453,	0.062453,	1.783857,	1.986567,	2
2.041,	-0.381347,	0.062453,	0.062453,	1.782952,	1.986631,	2
2.042,	-0.381347,	0.062453,	0.062453,	1.782045,	1.986692,	2
2.043,	-0.381347,	0.062453,	0.062453,	1.781136,	1.986752,	2
2.044,	-0.381347,	0.062453,	0.062453,	1.780226,	1.986809,	2
2.045,	-0.381347,	0.062453,	0.062453,	1.779313,	1.986864,	2
2.046,	-0.381347,	0.062453,	0.062453,	1.778399,	1.986917,	2
2.047,	-0.381347,	0.062453,	0.062453,	1.777483,	1.986968,	2
2.048,	-0.381347,	0.062453,	0.062453,	1.776565,	1.987017,	2
2.049,	-0.381347,	0.062453,	0.062453,	1.775646,	1.987064,	2
2.05,	-0.381347,	0.062453,	0.062453,	1.774725,	1.987108,	2
2.051,	-1.820832,	-0.168274,	-0.168274,	1.773802,	1.987151,	2
2.052,	-1.820832,	-0.168274,	-0.168274,	1.772877,	1.987192,	2
2.053,	-1.820832,	-0.168274,	-0.168274,	1.77195,	1.98723,	2
2.054,	-1.820832,	-0.168274,	-0.168274,	1.771022,	1.987266,	2
2.055,	-1.820832,	-0.168274,	-0.168274,	1.770092,	1.987301,	2
2.056,	-1.820832,	-0.168274,	-0.168274,	1.76916,	1.987333,	2
2.057,	-1.820832,	-0.168274,	-0.168274,	1.768226,	1.987363,	2
2.058,	-1.820832,	-0.168274,	-0.168274,	1.767291,	1.987391,	2
2.059,	-1.820832,	-0.168274,	-0.168274,	1.766354,	1.987416,	2
2.06,	-1.820832,	-0.168274,	-0.168274,	1.765415,	1.98744,	2
2.061,	-1.820832,	-0.168274,	-0.168274,	1.764474,	1.987462,	2
2.062,	-1.820832,	-0.168274,	-0.168274,	1.763531,	1.987481,	2
2.063,	-1.820832,	-0.168274,	-0.168274,	1.762587,	1.987499,	2
2.064,	-1.820832,	-0.168274,	-0.168274,	1.761641,	1.987514,	2
2.065,	-1.820832,	-0.168274,	-0.168274,	1.760693,	1.987528,	2
2.066,	-1.820832,	-0.168274,	-0.168274,	1.759744,	1.987539,	2
2.067,	-1.820832,	-0.168274,	-0.168274,	1.758793,	1.987548,	2
2.068,	-1.820832,	-0.168274,	-0.168274,	1.75784,	1.987555,	2
2.069,	-1.820832,	-0.168274,	-0.168274,	1.756885,	1.98756,	2
2.07,	-1.820832,	-0.168274,	-0.168274,	1.755928,	1.987563,	2
2.071,	-1.820832,	-0.168274,	-0.168274,	1.75497,	1.987563,	2
2.072,	-1.820832,	-0.168274,	-0.168274,	1.75401,	1.987562,	2
2.073,	-1.820832,	-0.168274,	-0.168274,	1.753048,	1.987559,	2
2.074,	-1.820832,	-0.168274,	-0.168274,	1.752084,	1.987553,	2
2.075,	-1.820832,	-0.168274,	-0.168274,	1.751119,	1.987545,	2
2.076,	-1.820832,	-0.168274,	-0.168274,	1.750152,	1.987536,	2
2.077,	-1.820832,	-0.168274,	-0.168274,	1.749183,	1.987524,	2
2.078,	-1.820832,	-0.168274,	-0.168274,	1.748212,	1.98751,	2
2.079,	-1.820832,	-0.168274,	-0.168274,	1.74724,	1.987494,	2
2.08,	-1.820832,	-0.168274,	-0.168274,	1.746266,	1.987476,	2
2.081,	-1.820832,	-0.168274,	-0.168274,	1.74529,	1.987456,	2
2.082,	-1.820832,	-0.168274,	-0.168274,	1.744313,	1.987433,	2
2.083,	-1.820832,	-0.168274,	-0.168274,	1.743333,	1.987409,	2
2.084,	-1.820832,	-0.168274,	-0.168274,	1.742352,	1.987382,	2
2.085,	-1.820832,	-0.168274,	-0.168274,	1.741369,	1.987354,	2
2.086,	-1.820832,	-0.168274,	-0.168274,	1.740385,	1.987323,	2
2.087,	-1.820832,	-0.168274,	-0.168274,	1.739398,	1.987291,	2
2.088,	-1.820832,	-0.168274,	-0.168274,	1.73841,	1.987256,	2
2.089,	-1.820832,	-0.168274,	-0.168274,	1.737421,	1.987219,	2
2.09,	-1.820832,	-0.168274,	-0.168274,	1.736429,	1.98718,	2
2.091,	-1.820832,	-0.168274,	-0.168274,	1.735436,	1.987139,	2
2.092,	-1.820832,	-0.168274,	-0.168274,	1.734441,	1.987096,	2
2.093,	-1.820832,	-0.168274,	-0.168274,	1.733444,	1.98705,	2
2.094,	-1.820832,	-0.168274,	-0.168274,	1.732446,	1.987003,	2
