"time","Out1[1]","Out1[2]","Out2","Out3","Out4","Out5","Out6[1]","Out6[2]","Out6[3]","Out6[4]"
9.12,1,-0.0936755,-2,-1,12,12,1,0.1,0,0
9.13,1,-0.192602,-3,-1,12,12,1,0.1,0,0
9.14,1,-0.289604,-4,-1,12,12,1,0.1,0,0
9.15,1,-0.383712,-5,-1,12,12,1,0.1,0,0
9.16,1,-0.473987,-6,-1,12,12,1,0.1,0,0
9.17,1,-0.559525,-7,-1,12,12,1,0.1,0,0
9.18,1,-0.639473,-8,-1,12,12,1,0.1,0,0
9.19,1,-0.713032,-9,-1,12,12,1,0.1,0,0
9.2,1,-0.779466,-10,-1,12,12,1,0.1,0,0
9.21,1,-0.838112,-11,-1,12,12,1,0.1,0,0
9.22,1,-0.888384,-11,-1,12,12,1,0.1,0,0
9.23,1,-0.929779,-12,-1,12,12,1,0.1,0,0
9.24,1,-0.961885,-12,-1,12,12,1,0.1,0,0
9.25,1,-0.984379,-12,-1,12,12,1,0.1,0,0
9.26,1,-0.997038,-12,-1,12,12,1,0.1,0,0
9.27,1,-0.999735,-12,-1,12,12,1,0.1,0,0
9.28,1,-0.992443,-12,-1,12,12,1,0.1,0,0
9.29,1,-0.975235,-12,-1,12,12,1,0.1,0,0
9.3,1,-0.948282,-12,-1,12,12,1,0.1,0,0
9.31,1,-0.911855,-11,-1,12,12,1,0.1,0,0
9.32,1,-0.866316,-11,-1,12,12,1,0.1,0,0
9.33,1,-0.812122,-10,-1,12,12,1,0.1,0,0
9.34,1,-0.749813,-9,-1,12,12,1,0.1,0,0
9.35,1,-0.680012,-9,-1,12,12,1,0.1,0,0
9.36,1,-0.603417,-8,-1,12,12,1,0.1,0,0
9.37,1,-0.520793,-7,-1,12,12,1,0.1,0,0
9.38,1,-0.432965,-6,-1,12,12,1,0.1,0,0
9.39,1,-0.340811,-5,-1,12,12,1,0.1,0,0
9.4,1,-0.245252,-3,-1,12,12,1,0.1,0,0
9.41,1,-0.147242,-2,-1,12,12,1,0.1,0,0
9.42,1,-0.0477614,-1,-1,12,12,1,0.1,0,0
9.43,1,0.0521967,0,0,12,12,1,0.1,0,0
9.44,1,0.151633,1,0,12,12,1,0.1,0,0
9.45,1,0.249555,2,0,12,12,1,0.1,0,0
9.46,1,0.344983,4,0,12,12,1,0.1,0,0
9.47,1,0.436964,5,0,12,12,1,0.1,0,0
9.48,1,0.524579,6,0,12,12,1,0.1,0,0
9.49,1,0.606953,7,0,12,12,1,0.1,0,0
9.5,1,0.683262,8,0,12,12,1,0.1,0,0
9.51,1,0.752744,9,0,12,12,1,0.1,0,0
9.52,1,0.814705,9,0,12,12,1,0.1,0,0
9.53,1,0.868526,10,0,12,12,1,0.1,0,0
9.54,1,0.913669,10,0,12,12,1,0.1,0,0
9.55,1,0.949682,11,0,12,12,1,0.1,0,0
9.56,1,0.976207,11,0,12,12,1,0.1,0,0
9.57,1,0.992978,11,0,12,12,1,0.1,0,0
9.58,1,0.999827,11,0,12,12,1,0.1,0,0
9.59,1,0.996687,11,0,12,12,1,0.1,0,0
9.6,1,0.983588,11,0,12,12,1,0.1,0,0
9.61,1,0.960661,11,0,12,12,1,0.1,0,0
9.62,1,0.928135,11,0,12,12,1,0.1,0,0
9.63,1,0.886336,10,0,12,12,1,0.1,0,0
9.64,1,0.835681,10,0,12,12,1,0.1,0,0
9.65,1,0.776676,9,0,12,12,1,0.1,0,0
9.66,1,0.709911,8,0,12,12,1,0.1,0,0
9.67,1,0.636053,7,0,12,12,1,0.1,0,0
9.68,1,0.555839,6,0,12,12,1,0.1,0,0
9.69,1,0.470072,5,0,12,12,1,0.1,0,0
9.7,1,0.379608,4,0,12,12,1,0.1,0,0
9.71,1,0.285351,3,0,12,12,1,0.1,0,0
9.72,1,0.188242,2,0,12,12,1,0.1,0,0
9.73,1,0.0892533,1,0,12,12,1,0.1,0,0
9.74,1,-0.0106275,-1,-1,12,12,1,0.1,0,0
9.75,1,-0.110402,-2,-1,12,12,1,0.1,0,0
9.76,1,-0.209074,-3,-1,12,12,1,0.1,0,0
9.77,1,-0.305656,-4,-1,12,12,1,0.1,0,0
9.78,1,-0.399185,-5,-1,12,12,1,0.1,0,0
9.79,1,-0.488725,-6,-1,12,12,1,0.1,0,0
9.8,1,-0.573382,-7,-1,12,12,1,0.1,0,0
9.81,1,-0.65231,-8,-1,12,12,1,0.1,0,0
9.82,1,-0.72472,-9,-1,12,12,1,0.1,0,0
9.83,1,-0.789889,-10,-1,12,12,1,0.1,0,0
9.84,1,-0.847166,-11,-1,12,12,1,0.1,0,0
9.85,1,-0.895978,-11,-1,12,12,1,0.1,0,0
9.86,1,-0.935837,-12,-1,12,12,1,0.1,0,0
9.87,1,-0.966347,-12,-1,12,12,1,0.1,0,0
9.88,1,-0.9872,-12,-1,12,12,1,0.1,0,0
9.89,1,-0.99819,-12,-1,12,12,1,0.1,0,0
9.9,1,-0.999207,-12,-1,12,12,1,0.1,0,0
9.91,1,-0.99024,-12,-1,12,12,1,0.1,0,0
9.92,1,-0.971378,-12,-1,12,12,1,0.1,0,0
9.93,1,-0.942811,-12,-1,12,12,1,0.1,0,0
9.94,1,-0.904823,-11,-1,12,12,1,0.1,0,0
9.95,1,-0.857795,-11,-1,12,12,1,0.1,0,0
9.96,1,-0.802196,-10,-1,12,12,1,0.1,0,0
9.97,1,-0.738582,-9,-1,12,12,1,0.1,0,0
9.98,1,-0.667588,-9,-1,12,12,1,0.1,0,0
9.99,1,-0.589924,-8,-1,12,12,1,0.1,0,0
10,1,-0.506366,-7,-1,12,12,1,0.1,0,0
