"time","clutch1.phi_rel","clutch1.w_rel","clutch2.phi_rel","clutch2.w_rel","clutch3.phi_rel","clutch3.w_rel","J1.phi","J1.w"
0.9765,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.978,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9795,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.981,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9825,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.984,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9855,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.987,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9885,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.99,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9915,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.993,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9945,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.996,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.9975,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
0.999,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0005,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.002,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0035,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.005,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0065,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.008,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0095,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.011,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0125,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.014,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0155,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.017,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0185,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.02,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0215,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.023,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0245,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.026,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0275,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.029,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0305,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.032,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0335,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.035,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0365,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.038,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0395,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.041,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0425,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.044,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0455,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.047,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0485,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.05,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0515,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.053,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0545,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.056,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0575,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.059,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0605,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.062,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0635,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.065,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0665,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.068,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0695,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.071,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0725,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.074,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0755,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.077,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0785,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.08,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0815,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.083,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0845,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.086,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0875,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.089,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0905,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.092,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0935,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.095,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0965,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.098,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.0995,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.101,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1025,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.104,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1055,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.107,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1085,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.11,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1115,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.113,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1145,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.116,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1175,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.119,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1205,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.122,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1235,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.125,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1265,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.128,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1295,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.131,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1325,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.134,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1355,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.137,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1385,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.14,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1415,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.143,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1445,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.146,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1475,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.149,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1505,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.152,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1535,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.155,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1565,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.158,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1595,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.161,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1625,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.164,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1655,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.167,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1685,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.17,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1715,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.173,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1745,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.176,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1775,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.179,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1805,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.182,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1835,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.185,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1865,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.188,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1895,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.191,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1925,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.194,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1955,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.197,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.1985,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2015,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.203,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2045,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.206,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2075,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.209,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2105,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.212,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2135,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.215,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2165,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.218,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2195,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.221,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2225,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.224,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2255,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.227,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2285,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.23,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2315,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.233,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2345,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.236,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2375,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.239,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2405,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.242,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2435,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.245,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2465,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.248,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2495,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.251,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2525,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.254,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2555,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.257,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2585,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.26,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2615,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.263,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2645,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.266,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2675,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.269,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2705,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.272,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2735,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.275,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2765,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.278,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2795,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.281,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2825,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.284,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2855,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.287,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2885,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.29,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2915,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.293,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2945,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.296,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.2975,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.299,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3005,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.302,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3035,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.305,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3065,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.308,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3095,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.311,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3125,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.314,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3155,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.317,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3185,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.32,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3215,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.323,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3245,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.326,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3275,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.329,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3305,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.332,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3335,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.335,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3365,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.338,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3395,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.341,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3425,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.344,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3455,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.347,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3485,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.35,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3515,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.353,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3545,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.356,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3575,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.359,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3605,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.362,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3635,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.365,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3665,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.368,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3695,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.371,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3725,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.374,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3755,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.377,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3785,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.38,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3815,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.383,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3845,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.386,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3875,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.389,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3905,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.392,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3935,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.395,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3965,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.398,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.3995,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.401,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4025,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.404,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4055,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.407,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4085,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.41,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4115,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.413,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4145,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.416,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4175,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.419,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4205,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.422,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4235,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.425,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4265,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.428,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4295,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.431,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4325,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.434,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4355,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.437,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4385,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.44,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4415,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.443,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4445,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.446,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4475,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.449,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4505,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.452,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4535,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.455,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4565,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.458,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4595,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.461,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4625,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.464,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
1.4655,-2.56053,-2.33116,-0.783405,-3.83445,0,0,3.34394,6.16562
