"Time","iAC","iAC_0","iAC_1","Losses","uAC","uAC_0","uAC_1","uDC"
85.56575665,311.7864662,-208.0216876,-103.7647787,2.249407485,536.1277761,-0.104256805,-536.0235193,531.6090397
85.62077133,278.6086173,-143.3522214,-135.2563959,2.079494924,535.2729185,-0.008095817,-535.2648226,530.8520277
85.66243732,253.1677819,-91.32037764,-161.8474043,1.957804752,534.540708,0.070526956,-534.611235,530.1972886
85.68898708,236.8132319,-56.79542521,-180.0178067,1.884024447,534.0356412,0.123222258,-534.1588634,529.7431003
85.69986844,230.0777101,-42.33780443,-187.7399057,1.854724957,533.819926,0.145401956,-533.965328,529.5485779
85.71103367,223.1465941,-27.31730094,-195.8292932,1.825264346,533.5932919,0.168511824,-533.7618037,529.3438949
85.7221989,216.195258,-12.1088214,-204.0864366,1.796439974,533.3612833,0.191977423,-533.5532608,529.1340458
85.72602569,213.8080785,-6.85300548,-206.955073,1.7867117,533.2805253,0.200101867,-533.4806272,529.0609306
85.73059356,210.9554827,-0.550493621,-210.4049891,1.775202779,533.1832983,0.209854286,-533.3931526,528.9728585
85.73059357,210.9554764,-0.55047979,-210.4049967,1.775202754,533.1832981,0.209854307,-533.3931524,528.9728583
85.73059358,210.9554702,-0.550465958,-210.4050042,1.775202729,533.1832979,0.209854328,-533.3931522,528.9728581
85.73059359,210.9554639,-0.550452126,-210.4050118,1.775202704,533.1832977,0.20985435,-533.393152,528.9728579
85.7305936,210.9554577,-0.550438294,-210.4050194,1.775202679,533.1832975,0.209854371,-533.3931518,528.9728577
85.73059361,210.9554514,-0.550424462,-210.405027,1.775202654,533.1832973,0.209854393,-533.3931517,528.9728575
85.73059362,210.9554452,-0.55041063,-210.4050346,1.775202629,533.183297,0.209854414,-533.3931515,528.9728573
85.73059382,210.9553202,-0.550133992,-210.4051862,1.775202127,533.1832928,0.209854842,-533.3931476,528.9728535
85.73059582,210.9540705,-0.54736761,-210.4067029,1.775197113,533.18325,0.209859125,-533.3931091,528.9728147
85.73060621,210.9475738,-0.53298652,-210.4145873,1.775171047,533.1830277,0.209881391,-533.3929091,528.9726133
85.73060622,210.9475675,-0.532972688,-210.4145949,1.775171022,533.1830275,0.209881412,-533.3929089,528.9726131
85.73060623,210.9475613,-0.532958856,-210.4146024,1.775163692,533.1761489,0.216759779,-533.3929087,528.9726129
85.7306064,210.9474552,-0.532723946,-210.4147312,1.775038568,533.0586918,0.334213554,-533.3929054,528.9726096
85.7306081,210.9463996,-0.530385878,-210.4160137,1.773796218,531.8896406,1.503232044,-533.3928727,528.9725766
85.7306251,210.9364236,-0.508164688,-210.428259,1.762261914,520.7788711,12.61367451,-533.3925456,528.9722472
85.73067807,210.9112074,-0.450659823,-210.4605475,1.734707756,492.0259,41.3656264,-533.3915264,528.971221
85.7307328,210.8928637,-0.406660209,-210.4862035,1.715861758,470.0255443,63.3649288,-533.3904731,528.9701604
85.73079324,210.8792631,-0.37138104,-210.5078821,1.702153878,452.3853609,81.00394933,-533.3893102,528.9689894
85.73086103,210.8699382,-0.343665285,-210.5262729,1.692263317,438.5268171,94.86118873,-533.3880058,528.967676
85.73093897,210.8645185,-0.322396449,-210.5421221,1.685201385,427.8916387,105.4948675,-533.3865062,528.966166
85.73103139,210.8628397,-0.306661744,-210.556178,1.680277584,420.0233895,113.3613385,-533.384728,528.9643753
85.73114555,210.8649996,-0.295678545,-210.5693211,1.677000966,414.5306862,118.8518453,-533.3825315,528.9621635
85.73129479,210.8715365,-0.288724791,-210.5828117,1.675009902,411.0523698,122.3272904,-533.3796602,528.9592722
85.73150705,210.8839605,-0.28504271,-210.5989178,1.674011764,409.209286,124.1662907,-533.3755767,528.9551602
85.73185457,210.9067036,-0.283702849,-210.6230008,1.673726302,408.5360119,124.8328796,-533.3688914,528.948428
85.7326133,210.9579403,-0.283449173,-210.6744911,1.673864202,408.4018775,124.9524207,-533.3542983,528.9337321
85.73640696,211.2192823,-0.282345634,-210.9369367,1.674626064,407.8136495,125.4677327,-533.2813822,528.8602921
85.75537524,212.6517988,-0.276736819,-212.375062,1.679046142,404.8276116,128.0905157,-532.9181274,528.4941659
85.80992176,217.9104968,-0.260603096,-217.6498937,1.697559631,396.2456769,135.6423201,-531.887997,527.4534999
85.89958671,230.045185,-0.233885053,-229.8112999,1.746049461,382.0694902,148.1842033,-530.2536934,525.794897
86.01205563,250.8874731,-0.200139966,-250.6873331,1.83707522,364.2394663,164.0992998,-528.3387661,523.8382475
86.12516745,277.4249868,-0.165925506,-277.2590613,1.96039468,346.26426,180.3385881,-526.6028482,522.0492168
86.23227281,306.9406565,-0.133357787,-306.8072988,2.104255333,329.2630371,195.9051164,-525.1681535,520.5554553
86.32360008,334.9091613,-0.105444656,-334.8037166,2.245905653,314.7851398,209.3403779,-524.1255177,519.4568524
86.40042738,360.0575883,-0.081917194,-359.9756711,2.377259933,302.6525214,220.7352452,-523.3877666,518.6687794
86.4495984,376.7897211,-0.066813785,-376.7229073,2.466630839,294.8996979,228.0858465,-522.9855444,518.233077
86.49481571,392.5298829,-0.052933126,-392.4769498,2.552102826,287.799259,234.8660798,-522.6653389,517.8813766
86.53359509,406.2514541,-0.040998748,-406.2104554,2.627698401,281.7140298,240.7152407,-522.4292705,517.6178526
86.56567139,417.7273546,-0.031143222,-417.6962114,2.691690147,276.7022334,245.55898,-522.2612133,517.4268335
86.58595056,425.031094,-0.024892741,-425.0062012,2.732777861,273.5302638,248.6374983,-522.1677622,517.3187684
86.60460077,431.7751819,-0.019163932,-431.756018,2.770965964,270.6272802,251.4633287,-522.0906089,517.228121
86.62066606,437.601909,-0.014209516,-437.5876995,2.80415062,268.1202243,253.9106943,-522.0309186,517.1567722
86.63119781,441.4290468,-0.010977496,-441.4180693,2.826043638,266.48635,255.5088435,-521.9951935,517.1133895
86.64097143,444.9850406,-0.007960348,-444.9770803,2.846453796,264.9624057,257.0020494,-521.9644551,517.075536
86.64941086,448.0585076,-0.005370833,-448.0531367,2.8641475,263.6553115,258.2844729,-521.9397844,517.0447157
86.65472721,449.9957984,-0.003727082,-449.9920713,2.875325529,262.8261097,259.0990243,-521.925134,517.0261891
86.65969442,451.8065845,-0.002204499,-451.80438,2.885791281,262.0582849,259.8537832,-521.9120681,517.0095
86.6629514,452.9942447,-0.001196639,-452.993048,2.892664823,261.5502336,260.3535935,-521.9038271,516.9988827
86.66606175,454.1286622,-0.000243482,-454.1284187,2.89923705,261.0698405,260.8263579,-521.8961985,516.9889843
86.66862303,455.0629676,0.0005482,-455.0635158,2.904654967,260.6709462,261.2191473,-521.8900935,516.9810099
86.67156844,456.1375478,0.001452309,-456.1390001,2.910891902,260.2154799,261.6677908,-521.8832706,516.9720369
86.67611097,457.7950864,0.002852601,-457.797939,2.920524145,259.5102791,262.3628833,-521.8731624,516.9586122
86.6839509,460.6564329,0.005263997,-460.6616969,2.937185444,258.2964488,263.5604506,-521.8568994,516.9366241
86.6979509,465.7670023,0.009574911,-465.7765772,2.967049443,256.1283306,265.7032514,-521.8315819,516.9010811
86.72313799,474.9590265,0.017325428,-474.976352,3.02110467,252.2362987,269.5617437,-521.7980424,516.8491497
86.76861875,491.5178633,0.031322077,-491.5491853,3.119588481,245.227174,276.5492825,-521.7764565,516.7944321
86.85006824,520.8623475,0.056365817,-520.9187133,3.297626778,232.7479926,289.1138661,-521.8618587,516.8211203
86.99996993,572.7124329,0.102352905,-572.8147859,3.623408582,210.033796,312.386803,-522.420599,517.2761155
87.25265782,648.3539219,0.179302505,-648.5332244,4.126584266,172.5552857,351.8579703,-524.413256,519.1174164
87.5577144,708.3573892,0.270654269,-708.6280435,4.559696691,128.7408695,399.395409,-528.1362785,522.720348
87.8109162,722.328089,0.344623853,-722.6727128,4.688069331,93.57773487,438.2019327,-531.7796676,526.3357289
88.03316403,701.2232056,0.407772776,-701.6309784,4.575769254,63.54263119,471.3158147,-534.8584459,529.45666
88.23566457,651.1761764,0.463585543,-651.6397619,4.270955234,36.7680293,500.3540355,-537.1220648,531.8203218
88.42184365,577.2144265,0.513253013,-577.7276795,3.821491325,12.56224463,525.8157708,-538.3780155,533.224149
88.45026299,563.494189,0.520682547,-564.0148716,3.739509409,8.899381885,529.5824492,-538.4818311,533.3553979
88.47868233,549.117004,0.52807345,-549.6450775,3.654171436,5.241872225,533.3158501,-538.5577223,533.4600363
88.50710166,534.0806155,0.535419457,-534.616035,3.565569274,1.592222909,537.0122151,-538.604438,533.5368175
88.51538308,529.5747205,0.537553796,-530.1122743,3.53915242,0.529037813,538.0833712,-538.612409,533.5537982
88.51538309,529.574715,0.537553798,-530.1122688,3.539152387,0.529036632,538.0833724,-538.612409,533.5537982
88.51538326,529.5746219,0.537553842,-530.1121758,3.539151819,0.529036539,538.0833726,-538.6124092,533.5537986
88.51538496,529.5736912,0.537554276,-530.1112455,3.539146136,0.529035608,538.0833749,-538.6124106,533.5538018
88.51540196,529.5643837,0.537558842,-530.1019425,3.539089307,0.529026296,538.0833979,-538.6124242,533.5538341
88.51548696,529.5178393,0.537587823,-530.0554272,3.538805155,0.528979723,538.0835128,-538.6124925,533.5539954
88.51591196,529.2849519,0.537886523,-529.8228385,3.53738428,0.528746537,538.0840832,-538.6128298,533.5547981
88.51803696,528.1163727,0.543224474,-528.6595972,3.530276961,0.527572621,538.0868401,-538.6144127,533.5587129
88.52195384,525.9443126,0.569850479,-526.5141631,3.517163746,0.525373937,538.0915051,-538.616879,533.5654967
88.52596589,523.6951599,0.619682898,-524.3148428,3.50371506,0.523074954,538.0957231,-538.6187981,533.5718643
88.53015007,521.3232917,0.695965771,-522.0192575,3.489671536,0.520626805,538.0995177,-538.6201445,533.5778781
88.53458467,518.7802484,0.80390064,-519.584149,3.474768044,0.51797583,538.102865,-538.6208408,533.5835526
88.53935114,516.0133602,0.950982103,-516.9643423,3.458727374,0.515061863,538.1056883,-538.6207501,533.5888487
88.54453584,512.9642513,1.147504452,-514.1117557,3.441254215,0.511816235,538.1078472,-538.6196634,533.5936636
88.55023178,509.5670962,1.407273135,-510.9743693,3.422028895,0.508159315,538.109122,-538.6172813,533.597816
88.55654051,505.7465605,1.74856928,-507.4951298,3.400700797,0.503997487,538.1091918,-538.6131893,533.6010238
88.56357404,501.4153307,2.195433952,-503.6107646,3.376881318,0.499219398,538.1076042,-538.6068235,533.6028737
88.57145701,496.4711114,2.779361977,-499.2504734,3.350136267,0.493691256,538.1037347,-538.5974259,533.6027805
88.58032896,490.7929325,3.541524684,-494.3344572,3.319977592,0.487250921,538.0967327,-538.5839837,533.5999325
88.59034696,484.2365634,4.535678854,-488.7722423,3.285854376,0.479700405,538.0854497,-538.5651501,533.5932174
88.60168847,476.6287747,5.831968415,-482.4607431,3.247143104,0.470796335,538.0683435,-538.5391398,533.5811264
88.61455464,467.7601111,7.521889452,-475.2820006,3.203137367,0.460237761,538.0433528,-538.5035906,533.5616245
88.62917398,457.3757427,9.724772762,-467.1005155,3.153037383,0.447650522,538.0077298,-538.4553804,533.5319801
88.64580669,445.1638268,12.59624764,-457.7600744,3.095940145,0.432567147,537.9578195,-538.3903866,533.4885386
88.66474949,430.7406472,16.33929397,-447.0799412,3.030831696,0.414400939,537.8887662,-538.3031671,533.4264223
88.68634128,413.631566,21.21867815,-434.8502441,2.956584238,0.392412495,537.7941249,-538.1865374,533.3391311
88.71096964,393.246527,27.57981587,-420.8263429,2.871962752,0.365666345,537.6653427,-538.0310091,533.2180114
88.73907841,368.8484544,35.87343121,-404.7218856,2.775649201,0.33297469,537.4910681,-537.8240428,533.0515474
88.77117651,339.5123624,46.68781263,-386.2001751,2.666297964,0.292824257,537.2562253,-537.5490496,532.8244114
88.80784831,304.0722963,60.79103701,-364.8633333,2.542645666,0.243281016,536.9407707,-537.1840517,532.5161898
88.84976579,261.0522933,79.1862916,-340.238585,2.403714385,0.18186582,536.5180145,-536.6998804,532.0996623
88.89770304,208.5763129,103.1844355,-311.7607483,2.249174027,0.105391772,535.9523428,-536.0577346,531.5384691
88.95255347,144.2504252,134.4992981,-278.7497232,2.079974791,0.009751117,535.196108,-535.2058591,530.783929
89.0153506,65.00834113,175.3730416,-240.3813827,1.899437173,-0.11036459,534.1853553,-534.0749907,529.7706688
89.03933149,33.17427818,192.390172,-225.5644502,1.835031307,-0.159215735,533.758103,-533.5988873,529.3412155
89.05129995,16.96186892,201.1730618,-218.1349307,1.803950504,-0.184211009,533.5362494,-533.3520384,529.1180081
89.0632684,0.533610697,210.1485844,-210.6821951,1.773619486,-0.209614764,533.3086287,-533.099014,528.8888642
89.06326841,0.53359688,210.148592,-210.6821889,1.773619461,-0.209614786,533.3086285,-533.0990138,528.888864
89.06326842,0.533583064,210.1485996,-210.6821826,1.773619436,-0.209614807,533.3086284,-533.0990135,528.8888638
89.06326843,0.533569247,210.1486072,-210.6821764,1.773619411,-0.209614828,533.3086282,-533.0990133,528.8888636
89.06326844,0.533555431,210.1486147,-210.6821702,1.773619386,-0.20961485,533.308628,-533.0990131,528.8888634
89.06326845,0.533541615,210.1486223,-210.6821639,1.773619361,-0.209614871,533.3086278,-533.0990129,528.8888632
89.06326846,0.533527798,210.1486299,-210.6821577,1.773619335,-0.209614892,533.3086276,-533.0990127,528.888863
89.06326866,0.533251469,210.1487815,-210.682033,1.773618835,-0.20961532,533.3086237,-533.0990084,528.8888591
89.06326892,0.532902671,210.1489728,-210.6818755,1.773618203,-0.209615861,533.3086189,-533.099003,528.8888542
89.06326893,0.532888854,210.1489804,-210.6818693,1.773618178,-0.209615882,533.3086187,-533.0990028,528.888854
89.06326894,0.532875038,210.148988,-210.681863,1.773610819,-0.216523847,533.3086185,-533.0920946,528.8888538
89.06326911,0.532640393,210.1491167,-210.6817571,1.773485856,-0.333844874,533.3086152,-532.9747703,528.8888505
89.06327081,0.530304968,210.1503986,-210.6807036,1.772245106,-1.501542109,533.3085825,-531.8070404,528.8888176
89.06328781,0.508108892,210.1626383,-210.6707472,1.760725392,-12.59942738,533.3082551,-520.7088277,528.8884879
89.06337281,0.422560994,210.2111233,-210.6336843,1.720940211,-55.37260083,533.306618,-477.9340172,528.8868394
89.06379781,0.272634737,210.3147053,-210.58734,1.668942849,-130.3317121,533.2984334,-402.9667213,528.8785975
89.06592281,0.291600471,210.4499138,-210.7415143,1.674884928,-120.8283814,533.2575257,-412.4291444,528.8374004
89.07654781,0.272728828,211.2225422,-211.495271,1.672712311,-130.1621442,533.0533887,-402.8912445,528.6317366
89.11896937,0.275270513,214.9158881,-215.1911586,1.689182706,-128.4875808,532.2459497,-403.7583689,527.8169067
89.19320037,0.238342457,223.7962151,-224.0345575,1.71924532,-146.2631203,530.8689361,-384.6058158,526.4221666
89.28348564,0.2260918,238.4302068,-238.6562986,1.784162566,-151.5902487,529.2725235,-377.6822748,524.7964951
89.38357284,0.18132256,259.1469738,-259.3282964,1.874003422,-173.1534406,527.629622,-354.4761814,523.1122014
89.49399275,0.162398596,286.7751617,-286.9375603,2.00699599,-181.8028922,526.0045424,-344.2016502,521.4318811
89.61782442,0.110208555,322.7675648,-322.8777733,2.183374491,-207.1229465,524.4545587,-317.3316121,519.8099616
89.76051825,0.080866887,369.2605565,-369.3414234,2.426982885,-221.1018794,523.0707269,-301.9688476,518.3331703
89.93155827,0.013985171,429.5425097,-429.5564949,2.758051687,-254.0222031,522.0295916,-268.0073885,517.1715358
90.15168886,-0.039506079,509.2270075,-509.1875015,3.225710392,-280.6133025,521.7204861,-241.1071836,516.703114
90.48131448,-0.154632388,618.1237283,-617.9690959,3.921168537,-338.9701848,523.307827,-184.3376423,518.0727796
90.76518659,-0.226138615,687.9739437,-687.747805,4.403848089,-376.228115,526.317389,-150.0892739,520.9427185
90.99629022,-0.30869125,718.6510613,-718.3423701,4.642774512,-419.0901809,529.488803,-110.3986221,524.0528672
91.20058532,-0.353770439,720.5234057,-720.1696353,4.678245886,-443.1168861,532.4629792,-89.34609317,527.0233497
91.3887336,-0.42099092,697.9270792,-697.5060883,4.556477606,-478.0071742,535.0230075,-57.01583328,529.6286429
91.56422857,-0.455315877,653.6652716,-653.2099558,4.280163449,-496.1446935,536.9730551,-40.82836164,531.6672525
91.72781551,-0.513005149,590.9735368,-590.4605317,3.904654525,-525.5850265,538.164391,-12.57936453,532.9840321
91.75307448,-0.505950178,579.3896526,-578.8837024,3.828019939,-522.1163363,538.2819883,-16.16565204,533.1247904
91.77833345,-0.525871248,567.302241,-566.7763697,3.762499229,-532.1251945,538.3786152,-6.253420702,533.2456122
91.80359242,-0.519510338,554.6828058,-554.1632954,3.680679321,-528.9821268,538.453396,-9.471269154,533.3456257
91.81201207,-0.533925486,550.3690326,-549.8351072,3.661519246,-536.1996791,538.4733382,-2.273659071,533.3742099
91.85411036,-0.533186121,527.8938476,-527.3606615,3.523063505,-535.8601808,538.5337071,-2.673526331,533.4795286
91.85432033,-0.537479815,527.7802629,-527.2427831,3.524655893,-538.0070975,538.5338428,-0.526745301,533.4798958
91.85432034,-0.537479901,527.7802574,-527.2427775,3.524655903,-538.007138,538.5338428,-0.526704771,533.4798958
91.85432051,-0.537481376,527.7801644,-527.2426831,3.524655334,-538.0071382,538.5338429,-0.526704675,533.4798961
91.85432221,-0.53749612,527.7792347,-527.2417385,3.524649647,-538.0071403,538.533844,-0.526703716,533.4798991
91.85433921,-0.537643786,527.7699368,-527.2322931,3.524592777,-538.0071608,538.5338549,-0.526694123,533.4799287
91.85442421,-0.538388264,527.7234473,-527.185059,3.524308422,-538.0072632,538.5339093,-0.526646144,533.4800768
91.85484921,-0.542264344,527.4909876,-526.9487232,3.522886527,-538.0077713,538.5341772,-0.526405932,533.4808135
91.85697421,-0.565486669,526.3283875,-525.7629008,3.51577416,-538.0102163,538.5354132,-0.525196889,533.484398
91.86759921,-0.777602597,520.5078066,-519.730204,3.480141387,-538.020057,538.5390091,-0.518952082,533.4998471
91.92072421,-4.232728543,491.2094881,-486.9767595,3.300399271,-538.0092699,538.4920134,-0.482743548,533.5149032
92.03357568,-24.74411424,427.8219599,-403.0778457,2.913499116,-537.6497237,538.028057,-0.378333353,533.1982324
92.13625973,-58.85936833,368.6884343,-309.8290659,2.563973436,-536.9172128,537.1681823,-0.250969447,532.4907384
92.22635652,-100.7989938,315.5678917,-214.7688979,2.268907991,-535.9481575,536.0621273,-0.11396979,531.5328621
92.28400658,-133.4737428,280.939704,-147.4659611,2.090519609,-535.1646774,535.1786696,-0.013992204,530.7513339
92.32671771,-160.5987439,254.9517404,-94.35299651,1.965652924,-534.5005129,534.4342672,0.066245681,530.086031
92.35432379,-179.4456334,238.0006471,-58.55501369,1.88893211,-534.0328857,533.9119952,0.120890499,529.616507
92.36642128,-188.0289945,230.5338193,-42.50482481,1.856412268,-533.8184029,533.6728789,0.145524024,529.4009074
92.3776077,-196.1414033,223.6082564,-27.46685313,1.826977795,-533.6148614,533.446187,0.168674381,529.1961785
92.38879412,-204.4221866,216.6623563,-12.24016973,1.79818095,-533.406296,533.2141141,0.192181825,528.9862778
92.39261913,-207.2922639,214.2826375,-6.990373653,1.788485268,-533.3338253,533.1335237,0.20030169,528.9133167
92.3972898,-210.8235139,211.37356,-0.550046166,1.776752764,-533.2445328,533.0342595,0.210273257,528.8234018
92.39728981,-210.8235214,211.3735538,-0.550032342,1.776752739,-533.2445326,533.0342593,0.210273279,528.8234016
92.39728982,-210.823529,211.3735476,-0.550018518,1.776752714,-533.2445324,533.0342591,0.2102733,528.8234014
92.39728983,-210.8235366,211.3735413,-0.550004694,1.776752689,-533.2445322,533.0342589,0.210273322,528.8234012
92.39728984,-210.8235442,211.3735351,-0.54999087,1.776752664,-533.244532,533.0342587,0.210273343,528.823401
92.39728985,-210.8235518,211.3735289,-0.549977046,1.776752639,-533.2445318,533.0342585,0.210273364,528.8234008
92.39728986,-210.8235594,211.3735226,-0.549963222,1.776752614,-533.2445316,533.0342582,0.210273386,528.8234006
92.39729006,-210.8237112,211.373398,-0.54968674,1.776752114,-533.2445278,533.034254,0.210273814,528.8233967
92.39729206,-210.8252296,211.3721515,-0.546921922,1.776747116,-533.2444894,533.0342113,0.210278097,528.8233581
92.39730225,-210.8329647,211.3658018,-0.53283706,1.776721652,-533.2442936,533.0339937,0.210299917,528.8231609
92.39730226,-210.8329723,211.3657955,-0.532823236,1.776721627,-533.2442934,533.0339935,0.210299939,528.8231607
92.39730227,-210.8329799,211.3657893,-0.532809412,1.776714304,-533.2442932,533.0271189,0.217174342,528.8231605
92.39730244,-210.8331089,211.3656835,-0.532574634,1.776589287,-533.24429,532.9097283,0.334561697,528.8231572
92.39730414,-210.8343928,211.3646307,-0.530237889,1.775347998,-533.2442573,531.7413382,1.502919102,528.8231244
92.39732114,-210.846653,211.3546823,-0.508029265,1.763823473,-533.2439307,520.6368521,12.60707864,528.8227954
92.39737411,-210.8789959,211.3295453,-0.450549407,1.736288702,-533.242913,491.8963855,41.34652753,528.8217705
92.39742885,-210.9047108,211.3112809,-0.406570154,1.717456186,-533.2418612,469.906211,63.33565018,528.8207113
92.3974893,-210.9264572,211.2977654,-0.371308161,1.703758243,-533.2406999,452.2746163,80.96608361,528.8195417
92.39755711,-210.9449267,211.2885337,-0.343606956,1.69387513,-533.2393972,438.4233486,94.81604861,528.8182298
92.39763507,-210.9608688,211.2832193,-0.322350508,1.686818926,-533.2378996,427.7943648,105.4435347,528.8167215
92.39772752,-210.9750374,211.2816638,-0.306626373,1.681899678,-533.2361235,419.9314018,113.3047217,528.8149328
92.39784174,-210.9883225,211.2839746,-0.295652145,1.678626829,-533.2339294,414.443185,118.7907444,528.8127232
92.39799107,-211.0020022,211.290708,-0.288705819,1.676639053,-533.231061,410.9685844,122.2624766,528.8098343
92.3982035,-211.0183827,211.3034121,-0.285029457,1.675643993,-533.2269807,409.1283616,124.0986191,528.8057249
92.39855143,-211.0429268,211.32662,-0.283693135,1.675361844,-533.2202981,408.4568585,124.7634396,528.7989946
92.39931172,-211.0954739,211.378914,-0.28344009,1.67550512,-533.2056982,408.3230358,124.8826624,528.7842898
92.40311318,-211.363225,211.6455588,-0.282333755,1.676292288,-533.1327493,407.7333932,125.3993561,528.7108063
92.42212044,-212.8283316,213.1050454,-0.276713845,1.680842449,-532.7693538,404.7417379,128.0276158,528.3444855
92.4776806,-218.2868468,218.5471256,-0.260278797,1.700136842,-531.7222719,396.0006647,135.7216071,527.2865009
92.56963784,-230.9745336,231.2074071,-0.232873469,1.750999646,-530.0521368,381.4629193,148.5892175,525.5910145
92.68536221,-252.8540364,253.052175,-0.198138577,1.846871815,-528.0954232,363.1170991,164.9783242,523.5905727
92.8013713,-280.6057251,280.7687568,-0.163031717,1.976321639,-526.3373554,344.6846179,181.6527375,521.7770331
92.91080839,-311.2988988,311.428636,-0.129737274,2.12657011,-524.9010162,327.3192098,197.5818064,520.2793379
93.00338293,-340.0813737,340.1828038,-0.101430106,2.273036235,-523.8750868,312.6526472,211.2224396,519.1958697
93.06461406,-360.2832582,360.3659359,-0.082677653,2.378765356,-523.2987793,302.9882575,220.3105218,518.579176
93.12091685,-379.5179549,379.5833403,-0.065385371,2.481559107,-522.844159,294.1147978,228.7293612,518.0861026
93.16966823,-396.5903884,396.6408052,-0.050416742,2.574488199,-522.5103258,286.4635594,236.0467665,517.7181389
93.2016215,-407.9529063,407.993487,-0.040580773,2.637200691,-522.3221404,281.4514771,240.8706634,517.5072379
93.23110001,-418.5331564,418.5646803,-0.031523899,2.696210793,-522.1702782,276.8471044,245.3231739,517.3342239
93.25638517,-427.669926,427.6936595,-0.023733449,2.747642617,-522.0567535,272.8951133,249.1616402,517.2024332
93.27279334,-433.6241736,433.6428678,-0.01869414,2.781395077,-521.9913854,270.3427723,251.6486132,517.1251615
93.28794726,-439.1376658,439.1516863,-0.014020567,2.812813427,-521.9368333,267.978707,253.9581263,517.0595869
93.30096629,-443.8836271,443.8936497,-0.010022652,2.839984981,-521.8944355,265.9585487,255.9358867,517.0077011
93.30924117,-446.9039031,446.9113702,-0.007467086,2.857337385,-521.8696362,264.668365,257.2012712,516.9768638
93.31691715,-449.7077516,449.7128638,-0.005112204,2.873488883,-521.8481258,263.4801673,258.3679585,516.949748
93.32214431,-451.6181605,451.6216568,-0.003496261,2.884516999,-521.8343008,262.6652827,259.1690181,516.9321038
93.32706957,-453.4188911,453.4208774,-0.001986271,2.894929384,-521.8218848,261.9040788,259.917806,516.9160878
93.33021167,-454.5679909,454.569005,-0.001014061,2.901582576,-521.8142733,261.4141679,260.4001054,516.906179
93.33322022,-455.6684403,455.6685323,-9.20E-05,2.907960534,-521.8072112,260.9495942,260.8576171,516.896917
93.33565778,-456.5601723,456.5595109,0.000661388,2.913133394,-521.8016515,260.5701316,261.23152,516.8895745
93.33874788,-457.6907646,457.6891544,0.001610224,2.919697799,-521.794812,260.0922934,261.7025186,516.8804748
93.34373925,-459.5172931,459.5141446,0.003148542,2.930316899,-521.7842567,259.3178556,262.4664011,516.8662679
93.35254861,-462.7416301,462.7357716,0.005858423,2.949104757,-521.7671113,257.9543413,263.81277,516.8426766
93.36849016,-468.5772317,468.5664649,0.010766841,2.983245,-521.7408988,255.4870233,266.2538755,516.8047976
93.39746791,-479.1792803,479.1595964,0.019683874,3.045721453,-521.7091106,251.0126087,270.6965019,516.7518142
93.45034935,-498.4585379,498.4225818,0.035956165,3.160823768,-521.7036139,242.8737064,278.8299075,516.7077752
93.54575797,-532.7260715,532.6607893,0.065282215,3.370192847,-521.8628854,228.2903024,293.5725829,516.7985412
93.72460196,-593.30798,593.1879003,0.120079717,3.75575496,-522.7193116,201.3197371,321.3995745,517.53386
94.02101948,-674.5370467,674.3270666,0.209980066,4.307962772,-525.5007726,157.7602485,367.7405241,520.1529582
94.30782614,-718.9071984,718.611954,0.295244398,4.640085557,-529.3233632,117.0393348,412.2840284,523.8869012
94.54924126,-721.0829596,720.717777,0.365182641,4.687164261,-532.8444191,83.83070664,449.0137125,527.4036826
94.76470505,-690.4111732,689.9853288,0.425844351,4.509470157,-535.7165014,54.93586225,480.7806391,530.337175
94.9619819,-632.3003047,631.8206256,0.479679097,4.153139802,-537.7018196,29.01112164,508.6906979,532.4387728
95.14332615,-551.9087283,551.3811794,0.527548897,3.66813055,-538.6352789,5.542927071,533.0923518,533.5330652
95.17092467,-537.349556,536.8148699,0.534686151,3.582172263,-538.6853142,1.999314296,536.6859999,533.6122261
95.18012417,-532.3579809,531.8209227,0.537058189,3.552850627,-538.6957189,0.818496618,537.8772223,533.6326163
95.18237513,-531.1260693,530.5884329,0.537636425,3.545625107,-538.6977765,0.530407067,538.1673695,533.6371384
95.18237514,-531.1260638,530.5884274,0.537636427,3.545625074,-538.6977766,0.530405771,538.1673708,533.6371384
95.18237515,-531.1260583,530.5884219,0.53763643,3.545625042,-538.6977766,0.530404476,538.1673721,533.6371384
95.18237516,-531.1260529,530.5884164,0.537636433,3.54562501,-538.6977766,0.53040318,538.1673734,533.6371384
95.18237517,-531.1260474,530.5884109,0.537636435,3.545624978,-538.6977766,0.530401885,538.1673747,533.6371385
95.18237518,-531.1260419,530.5884055,0.537636438,3.545624946,-538.6977766,0.530400589,538.167376,533.6371385
95.18237519,-531.1260364,530.5884,0.53763644,3.545624914,-538.6977766,0.530399293,538.1673773,533.6371385
95.18237539,-531.1259268,530.5882903,0.537636492,3.545624271,-538.6977768,0.530373382,538.1674034,533.6371389
95.18237739,-531.1248304,530.5871933,0.537637012,3.545617846,-538.6977785,0.53011428,538.1676642,533.6371428
95.18237788,-531.1245584,530.5869212,0.537637141,3.545616252,-538.6977789,0.53005001,538.1677289,533.6371438
95.18237789,-531.1245529,530.5869157,0.537637144,3.54561622,-538.697779,0.530048749,538.1677302,533.6371438
95.18237807,-531.124457,530.5868198,0.537637189,3.545615633,-538.6977791,0.530048653,538.1677305,533.6371442
