"time",	"outputs[1]",	"outputs[2]",	"outputs[3]",	"outputs[4]"
0.867,	3.543968,	3.467533,	3.468841,	0
0.8675,	3.545935,	3.468692,	3.47,	0
0.868,	3.547863,	3.469849,	3.471157,	0
0.8685,	3.549753,	3.471004,	3.472312,	0
0.869,	3.551602,	3.472158,	3.473467,	0
0.8695,	3.553409,	3.473311,	3.474619,	0
0.87,	3.555174,	3.474463,	3.475771,	0
0.8705,	3.556896,	3.475613,	3.476921,	0
0.871,	3.558573,	3.476761,	3.478069,	0
0.8715,	3.560206,	3.477909,	3.479217,	0
0.872,	3.561791,	3.479054,	3.480363,	0
0.8725,	3.56333,	3.480199,	3.481507,	0
0.873,	3.56482,	3.481342,	3.48265,	0
0.8735,	3.566261,	3.482484,	3.483792,	0
0.874,	3.567652,	3.483624,	3.484932,	0
0.8745,	3.568992,	3.484763,	3.486071,	0
0.875,	3.570281,	3.4859,	3.487208,	0
0.8755,	3.571516,	3.487036,	3.488344,	0
0.876,	3.572698,	3.488171,	3.489479,	0
0.8765,	3.573826,	3.489304,	3.490612,	0
0.877,	3.574898,	3.490436,	3.491744,	0
0.8775,	3.575914,	3.491566,	3.492874,	0
0.878,	3.576873,	3.492695,	3.494003,	0
0.8785,	3.577774,	3.493823,	3.495131,	0
0.879,	3.578617,	3.494949,	3.496257,	0
0.8795,	3.579401,	3.496074,	3.497382,	0
0.88,	3.580125,	3.497198,	3.498506,	0
0.8805,	3.580788,	3.49832,	3.499628,	0
0.881,	3.581389,	3.49944,	3.500748,	0
0.8815,	3.581929,	3.500559,	3.501868,	0
0.882,	3.582405,	3.501677,	3.502985,	0
0.8825,	3.582818,	3.502794,	3.504102,	0
0.883,	3.583167,	3.503909,	3.505217,	0
0.8835,	3.583451,	3.505022,	3.50633,	0
0.884,	3.58367,	3.506134,	3.507443,	0
0.8845,	3.583823,	3.507245,	3.508553,	0
0.885,	3.583909,	3.508355,	3.509663,	0
0.8855,	3.583928,	3.509463,	3.510771,	0
0.886,	3.583879,	3.510569,	3.511877,	0
0.8865,	3.583762,	3.511674,	3.512982,	0
0.887,	3.583576,	3.512778,	3.514086,	0
0.8875,	3.583321,	3.51388,	3.515189,	0
0.888,	3.582996,	3.514981,	3.516289,	0
0.8885,	3.582601,	3.516081,	3.517389,	0
0.889,	3.582135,	3.517179,	3.518487,	0
0.8895,	3.581599,	3.518276,	3.519584,	0
0.89,	3.58099,	3.519371,	3.520679,	0
0.8905,	3.58031,	3.520465,	3.521773,	0
0.891,	3.579558,	3.521557,	3.522865,	0
0.8915,	3.578733,	3.522648,	3.523956,	0
0.892,	3.577835,	3.523738,	3.525046,	0
0.8925,	3.576864,	3.524826,	3.526134,	0
0.893,	3.57582,	3.525913,	3.527221,	0
0.8935,	3.574701,	3.526998,	3.528307,	0
0.894,	3.573509,	3.528082,	3.529391,	0
0.8945,	3.572242,	3.529165,	3.530473,	0
0.895,	3.570901,	3.530246,	3.531554,	0
0.8955,	3.569484,	3.531326,	3.532634,	0
0.896,	3.567993,	3.532404,	3.533712,	0
0.8965,	3.566427,	3.533481,	3.534789,	0
0.897,	3.564786,	3.534557,	3.535865,	0
0.8975,	3.563069,	3.535631,	3.536939,	0
0.898,	3.561277,	3.536703,	3.538011,	0
0.8985,	3.559409,	3.537774,	3.539083,	0
0.899,	3.557466,	3.538844,	3.540152,	0
0.8995,	3.555447,	3.539913,	3.541221,	0
0.9,	3.553353,	3.54098,	3.542288,	0
0.9005,	3.551182,	3.542045,	3.543353,	0
0.901,	3.548936,	3.543109,	3.544417,	0
0.9015,	3.546614,	3.544172,	3.54548,	0
0.902,	3.544217,	3.545233,	3.546541,	0
0.9025,	3.542663,	3.545834,	3.547142,	0
0.903,	3.54252,	3.54569,	3.546998,	0
0.9035,	3.54235,	3.54552,	3.546828,	0
0.904,	3.542154,	3.545324,	3.546632,	0
0.9045,	3.541932,	3.545102,	3.54641,	0
0.905,	3.541684,	3.544854,	3.546162,	0
0.9055,	3.54141,	3.544581,	3.545889,	0
0.906,	3.541111,	3.544281,	3.545589,	0
0.9065,	3.540786,	3.543956,	3.545264,	0
0.907,	3.540435,	3.543605,	3.544913,	0
0.9075,	3.540059,	3.543229,	3.544537,	0
0.908,	3.539657,	3.542827,	3.544135,	0
0.9085,	3.53923,	3.5424,	3.543708,	0
0.909,	3.538777,	3.541948,	3.543256,	0
0.9095,	3.5383,	3.54147,	3.542778,	0
0.91,	3.537797,	3.540968,	3.542276,	0
0.9105,	3.536927,	3.540097,	3.541405,	0.001029
0.911,	3.534708,	3.537878,	3.539186,	0.006029
0.9115,	3.532465,	3.535635,	3.536943,	0.011029
0.912,	3.530197,	3.533367,	3.534675,	0.016029
0.9125,	3.527904,	3.531074,	3.532383,	0.021029
0.913,	3.525588,	3.528758,	3.530066,	0.026029
0.9135,	3.523247,	3.526417,	3.527725,	0.031029
0.914,	3.520883,	3.524053,	3.525361,	0.036029
0.9145,	3.518495,	3.521665,	3.522973,	0.041029
0.915,	3.516083,	3.519253,	3.520561,	0.046029
0.9155,	3.513648,	3.516818,	3.518126,	0.051029
0.916,	3.51119,	3.51436,	3.515668,	0.056029
0.9165,	3.508709,	3.511879,	3.513187,	0.061029
0.917,	3.506205,	3.509375,	3.510683,	0.066029
0.9175,	3.503679,	3.506849,	3.508157,	0.071029
0.918,	3.50113,	3.5043,	3.505609,	0.076029
0.9185,	3.49856,	3.50173,	3.503038,	0.081029
0.919,	3.495967,	3.499137,	3.500445,	0.086029
0.9195,	3.493353,	3.496523,	3.497831,	0.091029
0.92,	3.490717,	3.493887,	3.495195,	0.096029
0.9205,	3.48806,	3.49123,	3.492538,	0.101029
0.921,	3.485382,	3.488552,	3.489861,	0.106029
0.9215,	3.482684,	3.485854,	3.487162,	0.111029
0.922,	3.479965,	3.483135,	3.484443,	0.116029
0.9225,	3.477226,	3.480396,	3.481704,	0.121029
0.923,	3.474467,	3.477637,	3.478945,	0.126029
0.9235,	3.471688,	3.474858,	3.476167,	0.131029
0.924,	3.46889,	3.47206,	3.473369,	0.136029
0.9245,	3.466073,	3.469243,	3.470551,	0.141029
0.925,	3.463237,	3.466407,	3.467716,	0.146029
0.9255,	3.460383,	3.463553,	3.464861,	0.151029
0.926,	3.45751,	3.46068,	3.461989,	0.156029
0.9265,	3.45462,	3.45779,	3.459098,	0.161029
0.927,	3.451712,	3.454882,	3.45619,	0.166029
0.9275,	3.448786,	3.451956,	3.453264,	0.171029
0.928,	3.445844,	3.449014,	3.450322,	0.176029
0.9285,	3.442885,	3.446055,	3.447363,	0.181029
0.929,	3.439909,	3.443079,	3.444387,	0.186029
0.9295,	3.436917,	3.440088,	3.441396,	0.191029
0.93,	3.43391,	3.43708,	3.438389,	0.196029
0.9305,	3.430888,	3.434058,	3.435366,	0.201029
0.931,	3.42785,	3.43102,	3.432328,	0.206029
0.9315,	3.424797,	3.427968,	3.429276,	0.211029
0.932,	3.421731,	3.424901,	3.426209,	0.216029
0.9325,	3.41865,	3.42182,	3.423128,	0.221029
0.933,	3.415555,	3.418725,	3.420034,	0.226029
0.9335,	3.412447,	3.415618,	3.416926,	0.231029
0.934,	3.409327,	3.412497,	3.413805,	0.236029
0.9345,	3.406193,	3.409363,	3.410671,	0.241029
0.935,	3.403047,	3.406218,	3.407526,	0.246029
0.9355,	3.39989,	3.40306,	3.404368,	0.251029
0.936,	3.396721,	3.399891,	3.401199,	0.256029
0.9365,	3.393541,	3.396711,	3.398019,	0.261029
0.937,	3.39035,	3.39352,	3.394828,	0.266029
0.9375,	3.387148,	3.390318,	3.391627,	0.271029
0.938,	3.383937,	3.387107,	3.388415,	0.276029
0.9385,	3.380716,	3.383886,	3.385194,	0.281029
0.939,	3.377485,	3.380656,	3.381964,	0.286029
0.9395,	3.374246,	3.377416,	3.378725,	0.291029
0.94,	3.370999,	3.374169,	3.375477,	0.296029
0.9405,	3.367743,	3.370913,	3.372221,	0.301029
0.941,	3.364479,	3.36765,	3.368958,	0.306029
0.9415,	3.361209,	3.364379,	3.365687,	0.311029
0.942,	3.357931,	3.361101,	3.362409,	0.316029
0.9425,	3.354647,	3.357817,	3.359125,	0.321029
0.943,	3.351357,	3.354527,	3.355835,	0.326029
0.9435,	3.348061,	3.351231,	3.352539,	0.331029
0.944,	3.344759,	3.34793,	3.349238,	0.336029
0.9445,	3.341453,	3.344623,	3.345931,	0.341029
0.945,	3.338142,	3.341313,	3.342621,	0.346029
0.9455,	3.334828,	3.337998,	3.339306,	0.351029
0.946,	3.331509,	3.334679,	3.335987,	0.356029
0.9465,	3.328187,	3.331358,	3.332666,	0.361029
0.947,	3.324863,	3.328033,	3.329341,	0.366029
0.9475,	3.321536,	3.324706,	3.326014,	0.371029
0.948,	3.318207,	3.321377,	3.322685,	0.376029
0.9485,	3.314876,	3.318046,	3.319354,	0.381029
0.949,	3.311544,	3.314714,	3.316022,	0.386029
0.9495,	3.308211,	3.311381,	3.312689,	0.391029
0.95,	3.304878,	3.308048,	3.309356,	0.396029
0.9505,	3.301544,	3.304715,	3.306023,	0.401029
0.951,	3.298211,	3.301382,	3.30269,	0.406029
0.9515,	3.294879,	3.29805,	3.299358,	0.411029
0.952,	3.291549,	3.294719,	3.296027,	0.416029
0.9525,	3.288219,	3.29139,	3.292698,	0.421029
0.953,	3.284892,	3.288063,	3.289371,	0.426029
0.9535,	3.281568,	3.284738,	3.286046,	0.431029
0.954,	3.278246,	3.281416,	3.282724,	0.436029
0.9545,	3.274928,	3.278098,	3.279406,	0.441029
0.955,	3.271613,	3.274783,	3.276091,	0.446029
0.9555,	3.268302,	3.271472,	3.27278,	0.451029
0.956,	3.264996,	3.268166,	3.269474,	0.456029
0.9565,	3.261695,	3.264865,	3.266173,	0.461029
0.957,	3.258399,	3.261569,	3.262877,	0.466029
0.9575,	3.255108,	3.258278,	3.259587,	0.471029
0.958,	3.251824,	3.254994,	3.256302,	0.476029
0.9585,	3.248546,	3.251717,	3.253025,	0.481029
0.959,	3.245276,	3.248446,	3.249754,	0.486029
0.9595,	3.242012,	3.245182,	3.246491,	0.491029
0.96,	3.238757,	3.241927,	3.243235,	0.496029
0.9605,	3.235509,	3.238679,	3.239987,	0.501029
0.961,	3.23227,	3.23544,	3.236748,	0.506029
0.9615,	3.229039,	3.23221,	3.233518,	0.511029
0.962,	3.225818,	3.228989,	3.230297,	0.516029
0.9625,	3.222607,	3.225777,	3.227085,	0.521029
0.963,	3.219406,	3.222576,	3.223884,	0.526029
0.9635,	3.216215,	3.219385,	3.220693,	0.531029
0.964,	3.213034,	3.216205,	3.217513,	0.536029
0.9645,	3.209865,	3.213035,	3.214344,	0.541029
0.965,	3.206708,	3.209878,	3.211186,	0.546029
0.9655,	3.203562,	3.206732,	3.20804,	0.551029
0.966,	3.200429,	3.203599,	3.204907,	0.556029
0.9665,	3.197308,	3.200478,	3.201786,	0.561029
0.967,	3.1942,	3.19737,	3.198678,	0.566029
0.9675,	3.191105,	3.194276,	3.195584,	0.571029
0.968,	3.188025,	3.191195,	3.192503,	0.576029
0.9685,	3.184958,	3.188128,	3.189436,	0.581029
0.969,	3.181905,	3.185076,	3.186384,	0.586029
0.9695,	3.178868,	3.182038,	3.183346,	0.591029
0.97,	3.175845,	3.179015,	3.180323,	0.596029
0.9705,	3.172838,	3.176008,	3.177316,	0.601029
0.971,	3.169846,	3.173016,	3.174324,	0.606029
0.9715,	3.166871,	3.170041,	3.171349,	0.611029
0.972,	3.163911,	3.167082,	3.16839,	0.616029
0.9725,	3.160969,	3.164139,	3.165447,	0.621029
0.973,	3.158044,	3.161214,	3.162522,	0.626029
0.9735,	3.155135,	3.158306,	3.159614,	0.631029
0.974,	3.152245,	3.155415,	3.156723,	0.636029
0.9745,	3.149372,	3.152542,	3.153851,	0.641029
0.975,	3.146518,	3.149688,	3.150996,	0.646029
0.9755,	3.143682,	3.146852,	3.14816,	0.651029
0.976,	3.140865,	3.144035,	3.145343,	0.656029
0.9765,	3.138067,	3.141237,	3.142545,	0.661029
0.977,	3.135288,	3.138459,	3.139767,	0.666029
0.9775,	3.132529,	3.1357,	3.137008,	0.671029
0.978,	3.12979,	3.13296,	3.134269,	0.676029
0.9785,	3.127071,	3.130242,	3.13155,	0.681029
0.979,	3.124373,	3.127543,	3.128851,	0.686029
0.9795,	3.121695,	3.124865,	3.126173,	0.691029
0.98,	3.119038,	3.122208,	3.123517,	0.696029
0.9805,	3.116403,	3.119573,	3.120881,	0.701029
0.981,	3.113788,	3.116958,	3.118267,	0.706029
0.9815,	3.111196,	3.114366,	3.115674,	0.711029
0.982,	3.108625,	3.111795,	3.113103,	0.716029
0.9825,	3.106076,	3.109247,	3.110555,	0.721029
0.983,	3.10355,	3.10672,	3.108028,	0.726029
0.9835,	3.101046,	3.104216,	3.105525,	0.731029
0.984,	3.098565,	3.101735,	3.103044,	0.736029
0.9845,	3.096107,	3.099277,	3.100585,	0.741029
0.985,	3.093672,	3.096842,	3.098151,	0.746029
0.9855,	3.091261,	3.094431,	3.095739,	0.751029
0.986,	3.088872,	3.092043,	3.093351,	0.756029
0.9865,	3.086508,	3.089678,	3.090986,	0.761029
0.987,	3.084167,	3.087338,	3.088646,	0.766029
0.9875,	3.081851,	3.085021,	3.086329,	0.771029
0.988,	3.079559,	3.082729,	3.084037,	0.776029
0.9885,	3.077291,	3.080461,	3.081769,	0.781029
0.989,	3.075047,	3.078217,	3.079525,	0.786029
0.9895,	3.072828,	3.075998,	3.077306,	0.791029
0.99,	3.070634,	3.073804,	3.075112,	0.796029
0.9905,	3.068465,	3.071635,	3.072943,	0.801029
0.991,	3.066321,	3.069491,	3.070799,	0.806029
0.9915,	3.064202,	3.067372,	3.06868,	0.811029
0.992,	3.062108,	3.065278,	3.066586,	0.816029
0.9925,	3.060039,	3.063209,	3.064518,	0.821029
0.993,	3.057996,	3.061166,	3.062475,	0.826029
0.9935,	3.055979,	3.059149,	3.060457,	0.831029
0.994,	3.053987,	3.057157,	3.058465,	0.836029
0.9945,	3.052021,	3.055191,	3.056499,	0.841029
0.995,	3.050081,	3.053251,	3.054559,	0.846029
0.9955,	3.048166,	3.051336,	3.052644,	0.851029
0.996,	3.046278,	3.049448,	3.050756,	0.856029
0.9965,	3.044415,	3.047585,	3.048893,	0.861029
0.997,	3.042579,	3.045749,	3.047057,	0.866029
0.9975,	3.040768,	3.043938,	3.045246,	0.871029
0.998,	3.038984,	3.042154,	3.043462,	0.876029
0.9985,	3.037225,	3.040396,	3.041704,	0.881029
0.999,	3.035493,	3.038664,	3.039972,	0.886029
0.9995,	3.033787,	3.036958,	3.038266,	0.891029
1,	3.032108,	3.035278,	3.036586,	0.896029
1.0005,	3.030458,	3.033622,	3.03493,	0.901029
1.001,	3.029032,	3.031894,	3.033203,	0.906029
1.0015,	3.027686,	3.030165,	3.031473,	0.911029
1.002,	3.026423,	3.028434,	3.029742,	0.916029
1.0025,	3.02524,	3.026702,	3.02801,	0.921029
1.003,	3.024139,	3.024968,	3.026276,	0.926029
1.0035,	3.02312,	3.023233,	3.024541,	0.931029
1.004,	3.022181,	3.021496,	3.022804,	0.936029
1.0045,	3.021323,	3.019758,	3.021066,	0.941029
1.005,	3.020546,	3.018018,	3.019326,	0.946029
1.0055,	3.019849,	3.016277,	3.017585,	0.951029
1.006,	3.019233,	3.014534,	3.015842,	0.956029
1.0065,	3.018697,	3.01279,	3.014098,	0.961029
1.007,	3.018241,	3.011044,	3.012352,	0.966029
1.0075,	3.017864,	3.009297,	3.010605,	0.971029
1.008,	3.017567,	3.007548,	3.008856,	0.976029
1.0085,	3.017349,	3.005798,	3.007106,	0.981029
1.009,	3.01721,	3.004046,	3.005354,	0.986029
1.0095,	3.017149,	3.002293,	3.003601,	0.991029
1.01,	3.017166,	3.000538,	3.001846,	0.996029
1.0105,	3.017261,	2.998782,	3.00009,	1.001029
1.011,	3.017433,	2.997024,	2.998332,	1.006029
1.0115,	3.017682,	2.995265,	2.996573,	1.011029
1.012,	3.018008,	2.993504,	2.994812,	1.016029
1.0125,	3.018409,	2.991742,	2.99305,	1.021029
1.013,	3.018887,	2.989978,	2.991286,	1.026029
1.0135,	3.019439,	2.988213,	2.989521,	1.031029
1.014,	3.020065,	2.986446,	2.987754,	1.036029
1.0145,	3.020766,	2.984678,	2.985986,	1.041029
1.015,	3.021541,	2.982908,	2.984216,	1.046029
1.0155,	3.022388,	2.981137,	2.982445,	1.051029
1.016,	3.023308,	2.979364,	2.980672,	1.056029
1.0165,	3.024299,	2.97759,	2.978898,	1.061029
1.017,	3.025362,	2.975814,	2.977122,	1.066029
1.0175,	3.026496,	2.974037,	2.975345,	1.071029
1.018,	3.027699,	2.972258,	2.973566,	1.076029
1.0185,	3.028972,	2.970478,	2.971786,	1.081029
1.019,	3.030313,	2.968696,	2.970004,	1.086029
1.0195,	3.031723,	2.966913,	2.968221,	1.091029
1.02,	3.033199,	2.965128,	2.966436,	1.096029
1.0205,	3.034742,	2.963342,	2.96465,	1.101029
1.021,	3.036351,	2.961554,	2.962862,	1.106029
1.0215,	3.038025,	2.959764,	2.961073,	1.111029
1.022,	3.039764,	2.957974,	2.959282,	1.116029
1.0225,	3.041566,	2.956181,	2.957489,	1.121029
1.023,	3.04343,	2.954388,	2.955696,	1.126029
1.0235,	3.045357,	2.952592,	2.9539,	1.131029
1.024,	3.047344,	2.950795,	2.952103,	1.136029
1.0245,	3.049392,	2.948997,	2.950305,	1.141029
1.025,	3.0515,	2.947197,	2.948505,	1.146029
1.0255,	3.053666,	2.945396,	2.946704,	1.151029
1.026,	3.055889,	2.943593,	2.944901,	1.156029
1.0265,	3.05817,	2.941789,	2.943097,	1.161029
1.027,	3.060506,	2.939983,	2.941291,	1.166029
1.0275,	3.062897,	2.938175,	2.939483,	1.171029
1.028,	3.065342,	2.936366,	2.937674,	1.176029
1.0285,	3.06784,	2.934556,	2.935864,	1.181029
1.029,	3.070391,	2.932744,	2.934052,	1.186029
1.0295,	3.072992,	2.930931,	2.932239,	1.191029
1.03,	3.075644,	2.929116,	2.930424,	1.196029
1.0305,	3.078345,	2.927299,	2.928607,	1.201029
1.031,	3.081094,	2.925481,	2.926789,	1.206029
1.0315,	3.08389,	2.923662,	2.92497,	1.211029
1.032,	3.086733,	2.921841,	2.923149,	1.216029
1.0325,	3.08962,	2.920018,	2.921326,	1.221029
1.033,	3.092552,	2.918194,	2.919502,	1.226029
1.0335,	3.095526,	2.916369,	2.917677,	1.231029
1.034,	3.098543,	2.914542,	2.91585,	1.236029
1.0345,	3.1016,	2.912713,	2.914021,	1.241029
1.035,	3.104698,	2.910883,	2.912191,	1.246029
1.0355,	3.107833,	2.909051,	2.910359,	1.251029
1.036,	3.111007,	2.907218,	2.908526,	1.256029
1.0365,	3.114217,	2.905384,	2.906692,	1.261029
1.037,	3.117462,	2.903548,	2.904856,	1.266029
1.0375,	3.120741,	2.90171,	2.903018,	1.271029
1.038,	3.124054,	2.899871,	2.901179,	1.276029
1.0385,	3.127398,	2.89803,	2.899338,	1.281029
1.039,	3.130774,	2.896188,	2.897496,	1.286029
1.0395,	3.134179,	2.894344,	2.895652,	1.291029
1.04,	3.137612,	2.892499,	2.893807,	1.296029
1.0405,	3.141073,	2.890652,	2.89196,	1.301029
1.041,	3.14456,	2.888804,	2.890112,	1.306029
1.0415,	3.148071,	2.886954,	2.888262,	1.311029
1.042,	3.151607,	2.885103,	2.886411,	1.316029
1.0425,	3.155165,	2.88325,	2.884558,	1.321029
1.043,	3.158744,	2.881396,	2.882704,	1.326029
1.0435,	3.162344,	2.87954,	2.880848,	1.331029
1.044,	3.165963,	2.877683,	2.878991,	1.336029
1.0445,	3.169599,	2.875824,	2.877132,	1.341029
1.045,	3.173252,	2.873963,	2.875272,	1.346029
1.0455,	3.17692,	2.872101,	2.87341,	1.351029
1.046,	3.180602,	2.870238,	2.871546,	1.356029
1.0465,	3.184297,	2.868373,	2.869681,	1.361029
1.047,	3.188004,	2.866507,	2.867815,	1.366029
1.0475,	3.191722,	2.864639,	2.865947,	1.371029
1.048,	3.195448,	2.862769,	2.864077,	1.376029
1.0485,	3.199182,	2.860898,	2.862206,	1.381029
1.049,	3.202924,	2.859026,	2.860334,	1.386029
1.0495,	3.20667,	2.857152,	2.85846,	1.391029
1.05,	3.210421,	2.855276,	2.856584,	1.396029
1.0505,	3.214175,	2.853399,	2.854707,	1.401029
1.051,	3.217931,	2.85152,	2.852828,	1.406029
1.0515,	3.221688,	2.84964,	2.850948,	1.411029
1.052,	3.225443,	2.847758,	2.849066,	1.416029
1.0525,	3.229197,	2.845875,	2.847183,	1.421029
1.053,	3.232948,	2.84399,	2.845299,	1.426029
1.0535,	3.236694,	2.842104,	2.843412,	1.431029
1.054,	3.240435,	2.840216,	2.841525,	1.436029
1.0545,	3.244169,	2.838327,	2.839635,	1.441029
1.055,	3.247895,	2.836436,	2.837744,	1.446029
1.0555,	3.251612,	2.834544,	2.835852,	1.451029
1.056,	3.255318,	2.83265,	2.833958,	1.456029
1.0565,	3.259013,	2.830755,	2.832063,	1.461029
1.057,	3.262695,	2.828858,	2.830166,	1.466029
1.0575,	3.266362,	2.826959,	2.828268,	1.471029
1.058,	3.270015,	2.82506,	2.826368,	1.476029
1.0585,	3.27365,	2.823158,	2.824466,	1.481029
1.059,	3.277269,	2.821255,	2.822563,	1.486029
1.0595,	3.280868,	2.81935,	2.820659,	1.491029
1.06,	3.284447,	2.817444,	2.818753,	1.496029
1.0605,	3.288006,	2.815537,	2.816845,	1.501029
1.061,	3.291541,	2.813628,	2.814936,	1.506029
1.0615,	3.295053,	2.811717,	2.813025,	1.511029
1.062,	3.298541,	2.809805,	2.811113,	1.516029
1.0625,	3.302003,	2.807891,	2.809199,	1.521029
1.063,	3.305437,	2.805976,	2.807284,	1.526029
1.0635,	3.308844,	2.804059,	2.805367,	1.531029
1.064,	3.312221,	2.802141,	2.803449,	1.536029
1.0645,	3.315568,	2.800221,	2.801529,	1.541029
1.065,	3.318883,	2.7983,	2.799608,	1.546029
1.0655,	3.322166,	2.796377,	2.797685,	1.551029
1.066,	3.325415,	2.794453,	2.795761,	1.556029
1.0665,	3.328629,	2.792527,	2.793835,	1.561029
1.067,	3.331807,	2.790599,	2.791907,	1.566029
1.0675,	3.334949,	2.78867,	2.789978,	1.571029
1.068,	3.338052,	2.78674,	2.788048,	1.576029
1.0685,	3.341117,	2.784808,	2.786116,	1.581029
1.069,	3.344141,	2.782874,	2.784182,	1.586029
1.0695,	3.347125,	2.780939,	2.782247,	1.591029
1.07,	3.350066,	2.779003,	2.780311,	1.596029
1.0705,	3.352964,	2.777064,	2.778373,	1.601029
1.071,	3.355818,	2.775125,	2.776433,	1.606029
1.0715,	3.358627,	2.773184,	2.774492,	1.611029
1.072,	3.36139,	2.771241,	2.772549,	1.616029
1.0725,	3.364106,	2.769297,	2.770605,	1.621029
1.073,	3.366774,	2.767351,	2.768659,	1.626029
1.0735,	3.369393,	2.765403,	2.766711,	1.631029
1.074,	3.371962,	2.763455,	2.764763,	1.636029
1.0745,	3.374481,	2.761504,	2.762812,	1.641029
1.075,	3.376948,	2.759552,	2.76086,	1.646029
1.0755,	3.379362,	2.757599,	2.758907,	1.651029
1.076,	3.381724,	2.755644,	2.756952,	1.656029
1.0765,	3.384031,	2.753687,	2.754995,	1.661029
1.077,	3.386283,	2.751729,	2.753037,	1.666029
1.0775,	3.388479,	2.74977,	2.751078,	1.671029
1.078,	3.390618,	2.747808,	2.749117,	1.676029
1.0785,	3.3927,	2.745846,	2.747154,	1.681029
1.079,	3.394724,	2.743882,	2.74519,	1.686029
1.0795,	3.396689,	2.741916,	2.743224,	1.691029
1.08,	3.398594,	2.739949,	2.741257,	1.696029
1.0805,	3.400439,	2.73798,	2.739288,	1.701029
1.081,	3.402222,	2.736009,	2.737317,	1.706029
1.0815,	3.403944,	2.734037,	2.735346,	1.711029
1.082,	3.405603,	2.732064,	2.733372,	1.716029
1.0825,	3.407199,	2.730089,	2.731397,	1.721029
1.083,	3.408731,	2.728113,	2.729421,	1.726029
1.0835,	3.410198,	2.726135,	2.727443,	1.731029
1.084,	3.4116,	2.724155,	2.725463,	1.736029
1.0845,	3.412936,	2.722174,	2.723482,	1.741029
1.085,	3.414207,	2.720191,	2.721499,	1.746029
1.0855,	3.41541,	2.718207,	2.719515,	1.751029
1.086,	3.416546,	2.716222,	2.71753,	1.756029
1.0865,	3.417613,	2.714234,	2.715542,	1.761029
1.087,	3.418613,	2.712245,	2.713554,	1.766029
1.0875,	3.419543,	2.710255,	2.711563,	1.771029
1.088,	3.420404,	2.708263,	2.709571,	1.776029
1.0885,	3.421194,	2.70627,	2.707578,	1.781029
1.089,	3.421915,	2.704275,	2.705583,	1.786029
1.0895,	3.422564,	2.702279,	2.703587,	1.791029
1.09,	3.423143,	2.700281,	2.701589,	1.796029
1.0905,	3.42365,	2.698281,	2.699589,	1.801029
1.091,	3.424084,	2.69628,	2.697588,	1.806029
1.0915,	3.424447,	2.694277,	2.695585,	1.811029
1.092,	3.424736,	2.692273,	2.693581,	1.816029
1.0925,	3.424953,	2.690267,	2.691576,	1.821029
1.093,	3.425097,	2.68826,	2.689568,	1.826029
1.0935,	3.425167,	2.686251,	2.68756,	1.831029
1.094,	3.425163,	2.684241,	2.685549,	1.836029
1.0945,	3.425085,	2.682229,	2.683537,	1.841029
1.095,	3.424932,	2.680216,	2.681524,	1.846029
1.0955,	3.424706,	2.678201,	2.679509,	1.851029
1.096,	3.424404,	2.676184,	2.677493,	1.856029
1.0965,	3.424028,	2.674166,	2.675474,	1.861029
1.097,	3.423577,	2.672147,	2.673455,	1.866029
1.0975,	3.42305,	2.670126,	2.671434,	1.871029
1.098,	3.422449,	2.668103,	2.669411,	1.876029
1.0985,	3.421772,	2.666079,	2.667387,	1.881029
1.099,	3.42102,	2.664053,	2.665361,	1.886029
1.0995,	3.420192,	2.662026,	2.663334,	1.891029
1.1,	3.419289,	2.659997,	2.661305,	1.896029
1.1005,	3.41831,	2.657967,	2.659275,	1.901029
1.101,	3.417256,	2.655935,	2.657243,	1.906029
1.1015,	3.416127,	2.653901,	2.655209,	1.911029
1.102,	3.414922,	2.651866,	2.653174,	1.916029
1.1025,	3.413642,	2.64983,	2.651138,	1.921029
1.103,	3.412287,	2.647792,	2.6491,	1.926029
1.1035,	3.410857,	2.645752,	2.64706,	1.931029
1.104,	3.409351,	2.643711,	2.645019,	1.936029
1.1045,	3.407771,	2.641668,	2.642976,	1.941029
1.105,	3.406116,	2.639624,	2.640932,	1.946029
1.1055,	3.404387,	2.637578,	2.638886,	1.951029
1.106,	3.402583,	2.635531,	2.636839,	1.956029
1.1065,	3.400706,	2.633482,	2.63479,	1.961029
1.107,	3.398754,	2.631431,	2.63274,	1.966029
1.1075,	3.396729,	2.629379,	2.630688,	1.971029
1.108,	3.394631,	2.627326,	2.628634,	1.976029
1.1085,	3.39246,	2.625271,	2.626579,	1.981029
1.109,	3.390216,	2.623214,	2.624522,	1.986029
1.1095,	3.387899,	2.621156,	2.622464,	1.991029
1.11,	3.385511,	2.619096,	2.620405,	1.996029
1.1105,	3.383051,	2.617035,	2.618343,	2.001029
1.111,	3.38052,	2.614972,	2.61628,	2.006029
1.1115,	3.377918,	2.612908,	2.614216,	2.011029
1.112,	3.375246,	2.610842,	2.61215,	2.016029
1.1125,	3.372504,	2.608775,	2.610083,	2.021029
1.113,	3.369692,	2.606706,	2.608014,	2.026029
1.1135,	3.366812,	2.604635,	2.605943,	2.031029
1.114,	3.363862,	2.602563,	2.603871,	2.036029
1.1145,	3.360845,	2.600489,	2.601798,	2.041029
1.115,	3.357761,	2.598414,	2.599722,	2.046029
1.1155,	3.354609,	2.596337,	2.597646,	2.051029
1.116,	3.351392,	2.594259,	2.595567,	2.056029
